,Concept_ID,hi,ko
788,Herbst::N,पतझड़,가을
789,Winter::N,जाड़ा,겨울
790,Winter::N,सर्दियाँ,겨울
791,Januar::N,जनवरी,일월
792,Februar::N,फ़रवरी,이월
793,März::N,मार्च,삼월
794,April::N,अप्रैल,사월
795,Mai::N,मई,오월
796,Juni::N,जून,유월
797,Juli::N,जुलाई,칠월
798,August::N,अगस्त,팔월
799,September::N,सितंबर,구월
800,Oktober::N,अक्तूबर,시월
801,November::N,नवंबर,십일월
802,Dezember::N,दिसंबर,십이월
803,Montag::N,पीर,월요일
804,Montag::N,सोमवार,월요일
805,Dienstag::N,मंगलवार,화요일
806,Mittwoch::N,बुधवार,수요일
807,Donnerstag::N,गुरुवार,모교일
808,Donnerstag::N,बृहस्पतिवार,모교일
809,Freitag::N,शुक्रवार,그묘일
810,Samstag::N,सनीचर,토요일
811,Samstag::N,शनिवार,토요일
812,Sonntag::N,इतवार,일요일
813,Sonntag::N,रविवार,일요일
814,groß::A,बड़ा,큰
815,klein::A,कम,자근
816,klein::A,छोटा,자근
817,lang::A,लंबा,긴
818,lang::A,दीर्घ,긴
819,kurz::A,लधु,짧은
820,kurz::A,छोटा,짧은
821,breit::A,चौड़ा,넓은
822,schmal::A,तंग,좁은
823,schmal::A,सँकरा,좁은
824,dicht::A,सघन,농밀한
825,dick[Gegenstand]::A,मोटा,두꺼운
826,dünn::A,महीन,얇은
827,dünn::A,बारीक,얇은
828,fein::A,कोमल,미세한
829,fein::A,सूक्ष्म,미세한
830,fest::A,दृढ़,굳은
831,fest::A,मज़बूत,굳은
832,flach::A,चपटा,얕은
833,glatt::A,चौरस,반들반들한
834,glatt::A,चिकना,반들반들한
835,hart::A,कठोर,굳은
836,hart::A,सख़्त,굳은
837,weich::A,नरम,연한
838,weich::A,मुलायम,연한
839,rund::A,गोल,둥근
840,rund::A,वर्तुल,둥근
841,spitz::A,नुकीला,뾰족한
842,scharf::A,पैना,날카로운
843,stumpf::A,भोथरा,무딘
844,schwer::A,भारी,무거운
845,schwer::A,वज़नी,무거운
846,schön::A,सुंदर,멋진
847,heiß::A,उष्ण,뜨거운
848,warm::A,गरम,따뜻한
849,kalt::A,सर्द,찬
850,kühl::A,ठंडा,서늘한
851,frisch::A,तर,신선한
852,frisch::A,ताज़ा,신선한
853,feucht::A,नम,축축한
854,feucht::A,भीगा,축축한
855,nass::A,गीला,젖은
856,trocken::A,सूखा,마른
857,trocken::A,ख़ुश्क,마른
858,voll::A,भरा,완전한
859,voll::A,पूरा,완전한
860,leer::A,ख़ाली,빈
861,offen::A,खुला,열린
862,geschlossen::A,बंद,닫힌
863,sauber::A,साफ़,깨끗한
864,sauber::A,सुथरा,깨끗한
865,schmutzig::A,गंदा,더러운
866,roh::A,कच्चा,날게잇의
867,reif::A,पक्व,이근
868,reif::A,पक्का,이근
869,lecker::A,मज़ेदार,맛있는
870,lecker::A,स्वादिष्ट,맛있는
871,süß::A,मीठा,단
872,bitter::A,कटु,찌르는듯한
873,bitter::A,कड़वा,찌르는듯한
874,sauer::A,खट्टा,산성의
875,hell::A,रोशन,밝은
876,dunkel::A,अँधेरा,어두운
877,schwarz::A,काला,검은
878,schwarz::A,स्याह,검은
879,weiß::A,सफ़ेद,하얀
880,rot::A,लाल,붉은
881,rot::A,सुर्ख़,붉은
882,gelb::A,पीला,황색
883,gelb::A,ज़र्द,황색
884,blau::A,नीला,푸른
885,blau::A,आसमानी,푸른
886,grün::A,हरा,녹색의
887,grau::A,धूसर,회색의
888,bunt::A,रंगीन,알록달록한
889,bunt::A,बहुरंगा,알록달록한
890,billig::A,सस्ता,싼
891,teuer::A,महँगा,값비산
892,wertvoll::A,क़ीमती,가치가많은
893,wertvoll::A,मूल्यवान्,가치가많은
894,blind::A,अंधा,눈먼
895,taub::A,बहरा,무감간한
896,kräftig::A,ताक़तवर,강장한
897,kräftig::A,शक्तिशाली,강장한
898,stark::A,प्रबल,강한
899,stark::A,बलवान्,강한
900,schwach::A,कमज़ोर,약한
901,fett::A,मोटा,실찐
902,fett::A,मांसल,실찐
903,schlank::A,पतला,호리호리한
904,schlank::A,छरहरा,호리호리한
905,hübsch::A,सुंदर,예쁜
906,hübsch::A,ख़ूबसूरत,예쁜
907,böse::A,पापी,나쁜
908,böse::A,दुष्ट,나쁜
909,dumm::A,मूर्ख,어리석은
910,dumm::A,बुद्धू,어리석은
911,faul::A,आलसी,너덜너덜한
912,faul::A,सुस्त,너덜너덜한
913,fleißig::A,मेहनती,근면한
914,fleißig::A,परिश्रमी,근면한
915,geizig::A,कृपण,인색한
916,geizig::A,कंजूस,인색한
917,klug::A,समझदार,
918,klug::A,होशियार,
919,klug::A,अक़्लमंद,
920,geschickt::A,किशल,교묘한
921,lieb::A,प्रिय,친애하는
922,lieb::A,प्यारा,친애하는
923,lustig::A,हँसमुख,유쾌한
924,lustig::A,ख़ुशदिल,유쾌한
925,sanft::A,नम्र,온화한
926,hungrig::A,भूखा,배고픈
927,krank::A,बीमार,병든
928,krank::A,अस्वस्थ,병든
929,nackt::A,नग्न,벌거벗은
930,traurig::A,उदास,슬픈
931,traurig::A,रंजीदा,슬픈
932,lebendig::A,जीता,살아있는
933,lebendig::A,ज़िंदा,살아있는
934,gut::A,अच्छा,좋은
935,schlecht::A,बुरा,나쁜
936,schlecht::A,ख़राब,나쁜
937,richtig::A,ठीक,바른
938,schlimm::A,बुरा,못된
939,schlimm::A,अप्रिय,못된
940,wahr::A,सच,참된
941,alt::A,पुराना,늙은
942,neu::A,नया,새
943,ehemalig::A,भूतपूर्व,전의
944,alt[Lebewesen]::A,बूढ़ा,낡은
945,alt[Lebewesen]::A,वृद्ध,낡은
946,jung::A,जवान,젊은
947,arm::A,ग़रीब,가난한
948,reich::A,धनी,풍부한
949,reich::A,अमीर,풍부한
950,bekannt::A,मालूम,저명한
951,berühmt::A,मशहूर,유명한
952,berühmt::A,प्रसिद्ध,유명한
953,fremd::A,विदेशी,타처이
954,fremd::A,अपरिचित,타처이
955,verschieden::A,अलग,따른
956,verschieden::A,भिन्न,따른
957,nah::A,नज़दीकी,가까운
958,fern::A,दूर,먼
959,fern::A,दूरस्थ,먼
960,linker::A,बायाँ,왼쭉의
961,rechter::A,दायाँ,오른쪽의
962,rechter::A,दाहिना,오른쪽의
963,anderer::A,अन्य,다른
964,anderer::A,दूसरा,다른
965,erster::A,पहला,첫째
966,erster::A,प्रथम,첫째
967,zweiter::A,दूसरा,둘째
968,zweiter::A,द्वितीय,둘째
969,dritter::A,तीसरा,셋째
970,letzter::A,अंतिम,의후자의
971,letzter::A,आख़िरी,의후자의
972,allein::ADV,तनहा,훌로
973,allein::ADV,अकेले,훌로
974,auf einmal::ADV,वक़्त में,갑자기
975,zusammen::ADV,एक साथ,모아서
976,zusammen::ADV,साथ साथ,모아서
977,lange::ADV,देर तक,오래
978,plötzlich::ADV,सहसा,둘연한
979,plötzlich::ADV,अचानक,둘연한
980,sofort::ADV,तुरंत,즉시
981,später::ADV,बाद को,보다늦은
982,später::ADV,बाद में,보다늦은
983,jetzt::ADV,अब,목하
984,jetzt::ADV,अभी,목하
985,heute::ADV,आज,오늘
986,morgen::ADV,कल,내일
987,bald::ADV,जल्दी,곱
988,dann::ADV,तब,그경우에
989,gestern::ADV,कल,어제
990,einst::ADV,एक दिन,옛날에
991,einst::ADV,पहले कभी,옛날에
992,damals::ADV,उस समय,그때에
993,damals::ADV,उन दिनों,그때에
994,danach::ADV,इसके बाद,그 뒤에
995,danach::ADV,इसके पश्चात्,그 뒤에
996,vorher::ADV,पहले,미리
997,vorher::ADV,पेशतर,미리
998,zuerst::ADV,पहले,최초로
999,einmal::ADV,एक बार,한번
1000,einmal::ADV,एक दफ़ा,한번
1001,manchmal::ADV,कभी कभी,땓대로
1002,oft::ADV,अक्सर,땓대로
1003,immer::ADV,सदा,늘
1004,immer::ADV,हमेशा,늘
1005,niemals::ADV,कभी नहीं,결코...(하지)않다
1006,niemals::ADV,कदापि नहीं,결코...(하지)않다
1007,hier::ADV,इधर,여기
1008,hier::ADV,यहाँ,여기
1009,hierhin::ADV,इधर को,여기로
1010,hierhin::ADV,यहाँ को,여기로
1011,von hier::ADV,यहाँ से,
1012,dort::ADV,उधर,거기
1013,dort::ADV,वहाँ,거기
1014,dorthin::ADV,उधर को,저기예
1015,dorthin::ADV,वहाँ को,저기예
1016,geradeaus::ADV,सीधे,곧장
1017,vorwärts::ADV,आगे,앞으로
1018,vorwärts::ADV,आगे को,앞으로
1019,rückwärts::ADV,पीछे को,뒤로
1020,zurück::ADV,वापस,제자리로
1021,unten::ADV,नीचे,아래에
1022,hinab::ADV,नीचे को,아래쪽으로
1023,oben::ADV,ऊपर,위에
1024,hinauf::ADV,ऊपर को,위쪽으로
1025,überall::ADV,हर जगह,도처에
1026,überall::ADV,हर स्थान,도처에
1027,nicht::ADV,न,안
1028,nicht::ADV,नहीं,안
1029,ein wenig::ADV,कुछ,적음
1030,ein wenig::ADV,ज़रा,적음
1031,ein wenig::ADV,थोड़ा,적음
1032,kaum::ADV,लगभग नहीं,가의
1033,kaum::ADV,बराबर नहीं,가의
1034,sehr::ADV,बहुत,자주
1035,so::ADV,ऐसा,그와같이
1036,noch::ADV,अभी तक,아직
1037,nur::ADV,केवल,다만
1038,nur::ADV,सिर्फ़,다만
1039,schon::ADV,चुकना,이미
1040,wieder::ADV,फिर,다시
1041,wieder::ADV,दुबारा,다시
1042,vergebens::ADV,व्यर्थ,헛되이
1043,vor::PRP,के आगे,앞에
1044,vor::PRP,के सामने,앞에
1045,hinter::PRP,के पीछे,뒤에
1046,unter::PRP,के तले,잍에
1047,unter::PRP,के नीचे,잍에
1048,durch::PRP,के पार,통고하여
1049,neben::PRP,के पास,와나란히
1050,neben::PRP,की बग़ल में,와나란히
1051,zwischen::PRP,के बीच,의사이로
1052,wegen::PRP,के कारण,때문에
1053,wegen::PRP,की वजह से,때문에
1054,dies::PRN,यह,이
1055,das::PRN,वह,저
1056,alles::PRN,सब,모든것
1057,alles::PRN,सब कुछ,모든것
1058,ich::PRN,मैं,나
1059,du::PRN,तू,너
1060,er::PRN,यह,그
1061,wir::PRN,हम,우리
1062,ihr::PRN,तुम,너희들
1063,sie::PRN,ये,그들
1064,was::FPRN,क्या,뭣
1065,wer::FPRN,कौन,누구
1066,wo::FADV,किधर,어디
1067,wohin::FADV,किधर,어디로
1068,wie::FADV,कैसे,어떻게
1069,warum::FADV,क्यों,왜
1070,wieviel::FNUM,कितना,얼마만큰
1071,eins::NUM,एक,하나
1072,zwei::NUM,दो,둘
1073,drei::NUM,तीन,셋
1074,vier::NUM,चार,넷
1075,fünf::NUM,पाँच,다섯
1076,sechs::NUM,छह,여섯
1077,sieben::NUM,सात,일곱
1078,acht::NUM,आठ,여덟
1079,neun::NUM,नौ,아홉
1080,zehn::NUM,दस,열
1081,elf::NUM,ग्यारह,열하나
1082,zwölf::NUM,बारह,열둘
1083,zwanzig::NUM,बीस,스물
1084,dreißig::NUM,तीस,서름
1085,vierzig::NUM,चालीस,마흔
1086,fünfzig::NUM,पचास,숸
1087,sechzig::NUM,साठ,에순
1088,siebzig::NUM,सत्तर,일흔
1089,achtzig::NUM,अस्सी,여든
1090,neunzig::NUM,नव्वे,아흔
1091,hundert::NUM,सौ,백
1092,tausend::NUM,हज़ार,천
1093,und::CNJ,और,와
1094,oder::CNJ,या,아니면
1095,stehen::V,खड़ा होना,서다
1096,sitzen::V,बैठना,앉다
1097,liegen::V,लेटना,눕다
1098,hängen::V,लटकना,달다
1099,werden::V,बनना,되다
1100,passieren::V,होना,지장옶다
1101,beginnen::V,आरंभ होना,시작되다
1102,beginnen::V,प्रारंभ होना,시작되다
1103,enden::V,अंत होना,큳내다
1104,enden::V,ख़तम होना,큳내다
1105,wechseln::V,बदलना,병경하다
1106,aufgehen[Sonne]::V,चढ़ना,뜨다
1107,aufgehen[Sonne]::V,उदित होना,뜨다
1108,untergehen[Sonne]::V,अस्त हो जाना,지다
1109,scheinen[Sonne]::V,रोशनी देना,빛나다
1110,donnern::V,गरजना,천둥치다
1111,wehen::V,चलना,풀다
1112,strömen::V,बहना,흐르다
1113,strömen::V,प्रवाहित होना,흐르다
1114,fließen::V,बहना,흐르다
1115,fließen::V,प्रवाहित होना,흐르다
1116,sich drehen::V,घूमना,돌다
1117,schwanken::V,हिलना,동요하다
1118,schwingen::V,हिलना,흔들다
1119,fallen::V,गिरना,떨어지다
1120,brennen::V,जलना,타다
1121,rauchen::V,धुआँ उड़ाना,김이나다
1122,regnen::V,बरसना,비가오다
1123,gefrieren::V,जमना,얼다
1124,tauen::V,गलना,녹다
1125,tauen::V,पिघलना,녹다
1126,schmelzen::V,गलना,녹다
1127,schmelzen::V,पिघलना,녹다
1128,trocknen::V,सूखना,홈치다
1129,sieden::V,उबलना,끓다
1130,faulen::V,गलना,부패하다
1131,faulen::V,सड़ना,부패하다
1132,verfaulen::V,गलना,썩다
1133,verfaulen::V,सड़ना,썩다
1134,reißen::V,फटना,지바찢다
1135,versinken::V,डूबना,가라앉다
1136,vergehen::V,बीतना,지나가다
1137,vergehen::V,गुज़रना,지나가다
1138,erscheinen::V,दिखाई देना,나타나다
1139,verschwinden::V,ग़ायब होना,사라지다
1140,sinken::V,घटना,가라앉다
1141,sinken::V,उतरना,가라앉다
1142,abnehmen::V,घटना,떼어내다
1143,zunehmen::V,बढ़ना,증가하다
1144,steigen::V,बढ़ना,상승하다
1145,wachsen::V,उगना,생기하다
1146,glänzen::V,चमकना,뛰오나다
1147,funkeln::V,जगमगाना,불티가잍어나다
1148,funkeln::V,टिमटिमाना,불티가잍어나다
1149,lärmen::V,शोर मचाना,떠들다
1150,läuten::V,बजना,울시다
1151,klingeln::V,बजना,초닌총을울리다
1152,klirren::V,झनझनाना,탁탁울리다
1153,brausen::V,साँय-साँय करना,쏴쏴소리내다
1154,rauschen::V,सरसराना,솨솨
1155,klingen::V,बजना,반향하다
1156,bellen::V,भौंकना,짖다
1157,heulen::V,गुर्राना,포효하다
1158,blasen::V,फूँकना,불다
1159,pfeifen::V,सीटी देना,피리를불다
1160,schreien::V,चिल्लाना,절규하다
1161,stöhnen::V,कराहना,신음하다
1162,stöhnen::V,आहें भरना,신음하다
1163,zittern::V,काँपना,저뉼하다
1164,leben::V,जीना,살다
1165,geboren werden::V,पैदा होना,태어난
1166,atmen::V,साँस लेना,숨쉬다
1167,trinken::V,पीना,마시다
1168,essen::V,खाना,먹다
1169,schlucken::V,निगलना,들이켜다
1170,müde werden::V,थकना,
1171,müde werden::V,उकताना,
1172,einschlafen::V,सो जाना,잠들다
1173,schlafen::V,सोना,자다
1174,aufwachen::V,जागना,눈트다
1175,aufstehen::V,उठना,서다
1176,sich erholen::V,सुस्ताना,회복하다
1177,sich erholen::V,आराम करना,회복하다
1178,krank werden::V,बीमार पड़ना,
1179,krank sein::V,बीमार होना,
1180,schmerzen::V,दुखना,아프다
1181,schmerzen::V,दर्द करना,아프다
1182,husten::V,खाँसना,잔기침하다
1183,genesen::V,ठीक हो जाना,낫다
1184,genesen::V,स्वस्थ हो जाना,낫다
1185,sterben::V,मरना,죽다
1186,umkommen::V,मरना,못쓰게되다
1187,sich bewegen::V,चलना,움직이다
1188,sich bewegen::V,हिलना,움직이다
1189,sich rühren::V,हिलना,움직이다
1190,sich erheben::V,उठना,이러서다
1191,sich setzen::V,बैठना,앉히다
1192,hinfallen::V,गिरना,넘어지다
1193,laufen::V,चलना,걷다
1194,schreiten::V,क़दम जाना,보행하다
1195,spazierengehen::V,सैर करना,산보하다
1196,eilen::V,तेज़ी से जाना,서둘다
1197,eilen::V,शीघ्रता से चलना,서둘다
1198,sich beeilen::V,जल्दी करना,서둘게하다
1199,sich beeilen::V,शीघ्रता करना,서둘게하다
1200,sausen::V,बड़ी तेज़ी से चलना,서들러 떠나다
1201,rennen::V,भागना,달리다
1202,rennen::V,दौड़ना,달리다
1203,springen::V,उछलना,도약하다
1204,klettern::V,चढ़ना,갑겨오르다
1205,schaukeln::V,झूलना,흔들리게하다
1206,kriechen::V,रेंगना,기다
1207,schwimmen::V,तैरना,헤엄치다
1208,tauchen::V,डूबना,잠기다
1209,rudern::V,खेना,물을헤치다
1210,rudern::V,चप्पू चलाना,물을헤치다
1211,fahren::V,चलना,가다
1212,fahren::V,चलना,나르다
1213,fahren::V,यात्रा करना,가다
1214,fahren::V,यात्रा करना,나르다
1215,fliegen::V,उड़ना,날다
1216,gehen::V,जाना,가다
1217,weggehen::V,चला जाना,팔리다
1218,weggehen::V,बाहर जाना,팔리다
1219,abfahren::V,छूटना,출발하다
1220,abfahren::V,रवाना होना,출발하다
1221,anhalten::V,रुकना,멈추다
1222,anhalten::V,खड़ा होना,멈추다
1223,hineingehen::V,घुसना,(그리로)가다
1224,hineingehen::V,अंदर जाना,(그리로)가다
1225,eintreten::V,प्रवेश करना,들러가다
1226,kommen::V,आना,오다
1227,ankommen::V,पहुँचना,고챀하다
1228,zurückkommen::V,लौटना,보기
1229,zurückkommen::V,वापस आना,보기
1230,bleiben::V,रहना,체류
1231,bleiben::V,रुकना,체류
1232,warten::V,इंतज़ार करना,기다리다
1233,erwarten::V,प्रतीक्षा करना,기대하다
1234,suchen::V,ढूँढ़ना,찾다
1235,suchen::V,ढूँढ़ना,구하다
1236,finden::V,पाना,찾아내다
1237,finden::V,ढूँढ़ निकालना,찾아내다
1238,versuchen::V,कोशिश करना,시험하다
1239,vorbereiten::V,तैयार करना,재비하다
1240,lieben::V,प्यार करना,사랑하다
1241,mögen::V,पसंद होना,줗아하다
1242,lachen::V,हँसना,웃다
1243,rühren::V,छूना,건드리다
1244,weinen::V,रोना,울다
1245,schimpfen::V,गाली देना,꾸짖다
1246,sich ärgern::V,चिढ़ना,화를내게 하다
1247,sich ärgern::V,नाराज़ होना,화를내게 하다
1248,sich fürchten::V,डरना,두려원하다
1249,sich fürchten::V,भय खाना,두려원하다
1250,fürchten::V,डरना से,두려원하다
1251,fürchten::V,भय खाना से,두려원하다
1252,fliehen::V,भागना,도망치다
1253,flüchten::V,निकल भागना,도주하다
1254,sehen::V,देखना,보다
1255,anschauen::V,देखना,바라보다
1256,ansehen::V,दृष्टि डालना पर,바라보다
1257,hören::V,सुनना,듣다
1258,zuhören::V,सुनना,듣다
1259,probieren::V,चखना,시식하다
1260,riechen::V,सूँघना,내새를맡다
1261,fühlen::V,महसूस करना,느끼다
1262,scheinen::V,लगना,...것같다
1263,zu sehen sein::V,दिखाई देना,보이는
1264,vernehmen::V,सुनना,듣다
1265,vernehmen::V,सुनना,들어서일다
1266,frieren::V,ठंड लगना,춥다
1267,frieren::V,सर्दी लगना,춥다
1268,tun::V,करना,하다
1269,können::V,सकना,할주릴다
1270,können::V,जानना,할주릴다
1271,wollen::V,चाहना,바라다
1272,anfangen::V,शुरू करना,시작하다
1273,beenden::V,ख़त्म करना,다하다
1274,beenden::V,समाप्त करना,다하다
1275,aufhören::V,बंद जाना,그만두다
1276,aufhören::V,समाप्त जाना,그만두다
1277,gelingen::V,बनना,성국하다
1278,gelingen::V,अच्छा होना,성국하다
1279,geraten::V,बन पड़ना,잘되어가다
1280,öffnen::V,खोलना,열다
1281,schließen::V,बंद करना,추측하다
1282,stellen::V,रखना,세우다
1283,setzen::V,रखना,놓다
1284,setzen::V,बिठाना,놓다
1285,legen::V,रखना,눕히다
1286,legen::V,लिटाना,눕히다
1287,berühren::V,छूना,대다
1288,berühren::V,स्पर्श करना,대다
1289,verbinden::V,बाँधना,옝열하다
1290,bedecken::V,ढकना,덮다
1291,aufhängen::V,लटकाना,매달다
1292,anzünden::V,जलाना,점화하다
1293,aufheben::V,उठाना,위로올리다
1294,zurücklassen::V,पीछे छोड़ना,튀에남기다
1295,verlieren::V,खोना,잃다
1296,verlieren::V,गँवाना,잃다
1297,fallen lassen::V,गिराना,떨어뜨리다
1298,machen::V,करना,하다
1299,machen::V,बनाना,하다
1300,herstellen::V,बनाना,제조하다
1301,herstellen::V,तैयार करना,제조하다
1302,bauen::V,बनाना,짓다
1303,bauen::V,निर्माण करना,짓다
1304,reparieren::V,मरम्मत करना,수셩자다
1305,verbessern::V,सुधारना,정정하다
1306,ändern::V,बदलना,바꾸다
1307,ändern::V,परीवर्तन करना,바꾸다
1308,graben::V,खोदना,파다
1309,beugen::V,झुकाना,구부리다
1310,biegen::V,झुकाना,굽히다
1311,drehen::V,फेरना,회전
1312,drehen::V,घुमाना,회전
1313,wenden::V,पलटना,회전시키다
1314,wenden::V,मोड़ना,회전시키다
1315,umdrehen::V,घुमाना,회전시키다
1316,heben::V,उठाना,일으아키다
1317,heben::V,ऊँचा करना,일으아키다
1318,hochheben::V,उठाना,틀어올리다
1319,hochheben::V,ऊपर को उठाना,틀어올리다
1320,ergreifen::V,पकड़ना,잡다
1321,ergreifen::V,हाथ में लेना,잡다
1322,halten::V,धरना,잡다
1323,halten::V,पकड़ना,잡다
1324,drücken::V,दबाना,누르다
1325,schieben::V,सरकाना,밀다
1326,schieben::V,खिसकाना,밀다
1327,kratzen::V,खुरचना,긁다
1328,kratzen::V,खुजलाना,긁다
1329,lecken::V,चाटना,핥다
1330,beißen::V,काटना,물다
1331,abreißen::V,तोड़ना,
1332,abschneiden::V,काट करना,귾어내다
1333,binden::V,बाँधना,매다
1334,stecken::V,खोंसना,찌르다
1335,brechen::V,तोड़ना,금
1336,klopfen::V,खटखटाना,치다
1337,hauen::V,ठोकना,때리다
1338,kleben::V,चिपकाना,들러붙다
1339,reiben::V,घिसना,문지르다
1340,reiben::V,रगड़ना,문지르다
1341,streichen::V,लगाना,쓰다듬다
1342,schleifen::V,तेज़ करना,갈다
1343,schneiden::V,कतरना,베다
1344,rütteln::V,झकझोरना,흔들다
1345,schütteln::V,हिलाना,흔들다
1346,schwenken::V,घुमाना,흔들다
1347,schütten::V,उँडेलना,따르다
1348,füllen::V,भरना,담다
1349,füllen::V,ठूसना,담다
1350,einwickeln::V,लपेटना,싸다
1351,tragen::V,ढोना,지우다
1352,schleppen::V,घसीटना,끌다
1353,ziehen::V,खींचना,당기다
1354,aufbewahren::V,रखना,간직하다
1355,werfen::V,फेंकना,던지다
1356,fangen::V,पकड़ना,밥다
1357,packen::V,पकड़ना,쥐다
1358,verstecken::V,छिपाना,숨기다
1359,teilen::V,बाँटना,나누다
1360,schicken::V,भेजना,보내다
1361,bringen::V,लाना,가겨
1362,hinzufügen::V,जोड़ना,부가하다
1363,bekommen::V,पाना,얻다
1364,erhalten::V,पाना,지니다
1365,erhalten::V,मिलना,지니다
1366,nehmen::V,लेना,잡다
1367,wählen::V,चुनना,선거하다
1368,auswählen::V,चुनना,선출하다
1369,bewahren::V,बनाए रखना,저장보종
1370,behindern::V,रोकना,훼방하다
1371,verderben::V,ख़राब करना,못쓰게 되다
1372,beschädigen::V,नुक़सान पहुँचाना,상하게하다
1373,zerbrechen::V,तोड़ना,깨뜨리다
1374,zerreißen::V,तोड़ना,잡아쫓다
1375,zerstören::V,नष्ट करना,파괴하다
1376,zerstören::V,बरबाद करना,파괴하다
1377,verbrennen::V,जलाना,소실하다
1378,geben::V,देना,주다
1379,reichen::V,थमाना,내일다
1380,schenken::V,भेंट देना,주다
1381,versprechen::V,वादा करना,약속하다
1382,wünschen::V,कामना करना,바라다
1383,loben::V,तारीफ़ करना,칭찬하다
1384,küssen::V,चूमना,키스하다
1385,wiegen::V,झुलाना,어르다
1386,zudecken::V,ढकना,뚜꺼을하다
1387,wecken::V,जगाना,깨우다
1388,zeigen::V,दिखाना,보이다
1389,führen::V,रास्ता दिखाना,가게하다
1390,lehren::V,पढ़ाना,가르치다
1391,unterrichten::V,सिखाना,가르지다
1392,aufziehen::V,पालना,사육하다
1393,leiten::V,संचालन करना,이끌다
1394,antreiben::V,हड़बड़ाना,몰다
1395,lassen::V,-आना,내버려두다
1396,lassen::V,कराना,내버려두다
1397,einladen::V,बुलाना,초청하다
1398,vereinigen::V,मिलाना,하나로하다
1399,vereinigen::V,संयुक्त करना,하나로하다
1400,besuchen::V,मिलना से,방문하다
1401,besuchen::V,मिलने जाना से,방문하다
1402,treffen::V,मिलना,만나다
1403,sich versammeln::V,इकट्ठा होना,조립하다
1404,spielen::V,खेलना,눌다
1405,singen::V,गाना,노래하다
1406,tanzen::V,नाचना,춤추하다
1407,sich trennen::V,अलग होना,가르다
1408,verlassen::V,छोड़ना,버림받은
1409,retten::V,बचाना,구조하다
1410,bewachen::V,आँख रखना पर,치키다
1411,schützen::V,रक्षा करना,보호하다
1412,verteidigen::V,रक्षा करना,막다
1413,sich schlagen::V,हाथापाई करना,치다
1414,schießen::V,गोली मारना,쏘다
1415,siegen::V,जीतना,이기다
1416,siegen::V,विजय पाना,이기다
1417,ärgern::V,चिढ़ाना,성을내게하다
1418,schlagen::V,मारना,치다
1419,treten::V,ठोकर मारना,디디다
1420,stechen::V,भेदना,찌르다
1421,stechen::V,भोंकना,찌르다
1422,stoßen::V,धक्का देना,찌르다
1423,stoßen::V,झटका देना,찌르다
1424,stehlen::V,चोरी करना,훔치다
1425,stören::V,बुरा लगना,움직이다
1426,belästigen::V,तंग करना,괴롭히다
1427,verbergen::V,लुकाना,숨기다
1428,täuschen::V,धोखा देना,속이다
1429,betrügen::V,धोखा देना,속이다
1430,töten::V,मारना,죽이다
1431,töten::V,मार डालना,죽이다
1432,wohnen::V,रहना,실다
1433,arbeiten::V,काम करना,일하다
1434,sammeln::V,जमा करना,모으다
1435,pflücken::V,चुनना,꿔다
1436,pflücken::V,तोड़ना,꿔다
1437,jagen::V,आखेट करना,사냥하다
1438,jagen::V,शिकार करना,사냥하다
1439,fischen::V,मछली पकड़ना,고기를잡다
1440,fassen::V,पकड़ना,움켜쥐다
1441,hüten::V,चराना,망보다
1442,treiben::V,हाँकना,몰아세우다
1443,anbinden::V,बाँधना,묶다
1444,füttern::V,खिलाना,사료를주다
1445,melken::V,दुहना,젖을짜다
1446,hacken::V,काटना,자르다
1447,gießen::V,सींचना,물을대다
1448,reifen::V,पकना,성숙하다
1449,zubereiten::V,पकाना,조제하다
1450,kochen::V,पकाना,요리하다
1451,kochen::V,राँधना,요리하다
1452,backen::V,पकाना,쿱다
1453,braten::V,तलना,굽다
1454,braten::V,भूनना,굽다
1455,umrühren::V,फेंटना,교반하다
1456,stricken::V,बुनना,뜨개질하다
1457,nähen::V,सीना,꿰매다
1458,färben::V,रँगना,채색하다
1459,reinigen::V,साफ़ करना,청소하다
1460,reinigen::V,शुद्ध करना,청소하다
1461,waschen::V,धोना,씻다
1462,abwischen::V,पोंछ्ना,닦다
1463,spülen::V,माँजना,씻다
1464,spülen::V,खँगालना,씻다
1465,fegen::V,बुहारना,소체하다
1466,kehren::V,झाड़ना,청소하다
1467,baden::V,स्नान करना,감다
1468,sich waschen::V,नहाना,모믈 씻다
1469,sich waschen::V,हाथ-मुँह धोना,모믈 씻다
1470,ausziehen::V,उतारना,벗다
1471,anziehen::V,पहनना,끌어움직이다
1472,sich anziehen::V,कपड़े पहनना,
1473,kämmen::V,कंघी करना,빗다
1474,schmücken::V,सजाना,치레하다
1475,schmücken::V,सँवारना,치레하다
1476,sagen::V,कहना,말하다
1477,sagen::V,बताना,말하다
1478,sprechen::V,बोलना,말하다
1479,reden::V,बोलना,이야기하다
1480,reden::V,बात करना,이야기하다
1481,sich unterhalten::V,बात करना,
1482,sich unterhalten::V,बातचीत करना,
1483,fragen::V,पूछ्ना,질문하다
1484,fragen::V,प्रश्न करना,질문하다
1485,bitten::V,माँगना से,원하다
1486,erzählen::V,बताना,이야기하다
1487,mitteilen::V,ख़बर देना,이야기하다
1488,mitteilen::V,सूचना देना,이야기하다
1489,nennen::V,नाम देना,부르다
1490,rufen::V,बुलाना,불러내다
