,Concept_ID,te,is
695,von hier::ADV,ఇక్కడనుండి,héðan
696,dort::ADV,అక్కడ,þar
697,dort::ADV,అక్కడ,þarna
698,dorthin::ADV,అక్కడికి,þangað
699,geradeaus::ADV,సూటిగా,beint áfram
700,vorwärts::ADV,ముందుకు,áfram
701,rückwärts::ADV,వెనుకకు,aftur á bak
702,zurück::ADV,వెనుకభాగము,aftur
703,zurück::ADV,వెనుకభాగము,til baka
704,unten::ADV,క్రింద,niðri
705,unten::ADV,క్రింద,fyrir neðan
706,hinab::ADV,కిందికి,niður
707,hinab::ADV,కిందికి,niður eftir
708,oben::ADV,మీద,uppi
709,hinauf::ADV,పైకి,upp
710,hinauf::ADV,పైకి,upp eftir
711,überall::ADV,అంతటా,alls staðar
712,nicht::ADV,కాదు,ekki
713,ein wenig::ADV,కొంచెము,dálítið
714,kaum::ADV,చాలిచాలక,varla
715,kaum::ADV,చాలిచాలక,tæplega
716,sehr::ADV,చాల,mjög
717,so::ADV,ఆలాగున,svo
718,so::ADV,ఆలాగున,þannig
719,noch::ADV,ఇప్పటికిని,enn
720,noch::ADV,ఇప్పటికిని,ennþá
721,nur::ADV,మాత్రము,bara
722,nur::ADV,మాత్రము,aðeins
723,schon::ADV,ఇదివఱకే,nú þegar
724,wieder::ADV,తిరిగి,aftur
725,wieder::ADV,తిరిగి,að nýju
726,vergebens::ADV,నిష్ఫలముగా,árangurslaust
727,vor::PRP,ముందు,fyrir
728,hinter::PRP,వెనుక,bak við
729,hinter::PRP,వెనుక,aftur fyrir
730,unter::PRP,క్రింద,undir
731,durch::PRP,ద్వారా,gegnum
732,neben::PRP,దగ్గెర,hjá
733,neben::PRP,దగ్గెర,við hliðina á
734,zwischen::PRP,మధ్య,milli
735,zwischen::PRP,మధ్య,á milli
736,wegen::PRP,కారణంగా,vegna
737,dies::PRN,ఇది,þetta
738,das::PRN,అది,það
739,alles::PRN,సకలము,allt
740,ich::PRN,నేను,ég
741,du::PRN,నీవు,þú
742,er::PRN,అతడు,hann
743,wir::PRN,మనము,við
744,ihr::PRN,మీరు,þið
745,sie::PRN,వారు,þær
746,sie::PRN,వారు,þeir
747,was::FPRN,ఏమి,hvað
748,wer::FPRN,ఎవడు,hver
749,wo::FADV,ఎక్కడ,hvar
750,wohin::FADV,ఎందుకు,hvert
751,wie::FADV,ఎట్టు,hvernig
752,warum::FADV,ఏల,hvers vegna
753,wieviel::FNUM,ఎంత,hve mikill
754,eins::NUM,ఒకటి,einn
755,zwei::NUM,రెండు,tveir
756,drei::NUM,మూడు,þrír
757,vier::NUM,నాలుగు,fjórir
758,fünf::NUM,అయిదు,fimm
759,sechs::NUM,ఆఱు,sex
760,sieben::NUM,ఏరు,sjö
761,acht::NUM,ఎనిమదు,átta
762,neun::NUM,తొమ్మిది,níu
763,zehn::NUM,పది,tíu
764,elf::NUM,పదునొకొండు,ellefu
765,zwölf::NUM,పండ్రండు,tólf
766,zwanzig::NUM,ఇరుపది,tuttugu
767,dreißig::NUM,ముప్పది,þrjátíu
768,vierzig::NUM,నలువది,fjörutíu
769,fünfzig::NUM,ఏబది,fimmtíu
770,sechzig::NUM,అరుపది,sextíu
771,siebzig::NUM,డెబ్బది,sjötíu
772,achtzig::NUM,ఎనుబది,áttatíu
773,neunzig::NUM,తొంబది,níutíu
774,hundert::NUM,నూఱు,hundrað
775,tausend::NUM,వేయి,þúsund
776,und::CNJ,మఱియు,og
777,oder::CNJ,లేక,eða
778,stehen::V,నిలుచు,standa
779,sitzen::V,కూర్చుండు,sitja
780,liegen::V,పండుకొనుట,liggja
781,hängen::V,వ్రేలాడదీయు,hanga
782,werden::V,అగు,verða
783,passieren::V,సంభవించు,gerast
784,beginnen::V,ఆరంభించు,byrja
785,enden::V,తీరుట,enda
786,enden::V,తీరుట,lykta
787,wechseln::V,మార్చు,skipta
788,aufgehen[Sonne]::V,ఉదయించు,koma upp
789,untergehen[Sonne]::V,అస్తమించు,ganga til viðar
790,scheinen[Sonne]::V,ప్రకాశించు,skína
791,donnern::V,ఉరుముట,þruma
792,wehen::V,దురద్పప్టము,blása
793,strömen::V,పారుట,streyma
794,fließen::V,ప్రవహించు,fljóta
795,sich drehen::V,తిరుగు,snúast
796,schwanken::V,ఆడించుట,riða
797,schwanken::V,ఆడించుట,rugga
798,schwingen::V,ఊగుట,sveiflast
799,fallen::V,పడు,falla
800,brennen::V,కాలుట,brenna
801,rauchen::V,పొగసుట,reykja
802,regnen::V,కురిపించుట,rigna
803,gefrieren::V,గడ్డకట్టు,frjósa
804,tauen::V,కరగు,þiðna
805,schmelzen::V,కరగు,bráðna
806,trocknen::V,యెండుట,þorna
807,sieden::V,ఉడుకు,sjóða
808,faulen::V,క్రుళ్లు,rotna
809,verfaulen::V,క్షిణించు,rotna
810,reißen::V,చించు,rifna
811,versinken::V,మునుగు,sökkva
812,vergehen::V,సంభవించు,líða
813,erscheinen::V,కనబడు,birtast
814,verschwinden::V,అదృశ్యమగు,hverfa
815,sinken::V,ముణుగుట,síga
816,abnehmen::V,తగ్గు,lækka
817,abnehmen::V,తగ్గు,minnka
818,zunehmen::V,పెరుగుట,aukast
819,steigen::V,లేచు,stíga
820,wachsen::V,పెరుగు,vaxa
821,glänzen::V,ప్రకాశించు,glóa
822,glänzen::V,ప్రకాశించు,glampa
823,funkeln::V,ప్రకాశించు,leiftra
824,lärmen::V,అరుచుట,hafa hátt
825,läuten::V,మేళవించుట,hringja
826,klingeln::V,వాయించుట,hringja
827,klirren::V,ఘంటానాదము,glamra
828,klirren::V,ఘంటానాదము,skrölta
829,brausen::V,గర్జించు,ólga
830,rauschen::V,చటచటమనుట,suða
831,klingen::V,ధ్వనించుట,hljóma
832,bellen::V,అఱచు,gelta
833,heulen::V,కూయు,væla
834,heulen::V,కూయు,ýlfra
835,blasen::V,దురద్పప్టము,blása
836,pfeifen::V,ఈలవేయు,blístra
837,schreien::V,అఱచు,æpa
838,stöhnen::V,మూలుగు,stynja
839,zittern::V,వణకు,titra
840,zittern::V,వణకు,skjálfa
841,leben::V,జీవించుట,lifa
842,geboren werden::V,పుట్టుట,fæðast
843,atmen::V,ఉపిరి తీయు,anda
844,atmen::V,ఉపిరి తీయు,draga andann
845,trinken::V,త్రాగు,drekka
846,essen::V,తిను,borða
847,schlucken::V,మ్రింగు,kingja
848,müde werden::V,అలయు,þreytast
849,einschlafen::V,నిద్రించు,sofna
850,schlafen::V,నిద్రురించు,sofa
851,aufwachen::V,మేలుకొను,vakna
852,aufstehen::V,లేచు,fara á fætur
853,sich erholen::V,నడ్డి వాల్చు,hvíla sig
854,krank werden::V,జబ్బుపడు,veikjast
855,krank werden::V,జబ్బుపడు,verða veikur
856,krank sein::V,జబ్బు చేయు,vera veikur
857,schmerzen::V,నొచ్చుట,kenna til
858,husten::V,దగ్గుట,hósta
859,genesen::V,కుదురుట,batna
860,genesen::V,కుదురుట,frískast
861,sterben::V,మరణించు,deyja
862,umkommen::V,నశించు,farast
863,sich bewegen::V,కదలు,bifast
864,sich rühren::V,కదలు,hreyfast
865,sich erheben::V,లేచు,standa upp
866,sich setzen::V,కూర్చుణ్డు,setjast
867,hinfallen::V,దొర్లు,detta
868,laufen::V,నడచు,labba
869,schreiten::V,అడుగుపెట్టుట,ganga
870,spazierengehen::V,పచారు చేయు,ganga sér til skemmtunar
871,eilen::V,తొందరపడు,fara hratt
872,sich beeilen::V,త్వరపెట్టు,flýta sér
873,sausen::V,విసరికొట్టు,þjóta
874,rennen::V,పరుగెత్తు,hlaupa
875,springen::V,దుముకు,stökkva
876,klettern::V,ఎక్కు,klifra
877,schaukeln::V,ఉయ్యాల ఊగు ,róla
878,schaukeln::V,ఉయ్యాల ఊగు ,rugga
879,kriechen::V,ప్రాకు,skríða
880,schwimmen::V,ఈదు,synda
881,tauchen::V,మునుగు,kafa
882,rudern::V,తెడ్లతోఁగడపు,róa
883,fahren::V,నడపు,aka
884,fahren::V,నడపు,fara
885,fliegen::V,ఎగురు,fljúga
886,gehen::V,పోవు,fara
887,gehen::V,పోవు,ganga
888,weggehen::V,బయలుదేరు,fara burt
889,weggehen::V,బయలుదేరు,ganga burt
890,abfahren::V,విడిచిపోవు,aka burt
891,anhalten::V,నిలుపు,stöðva
892,hineingehen::V,ప్రవేశించు,ganga inn
893,eintreten::V,ప్రవేశించు,koma inn
894,eintreten::V,ప్రవేశించు,ganga inn
895,kommen::V,వచ్చు,koma
896,ankommen::V,వచ్చి చేరు,koma til
897,zurückkommen::V,తిరిగీవచ్చుట,koma til baka
898,bleiben::V,ఉండు,haldast
899,bleiben::V,ఉండు,vera kyrr
900,warten::V,కనిపెట్టు,bíða
901,erwarten::V,నిరిక్షించు,búast við
902,erwarten::V,నిరిక్షించు,eiga von á
903,suchen::V,వెదకు,leita
904,finden::V,కనుగొను,finna
905,versuchen::V,ప్రయత్నించు,reyna
906,vorbereiten::V,తయారుచేయు,undirbúa
907,lieben::V,ప్రేమించు,elska
908,mögen::V,ఇష్టపడు,þykja gott
909,mögen::V,ఇష్టపడు,falla í geð
910,lachen::V,నవ్వు,hlæja
911,rühren::V,గుండె తాకు,snerta
912,weinen::V,వీడ్చు,gráta
913,schimpfen::V,గొణుగు,skammast
914,sich ärgern::V,అలుగు,sárna
915,sich ärgern::V,అలుగు,gremjast
916,sich fürchten::V,భయపడు,óttast
917,fürchten::V,భయపడు,óttast
918,fliehen::V,పాఱిపోపు,flýja
919,flüchten::V,తప్పించుకొను,strjúka
920,sehen::V,చూచు,sjá
921,anschauen::V,చూచు,horfa á
922,ansehen::V,కాచియుండు,líta á
923,hören::V,విను,heyra
924,zuhören::V,విను,hlusta
925,probieren::V,చవిచూచుట,smakka
926,riechen::V,వాసనచూచు,þefa
927,fühlen::V,స్పర్శించుట,finna til
928,scheinen::V,కనబడు,virðast
929,zu sehen sein::V,చూవు,vera að sjá
930,vernehmen::V,విను,heyra
931,vernehmen::V,విను,greina
932,frieren::V,చలికి వడకు,frjósa
933,tun::V,చేయు,gera
934,können::V,గల,geta
935,wollen::V,కోరు,ætla
936,wollen::V,కోరు,vilja
937,anfangen::V,ఆరంభించు,hefja
938,beenden::V,ముగించు,enda
939,beenden::V,ముగించు,ljúka
940,aufhören::V,నిలుపు,lykta
941,gelingen::V,గెలుపాందు,heppnast
942,geraten::V,వెలువడు,lukkast
943,öffnen::V,తెఱచు,opna
944,schließen::V,మూయు,loka
945,stellen::V,ఉంచు,láta
946,stellen::V,ఉంచు,setja
947,setzen::V,ఉంచు,láta
948,setzen::V,ఉంచు,setja
949,legen::V,పెట్టు,láta
950,legen::V,పెట్టు,leggja
951,berühren::V,తాకు,koma við
952,verbinden::V,చేర్చుట,sameina
953,bedecken::V,మూయు,hylja
954,aufhängen::V,వ్రేలాడదీయు,hengja
955,aufhängen::V,వ్రేలాడదీయు,hengja upp
956,anzünden::V,వెలిగించు,kveikja í
957,aufheben::V,సేకరించు,taka upp
958,aufheben::V,సేకరించు,lyfta upp
959,zurücklassen::V,విడుచు,skilja eftir
960,verlieren::V,పోగొట్టుకొను,týna
961,verlieren::V,పోగొట్టుకొను,glata
962,fallen lassen::V,జాఱవిడుచు,missa
963,machen::V,చేయు,búa til
964,herstellen::V,ఉత్పత్తిచేయు,framleiða
965,bauen::V,నిర్మించు,smíða
966,bauen::V,నిర్మించు,byggja
967,reparieren::V,సరిచేయు,gera við
968,verbessern::V,వృద్ధి చేయు,bæta
969,ändern::V,మార్చు,breyta
970,graben::V,త్రవ్వు,grafa
971,beugen::V,వంచు,beygja
972,biegen::V,వంచు,sveigja
973,drehen::V,నూలువడుకు,snúa
974,wenden::V,త్రిప్పు,snúa
975,wenden::V,త్రిప్పు,venda
976,umdrehen::V,త్రిప్పు,venda
977,umdrehen::V,త్రిప్పు,snúa við
978,heben::V,ఎత్తు,hefja
979,hochheben::V,ఎత్తు,lyfta upp
980,ergreifen::V,వశపఱచుకొను,grípa
981,halten::V,ఉంచు,rúma
982,halten::V,ఉంచు,halda
983,drücken::V,అణచు,þjá
984,drücken::V,అణచు,þrýsta
985,schieben::V,నొక్కు,ýta
986,kratzen::V,గోకు,klóra
987,lecken::V,నాకు,sleikja
988,beißen::V,కఱచు,bíta
989,abreißen::V,తెగతెంచు,rífa af
990,abreißen::V,తెగతెంచు,rífa frá
991,abschneiden::V,తెగకొట్టు,skera af
992,abschneiden::V,తెగకొట్టు,klippa af
993,binden::V,కట్టు,binda
994,stecken::V,తగులుకొనివుండుట,stinga
995,brechen::V,పగులగొట్టు,brjóta
996,klopfen::V,కొట్టు,berja
997,klopfen::V,కొట్టు,klappa
998,hauen::V,కొట్టు,berja
999,hauen::V,కొట్టు,höggva
1000,kleben::V,అంటుకొను,líma
1001,reiben::V,రాచు,núa
1002,streichen::V,వ్యాపింపజేయు,smyrja
1003,schleifen::V,రాచు,slípa
1004,schneiden::V,కోయు,skera
1005,schneiden::V,కోయు,klippa
1006,rütteln::V,కుదిలించుట,skaka
1007,schütteln::V,కదల్చు,hrista
1008,schwenken::V,ఊచుట,sveifla
1009,schütten::V,పోయు,hella
1010,füllen::V,నింపు,fylla
1011,einwickeln::V,చుట్టు,vefja inn í
1012,tragen::V,మోయు,bera
1013,schleppen::V,ఈడ్చు,draga
1014,ziehen::V,ఈడ్చు,toga
1015,ziehen::V,ఈడ్చు,draga
1016,aufbewahren::V,కాపాడు,geyma
1017,werfen::V,విసరు,kasta
1018,fangen::V,పట్టుకొను,grípa
1019,packen::V,పట్టుకొను,þrífa í
1020,verstecken::V,దాచు,fela
1021,teilen::V,భాగించు,deila
1022,schicken::V,పంపు,senda
1023,bringen::V,తెచ్చు,færa
1024,bringen::V,తెచ్చు,flytja
1025,hinzufügen::V,చేర్చు,bæta við
1026,bekommen::V,సంపాదించు,hljóta
1027,bekommen::V,సంపాదించు,ná
1028,erhalten::V,పుచ్చుకొను,fá
1029,nehmen::V,తీసికొను,taka
1030,wählen::V,ఇష్టపడు,velja
1031,auswählen::V,ఏరుకొను,velja úr
1032,bewahren::V,భద్రపఱుచు,gæta
1033,bewahren::V,భద్రపఱుచు,vernda
1034,behindern::V,అడ్డగించుట,varna
1035,verderben::V,చెఱచు,spilla
1036,beschädigen::V,చెరుపుట,skemma
1037,zerbrechen::V,పగులగొట్టు,brjóta
1038,zerreißen::V,చించు,rífa
1039,zerreißen::V,చించు,rífa sundur
1040,zerstören::V,వాశనము చేయు,rífa niður
1041,verbrennen::V,కాల్చు,brenna
1042,geben::V,ఇచ్చు,gefa
1043,reichen::V,అందుకొనుట,rétta
1044,schenken::V,అర్పించు,gefa
1045,versprechen::V,వాగ్దత్తము చేయు,lofa
1046,versprechen::V,వాగ్దత్తము చేయు,heita
1047,wünschen::V,కోరు,óska
1048,loben::V,స్తుతించు,lofa
1049,loben::V,స్తుతించు,hrósa
1050,küssen::V,ముద్దుపెట్టుకొను,kyssa
1051,wiegen::V,ఊచుట,rugga
1052,zudecken::V,మూయు,þekja
1053,zudecken::V,మూయు,breiða yfir
1054,wecken::V,నిద్రపలేపుట,vekja
1055,zeigen::V,చూవు,sýna
1056,führen::V,దారిచూపు,leiða
1057,lehren::V,బోధించు,kenna
1058,unterrichten::V,నేర్పు,fræða
1059,aufziehen::V,పెంచు,ala upp
1060,leiten::V,తీసుకపోవుట,stjórna
1061,antreiben::V,ప్రేరేపించు,hvetja
1062,lassen::V,అనుమతించు,láta
1063,einladen::V,ఆహ్వానించు,bjóða heim
1064,vereinigen::V,కూడుట,sameina
1065,besuchen::V,పోయి చూచు,heimsækja
1066,treffen::V,కలియు,hitta
1067,sich versammeln::V,కూర్చు,safnast saman
1068,spielen::V,ఆట లాడు,leika sér
1069,singen::V,పాడు,syngja
1070,tanzen::V,నృత్యముచేయు,dansa
1071,sich trennen::V,ఎడబాయుట,skiljast
1072,verlassen::V,విడుచు,yfirgefa
1073,retten::V,తప్పించుట,bjarga
1074,bewachen::V,కాపాడు,gæta
1075,bewachen::V,కాపాడు,hafa vörð á
1076,schützen::V,రక్షించు,vernda
1077,verteidigen::V,రక్షించు,verja
1078,sich schlagen::V,జగడమాడు,slást
1079,sich schlagen::V,జగడమాడు,berjast
1080,schießen::V,కాల్చు,skjóta
1081,siegen::V,గెలుచు,sigra
1082,ärgern::V,పీడించుట,ergja
1083,ärgern::V,పీడించుట,skaprauna
1084,schlagen::V,కొట్టు,slá
1085,schlagen::V,కొట్టు,lemja
1086,treten::V,తన్ను,sparka
1087,stechen::V,కుట్టు,stinga
1088,stoßen::V,గెంటు,hrinda
1089,stehlen::V,దొంగిలించు,stela
1090,stören::V,కలతపఱచు,trufla
1091,belästigen::V,పీడించు,ónáða
1092,verbergen::V,దాచు,leyna
1093,täuschen::V,మోసము చేయు,gabba
1094,täuschen::V,మోసము చేయు,blekkja
1095,betrügen::V,మోసపుచ్చు,svíkja
1096,betrügen::V,మోసపుచ్చు,blekkja
1097,töten::V,చంపు,drepa
1098,wohnen::V,నివసించు,búa
1099,arbeiten::V,పనిచేయు,vinna
1100,sammeln::V,ప్రోగుచేయు,safna
1101,pflücken::V,యేరుట,tína
1102,pflücken::V,యేరుట,reyta
1103,jagen::V,వేటాడు,veiða
1104,fischen::V,వెదకు,fiska
1105,fassen::V,పట్టుకొమ,veiða
1106,hüten::V,మందచేరుట,gæta
1107,hüten::V,మందచేరుట,vakta
1108,treiben::V,నడపు,reka
1109,anbinden::V,కట్టు,binda við
1110,anbinden::V,కట్టు,binda fast
1111,füttern::V,భోజనము పెట్టు,fóðra
1112,melken::V,పాలు పితుకు,mjólka
1113,hacken::V,నఱకు,höggva
1114,gießen::V,నీళ్ళుకట్టుట,hella
1115,reifen::V,పండుట,þroskast
1116,zubereiten::V,వండు,elda
1117,zubereiten::V,వండు,tilbúa
1118,kochen::V,వండు,sjóða
1119,backen::V,రొట్టెకాల్చు,baka
1120,braten::V,వేపు,steikja
1121,umrühren::V,కదులుట,hræra í
1122,stricken::V,అల్లు,prjóna
1123,nähen::V,కుట్టు,sauma
1124,färben::V,రంగు వేయు,lita
1125,reinigen::V,శుభ్రము చేయు,hreinsa
1126,waschen::V,కడుగు,þvo
1127,abwischen::V,తుడుచు,þerra
1128,spülen::V,నీటిలో జడించు,skola
1129,spülen::V,నీటిలో జడించు,þvo upp
1130,fegen::V,ఊడ్చు,sópa
1131,fegen::V,ఊడ్చు,hreinsa
1132,kehren::V,ఊడ్చు,sópa
1133,baden::V,స్నానము చేయు,baða sig
1134,sich waschen::V,కడుగు,þvo sér
1135,ausziehen::V,విప్పు,fara úr
1136,anziehen::V,ధరించు,fara í
1137,sich anziehen::V,బట్టలు వేసుకొను,klæðast
1138,sich anziehen::V,తొడుగుకొను,klæðast
1139,kämmen::V,దువ్వుట,greiða
1140,schmücken::V,అలంకరించు,prýða
1141,schmücken::V,అలంకరించు,skreyta
1142,sagen::V,చెప్పు,segja
1143,sprechen::V,చెప్పు,tala
1144,reden::V,మాటలాడు,ræða
1145,sich unterhalten::V,ముచ్చటలాడు,spjalla
1146,sich unterhalten::V,ముచ్చటలాడు,ræðast við
1147,fragen::V,ప్రశ్నించు,spyrja
1148,bitten::V,కోరు,biðja
1149,erzählen::V,చెప్పు,segja frá
1150,mitteilen::V,తెలియజేయు,tilkynna
1151,nennen::V,పేరు వెట్టు,nefna
1152,rufen::V,పిలుచు,kalla
1153,prahlen::V,జల్లి,gorta
1154,übersetzen::V,తర్జుమాచేయు,þýða
1155,denken::V,ఆలోచించు,hugsa
1156,glauben::V,నమ్ము,trúa
1157,bemerken::V,గుర్తించు,taka eftir
1158,erkennen::V,గుర్తించు,þekkja
1159,begreifen::V,గ్రహించు,skilja
1160,verstehen::V,గ్రహించు,skilja
1161,lernen::V,నేర్చు కొను,læra
1162,wissen::V,తెలిసికొను,vita
1163,sich erinnern an::V,జ్ఞాపకముంచుకొను,minnast
1164,vergessen::V,మఱచిపోవు,gleyma
1165,messen::V,కొలుచుట,mæla
1166,zählen::V,లెక్కపెట్టు,telja
1167,rechnen::V,లెక్కపెట్టు,reikna
1168,lesen::V,చదువు,lesa
1169,malen::V,పూనుట,mála
1170,zeichnen::V,వ్రాసుట,teikna
1171,schreiben::V,వ్రాయు,skrifa
1172,besitzen::V,కలిగియుండు,hafa
1173,kaufen::V,కొను,kaupa
1174,verkaufen::V,అమ్ము,selja
1175,bezahlen::V,చెల్లించు,borga
1176,zahlen::V,చెల్లించు,borga
1177,beherrschen::V,ఏలు,hafa á valdi sínu
1178,ertragen::V,భరించు,þola
