,Concept_ID,bn,ru
728,gefrieren::V,হিমায়িত হওয়া,замерзнуть
729,tauen::V,গলা,таять
730,schmelzen::V,গলা,плавиться
731,trocknen::V,শুষ্ক করা,сохнуть
732,sieden::V,ফোঁড়া,кипеть
733,faulen::V,ক্ষয় হওয়া,гнить
734,verfaulen::V,ক্ষয় হওয়া ,сгнить
735,reißen::V,ছিঁড়া,рваться
736,versinken::V,ডুবা,тонуть
737,vergehen::V,যাওয়া,проходить
738,erscheinen::V,আসা,появиться
739,verschwinden::V,অদৃশ্য হওয়া,исчезнуть
740,sinken::V,হ্রাস হওয়া,спадать
741,abnehmen::V,হ্রাস হওয়া,уменьшиться
742,zunehmen::V,বৃদ্ধি পাওয়া,увеличиваться
743,steigen::V,ওঠা,подниматься
744,wachsen::V,বড় হওয়া,расти
745,glänzen::V,জ্বলা,блестеть
746,funkeln::V,জ্বল্জ্বল করা,сверкать
747,läuten::V,রুসুঝুসু করা,звонить
748,klingeln::V,বাজা,звонить
749,klirren::V,টুংটাং-শব্দ করা,звякать
750,brausen::V,গর্জন করা,бушевать
751,rauschen::V,মর্মরধ্বনি করা,шелестеть
752,klingen::V,শব্দ করা,звучать
753,bellen::V,ঘেউ ঘেউ করা,лаять
754,heulen::V,গর্জন করা,выть
755,blasen::V,ফুঁ দেওয়া,дунуть
756,pfeifen::V,শিস্ দেওয়া,свистеть
757,schreien::V,চিৎকার করা,кричать
758,stöhnen::V,গোঁ-গো করা,стонать
759,zittern::V,কাঁপা,дрожать
760,leben::V,বাঁচা,жить
761,geboren werden::V,জন্মানো,родиться
762,atmen::V,শ্বাস ফেলা,дышать
763,trinken::V,পান করা,пить
764,essen::V,ভক্ষণ করা,есть
765,essen::V,ভক্ষণ করা,кушать
766,schlucken::V,গেলা,глотать
767,müde werden::V,পরিশ্রান্ত হওয়া,устать
768,einschlafen::V,নিদ্রামগ্ন হওয়া,заснуть
769,schlafen::V,নিদ্রা যাওয়া,спать
770,aufwachen::V,জাগা,проснуться
771,aufstehen::V,জাগা,встать
772,sich erholen::V,আরাম করা,отдыхать
773,krank werden::V,অসুস্থ হত্তয়া,заболеть
774,krank sein::V,রূগ্ণ হত্তয়া,болеть
775,schmerzen::V,কন্কন করা,болеть
776,husten::V,কাশা,кашлять
777,genesen::V,আরোগ্য হওয়া,поправиться
778,sterben::V,মারা যাওয়া,умереть
779,umkommen::V,মারা যাওয়া,погибнуть
780,sich bewegen::V,চলা,двигаться
781,sich rühren::V,নড়া,шевельнуться
782,sich erheben::V,উদিত হওয়া,встать
783,sich setzen::V,বসা,сесть
784,hinfallen::V,পড়া,упасть
785,laufen::V,হাঁটা,ходить
786,schreiten::V,হাঁটা,шагать
787,spazierengehen::V,পায়চারি করা,гулять
788,eilen::V,ত্বরাম্বিত করা,спешить
789,sich beeilen::V,ত্বরাম্বিত করা,торопиться
790,sausen::V,ধেয়ে যাওয়া,мчаться
791,rennen::V,চলা,бегать
792,springen::V,লাফানো,прыгать
793,klettern::V,আরোহণ করা,лазать
794,schaukeln::V,দোলা,раскачиваться
795,kriechen::V,হামাগুড়ি দেওয়া,ползать
796,schwimmen::V,সাঁতার কাটা,плавать
797,tauchen::V,ডোবা,нырять
798,rudern::V,দাঁড় টানা,грести
799,fahren::V,চালান,ехать
800,fliegen::V,ওড়া,летать
801,gehen::V,যাওয়া,идти
802,weggehen::V,প্রস্থান করা,уйти
803,abfahren::V,প্রস্থান করা,отправиться
804,anhalten::V,থামা,остановиться
805,hineingehen::V,ঢোকা,входить
806,eintreten::V,ঢোকা,войти
807,kommen::V,আসা,прийти
808,ankommen::V,আসা,прибыть
809,zurückkommen::V,ফিরা,возвратиться
810,bleiben::V,থাকা,остаться
811,warten::V,অপেক্ষা করা,ждать
812,erwarten::V,অপেক্ষা করা,ожидать
813,suchen::V,খোঁজ করা,искать
814,finden::V,পাওয়া,найти
815,versuchen::V,পরখ করা,пытаться
816,vorbereiten::V,প্রস্তুত করা,подготовить
817,lieben::V,ভালবাসা,любить
818,mögen::V,পছন্দ করা,любить
819,lachen::V,হাসা,смеяться
820,rühren::V,হৃদয়ম্পর্শ করা,растрогать
821,weinen::V,কাঁদা,плакать
822,schimpfen::V,নালিশ করা,ругаться
823,sich ärgern::V,রাগ হত্তয়া,сердиться
824,sich fürchten::V,ভয় করা,бояться
825,fürchten::V,ডরা,бояться
826,fliehen::V,পালানো,убегать
827,flüchten::V,পালানো,убежать
828,sehen::V,দেখা,видеть
829,anschauen::V,দেখা,посмотреть
830,ansehen::V,দেখা,смотреть
831,hören::V,শোনা,слышать
832,zuhören::V,শোনা,слушать
833,probieren::V,পরখ করা,пробовать
834,riechen::V,শুঁকা,нюхать
835,fühlen::V,অনুভব করা,чувствовать
836,scheinen::V,মনে হত্তয়া,казаться
837,zu sehen sein::V,দেখা দেত্তয়া,виднеться
838,vernehmen::V,শোনা,услышать
839,frieren::V,শীত লাগা,мерзнуть
840,tun::V,করা,делать
841,können::V,পারা,мочь
842,können::V,পারা,уметь
843,wollen::V,ইচ্ছা করা,хотеть
844,anfangen::V,আরম্ভ করা,начать
845,beenden::V,শেষ করা,закончить
846,aufhören::V,থামা,перестать
847,gelingen::V,সিদ্ধিলাভ করা,удаться
848,geraten::V,পরিণত হত্তয়া,оказаться
849,öffnen::V,খোলা,открыть
850,schließen::V,বন্ধ করা,закрыть
851,stellen::V,স্থাপন করা,поставить
852,setzen::V,স্থাপন করা,посадить
853,legen::V,স্থাপন করা,класть
854,berühren::V,স্পর্শ করা,трогать
855,verbinden::V,সংযুক্ত করা,связать
856,bedecken::V,ঢাকা,покрыть
857,aufhängen::V,ঝুলানো,повесить
858,anzünden::V,জ্বালান,зажечь
859,aufheben::V,কুড়াইয়া তোলা,поднять
860,zurücklassen::V,পরিত্যাগ করা,оставить
861,verlieren::V,হারান,потерять
862,fallen lassen::V,ফেলা,уронить
863,machen::V,গঠন করা,сделать
864,herstellen::V,সৃষ্টি করা,изготовить
865,bauen::V,নির্মাণ করা,строить
866,reparieren::V,মেরামত করা,чинить
867,verbessern::V,উন্নতিলাভ করা,улучшить
868,ändern::V,পরিবর্তিত করা,изменить
869,graben::V,খনন করা,копать
870,beugen::V,নোয়া,согнуть
871,biegen::V,নোয়া,погнуть
872,drehen::V,ঘোরান,вертеть
873,wenden::V,উলটাইয়া দেত্তয়া,повернуть
874,umdrehen::V,উলটানো,перевернуть
875,heben::V,উত্তোলন করা,поднимать
876,hochheben::V,উঁচু করা,поднять
877,ergreifen::V,দখল করা,схватить
878,halten::V,ধরা,держать
879,drücken::V,টেপা,нажимать
880,schieben::V,ঠেলা,толкать
881,kratzen::V,চাঁচা,скрести
882,lecken::V,চাটা,лизать
883,beißen::V,দংশন করা,кусать
884,abreißen::V,বিচ্ছিন্ন করা,оторвать
885,abschneiden::V,বিচ্ছিন্ন করা,отрезать
886,binden::V,বন্ধন করা,вязать
887,stecken::V,বিদ্ধ করা,воткнуть
888,brechen::V,ভাঙা,сломать
889,klopfen::V,আঘাত করা,стучать
890,hauen::V,আঘাত করা,бить
891,kleben::V,সাঁটা,клеить
892,reiben::V,ঘষা,тереть
893,streichen::V,ছড়াইয়া,намазать
894,schleifen::V,ধার দেওয়া,точить
895,schneiden::V,কাটা,резать
896,rütteln::V,নাড়ান,шатать
897,schütteln::V,নড়া,трясти
898,schwenken::V,দোলা,махать
899,schütten::V,বর্ষণ করা,налить
900,füllen::V,পরিপূর্ণ করা,наполнить
901,einwickeln::V,মুড়া,завернуть
902,tragen::V,বহন করা,нести
903,schleppen::V,টানা,тащить
904,ziehen::V,টানা,тянуть
905,aufbewahren::V,রাখা,хранить
906,werfen::V,ছুড়া,бросать
907,fangen::V,লোফা,ловить
908,packen::V,ধরা,схватить
909,verstecken::V,গোপন করা,спрятать
910,teilen::V,বিভক্ত করা,разделить
911,schicken::V,প্রেরণ করা,посылать
912,bringen::V,আনা,принести
913,hinzufügen::V,একত্র করা,добавить
914,bekommen::V,পাওয়া,достать
915,erhalten::V,পাওয়া,получить
916,nehmen::V,নেওয়া,взять
917,wählen::V,বাছা,выбрать
918,auswählen::V,বাছা,отобрать
919,bewahren::V,বাঁচাইয়া রাখা,сохранить
920,behindern::V,বাধা দেওয়া,препятствовать
921,verderben::V,নষ্ট করা,испортить
922,beschädigen::V,ক্ষতি করা,повредить
923,zerbrechen::V,ভাঙ্গিয়া যাওয়া,разбить
924,zerreißen::V,ছিঁড়া,разорвать
925,zerstören::V,বিনাশ করা,разрушить
926,verbrennen::V,দহন করা,сжечь
927,geben::V,দেওয়া,дать
928,reichen::V,দেওয়া,передать
929,schenken::V,উপহার দেত্তয়া,дарить
930,versprechen::V,প্রতিশ্রুতি দেওয়া,обещать
931,wünschen::V,আকাঙ্ক্ষা করা,желать
932,loben::V,প্রশংসা করা,хвалить
933,küssen::V,চুম্বন করা,целовать
934,wiegen::V,দুলানো,качать
935,zudecken::V,ঢাকা,накрыть
936,wecken::V,জাগানো,разбудить
937,zeigen::V,দেখানো,показать
938,führen::V,পথ দেখানো,вести
939,lehren::V,শেখানো,учить
940,unterrichten::V,শিক্ষা দেওয়া,преподавать
941,aufziehen::V,পালন করা,воспитать
942,leiten::V,পরিচালনা করা,руководить
943,antreiben::V,চালনা করা,подгонять
944,lassen::V,অনুমতি দেওয়া,заставить
945,einladen::V,নিমন্ত্রণ করা,пригласить
946,vereinigen::V,এক করা,объединить
947,besuchen::V,দেখিতে যাওয়া,посетить
948,treffen::V,সন্মুখীন হওয়া,встретить
949,sich versammeln::V,জড়ো হওয়া,собраться
950,spielen::V,খেলা,играть
951,singen::V,গাওয়া,петь
952,tanzen::V,নাচা,плясать
953,tanzen::V,নাচা,танцевать
954,sich trennen::V,পৃথক করা,расстаться
955,verlassen::V,পরিত্যাগ করা,покинуть
956,retten::V,উদ্ধার করা,спасти
957,bewachen::V,পাহারা দেওয়া,охранять
958,schützen::V,রক্ষা করা,уберегать
959,verteidigen::V,রক্ষা করা,защитить
960,sich schlagen::V,লড়াই করা,драться
961,schießen::V,তীরবেগে ছোটা,стрелять
962,siegen::V,জেতা,победить
963,ärgern::V,বিরক্ত করা,сердить
964,schlagen::V,আঘাত করা,ударить
965,treten::V,লাথি মারা,пинать
966,stechen::V,দংশন করা,уколоть
967,stoßen::V,ঠেলা,толкнуть
968,stehlen::V,অপহরণ করা,украсть
969,stören::V,ঘাঁটান,помешать
970,belästigen::V,বিরক্ত করা,надоедать
971,verbergen::V,গোপন করা,скрыть
972,täuschen::V,প্রবঞ্চনা করা,обмануть
973,betrügen::V,প্রতারণা করা,смошенничать
974,töten::V,হত্যা করা,убить
975,wohnen::V,বাস করা,проживать
976,arbeiten::V,কাজ করা,работать
977,sammeln::V,সংগ্রহ করা,собрать
978,pflücken::V,চয়ন করা,рвать
979,pflücken::V,চয়ন করা,срывать
980,jagen::V,শিকার করা,охотиться
981,fischen::V,মাছ ধরা,рыбачить
982,fassen::V,ধরা,поймать
983,hüten::V,যুথভুক্ত করা,пасти
984,treiben::V,চালনা করা,гнать
985,anbinden::V,বন্ধন করা,привязать
986,füttern::V,ভোজন করানো,кормить
987,melken::V,দুগ্ধ দোহন করা,доить
988,hacken::V,কাটা,рубить
989,gießen::V,বর্ষণ করা,полить
990,reifen::V,পাকা,созреть
991,zubereiten::V,রন্ধন করা,приготовить
992,kochen::V,রন্ধন করা,варить
993,backen::V,সেকা,печь
994,braten::V,ভাজা,жарить
995,umrühren::V,নড়ানো,перемешать
996,stricken::V,বোনা,вязать
997,nähen::V,সেলাই করা,шить
998,färben::V,রঞ্জিত করা,покрасить
999,reinigen::V,পরিষ্কার করা,очистить
1000,waschen::V,পরিষ্কার করা,стирать
1001,abwischen::V,মুছা,вытереть
1002,spülen::V,পরিষ্কার করা,полоскать
1003,fegen::V,ঝাঁট দেওয়া,подметать
1004,kehren::V,ঝাঁট দেওয়া,мести
1005,baden::V,অবগাহন করা,купаться
1006,sich waschen::V,ধোয়া,мыться
1007,ausziehen::V,খুলা,снять
1008,anziehen::V,গায়ে দেত্তয়া,надеть
1009,sich anziehen::V,পোশাক পরা,одеться
1010,kämmen::V,আঁচড়ানো,причесать
1011,schmücken::V,সাজান করা,украсить
1012,sagen::V,উচ্চারণ করা,сказать
1013,sprechen::V,বলা,говорить
1014,reden::V,আলাপ করা,разговаривать
1015,sich unterhalten::V,আড্ডা দেওয়া,беседовать
1016,fragen::V,জিজ্ঞাসা করা,спросить
1017,bitten::V,প্রার্থনা করা,просить
1018,erzählen::V,বর্ণনা করা,рассказать
1019,mitteilen::V,বলা,сообщить
1020,nennen::V,নাম দেওয়া,назвать
1021,rufen::V,আমন্ত্রণ করা,звать
1022,prahlen::V,বড়াই করা,хвастаться
1023,übersetzen::V,ভাষাস্তরিত করা,перевести
1024,denken::V,ভাবা,думать
1025,glauben::V,বিশ্বাস করা,верить
1026,bemerken::V,লক্ষ্য করা,заметить
1027,erkennen::V,চিনিতে পারা,узнать
1028,begreifen::V,উপলব্ধি করা,понять
1029,begreifen::V,উপলব্ধি করা,постичь
1030,verstehen::V,উপলব্ধি করা,услышать
1031,lernen::V,শেখা,учиться
1032,wissen::V,জানা,знать
1033,sich erinnern an::V,মনে করা,вспомнить
1034,vergessen::V,বিস্মৃত হওয়া,забыть
1035,messen::V,মাপা,мерить
1036,zählen::V,গণনা করা,считать
1037,rechnen::V,হিসাব করা,считать
1038,lesen::V,পাঠ করা,читать
1039,malen::V,আঁকা,рисовать
1040,zeichnen::V,ছকা,рисовать
1041,schreiben::V,লেখা,писать
1042,besitzen::V,অধিকার করা,иметь
1043,kaufen::V,ক্রয় করা,купить
1044,verkaufen::V,বেচা,продать
1045,bezahlen::V,প্রদান করা,заплатить
1046,zahlen::V,প্রদান করা,платить
1047,beherrschen::V,শাসন করা,владеть
1048,ertragen::V,বহন করা,вытерпеть
1049,lärmen::V,,шуметь
