,Concept_ID,ps,hr
1505,kaufen::V,رانیول,kupiti
1506,verkaufen::V,خرڅول,prodati
1507,verkaufen::V,خرڅول,raspačati
1508,bezahlen::V,تأدیه کول,platiti
1509,zahlen::V,کسات اخيستل,plaćati
1510,beherrschen::V,تسلط لرل,vladati
1511,beherrschen::V,تسلط لرل,gospodariti
1512,ertragen::V,زغمل,trpjeti
1513,ertragen::V,زغمل,podnijeti
1514,Barsch::N,,grgeč
1515,Hecht::N,,štuka
