,Concept_ID,sk,kn
1100,treffen::V,stretnúť,ಸಂಧಿಸು
1101,sich versammeln::V,zhromaždiť sa,ನೆರೆ
1102,spielen::V,hrať,ಆಡು
1103,singen::V,spievať,ಹಾಡು
1104,tanzen::V,tancovať,ಕುಣಿ
1105,sich trennen::V,rozísť sa,ಪ್ರತ್ಯೇಮಾಡು
1106,verlassen::V,opustiť,ಕಳೆ
1107,retten::V,zachrániť,ರಕ್ಷಿಸು
1108,bewachen::V,strážiť,ಕಾಪಾಡು
1109,schützen::V,chrániť,ಸಂರಕ್ಷಿಸು
1110,verteidigen::V,brániť,ಕಾಪಿಡು
1111,sich schlagen::V,biť sa,ಕಿತ್ತಾಟ
1112,schießen::V,streliť,ಎಸೆ
1113,schießen::V,strieľať,ಎಸೆ
1114,siegen::V,zvíťaziť,ಗೆಲ್ಲು
1115,ärgern::V,hnevať,ರೇಗಿಸು
1116,ärgern::V,zlostiť,ರೇಗಿಸು
1117,schlagen::V,biť,ಹೊಡೆ
1118,schlagen::V,udrieť,ಹೊಡೆ
1119,treten::V,kopnúť,ಒದೆ
1120,stechen::V,bodnúť,ಚುಚ್ಚು
1121,stechen::V,pichnúť,ಚುಚ್ಚು
1122,stoßen::V,udrieť,ತಳ್ಳು
1123,stehlen::V,kradnúť,ಕದಿ
1124,stören::V,vyrušiť,ಕತಕು
1125,belästigen::V,obťažovať,ತೊಂದರೆ
1126,verbergen::V,skryť,ಮರೆಮಾಜು
1127,täuschen::V,sklamať,ಠಕ್ಕಿಸು
1128,betrügen::V,klamať,ವಂಚಿಸು
1129,betrügen::V,podvádzať,ವಂಚಿಸು
1130,töten::V,zabiť,ಕೊಲ್ಲು
1131,töten::V,usmrtiť,ಕೊಲ್ಲು
1132,wohnen::V,bývať,ವಾಸಿಸು
1133,arbeiten::V,pracovať,ಕೆಲಸ ಮಾಡು
1134,sammeln::V,zbierať,ಸಂಚಯಿಸು
1135,pflücken::V,trhať,ಬಿಡಿಸು
1136,pflücken::V,oberať,ಬಿಡಿಸು
1137,jagen::V,poľovať,ಬೇಟೆಯಾಡು
1138,fischen::V,loviť ryby,ಮೀನು ಹಿಡಿ
1139,fischen::V,chytať ryby,ಮೀನು ಹಿಡಿ
1140,fassen::V,uloviť,ಹಿಡಿ
1141,hüten::V,pásť,ಗುಂಪುಸೇರಿಸು
1142,treiben::V,hnať,ದಬ್ಬು
1143,anbinden::V,priviazať,ಬಿಗಿ
1144,füttern::V,kŕmiť,ಮೇಯಿಸು
1145,melken::V,dojiť,ಹಾಲು ಕರೆ
1146,hacken::V,seknúť,ತುಂಡರಿಸು
1147,gießen::V,polievať,ನೀರುಹಾಕು
1148,reifen::V,dozrieť,ಕಳಿ
1149,zubereiten::V,pripraviť,ಅಡಿಗೆಮಾಡು
1150,kochen::V,variť,ಅಡು
1151,backen::V,piecť,ಬೇಯಿಸು
1152,backen::V,smažiť,ಬೇಯಿಸು
1153,braten::V,piecť,ಕರಿ
1154,braten::V,pražiť,ಕರಿ
1155,umrühren::V,pomiešať,ಕಲಕು
1156,stricken::V,pliesť,ಹೆಣೆ
1157,nähen::V,šiť,ಹೊಲಿ
1158,färben::V,zafarbiť,ಬಣ್ಣ ಹತ್ತು
1159,reinigen::V,čistiť,ಸ್ವಚ್ಛಮಾಡು
1160,waschen::V,myť,ತೊಳೆ
1161,abwischen::V,utrieť,ಒರಸು
1162,spülen::V,vyplachovať,ಗಲಬರಿಸು
1163,fegen::V,zametať,ಗುಡಿಸು
1164,kehren::V,zametať,ಗುಡಿಸು
1165,baden::V,kúpať sa,ಸ್ನಾನಮಾಡು
1166,sich waschen::V,umývať sa,ತೊಳೆ
1167,ausziehen::V,zobliecť,ಬಿಚ್ಚು
1168,anziehen::V,obliecť,ಹಾಕು
1169,sich anziehen::V,obliecť sa,ಹಾಕು
1170,kämmen::V,česať,ಬಾಚು
1171,schmücken::V,ozdobiť,ಅಲಂಕರಿಸು
1172,sagen::V,povedať,ಹೇಳು
1173,sprechen::V,hovoriť,ನುಡಿ
1174,reden::V,rozprávať,ನುಡಿ
1175,sich unterhalten::V,rozprávať sa,ಹರಟೆ ಹೊಡಿ
1176,fragen::V,spýtať sa,ವಿಚಾರಿಸು
1177,bitten::V,prosiť,ಬೇಡು
1178,erzählen::V,rozprávať,ಹೇಳು
1179,mitteilen::V,oznámiť,ತಿಳಿಸು
1180,nennen::V,nazvať,ಹೆಸರಿಡು
1181,nennen::V,menovať,ಹೆಸರಿಡು
1182,rufen::V,volať,ಕರೆ
1183,rufen::V,zavolať,ಕರೆ
1184,prahlen::V,vystatovať sa,ಜಂಬ ಕೊಚ್ಚು
1185,übersetzen::V,preložiť,ಭಾಷಾಂತರಿಸು
1186,denken::V,myslieť,ಯೋಚಿಸು
1187,glauben::V,veriť,ನಂಬು
1188,bemerken::V,podotknuť,ಗಮನಿಸು
1189,bemerken::V,spozorovať,ಗಮನಿಸು
1190,erkennen::V,poznať,ಗುರುತುಹಿಡಿ
1191,begreifen::V,pochopiť,ಗ್ರಹಿಸು
1192,begreifen::V,porozumieť,ಗ್ರಹಿಸು
1193,verstehen::V,rozumieť,ಅರ್ಥಮಾಡಿಕೊ
1194,lernen::V,učiť sa,ಕಲಿ
1195,wissen::V,vedieť,ಅರಿ
1196,sich erinnern an::V,pamätať si na,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1197,vergessen::V,zabudnuť,ಮರೆತುವಿಡು
1198,messen::V,merať,ಅಳೆ
1199,zählen::V,počítať,ಗಣಿಸು
1200,rechnen::V,rátať,ಲೆಕ್ಕ ಹಾಕು
1201,rechnen::V,počítať,ಲೆಕ್ಕ ಹಾಕು
1202,lesen::V,čítať,ಓದು
1203,malen::V,maľovať,ಬಿಡಿಸು
1204,zeichnen::V,kresliť,ಬಿಡಿಸು
1205,schreiben::V,písať,ಬರೆ
1206,besitzen::V,mať,ಒಡೆಯನಾಗಿರು
1207,besitzen::V,vlastniť,ಒಡೆಯನಾಗಿರು
1208,kaufen::V,kúpiť,ಕೊಳ್ಳು
1209,verkaufen::V,predať,ಕೊಡು
1210,bezahlen::V,zaplatiť,ಬೆಲೆತೆರು
1211,zahlen::V,platiť,ಹಣವನ್ನುಕೊಡು
1212,beherrschen::V,ovládať,ಅಧಿಕಾರ ನಡೆಸು
1213,ertragen::V,znášať,ಸಹಿಸು
1214,ertragen::V,vydržať,ಸಹಿಸು
