,Concept_ID,fa,cs
815,damals::ADV,آنزمان,tehdy
816,damals::ADV,آنزمان,tenkrát
817,danach::ADV,بعد,podle toho
818,vorher::ADV,قبلاً,dříve
819,vorher::ADV,قبلاً,napřed
820,zuerst::ADV,اول,nejprve
821,zuerst::ADV,اول,nejdříve
822,zuerst::ADV,ابتداء,nejprve
823,zuerst::ADV,ابتداء,nejdříve
824,einmal::ADV,یکدفعه,jednou
825,manchmal::ADV,گاهی,někdy
826,manchmal::ADV,بعضی اوقات,někdy
827,oft::ADV,اغلب,často
828,immer::ADV,همیشه,vždy
829,immer::ADV,همیشه,stále
830,niemals::ADV,هرگز,nikdy
831,hier::ADV,اینجا,zde
832,hier::ADV,اینجا,tady
833,hierhin::ADV,به اینجا,sem
834,von hier::ADV,از اینجا,odtud
835,dort::ADV,آنجا,tam
836,dorthin::ADV,به آنجا,tam
837,geradeaus::ADV,راست,rovně
838,vorwärts::ADV,جلو,kupředu
839,vorwärts::ADV,به پیش,kupředu
840,rückwärts::ADV,عقب,zpět
841,zurück::ADV,پس,zpět
842,zurück::ADV,پس,nazpět
843,zurück::ADV,عقب,zpět
844,zurück::ADV,عقب,nazpět
845,zurück::ADV,بالعکس,zpět
846,zurück::ADV,بالعکس,nazpět
847,unten::ADV,زیر,dole
848,unten::ADV,پایین,dole
849,hinab::ADV,به پایین,dolů
850,oben::ADV,بالا,nahoře
851,oben::ADV,بالا,navrchu
852,hinauf::ADV,به بالا,nahoru
853,überall::ADV,همه‌جا,všude
854,nicht::ADV,نه,ne
855,ein wenig::ADV,کمی,trochu
856,kaum::ADV,به سختی,sotva
857,sehr::ADV,خیلی,velmi
858,sehr::ADV,خیلی,velice
859,sehr::ADV,بسیار,velmi
860,sehr::ADV,بسیار,velice
861,so::ADV,چنین,tak
862,so::ADV,چنین,takto
863,so::ADV,اینطور,tak
864,so::ADV,اینطور,takto
865,noch::ADV,هنوز,ještě
866,nur::ADV,فقط,jen
867,nur::ADV,فقط,jenom
868,nur::ADV,تنها,jen
869,nur::ADV,تنها,jenom
870,schon::ADV,قبلاً,už
871,schon::ADV,قبلاً,již
872,schon::ADV,به این زودی,už
873,schon::ADV,به این زودی,již
874,wieder::ADV,باز,zase
875,wieder::ADV,دوباره,zase
876,vergebens::ADV,بیهوده,marně
877,vor::PRP,در جلوی,před
878,hinter::PRP,پشت,za
879,unter::PRP,تحت,pod
880,durch::PRP,از وسط,skrz
881,durch::PRP,از ميان,skrz
882,neben::PRP,کنار,vedle
883,neben::PRP,پهلوی,vedle
884,zwischen::PRP,بین,mezi
885,zwischen::PRP,میان,mezi
886,wegen::PRP,برای,pro
887,wegen::PRP,بخاطر,pro
888,dies::PRN,این,toto
889,dies::PRN,این,tohle
890,das::PRN,آن,to
891,alles::PRN,تمام,všechno
892,alles::PRN,همه‌چیر,všechno
893,ich::PRN,من,já
894,du::PRN,تو,ty
895,er::PRN,او,on
896,wir::PRN,ما,my
897,ihr::PRN,شما,vy
898,sie::PRN,آنها,oni
899,was::FPRN,چه,co
900,wer::FPRN,کی,kdo
901,wo::FADV,کجا,kde
902,wohin::FADV,بکجا,kam
903,wie::FADV,چطور,jak
904,wie::FADV,چگونه,jak
905,warum::FADV,چرا,proč
906,warum::FADV,برای چه,proč
907,wieviel::FNUM,چند,kolik
908,wieviel::FNUM,چقدر,kolik
909,eins::NUM,یک,jeden
910,zwei::NUM,دو,dva
911,drei::NUM,سه,tři
912,vier::NUM,چهار,čtyři
913,fünf::NUM,پنج,pět
914,sechs::NUM,شش,šest
915,sieben::NUM,هفت,sedm
916,acht::NUM,هشت,osm
917,neun::NUM,نه,devět
918,zehn::NUM,ده,deset
919,elf::NUM,یازده,jedenáct
920,zwölf::NUM,دوازده,dvanáct
921,zwanzig::NUM,بیست,dvacet
922,dreißig::NUM,سی,třicet
923,vierzig::NUM,چهل,čtyřicet
924,fünfzig::NUM,پنجاه,padesát
925,sechzig::NUM,شصت,šedesát
926,siebzig::NUM,هفتاد,sedmdesát
927,achtzig::NUM,هشتاد,osmdesát
928,neunzig::NUM,نود,devadesát
929,hundert::NUM,صد,sto
930,tausend::NUM,هزار,tisíc
931,und::CNJ,و,a
932,oder::CNJ,یا,nebo
933,stehen::V,ایستادن,stát
934,sitzen::V,نشستن,sedět
935,liegen::V,خوابیدن,ležet
936,liegen::V,دراز کشیدن,ležet
937,hängen::V,آویزان بودن,viset
938,werden::V,شدن,stát se
939,passieren::V,گذشتن,stát se
940,passieren::V,اتفاق افتادن,stát se
941,beginnen::V,شروع شدن,počít
942,enden::V,تمام شدن,končit
943,enden::V,تمام شدن,skončit
944,wechseln::V,عوض شدن,měnit se
945,aufgehen[Sonne]::V,برآمدن,vyjít
946,aufgehen[Sonne]::V,طلوع کردن,vyjít
947,untergehen[Sonne]::V,غروب کردن,zapadnout
948,scheinen[Sonne]::V,تابیدن,svítit
949,donnern::V,رعد زدن,hřmět
950,wehen::V,دمیدن,vát
951,wehen::V,دمیدن,vanout
952,strömen::V,روان شدن,proudit
953,fließen::V,روان شدن,téct
954,sich drehen::V,چرخیدن,točit se
955,schwanken::V,خم و راست شدن,kolísat
956,schwanken::V,خم و راست شدن,houpat se
957,schwingen::V,تاب خوردن,kývat se
958,schwingen::V,نوسان کردن,kývat se
959,fallen::V,افتادن,padat
960,fallen::V,سقوط کردن,padat
961,brennen::V,سوزاندن,hořet
962,rauchen::V,دود کردن,kouřit
963,regnen::V,باران آمدن,pršet
964,gefrieren::V,یخ بستن,zamrznout
965,tauen::V,آب شدن,tát
966,schmelzen::V,آب شدن,tavit
967,trocknen::V,خشک شدن,schnout
968,sieden::V,جوشیدن,vřít
969,faulen::V,فاسد شدن,hnít
970,verfaulen::V,پوسیدن,shnít
971,reißen::V,پاره شدن,roztrhat se
972,versinken::V,غرق شدن,topit se
973,versinken::V,غرق شدن,ponořit se
974,vergehen::V,گذشتن,plynout
975,erscheinen::V,ظاهر شدن,objevit se
976,verschwinden::V,گم شدن,zmizet
977,verschwinden::V,از بین رفتن,zmizet
978,sinken::V,پایین آمدن,klesat
979,abnehmen::V,کم شدن,ubýt
980,zunehmen::V,زیاد شدن,přibýt
981,steigen::V,بالا رفتن,stoupat
982,wachsen::V,قد کشیدن,růst
983,glänzen::V,برق زدن,lesknout se
984,funkeln::V,جرقه زدن,jiskřit se
985,lärmen::V,شلوغ کردن,dělat hluk
986,läuten::V,زنگ زدن,zvonit
987,klingeln::V,زنگ زدن,zvonit
988,klirren::V,جرنگ جرنگ صدا کردن,řinčet
989,brausen::V,طوفانی بودن,hučet
990,rauschen::V,خش‌خش کردن,šumět
991,klingen::V,صدا دادن,znít
992,bellen::V,عوعو کردن,štěkat
993,heulen::V,زوزه کشیدن,výt
994,blasen::V,فوت کردن,foukat
995,pfeifen::V,سوت زدن,pískat
996,schreien::V,فریاد زدن,křičet
997,stöhnen::V,نالیدن,sténat
998,zittern::V,لرزیدن,třást se
999,leben::V,زیستن,žít
1000,leben::V,زندگی کردن,žít
1001,geboren werden::V,متولد شدن,rodit se
1002,atmen::V,تنفس کردن,dýchat
1003,trinken::V,نوشیدن,pít
1004,essen::V,خوردن,jíst
1005,schlucken::V,بلعیدن,polykat
1006,schlucken::V,قورت دادن,polykat
1007,müde werden::V,خسته شدن,unavit se
1008,einschlafen::V,خواب رفتن,usnout
1009,schlafen::V,خوابیدن,spát
1010,aufwachen::V,از خواب بیدار شدن,probudit se
1011,aufstehen::V,بیدار شدن,vstát
1012,sich erholen::V,استراحت کردن,zotavovat se
1013,krank werden::V,مریض شدن,onemocnět
1014,krank sein::V,بیمار بودن,být nemocný
1015,schmerzen::V,درد کردن,bolet
1016,husten::V,سرفه کردن,kašlat
1017,genesen::V,بهبود یافتن,uzdravit se
1018,sterben::V,مردن,umřít
1019,umkommen::V,کشته شدن,zahynout
1020,sich bewegen::V,حرکت کردن,pohnout se
1021,sich rühren::V,تکان خوردن,hnout se
1022,sich erheben::V,برخواستن,zdvihnout se
1023,sich setzen::V,نشستن,posadit se
1024,hinfallen::V,زمین خوردن,upadnout
1025,laufen::V,پیاده رفتن,běžet
1026,schreiten::V,قدم زدن,kráčet
1027,spazierengehen::V,گردش رفتن,procházet se
1028,eilen::V,شتاب کردن,spěchat
1029,sich beeilen::V,عجله کردن,pospíšit si
1030,sausen::V,صفیر کشیدن,fičet
1031,rennen::V,دویدن,pádit
1032,springen::V,پریدن,skákat
1033,klettern::V,بالا رفتن,lézt
1034,klettern::V,بالا رفتن,šplhat
1035,schaukeln::V,تاب خوردن,houpat
1036,kriechen::V,خزیدن,lézt
1037,kriechen::V,خزیدن,plazit se
1038,schwimmen::V,شنا کردن,plavat
1039,tauchen::V,غواصی کردن,nořit se
1040,rudern::V,پارو زدن,veslovat
1041,fahren::V,سواره رفتن,jet
1042,fahren::V,سواره رفتن,jezdit
1043,fliegen::V,پریدن,létat
1044,gehen::V,رفتن,jít
1045,weggehen::V,رفتن,odejít
1046,abfahren::V,حرکت کردن,odjet
1047,anhalten::V,ایست کردن,zastavit se
1048,hineingehen::V,داخل شدن,vcházet se
1049,eintreten::V,وارد شدن,vstoupit
1050,kommen::V,آمدن,přijít
1051,ankommen::V,رسیدن,dojít
1052,zurückkommen::V,برگشتن,vrátit se
1053,bleiben::V,ماندن,zůstat
1054,warten::V,منتظر بودن,čekat
1055,erwarten::V,انتظار داشتن,čekat na
1056,suchen::V,جستجو کردن,hledat
1057,finden::V,یافتن,najít
1058,finden::V,پیدا کردن,najít
1059,versuchen::V,سعی کردن,zkoušet
1060,versuchen::V,کوشش کردن,zkoušet
1061,vorbereiten::V,آماده کردن,připravit
1062,lieben::V,عاشق بودن,milovat
1063,mögen::V,میل داشتن,mít rád
1064,mögen::V,دوست داشتن,mít rád
1065,lachen::V,خندیدن,smát se
1066,rühren::V,به رقت آوردن,dojmout
1067,weinen::V,گریه کردن,plakat
1068,schimpfen::V,فحاشی کردن,nadávat
1069,sich ärgern::V,ناراحت شدن,pohoršit se
1070,sich fürchten::V,واهمه کردن,bát se
1071,fürchten::V,ترسیدن,bát se
1072,fliehen::V,گریختن,utéct
1073,flüchten::V,فرار کردن,prchnout
1074,sehen::V,دیدن,vidět
1075,anschauen::V,نگاه کردن,podívat se na
1076,ansehen::V,تماشا کردن,sledovat
1077,hören::V,شنیدن,slyšet
1078,zuhören::V,گوش دادن,poslouchat
1079,probieren::V,چشیدن,ochutnávat
1080,riechen::V,بوییدن,cítit
1081,riechen::V,بو کردن,cítit
1082,fühlen::V,احساس کردن,cítit
1083,scheinen::V,بنظر آمدن,zdát se
1084,zu sehen sein::V,دیده شدن,moci být viděn
1085,vernehmen::V,شنیدن,uslyšet
1086,frieren::V,سرد بودن,mrznout
1087,tun::V,کردن,dělat
1088,können::V,توانستن,moct
1089,wollen::V,خواستن,chtít
1090,anfangen::V,شروع کردن,začít
1091,beenden::V,تمام کردن,ukončit
1092,beenden::V,پایان دادن,ukončit
1093,aufhören::V,دست کشیدن,přestat
1094,gelingen::V,موفق شدن,podařit se
1095,geraten::V,نتیجه دادن,dařit se
1096,öffnen::V,گشودن,otevřít
1097,öffnen::V,باز کردن,otevřít
1098,schließen::V,بستن,zavřít
1099,schließen::V,قفل کردن,zavřít
1100,stellen::V,گذاردن,postavit
1101,setzen::V,نشاندن,posadit
1102,legen::V,گذاشتن,klást
1103,legen::V,گذاشتن,položit
1104,berühren::V,دست زدن,dotýkat se
1105,berühren::V,لمس کردن,dotýkat se
1106,verbinden::V,وصل کردن,spojit
1107,bedecken::V,پوشاندن,pokrýt
1108,aufhängen::V,آویختن,oběsit
1109,aufhängen::V,آویختن,pověsit
1110,anzünden::V,سوزاندن,zapálit
1111,anzünden::V,سوزاندن,podpálit
1112,aufheben::V,برداشتن,zvednout
1113,aufheben::V,برداشتن,zdvihnout
1114,aufheben::V,بلند کردن,zvednout
1115,aufheben::V,بلند کردن,zdvihnout
1116,zurücklassen::V,گذاشتن,zanechat
1117,verlieren::V,گم کردن,ztratit
1118,fallen lassen::V,انداختن,upustit
1119,machen::V,کردن,udělat
1120,machen::V,ساختن,udělat
1121,herstellen::V,ساختن,vyrobit
1122,herstellen::V,تولید کردن,vyrobit
1123,bauen::V,ساختن,stavět
1124,bauen::V,ساختن,budovat
1125,bauen::V,بنا کردن,stavět
1126,bauen::V,بنا کردن,budovat
1127,reparieren::V,درست کردن,opravit
1128,reparieren::V,تعمیر کردن,opravit
1129,verbessern::V,بهتر کردن,zlepšit
1130,ändern::V,تغییر دادن,změnit
1131,graben::V,کندن,rýt
1132,graben::V,کندن,kopat
1133,graben::V,گود کردن,rýt
1134,graben::V,گود کردن,kopat
1135,beugen::V,کج کردن,ohnout
1136,biegen::V,خم کردن,ohnout
1137,drehen::V,چرخاندن,točit
1138,wenden::V,برگرداندن,obrátit
1139,umdrehen::V,برگرداندن,obrátit
1140,heben::V,برداشتن,zdvihnout
1141,hochheben::V,برآوردن,zvednout
1142,hochheben::V,بلند کردن,zvednout
1143,ergreifen::V,گرفتن,chopit se
1144,halten::V,نگاه داشتن,držet
1145,drücken::V,فشار دادن,stisknout
1146,drücken::V,فشار آوردن,stisknout
1147,schieben::V,هل دادن,posouvat
1148,kratzen::V,خاریدن,škrábat
1149,lecken::V,لیسیدن,lízat
1150,beißen::V,گاز زدن,kousat
1151,abreißen::V,پاره کردن,utrhat
1152,abreißen::V,پاره کردن,odtrhat
1153,abschneiden::V,بریدن,uřezat
1154,abschneiden::V,بریدن,ukrojit
1155,abschneiden::V,قطع کردن,uřezat
1156,abschneiden::V,قطع کردن,ukrojit
1157,binden::V,بستن,přivázat
1158,stecken::V,فرو کردن,strčit
1159,brechen::V,شکستن,lomit
1160,klopfen::V,کوبیدن,ťukat
1161,klopfen::V,کوبیدن,klepat
1162,hauen::V,زدن,bít
1163,kleben::V,چسباندن,lepit
1164,reiben::V,مالش دادن,třít
1165,streichen::V,مالیدن,mazat
1166,schleifen::V,تیز کردن,brousit
1167,schneiden::V,چیدن,řezat
1168,schneiden::V,چیدن,střihat
1169,schneiden::V,بریدن,řezat
1170,schneiden::V,بریدن,střihat
1171,rütteln::V,لرزاندن,třást
1172,rütteln::V,لرزاندن,otřást
1173,rütteln::V,تکان دادن,třást
1174,rütteln::V,تکان دادن,otřást
1175,schütteln::V,تکان دادن,třást
1176,schütteln::V,تکان دادن,zatřást
1177,schwenken::V,تاب دادن,mávat
1178,schütten::V,ریختن,nasypat
1179,füllen::V,پر کردن,naplnit
1180,einwickeln::V,پیچیدن,zavinout
1181,tragen::V,بردن,nést
1182,tragen::V,حمل کردن,nést
1183,schleppen::V,کشیدن,vléct
1184,ziehen::V,کشیدن,tahat
1185,ziehen::V,کشیدن,táhnout
1186,aufbewahren::V,نگهداری کردن,schovat
1187,werfen::V,انداختن,házet
1188,werfen::V,پرتاب کردن,házet
1189,fangen::V,گرفتن,chytat
1190,packen::V,گرفتن,uchvátit
1191,verstecken::V,قایم کردن,schovat
1192,verstecken::V,پنهان کردن,schovat
1193,teilen::V,قسمت کردن,rozdělit
1194,teilen::V,تقسیم کردن,rozdělit
1195,schicken::V,فرستادن,posílat
1196,schicken::V,ارسال کردن,posílat
1197,bringen::V,آوردن,přinést
1198,hinzufügen::V,افزودن,připojit
1199,hinzufügen::V,اضافه کردن,připojit
1200,bekommen::V,گرفتن,dostat
1201,erhalten::V,دریافت کردن,uchovat
1202,nehmen::V,گرفتن,vzít
1203,nehmen::V,برداشتن,vzít
1204,wählen::V,انتخاب کردن,zvolit
1205,auswählen::V,برگزیدن,vybrat
1206,bewahren::V,حفظ کردن,uchránit
1207,bewahren::V,حفاظت کردن,uchránit
1208,behindern::V,مانع بودن,překážet
1209,verderben::V,از بین بردن,zkazit
1210,beschädigen::V,صدمه زدن,porušit
1211,beschädigen::V,صدمه زدن,poškodit
1212,zerbrechen::V,شکستن,rozlámat
1213,zerreißen::V,دریدن,roztrhnout
1214,zerreißen::V,پاره کردن,roztrhnout
1215,zerstören::V,خراب کردن,zničit
1216,zerstören::V,ویران کردن,zničit
1217,verbrennen::V,سوزاندن,spálit
1218,geben::V,دادن,dát
1219,reichen::V,دادن,podat
1220,schenken::V,هدیه دادن,darovat
1221,versprechen::V,قول دادن,slíbit
1222,versprechen::V,وعده دادن,slíbit
1223,wünschen::V,آرزو کردن,přát
1224,loben::V,ستایش کردن,chválit
1225,küssen::V,بوسیدن,líbat
1226,wiegen::V,نوسان کردن,chovat
1227,wiegen::V,نوسان کردن,kolébat
1228,zudecken::V,پوشاندن,přikrýt
1229,zudecken::V,پوشاندن,přiklopit
1230,wecken::V,بیدار کردن,vzbudit
1231,zeigen::V,نشان دادن,ukázat
1232,führen::V,رهنمائی کردن,vést
1233,lehren::V,آموختن,učit
1234,lehren::V,یاد دادن,učit
1235,unterrichten::V,درس دادن,vyučovat
1236,unterrichten::V,تدریس کردن,vyučovat
1237,aufziehen::V,تربیت کردن,vychovat
1238,leiten::V,اداره کردن,vodit
1239,antreiben::V,عجله دادن,nutit
1240,lassen::V,وادار کردن,dát
1241,einladen::V,دعوت کردن,pozvat
1242,einladen::V,مهمان کردن,pozvat
1243,vereinigen::V,یکی کردن,spojit
1244,vereinigen::V,متحد کردن,spojit
1245,besuchen::V,دیدار کردن,návštívit
1246,treffen::V,ملاقات کردن,potkat
1247,sich versammeln::V,جمع شدن,shromáždit se
1248,spielen::V,بازی کردن,hrát
1249,singen::V,آواز خواندن,zpívat
1250,tanzen::V,رقصیدن,tančit
1251,sich trennen::V,جدا شدن,rozejít se
1252,verlassen::V,ترک کردن,opustit
1253,retten::V,نجات دادن,zachránit
1254,bewachen::V,حراست کردن,hlídat
1255,schützen::V,حفظ کردن,chránit
1256,verteidigen::V,دفاع کردن,obhájit
1257,sich schlagen::V,کتک‌کاری کردن,bít se
1258,schießen::V,تیر زدن,střílet
1259,siegen::V,پیروز شدن,zvítězit
1260,ärgern::V,ناراحت کردن,zlobit
1261,ärgern::V,ناراحت کردن,pohoršit
1262,schlagen::V,زدن,udeřit
1263,schlagen::V,زدن,praštit
1264,schlagen::V,کوبیدن,udeřit
1265,schlagen::V,کوبیدن,praštit
1266,treten::V,لگد زدن,kopnout
1267,stechen::V,چاقو زدن,bodnout
1268,stechen::V,چاقو زدن,píchnout
1269,stoßen::V,هل دادن,strčit
1270,stehlen::V,دزدیدن,ukrást
1271,stören::V,مزاحم شدن,vyrušit
1272,belästigen::V,زحمت دادن,obtěžovat
1273,verbergen::V,پنهان کردن,skrýt
1274,täuschen::V,گول زدن,klamat
1275,täuschen::V,فریب دادن,klamat
1276,betrügen::V,گول زدن,podvést
1277,betrügen::V,فریب دادن,podvést
1278,töten::V,کشتن,zabít
1279,wohnen::V,منزل داشتن,bydlit
1280,wohnen::V,سکونت داشتن,bydlit
1281,arbeiten::V,کار کردن,pracovat
1282,sammeln::V,جمع کردن,sebrat
1283,pflücken::V,چیدن,česat
1284,jagen::V,شکار کردن,uhonit
1285,fischen::V,صید کردن,chytat ryby
1286,fischen::V,ماهی‌گیری کردن,chytat ryby
1287,fassen::V,گرفتن,ulovit
1288,hüten::V,چراندن,pást
1289,hüten::V,مراقبت کردن,pást
1290,treiben::V,راندن,hnát
1291,anbinden::V,متصل کردن,přivázat
1292,füttern::V,غذا دادن,krmit
1293,melken::V,دوشیدن,dojit
1294,hacken::V,خرد کردن,seknout
1295,gießen::V,ریختن,zalít
1296,reifen::V,رسیدن,uzrát
1297,zubereiten::V,طبخ کردن,připravit
1298,zubereiten::V,آماده کردن,připravit
1299,kochen::V,پختن,vařit
1300,kochen::V,آشپزی کردن,vařit
1301,backen::V,پختن,péct
1302,braten::V,سرخ کردن,smažit
1303,umrühren::V,هم زدن,zamíchat
1304,stricken::V,بافتن,plést
1305,nähen::V,دوختن,šít
1306,färben::V,رنگ زدن,nabarvit
1307,reinigen::V,پاک کردن,očistit
1308,reinigen::V,تمیز کردن,očistit
1309,waschen::V,شستن,mýt
1310,abwischen::V,زدودن,utřít
1311,spülen::V,شستن,spláchnout
1312,fegen::V,جارو کردن,zamést
1313,kehren::V,جارو کردن,mést
1314,baden::V,شنا کردن,koupat se
1315,baden::V,حمام کردن,koupat se
1316,sich waschen::V,شستشو کردن,mýt se
1317,ausziehen::V,درآوردن,svléct
1318,anziehen::V,پوشیدن,obléct
1319,sich anziehen::V,لباس پوشیدن,oblékat se
1320,kämmen::V,شانه زدن,učesat
1321,schmücken::V,زینت دادن,ozdobit
1322,sagen::V,گفتن,říct
1323,sprechen::V,حرف زدن,mluvit
1324,sprechen::V,صحبت کردن,mluvit
1325,reden::V,حرف زدن,hovořit
1326,reden::V,صحبت کردن,hovořit
1327,sich unterhalten::V,گپ زدن,povídat se
1328,fragen::V,پرسیدن,zeptat se
1329,fragen::V,سؤال کردن,zeptat se
1330,bitten::V,خواهش کردن,prosit
1331,bitten::V,درخواست کردن,prosit
1332,erzählen::V,نقل کردن,povídat
1333,erzählen::V,حکایت کردن,povídat
1334,mitteilen::V,خبر دادن,sdělit
1335,mitteilen::V,خبر دادن,oznámit
1336,nennen::V,نامیدن,nazvat
1337,rufen::V,صدا کردن,volat
1338,rufen::V,صدا کردن,zavolat
1339,prahlen::V,پز آمدن,chlubit se
1340,übersetzen::V,ترجمه کردن,přeložit
1341,denken::V,فکر کردن,myslit
1342,glauben::V,باور کردن,věřit
1343,glauben::V,عقیده داشتن,věřit
1344,bemerken::V,متوجه شدن,zpozorovat
1345,erkennen::V,شناختن,poznat
1346,erkennen::V,تشخیص دادن,poznat
1347,begreifen::V,فهمیدن,pochopit
1348,begreifen::V,درک کردن,pochopit
1349,verstehen::V,فهمیدن,porozumět
1350,lernen::V,آموختن,učit se
1351,lernen::V,یاد گرفتن,učit se
1352,wissen::V,دانستن,vědět
1353,sich erinnern an::V,به یاد آوردن,vzpomínat si na
1354,vergessen::V,فراموش کردن,zapomínat
1355,messen::V,اندازه گرفتن,měřit
1356,zählen::V,شمردن,spočítat
1357,rechnen::V,حساب کردن,počítat
1358,lesen::V,خواندن,číst
1359,malen::V,نقاشی کردن,malovat
1360,zeichnen::V,کشیدن,rýsovat
1361,zeichnen::V,رسم کردن,rýsovat
1362,schreiben::V,نوشتن,psát
1363,besitzen::V,داشتن,mít
1364,besitzen::V,داشتن,vlastnit
1365,kaufen::V,خریدن,koupit
1366,kaufen::V,خرید کردن,koupit
1367,verkaufen::V,فروختن,prodat
1368,bezahlen::V,پرداختن,zaplatit
1369,zahlen::V,پرداخت کردن,platit
1370,beherrschen::V,مسلط بودن,ovládat
1371,ertragen::V,تحمل کردن,snést
