,Concept_ID,se,sl
4538,zusammen::ADV,oktan,skúpaj
4539,zusammen::ADV,ovttas,skúpaj
4540,zusammen::ADV,čoahkis,skúpaj
4541,zusammen::ADV,oovtâst,skúpaj
4542,zusammen::ADV,õõutsââ´jest,skúpaj
4543,zusammen::ADV,аххтан,skúpaj
4544,zusammen::ADV,эфтэсьт,skúpaj
4545,lange::ADV,guhkiem,dólgo
4546,lange::ADV,guhkev,dólgo
4547,lange::ADV,mælggadav,dólgo
4548,lange::ADV,guhká,dólgo
4549,lange::ADV,kuhe,dólgo
4550,lange::ADV,kuhháá,dólgo
4551,lange::ADV,kuu´ǩǩ,dólgo
4552,lange::ADV,кугкь,dólgo
4553,plötzlich::ADV,faahketji,náglo
4554,plötzlich::ADV,faahketji,nenádoma
4555,plötzlich::ADV,hæhkkat,náglo
4556,plötzlich::ADV,hæhkkat,nenádoma
4557,plötzlich::ADV,fáhkkestaga,náglo
4558,plötzlich::ADV,fáhkkestaga,nenádoma
4559,plötzlich::ADV,fakkist,náglo
4560,plötzlich::ADV,fakkist,nenádoma
4561,plötzlich::ADV,kruu´ta,náglo
4562,plötzlich::ADV,kruu´ta,nenádoma
4563,plötzlich::ADV,а̄йнханна,náglo
4564,plötzlich::ADV,а̄йнханна,nenádoma
4565,sofort::ADV,dallegh,prècej
4566,sofort::ADV,dalá,prècej
4567,sofort::ADV,dalánagi,prècej
4568,sofort::ADV,dakkavide,prècej
4569,sofort::ADV,dakkaviđe,prècej
4570,sofort::ADV,tállán,prècej
4571,sofort::ADV,naraaz,prècej
4572,sofort::ADV,атть,prècej
4573,später::ADV,mænngan ,poznêje
4574,später::ADV,maŋŋebut,poznêje
4575,später::ADV,maŋŋel,poznêje
4576,später::ADV,maŋ̣eláá,poznêje
4577,später::ADV,mâ´ŋŋlakast,poznêje
4578,später::ADV,маӈӈа,poznêje
4579,jetzt::ADV,daelie,zdàj
4580,jetzt::ADV,dal,zdàj
4581,jetzt::ADV,dal,zdàj
4582,jetzt::ADV,tääl,zdàj
4583,jetzt::ADV,ââ´n,zdàj
4584,jetzt::ADV,атть,zdàj
4585,heute::ADV,daenbien,dánes
4586,heute::ADV,uddni,dánes
4587,heute::ADV,odne,dánes
4588,heute::ADV,onne,dánes
4589,heute::ADV,tä´bbe,dánes
4590,heute::ADV,та̄ррьм,dánes
4591,morgen::ADV,jirreden,jútri
4592,morgen::ADV,idet,jútri
4593,morgen::ADV,ihttin,jútri
4594,morgen::ADV,itten,jútri
4595,morgen::ADV,jâđđa,jútri
4596,morgen::ADV,янта,jútri
4597,bald::ADV,varke,kmálu
4598,bald::ADV,ruvva,kmálu
4599,bald::ADV,farga,kmálu
4600,bald::ADV,vorgâ,kmálu
4601,bald::ADV,sõrgg,kmálu
4602,bald::ADV,вэхтэнне,kmálu
4603,dann::ADV,die,nató
4604,dann::ADV,dalloj,nató
4605,dann::ADV,de,nató
4606,dann::ADV,te,nató
4607,dann::ADV,de,nató
4608,dann::ADV,teä,nató
4609,dann::ADV,â´tte,nató
4610,dann::ADV,те,nató
4611,gestern::ADV,jååktan,včéraj
4612,gestern::ADV,iektu,včéraj
4613,gestern::ADV,ikte,včéraj
4614,gestern::ADV,jieh't,včéraj
4615,gestern::ADV,jåhtta,včéraj
4616,gestern::ADV,яххта,včéraj
4617,einst::ADV,dejpeli,nékdaj
4618,einst::ADV,åvdebut,nékdaj
4619,einst::ADV,áigi,nékdaj
4620,einst::ADV,dolin,nékdaj
4621,einst::ADV,tovle,nékdaj
4622,einst::ADV,tuu´l,nékdaj
4623,einst::ADV,э̄ххьтэшьт,nékdaj
4624,damals::ADV,aejkien,tedàj
4625,damals::ADV,aejkien,takràt
4626,damals::ADV,dalloj,tedàj
4627,damals::ADV,dalloj,takràt
4628,damals::ADV,dalle,tedàj
4629,damals::ADV,dalle,takràt
4630,damals::ADV,talle,tedàj
4631,damals::ADV,talle,takràt
4632,damals::ADV,te´l,tedàj
4633,damals::ADV,te´l,takràt
4634,damals::ADV,teä´l,tedàj
4635,damals::ADV,teä´l,takràt
4636,damals::ADV,танна,tedàj
4637,damals::ADV,танна,takràt
4638,danach::ADV,mïnngesne,potèm
4639,danach::ADV,dan maŋŋela,potèm
4640,danach::ADV,maŋŋil,potèm
4641,danach::ADV,das maŋŋá,potèm
4642,danach::ADV,maŋ̣a,potèm
4643,danach::ADV,mâ´ŋŋlest,potèm
4644,danach::ADV,маӈӈа,potèm
4645,vorher::ADV,aarebi,poprèj
4646,vorher::ADV,åvddål,poprèj
4647,vorher::ADV,árat,poprèj
4648,vorher::ADV,ovdâl,poprèj
4649,vorher::ADV,ouddâl,poprèj
4650,vorher::ADV,а̄йка,poprèj
4651,zuerst::ADV,voestegh,spŕva
4652,zuerst::ADV,álgon,spŕva
4653,zuerst::ADV,vuos,spŕva
4654,zuerst::ADV,vuohččan,spŕva
4655,zuerst::ADV,vuoč'čin,spŕva
4656,zuerst::ADV,vuõ´ste,spŕva
4657,zuerst::ADV,vuõs'smõõssân,spŕva
4658,zuerst::ADV,э̄ввтла,spŕva
4659,zuerst::ADV,э̄ввтэль,spŕva
4660,einmal::ADV,ikth,ênkrat
4661,einmal::ADV,akti,ênkrat
4662,einmal::ADV,okte,ênkrat
4663,einmal::ADV,ohtii,ênkrat
4664,einmal::ADV,kojo,ênkrat
4665,einmal::ADV,måttmešt,ênkrat
4666,einmal::ADV,э̄фт вэ̄рр,ênkrat
4667,manchmal::ADV,muvhtene,včásih
4668,manchmal::ADV,muhttijn,včásih
4669,manchmal::ADV,duolla dálla,včásih
4670,manchmal::ADV,muhtumin,včásih
4671,manchmal::ADV,kuásnii,včásih
4672,manchmal::ADV,måttmešt,včásih
4673,manchmal::ADV,kuä´ss-ne,včásih
4674,manchmal::ADV,мудта вэ̄р,včásih
4675,oft::ADV,daamtaj,pogósto
4676,oft::ADV,álu,pogósto
4677,oft::ADV,ábaj,pogósto
4678,oft::ADV,dájvvá,pogósto
4679,oft::ADV,dávjá,pogósto
4680,oft::ADV,távjá,pogósto
4681,oft::ADV,täujja,pogósto
4682,oft::ADV,то̄а̄ййв,pogósto
4683,immer::ADV,iktesth,védno
4684,immer::ADV,iktesth,zméraj
4685,immer::ADV,eejnegen,védno
4686,immer::ADV,eejnegen,zméraj
4687,immer::ADV,agev,védno
4688,immer::ADV,agev,zméraj
4689,immer::ADV,álo,védno
4690,immer::ADV,álo,zméraj
4691,immer::ADV,ain,védno
4692,immer::ADV,ain,zméraj
4693,immer::ADV,ovttuu,védno
4694,immer::ADV,ovttuu,zméraj
4695,immer::ADV,pâi,védno
4696,immer::ADV,pâi,zméraj
4697,immer::ADV,пай,védno
4698,immer::ADV,пай,zméraj
4699,niemals::ADV,ij gåessie,nikdàr
4700,niemals::ADV,ij goassak,nikdàr
4701,niemals::ADV,ij ihkenis,nikdàr
4702,niemals::ADV,ii goassege,nikdàr
4703,niemals::ADV,ij kuás'sin,nikdàr
4704,niemals::ADV,ij ni kuä´ss,nikdàr
4705,niemals::ADV,эйй никуэссь,nikdàr
4706,hier::ADV,daagkoe,tù
4707,hier::ADV,daagkoe,túkaj
4708,hier::ADV,dála,tù
4709,hier::ADV,dála,túkaj
4710,hier::ADV,dánna,tù
4711,hier::ADV,dánna,túkaj
4712,hier::ADV,dá,tù
4713,hier::ADV,dá,túkaj
4714,hier::ADV,dás,tù
4715,hier::ADV,dás,túkaj
4716,hier::ADV,taa,tù
4717,hier::ADV,taa,túkaj
4718,hier::ADV,tää,tù
4719,hier::ADV,tää,túkaj
4720,hier::ADV,ta´ltte,tù
4721,hier::ADV,ta´ltte,túkaj
4722,hier::ADV,тала,tù
4723,hier::ADV,тала,túkaj
4724,hier::ADV,тэста,tù
4725,hier::ADV,тэста,túkaj
4726,hierhin::ADV,diekie,sèmkaj
4727,hierhin::ADV,dási,sèmkaj
4728,hierhin::ADV,diehki,sèmkaj
4729,hierhin::ADV,deike,sèmkaj
4730,hierhin::ADV,teehi,sèmkaj
4731,hierhin::ADV,tii´ǩ,sèmkaj
4732,hierhin::ADV,тӣге,sèmkaj
4733,von hier::ADV,daebpede,od tú
4734,von hier::ADV,dássta,od tú
4735,von hier::ADV,dáppelt,od tú
4736,von hier::ADV,dáppe,od tú
4737,von hier::ADV,tástán,od tú
4738,von hier::ADV,tääiǥ,od tú
4739,von hier::ADV,tääi´ben,od tú
4740,von hier::ADV,тэста,od tú
4741,dort::ADV,dagkoe,tàm
4742,dort::ADV,dale,tàm
4743,dort::ADV,dakko,tàm
4744,dort::ADV,tuo,tàm
4745,dort::ADV,tovben,tàm
4746,dort::ADV,to´ben,tàm
4747,dort::ADV,тёллэ,tàm
4748,dort::ADV,тамьпе,tàm
4749,dorthin::ADV,dahkoe,tjà
4750,dorthin::ADV,dåhku,tjà
4751,dorthin::ADV,dohko,tjà
4752,dorthin::ADV,diehko,tjà
4753,dorthin::ADV,tuohu,tjà
4754,dorthin::ADV,tok,tjà
4755,dorthin::ADV,tok-aa,tjà
4756,dorthin::ADV,то̄гэ,tjà
4757,vorwärts::ADV,fraamme,napréj
4758,vorwärts::ADV,åvddån,napréj
4759,vorwärts::ADV,ovddas,napréj
4760,vorwärts::ADV,oovdâs,napréj
4761,vorwärts::ADV,ooudâs,napréj
4762,vorwärts::ADV,ooudårra,napréj
4763,vorwärts::ADV,эвтэс,napréj
4764,rückwärts::ADV,mænngese,zádaj
4765,rückwärts::ADV,ruoptobadáj,zádaj
4766,rückwärts::ADV,maŋás,zádaj
4767,rückwärts::ADV,majaskulij,zádaj
4768,rückwärts::ADV,mââjas,zádaj
4769,rückwärts::ADV,mâ´ŋŋla,zádaj
4770,rückwärts::ADV,мо̄а̄з,zádaj
4771,rückwärts::ADV,мо̄а̄ст,zádaj
4772,zurück::ADV,bååstede,nazáj
4773,zurück::ADV,ruoptus,nazáj
4774,zurück::ADV,maŋus,nazáj
4775,zurück::ADV,ruoktot,nazáj
4776,zurück::ADV,maassâd,nazáj
4777,zurück::ADV,vä´st,nazáj
4778,zurück::ADV,mååusat,nazáj
4779,zurück::ADV,мо̄а̄з,nazáj
4780,zurück::ADV,мо̄а̄ст,nazáj
4781,unten::ADV,vuelnie,dôli
4782,unten::ADV,vuelnie,spôdaj
4783,unten::ADV,vuollen,dôli
4784,unten::ADV,vuollen,spôdaj
4785,unten::ADV,vuollin,dôli
4786,unten::ADV,vuollin,spôdaj
4787,unten::ADV,vyellin,dôli
4788,unten::ADV,vyellin,spôdaj
4789,unten::ADV,vue´llen,dôli
4790,unten::ADV,vue´llen,spôdaj
4791,unten::ADV,вӯлльн,dôli
4792,unten::ADV,вӯлльн,spôdaj
4793,hinab::ADV,våålese,dôl
4794,hinab::ADV,vuolus,dôl
4795,hinab::ADV,vulos,dôl
4796,hinab::ADV,vuá'lás,dôl
4797,hinab::ADV,vuâlas,dôl
4798,hinab::ADV,валас,dôl
4799,oben::ADV,bijjene,gôri
4800,oben::ADV,bijjene,zgôraj
4801,oben::ADV,baddjen,gôri
4802,oben::ADV,baddjen,zgôraj
4803,oben::ADV,badjin,gôri
4804,oben::ADV,badjin,zgôraj
4805,oben::ADV,paijeen,gôri
4806,oben::ADV,paijeen,zgôraj
4807,oben::ADV,pâ´jjen,gôri
4808,oben::ADV,pâ´jjen,zgôraj
4809,oben::ADV,tunââ´lmest,gôri
4810,oben::ADV,tunââ´lmest,zgôraj
4811,oben::ADV,пайенҍ,gôri
4812,oben::ADV,пайенҍ,zgôraj
4813,hinauf::ADV,bæjjese,gôr
4814,hinauf::ADV,bajás,gôr
4815,hinauf::ADV,bajás,gôr
4816,hinauf::ADV,pajas,gôr
4817,hinauf::ADV,pââjas,gôr
4818,hinauf::ADV,пайяс,gôr
4819,überall::ADV,gaajhkene lehkesne,povsód
4820,überall::ADV,juohkka sajen,povsód
4821,überall::ADV,juohke sajis,povsód
4822,überall::ADV,jya'hisaajeest,povsód
4823,überall::ADV,vee´zz,povsód
4824,überall::ADV,pukvee´zz,povsód
4825,überall::ADV,пугквесь,povsód
4826,nicht::ADV,ij,ne
4827,nicht::ADV,ij,ne
4828,nicht::ADV,ii,ne
4829,nicht::ADV,ij,ne
4830,nicht::ADV,ij,ne
4831,nicht::ADV,эйй,ne
4832,ein wenig::ADV,ånnetje,málo
4833,ein wenig::ADV,ahtjetje,málo
4834,ein wenig::ADV,binná,málo
4835,ein wenig::ADV,veahá,málo
4836,ein wenig::ADV,ucánjii,málo
4837,ein wenig::ADV,occanj,málo
4838,ein wenig::ADV,simmna,málo
4839,ein wenig::ADV,сада,málo
4840,ein wenig::ADV,садаматта,málo
4841,kaum::ADV,jallan,kómaj
4842,kaum::ADV,vánet,kómaj
4843,kaum::ADV,báljo,kómaj
4844,kaum::ADV,illá,kómaj
4845,kaum::ADV,illvaa,kómaj
4846,kaum::ADV,мале,kómaj
4847,kaum::ADV,элэлэ,kómaj
4848,sehr::ADV,sagk,zeló
4849,sehr::ADV,riek,zeló
4850,sehr::ADV,sieldes,zeló
4851,sehr::ADV,hui,zeló
4852,sehr::ADV,ollu,zeló
4853,sehr::ADV,čuuvtij,zeló
4854,sehr::ADV,sami,zeló
4855,sehr::ADV,čuu´t,zeló
4856,sehr::ADV,пэре,zeló
4857,sehr::ADV,чофта,zeló
4858,so::ADV,numhtie,takó
4859,so::ADV,nav,takó
4860,so::ADV,nuov,takó
4861,so::ADV,nåv,takó
4862,so::ADV,nu,takó
4863,so::ADV,näävt,takó
4864,so::ADV,de,takó
4865,so::ADV,nu´t,takó
4866,so::ADV,nääi´t,takó
4867,so::ADV,те̄льнэ,takó
4868,noch::ADV,annje,še
4869,noch::ADV,ájn,še
4870,noch::ADV,vilá,še
4871,noch::ADV,ain,še
4872,noch::ADV,vela,še
4873,noch::ADV,võl,še
4874,noch::ADV,veâl,še
4875,noch::ADV,вя̄л,še
4876,nur::ADV,ajve,samó
4877,nur::ADV,barre,samó
4878,nur::ADV,dåssjå,samó
4879,nur::ADV,dušše,samó
4880,nur::ADV,váá,samó
4881,nur::ADV,pâi,samó
4882,nur::ADV,leša,samó
4883,nur::ADV,tåå´lǩ,samó
4884,nur::ADV,лэша,samó
4885,nur::ADV,лышшэ,samó
4886,schon::ADV,joe,žè
4887,schon::ADV,juo,žè
4888,schon::ADV,juo,žè
4889,schon::ADV,juo,žè
4890,schon::ADV,ju´n,žè
4891,schon::ADV,ё,žè
4892,wieder::ADV,vihth,spét
4893,wieder::ADV,aajmoen,spét
4894,wieder::ADV,vas,spét
4895,wieder::ADV,ådåsis,spét
4896,wieder::ADV,fas,spét
4897,wieder::ADV,vuot,spét
4898,wieder::ADV,vest,spét
4899,wieder::ADV,däs,spét
4900,wieder::ADV,e´pet,spét
4901,wieder::ADV,аввта,spét
4902,wieder::ADV,о̄дтсэ,spét
4903,vor::PRP,åvteste,pred
4904,vor::PRP,ålggolin,pred
4905,vor::PRP,ovddas,pred
4906,vor::PRP,oovdâst,pred
4907,vor::PRP,ooudâst,pred
4908,vor::PRP,авьтэмьбе̄лльт,pred
4909,hinter::PRP,duekesne,za
4910,hinter::PRP,duogen,za
4911,hinter::PRP,maŋŋelin,za
4912,hinter::PRP,maŋil,za
4913,hinter::PRP,duogás,za
4914,hinter::PRP,tyeḥin,za
4915,hinter::PRP,tue´ǩǩen,za
4916,hinter::PRP,маӈельт,za
4917,unter::PRP,nuelesne,pod
4918,unter::PRP,vuolen,pod
4919,unter::PRP,vuolde,pod
4920,unter::PRP,vyel'ni,pod
4921,unter::PRP,vue´llen,pod
4922,unter::PRP,вӯлльнҍ,pod
4923,durch::PRP,vieken,skózi
4924,durch::PRP,tjadá,skózi
4925,durch::PRP,-rájge,skózi
4926,durch::PRP,čađa,skózi
4927,durch::PRP,čoođâ,skózi
4928,durch::PRP,čõõđ,skózi
4929,durch::PRP,pääi´ǩ,skózi
4930,durch::PRP,че̄д,skózi
4931,neben::PRP,baaltese,kràj
4932,neben::PRP,baaltese,póleg
4933,neben::PRP,báldan,kràj
4934,neben::PRP,báldan,póleg
4935,neben::PRP,bálddas,kràj
4936,neben::PRP,bálddas,póleg
4937,neben::PRP,paaldâst,kràj
4938,neben::PRP,paaldâst,póleg
4939,neben::PRP,paaldâst,kràj
4940,neben::PRP,paaldâst,póleg
4941,neben::PRP,поалльтэ,kràj
4942,neben::PRP,поалльтэ,póleg
4943,zwischen::PRP,gaskesne,med
4944,zwischen::PRP,gaskesne,izmed
4945,zwischen::PRP,gasska,med
4946,zwischen::PRP,gasska,izmed
4947,zwischen::PRP,gaskkas,med
4948,zwischen::PRP,gaskkas,izmed
4949,zwischen::PRP,kooskâst,med
4950,zwischen::PRP,kooskâst,izmed
4951,zwischen::PRP,kâskka,med
4952,zwischen::PRP,kâskka,izmed
4953,zwischen::PRP,кэскэсьт,med
4954,zwischen::PRP,кэскэсьт,izmed
4955,zwischen::PRP,кэ̄скэль,med
4956,zwischen::PRP,кэ̄скэль,izmed
4957,wegen::PRP,dïete,zarádi
4958,wegen::PRP,gaevhtieh,zarádi
4959,wegen::PRP,diehti,zarádi
4960,wegen::PRP,dihte,zarádi
4961,wegen::PRP,geažil,zarádi
4962,wegen::PRP,tet,zarádi
4963,wegen::PRP,diõtt,zarádi
4964,wegen::PRP,ǩeäč'ča,zarádi
4965,wegen::PRP,гуэйке,zarádi
4966,dies::PRN,dihte,tó
4967,dies::PRN,dát,tó
4968,dies::PRN,dát,tó
4969,dies::PRN,táát,tó
4970,dies::PRN,tät,tó
4971,dies::PRN,tiett-aa,tó
4972,dies::PRN,тэдт,tó
4973,das::PRN,dohte,tó
4974,das::PRN,dat,tó
4975,das::PRN,dat,tó
4976,das::PRN,tot,tó
4977,das::PRN,tõt,tó
4978,das::PRN,тудт,tó
4979,alles::PRN,gaajhke,vsè
4980,alles::PRN,gájkka,vsè
4981,alles::PRN,buot,vsè
4982,alles::PRN,puoh,vsè
4983,alles::PRN,puk,vsè
4984,alles::PRN,пугк,vsè
4985,ich::PRN,manne,jàz
4986,ich::PRN,mån,jàz
4987,ich::PRN,månnå,jàz
4988,ich::PRN,mun,jàz
4989,ich::PRN,mun,jàz
4990,ich::PRN,munnâ,jàz
4991,ich::PRN,mon,jàz
4992,ich::PRN,мунн,jàz
4993,du::PRN,datne,tí
4994,du::PRN,dån,tí
4995,du::PRN,don,tí
4996,du::PRN,tun,tí
4997,du::PRN,ton,tí
4998,du::PRN,то̄нн,tí
4999,er::PRN,dïhte,òn
5000,er::PRN,sån,òn
5001,er::PRN,son,òn
5002,er::PRN,sun,òn
5003,er::PRN,son,òn
5004,er::PRN,со̄нн,òn
5005,wir::PRN,mijjieh,mí
5006,wir::PRN,mij,mí
5007,wir::PRN,mii,mí
5008,wir::PRN,mij,mí
5009,wir::PRN,mij,mí
5010,wir::PRN,мыйй,mí
5011,ihr::PRN,dijjie,ví
5012,ihr::PRN,dij,ví
5013,ihr::PRN,dii,ví
5014,ihr::PRN,tij,ví
5015,ihr::PRN,tij,ví
5016,ihr::PRN,тыйй,ví
5017,sie::PRN,dah,ôni
5018,sie::PRN,sij,ôni
5019,sie::PRN,sii,ôni
5020,sie::PRN,sij,ôni
5021,sie::PRN,sij,ôni
5022,sie::PRN,сыйй,ôni
5023,was::FPRN,mij,káj
5024,was::FPRN,mij,káj
5025,was::FPRN,mii,káj
5026,was::FPRN,mii,káj
5027,was::FPRN,mii,káj
5028,was::FPRN,мӣ,káj
5029,wer::FPRN,gie,kdó
5030,wer::FPRN,guhti,kdó
5031,wer::FPRN,gii,kdó
5032,wer::FPRN,guhte,kdó
5033,wer::FPRN,kii,kdó
5034,wer::FPRN,ǩii,kdó
5035,wer::FPRN,kåå´tt,kdó
5036,wer::FPRN,ке̄,kdó
5037,wo::FADV,gusnie,kjé
5038,wo::FADV,gånnå,kjé
5039,wo::FADV,gos,kjé
5040,wo::FADV,kost,kjé
5041,wo::FADV,ko´st,kjé
5042,wo::FADV,касьт,kjé
5043,wohin::FADV,gogka,kám
5044,wohin::FADV,gåsi,kám
5045,wohin::FADV,gosa,kám
5046,wohin::FADV,kuus,kám
5047,wohin::FADV,koozz,kám
5048,wohin::FADV,ко̄з,kám
5049,wie::FADV,guktie,kakó
5050,wie::FADV,gumhtie,kakó
5051,wie::FADV,gåktu,kakó
5052,wie::FADV,mot,kakó
5053,wie::FADV,mahte,kakó
5054,wie::FADV,mä´htt,kakó
5055,wie::FADV,ко̄ххт,kakó
5056,warum::FADV,man,zakáj
5057,warum::FADV,manen,zakáj
5058,warum::FADV,manne,zakáj
5059,warum::FADV,mane,zakáj
5060,warum::FADV,mondiet,zakáj
5061,warum::FADV,mõõzz,zakáj
5062,warum::FADV,mää´nn,zakáj
5063,warum::FADV,мэ̄йт,zakáj
5064,warum::FADV,мэ̄ннгуэйке,zakáj
5065,wieviel::FNUM,man jeenje,kóliko
5066,wieviel::FNUM,makta,kóliko
5067,wieviel::FNUM,olugo,kóliko
5068,wieviel::FNUM,kalle,kóliko
5069,wieviel::FNUM,kâ´ll,kóliko
5070,wieviel::FNUM,мэ̄ннве̄рьт,kóliko
5071,wieviel::FNUM,мэ̄нлянчверьт,kóliko
5072,eins::NUM,akte,êden
5073,eins::NUM,akta,êden
5074,eins::NUM,okta,êden
5075,eins::NUM,ohtâ,êden
5076,eins::NUM,õhtt,êden
5077,eins::NUM,э̄ххт,êden
5078,eins::NUM,о̄ххтэ,êden
5079,zwei::NUM,göökte,dvá
5080,zwei::NUM,guokta,dvá
5081,zwei::NUM,guokte,dvá
5082,zwei::NUM,kyeh'ti,dvá
5083,zwei::NUM,kuõ´htt,dvá
5084,zwei::NUM,кӯххт,dvá
5085,drei::NUM,golme,trí
5086,drei::NUM,gålmmå,trí
5087,drei::NUM,golbma,trí
5088,drei::NUM,kulmâ,trí
5089,drei::NUM,koumm,trí
5090,drei::NUM,ко̄ллм,trí
5091,vier::NUM,njieljie,štíri
5092,vier::NUM,niellja,štíri
5093,vier::NUM,njeallje,štíri
5094,vier::NUM,nelji,štíri
5095,vier::NUM,nellj,štíri
5096,vier::NUM,не̄лльй,štíri
5097,fünf::NUM,vïjhte,pét
5098,fünf::NUM,vihtta,pét
5099,fünf::NUM,vihtta,pét
5100,fünf::NUM,vittâ,pét
5101,fünf::NUM,vitt,pét
5102,fünf::NUM,выдт,pét
5103,sechs::NUM,govhte,šést
5104,sechs::NUM,guhtta,šést
5105,sechs::NUM,guhtta,šést
5106,sechs::NUM,kuttâ,šést
5107,sechs::NUM,kutt,šést
5108,sechs::NUM,кудт,šést
5109,sieben::NUM,tjïjhtje,sédem
5110,sieben::NUM,giehtja,sédem
5111,sieben::NUM,čieža,sédem
5112,sieben::NUM,čiččâm,sédem
5113,sieben::NUM,čiččâm,sédem
5114,sieben::NUM,кыджемь,sédem
5115,acht::NUM,gaektsie,ósem
5116,acht::NUM,gáktsa,ósem
5117,acht::NUM,gávcci,ósem
5118,acht::NUM,käävci,ósem
5119,acht::NUM,kääu´c,ósem
5120,acht::NUM,ка̄ххц,ósem
5121,neun::NUM,uktsie,devét
5122,neun::NUM,aktse,devét
5123,neun::NUM,ovcci,devét
5124,neun::NUM,oovce,devét
5125,neun::NUM,å´hcc,devét
5126,neun::NUM,аххц,devét
5127,zehn::NUM,luhkie,desét
5128,zehn::NUM,låhke,desét
5129,zehn::NUM,lågev,desét
5130,zehn::NUM,logi,desét
5131,zehn::NUM,loṿe,desét
5132,zehn::NUM,lååi,desét
5133,zehn::NUM,лоагкь,desét
5134,elf::NUM,luhkieakte,enájst
5135,elf::NUM,lågenanakta,enájst
5136,elf::NUM,oktanuppelohkái,enájst
5137,elf::NUM,ohtnubáloh,enájst
5138,elf::NUM,õtmlo,enájst
5139,elf::NUM,õhttmlo,enájst
5140,elf::NUM,э̄ххтэмплоагкь,enájst
5141,zwölf::NUM,luhkiegöökte,dvánajst
5142,zwölf::NUM,lågenanguokta,dvánajst
5143,zwölf::NUM,guoktenuppelohkái,dvánajst
5144,zwölf::NUM,kyeh'tnubáloh,dvánajst
5145,zwölf::NUM,kuâtmlo,dvánajst
5146,zwölf::NUM,kuâhttmlo,dvánajst
5147,zwölf::NUM,кӯххтэмплоагкь,dvánajst
5148,zwanzig::NUM,göökteluhkie,dvájset
5149,zwanzig::NUM,guoktalåhke,dvájset
5150,zwanzig::NUM,guoktelogi,dvájset
5151,zwanzig::NUM,kyeh'tilov,dvájset
5152,zwanzig::NUM,kuâhttlo,dvájset
5153,zwanzig::NUM,кӯххтлоагкь,dvájset
5154,dreißig::NUM,golmeluhkie,trídeset
5155,dreißig::NUM,gålmmålåhke,trídeset
5156,dreißig::NUM,golbmalogi,trídeset
5157,dreißig::NUM,kulmâlov,trídeset
5158,dreißig::NUM,koummlo,trídeset
5159,dreißig::NUM,ко̄ллмлоагкь,trídeset
5160,vierzig::NUM,njieljieluhkie,štírideset
5161,vierzig::NUM,nielljalåhke,štírideset
5162,vierzig::NUM,njealljelogi,štírideset
5163,vierzig::NUM,neljilov,štírideset
5164,vierzig::NUM,nelljlo,štírideset
5165,vierzig::NUM,не̄лльйлоагкь,štírideset
5166,fünfzig::NUM,vïjhteluhkie,pétdeset
5167,fünfzig::NUM,vihttalåhke,pétdeset
5168,fünfzig::NUM,vihttalogi,pétdeset
5169,fünfzig::NUM,vittâlov,pétdeset
5170,fünfzig::NUM,vittlo,pétdeset
5171,fünfzig::NUM,выдтлоагкъ,pétdeset
5172,sechzig::NUM,govhteluhkie,šéstdeset
5173,sechzig::NUM,guhttalåhke,šéstdeset
5174,sechzig::NUM,guhttalogi,šéstdeset
5175,sechzig::NUM,kuttâlov,šéstdeset
5176,sechzig::NUM,kuttlo,šéstdeset
5177,sechzig::NUM,кудтлоагкь,šéstdeset
5178,siebzig::NUM,tjïjhtjeluhkie,sédemdeset
5179,siebzig::NUM,gietjavlåhke,sédemdeset
5180,siebzig::NUM,čiežalogi,sédemdeset
5181,siebzig::NUM,čiččâmlov,sédemdeset
5182,siebzig::NUM,čičmlo,sédemdeset
5183,siebzig::NUM,кыджемьлоагкь,sédemdeset
5184,achtzig::NUM,gaektsieluhkie,ósemdeset
5185,achtzig::NUM,gáktsalåhke,ósemdeset
5186,achtzig::NUM,gávccilogi,ósemdeset
5187,achtzig::NUM,kähcilov,ósemdeset
5188,achtzig::NUM,kä´hcclo,ósemdeset
5189,achtzig::NUM,ка̄ххцлоагкь,ósemdeset
5190,neunzig::NUM,uktsieluhkie,devétdeset
5191,neunzig::NUM,aktselåhke,devétdeset
5192,neunzig::NUM,ovccilogi,devétdeset
5193,neunzig::NUM,ohcelov,devétdeset
5194,neunzig::NUM,å´hcclo,devétdeset
5195,neunzig::NUM,аххцлоагкь,devétdeset
5196,hundert::NUM,tjuetie,stó
5197,hundert::NUM,tjuohte,stó
5198,hundert::NUM,čuođi,stó
5199,hundert::NUM,čyeti,stó
5200,hundert::NUM,čue´tt,stó
5201,hundert::NUM,чӯдть,stó
5202,tausend::NUM,tåvsene,tísoč
5203,tausend::NUM,stoeretjuetie,tísoč
5204,tausend::NUM,tuvsán,tísoč
5205,tausend::NUM,duhát,tísoč
5206,tausend::NUM,duhát,tísoč
5207,tausend::NUM,tuhháát,tísoč
5208,tausend::NUM,dohat,tísoč
5209,tausend::NUM,то̄а̄фант,tísoč
5210,und::CNJ,jïh,in
5211,und::CNJ,ja,in
5212,und::CNJ,ja,in
5213,und::CNJ,já,in
5214,und::CNJ,di,in
5215,und::CNJ,я,in
5216,und::CNJ,да,in
5217,und::CNJ,де,in
5218,oder::CNJ,jallh,áli
5219,oder::CNJ,jali,áli
5220,oder::CNJ,dahje,áli
5221,oder::CNJ,adai,áli
5222,oder::CNJ,avi,áli
5223,oder::CNJ,le´be,áli
5224,oder::CNJ,элэ,áli
5225,oder::CNJ,вай,áli
