,Concept_ID,ka,kv
721,lange::ADV,დიდხანს,дыр
722,plötzlich::ADV,მოულოდნელად,друг
723,sofort::ADV,ახლავე,тшӧтш
724,später::ADV,მოგვიანებით,медбӧрын
725,jetzt::ADV,ახლა,ӧні
726,heute::ADV,დღეს,талун
727,morgen::ADV,ხვალ,ашын
728,bald::ADV,მალე,чожа
729,dann::ADV,მერე,сыбӧрын
730,gestern::ADV,გუშინ,тӧн
731,einst::ADV,ოდესღაც,ӧтпыр
732,damals::ADV,მაშინ,сэк
733,damals::ADV,მაშინ,сэки
734,danach::ADV,მერმე,сэсся
735,danach::ADV,შემდეგ,сэсся
736,vorher::ADV,ადრე,одзжык
737,vorher::ADV,წინათ,одзжык
738,zuerst::ADV,ჯერ,наперво
739,einmal::ADV,ერთხელ,ӧтпыр
740,manchmal::ADV,ხან,мукӧдпыр
741,manchmal::ADV,ზოგჯერ,мукӧдпыр
742,oft::ADV,ხშირად,-лы-
743,immer::ADV,მუდამ,быдпыр
744,immer::ADV,მუდამ,быдпырся
745,immer::ADV,ყოველთვის,быдпыр
746,immer::ADV,ყოველთვის,быдпырся
747,niemals::ADV,არასდროს,некӧр
748,hier::ADV,აქ,татӧн
749,hierhin::ADV,აქეთ,татчӧ
750,von hier::ADV,აქედან,тасянь
751,dort::ADV,იქ,сэтӧн
752,dorthin::ADV,იქით,сэтчин
753,geradeaus::ADV,პირდაპირ,веськыта
754,vorwärts::ADV,წინ,одзӧ
755,rückwärts::ADV,უკან,бӧр
756,zurück::ADV,უკანვე,бӧр
757,unten::ADV,დაბლა,увтын
758,unten::ADV,ქვევით,увтын
759,hinab::ADV,ძირს,увтас
760,oben::ADV,ზემოთ,вевдӧрас
761,hinauf::ADV,ზევით,вывлань
762,hinauf::ADV,ზევით,вывланьӧ
763,überall::ADV,ყველგან,быдлан
764,nicht::ADV,არ,ог
765,ein wenig::ADV,ცოტა,-ышт
766,ein wenig::ADV,ცოტა,невна
767,kaum::ADV,ძლივს,ӧдва
768,sehr::ADV,მეტად,вывтi
769,sehr::ADV,ძალიან,вывтi
770,so::ADV,ისე,сiдз
771,noch::ADV,ჯერ,эшӧ
772,nur::ADV,მხოლოდ,только
773,schon::ADV,უკვე,ни
774,wieder::ADV,ისევ,бӧра
775,wieder::ADV,კიდევ,бӧра
776,vergebens::ADV,ამაოდ,весись
777,vergebens::ADV,ტყუილად,весись
778,vor::PRP,წინ,одзас
779,hinter::PRP,უკან,бӧрӧ
780,hinter::PRP,მიღმა,бӧрӧ
781,unter::PRP,ქვეშ,увтын
782,unter::PRP,ქვევით,увтын
783,durch::PRP,გავლით,пыр
784,neben::PRP,გვერდით,бокам
785,neben::PRP,გვერდით,боксиным
786,zwischen::PRP,შუა,коласас
787,zwischen::PRP,შორის,коласас
788,wegen::PRP,გამო,понда
789,wegen::PRP,შედეგად,понда
790,dies::PRN,ეს,эта
791,das::PRN,ეგ,сiя
792,alles::PRN,ყველაფერი,быдӧс
793,ich::PRN,მე,ме
794,du::PRN,შენ,тэ
795,er::PRN,ის,сiя
796,er::PRN,იგი,сiя
797,wir::PRN,ჩვენ,мийӧ
798,ihr::PRN,თქვენ,ті
799,sie::PRN,ისინი,нія
800,was::FPRN,რა,мый
801,wer::FPRN,ვინ,кин
802,wo::FADV,სად,кытӧн
803,wohin::FADV,საით,кытчӧ
804,wie::FADV,როგორ,дзик
805,warum::FADV,რაზე,мыля
806,warum::FADV,რაზე,мыйсянь
807,warum::FADV,რატომ,мыля
808,warum::FADV,რატომ,мыйсянь
809,wieviel::FNUM,რამდენი,мымда
810,eins::NUM,ერთი,ӧт
811,zwei::NUM,ორი,кык
812,drei::NUM,სამი,куим
813,vier::NUM,ოთხი,нёль
814,fünf::NUM,ხუთი,вит
815,sechs::NUM,ექვსი,квать
816,sieben::NUM,შვიდი,сизим
817,acht::NUM,რვა,кыкьямыс
818,neun::NUM,ცხრა,ӧкмыс
819,zehn::NUM,ათი,дас
820,elf::NUM,თერთმეტი,дасотік
821,zwölf::NUM,თორმეტი,даскык
822,zwanzig::NUM,ოცი,кыкдас
823,dreißig::NUM,ოცდაათი,куимдас
824,vierzig::NUM,ორმოცი,нёльдас
825,fünfzig::NUM,ორმოცდაათი,витдас
826,sechzig::NUM,სამოცი,кватьдас
827,siebzig::NUM,სამოცდაათი,сизимдас
828,achtzig::NUM,ოთხმოცი,кыкьямысдас
829,neunzig::NUM,ოთხმოცდაათი,ӧкмысдас
830,hundert::NUM,ასი,сто
831,tausend::NUM,ათასი,тысяча
832,und::CNJ,და,и
833,und::CNJ,და,да
834,oder::CNJ,ან,или
835,stehen::V,დგას,сулавны
836,sitzen::V,ზის,пукавны
837,liegen::V,აწევს,куйлыны
838,hängen::V,კიდია,ӧшавны
839,werden::V,გახდება,лоны
840,passieren::V,მოხდება,аркмыны
841,beginnen::V,იწყება,петны
842,enden::V,გათავდება,-сь
843,enden::V,გათავდება,бырны
844,wechseln::V,იცვლება,вежсьыны
845,aufgehen[Sonne]::V,ამოდის,петавны
846,untergehen[Sonne]::V,ჩადის,пуксьыны
847,scheinen[Sonne]::V,ანათებს,югьявны
848,donnern::V,ქუხს,гымавны
849,wehen::V,ქრის,пӧлявны
850,wehen::V,დაუბერავს,пӧлявны
851,strömen::V,იღვრება,киссьыны
852,fließen::V,დის,визывтны
853,fließen::V,მიედინება,визывтны
854,sich drehen::V,ტრიალებს,бергавны
855,schwanken::V,ირხევა,кӧвьясьны
856,schwingen::V,ირხევა,дюттясьны
857,fallen::V,დავარდება,усьны
858,brennen::V,იწვის,сотчыны
859,rauchen::V,ბოლავს,тшынасьны
860,rauchen::V,აბოლებს,тшынасьны
861,regnen::V,წვიმს,зэрны
862,gefrieren::V,იყინება,гегдыны
863,tauen::V,დნება,сывны
864,schmelzen::V,დნება,сывны
865,trocknen::V,გაშრება,косьмыны
866,sieden::V,დუღს,пизьны
867,faulen::V,ლპება,нёльзьыны
868,verfaulen::V,ლპება,тӧрмыны
869,verfaulen::V,ლპება,сiсьмыны
870,reißen::V,დაიხევა,косясьны
871,versinken::V,ეფლობა,вӧйны
872,versinken::V,ჩაიძირება,вӧйны
873,vergehen::V,გადის,мунны
874,erscheinen::V,გამოჩნდება,мыччисьны
875,verschwinden::V,გააქრება,ӧшны
876,verschwinden::V,დაიკარგება,ӧшны
877,sinken::V,დაიწევს,ямны
878,abnehmen::V,შემცირდება,ямны
879,zunehmen::V,გასუქდება,паськавны
880,steigen::V,მოიმატებს,лэбтiсьны
881,wachsen::V,იზრდება,быдмыны
882,wachsen::V,მრავლდება,быдмыны
883,glänzen::V,ბრწყინავს,свиттявны
884,funkeln::V,კაშკაშებს,югйовтлыны
885,funkeln::V,კაშკაშებს,югйӧв-керны
886,lärmen::V,ხმაურობს,чавзыны
887,läuten::V,დარეკავს,диньгыны
888,klingeln::V,დარეკავს,силькӧтны
889,klirren::V,დააწკარუნებს,жольӧтны
890,brausen::V,ბობოქრობს,гуасьны
891,rauschen::V,შრიალებს,кышӧтны
892,klingen::V,ხმას გამოსცემს,горавны
893,bellen::V,უყეფს,увтны
894,bellen::V,უყეფს,вувтны
895,heulen::V,ღმუის,уннявны
896,blasen::V,დაუბერავს,пӧлявны
897,pfeifen::V,უსტვენს,пиксыны
898,schreien::V,ყვირის,айзыны
899,stöhnen::V,კვნესის,ойзыны
900,stöhnen::V,კვნესის,ружтыны
901,zittern::V,აძაგძაგებს,легьявны
902,leben::V,ცოცხლობს,овны
903,geboren werden::V,იშვება,шогмыны
904,geboren werden::V,იბადება,шогмыны
905,atmen::V,სუნთქავს,лолавны
906,trinken::V,სვამს,юны
907,trinken::V,დალევს,юны
908,essen::V,შეჭამს,сёйны
909,schlucken::V,ყლაპავს,ньылавны
910,müde werden::V,დაიქანცება,мыдзны
911,einschlafen::V,დაიძინებს,ланьтны
912,schlafen::V,სძინავს,узьны
913,aufwachen::V,გაიღვიძებს,саймыны
914,aufwachen::V,გაიღვიძებს,пальмыны
915,aufstehen::V,ადგება,сувтны
916,sich erholen::V,დაისვენებს,шоччисьлыны
917,krank werden::V,ავად გახდება,моржитны
918,krank sein::V,ავადმყოფობს,шогавны
919,krank sein::V,ავადმყოფობს,визьӧтны
920,schmerzen::V,სტკივა,висьны
921,husten::V,ახველებს,кашляйтны
922,genesen::V,მორჩება,бурдны
923,sterben::V,კვდება,кувны
924,umkommen::V,დაიღუპება,вийсьыны
925,sich bewegen::V,იძვრის,локны
926,sich bewegen::V,იძვრის,ветлӧтны
927,sich bewegen::V,მოძრაობს,локны
928,sich bewegen::V,მოძრაობს,ветлӧтны
929,sich rühren::V,გაინძრევა,вӧрзьӧтчыны
930,sich erheben::V,ადგება,сувтны
931,sich setzen::V,დაჯდება,пуксьыны
932,hinfallen::V,დაეცემა,пӧрласьны
933,laufen::V,დადის,мунны
934,schreiten::V,აბიჯებს,тальччавны
935,spazierengehen::V,დასეირნობს,котрасьны
936,eilen::V,მიიჩქარის,тэрмасьны
937,sich beeilen::V,აჩქარდება,тэрмасьны
938,sausen::V,მიქრის,вирдавны-котӧртны
939,rennen::V,დარბის,
940,springen::V,ხტის,чеччавны
941,klettern::V,ძვრება,кышасьны
942,schaukeln::V,ქანაობს,чурликасьны
943,kriechen::V,დაბობღავს,кыскасьны-мунны
944,schwimmen::V,ცურავს,вартчыны
945,tauchen::V,ჩაიძირება,сунгисьны ваӧ
946,rudern::V,ნიჩაბს უსვამს,сынны
947,fahren::V,დადის,мунны
948,fahren::V,მგზავრობს,мунны
949,fliegen::V,იფრენს,лэбавны
950,fliegen::V,გაფრინდება,лэбавны
951,gehen::V,მიდის,мунны
952,weggehen::V,წამოდის,мунны
953,abfahren::V,მიემგზავრება,иньдӧтчыны
954,abfahren::V,მიემგზავრება,мунны
955,anhalten::V,ჩერდება,сувтны
956,hineingehen::V,შედის,пырны
957,eintreten::V,შედის,пырны
958,kommen::V,მოდის,локны
959,ankommen::V,ჩადის,локны
960,zurückkommen::V,დაბრუნდება,бертны
961,zurückkommen::V,დაბრუნდება,панӧвтсьыны
962,bleiben::V,დარჩება,кольччыны
963,warten::V,ელოდება,видзчисьны
964,erwarten::V,ელის,видзчисьны
965,erwarten::V,დაიცდის,видзчисьны
966,suchen::V,ეძებს,кошшыны
967,suchen::V,მოძებნის,кошшыны
968,finden::V,მიაგნებს,адззыны
969,finden::V,გამოძებნის,адззыны
970,versuchen::V,ცდის,пондыны
971,versuchen::V,ცდის,пондӧтны
972,versuchen::V,ცდილობს,пондыны
973,versuchen::V,ცდილობს,пондӧтны
974,vorbereiten::V,მოამზადებს,лӧсьӧтны
975,lieben::V,უყვარს,милуйтны
976,mögen::V,ეტრფის,радейтны
977,lachen::V,იცინის,серавны
978,rühren::V,გულს აუჩუყებს,сьӧлӧм вӧрзьӧтны
979,weinen::V,ტირის,горзыны
980,schimpfen::V,შეიგინება,видчыны
981,sich ärgern::V,გაბრაზობს,лёкавны
982,sich fürchten::V,შიშობს,повны
983,fürchten::V,ფრთხილობს,повны
984,fliehen::V,გაიქცევა,пышшыны
985,flüchten::V,გაიქცევა,пышшыны
986,sehen::V,ხედავს,адззыны
987,anschauen::V,ნახავს,видзӧтны
988,ansehen::V,უყურებს,видзӧтны
989,hören::V,ისმენს,кывны
990,zuhören::V,მოისმენს,кывзыны
991,probieren::V,გასინჯავს,пешлыны
992,riechen::V,ყნოსავს,дукавны
993,fühlen::V,გრძნობს,кывны
994,scheinen::V,ეჩვენება,декуйтчыны
995,zu sehen sein::V,მოჩანს,тыдавны
996,vernehmen::V,გაიგებს,тӧдмавны
997,frieren::V,იყინება,гегдыны
998,tun::V,აკეთებს,керны
999,können::V,შეიძლება,вермыны
1000,wollen::V,უნდა,мӧдны
1001,anfangen::V,დაიწყებს,петны
1002,beenden::V,ამთავრებს,ештӧтны
1003,beenden::V,ამთავრებს,керыштны
1004,aufhören::V,შეწყვეტს,дугдыны
1005,gelingen::V,მოახერხებს,шогмыны
1006,geraten::V,გამოდის,мыччисьны
1007,öffnen::V,გახსნის,осьтны
1008,schließen::V,ხურავს,пӧднавны
1009,schließen::V,დაკეტავს,пӧднавны
1010,stellen::V,დადგამს,сувтӧтны
1011,setzen::V,დასვამს,пуксьӧтны
1012,legen::V,დადებს,пуктыны
1013,berühren::V,შეახებს,вӧрзьӧтны
1014,berühren::V,მიაკარებს,вӧрзьӧтны
1015,verbinden::V,შეაერთებს,йитны
1016,bedecken::V,გადააფარებს,вевттьыны
1017,aufhängen::V,დაკიდებს,ӧшӧтны
1018,anzünden::V,დაანთებს,ӧзтыны
1019,anzünden::V,მოუკიდებს,ӧзтыны
1020,aufheben::V,აიღებს,лэбтыны
1021,aufheben::V,აიყვანს,лэбтыны
1022,zurücklassen::V,დატოვებს,кольны
1023,verlieren::V,დაკარგავს,ӧштыны
1024,fallen lassen::V,გაუვარდება,уськӧтны
1025,machen::V,გააკეთებს,керны
1026,machen::V,გამოიწვევს,керны
1027,herstellen::V,დაამზადებს,вӧчны
1028,bauen::V,ააშენებს,строитны
1029,reparieren::V,შეაკეთებს,вочны
1030,reparieren::V,გაარემონტებს,вочны
1031,verbessern::V,გამოაკეთებს,бурсьӧтны
1032,verbessern::V,გააუმჯობესებს,бурсьӧтны
1033,ändern::V,შეცვლის,вежны
1034,graben::V,თხრის,гарйыны
1035,beugen::V,ხრის,кусіньтны
1036,biegen::V,გაღუნავს,чукыльтыштны
1037,drehen::V,ატრიალებს,бергӧтны
1038,wenden::V,მოაბრუნებს,бергӧтны
1039,umdrehen::V,შეატრიალებს,бергӧтны
1040,heben::V,ასწევს,лэбтыны
1041,hochheben::V,აიყვანს,лэбтыны
1042,ergreifen::V,სტაცებს,кватитны
1043,halten::V,უჭირავს,видзны
1044,drücken::V,დააწვება,личкыны
1045,schieben::V,მისწევს,тойлавны
1046,kratzen::V,მოფხანს,шаркӧтны
1047,lecken::V,ლოკავს,нювны
1048,beißen::V,უკბენს,йирны
1049,abreißen::V,გლეჯს,орӧтны
1050,abreißen::V,მოწყვეტს,орӧтны
1051,abschneiden::V,გაჭრის,шӧрыштны
1052,abschneiden::V,გაჭრის,вундыштны
1053,binden::V,შეკრავს,гӧрдззыны
1054,binden::V,გადააბამს,гӧрдззыны
1055,stecken::V,ჩაასობს,мӧртны
1056,brechen::V,მოიტეხს,жугдыны
1057,klopfen::V,აკაკუნებს,зукӧтны
1058,hauen::V,ლეწავს,желльыны
1059,kleben::V,წებავს,лякӧтны
1060,kleben::V,დააწებებს,лякӧтны
1061,reiben::V,დაზელს,зыртны
1062,streichen::V,უსვამს,мавтны
1063,schleifen::V,ლესავს,кыскыны
1064,schneiden::V,გაჭრის,вундавны
1065,rütteln::V,არხევს,шатлавны
1066,schütteln::V,არყევს,зыбӧтны
1067,schütteln::V,ანძრევს,зыбӧтны
1068,schwenken::V,აქნევს,ӧвтны
1069,schwenken::V,აქნევს,макайтны
1070,schütten::V,ღვრის,кисьтны
1071,schütten::V,დააქცევს,кисьтны
1072,füllen::V,გაავსებს,тыртны
1073,füllen::V,გაავსებს,тырсьӧтны
1074,einwickeln::V,შეახვევს,тубны
1075,tragen::V,მიიტანს,новйӧтны
1076,schleppen::V,მიათრევს,кыскыны
1077,ziehen::V,წევს,кыскыны
1078,ziehen::V,ათრევს,кыскыны
1079,aufbewahren::V,შეინახავს,видзны
1080,werfen::V,ისვრის,шентывлыны
1081,fangen::V,დაიჭერს,кутны
1082,packen::V,სტაცებს,кутасьны
1083,packen::V,სტაცებს,кватитны
1084,verstecken::V,მალავს,дзебны
1085,teilen::V,დაყოფს,торйӧтны
1086,schicken::V,გაგზავნის,иньдыны
1087,bringen::V,მოიტანს,вайны
1088,hinzufügen::V,დაამატებს,содтыны
1089,bekommen::V,ამოიღებს,получитны
1090,erhalten::V,იღებს,получитны
1091,nehmen::V,აიღებს,босьтны
1092,wählen::V,გადაარჩევს,бӧрйыны
1093,auswählen::V,ამოარჩევს,бӧрйыны
1094,bewahren::V,ინარჩუნებს,видзны
1095,behindern::V,აბრკოლებს,падтыны
1096,behindern::V,გააძნელებს,падтыны
1097,verderben::V,გააფუჭებს,изводавны
1098,beschädigen::V,დააზიანებს,паздыны
1099,zerbrechen::V,დაამტვრევს,паздыны
1100,zerreißen::V,გახევს,косявны
1101,zerstören::V,მოსპობს,паздыны
1102,zerstören::V,დაანგრევს,паздыны
1103,verbrennen::V,დაწვავს,сотны
1104,geben::V,აძლევს,сетны
1105,reichen::V,მიაწოდებს,сетны
1106,schenken::V,აჩუქებს,козьнавны
1107,versprechen::V,აღუთქვამს,кӧсйыны
1108,wünschen::V,უსურვებს,бурсьыны
1109,loben::V,აქებს,ошкыны
1110,loben::V,ამკობს,ошкыны
1111,küssen::V,აკოცებს,окавны
1112,wiegen::V,არხევს,тюттьӧтны
1113,zudecken::V,გადახურავს,вевттьыны
1114,wecken::V,გააღვიძებს,саймӧтны
1115,zeigen::V,დაანახვებს,мыччавны
1116,führen::V,მიჰყავს,нуӧтны
1117,lehren::V,ასწავლის,велӧтны
1118,unterrichten::V,ასწავლის,велӧтны
1119,aufziehen::V,აღზრდის,быдтыны
1120,leiten::V,აწარმოებს,юравны
1121,leiten::V,აწარმოებს,веськӧтлыны
1122,leiten::V,ხელმძღვანელობს,юравны
1123,leiten::V,ხელმძღვანელობს,веськӧтлыны
1124,antreiben::V,დააჩქარებს,тэрмӧтны
1125,lassen::V,ა--ინებს,-ӧтыны
1126,einladen::V,მოიპატიჟებს,корны
1127,vereinigen::V,შეაერთებს,ӧтувтны
1128,vereinigen::V,შეაერთებს,ӧтлаавны
1129,besuchen::V,სანახავად მიდის,пыравлыны
1130,treffen::V,შეხვდება,пантавны
1131,sich versammeln::V,შეიკრიბება,ӧксьыны
1132,spielen::V,ეთამაშება,орсны
1133,singen::V,მღერის,сьывны
1134,tanzen::V,ცეკვავს,йӧктыны
1135,sich trennen::V,მოშორდება,торьясьны
1136,verlassen::V,მიატოვებს,кольны
1137,retten::V,იხსნის,мынтны
1138,retten::V,გადაარჩენს,мынтны
1139,bewachen::V,დარაჯობს,смекайтны
1140,bewachen::V,უთვალთვალებს,смекайтны
1141,schützen::V,დაიფარავს,дорйыны
1142,verteidigen::V,დაიცავს,дорйыны
1143,sich schlagen::V,იჩხუბებს,тышкасьны
1144,schießen::V,ისვრის,лыйны
1145,siegen::V,გაიმარჯვებს,вермыны
1146,ärgern::V,აჯავრებს,лӧгӧтны
1147,schlagen::V,ცემს,базнитны
1148,treten::V,პანღურს ამოჰკრავს,чужьявны
1149,stechen::V,სჩხვლეტს,бытшкыны
1150,stoßen::V,დაეჯახება,тапкыны
1151,stoßen::V,დაეჯახება,тойыштны
1152,stehlen::V,ქურდობს,гусявны
1153,stehlen::V,მოიპარავს,гусявны
1154,stören::V,შეაწუხებს,костіавны
1155,belästigen::V,მობეზრდება,назыляйтны
1156,verbergen::V,დამალავს,дзебны
1157,täuschen::V,შეცდებს,бӧбӧтны
1158,täuschen::V,შეცდებს,пӧрьявны
1159,betrügen::V,მოატყუებს,муклачитны
1160,töten::V,მოკლავს,вийны
1161,wohnen::V,ცხოვრობს,овны
1162,wohnen::V,ბინადრობს,овны
1163,arbeiten::V,მუშაობს,уджавны
1164,sammeln::V,შეკრებს,ӧктыны
1165,pflücken::V,კრეფს,судзлавны
1166,jagen::V,ნადირობს,вӧравны
1167,fischen::V,თევზაობს,чериавны
1168,fassen::V,დააჭერს,кутны
1169,hüten::V,მწყემსავს,вердны
1170,hüten::V,მწყემსავს,йирсьӧтны
1171,treiben::V,მიერეკება,вашӧтны
1172,anbinden::V,მიაბამს,кӧртавны
1173,füttern::V,აჭმევს,вердны
1174,melken::V,წველის,высьтыны
1175,melken::V,წველის,чилькӧтны
1176,hacken::V,კეპავს,керавны
1177,gießen::V,რწყავს,киськавны
1178,reifen::V,მწიფდება,кисьмыны
1179,zubereiten::V,მოამზადებს,лӧсьӧтны
1180,kochen::V,მოხარშავს,пуны
1181,backen::V,გამოაცხობს,пӧжавны
1182,braten::V,შეწვავს,жаритны
1183,umrühren::V,შეურევს,соравны
1184,umrühren::V,გათქვეფს,соравны
1185,stricken::V,ქსოვს,домавны
1186,nähen::V,გაკერავს,вурны
1187,färben::V,შეღებავს,краситны
1188,reinigen::V,გაწმენდს,весӧтны
1189,reinigen::V,გასუფთავებს,весӧтны
1190,waschen::V,გარეცხავს,пеславны
1191,abwischen::V,წაშლის,чышкыны
1192,spülen::V,გაავლებს,гывьявны
1193,fegen::V,დაბლანდავს,чышкыны
1194,kehren::V,დაგვის,чышкыны
1195,baden::V,ბანაობს,купайтчыны 
1196,sich waschen::V,იბანება,миссьыны
1197,ausziehen::V,გაიხდის,гыжтӧтны
1198,ausziehen::V,გაიხდის,пӧрччавны
1199,anziehen::V,ჩაიცვამს,пасьтавны
1200,sich anziehen::V,ჩაიცვამს,пасьтасьны
1201,kämmen::V,დავარცხნის,сынавны
1202,schmücken::V,მორთავს,баситны
1203,sagen::V,იტყვის,висьтавны
1204,sprechen::V,ლაპარაკობს,шуны
1205,reden::V,საუბრობს,баитны
1206,sich unterhalten::V,ბაასობს,сёрнитны
1207,sich unterhalten::V,მუსაიფობს,сёрнитны
1208,fragen::V,ჰკითხავს,юавны
1209,bitten::V,სთხოვს,корны
1210,erzählen::V,მოუთხრობს,висьтавны
1211,mitteilen::V,აუწყებს,висьтавны
1212,mitteilen::V,აცნობებს,висьтавны
1213,nennen::V,უწოდებს,нимтны
1214,rufen::V,დაუძახებს,китсавны
1215,rufen::V,დაუძახებს,корны
1216,rufen::V,დაუძახებს,чукӧстны
1217,prahlen::V,ტრაბახობს,ошшасьны
1218,übersetzen::V,გადათარგმნის,вуджӧтны
1219,denken::V,ფიქრობს,чайтны
1220,denken::V,აზროვნებს,чайтны
1221,glauben::V,სჯერა,веритны
1222,bemerken::V,შენიშვნავს,казявны
1223,erkennen::V,გამოიცნობს,тӧдсавны
1224,begreifen::V,გაიგებს,вежӧртны
1225,verstehen::V,გაიგონებს,кывны
1226,lernen::V,ისწავლის,велӧтчыны
1227,wissen::V,ეცოდინება,тӧдны
1228,sich erinnern an::V,მოიგონებს,касьтывны
1229,sich erinnern an::V,გაიხსენებს,касьтывны
1230,vergessen::V,ივიწყებს,вунӧтны
1231,messen::V,ზომავს,меряйтны
1232,zählen::V,ითვლის,лыддьыны
1233,rechnen::V,გაიანგარიშებს,лыддьыны
1234,lesen::V,კითხულობს,лыддьӧтны
1235,malen::V,ხატავს,
1236,zeichnen::V,ხაზავს,гижмавны
1237,schreiben::V,დაწერს,гижны
1238,besitzen::V,ექნება,лоны
1239,kaufen::V,ყიდულობს,небны
1240,verkaufen::V,გაყიდის,вузавны
1241,bezahlen::V,გადაიხდის,вештыны
1242,zahlen::V,გადაიხდის,вештыны
1243,beherrschen::V,ფლობს,
1244,ertragen::V,მოითმენს,терпитны
