,Concept_ID,bn,vep
712,wieder::ADV,আবার,möst
713,vergebens::ADV,বিফলে,uhtei
714,vor::PRP,সম্মুখে,edes
715,hinter::PRP,পশ্চাতে,taga
716,unter::PRP,নীচে,al
717,durch::PRP,দ্বারা,läbi
718,durch::PRP,দ্বারা,kal't
719,neben::PRP,কাছে,rindal
720,zwischen::PRP,মধ্যে,keskes
721,wegen::PRP,জন্য,tagut
722,dies::PRN,এটা,nece
723,das::PRN,ওটা,se
724,alles::PRN,সব,kaik
725,ich::PRN,আমি,minä
726,du::PRN,তুমি,sinä
727,er::PRN,উনি,hän
728,wir::PRN,আমরা,mö
729,ihr::PRN,তোমরা,tö
730,sie::PRN,তারা,hö
731,was::FPRN,কি,mi
732,wer::FPRN,কে,ken
733,wo::FADV,কোথায়,kus
734,wohin::FADV,কোথায়,kuna
735,wie::FADV,কেমন,kut
736,wie::FADV,কেমন,mit'
737,warum::FADV,কেন,mikš
738,wieviel::FNUM,কত,äjak
739,wieviel::FNUM,কত,kuverz'
740,eins::NUM,অক,üks'
741,zwei::NUM,দুই,kaks'
742,drei::NUM,তিন,koume
743,vier::NUM,চার,nel'l'
744,fünf::NUM,পাঁচ,viž
745,sechs::NUM,ছয়,kuz'
746,sieben::NUM,সাত,seičeme
747,acht::NUM,আট,kahesa
748,neun::NUM,নয়,ühesa
749,zehn::NUM,দশ,kümne
750,elf::NUM,এগারো,üks'toštkümne
751,zwölf::NUM,দ্বাদশ,kaks'toštkümne
752,zwanzig::NUM,বিশ,kaks'kümne
753,dreißig::NUM,ত্রিশ,koumekümne
754,vierzig::NUM,চল্লিশ,nel'l'kümne
755,fünfzig::NUM,পঞ্চাশ,vižkümne
756,sechzig::NUM,ষাট,kuz'kümne
757,siebzig::NUM,সত্তর,seičemekümne
758,achtzig::NUM,আশি,kahesakümne
759,neunzig::NUM,নব্বুই,ühesakümne
760,hundert::NUM,শত,sada
761,tausend::NUM,হাজার,tuha
762,und::CNJ,আর,i
763,und::CNJ,আর,da
764,und::CNJ,এবং,i
765,und::CNJ,এবং,da
766,oder::CNJ,বা,vai
767,stehen::V,দাঁড়ানো,seišta
768,sitzen::V,বসা,ištta
769,liegen::V,শোয়া,venuda
770,hängen::V,ঝোলা,ripta
771,werden::V,হইয়া উঠা,lindä
772,werden::V,হইয়া উঠা,tehtas
773,passieren::V,ঘটা,ozaitas
774,beginnen::V,আরম্ভ হওয়া,augotadas
775,enden::V,শেষ হওয়া,loptas
776,wechseln::V,রূপাস্তর করা,vajehtadas
777,aufgehen[Sonne]::V,উদিত হওয়া,nousta
778,untergehen[Sonne]::V,অস্ত যাওয়া,lasktas
779,scheinen[Sonne]::V,আলো দেওয়া,paštta
780,donnern::V,বজ্রধ্বনি করা,juraita
781,wehen::V,প্রবাহিত হওয়া,dölta
782,wehen::V,প্রবাহিত হওয়া,puhuda
783,strömen::V,প্রবাহিত হওয়া,valadas
784,fließen::V,ছুটা,valuda
785,sich drehen::V,পাক খাওয়া,punotas
786,schwanken::V,দোলা,čibuda
787,schwingen::V,দোলা,čibuda
788,fallen::V,পড়া,langeta
789,brennen::V,সেঁকা,pallada
790,rauchen::V,ধোঁয়া ছড়ান,savustada
791,regnen::V,বর্ষণ_করা,vihmda
792,gefrieren::V,হিমায়িত হওয়া,jäduda
793,gefrieren::V,হিমায়িত হওয়া,kül'mdä
794,tauen::V,গলা,sulada
795,schmelzen::V,গলা,sulada
796,trocknen::V,শুষ্ক করা,kuida
797,trocknen::V,শুষ্ক করা,kuivehtuda
798,sieden::V,ফোঁড়া,kehuda
799,faulen::V,ক্ষয় হওয়া,hapata
800,faulen::V,ক্ষয় হওয়া,traudäs
801,verfaulen::V,ক্ষয় হওয়া ,hapata
802,reißen::V,ছিঁড়া,rebita
803,versinken::V,ডুবা,upota
804,vergehen::V,যাওয়া,mända
805,erscheinen::V,আসা,ozutadas
806,verschwinden::V,অদৃশ্য হওয়া,hajeta
807,sinken::V,হ্রাস হওয়া,väheta
808,sinken::V,হ্রাস হওয়া,lasktas
809,abnehmen::V,হ্রাস হওয়া,peneta
810,zunehmen::V,বৃদ্ধি পাওয়া,ližaduda
811,steigen::V,ওঠা,nousta
812,wachsen::V,বড় হওয়া,kazda
813,glänzen::V,জ্বলা,loštta
814,funkeln::V,জ্বল্জ্বল করা,hoštta
815,läuten::V,রুসুঝুসু করা,judaita
816,klingeln::V,বাজা,kelotada
817,klirren::V,টুংটাং-শব্দ করা,biraita
818,brausen::V,গর্জন করা,bruncta
819,rauschen::V,মর্মরধ্বনি করা,šobaita
820,klingen::V,শব্দ করা,heläita
821,bellen::V,ঘেউ ঘেউ করা,nutta
822,heulen::V,গর্জন করা,ulaita
823,blasen::V,ফুঁ দেওয়া,puhuda
824,pfeifen::V,শিস্ দেওয়া,pistta
825,pfeifen::V,শিস্ দেওয়া,vihelta
826,schreien::V,চিৎকার করা,kirkta
827,schreien::V,চিৎকার করা,kidastada
828,stöhnen::V,গোঁ-গো করা,ohkta
829,stöhnen::V,গোঁ-গো করা,voivotada
830,zittern::V,কাঁপা,säraita
831,leben::V,বাঁচা,eläda
832,geboren werden::V,জন্মানো,sünduda
833,atmen::V,শ্বাস ফেলা,henktä
834,trinken::V,পান করা,joda
835,essen::V,ভক্ষণ করা,söda
836,schlucken::V,গেলা,lainata
837,müde werden::V,পরিশ্রান্ত হওয়া,väzuda
838,müde werden::V,পরিশ্রান্ত হওয়া,šuštuda
839,einschlafen::V,নিদ্রামগ্ন হওয়া,uinota
840,schlafen::V,নিদ্রা যাওয়া,magata
841,schlafen::V,নিদ্রা যাওয়া,nukkuda
842,aufwachen::V,জাগা,heraštuda
843,aufstehen::V,জাগা,nousta
844,sich erholen::V,আরাম করা,lebaitas
845,krank werden::V,অসুস্থ হত্তয়া,läžegata
846,krank sein::V,রূগ্ণ হত্তয়া,läžuda
847,schmerzen::V,কন্কন করা,kibištada
848,husten::V,কাশা,rügda
849,genesen::V,আরোগ্য হওয়া,tervehtuda
850,sterben::V,মারা যাওয়া,kolda
851,umkommen::V,মারা যাওয়া,kolda
852,sich bewegen::V,চলা,likkuda
853,sich rühren::V,নড়া,likahtada
854,sich rühren::V,নড়া,kubahtada
855,sich erheben::V,উদিত হওয়া,nousta
856,sich setzen::V,বসা,išttas
857,hinfallen::V,পড়া,langeta
858,laufen::V,হাঁটা,kävuda
859,schreiten::V,হাঁটা,astta
860,schreiten::V,হাঁটা,haškta
861,spazierengehen::V,পায়চারি করা,kävelta
862,eilen::V,ত্বরাম্বিত করা,kiruhtada
863,sich beeilen::V,ত্বরাম্বিত করা,kiruhtada
864,sausen::V,ধেয়ে যাওয়া,fun'urta
865,rennen::V,চলা,joksta
866,springen::V,লাফানো,hüptä
867,klettern::V,আরোহণ করা,libuda
868,schaukeln::V,দোলা,čibuda
869,kriechen::V,হামাগুড়ি দেওয়া,ličtas
870,schwimmen::V,সাঁতার কাটা,ujuda
871,tauchen::V,ডোবা,čukautas
872,rudern::V,দাঁড় টানা,souta
873,fahren::V,চালান,ajada
874,fahren::V,চালান,ajelda
875,fliegen::V,ওড়া,leta
876,gehen::V,যাওয়া,mända
877,gehen::V,যাওয়া,kävuda
878,weggehen::V,প্রস্থান করা,päzda
879,weggehen::V,প্রস্থান করা,lähtta
880,abfahren::V,প্রস্থান করা,tönduda
881,anhalten::V,থামা,seižutadas
882,hineingehen::V,ঢোকা,mända südäimehe
883,eintreten::V,ঢোকা,tulda
884,kommen::V,আসা,tulda
885,ankommen::V,আসা,tulda
886,zurückkommen::V,ফিরা,pörtas
887,bleiben::V,থাকা,jäda
888,warten::V,অপেক্ষা করা,varastada
889,erwarten::V,অপেক্ষা করা,varastada
890,suchen::V,খোঁজ করা,ectä
891,finden::V,পাওয়া,löuta
892,versuchen::V,পরখ করা,ladida
893,versuchen::V,পরখ করা,rohkaita
894,vorbereiten::V,প্রস্তুত করা,vaumita
895,lieben::V,ভালবাসা,armastada
896,mögen::V,পছন্দ করা,navedida
897,lachen::V,হাসা,nagrda
898,rühren::V,হৃদয়ম্পর্শ করা,likutada
899,weinen::V,কাঁদা,itkta
900,schimpfen::V,নালিশ করা,laidas
901,schimpfen::V,নালিশ করা,pačatada
902,sich ärgern::V,রাগ হত্তয়া,rändüda
903,sich fürchten::V,ভয় করা,varaita
904,fürchten::V,ডরা,varaita
905,fliehen::V,পালানো,pageta
906,flüchten::V,পালানো,pageta
907,flüchten::V,পালানো,joksta
908,sehen::V,দেখা,nähta
909,anschauen::V,দেখা,kacta
910,ansehen::V,দেখা,kacta
911,hören::V,শোনা,kulda
912,zuhören::V,শোনা,kundeltas
913,probieren::V,পরখ করা,mujada
914,riechen::V,শুঁকা,rižada
915,fühlen::V,অনুভব করা,mujada
916,scheinen::V,মনে হত্তয়া,näguda
917,zu sehen sein::V,দেখা দেত্তয়া,näguda
918,vernehmen::V,শোনা,kulištada
919,frieren::V,শীত লাগা,kül'mdä
920,tun::V,করা,tehta
921,können::V,পারা,voida
922,können::V,পারা,mahtta
923,wollen::V,ইচ্ছা করা,himoita
924,wollen::V,ইচ্ছা করা,tahtoida
925,anfangen::V,আরম্ভ করা,zavottä
926,anfangen::V,আরম্ভ করা,augotada
927,beenden::V,শেষ করা,loptä
928,aufhören::V,থামা,loptas
929,gelingen::V,সিদ্ধিলাভ করা,lähtta
930,gelingen::V,সিদ্ধিলাভ করা,tehtas
931,geraten::V,পরিণত হত্তয়া,tulda
932,öffnen::V,খোলা,avaita
933,schließen::V,বন্ধ করা,saubata
934,stellen::V,স্থাপন করা,panda
935,stellen::V,স্থাপন করা,seižutada
936,setzen::V,স্থাপন করা,ištutada
937,legen::V,স্থাপন করা,panda
938,berühren::V,স্পর্শ করা,koskta
939,berühren::V,স্পর্শ করা,käziduda
940,verbinden::V,সংযুক্ত করা,ühtenzoitta
941,bedecken::V,ঢাকা,katta
942,bedecken::V,ঢাকা,peitta
943,aufhängen::V,ঝুলানো,riputada
944,anzünden::V,জ্বালান,sütutada
945,aufheben::V,কুড়াইয়া তোলা,leta
946,zurücklassen::V,পরিত্যাগ করা,jätta
947,verlieren::V,হারান,kadotada
948,fallen lassen::V,ফেলা,kirbotada
949,machen::V,গঠন করা,säta
950,machen::V,গঠন করা,tehta
951,herstellen::V,সৃষ্টি করা,tehta
952,bauen::V,নির্মাণ করা,leta
953,bauen::V,নির্মাণ করা,sauda
954,reparieren::V,মেরামত করা,koheta
955,verbessern::V,উন্নতিলাভ করা,paremboita
956,ändern::V,পরিবর্তিত করা,vajehtada
957,graben::V,খনন করা,kaida
958,graben::V,খনন করা,čongoida
959,beugen::V,নোয়া,koverta
960,biegen::V,নোয়া,painda
961,drehen::V,ঘোরান,punotada
962,wenden::V,উলটাইয়া দেত্তয়া,käta
963,wenden::V,উলটাইয়া দেত্তয়া,kärauta
964,umdrehen::V,উলটানো,käta
965,heben::V,উত্তোলন করা,leta
966,hochheben::V,উঁচু করা,libutada
967,ergreifen::V,দখল করা,tabata
968,halten::V,ধরা,pidada
969,drücken::V,টেপা,painda
970,schieben::V,ঠেলা,žigutada
971,kratzen::V,চাঁচা,künstä
972,lecken::V,চাটা,nolda
973,beißen::V,দংশন করা,purda
974,beißen::V,দংশন করা,hambastada
975,abreißen::V,বিচ্ছিন্ন করা,ratketa
976,abschneiden::V,বিচ্ছিন্ন করা,čapata
977,abschneiden::V,বিচ্ছিন্ন করা,leikata
978,binden::V,বন্ধন করা,sidoda
979,stecken::V,বিদ্ধ করা,čokaita
980,brechen::V,ভাঙা,katkaita
981,klopfen::V,আঘাত করা,kolkotada
982,hauen::V,আঘাত করা,löda
983,kleben::V,সাঁটা,klejata
984,reiben::V,ঘষা,hosta
985,reiben::V,ঘষা,törkita
986,reiben::V,ঘষা,jorotada
987,streichen::V,ছড়াইয়া,voita
988,schleifen::V,ধার দেওয়া,hijoida
989,schleifen::V,ধার দেওয়া,teravzoitta
990,schneiden::V,কাটা,leikata
991,rütteln::V,নাড়ান,heilutada
992,schütteln::V,নড়া,pudištada
993,schwenken::V,দোলা,maihutada
994,schütten::V,বর্ষণ করা,valada
995,füllen::V,পরিপূর্ণ করা,täutta
996,einwickeln::V,মুড়া,kärdä
997,tragen::V,বহন করা,kantta
998,tragen::V,বহন করা,kandišta
999,schleppen::V,টানা,vedätada
1000,ziehen::V,টানা,vedada
1001,aufbewahren::V,রাখা,kaita
1002,werfen::V,ছুড়া,čuta
1003,werfen::V,ছুড়া,tactä
1004,fangen::V,লোফা,püta
1005,packen::V,ধরা,tabata
1006,verstecken::V,গোপন করা,peitta
1007,teilen::V,বিভক্ত করা,jagada
1008,schicken::V,প্রেরণ করা,oigeta
1009,bringen::V,আনা,veda
1010,hinzufügen::V,একত্র করা,ližata
1011,bekommen::V,পাওয়া,sada
1012,erhalten::V,পাওয়া,sada
1013,nehmen::V,নেওয়া,otta
1014,wählen::V,বাছা,valita
1015,auswählen::V,বাছা,valita
1016,bewahren::V,বাঁচাইয়া রাখা,kaita
1017,behindern::V,বাধা দেওয়া,telustada
1018,verderben::V,নষ্ট করা,travida
1019,beschädigen::V,ক্ষতি করা,satatada
1020,zerbrechen::V,ভাঙ্গিয়া যাওয়া,mureta
1021,zerreißen::V,ছিঁড়া,rebitada
1022,zerstören::V,বিনাশ করা,mureta
1023,verbrennen::V,দহন করা,poltta
1024,geben::V,দেওয়া,antta
1025,reichen::V,দেওয়া,antta
1026,schenken::V,উপহার দেত্তয়া,lahjoita
1027,versprechen::V,প্রতিশ্রুতি দেওয়া,toivotada
1028,wünschen::V,আকাঙ্ক্ষা করা,toivotada
1029,loben::V,প্রশংসা করা,kitta
1030,küssen::V,চুম্বন করা,tervehtada
1031,wiegen::V,দুলানো,likutada
1032,zudecken::V,ঢাকা,katta
1033,wecken::V,জাগানো,noustatada
1034,zeigen::V,দেখানো,ozutada
1035,führen::V,পথ দেখানো,astutada
1036,lehren::V,শেখানো,opeta
1037,unterrichten::V,শিক্ষা দেওয়া,opeta
1038,aufziehen::V,পালন করা,kazvatada
1039,leiten::V,পরিচালনা করা,ohjata
1040,antreiben::V,চালনা করা,rigehtoitta
1041,lassen::V,অনুমতি দেওয়া,käskta
1042,einladen::V,নিমন্ত্রণ করা,kucta
1043,vereinigen::V,এক করা,ühtenzoitta
1044,besuchen::V,দেখিতে যাওয়া,rižada
1045,treffen::V,সন্মুখীন হওয়া,vastata
1046,sich versammeln::V,জড়ো হওয়া,kägeta
1047,sich versammeln::V,জড়ো হওয়া,sätas
1048,spielen::V,খেলা,väta
1049,singen::V,গাওয়া,pajatada
1050,tanzen::V,নাচা,kargaita
1051,sich trennen::V,পৃথক করা,erigata
1052,verlassen::V,পরিত্যাগ করা,jätta
1053,retten::V,উদ্ধার করা,päzutada
1054,bewachen::V,পাহারা দেওয়া,varjoita
1055,schützen::V,রক্ষা করা,kaita
1056,verteidigen::V,রক্ষা করা,kaita
1057,sich schlagen::V,লড়াই করা,torata
1058,schießen::V,তীরবেগে ছোটা,ampta
1059,siegen::V,জেতা,vägestada
1060,ärgern::V,বিরক্ত করা,verdutada
1061,ärgern::V,বিরক্ত করা,rändütada
1062,schlagen::V,আঘাত করা,löda
1063,schlagen::V,আঘাত করা,iškta
1064,treten::V,লাথি মারা,peksta
1065,treten::V,লাথি মারা,topsta
1066,stechen::V,দংশন করা,pystiä
1067,stoßen::V,ঠেলা,iškta
1068,stoßen::V,ঠেলা,pudištada
1069,stehlen::V,অপহরণ করা,vargastada
1070,stören::V,ঘাঁটান,keskustada
1071,belästigen::V,বিরক্ত করা,tartuteldas
1072,verbergen::V,গোপন করা,katelda
1073,täuschen::V,প্রবঞ্চনা করা,manitada
1074,betrügen::V,প্রতারণা করা,manitada
1075,töten::V,হত্যা করা,rikta
1076,töten::V,হত্যা করা,surmita
1077,wohnen::V,বাস করা,eläda
1078,arbeiten::V,কাজ করা,rata
1079,sammeln::V,সংগ্রহ করা,kogota
1080,pflücken::V,চয়ন করা,poimda
1081,jagen::V,শিকার করা,mecata
1082,fischen::V,মাছ ধরা,kalatada
1083,fassen::V,ধরা,tabata
1084,hüten::V,যুথভুক্ত করা,paimeta
1085,treiben::V,চালনা করা,ajada
1086,anbinden::V,বন্ধন করা,küttestada
1087,anbinden::V,বন্ধন করা,sidoda
1088,füttern::V,ভোজন করানো,sötta
1089,melken::V,দুগ্ধ দোহন করা,lüpsta
1090,hacken::V,কাটা,sauda
1091,gießen::V,বর্ষণ করা,valada
1092,reifen::V,পাকা,küpseta
1093,zubereiten::V,রন্ধন করা,vaumištada
1094,kochen::V,রন্ধন করা,keitta
1095,backen::V,সেকা,paštta
1096,braten::V,ভাজা,žarda
1097,umrühren::V,নড়ানো,segoitada
1098,stricken::V,বোনা,kudoda
1099,nähen::V,সেলাই করা,ombelta
1100,färben::V,রঞ্জিত করা,mujutada
1101,reinigen::V,পরিষ্কার করা,puhtastada
1102,waschen::V,পরিষ্কার করা,pesta
1103,abwischen::V,মুছা,pühktä
1104,spülen::V,পরিষ্কার করা,huhtoida
1105,fegen::V,ঝাঁট দেওয়া,pühkta
1106,kehren::V,ঝাঁট দেওয়া,uhoita
1107,baden::V,অবগাহন করা,kül'ptäs
1108,sich waschen::V,ধোয়া,pestas
1109,ausziehen::V,খুলা,riičta
1110,ausziehen::V,খুলা,rušta
1111,anziehen::V,গায়ে দেত্তয়া,panda päle
1112,anziehen::V,গায়ে দেত্তয়া,panda kädehe
1113,anziehen::V,গায়ে দেত্তয়া,panda jaugha
1114,sich anziehen::V,পোশাক পরা,sobdas
1115,kämmen::V,আঁচড়ানো,harjata
1116,schmücken::V,সাজান করা,čomitada
1117,sagen::V,উচ্চারণ করা,sanuda
1118,sprechen::V,বলা,pagišta
1119,reden::V,আলাপ করা,pagišta
1120,sich unterhalten::V,আড্ডা দেওয়া,lodaita
1121,fragen::V,জিজ্ঞাসা করা,küzuda
1122,bitten::V,প্রার্থনা করা,pakita
1123,erzählen::V,বর্ণনা করা,sanuda
1124,erzählen::V,বর্ণনা করা,starinoita
1125,mitteilen::V,বলা,tedotada
1126,nennen::V,নাম দেওয়া,nimitada
1127,rufen::V,আমন্ত্রণ করা,kucta
1128,prahlen::V,বড়াই করা,kittäs
1129,übersetzen::V,ভাষাস্তরিত করা,käta
1130,denken::V,ভাবা,meletada
1131,glauben::V,বিশ্বাস করা,uskta
1132,bemerken::V,লক্ষ্য করা,homaita
1133,erkennen::V,চিনিতে পারা,tundištada
1134,begreifen::V,উপলব্ধি করা,tabata
1135,verstehen::V,উপলব্ধি করা,el'geta
1136,verstehen::V,উপলব্ধি করা,toimetada
1137,lernen::V,শেখা,opetas
1138,wissen::V,জানা,teta
1139,sich erinnern an::V,মনে করা,johtutada
1140,vergessen::V,বিস্মৃত হওয়া,unohtada
1141,messen::V,মাপা,märita
1142,zählen::V,গণনা করা,lugeda
1143,rechnen::V,হিসাব করা,lugeda
1144,lesen::V,পাঠ করা,lugeda
1145,malen::V,আঁকা,pirta
1146,zeichnen::V,ছকা,pirta
1147,schreiben::V,লেখা,kirjutada
1148,besitzen::V,অধিকার করা,omištada
1149,kaufen::V,ক্রয় করা,ostta
1150,verkaufen::V,বেচা,möda
1151,bezahlen::V,প্রদান করা,maksta
1152,zahlen::V,প্রদান করা,maksta
1153,beherrschen::V,শাসন করা,valdoita
1154,ertragen::V,বহন করা,tirpta
1155,lärmen::V,,robaita
