,Concept_ID,fr,kk
820,schwach::A,faible,қайратсыз
821,fett::A,gras,семіз
822,schlank::A,svelte,ашаң
823,hübsch::A,joli,ажарлы
824,hübsch::A,joli,шырайлы
825,böse::A,mauvais,өш
826,böse::A,mauvais,сұм
827,böse::A,mauvais,жауыз
828,dumm::A,sot,көкми
829,dumm::A,sot,ақымақ
830,dumm::A,sot,миы жоқ
831,dumm::A,bête,көкми
832,dumm::A,bête,ақымақ
833,dumm::A,bête,миы жоқ
834,faul::A,fainéant,жалқау
835,faul::A,fainéant,еріншек
836,faul::A,paresseux,жалқау
837,faul::A,paresseux,еріншек
838,fleißig::A,appliqué,ұқыпты
839,geizig::A,avare,сараң
840,klug::A,intelligent,жетік
841,klug::A,intelligent,ақылды
842,geschickt::A,habile,шебер
843,lieb::A,cher,абзал
844,lieb::A,cher,айналайын
845,lieb::A,gentil,абзал
846,lieb::A,gentil,айналайын
847,lustig::A,gai,көңілді
848,lustig::A,joyeux,көңілді
849,sanft::A,doux,жуас
850,hungrig::A,affamé,аш
851,krank::A,malade,кеселді
852,nackt::A,nu,жалаңаш
853,traurig::A,triste,қапа
854,lebendig::A,vivant,тірі
855,lebendig::A,vivant,жанды
856,gut::A,bon,жақсы
857,schlecht::A,mauvais,жаман
858,richtig::A,juste,дұрыс
859,richtig::A,correct,дұрыс
860,schlimm::A,grave,жаман
861,schlimm::A,mauvais,жаман
862,wahr::A,vrai,нағыз
863,wahr::A,véritable,нағыз
864,alt::A,vieux,ескі
865,neu::A,neuf,жаңа
866,neu::A,nouveau,жаңа
867,ehemalig::A,ancien,өткен
868,ehemalig::A,ancien,бұрынғы
869,alt[Lebewesen]::A,âgé,кексе
870,alt[Lebewesen]::A,vieux,кексе
871,jung::A,jeune,науша
872,arm::A,pauvre,кедей
873,arm::A,pauvre,дәулетсіз
874,reich::A,riche,малды
875,bekannt::A,connu,таныс
876,bekannt::A,connu,көзтаныс
877,berühmt::A,fameux,атақты
878,berühmt::A,célèbre,атақты
879,fremd::A,étranger,бөтен
880,verschieden::A,différent,түрлі
881,nah::A,lié,жуық
882,nah::A,lié,етене
883,nah::A,proche,жуық
884,nah::A,proche,етене
885,fern::A,éloigné,алыс
886,fern::A,éloigné,алыстағы
887,fern::A,lointain,алыс
888,fern::A,lointain,алыстағы
889,linker::A,gauche,сол
890,linker::A,gauche,солшыл
891,rechter::A,droit,оң
892,anderer::A,autre,өзге
893,anderer::A,autre,былайғы
894,erster::A,premier,алғашқы
895,zweiter::A,second,екінші
896,zweiter::A,deuxième,екінші
897,dritter::A,troisième,үшінші
898,letzter::A,dernier,артқы
899,letzter::A,dernier,кейінгі
900,allein::ADV,seul,серіксіз
901,auf einmal::ADV,à la fois,бірден
902,zusammen::ADV,ensemble,бірлесіп
903,lange::ADV,longtemps,ұзақ
904,plötzlich::ADV,tout à coup,кенет
905,sofort::ADV,immédiatement,әне-міне дегенше
906,später::ADV,plus tard,артынан
907,jetzt::ADV,maintenant,енді
908,jetzt::ADV,maintenant,қазір
909,heute::ADV,aujourd'hui,бүгін
910,morgen::ADV,demain,ертең
911,bald::ADV,bientôt,тез
912,dann::ADV,puis,онан соң
913,dann::ADV,puis,сонан соң
914,dann::ADV,ensuite,онан соң
915,dann::ADV,ensuite,сонан соң
916,gestern::ADV,hier,кеше
917,einst::ADV,jadis,бірде
918,einst::ADV,jadis,бір кезде
919,einst::ADV,autrefois,бірде
920,einst::ADV,autrefois,бір кезде
921,damals::ADV,alors,анада
922,damals::ADV,à l'époque,анада
923,danach::ADV,après,онан соң
924,danach::ADV,après,сонан соң
925,danach::ADV,ensuite,онан соң
926,danach::ADV,ensuite,сонан соң
927,vorher::ADV,auparavant,бұрын
928,zuerst::ADV,d'abord,әуелі
929,zuerst::ADV,d'abord,алдымен
930,zuerst::ADV,premièrement,әуелі
931,zuerst::ADV,premièrement,алдымен
932,einmal::ADV,une fois,бір жолы
933,manchmal::ADV,parfois,кейде
934,manchmal::ADV,quelquefois,кейде
935,oft::ADV,souvent,ылғи
936,immer::ADV,toujours,өнебойы
937,niemals::ADV,ne ... jamais,ешуақытта
938,hier::ADV,ici,бұнда
939,hier::ADV,ici,осында
940,hierhin::ADV,par ici,бермен
941,von hier::ADV,d'ici,бер жақтан
942,dort::ADV,là,анда
943,dort::ADV,là-bas,анда
944,dorthin::ADV,y,әрі
945,dorthin::ADV,par là,әрі
946,geradeaus::ADV,tout droit,тура
947,vorwärts::ADV,en avant,ілгері
948,rückwärts::ADV,en arrière,артқа
949,zurück::ADV,de retour,кейін қарай
950,unten::ADV,en bas,төменде
951,unten::ADV,au-dessous,төменде
952,hinab::ADV,en bas,астына
953,hinab::ADV,en bas,төмен
954,hinab::ADV,vers le bas,астына
955,hinab::ADV,vers le bas,төмен
956,oben::ADV,dessus,жоғарыда
957,oben::ADV,en haut,жоғарыда
958,hinauf::ADV,en haut,өрге
959,hinauf::ADV,vers le haut,өрге
960,überall::ADV,partout,әрқайда
961,nicht::ADV,ne ... pas,емес
962,ein wenig::ADV,un peu,азырақ
963,ein wenig::ADV,un peu,аздаған
964,ein wenig::ADV,un peu,азғантай
965,kaum::ADV,à peine,зорға
966,sehr::ADV,très,орасан
967,so::ADV,si,бұлай
968,so::ADV,si,былайша
969,so::ADV,ainsi,бұлай
970,so::ADV,ainsi,былайша
971,noch::ADV,encore,әлі
972,nur::ADV,seulement,ғана
973,nur::ADV,ne ... que,ғана
974,schon::ADV,déjà,түге
975,wieder::ADV,de nouveau,жаңа
976,wieder::ADV,de nouveau,қайта
977,wieder::ADV,de nouveau,жаңадан
978,vergebens::ADV,en vain,бекер
979,vor::PRP,devant,алды
980,hinter::PRP,derrière,артынан
981,unter::PRP,sous,түп
982,unter::PRP,sous,маңында
983,unter::PRP,au-dessous de,түп
984,unter::PRP,au-dessous de,маңында
985,durch::PRP,par,арқылы
986,durch::PRP,à travers,арқылы
987,neben::PRP,à côté de,іргеде
988,neben::PRP,à côté de,жанында
989,zwischen::PRP,entre,арада
990,wegen::PRP,à cause de,үшін
991,dies::PRN,ceci,бұ
992,dies::PRN,ceci,осы
993,das::PRN,ce,сол
994,das::PRN,cela,сол
995,alles::PRN,tout,дүйім
996,alles::PRN,tout,күллі
997,ich::PRN,je,мен
998,ich::PRN,moi,мен
999,du::PRN,tu,сен
1000,du::PRN,toi,сен
1001,er::PRN,il,ол
1002,er::PRN,lui,ол
1003,wir::PRN,nous,біз
1004,ihr::PRN,vous,сіз
1005,sie::PRN,ils,олар
1006,sie::PRN,elles,олар
1007,was::FPRN,que,не
1008,was::FPRN,quoi,не
1009,wer::FPRN,qui,кім
1010,wo::FADV,où,кәні
1011,wo::FADV,où,қайда
1012,wohin::FADV,où,қайда
1013,wie::FADV,comment,калай
1014,warum::FADV,pourquoi,неғып
1015,wieviel::FNUM,combien,неше
1016,wieviel::FNUM,combien,қанша
1017,eins::NUM,un,бір
1018,zwei::NUM,deux,екі
1019,drei::NUM,trois,үш
1020,vier::NUM,quatre,төрт
1021,fünf::NUM,cinq,бес
1022,sechs::NUM,six,алты
1023,sieben::NUM,sept,жеті
1024,acht::NUM,huit,сегіз
1025,neun::NUM,neuf,тоғыз
1026,zehn::NUM,dix,он
1027,elf::NUM,onze,он бір
1028,zwölf::NUM,douze,он екі
1029,zwanzig::NUM,vingt,жиырма
1030,dreißig::NUM,trente,отыз
1031,vierzig::NUM,quarante,қырық
1032,fünfzig::NUM,cinquante,елу
1033,sechzig::NUM,soixante,алпыс
1034,siebzig::NUM,soixante-dix,жетпіс
1035,achtzig::NUM,quatre-vingt,сексен
1036,neunzig::NUM,quatre-vingt-dix,тоқсан
1037,hundert::NUM,cent,жүз
1038,tausend::NUM,mille,мың
1039,und::CNJ,et,та
1040,oder::CNJ,ou,әлде
1041,oder::CNJ,ou,немесе
1042,stehen::V,être debout,тұру
1043,sitzen::V,être assis,отыру
1044,liegen::V,être couché,жату
1045,hängen::V,pendre,ілу
1046,werden::V,devenir,болу
1047,werden::V,devenir,түрегелу
1048,passieren::V,se passer,болу
1049,beginnen::V,commencer,басталу
1050,enden::V,finir,ада болу
1051,enden::V,se terminer,ада болу
1052,wechseln::V,changer,құбылу
1053,wechseln::V,changer,өзгеру
1054,wechseln::V,alterner,құбылу
1055,wechseln::V,alterner,өзгеру
1056,aufgehen[Sonne]::V,se lever,шығу
1057,untergehen[Sonne]::V,se coucher,батыру
1058,scheinen[Sonne]::V,briller,жылтырау
1059,donnern::V,tonner,күркіреу
1060,wehen::V,souffler,огып тур
1061,strömen::V,affluer,сорғалау
1062,fließen::V,couler,ағу
1063,sich drehen::V,tourner,айналу
1064,schwanken::V,osciller,толықсу
1065,schwanken::V,chanceler,толықсу
1066,schwingen::V,vibrer,тербелу
1067,schwingen::V,osciller,тербелу
1068,fallen::V,tomber,құлау
1069,fallen::V,tomber,жығылу
1070,fallen::V,tomber,төмендеу
1071,brennen::V,brûler,жану
1072,brennen::V,flamber,жану
1073,rauchen::V,fumer,түтету
1074,regnen::V,pleuvoir,жауу
1075,gefrieren::V,geler,мұздай қату
1076,gefrieren::V,geler,мұз боп қату
1077,tauen::V,dégeler,жібу
1078,schmelzen::V,fondre,еру
1079,trocknen::V,sécher,курау
1080,sieden::V,bouillir,қайнау
1081,faulen::V,pourrir,иістену
1082,faulen::V,se putréfier,иістену
1083,verfaulen::V,pourrir,шіру
1084,reißen::V,rompre,жыртылу
1085,reißen::V,se déchirer,жыртылу
1086,versinken::V,s'enfoncer,малтығу
1087,vergehen::V,passer,өту
1088,erscheinen::V,apparaître,көріну
1089,erscheinen::V,apparaître,көрініп қалу
1090,verschwinden::V,disparaître,ғайып_болу
1091,sinken::V,descendre,ылдилау
1092,sinken::V,descendre,төмендеу
1093,sinken::V,s'abaisser,ылдилау
1094,sinken::V,s'abaisser,төмендеу
1095,abnehmen::V,diminuer,кемітілу
1096,zunehmen::V,augmenter,көбею
1097,steigen::V,monter,қобу
1098,steigen::V,monter,көтерілу
1099,steigen::V,monter,жоғарылау
1100,wachsen::V,croître,өсу
1101,glänzen::V,briller,жалтырау
1102,funkeln::V,étinceler,жарқырау
1103,funkeln::V,étinceler,нұрлану
1104,funkeln::V,étinceler,жылтылдау
1105,lärmen::V,faire du bruit,шулау
1106,lärmen::V,faire du bruit,шуылдау
1107,läuten::V,sonner,қоңыраулату
1108,klingeln::V,sonner,дыңғырлау
1109,klirren::V,cliqueter,дыңылдату
1110,brausen::V,mugir,тасу
1111,rauschen::V,bruire,сусылдау
1112,rauschen::V,bruire,сыбдырлау
1113,klingen::V,sonner,дыбыс шығару
1114,bellen::V,aboyer,үру
1115,heulen::V,hurler,ұлу
1116,blasen::V,souffler,үру
1117,pfeifen::V,siffler,ысқыру
1118,schreien::V,crier,шыңғыру
1119,schreien::V,crier,айғайлау
1120,schreien::V,crier,байбайлау
1121,schreien::V,crier,бажалақтау
1122,stöhnen::V,gémir,ыңырсу
1123,stöhnen::V,gémir,ыңкылдау
1124,zittern::V,trembler,қалш
1125,zittern::V,trembler,қалшылдату
1126,leben::V,vivre,жасау
1127,leben::V,vivre,күнелту
1128,leben::V,vivre,күн көру
1129,leben::V,vivre,тіршілік ету
1130,geboren werden::V,naître,туу
1131,atmen::V,respirer,дем алу
1132,atmen::V,respirer,ауа жұту
1133,trinken::V,boire,ішу
1134,trinken::V,boire,ұрттау
1135,essen::V,manger,жеу
1136,essen::V,manger,тамақтану
1137,schlucken::V,avaler,жұту
1138,müde werden::V,se lasser,болдыру
1139,müde werden::V,se fatiguer,болдыру
1140,einschlafen::V,s'endormir,үйыктап калу
1141,schlafen::V,dormir,ұйықтау
1142,aufwachen::V,se réveiller,ояну
1143,aufstehen::V,se lever,ояну
1144,sich erholen::V,se reposer,тынығу
1145,sich erholen::V,se détendre,тынығу
1146,krank werden::V,tomber malade,кеселдену
1147,krank werden::V,tomber malade,сырқаттану
1148,krank werden::V,tomber malade,ауырып қалу
1149,krank werden::V,tomber malade,ауыра бастау
1150,krank werden::V,tomber malade,кеселге ұшырау
1151,krank werden::V,tomber malade,сырқаттанып қалу
1152,krank sein::V,être malade,ауыру
1153,krank sein::V,être malade,сырқаттану
1154,schmerzen::V,faire mal,ауырады
1155,husten::V,tousser,жөтелу
1156,genesen::V,guérir,айығу
1157,genesen::V,se remettre,айығу
1158,sterben::V,mourir,өлу
1159,sterben::V,mourir,қайтыс
1160,sterben::V,mourir,жантапсыру
1161,umkommen::V,périr,өлу
1162,umkommen::V,périr,қаза табу
1163,sich bewegen::V,bouger,жылжу
1164,sich rühren::V,broncher,қыбырлау
1165,sich erheben::V,se lever,тұру
1166,sich setzen::V,s'asseoir,отыру
1167,hinfallen::V,tomber,жығылу
1168,laufen::V,marcher,жояу жүру
1169,laufen::V,aller à pied,жояу жүру
1170,schreiten::V,marcher,кадамдау
1171,spazierengehen::V,se promener,қыдыру
1172,eilen::V,courir,асығу
1173,eilen::V,courir,жеделдену
1174,eilen::V,courir,жедепдеу
1175,sich beeilen::V,se hâter,асығу
1176,sich beeilen::V,se hâter,жеделдену
1177,sich beeilen::V,se dépêcher,асығу
1178,sich beeilen::V,se dépêcher,жеделдену
1179,sausen::V,filer,заулау
1180,rennen::V,courir,жүгіру
1181,springen::V,sauter,секіру
1182,klettern::V,grimper,өрмелеп шығу
1183,schaukeln::V,se balancer,тербелу
1184,kriechen::V,ramper,еңбектеу
1185,schwimmen::V,nager,жүзу
1186,schwimmen::V,nager,малту
1187,schwimmen::V,nager,қалықтау
1188,tauchen::V,plonger,сүңгу
1189,rudern::V,ramer,есу
1190,fahren::V,aller,бару
1191,fahren::V,rouler,бару
1192,fliegen::V,voler,ұшу
1193,gehen::V,aller,бару
1194,weggehen::V,s'en aller,кету
1195,abfahren::V,partir,жөнелу
1196,anhalten::V,s'arrêter,тоқтау
1197,hineingehen::V,entrer,кіру
1198,eintreten::V,entrer,ену
1199,kommen::V,venir,жету
1200,ankommen::V,arriver,келу
1201,zurückkommen::V,revenir,қайту
1202,bleiben::V,rester,қалу
1203,bleiben::V,demeurer,қалу
1204,warten::V,attendre,тосу
1205,erwarten::V,attendre,күту
1206,suchen::V,chercher,іздеу
1207,finden::V,trouver,табу
1208,versuchen::V,essayer,талпыну
1209,vorbereiten::V,préparer,әзірлеу
1210,lieben::V,aimer,сүю
1211,mögen::V,aimer,жарату
1212,mögen::V,aimer,жақсы_көру
1213,mögen::V,vouloir,жарату
1214,mögen::V,vouloir,жақсы_көру
1215,lachen::V,rire,күлу
1216,lachen::V,rire,күлісу
1217,rühren::V,toucher,көңілін бұзу
1218,rühren::V,attendrir,көңілін бұзу
1219,weinen::V,pleurer,жылау
1220,schimpfen::V,gronder,ақырып-бақыру
1221,sich ärgern::V,se fâcher,ашулану
1222,sich fürchten::V,avoir peur,сескену
1223,fürchten::V,craindre,қауіптену
1224,fürchten::V,craindre,сақсыну
1225,fürchten::V,avoir peur de,қауіптену
1226,fürchten::V,avoir peur de,сақсыну
1227,fliehen::V,fuir,қашу
1228,fliehen::V,fuir,қашып кету
1229,flüchten::V,s'enfuir,қашу
1230,flüchten::V,s'enfuir,қашып кету
1231,sehen::V,voir,көру
1232,anschauen::V,regarder,назар салу
1233,ansehen::V,regarder,тамашалау
1234,hören::V,entendre,есту
1235,zuhören::V,écouter,тыңдау
1236,zuhören::V,écouter,құлақ қою
1237,probieren::V,goûter,тату
1238,probieren::V,goûter,дәм тату
1239,riechen::V,sentir,иіскеу
1240,fühlen::V,sentir,сезу
1241,fühlen::V,sentir,сезіну
1242,scheinen::V,sembler,болып көріну
1243,scheinen::V,paraître,болып көріну
1244,zu sehen sein::V,se voir,көріну
1245,zu sehen sein::V,être visible,көріну
1246,vernehmen::V,entendre,есту
1247,vernehmen::V,entendre,есітіп қалу
1248,vernehmen::V,percevoir,есту
1249,vernehmen::V,percevoir,есітіп қалу
1250,frieren::V,avoir froid,тоңу
1251,frieren::V,avoir froid,жаурау
1252,tun::V,faire,ету
1253,tun::V,faire,істеу
1254,können::V,savoir,білу
1255,können::V,pouvoir,білу
1256,wollen::V,vouloir,қалау
1257,anfangen::V,commencer,бастау
1258,beenden::V,finir,бітіру
1259,beenden::V,finir,адақтау
1260,beenden::V,finir,тамамдау
1261,beenden::V,finir,аяқтап шығу
1262,beenden::V,terminer,бітіру
1263,beenden::V,terminer,адақтау
1264,beenden::V,terminer,тамамдау
1265,beenden::V,terminer,аяқтап шығу
1266,aufhören::V,cesser,доғару
1267,aufhören::V,arrêter,доғару
1268,gelingen::V,réussir,жолы түсу
1269,geraten::V,réussir,калу
1270,öffnen::V,ouvrir,ашу
1271,öffnen::V,ouvrir,ашып қою
1272,schließen::V,fermer,жабу
1273,stellen::V,poser,қою
1274,stellen::V,poser,қойдыру
1275,stellen::V,mettre,қою
1276,stellen::V,mettre,қойдыру
1277,setzen::V,placer,отырғызу
1278,legen::V,placer,салу
1279,legen::V,placer,калау
1280,berühren::V,toucher,тию
1281,verbinden::V,lier,байлап алу
1282,verbinden::V,lier,сабақтастыру
1283,bedecken::V,couvrir,бүркеу
1284,aufhängen::V,accrocher,ілу
1285,aufhängen::V,accrocher,асып қою
1286,anzünden::V,allumer,тұтату
1287,aufheben::V,ramasser,көтеру
1288,zurücklassen::V,laisser,қалдыру
1289,verlieren::V,perdre,жоғалту
1290,fallen lassen::V,lâcher,құлатып алу
1291,fallen lassen::V,lâcher,қолдан түсіріп алу
1292,fallen lassen::V,laisser tomber,құлатып алу
1293,fallen lassen::V,laisser tomber,қолдан түсіріп алу
1294,machen::V,faire,ету
1295,machen::V,faire,жасау
1296,machen::V,faire,жасап шығару
1297,herstellen::V,produire,жасап шығару
1298,herstellen::V,fabriquer,жасап шығару
1299,bauen::V,bâtir,тұрғызу
1300,bauen::V,construire,тұрғызу
1301,reparieren::V,réparer,оңдау
1302,verbessern::V,améliorer,дұрыстау
1303,ändern::V,changer,өзгерту
1304,ändern::V,modifier,өзгерту
1305,graben::V,creuser,үңгу
1306,beugen::V,plier,буғу
1307,beugen::V,ployer,буғу
1308,biegen::V,courber,ию
1309,biegen::V,courber,майыстыру
1310,drehen::V,tordre,айналдыру
1311,drehen::V,tourner,айналдыру
1312,wenden::V,retourner,екінші жағын айналдыру
1313,umdrehen::V,tourner,бұру
1314,heben::V,soulever,көтеру
1315,hochheben::V,lever,жоғарылату
1316,hochheben::V,lever,көтеру
1317,ergreifen::V,saisir,бас_салу
1318,ergreifen::V,saisir,шап_беріп_ұстап_алу
1319,ergreifen::V,saisir,шап_беру
1320,ergreifen::V,saisir,шап_ете_түсу
1321,ergreifen::V,prendre,бас_салу
1322,ergreifen::V,prendre,шап_беріп_ұстап_алу
1323,ergreifen::V,prendre,шап_беру
1324,ergreifen::V,prendre,шап_ете_түсу
1325,halten::V,tenir,тұту
1326,halten::V,tenir,ұстау
1327,drücken::V,presser,басу
1328,schieben::V,pousser,итеру
1329,kratzen::V,gratter,қыру
1330,kratzen::V,égratigner,қыру
1331,lecken::V,lécher,жалау
1332,beißen::V,mordre,қабу
1333,beißen::V,mordre,тістеу
1334,beißen::V,mordre,қауып алу
1335,abreißen::V,arracher,үзу
1336,abschneiden::V,couper,қырқу
1337,binden::V,lier,байланыстыру
1338,binden::V,lier,байлап_алу
1339,binden::V,lier,байластыру
1340,binden::V,lier,байлау
1341,binden::V,lier,буу
1342,binden::V,lier,матау
1343,binden::V,lier,сабақтастыру
1344,binden::V,lier,ұштастыру
1345,binden::V,attacher,байланыстыру
1346,binden::V,attacher,байлап_алу
1347,binden::V,attacher,байластыру
1348,binden::V,attacher,байлау
1349,binden::V,attacher,буу
1350,binden::V,attacher,матау
1351,binden::V,attacher,сабақтастыру
1352,binden::V,attacher,ұштастыру
1353,stecken::V,enfoncer,сұғу
1354,brechen::V,rompre,сындыру
1355,klopfen::V,frapper,қағу
1356,hauen::V,frapper,соғу
1357,kleben::V,coller,желімдеу
1358,reiben::V,frotter,үйкеу
1359,streichen::V,empâter,сүйкеу
1360,schleifen::V,affiler,егеу
1361,schleifen::V,affiler,қайрау
1362,schleifen::V,affiler,егеулеу
1363,schleifen::V,aiguiser,егеу
1364,schleifen::V,aiguiser,қайрау
1365,schleifen::V,aiguiser,егеулеу
1366,schneiden::V,couper,кесу
1367,schneiden::V,trancher,кесу
1368,rütteln::V,cahoter,қозғау
1369,rütteln::V,cahoter,жұлмалау
1370,schütteln::V,secouer,дірілдету
1371,schütteln::V,secouer,селкілдету
1372,schwenken::V,agiter,бұлғау
1373,schwenken::V,agiter,сермеу
1374,schütten::V,verser,құю
1375,füllen::V,remplir,толтыру
1376,einwickeln::V,envelopper,орау
1377,tragen::V,porter,алып жүру
1378,schleppen::V,traîner,тарту
1379,ziehen::V,tirer,тарту
1380,aufbewahren::V,garder,сақтау
1381,aufbewahren::V,conserver,сақтау
1382,werfen::V,jeter,лақтыру
1383,werfen::V,lancer,лақтыру
1384,fangen::V,attraper,қармау
1385,fangen::V,attraper,қағып алу
1386,packen::V,agripper,шап беру
1387,packen::V,agripper,шап ете түсу
1388,packen::V,agripper,шап беріп ұстап алу
1389,verstecken::V,cacher,тығу
1390,verstecken::V,cacher,жасыру
1391,teilen::V,diviser,бөлу
1392,schicken::V,envoyer,жіберу
1393,bringen::V,apporter,әкелу
1394,bringen::V,apporter,алып келу
1395,hinzufügen::V,ajouter,қосу
1396,hinzufügen::V,ajouter,үстеу
1397,bekommen::V,obtenir,алу
1398,erhalten::V,recevoir,алмақ
1399,nehmen::V,prendre,алу
1400,nehmen::V,prendre,алмақ
1401,wählen::V,choisir,таңдау
1402,auswählen::V,choisir,екшеу
1403,auswählen::V,choisir,саралау
1404,auswählen::V,choisir,сұрыптау
1405,auswählen::V,choisir,сайлап алу
1406,auswählen::V,sélectionner,екшеу
1407,auswählen::V,sélectionner,саралау
1408,auswählen::V,sélectionner,сұрыптау
1409,auswählen::V,sélectionner,сайлап алу
1410,bewahren::V,préserver,сақтау
1411,behindern::V,gêner,оралғы болу
1412,verderben::V,gâter,бүлдіру
1413,verderben::V,corrompre,бүлдіру
1414,beschädigen::V,endommager,бұзу
1415,zerbrechen::V,casser,уату
1416,zerreißen::V,déchirer,жырту
1417,zerstören::V,détruire,қирату
1418,zerstören::V,détruire,талқандау
1419,verbrennen::V,brûler,өртеу
1420,verbrennen::V,brûler,жандыру
1421,verbrennen::V,brûler,өртеп жіберу
1422,verbrennen::V,brûler,жандырып жіберу
1423,geben::V,donner,беру
1424,reichen::V,tendre,беру
1425,schenken::V,offrir,тарту
1426,versprechen::V,promettre,уәде беру
1427,wünschen::V,souhaiter,тілеу
1428,loben::V,louer,мақтау
1429,loben::V,louer,дәріптеу
1430,küssen::V,embrasser,сүю
1431,wiegen::V,bercer,тербеу
1432,zudecken::V,couvrir,бүркеу
1433,wecken::V,éveiller,ояту
1434,wecken::V,réveiller,ояту
1435,zeigen::V,montrer,көрсету
1436,zeigen::V,faire voir,көрсету
1437,führen::V,guider,ерту
1438,führen::V,guider,жетектеу
1439,lehren::V,apprendre,оқыту
1440,unterrichten::V,instruire,оқыту
1441,aufziehen::V,élever,бағу
1442,leiten::V,diriger,басқару
1443,leiten::V,diriger,жетекшілік ету
1444,leiten::V,conduire,басқару
1445,leiten::V,conduire,жетекшілік ету
1446,antreiben::V,pousser,асықтыру
1447,lassen::V,faire,-ткізу
1448,lassen::V,faire,мәжбүр ету
1449,einladen::V,inviter,шақыру
1450,vereinigen::V,unir,біріктіру
1451,vereinigen::V,unir,біріктіріп қою
1452,vereinigen::V,réunir,біріктіру
1453,vereinigen::V,réunir,біріктіріп қою
1454,besuchen::V,visiter,кіріп шығу
1455,besuchen::V,visiter,барып шығу
1456,besuchen::V,aller voir,кіріп шығу
1457,besuchen::V,aller voir,барып шығу
1458,treffen::V,rencontrer,кездесу
1459,sich versammeln::V,s'assembler,топталу
1460,spielen::V,jouer,ойнау
1461,singen::V,chanter,сайрау
1462,tanzen::V,danser,билеу
1463,sich trennen::V,se séparer,айрылысу
1464,verlassen::V,quitter,тастау
1465,retten::V,sauver,құтқару
1466,bewachen::V,garder,күзету
1467,schützen::V,protéger,жақтау
1468,schützen::V,protéger,жақтасу
1469,verteidigen::V,défendre,қорғау
1470,sich schlagen::V,se taper,алысу
1471,schießen::V,tirer,ату
1472,siegen::V,vaincre,жеңу
1473,ärgern::V,agacer,ашуландыру
1474,schlagen::V,battre,ұру
1475,schlagen::V,frapper,ұру
1476,treten::V,botter,тебу
1477,treten::V,donner un coup de pied à,тебу
1478,stechen::V,piquer,шаншу
1479,stoßen::V,heurter,түрту
1480,stehlen::V,voler,ұрлау
1481,stören::V,gêner,кесірлен
1482,stören::V,déranger,кесірлен
1483,belästigen::V,molester,мазасын алу
1484,belästigen::V,importuner,мазасын алу
1485,verbergen::V,cacher,сездірмеу
1486,verbergen::V,dissimuler,сездірмеу
1487,täuschen::V,abuser,жалған айту
1488,täuschen::V,tromper,жалған айту
1489,betrügen::V,duper,алдау
1490,betrügen::V,duper,алдап кету
1491,betrügen::V,duper,ақымақ қылу
1492,betrügen::V,frauder,алдау
1493,betrügen::V,frauder,алдап кету
1494,betrügen::V,frauder,ақымақ қылу
1495,töten::V,tuer,құрту
1496,töten::V,tuer,өлтіру
1497,wohnen::V,habiter,мекендеу
1498,wohnen::V,habiter,өмір сүру
1499,wohnen::V,demeurer,мекендеу
1500,wohnen::V,demeurer,өмір сүру
1501,arbeiten::V,travailler,істеу
1502,arbeiten::V,travailler,еңбектену
1503,sammeln::V,collectionner,жыю
1504,pflücken::V,cueillir,жұлу
1505,jagen::V,chasser,аулау
1506,fischen::V,pêcher,балык_аулау
1507,fassen::V,capturer,ұстау
1508,hüten::V,garder,жаю
1509,hüten::V,garder,бағу
1510,treiben::V,mener,айдау
1511,anbinden::V,attacher,байлау
1512,füttern::V,faire manger,ас ішкізу
1513,füttern::V,faire manger,азықтандыру
1514,füttern::V,faire manger,қоректендіру
1515,melken::V,traire,сауу
1516,hacken::V,fendre,турау
1517,gießen::V,arroser,суару
1518,reifen::V,mûrir,жетілу
1519,zubereiten::V,préparer,даяр ету
1520,kochen::V,cuire,асу
1521,backen::V,cuire,пісіру
1522,braten::V,rôtir,қуыру
1523,umrühren::V,remuer,былғалау
1524,umrühren::V,remuer,сапырылыстыру
1525,stricken::V,tricoter,торлау
1526,stricken::V,tricoter,тоқу
1527,nähen::V,coudre,тігу
1528,färben::V,teindre,бояу
1529,färben::V,teindre,сырлау
1530,reinigen::V,nettoyer,аршу
1531,reinigen::V,nettoyer,тазалау
1532,waschen::V,laver,жуу
1533,abwischen::V,essuyer,сүрту
1534,spülen::V,rincer,шаю
1535,fegen::V,balayer,сыпыру
1536,kehren::V,balayer,сыпыру
1537,baden::V,se baigner,шомылу
1538,sich waschen::V,se laver,жуыну
1539,ausziehen::V,ôter,шешу
1540,ausziehen::V,enlever,шешу
1541,anziehen::V,mettre,кигізу
1542,sich anziehen::V,s'habiller,киіну
1543,kämmen::V,peigner,тарау
1544,schmücken::V,orner,әсемдеу
1545,schmücken::V,orner,мәнерлеу
1546,schmücken::V,orner,көріктендіру
1547,schmücken::V,décorer,әсемдеу
1548,schmücken::V,décorer,мәнерлеу
1549,schmücken::V,décorer,көріктендіру
1550,sagen::V,dire,деу
1551,sagen::V,dire,айту
1552,sprechen::V,parler,деу
1553,sprechen::V,parler,айту
1554,reden::V,parler,сөйлеу
1555,reden::V,parler,сөйлесу
1556,reden::V,parler,тіл қатысу
1557,sich unterhalten::V,bavarder,сұхбаттасу
1558,sich unterhalten::V,s'entretenir,сұхбаттасу
1559,fragen::V,demander,сұрау
1560,bitten::V,prier,өтіну
1561,bitten::V,prier,жалыну
1562,erzählen::V,raconter,айту
1563,mitteilen::V,communiquer,білдіру
1564,nennen::V,nommer,атау
