,Concept_ID,fi,ps
790,ehemalig::A,entinen,پخوانی
791,ehemalig::A,muinainen,پخوانی
792,alt[Lebewesen]::A,vanha,زوړ
793,jung::A,nuori,ځوان
794,arm::A,köyhä,غریب
795,arm::A,köyhä,بې وزله
796,reich::A,rikas,شتمن
797,reich::A,rikas,دولتمند
798,bekannt::A,tuttu,اشنا
799,bekannt::A,tunnettu,اشنا
800,berühmt::A,kuuluisa,مشهور
801,fremd::A,vieras,پردی
802,fremd::A,vieras,بېګانه
803,verschieden::A,eri,مختلف
804,verschieden::A,erilainen,مختلف
805,nah::A,läheinen,نژدې
806,fern::A,etäinen,لیری
807,linker::A,vasen,چپ
808,linker::A,vasen,کیڼ
809,rechter::A,oikea,ښی
810,anderer::A,muu,بل
811,anderer::A,toinen,بل
812,erster::A,ensimmäinen,لومړی
813,zweiter::A,toinen,دوهم
814,dritter::A,kolmas,درېم
815,letzter::A,viimeinen,آخرنی
816,letzter::A,viimeinen,وروستی
817,allein::ADV,yksin,یوازې
818,auf einmal::ADV,yhdellä kertaa,په یوه وخت کی
819,zusammen::ADV,yhdessä,یو ځای
820,lange::ADV,kauan,ډېر وخت
821,lange::ADV,kauan,ډېره موده
822,lange::ADV,pitkään,ډېر وخت
823,lange::ADV,pitkään,ډېره موده
824,plötzlich::ADV,äkkiä,ناببره
825,plötzlich::ADV,äkkiä,یوناڅاپه
826,sofort::ADV,heti,فوراً
827,sofort::ADV,heti,سمدلاسه
828,später::ADV,myöhemmin,وروسته
829,jetzt::ADV,nyt,اوس
830,heute::ADV,tänään,نن
831,morgen::ADV,huomenna,سبا
832,bald::ADV,pian,ژر
833,dann::ADV,sitten,پس
834,dann::ADV,sitten,وروسته
835,gestern::ADV,eilen,پرون
836,einst::ADV,aikanaan,پخوا
837,damals::ADV,silloin,هغه وخت
838,damals::ADV,siihen aikaan,هغه وخت
839,danach::ADV,sen jälkeen,بیا
840,vorher::ADV,ennen,دمخه
841,zuerst::ADV,ensin,لومړی
842,zuerst::ADV,ensiksi,لومړی
843,einmal::ADV,kerran,یو ځل
844,manchmal::ADV,joskus,ګاهی ګاهی
845,oft::ADV,usein,ډېر ځله
846,immer::ADV,aina,تل
847,immer::ADV,aina,همېشه
848,niemals::ADV,ei koskaan,هیڅکله نه
849,hier::ADV,tässä,دلته
850,hier::ADV,täällä,دلته
851,hierhin::ADV,tähän,دلته
852,hierhin::ADV,tähän,دې ځای ته
853,von hier::ADV,tästä,د دې ځای نه
854,von hier::ADV,täältä,د دې ځای نه
855,dort::ADV,siinä,هلته
856,dort::ADV,siellä,هلته
857,dorthin::ADV,sinne,هلته
858,dorthin::ADV,sinne,هغه ځای ته
859,dorthin::ADV,tuonne,هلته
860,dorthin::ADV,tuonne,هغه ځای ته
861,geradeaus::ADV,suoraan,مخامخ
862,vorwärts::ADV,eteenpäin,مخ پهٔ وړاندې
863,rückwärts::ADV,taaksepäin,بېرته
864,zurück::ADV,takaisin,بېرته
865,unten::ADV,alhaalla,لاندي
866,hinab::ADV,alas,ښکته
867,oben::ADV,ylhäällä,پورته
868,hinauf::ADV,ylös,پاس
869,überall::ADV,kaikkialla,هره خوا
870,nicht::ADV,ei,نه
871,ein wenig::ADV,vähän,یو څه
872,kaum::ADV,tuskin,ایله
873,sehr::ADV,kovin,ډېر
874,sehr::ADV,kovin,زيات
875,sehr::ADV,oikein,ډېر
876,sehr::ADV,oikein,زيات
877,so::ADV,näin,داسې
878,so::ADV,näin,دومره
879,noch::ADV,vielä,نور
880,nur::ADV,vain,تش
881,nur::ADV,vain,صرف
882,nur::ADV,ainoastaan,تش
883,nur::ADV,ainoastaan,صرف
884,schon::ADV,jo,دمخه
885,wieder::ADV,taas,بیا
886,wieder::ADV,jälleen,بیا
887,vergebens::ADV,turhaan,عبث
888,vor::PRP,edessä,دمخه
889,hinter::PRP,takana,شاته
890,unter::PRP,alla,لاندي
891,durch::PRP,läpi,د مینځ نه
892,durch::PRP,kautta,د مینځ نه
893,neben::PRP,vieressä,نژدې
894,zwischen::PRP,välillä,ترمینځ
895,wegen::PRP,takia,د ... له لاسه
896,wegen::PRP,vuoksi,د ... له لاسه
897,dies::PRN,tämä,دا
898,das::PRN,se,دا
899,alles::PRN,kaikki,هرڅهٔ
900,ich::PRN,minä,زه
901,du::PRN,sinä,ته
902,er::PRN,hän,دی
903,wir::PRN,me,مونږ
904,ihr::PRN,te,تاسې
905,sie::PRN,he,هغوی
906,was::FPRN,mikä,څهٔ
907,wer::FPRN,ken,چا
908,wer::FPRN,ken,څوک
909,wer::FPRN,kuka,چا
910,wer::FPRN,kuka,څوک
911,wo::FADV,missä,چيری
912,wo::FADV,missä,چېرته
913,wohin::FADV,mihin,چېرته
914,wie::FADV,miten,څنګه
915,wie::FADV,kuinka,څنګه
916,warum::FADV,miksi,ولې
917,wieviel::FNUM,paljonko,څو
918,wieviel::FNUM,paljonko,څومره
919,wieviel::FNUM,kuinka paljon,څو
920,wieviel::FNUM,kuinka paljon,څومره
921,eins::NUM,yksi,یو
922,zwei::NUM,kaksi,دوه
923,drei::NUM,kolme,درې
924,vier::NUM,neljä,څلور
925,fünf::NUM,viisi,پنځه
926,sechs::NUM,kuusi,شپږ
927,sieben::NUM,seitsemän,اوه
928,acht::NUM,kahdeksan,اته
929,neun::NUM,yhdeksän,نهه
930,zehn::NUM,kymmenen,لس
931,elf::NUM,yksitoista,یوولس
932,zwölf::NUM,kaksitoista,دولس
933,zwanzig::NUM,kaksikymmentä,شل
934,dreißig::NUM,kolmekymmentä,دېرش
935,vierzig::NUM,neljäkymmentä,څلوېښت
936,fünfzig::NUM,viisikymmentä,پنځوس
937,sechzig::NUM,kuusikymmentä,شپېته
938,siebzig::NUM,seitsemänkymmentä,اویا
939,achtzig::NUM,kahdeksankymmentä,اتیا
940,neunzig::NUM,yhdeksänkymmentä,نوي
941,hundert::NUM,sata,سل
942,tausend::NUM,tuhat,زر
943,und::CNJ,ja,او
944,oder::CNJ,tai,ېا
945,stehen::V,seisoa,درېدل
946,sitzen::V,istua,کښېنستل
947,liegen::V,maata,ملاستل
948,hängen::V,riippua,ځړېدل
949,werden::V,tulla,کېدل
950,werden::V,joutua,کېدل
951,passieren::V,sattua,پېښېدل
952,passieren::V,tapahtua,پېښېدل
953,beginnen::V,alkaa,شروع کېدل
954,enden::V,loppua,خلاصدل
955,enden::V,loppua,تمامېدل
956,enden::V,päättyä,خلاصدل
957,enden::V,päättyä,تمامېدل
958,wechseln::V,vaihtua,تغییر موندل
959,wechseln::V,vaihdella,تغییر موندل
960,aufgehen[Sonne]::V,nousta,ختل
961,untergehen[Sonne]::V,laskea,لوېدل
962,untergehen[Sonne]::V,laskea,پرېوتل
963,scheinen[Sonne]::V,paistaa,رڼا کول
964,donnern::V,jyristä,تنېدل
965,donnern::V,jyristä,غړمبېدل
966,wehen::V,tuulla,چلېدل
967,wehen::V,puhaltaa,چلېدل
968,strömen::V,virrata,بهېدل
969,fließen::V,valua,بهېدل
970,fließen::V,valua,تویېدل
971,fließen::V,juosta,بهېدل
972,fließen::V,juosta,تویېدل
973,sich drehen::V,pyöriä,ګرځېدل
974,sich drehen::V,pyöriä,چورلېدل
975,schwanken::V,horjua,زنګېدل
976,schwingen::V,heilua,زنګېدل
977,schwingen::V,värähdellä,زنګېدل
978,fallen::V,pudota,ولېدل
979,fallen::V,langeta,ولېدل
980,brennen::V,palaa,سوځېدل
981,rauchen::V,savuta,لوګی کول
982,regnen::V,sataa,باران اورېدل
983,gefrieren::V,jäätyä,کنګل نيول
984,tauen::V,sulaa,وېلې کېدل
985,schmelzen::V,sulaa,وېلې کېدل
986,trocknen::V,kuivua,وچېدل
987,sieden::V,kiehua,اېشېدل
988,faulen::V,mädätä,خرابېدل
989,verfaulen::V,mädätä,ورستېدل
990,verfaulen::V,mädäntyä,ورستېدل
991,reißen::V,revetä,شلېدل
992,versinken::V,upota,ډوېېدل
993,versinken::V,vajota,ډوېېدل
994,vergehen::V,kulua,تېرېدل
995,erscheinen::V,ilmestyä,ښکارېدل
996,verschwinden::V,kadota,ورکېدل
997,sinken::V,vajota,ښکته کېدل
998,abnehmen::V,vähetä,کمېدل
999,zunehmen::V,kasvaa,زیاتېدل
1000,zunehmen::V,lisääntyä,زیاتېدل
1001,steigen::V,nousta,جګېدل
1002,steigen::V,nousta,پورته کېدل
1003,wachsen::V,kasvaa,وده کول
1004,glänzen::V,kiiltää,ځلېدل
1005,funkeln::V,kipinöidä,پړکېدل
1006,lärmen::V,meluta,غال و غول کول
1007,läuten::V,soida,زنګ وهل
1008,klingeln::V,soida,زنګ وهل
1009,klirren::V,kalista,کړنګېدل
1010,brausen::V,kohista,تلاطم کول
1011,rauschen::V,kohista,شڼهار کول
1012,klingen::V,soida,آواز کول
1013,bellen::V,haukkua,غپېدل
1014,heulen::V,ulvoa,انګلل
1015,blasen::V,puhaltaa,پو کول
1016,pfeifen::V,viheltää,شپېلک وهل
1017,schreien::V,kirkua,ناره کول
1018,stöhnen::V,voihkia,زګېروی کول
1019,zittern::V,vapista,لړزېدل
1020,leben::V,elää,ژوند کول
1021,geboren werden::V,syntyä,زېږېدل
1022,atmen::V,hengittää,ساه کښل
1023,atmen::V,hengittää,تنفس کول
1024,trinken::V,juoda,څښل
1025,essen::V,syödä,خوړل
1026,schlucken::V,niellä,غړپول
1027,müde werden::V,uupua,ستړی کېدل
1028,einschlafen::V,uinahtaa,ویده کېدل
1029,schlafen::V,maata,خوب کول
1030,schlafen::V,nukkua,خوب کول
1031,aufwachen::V,herätä,ویښېدل
1032,aufstehen::V,nousta,پاڅېدل
1033,aufstehen::V,nousta ylös,پاڅېدل
1034,sich erholen::V,levätä,استراحت کول
1035,krank werden::V,sairastua,رنځورېدل
1036,krank sein::V,potea,ناجوړېدل
1037,krank sein::V,sairastaa,ناجوړېدل
1038,schmerzen::V,särkeä,خوږېدل
1039,schmerzen::V,särkeä,درد کول
1040,schmerzen::V,kivistää,خوږېدل
1041,schmerzen::V,kivistää,درد کول
1042,husten::V,yskiä,ټوخېدل
1043,genesen::V,toipua,رغېدل
1044,sterben::V,kuolla,مړل
1045,umkommen::V,saada surmansa,تلفېدل
1046,umkommen::V,kuolla,تلفېدل
1047,sich bewegen::V,liikkua,چلېدل
1048,sich bewegen::V,liikkua,حرکت کول
1049,sich rühren::V,liikahtaa,ښورېدل
1050,sich erheben::V,nousta,درېدل
1051,sich setzen::V,istuutua,کښېنستل
1052,hinfallen::V,kaatua,لوېدل
1053,laufen::V,kävellä,منډې وهل
1054,schreiten::V,astua,قدم ایښودل
1055,schreiten::V,astella,قدم ایښودل
1056,spazierengehen::V,kävellä,چکر وهل
1057,eilen::V,kiirehtiä,بېړه کول
1058,sich beeilen::V,kiirehtiä,عجله کول
1059,sich beeilen::V,olla kiireissään,عجله کول
1060,sausen::V,rynnätä,ځغستل
1061,sausen::V,viilettää,ځغستل
1062,rennen::V,juosta,زغلېدل
1063,springen::V,hypätä,ټوپ وهل
1064,klettern::V,kiivetä,ختل
1065,schaukeln::V,kiikkua,زنګېدل
1066,kriechen::V,ryömiä,خاپوړی وهل
1067,schwimmen::V,uida,لامبو وهل
1068,tauchen::V,sukeltaa,غوټه وهل
1069,rudern::V,soutaa,پارو وهل
1070,fahren::V,ajaa,تلل
1071,fahren::V,kulkea,تلل
1072,fliegen::V,lentää,الوتل
1073,gehen::V,käydä,تلل
1074,weggehen::V,lähteä,بهر وتل
1075,weggehen::V,poistua,بهر وتل
1076,abfahren::V,lähteä,تلل
1077,anhalten::V,pysähtyä,ودرېدل
1078,anhalten::V,seisahtua,ودرېدل
1079,hineingehen::V,mennä sisään,داخلېدل
1080,eintreten::V,astua sisään,ننوتل
1081,kommen::V,tulla,راتلل
1082,ankommen::V,saapua,رسېدل
1083,zurückkommen::V,palata,بېرته راتلل
1084,bleiben::V,jäädä,پاتې کېدل
1085,bleiben::V,viipyä,پاتې کېدل
1086,warten::V,odottaa,انتظار وېستل
1087,erwarten::V,odottaa,انتظار کول
1088,suchen::V,etsiä,لټول
1089,finden::V,löytää,میندل
1090,finden::V,löytää,پیدا کول
1091,versuchen::V,yrittää,هڅه کول
1092,vorbereiten::V,valmistaa,چمتوکول
1093,lieben::V,pitää,مینه لرل
1094,lieben::V,rakastaa,مینه لرل
1095,mögen::V,pitää,خوښول
1096,mögen::V,pitää,علاقه لرل
1097,mögen::V,tykätä,خوښول
1098,mögen::V,tykätä,علاقه لرل
1099,lachen::V,nauraa,خندېدل
1100,rühren::V,liikuttaa,اغېزه کول
1101,weinen::V,itkeä,ژړل
1102,schimpfen::V,haukkua,ښکنځا کول
1103,sich ärgern::V,suuttua,قهر راتلل
1104,sich fürchten::V,pelätä,ډارېدل
1105,fürchten::V,pelätä,ډارېدل
1106,fliehen::V,paeta,تښتېدل
1107,flüchten::V,paeta,تښتېدل
1108,sehen::V,nähdä,لیدل
1109,anschauen::V,katsoa,کتل
1110,ansehen::V,katsoa,ننداره کول
1111,hören::V,kuulla,اورېدل
1112,zuhören::V,kuunnella,غوږ نیول
1113,probieren::V,maistaa,څکه کول
1114,probieren::V,maistaa,چاشنی کول
1115,riechen::V,haistaa,بويول
1116,fühlen::V,tuntea,حسول
1117,scheinen::V,tuntua,ښکارېدل
1118,zu sehen sein::V,näkyä,ښکارېدل
1119,vernehmen::V,kuulla,خبرېدل
1120,frieren::V,palella,ساړه کېتل
1121,tun::V,tehdä,کول
1122,können::V,osata,کولای شول
1123,können::V,osata,د لاسه کېدل
1124,wollen::V,tahtoa,غوښتل
1125,anfangen::V,ruveta,شروع کول
1126,anfangen::V,aloittaa,شروع کول
1127,beenden::V,lopettaa,ختمول
1128,beenden::V,lopettaa,پای ته رسول
1129,aufhören::V,loppua,بس کول
1130,gelingen::V,onnistua,موفق کېدل
1131,gelingen::V,onnistua,بریالی کېدل
1132,geraten::V,sujua,کېدل
1133,geraten::V,joutua,کېدل
1134,öffnen::V,avata,خلاصول
1135,öffnen::V,avata,پرانیستل
1136,öffnen::V,aukaista,خلاصول
1137,öffnen::V,aukaista,پرانیستل
1138,schließen::V,sulkea,تړل
1139,stellen::V,panna,ایښودل
1140,stellen::V,asettaa,ایښودل
1141,setzen::V,panna,کښېنول
1142,setzen::V,istuttaa,کښېنول
1143,legen::V,panna,ایښودل
1144,legen::V,asettaa,ایښودل
1145,berühren::V,koskea,لاس وهل
1146,berühren::V,koskettaa,لاس وهل
1147,verbinden::V,liittää,تړل
1148,verbinden::V,yhdistää,تړل
1149,bedecken::V,kattaa,پوښول
1150,bedecken::V,peittää,پوښول
1151,aufhängen::V,ripustaa,ځوړندول
1152,anzünden::V,sytyttää,بلول
1153,aufheben::V,ylös nostaa,پورته کول
1154,aufheben::V,nostaa,پورته کول
1155,zurücklassen::V,jättää,پرېښودل
1156,verlieren::V,kadottaa,ورکول
1157,fallen lassen::V,pudottaa,له لاسه لوېدل
1158,machen::V,tehdä,کول
1159,herstellen::V,tuottaa,جوړول
1160,herstellen::V,tuottaa,توليدول
1161,herstellen::V,valmistaa,جوړول
1162,herstellen::V,valmistaa,توليدول
1163,bauen::V,rakentaa,جوړول
1164,reparieren::V,korjata,ترمیمول
1165,verbessern::V,parantaa,اصلاح کول
1166,ändern::V,muuttaa,تغیر ورکول
1167,graben::V,kaivaa,کيندل
1168,beugen::V,taivuttaa,ټیټول
1169,biegen::V,taivuttaa,کږول
1170,drehen::V,kääntää,ګرځول
1171,wenden::V,kääntää,اړول
1172,umdrehen::V,kääntää,اړول
1173,heben::V,nostaa,جګول
1174,heben::V,nostaa,پورته کول
1175,heben::V,kohottaa,جګول
1176,heben::V,kohottaa,پورته کول
1177,hochheben::V,nostaa,جګول
1178,ergreifen::V,tarttua,نیول
1179,halten::V,pitää,نیول
1180,drücken::V,painaa,کښېکښل
1181,drücken::V,puristaa,کښېکښل
1182,schieben::V,työntää,پوری وهل
1183,kratzen::V,raapia,ګرول
1184,lecken::V,nuolla,څټل
1185,beißen::V,purra,چیچل
1186,abreißen::V,repiä,شکول
1187,abschneiden::V,leikata poikki,پرېکول
1188,abschneiden::V,leikata,پرېکول
1189,binden::V,sitoa,تړل
1190,stecken::V,pistää,ټومبل
1191,brechen::V,murtaa,ماتول
1192,klopfen::V,koputtaa,ټکول
1193,klopfen::V,kolkuttaa,ټکول
1194,hauen::V,lyödä,ټکول
1195,kleben::V,liimata,نښلول
1196,kleben::V,liimata,سرېښول
1197,reiben::V,hieroa,مږل
1198,reiben::V,hangata,مږل
1199,streichen::V,sivellä,مښل
1200,schleifen::V,hioa,تېره کول
1201,schneiden::V,leikata,غوڅول
1202,schneiden::V,leikata,پرېکول
1203,rütteln::V,ravistaa,خوڅول
1204,schütteln::V,pudistaa,ښورول
1205,schwenken::V,heiluttaa,خوڅول
1206,schütten::V,kaataa,اچول
1207,schütten::V,kaataa,تویول
1208,füllen::V,täyttää,ډکول
1209,einwickeln::V,kääriä,پېچل
1210,einwickeln::V,kääriä,نغښتل
1211,tragen::V,kantaa,وړل
1212,schleppen::V,raahata,وړل
1213,ziehen::V,vetää,کښل
1214,aufbewahren::V,säilyttää,ساتل
1215,werfen::V,viskata,اچول
1216,werfen::V,viskata,غورځول
1217,fangen::V,napata,نیول
1218,fangen::V,napata,ګیرول
1219,fangen::V,ottaa kiinni,نیول
1220,fangen::V,ottaa kiinni,ګیرول
1221,packen::V,tarttua,نیول
1222,verstecken::V,kätkeä,پټول
1223,verstecken::V,piilottaa,پټول
1224,teilen::V,jakaa,وېشل
1225,teilen::V,jakaa,تقسیمول
1226,schicken::V,lähettää,لېږل
1227,schicken::V,lähettää,استول
1228,bringen::V,viedä,راوړل
1229,hinzufügen::V,lisätä,زیاتول
1230,bekommen::V,saada,حاصلول
1231,erhalten::V,saada,اخیستل
1232,nehmen::V,ottaa,نیول
1233,nehmen::V,ottaa,اخيستل
1234,wählen::V,valita,خوښول
1235,auswählen::V,valikoida,چنده کول
1236,bewahren::V,säilyttää,ساتل
1237,behindern::V,estää,مانع کېدل
1238,behindern::V,estää,ممانعت کول
1239,verderben::V,pilata,خرابېدل
1240,verderben::V,turmella,خرابېدل
1241,beschädigen::V,vioittaa,ورانول
1242,beschädigen::V,vahingoittaa,ورانول
1243,zerbrechen::V,rikkoa,ماتول
1244,zerreißen::V,repiä rikki,څیرې کول
1245,zerreißen::V,repiä palasiksi,څیرې کول
1246,zerstören::V,hävittää,ړنګول
1247,zerstören::V,hävittää,ورانول
1248,verbrennen::V,polttaa,سوځول
1249,geben::V,antaa,ورکول
1250,reichen::V,ojentaa,ورکول
1251,schenken::V,lahjoittaa,بښل
1252,versprechen::V,luvata,لوز کول
1253,wünschen::V,toivottaa,غوښتل
1254,loben::V,ylistää,ستایل
1255,loben::V,ylistää,تمجید کول
1256,küssen::V,suudella,ښکلول
1257,wiegen::V,tuudittaa,زنګول
1258,wiegen::V,keinuttaa,زنګول
1259,zudecken::V,peittää,پوښول
1260,wecken::V,herättää,ويښول
1261,zeigen::V,näyttää,ښودل
1262,zeigen::V,osoittaa,ښودل
1263,führen::V,johdattaa,بیول
1264,lehren::V,opettaa,درس ورکول
1265,lehren::V,opettaa,تعلیم ورکول
1266,unterrichten::V,opettaa,درس ورکول
1267,aufziehen::V,kasvattaa,روزل
1268,leiten::V,johtaa,رهبری کول
1269,leiten::V,johtaa,لارښوونه کول
1270,antreiben::V,hoputtaa,چټک کول
1271,lassen::V,antaa,اړکول
1272,einladen::V,kutsua,بلل
1273,vereinigen::V,yhdistää,متحد کول
1274,vereinigen::V,yhdistää,یوځای کول
1275,besuchen::V,vierailla,کتنه کول
1276,treffen::V,tavata,ليدل
1277,treffen::V,tavata,تلقی کول
1278,sich versammeln::V,kokoontua,راغونډېدل
1279,spielen::V,pelata,لوبه کول
1280,spielen::V,leikkiä,لوبه کول
1281,singen::V,laulaa,سندرې وېل
1282,tanzen::V,tanssia,ګډېدل
1283,sich trennen::V,erota,بېلېدل
1284,verlassen::V,jättää,ترک کول
1285,retten::V,pelastaa,نجات ورکول
1286,bewachen::V,vartioida,ساتل
1287,bewachen::V,vartioida,حفاظت کول
1288,schützen::V,suojella,ژغورل
1289,verteidigen::V,puolustaa,دفاع کول
1290,sich schlagen::V,tapella,جنګېدل
1291,schießen::V,ampua,ویشتل
1292,siegen::V,voittaa,غالبېدل
1293,ärgern::V,ärsyttää,خپه کول
1294,schlagen::V,lyödä,وهل
1295,treten::V,potkaista,په لغته وهل
1296,stechen::V,pistää,ټومبل
1297,stoßen::V,sysätä,ټېل وهل
1298,stoßen::V,sysätä,پوری وهل
1299,stoßen::V,työntää,ټېل وهل
1300,stoßen::V,työntää,پوری وهل
1301,stehlen::V,varastaa,تښتول
1302,stehlen::V,varastaa,غلا کول
1303,stören::V,häiritä,ماتول
1304,belästigen::V,häiritä,ځورول
1305,belästigen::V,häiritä,تکلیف ورکول
1306,verbergen::V,kätkeä,پټول
1307,täuschen::V,harhauttaa,تېرایستل
1308,täuschen::V,harhauttaa,خطا ایستل
1309,betrügen::V,pettää,غولول
1310,betrügen::V,petkuttaa,غولول
1311,töten::V,tappaa,وژل
1312,töten::V,tappaa,مړ کول
1313,wohnen::V,asua,اوسېدل
1314,arbeiten::V,tehdä työtä,کار کول
1315,arbeiten::V,työskennellä,کار کول
1316,sammeln::V,koota,راټولول
1317,sammeln::V,koota,راغونډول
1318,sammeln::V,kerätä,راټولول
1319,sammeln::V,kerätä,راغونډول
1320,pflücken::V,poimia,شکول
1321,jagen::V,metsästää,ښکار کول
1322,fischen::V,kalastaa,کب نيول
1323,fassen::V,pyydystää,نیول
1324,fassen::V,pyydystää,ګیرول
1325,fassen::V,saalistaa,نیول
1326,fassen::V,saalistaa,ګیرول
1327,hüten::V,paimentaa,پوول
1328,treiben::V,ajaa,بیول
1329,anbinden::V,kytkeä,تړل
1330,füttern::V,ruokkia,خوراک ورکول
1331,melken::V,lypsää,لوشل
1332,hacken::V,hakata,پی کول
1333,gießen::V,kastella,اوبه کول
1334,reifen::V,kypsyä,رسېدل
1335,zubereiten::V,valmistaa,تیارول
1336,kochen::V,keittää,پخول
1337,backen::V,leipoa,پخول
1338,braten::V,paistaa,وريتول
1339,umrühren::V,hämmentää,لړل
1340,stricken::V,kutoa,اوبدل
1341,stricken::V,neuloa,اوبدل
1342,nähen::V,ommella,ګنډل
1343,färben::V,värjätä,رنګول
1344,färben::V,värittää,رنګول
1345,reinigen::V,puhdistaa,صافول
1346,waschen::V,pestä,مینځل
1347,abwischen::V,pyyhkiä,وچول
1348,spülen::V,huuhtoa,کنګالول
1349,fegen::V,pyyhkäistä,جارو کول
1350,kehren::V,lakaista,جارو کول
1351,baden::V,kylpeä,لمبېدل
1352,sich waschen::V,peseytyä,ځان مينځل
1353,ausziehen::V,riisua,کښل
1354,ausziehen::V,riisua,ایستل
1355,anziehen::V,pukea ylleen,اغوستل
1356,sich anziehen::V,pukeutua,کالی اغوستل
1357,kämmen::V,kammata,ګمنځول
1358,schmücken::V,koristaa,ښکلی کول
1359,schmücken::V,kaunistaa,ښکلی کول
1360,sagen::V,sanoa,وېل
1361,sprechen::V,puhua,وېل
1362,sprechen::V,puhua,غږېدل
1363,reden::V,keskustella,ګړېدل
1364,reden::V,keskustella,خبرې کول
1365,sich unterhalten::V,jutella,خبری کول
1366,fragen::V,kysyä,پوښتنه کول
1367,bitten::V,pyytää,غوښتل
1368,erzählen::V,kertoa,کيسه کول
1369,erzählen::V,kertoa,حکايت کول
1370,mitteilen::V,ilmoittaa,خبرول
1371,mitteilen::V,ilmoittaa,خبر ورکول
1372,nennen::V,kutsua,نوم ايښودل
1373,nennen::V,nimittää,نوم ايښودل
1374,rufen::V,kutsua,بلل
1375,prahlen::V,kerskailla,لاپې وهل
1376,übersetzen::V,kääntää,ژباړل
1377,übersetzen::V,kääntää,ترجمه کول
1378,denken::V,miettiä,فکر کول
1379,denken::V,ajatella,فکر کول
1380,glauben::V,uskoa,باور کول
1381,bemerken::V,huomata,لیدل
1382,erkennen::V,tunnistaa,پېژندل
1383,begreifen::V,ymmärtää,رسېدل
1384,begreifen::V,ymmärtää,پوهېدل
1385,verstehen::V,ymmärtää,پوهېدل
1386,lernen::V,oppia,زده کول
1387,lernen::V,oppia,درس لوستل
1388,wissen::V,tietää,پوهېدل
1389,sich erinnern an::V,muistaa,یادول
1390,sich erinnern an::V,muistaa,په یاد راوړل
1391,vergessen::V,unohtaa,هېرول
1392,messen::V,mitata,اندازه کول
1393,zählen::V,laskea,شمارل
1394,rechnen::V,laskea,حسابول
1395,lesen::V,lukea,لوستل
1396,malen::V,maalata,رسمول
1397,zeichnen::V,piirtää,رسمول
1398,zeichnen::V,piirustaa,رسمول
1399,schreiben::V,kirjoittaa,لیکل
1400,besitzen::V,omistaa,لرل
1401,kaufen::V,ostaa,رانیول
1402,verkaufen::V,myydä,خرڅول
1403,bezahlen::V,maksaa,تأدیه کول
1404,zahlen::V,maksaa,کسات اخيستل
1405,beherrschen::V,hallita,تسلط لرل
1406,ertragen::V,kestää,زغمل
