,Concept_ID,hi,it
766,Stärke::N,ताक़त,fortezza
767,Gesundheit::N,स्वास्थ्य,salute
768,Gesundheit::N,तंदुरुस्ती,salute
769,Krankheit::N,रोग,malattìa
770,Krankheit::N,बीमारी,malattìa
771,Schmerz::N,दर्द,dolore
772,Schmerz::N,पीड़ा,dolore
773,Wunde::N,घाव,piaga
774,Wunde::N,घाव,ferita
775,Wunde::N,ज़ख़्म,piaga
776,Wunde::N,ज़ख़्म,ferita
777,Fieber::N,ज्वर,febbre
778,Fieber::N,बुख़ार,febbre
779,Arznei::N,दवा,fàrmaco
780,Arznei::N,दवा,medicina
781,Arznei::N,औषाधि,fàrmaco
782,Arznei::N,औषाधि,medicina
783,Brücke::N,पुल,ponte
784,Brücke::N,सेतु,ponte
785,Brunnen::N,कुआँ,pozzo
786,Weide::N,चरागाह,pàscolo
787,Pfad::N,पथ,sentiero
788,Pfad::N,पगडंडी,sentiero
789,Weg::N,मार्ग,via
790,Weg::N,मार्ग,cammino
791,Straße::N,राह,strada
792,Straße::N,रास्ता,strada
793,Dorf::N,गाँव,paese
794,Dorf::N,गाँव,villaggio
795,Dorf::N,ग्राम,paese
796,Dorf::N,ग्राम,villaggio
797,Stadt::N,शहर,città
798,Brief::N,ख़त,lèttera
799,Brief::N,पत्र,lèttera
800,Brief::N,चिट्ठी,lèttera
801,Buch::N,किताब,libro
802,Buch::N,पुस्तक,libro
803,Buchstabe::N,अक्षर,lèttera
804,Zeitung::N,अख़बार,giornale
805,Zeitung::N,समाचार-पत्र,giornale
806,Leben::N,जीवन,vita
807,Leben::N,ज़िंदगी,vita
808,Tod::N,मौत,morte
809,Tod::N,मृत्यु,morte
810,Grab::N,क़ब्र,tomba
811,Grab::N,क़ब्र,sepolcro
812,Kirche::N,चर्च,chiesa
813,Kirche::N,गिरजा,chiesa
814,Sünde::N,पाप,peccato
815,Sünde::N,गुनाह,peccato
816,Gott::N,देव,dio
817,Gott::N,ईश्वर,dio
818,Arbeiter::N,मज़दूर,operaio
819,Arbeiter::N,मज़दूर,lavoratore
820,Chef::N,अध्यक्ष,capo
821,Chef::N,अध्यक्ष,padrone
822,Meister::N,शिल्पज्ञ,mastro
823,Meister::N,शिल्पज्ञ,maestro
824,Arzt::N,वैद्य,mèdico
825,Arzt::N,वैद्य,dottore
826,Arzt::N,डॉक्टर,mèdico
827,Arzt::N,डॉक्टर,dottore
828,Arzt::N,चिकित्सक,mèdico
829,Arzt::N,चिकित्सक,dottore
830,Lehrer::N,शिक्षक,professore
831,Lehrer::N,अध्यापक,professore
832,Geld::N,धन,soldi
833,Geld::N,धन,denaro
834,Geld::N,पैसा,soldi
835,Geld::N,पैसा,denaro
836,Geschäft::N,सौदा,affare
837,Geschäft::N,सौदा,negozio
838,Geschäft::N,व्यापार,affare
839,Geschäft::N,व्यापार,negozio
840,Laden::N,दुकान,negozio
841,Preis::N,दाम,prezzo
842,Preis::N,मूल्य,prezzo
843,Ware::N,माल,merce
844,Ware::N,पण्य,merce
845,Nutzen::N,लाभ,ùtile
846,Nutzen::N,लाभ,profitto
847,Nutzen::N,फ़ायदा,ùtile
848,Nutzen::N,फ़ायदा,profitto
849,Reichtum::N,धन,ricchezza
850,Reichtum::N,दौलत,ricchezza
851,Welt::N,विश्व,mondo
852,Welt::N,दुनिया,mondo
853,Land::N,देश,paese
854,Land::N,मुल्क,paese
855,Staat::N,राज्य,Stato
856,Staat::N,राष्ट्र,Stato
857,König::N,राजा,re
858,König::N,बादशाह,re
859,Macht::N,शासन,potere
860,Macht::N,सत्ता,potere
861,Grenze::N,सरहद,confine
862,Grenze::N,सरहद,frontiera
863,Krieg::N,जंग,guerra
864,Krieg::N,युद्ध,guerra
865,Feind::N,शत्रु,nemico
866,Feind::N,दुश्मन,nemico
867,Gewalt::N,हिंसा,violenza
868,Kampf::N,लड़ाई,lotta
869,Kampf::N,संघर्ष,lotta
870,Bogen[Waffe]::N,कमान,arco
871,Pfeil::N,बान,freccia
872,Gewehr::N,बंदूक़,fucile
873,Fehler::N,भूल,errore
874,Fehler::N,भूल,sbaglio
875,Fehler::N,ग़लती,errore
876,Fehler::N,ग़लती,sbaglio
877,Lüge::N,झूठ,bugìa
878,Lüge::N,झूठ,menzogna
879,Lüge::N,असत्य,bugìa
880,Lüge::N,असत्य,menzogna
881,Schaden::N,हानि,danno
882,Schaden::N,नुक़सान,danno
883,Unglück::N,मुसीबत,sfortuna
884,Unglück::N,विपात्ति,sfortuna
885,Schuld::N,दोष,colpa
886,Schuld::N,क़सूर,colpa
887,Alter::N,आयु,età
888,Alter::N,उम्र,età
889,Schluss::N,अंत,fine
890,Schluss::N,समाप्ति,fine
891,Zeit::N,काल,tempo
892,Zeit::N,वक़्त,tempo
893,Tag::N,दिन,giorno
894,Tag::N,दिन,giornata
895,Tag::N,रोज़,giorno
896,Tag::N,रोज़,giornata
897,Morgen::N,सुबह,mattina
898,Mittag::N,दोपहर,mezzogiorno
899,Mittag::N,मध्याह्न,mezzogiorno
900,Abend::N,शाम,sera
901,Abend::N,शाम,serata
902,Abend::N,संध्या,sera
903,Abend::N,संध्या,serata
904,Nacht::N,रात,notte
905,Nacht::N,रात्रि,notte
906,Woche::N,हफ़्ता,settimana
907,Monat::N,मास,mese
908,Monat::N,महीना,mese
909,Jahr::N,बरस,anno
910,Jahr::N,वर्ष,anno
911,Frühling::N,वसंत,primavera
912,Sommer::N,गरमी,estate
913,Sommer::N,ग्रीष्म,estate
914,Herbst::N,शरत्,autunno
915,Herbst::N,पतझड़,autunno
916,Winter::N,जाड़ा,inverno
917,Winter::N,सर्दियाँ,inverno
918,Januar::N,जनवरी,gennaio
919,Februar::N,फ़रवरी,febbraio
920,März::N,मार्च,marzo
921,April::N,अप्रैल,aprile
922,Mai::N,मई,maggio
923,Juni::N,जून,giugno
924,Juli::N,जुलाई,luglio
925,August::N,अगस्त,agosto
926,September::N,सितंबर,settembre
927,Oktober::N,अक्तूबर,ottobre
928,November::N,नवंबर,novembre
929,Dezember::N,दिसंबर,dicembre
930,Montag::N,पीर,lunedì
931,Montag::N,सोमवार,lunedì
932,Dienstag::N,मंगलवार,martedì
933,Mittwoch::N,बुधवार,mercoledì
934,Donnerstag::N,गुरुवार,giovedì
935,Donnerstag::N,बृहस्पतिवार,giovedì
936,Freitag::N,शुक्रवार,venerdì
937,Samstag::N,सनीचर,sàbato
938,Samstag::N,शनिवार,sàbato
939,Sonntag::N,इतवार,domenica
940,Sonntag::N,रविवार,domenica
941,groß::A,बड़ा,grande
942,klein::A,कम,pìccolo
943,klein::A,छोटा,pìccolo
944,lang::A,लंबा,lungo
945,lang::A,दीर्घ,lungo
946,kurz::A,लधु,corto
947,kurz::A,छोटा,corto
948,breit::A,चौड़ा,largo
949,schmal::A,तंग,stretto
950,schmal::A,सँकरा,stretto
951,dicht::A,सघन,denso
952,dick[Gegenstand]::A,मोटा,spesso
953,dünn::A,महीन,sottile
954,dünn::A,बारीक,sottile
955,fein::A,कोमल,fine
956,fein::A,कोमल,delicato
957,fein::A,सूक्ष्म,fine
958,fein::A,सूक्ष्म,delicato
959,fest::A,दृढ़,sodo
960,fest::A,दृढ़,fisso
961,fest::A,मज़बूत,sodo
962,fest::A,मज़बूत,fisso
963,flach::A,चपटा,piano
964,flach::A,चपटा,piatto
965,glatt::A,चौरस,liscio
966,glatt::A,चिकना,liscio
967,hart::A,कठोर,duro
968,hart::A,सख़्त,duro
969,weich::A,नरम,molle
970,weich::A,मुलायम,molle
971,rund::A,गोल,rotondo
972,rund::A,वर्तुल,rotondo
973,spitz::A,नुकीला,aguzzo
974,spitz::A,नुकीला,appuntito
975,scharf::A,पैना,affilato
976,scharf::A,पैना,tagliente
977,stumpf::A,भोथरा,smussato
978,schwer::A,भारी,pesante
979,schwer::A,वज़नी,pesante
980,schön::A,सुंदर,bello
981,heiß::A,उष्ण,caldo
982,heiß::A,उष्ण,bollente
983,warm::A,गरम,caldo
984,kalt::A,सर्द,freddo
985,kühl::A,ठंडा,fresco
986,frisch::A,तर,fresco
987,frisch::A,ताज़ा,fresco
988,feucht::A,नम,ùmido
989,feucht::A,भीगा,ùmido
990,nass::A,गीला,bagnato
991,trocken::A,सूखा,secco
992,trocken::A,ख़ुश्क,secco
993,voll::A,भरा,pieno
994,voll::A,पूरा,pieno
995,leer::A,ख़ाली,vuoto
996,offen::A,खुला,aperto
997,geschlossen::A,बंद,chiuso
998,sauber::A,साफ़,netto
999,sauber::A,साफ़,pulito
1000,sauber::A,सुथरा,netto
1001,sauber::A,सुथरा,pulito
1002,schmutzig::A,गंदा,sporco
1003,schmutzig::A,गंदा,sùdicio
1004,roh::A,कच्चा,crudo
1005,reif::A,पक्व,maturo
1006,reif::A,पक्का,maturo
1007,lecker::A,मज़ेदार,ghiotto
1008,lecker::A,मज़ेदार,squisito
1009,lecker::A,स्वादिष्ट,ghiotto
1010,lecker::A,स्वादिष्ट,squisito
1011,süß::A,मीठा,dolce
1012,bitter::A,कटु,amaro
1013,bitter::A,कड़वा,amaro
1014,sauer::A,खट्टा,aspro
1015,sauer::A,खट्टा,acerbo
1016,hell::A,रोशन,chiaro
1017,dunkel::A,अँधेरा,buio
1018,dunkel::A,अँधेरा,oscuro
1019,schwarz::A,काला,nero
1020,schwarz::A,स्याह,nero
1021,weiß::A,सफ़ेद,bianco
1022,rot::A,लाल,rosso
1023,rot::A,सुर्ख़,rosso
1024,gelb::A,पीला,giallo
1025,gelb::A,ज़र्द,giallo
1026,blau::A,नीला,blu
1027,blau::A,नीला,azzurro
1028,blau::A,आसमानी,blu
1029,blau::A,आसमानी,azzurro
1030,grün::A,हरा,verde
1031,grau::A,धूसर,grigio
1032,bunt::A,रंगीन,variopinto
1033,bunt::A,बहुरंगा,variopinto
1034,billig::A,सस्ता,a buon prezzo
1035,billig::A,सस्ता,a buon mercato
1036,teuer::A,महँगा,caro
1037,wertvoll::A,क़ीमती,prezioso
1038,wertvoll::A,मूल्यवान्,prezioso
1039,blind::A,अंधा,cieco
1040,taub::A,बहरा,sordo
1041,kräftig::A,ताक़तवर,forte
1042,kräftig::A,ताक़तवर,robusto
1043,kräftig::A,शक्तिशाली,forte
1044,kräftig::A,शक्तिशाली,robusto
1045,stark::A,प्रबल,forte
1046,stark::A,प्रबल,vigoroso
1047,stark::A,बलवान्,forte
1048,stark::A,बलवान्,vigoroso
1049,schwach::A,कमज़ोर,dèbole
1050,fett::A,मोटा,grasso
1051,fett::A,मांसल,grasso
1052,schlank::A,पतला,snello
1053,schlank::A,पतला,slanciato
1054,schlank::A,छरहरा,snello
1055,schlank::A,छरहरा,slanciato
1056,hübsch::A,सुंदर,bello
1057,hübsch::A,सुंदर,carino
1058,hübsch::A,ख़ूबसूरत,bello
1059,hübsch::A,ख़ूबसूरत,carino
1060,böse::A,पापी,cattivo
1061,böse::A,दुष्ट,cattivo
1062,dumm::A,मूर्ख,stùpido
1063,dumm::A,बुद्धू,stùpido
1064,faul::A,आलसी,pigro
1065,faul::A,सुस्त,pigro
1066,fleißig::A,मेहनती,diligente
1067,fleißig::A,परिश्रमी,diligente
1068,geizig::A,कृपण,avaro
1069,geizig::A,कंजूस,avaro
1070,klug::A,समझदार,intelligente
1071,klug::A,होशियार,intelligente
1072,klug::A,अक़्लमंद,intelligente
1073,geschickt::A,किशल,àbile
1074,lieb::A,प्रिय,caro
1075,lieb::A,प्यारा,caro
1076,lustig::A,हँसमुख,gaio
1077,lustig::A,हँसमुख,allegro
1078,lustig::A,ख़ुशदिल,gaio
1079,lustig::A,ख़ुशदिल,allegro
1080,sanft::A,नम्र,dolce
1081,hungrig::A,भूखा,affamato
1082,krank::A,बीमार,malato
1083,krank::A,बीमार,infermo
1084,krank::A,अस्वस्थ,malato
1085,krank::A,अस्वस्थ,infermo
1086,nackt::A,नग्न,nudo
1087,traurig::A,उदास,triste
1088,traurig::A,रंजीदा,triste
1089,lebendig::A,जीता,vivo
1090,lebendig::A,ज़िंदा,vivo
1091,gut::A,अच्छा,buono
1092,schlecht::A,बुरा,cattivo
1093,schlecht::A,ख़राब,cattivo
1094,richtig::A,ठीक,giusto
1095,schlimm::A,बुरा,grave
1096,schlimm::A,अप्रिय,grave
1097,wahr::A,सच,vero
1098,alt::A,पुराना,vecchio
1099,neu::A,नया,nuovo
1100,ehemalig::A,भूतपूर्व,vecchio
1101,ehemalig::A,भूतपूर्व,d'una_volta
1102,alt[Lebewesen]::A,बूढ़ा,anziano
1103,alt[Lebewesen]::A,वृद्ध,anziano
1104,jung::A,जवान,giovane
1105,arm::A,ग़रीब,pòvero
1106,reich::A,धनी,ricco
1107,reich::A,अमीर,ricco
1108,bekannt::A,मालूम,noto
1109,bekannt::A,मालूम,conosciuto
1110,berühmt::A,मशहूर,famoso
1111,berühmt::A,मशहूर,cèlebre
1112,berühmt::A,प्रसिद्ध,famoso
1113,berühmt::A,प्रसिद्ध,cèlebre
1114,fremd::A,विदेशी,estràneo
1115,fremd::A,विदेशी,straniero
1116,fremd::A,अपरिचित,estràneo
1117,fremd::A,अपरिचित,straniero
1118,verschieden::A,अलग,diverso
1119,verschieden::A,अलग,differente
1120,verschieden::A,भिन्न,diverso
1121,verschieden::A,भिन्न,differente
1122,nah::A,नज़दीकी,vicino
1123,nah::A,नज़दीकी,propinquo
1124,fern::A,दूर,lontano
1125,fern::A,दूरस्थ,lontano
1126,linker::A,बायाँ,sinistro
1127,rechter::A,दायाँ,destro
1128,rechter::A,दाहिना,destro
1129,anderer::A,अन्य,altro
1130,anderer::A,दूसरा,altro
1131,erster::A,पहला,primo
1132,erster::A,प्रथम,primo
1133,zweiter::A,दूसरा,secondo
1134,zweiter::A,द्वितीय,secondo
1135,dritter::A,तीसरा,terzo
1136,letzter::A,अंतिम,ùltimo
1137,letzter::A,आख़िरी,ùltimo
1138,allein::ADV,तनहा,solo
1139,allein::ADV,तनहा,da solo
1140,allein::ADV,अकेले,solo
1141,allein::ADV,अकेले,da solo
1142,auf einmal::ADV,वक़्त में,insieme
1143,zusammen::ADV,एक साथ,insieme
1144,zusammen::ADV,साथ साथ,insieme
1145,lange::ADV,देर तक,a lungo
1146,plötzlich::ADV,सहसा,all'improvviso
1147,plötzlich::ADV,अचानक,all'improvviso
1148,sofort::ADV,तुरंत,sùbito
1149,sofort::ADV,तुरंत,all'istante
1150,später::ADV,बाद को,più tardi
1151,später::ADV,बाद में,più tardi
1152,jetzt::ADV,अब,ora
1153,jetzt::ADV,अब,adesso
1154,jetzt::ADV,अभी,ora
1155,jetzt::ADV,अभी,adesso
1156,heute::ADV,आज,oggi
1157,morgen::ADV,कल,domani
1158,bald::ADV,जल्दी,presto
1159,bald::ADV,जल्दी,tra poco
1160,dann::ADV,तब,allora
1161,gestern::ADV,कल,ieri
1162,einst::ADV,एक दिन,prima
1163,einst::ADV,एक दिन,un tempo
1164,einst::ADV,पहले कभी,prima
1165,einst::ADV,पहले कभी,un tempo
1166,damals::ADV,उस समय,allora
1167,damals::ADV,उन दिनों,allora
1168,danach::ADV,इसके बाद,poi
1169,danach::ADV,इसके बाद,dopo
1170,danach::ADV,इसके पश्चात्,poi
1171,danach::ADV,इसके पश्चात्,dopo
1172,vorher::ADV,पहले,prima
1173,vorher::ADV,पेशतर,prima
1174,zuerst::ADV,पहले,prima
1175,zuerst::ADV,पहले,dapprima
1176,einmal::ADV,एक बार,una volta
1177,einmal::ADV,एक दफ़ा,una volta
1178,manchmal::ADV,कभी कभी,talvolta
1179,manchmal::ADV,कभी कभी,qualche volta
1180,oft::ADV,अक्सर,spesso
1181,immer::ADV,सदा,sempre
1182,immer::ADV,हमेशा,sempre
1183,niemals::ADV,कभी नहीं,non mai
1184,niemals::ADV,कदापि नहीं,non mai
1185,hier::ADV,इधर,qua
1186,hier::ADV,यहाँ,qua
1187,hierhin::ADV,इधर को,qua
1188,hierhin::ADV,यहाँ को,qua
1189,von hier::ADV,यहाँ से,ne
1190,von hier::ADV,यहाँ से,da qui
1191,dort::ADV,उधर,lì
1192,dort::ADV,वहाँ,lì
1193,dorthin::ADV,उधर को,là
1194,dorthin::ADV,वहाँ को,là
1195,geradeaus::ADV,सीधे,diritto
1196,vorwärts::ADV,आगे,avanti
1197,vorwärts::ADV,आगे को,avanti
1198,rückwärts::ADV,पीछे को,all'indietro
1199,zurück::ADV,वापस,di indietro
1200,unten::ADV,नीचे,giù
1201,unten::ADV,नीचे,sotto
1202,hinab::ADV,नीचे को,giù
1203,hinab::ADV,नीचे को,in giù
1204,oben::ADV,ऊपर,su
1205,oben::ADV,ऊपर,sopra
1206,hinauf::ADV,ऊपर को,in sù
1207,hinauf::ADV,ऊपर को,in alto
1208,überall::ADV,हर जगह,dappertutto
1209,überall::ADV,हर स्थान,dappertutto
1210,nicht::ADV,न,non
1211,nicht::ADV,नहीं,non
1212,ein wenig::ADV,कुछ,un po'
1213,ein wenig::ADV,कुछ,un poco
1214,ein wenig::ADV,ज़रा,un po'
1215,ein wenig::ADV,ज़रा,un poco
1216,ein wenig::ADV,थोड़ा,un po'
1217,ein wenig::ADV,थोड़ा,un poco
1218,kaum::ADV,लगभग नहीं,a appena
1219,kaum::ADV,बराबर नहीं,a appena
1220,sehr::ADV,बहुत,molto
1221,so::ADV,ऐसा,così
1222,so::ADV,ऐसा,tanto
1223,noch::ADV,अभी तक,ancora
1224,nur::ADV,केवल,solo
1225,nur::ADV,केवल,soltanto
1226,nur::ADV,सिर्फ़,solo
1227,nur::ADV,सिर्फ़,soltanto
1228,schon::ADV,चुकना,già
1229,wieder::ADV,फिर,di nuovo
1230,wieder::ADV,दुबारा,di nuovo
1231,vergebens::ADV,व्यर्थ,invano
1232,vor::PRP,के आगे,davanti a
1233,vor::PRP,के सामने,davanti a
1234,hinter::PRP,के पीछे,dietro
1235,unter::PRP,के तले,sotto
1236,unter::PRP,के नीचे,sotto
1237,durch::PRP,के पार,per
1238,durch::PRP,के पार,attraverso
1239,neben::PRP,के पास,a accanto a
1240,neben::PRP,की बग़ल में,a accanto a
1241,zwischen::PRP,के बीच,fra
1242,wegen::PRP,के कारण,a causa di
1243,wegen::PRP,की वजह से,a causa di
1244,dies::PRN,यह,ciò
1245,dies::PRN,यह,questo
1246,das::PRN,वह,ciò
1247,das::PRN,वह,quello
1248,alles::PRN,सब,tutto
1249,alles::PRN,सब कुछ,tutto
1250,ich::PRN,मैं,ìo
1251,du::PRN,तू,tu
1252,er::PRN,यह,lui
1253,er::PRN,यह,egli
1254,wir::PRN,हम,noi
1255,ihr::PRN,तुम,voi
1256,sie::PRN,ये,loro
1257,was::FPRN,क्या,che
1258,was::FPRN,क्या,che cosa
1259,wer::FPRN,कौन,chi
1260,wo::FADV,किधर,dove
1261,wohin::FADV,किधर,dove
1262,wie::FADV,कैसे,come
1263,warum::FADV,क्यों,perche
1264,wieviel::FNUM,कितना,quanto
1265,eins::NUM,एक,uno
1266,zwei::NUM,दो,due
1267,drei::NUM,तीन,tre
1268,vier::NUM,चार,quattro
1269,fünf::NUM,पाँच,cinque
1270,sechs::NUM,छह,sei
1271,sieben::NUM,सात,sette
1272,acht::NUM,आठ,otto
1273,neun::NUM,नौ,nove
1274,zehn::NUM,दस,dieci
1275,elf::NUM,ग्यारह,ùndici
1276,zwölf::NUM,बारह,dodici
1277,zwanzig::NUM,बीस,venti
1278,dreißig::NUM,तीस,trenta
1279,vierzig::NUM,चालीस,quaranta
1280,fünfzig::NUM,पचास,cinquanta
1281,sechzig::NUM,साठ,sessanta
1282,siebzig::NUM,सत्तर,settanta
1283,achtzig::NUM,अस्सी,ottanta
1284,neunzig::NUM,नव्वे,novanta
1285,hundert::NUM,सौ,cento
1286,tausend::NUM,हज़ार,mille
1287,und::CNJ,और,e
1288,oder::CNJ,या,o
1289,stehen::V,खड़ा होना,stare in piedi
1290,sitzen::V,बैठना,sedere
1291,sitzen::V,बैठना,stare seduto
1292,liegen::V,लेटना,giacere
1293,hängen::V,लटकना,pèndere
1294,hängen::V,लटकना,èssere appeso
1295,werden::V,बनना,farsi
1296,werden::V,बनना,diventare
1297,passieren::V,होना,succèdere
1298,beginnen::V,आरंभ होना,cominciare
1299,beginnen::V,प्रारंभ होना,cominciare
1300,enden::V,अंत होना,finire
1301,enden::V,अंत होना,terminare
1302,enden::V,ख़तम होना,finire
1303,enden::V,ख़तम होना,terminare
1304,wechseln::V,बदलना,variare
1305,wechseln::V,बदलना,cambiare
1306,aufgehen[Sonne]::V,चढ़ना,sòrgere
1307,aufgehen[Sonne]::V,चढ़ना,spuntare
1308,aufgehen[Sonne]::V,उदित होना,sòrgere
1309,aufgehen[Sonne]::V,उदित होना,spuntare
1310,untergehen[Sonne]::V,अस्त हो जाना,tramontare
1311,scheinen[Sonne]::V,रोशनी देना,splèndere
1312,donnern::V,गरजना,tonare
1313,wehen::V,चलना,soffiare
1314,strömen::V,बहना,fluire
1315,strömen::V,प्रवाहित होना,fluire
1316,fließen::V,बहना,fluire
1317,fließen::V,बहना,scorrere
1318,fließen::V,प्रवाहित होना,fluire
1319,fließen::V,प्रवाहित होना,scorrere
1320,sich drehen::V,घूमना,girarsi
1321,schwanken::V,हिलना,oscillare
1322,schwanken::V,हिलना,barcollare
1323,schwingen::V,हिलना,vibrare
1324,schwingen::V,हिलना,oscillare
1325,fallen::V,गिरना,cadere
1326,brennen::V,जलना,àrdere
1327,brennen::V,जलना,bruciare
1328,rauchen::V,धुआँ उड़ाना,fumare
1329,regnen::V,बरसना,piòvere
1330,gefrieren::V,जमना,gelarsi
1331,gefrieren::V,जमना,congelarsi
1332,tauen::V,गलना,sciògliersi
1333,tauen::V,पिघलना,sciògliersi
1334,schmelzen::V,गलना,fòndere
1335,schmelzen::V,गलना,sciògliersi
1336,schmelzen::V,पिघलना,fòndere
1337,schmelzen::V,पिघलना,sciògliersi
1338,trocknen::V,सूखना,asciugarsi
1339,sieden::V,उबलना,bollire
1340,faulen::V,गलना,marcire
1341,faulen::V,सड़ना,marcire
1342,verfaulen::V,गलना,imputridire
1343,verfaulen::V,सड़ना,imputridire
1344,reißen::V,फटना,strapparsi
1345,versinken::V,डूबना,affondare
1346,vergehen::V,बीतना,passare
1347,vergehen::V,गुज़रना,passare
1348,erscheinen::V,दिखाई देना,apparire
1349,erscheinen::V,दिखाई देना,comparire
1350,verschwinden::V,ग़ायब होना,sparire
1351,verschwinden::V,ग़ायब होना,scomparire
1352,sinken::V,घटना,calare
1353,sinken::V,घटना,scendere
1354,sinken::V,उतरना,calare
1355,sinken::V,उतरना,scendere
1356,abnehmen::V,घटना,diminuire
1357,zunehmen::V,बढ़ना,aumentare
1358,steigen::V,बढ़ना,salire
1359,steigen::V,बढ़ना,montare
1360,wachsen::V,उगना,crescere
1361,glänzen::V,चमकना,splèndere
1362,funkeln::V,जगमगाना,brillare
1363,funkeln::V,जगमगाना,scintillare
1364,funkeln::V,टिमटिमाना,brillare
1365,funkeln::V,टिमटिमाना,scintillare
1366,lärmen::V,शोर मचाना,strepitare
1367,lärmen::V,शोर मचाना,fare chiasso
1368,läuten::V,बजना,suonare
1369,klingeln::V,बजना,suonare
1370,klirren::V,झनझनाना,tintinnare
1371,brausen::V,साँय-साँय करना,rombare
1372,brausen::V,साँय-साँय करना,rumoreggiare
1373,rauschen::V,सरसराना,frusciare
1374,klingen::V,बजना,suonare
1375,bellen::V,भौंकना,latrare
1376,bellen::V,भौंकना,abbaiare
1377,heulen::V,गुर्राना,urlare
1378,heulen::V,गुर्राना,ululare
1379,blasen::V,फूँकना,soffiare
1380,pfeifen::V,सीटी देना,fischiare
1381,schreien::V,चिल्लाना,gridare
1382,stöhnen::V,कराहना,gèmere
1383,stöhnen::V,आहें भरना,gèmere
1384,zittern::V,काँपना,tremare
1385,leben::V,जीना,vìvere
1386,geboren werden::V,पैदा होना,nàscere
1387,atmen::V,साँस लेना,respirare
1388,trinken::V,पीना,bere
1389,essen::V,खाना,mangiare
1390,schlucken::V,निगलना,inghiottire
1391,müde werden::V,थकना,stancarsi
1392,müde werden::V,उकताना,stancarsi
1393,einschlafen::V,सो जाना,addormentarsi
1394,schlafen::V,सोना,dormire
1395,aufwachen::V,जागना,svegliarsi
1396,aufstehen::V,उठना,levarsi
1397,sich erholen::V,सुस्ताना,riposarsi
1398,sich erholen::V,आराम करना,riposarsi
1399,krank werden::V,बीमार पड़ना,ammalarsi
1400,krank sein::V,बीमार होना,èssere malato
1401,schmerzen::V,दुखना,dolere
1402,schmerzen::V,दर्द करना,dolere
1403,husten::V,खाँसना,tossire
1404,genesen::V,ठीक हो जाना,guarire
1405,genesen::V,स्वस्थ हो जाना,guarire
1406,sterben::V,मरना,morire
1407,umkommen::V,मरना,perire
1408,sich bewegen::V,चलना,agitarsi
1409,sich bewegen::V,हिलना,agitarsi
1410,sich rühren::V,हिलना,muòversi
1411,sich erheben::V,उठना,alzarsi
1412,sich setzen::V,बैठना,sedersi
1413,hinfallen::V,गिरना,cadere
1414,laufen::V,चलना,camminare
1415,laufen::V,चलना,andare a piedi
1416,schreiten::V,क़दम जाना,andare
1417,schreiten::V,क़दम जाना,procedere
1418,spazierengehen::V,सैर करना,passeggiare
1419,spazierengehen::V,सैर करना,andare a passeggio
1420,eilen::V,तेज़ी से जाना,andare in fretta
1421,eilen::V,शीघ्रता से चलना,andare in fretta
1422,sich beeilen::V,जल्दी करना,affrettarsi
1423,sich beeilen::V,शीघ्रता करना,affrettarsi
1424,sausen::V,बड़ी तेज़ी से चलना,volare
1425,sausen::V,बड़ी तेज़ी से चलना,correre
1426,rennen::V,भागना,correre
1427,rennen::V,दौड़ना,correre
1428,springen::V,उछलना,saltare
1429,klettern::V,चढ़ना,arrampicarsi
1430,schaukeln::V,झूलना,fare l'altalena
1431,kriechen::V,रेंगना,strisciare
1432,schwimmen::V,तैरना,nuotare
1433,tauchen::V,डूबना,tuffarsi
1434,tauchen::V,डूबना,immèrgersi
1435,rudern::V,खेना,remare
1436,rudern::V,चप्पू चलाना,remare
1437,fahren::V,चलना,andare
1438,fahren::V,चलना,viaggiare
1439,fahren::V,यात्रा करना,andare
1440,fahren::V,यात्रा करना,viaggiare
1441,fliegen::V,उड़ना,volare
1442,gehen::V,जाना,andare
1443,weggehen::V,चला जाना,andàrsene
1444,weggehen::V,चला जाना,andare via
1445,weggehen::V,बाहर जाना,andàrsene
1446,weggehen::V,बाहर जाना,andare via
1447,abfahren::V,छूटना,partire
1448,abfahren::V,रवाना होना,partire
1449,anhalten::V,रुकना,fermarsi
1450,anhalten::V,खड़ा होना,fermarsi
1451,hineingehen::V,घुसना,entrare
1452,hineingehen::V,अंदर जाना,entrare
1453,eintreten::V,प्रवेश करना,entrare
1454,kommen::V,आना,venire
1455,ankommen::V,पहुँचना,arrivare
1456,zurückkommen::V,लौटना,ritornare
1457,zurückkommen::V,वापस आना,ritornare
1458,bleiben::V,रहना,restare
1459,bleiben::V,रहना,rimanere
1460,bleiben::V,रुकना,restare
1461,bleiben::V,रुकना,rimanere
1462,warten::V,इंतज़ार करना,aspettare
1463,erwarten::V,प्रतीक्षा करना,attèndere
1464,suchen::V,ढूँढ़ना,cercare
1465,finden::V,पाना,trovare
1466,finden::V,ढूँढ़ निकालना,trovare
1467,versuchen::V,कोशिश करना,tentare
1468,vorbereiten::V,तैयार करना,preparare
1469,lieben::V,प्यार करना,amare
1470,mögen::V,पसंद होना,piacere a
1471,mögen::V,पसंद होना,volere bene a
1472,lachen::V,हँसना,rìdere
1473,rühren::V,छूना,commuòvere
1474,weinen::V,रोना,piàngere
1475,schimpfen::V,गाली देना,imprecare
1476,sich ärgern::V,चिढ़ना,stizzirsi
1477,sich ärgern::V,चिढ़ना,arrabbiarsi
1478,sich ärgern::V,नाराज़ होना,stizzirsi
