,Concept_ID,hu,tt
828,durch::PRP,át,аша
829,durch::PRP,keresztül,аша
830,neben::PRP,mellett,тирәсендә
831,zwischen::PRP,között,арасында
832,wegen::PRP,miatt,сәбәпле
833,wegen::PRP,végett,сәбәпле
834,dies::PRN,ez,бу
835,das::PRN,az,ул
836,alles::PRN,minden,һәммә
837,ich::PRN,én,мин
838,du::PRN,te,син
839,er::PRN,ő,ул
840,wir::PRN,mi,без
841,ihr::PRN,ti,сез
842,sie::PRN,ők,ул
843,was::FPRN,mi,ни
844,was::FPRN,mi,нәрсә
845,wer::FPRN,ki,кем
846,wo::FADV,hol,кайда
847,wohin::FADV,hova,кая
848,wie::FADV,hogy,ничек
849,wie::FADV,hogyan,ничек
850,warum::FADV,miért,нигә
851,wieviel::FNUM,hány,ничә
852,wieviel::FNUM,mennyi,ничә
853,eins::NUM,egy,бер
854,zwei::NUM,kettő,ике
855,drei::NUM,három,өч
856,vier::NUM,négy,дүрт
857,fünf::NUM,öt,биш
858,sechs::NUM,hat,алты
859,sieben::NUM,hét,җиде
860,acht::NUM,nyolc,сигез
861,neun::NUM,kilenc,тугыз
862,zehn::NUM,tíz,ун
863,elf::NUM,tizenegy,унбер
864,zwölf::NUM,tizenkettő,унике
865,zwanzig::NUM,húsz,егерме
866,dreißig::NUM,harminc,утыз
867,vierzig::NUM,negyven,кырык
868,fünfzig::NUM,ötven,илле
869,sechzig::NUM,hatvan,алтмыш
870,siebzig::NUM,hetven,җитмеш
871,achtzig::NUM,nyolcvan,сиксән
872,neunzig::NUM,kilencven,туксан
873,hundert::NUM,száz,йөз
874,tausend::NUM,ezer,мең
875,und::CNJ,és,вә
876,und::CNJ,meg,вә
877,oder::CNJ,vagy,яки
878,oder::CNJ,vagy,яисә
879,stehen::V,áll,тору
880,sitzen::V,ül,утыру
881,liegen::V,fekszik,яту
882,hängen::V,függ,эленү
883,werden::V,lesz,булу
884,passieren::V,történik,булу
885,beginnen::V,kezdődik,башлану
886,enden::V,végződik,бетү
887,enden::V,befejeződik,бетү
888,wechseln::V,változik,үзгәртү
889,aufgehen[Sonne]::V,kel,чыгу
890,untergehen[Sonne]::V,lemegy,бату
891,scheinen[Sonne]::V,süt,яктырту
892,donnern::V,dörög,күкрәү
893,wehen::V,fúj,исү
894,strömen::V,áramlik,агу
895,fließen::V,folyik,агу
896,sich drehen::V,forog,бөтерелү
897,schwanken::V,inog,икеләнү
898,schwanken::V,ingadozik,икеләнү
899,schwingen::V,leng,тирбәлү
900,fallen::V,esik,егылу
901,brennen::V,ég,яну
902,rauchen::V,füstöl,төтәү
903,rauchen::V,füstöl,төтенләү
904,regnen::V,esik,яву
905,gefrieren::V,megfagy,кату
906,tauen::V,olvad,эрү
907,tauen::V,olvad,эретү
908,schmelzen::V,olvad,эрү
909,schmelzen::V,olvad,эретү
910,schmelzen::V,elolvad,эрү
911,schmelzen::V,elolvad,эретү
912,trocknen::V,szárad,кибү
913,sieden::V,forr,ургылу
914,faulen::V,rothad,черү
915,verfaulen::V,elrothad,черү
916,verfaulen::V,megrothad,черү
917,reißen::V,szakad,өзелү
918,versinken::V,süllyed,бату
919,versinken::V,elsüllyed,бату
920,vergehen::V,múlik,авышу
921,vergehen::V,elmúlik,авышу
922,erscheinen::V,feltűnik,пәйда булу
923,erscheinen::V,megjelenik,пәйда булу
924,verschwinden::V,letűnik,югалу
925,verschwinden::V,letűnik,юк булу
926,sinken::V,süllyed,кимү
927,sinken::V,süllyed,кайту
928,abnehmen::V,apad,азаю
929,abnehmen::V,csökken,азаю
930,zunehmen::V,növekszik,арту
931,zunehmen::V,növekszik,күбәю
932,zunehmen::V,növekszik,ишәю
933,zunehmen::V,gyarapszik,арту
934,zunehmen::V,gyarapszik,күбәю
935,zunehmen::V,gyarapszik,ишәю
936,steigen::V,emelkedik,үсү
937,wachsen::V,nő,үсү
938,wachsen::V,terem,үсү
939,wachsen::V,növekszik,үсү
940,glänzen::V,ragyog,ялкылдау
941,glänzen::V,fénylik,ялкылдау
942,funkeln::V,csillog,ялтырау
943,funkeln::V,tündöklik,ялтырау
944,lärmen::V,lármázik,шаулау
945,läuten::V,cseng,шалтырату
946,klingeln::V,csenget,шалтырату
947,klirren::V,csörömpöl,чылтырау
948,brausen::V,zúg,давыллау
949,brausen::V,zúg,дулау
950,brausen::V,morajlik,давыллау
951,brausen::V,morajlik,дулау
952,rauschen::V,zúg,кыштырдау
953,klingen::V,hangzik,ишетелү
954,bellen::V,ugat,өрү
955,heulen::V,bőg,улау
956,heulen::V,üvölt,улау
957,blasen::V,fúj,өрү
958,pfeifen::V,fütyül,сызгырту
959,schreien::V,kiált,кычкыру
960,schreien::V,kiabál,кычкыру
961,stöhnen::V,nyög,ыңгырашу
962,zittern::V,remeg,калтырау
963,zittern::V,remeg,калтырану
964,zittern::V,reszket,калтырау
965,zittern::V,reszket,калтырану
966,leben::V,él,яшәү
967,leben::V,él,гомер итү
968,geboren werden::V,születik,туу
969,atmen::V,lélegzik,сулау
970,trinken::V,iszik,эчү
971,essen::V,eszik,ашау
972,schlucken::V,nyel,йоту
973,müde werden::V,elfárad,ялыгу
974,müde werden::V,elfárad,йөгенү
975,müde werden::V,kifárad,ялыгу
976,müde werden::V,kifárad,йөгенү
977,einschlafen::V,elalszik,йокыга китү
978,schlafen::V,alszik,йоклау
979,aufwachen::V,felébred,уяну
980,aufstehen::V,felkel,тору
981,sich erholen::V,pihen,ял алу
982,sich erholen::V,pihen,истирахәт итү
983,krank werden::V,megbetegedik,чирләү
984,krank werden::V,belebetegszik,чирләү
985,krank sein::V,betegeskedik,чирләү
986,schmerzen::V,fáj,авырту
987,husten::V,köhög,ютәлләү
988,genesen::V,meggyógyul,савыгу
989,genesen::V,meggyógyul,сәламәтләнү
990,sterben::V,hal,үлү
991,sterben::V,hal,дөнья кую
992,sterben::V,hal,вафат булу
993,umkommen::V,elpusztul,үлү
994,sich bewegen::V,mozog,йөрү
995,sich rühren::V,mozdul,кыймылдау
996,sich erheben::V,feláll,басу
997,sich erheben::V,felemelkedik,басу
998,sich setzen::V,ül,утыру
999,sich setzen::V,leül,утыру
1000,hinfallen::V,bukik,егылу
1001,hinfallen::V,elesik,егылу
1002,laufen::V,jár,җәяүләү
1003,schreiten::V,lép,атлау
1004,spazierengehen::V,sétál,йөрү
1005,spazierengehen::V,sétál,йөргенү
1006,eilen::V,siet,ашыгу
1007,sich beeilen::V,siet,ашыгу
1008,sich beeilen::V,siet,кызулау
1009,sausen::V,robog,җилдерү
1010,rennen::V,fut,йөгерү
1011,rennen::V,szalad,йөгерү
1012,springen::V,ugrik,сикерү
1013,klettern::V,kúszik,үрмәләү
1014,schaukeln::V,hintázik,атыну
1015,kriechen::V,kúszik,шуышу
1016,kriechen::V,kúszik,үрмәләү
1017,schwimmen::V,úszik,йөзү
1018,tauchen::V,merül,чуму
1019,rudern::V,evez,ишү
1020,fahren::V,jár,бару
1021,fahren::V,megy,бару
1022,fahren::V,utazik,бару
1023,fliegen::V,száll,очу
1024,gehen::V,megy,йөрү
1025,weggehen::V,elmegy,китү
1026,abfahren::V,indul,кузгалу
1027,anhalten::V,megáll,тукталу
1028,hineingehen::V,bemegy,инү
1029,eintreten::V,belép,инү
1030,kommen::V,jön,килү
1031,ankommen::V,érkezik,бару
1032,ankommen::V,megérkezik,бару
1033,zurückkommen::V,visszajön,кире кайту
1034,bleiben::V,marad,калу
1035,bleiben::V,megmarad,калу
1036,warten::V,vár,көтү
1037,warten::V,várakozik,көтү
1038,erwarten::V,vár,көтү
1039,erwarten::V,megvár,көтү
1040,suchen::V,kutat,эзләү
1041,finden::V,talál,табу
1042,versuchen::V,megpróbál,маташу
1043,versuchen::V,megkísérel,маташу
1044,vorbereiten::V,előkészít,хәзерләү
1045,lieben::V,szeret,сөю
1046,lieben::V,szeret,ярату
1047,mögen::V,szeret,өнәү
1048,lachen::V,nevet,көлү
1049,rühren::V,mozdít,дулкынландыру
1050,weinen::V,sír,елау
1051,schimpfen::V,szid,сүгү
1052,schimpfen::V,szid,сүгенү
1053,schimpfen::V,szitkozódik,сүгү
1054,schimpfen::V,szitkozódik,сүгенү
1055,sich ärgern::V,mérgelődik,ачулану
1056,sich ärgern::V,bosszankodik,ачулану
1057,sich fürchten::V,fél,курку
1058,sich fürchten::V,retteg,курку
1059,fürchten::V,fél,калтырау
1060,fürchten::V,fél,калтырану
1061,fliehen::V,menekül,арка бирү
1062,flüchten::V,elmenekül,качу
1063,sehen::V,néz,күрү
1064,anschauen::V,megnéz,карау
1065,ansehen::V,néz,карау
1066,ansehen::V,néz,күзәтү
1067,ansehen::V,ránéz,карау
1068,ansehen::V,ránéz,күзәтү
1069,ansehen::V,megnéz,карау
1070,ansehen::V,megnéz,күзәтү
1071,hören::V,hall,ишетү
1072,zuhören::V,hallgat,тыңлау
1073,zuhören::V,meghallgat,тыңлау
1074,probieren::V,kóstol,тату
1075,probieren::V,megkóstol,тату
1076,riechen::V,szagol,иснәү
1077,fühlen::V,érez,тою
1078,fühlen::V,érez,сизү
1079,scheinen::V,tűnik,күренү
1080,scheinen::V,látszik,күренү
1081,zu sehen sein::V,mutatkozik,күренү
1082,vernehmen::V,hall,ишетү
1083,frieren::V,fázik,өшү
1084,frieren::V,fázik,күшегү
1085,tun::V,csinál,итү
1086,tun::V,cselekszik,итү
1087,können::V,tud,алу
1088,wollen::V,akar,теләү
1089,anfangen::V,kezd,керешү
1090,beenden::V,befejez,бетерү
1091,beenden::V,befejez,тәмамлау
1092,aufhören::V,megszűnik,бетү
1093,gelingen::V,sikerül,уңу
1094,geraten::V,kerül,сабышу
1095,geraten::V,jut,сабышу
1096,öffnen::V,nyit,ачу
1097,öffnen::V,kinyit,ачу
1098,schließen::V,csuk,ябу
1099,schließen::V,becsuk,ябу
1100,stellen::V,állít,кую
1101,stellen::V,helyez,кую
1102,setzen::V,ültet,утырту
1103,setzen::V,helyez,утырту
1104,legen::V,tesz,яткыру
1105,legen::V,fektet,яткыру
1106,berühren::V,érint,тию
1107,verbinden::V,beköt,ялгау
1108,verbinden::V,összeköt,ялгау
1109,bedecken::V,betakar,өрту
1110,bedecken::V,betakar,каплау
1111,bedecken::V,betakar,томалау
1112,bedecken::V,beborít,өрту
1113,bedecken::V,beborít,каплау
1114,bedecken::V,beborít,томалау
1115,aufhängen::V,felakaszt,асу
1116,anzünden::V,gyújt,кабызу
1117,anzünden::V,meggyújt,кабызу
1118,aufheben::V,felemel,күтәрү
1119,zurücklassen::V,hátrahagy,калдыру
1120,verlieren::V,veszít,югалту
1121,verlieren::V,elveszít,югалту
1122,fallen lassen::V,elejt,төшерү
1123,machen::V,tesz,ясау
1124,machen::V,tesz,эшләү
1125,machen::V,csinál,ясау
1126,machen::V,csinál,эшләү
1127,herstellen::V,gyárt,ясау
1128,herstellen::V,előállít,ясау
1129,bauen::V,épít,кору
1130,reparieren::V,javít,төзәтү
1131,reparieren::V,kijavít,төзәтү
1132,reparieren::V,megjavít,төзәтү
1133,verbessern::V,megjavít,яхшырту
1134,ändern::V,változtat,үзгәртү
1135,ändern::V,megváltoztat,үзгәртү
1136,graben::V,ás,казу
1137,beugen::V,meghajt,ию
1138,biegen::V,hajlít,бөгү
1139,drehen::V,forgat,бору
1140,drehen::V,forgat,бөтерү
1141,wenden::V,fordít,бору
1142,wenden::V,megfordít,бору
1143,umdrehen::V,megfordít,түнтәрү
1144,umdrehen::V,megforgat,түнтәрү
1145,heben::V,emel,күтәрү
1146,hochheben::V,felemel,күтәрү
1147,ergreifen::V,megfog,эләктерү
1148,halten::V,tart,тоту
1149,drücken::V,nyom,кысу
1150,drücken::V,megnyom,кысу
1151,schieben::V,tol,кузгату
1152,kratzen::V,vakar,тырнау
1153,lecken::V,nyal,ялау
1154,beißen::V,harap,тешләү
1155,abreißen::V,letép,өзү
1156,abschneiden::V,levág,кыю
1157,abschneiden::V,levág,кисү
1158,binden::V,köt,бәйләү
1159,binden::V,kötöz,бәйләү
1160,stecken::V,dug,төртү
1161,stecken::V,dug,тыгу
1162,brechen::V,tör,сындыру
1163,brechen::V,eltör,сындыру
1164,klopfen::V,kopogtat,шаку
1165,klopfen::V,kopogtat,шакылдау
1166,hauen::V,vág,кыйнау
1167,hauen::V,levág,кыйнау
1168,kleben::V,tapaszt,ябыштыру
1169,reiben::V,dörzsöl,ышку
1170,reiben::V,súrol,ышку
1171,streichen::V,simít,ягу
1172,schleifen::V,fen,кайрау
1173,schleifen::V,csiszol,кайрау
1174,schleifen::V,köszörül,кайрау
1175,schneiden::V,vág,кисү
1176,schneiden::V,szel,кисү
1177,schneiden::V,metsz,кисү
1178,rütteln::V,ráz,селкетү
1179,schütteln::V,ráz,селкетү
1180,schütteln::V,megráz,селкетү
1181,schwenken::V,lóbál,болгау
1182,schwenken::V,lobogtat,болгау
1183,schütten::V,önt,кою
1184,füllen::V,tölt,тутыру
1185,füllen::V,megtölt,тутыру
1186,einwickeln::V,becsavar,төрү
1187,tragen::V,hord,ташу
1188,schleppen::V,vonszol,сөйрәү
1189,schleppen::V,vonszol,өстерәү
1190,ziehen::V,húz,тарту
1191,aufbewahren::V,megőriz,саклау
1192,werfen::V,dob,ыргыту
1193,werfen::V,hajít,ыргыту
1194,fangen::V,fog,тоту
1195,packen::V,megragad,эләктерү
1196,verstecken::V,eldug,яшерү
1197,verstecken::V,elrejt,яшерү
1198,teilen::V,oszt,бүлү
1199,teilen::V,megoszt,бүлү
1200,schicken::V,küld,җибәрү
1201,bringen::V,hoz,китерү
1202,bringen::V,visz,китерү
1203,hinzufügen::V,hozzáad,өстәү
1204,bekommen::V,kap,алу
1205,bekommen::V,megkap,алу
1206,erhalten::V,kap,алу
1207,erhalten::V,megkap,алу
1208,nehmen::V,vesz,алу
1209,wählen::V,választ,сайлау
1210,auswählen::V,kiválaszt,сайлау
1211,bewahren::V,megtart,саклау
1212,behindern::V,akadályoz,комачаулау
1213,behindern::V,gátol,комачаулау
1214,verderben::V,elront,бозу
1215,beschädigen::V,rongál,бозу
1216,zerbrechen::V,eltör,вату
1217,zerbrechen::V,széttör,вату
1218,zerbrechen::V,kettétör,вату
1219,zerreißen::V,eltép,өзү
1220,zerreißen::V,eltép,ерту
1221,zerreißen::V,széttép,өзү
1222,zerreißen::V,széttép,ерту
1223,zerstören::V,elpusztít,җимерү
1224,verbrennen::V,éget,яндыру
1225,verbrennen::V,éget,көйдерү
1226,verbrennen::V,eléget,яндыру
1227,verbrennen::V,eléget,көйдерү
1228,geben::V,ad,бирү
1229,reichen::V,nyújt,тапшыру
1230,schenken::V,ajándékoz,бүләкләү
1231,versprechen::V,ígér,вәгъдә бирү
1232,wünschen::V,kíván,котлау
1233,loben::V,dicsér,мактау
1234,küssen::V,csókol,үбү
1235,wiegen::V,ringat,тирбәтү
1236,zudecken::V,betakar,ябу
1237,zudecken::V,betakar,бөркәү
1238,wecken::V,kelt,уяту
1239,wecken::V,ébreszt,уяту
1240,zeigen::V,mutat,күрсәтү
1241,führen::V,visz,йөртү
1242,führen::V,vezet,йөртү
1243,lehren::V,tanít,өйрәтү
1244,unterrichten::V,tanít,укыту
1245,aufziehen::V,felnevel,асрау
1246,leiten::V,vezet,җитәкләү
1247,leiten::V,vezérel,җитәкләү
1248,antreiben::V,hajt,куалау
1249,antreiben::V,hajt,әйдәләү
1250,antreiben::V,hajt,ашыктыру
1251,lassen::V,-tat,мәҗбүр итү
1252,lassen::V,-at,мәҗбүр итү
1253,einladen::V,meghív,чакыру
1254,vereinigen::V,egyesít,берләштерү
1255,besuchen::V,látogat,керешү
1256,treffen::V,talál,очрату
1257,sich versammeln::V,gyülekezik,җыелышу
1258,sich versammeln::V,összegyűlik,җыелышу
1259,spielen::V,játszik,уйнау
1260,singen::V,énekel,җырлау
1261,tanzen::V,táncol,бию
1262,sich trennen::V,elválik,аерылу
1263,sich trennen::V,elválik,ташлашу
1264,verlassen::V,elhagy,ташлау
1265,verlassen::V,elhagy,калдыру
1266,retten::V,ment,коткару
1267,bewachen::V,őriz,каравыллау
1268,schützen::V,óv,ышыклау
1269,schützen::V,véd,ышыклау
1270,verteidigen::V,véd,яклау
1271,verteidigen::V,véd,саклау
1272,sich schlagen::V,verekszik,сугышу
1273,schießen::V,lő,ату
1274,siegen::V,győz,җиңү
1275,ärgern::V,bosszant,ачуландыру
1276,schlagen::V,üt,ору
1277,schlagen::V,üt,бәрү
1278,schlagen::V,üt,тукмау
1279,schlagen::V,ver,ору
1280,schlagen::V,ver,бәрү
1281,schlagen::V,ver,тукмау
1282,treten::V,rúg,тибү
1283,stechen::V,döf,кадау
1284,stechen::V,szúr,кадау
1285,stoßen::V,lök,этү
1286,stehlen::V,lop,урлау
1287,stören::V,zavar,комачаулау
1288,belästigen::V,zaklat,борчу
1289,belästigen::V,zaklat,билмазалау
1290,verbergen::V,rejt,яшерү
1291,verbergen::V,elrejt,яшерү
1292,täuschen::V,megtéveszt,алдату
1293,betrügen::V,csal,хәрәмләшү
1294,töten::V,öl,үтерү
1295,wohnen::V,lakik,яшәү
1296,arbeiten::V,dolgozik,эшләү
1297,sammeln::V,szed,туплау
1298,sammeln::V,gyűjt,туплау
1299,pflücken::V,szed,өзү
1300,jagen::V,vadászik,аулау
1301,fischen::V,halászik,балык тоту
1302,fassen::V,fog,тоту
1303,hüten::V,őriz,көтү
1304,hüten::V,legeltet,көтү
1305,treiben::V,hajt,куалау
1306,anbinden::V,köt,бәйләү
1307,füttern::V,etet,туйдыру
1308,melken::V,fej,саву
1309,hacken::V,vág,чабу
1310,gießen::V,öntöz,сугару
1311,reifen::V,érik,җитешү
1312,zubereiten::V,elkészít,пешеренү
1313,kochen::V,főz,пешерү
1314,kochen::V,főz,кайнату
1315,backen::V,süt,пешерү
1316,braten::V,süt,куыру
1317,braten::V,süt,кыздыру
1318,umrühren::V,megkever,бутау
1319,umrühren::V,megkever,болгату
1320,stricken::V,köt,бәйләү
1321,nähen::V,varr,тегү
1322,färben::V,fest,ману
1323,reinigen::V,tisztít,чистарту
1324,waschen::V,mos,юу
1325,abwischen::V,letöröl,сөртү
1326,spülen::V,mosogat,чайкау
1327,fegen::V,söpör,себерү
1328,kehren::V,söpör,себерү
1329,baden::V,fürdik,коену
1330,sich waschen::V,mosdik,юыну
1331,sich waschen::V,mosakszik,юыну
1332,ausziehen::V,levesz,чишенү
1333,anziehen::V,felölt,кию
1334,anziehen::V,felvesz,кию
1335,sich anziehen::V,öltözik,киенү
1336,sich anziehen::V,felöltözik,киенү
1337,kämmen::V,fésül,тарау
1338,schmücken::V,díszít,бизәү
1339,schmücken::V,díszít,бизәкләү
1340,sagen::V,mond,дию
1341,sagen::V,mond,әйтү
1342,sprechen::V,beszél,сөйләү
1343,sprechen::V,beszél,сөйләшү
1344,reden::V,beszél,сөйләү
1345,sich unterhalten::V,beszélget,сөйләшү
1346,fragen::V,kérdez,сорау
1347,fragen::V,kérdez,сорашу
1348,bitten::V,kér,үтенү
1349,erzählen::V,mesél,сөйләү
1350,erzählen::V,elbeszél,сөйләү
1351,mitteilen::V,közöl,белдерү
1352,nennen::V,hív,дию
1353,nennen::V,nevez,дию
1354,rufen::V,hív,дәшү
1355,prahlen::V,dicsekszik,мактану
1356,prahlen::V,dicsekszik,шапырыну
1357,übersetzen::V,fordít,күчерү
1358,denken::V,gondol,уйлау
1359,glauben::V,hisz,инану
1360,bemerken::V,észrevesz,искәрү
1361,erkennen::V,ráismer,тану
1362,erkennen::V,felismer,тану
1363,begreifen::V,felfog,аңлау
1364,begreifen::V,felfog,төшенү
1365,verstehen::V,ért,аңлау
1366,verstehen::V,ért,төшенү
1367,verstehen::V,megért,аңлау
1368,verstehen::V,megért,төшенү
1369,lernen::V,tanul,уку
1370,lernen::V,tanul,өйрәнү
1371,lernen::V,megtanul,уку
1372,lernen::V,megtanul,өйрәнү
1373,wissen::V,tud,белү
1374,sich erinnern an::V,emlékszik,хәтерләү
1375,vergessen::V,felejt,оныту
1376,vergessen::V,elfelejt,оныту
1377,messen::V,mér,үлчәү
1378,messen::V,megmér,үлчәү
1379,zählen::V,számol,санау
1380,zählen::V,megszámol,санау
1381,rechnen::V,számít,исәпләү
1382,lesen::V,olvas,уку
1383,malen::V,fest,рәсем ясау
1384,malen::V,fest,сурәт ясау
1385,malen::V,fest,сурәтләү
1386,zeichnen::V,rajzol,язу-сызу
1387,zeichnen::V,rajzol,сурәт ясау
1388,schreiben::V,ír,язу
1389,besitzen::V,birtokol,биләү
1390,kaufen::V,vesz,алу
1391,kaufen::V,megvesz,алу
1392,verkaufen::V,elad,сату
1393,bezahlen::V,fizet,түләү
1394,bezahlen::V,kifizet,түләү
1395,zahlen::V,fizet,түләү
1396,zahlen::V,megfizet,түләү
1397,beherrschen::V,ural,ия булу
1398,ertragen::V,elbír,чыдау
1399,ertragen::V,elvisel,чыдау
