,Concept_ID,ml,lv
641,Mitte::N,മധ്യസ്ഥാനം,vidus
642,Gegenstand::N,സാധനം,кӧлуй
643,Gegenstand::N,സാധനം,priekšmets
644,Sache::N,വസ്തു,добра
645,Sache::N,വസ്തു,lieta
646,Rand::N,തൊങ്ങൽ,дор
647,Rand::N,തൊങ്ങൽ,mala
648,Rand::N,തൊങ്ങൽ,apmale
649,Kante::N,അറ്റം,дор
650,Kante::N,അറ്റം,šķautne
651,Ecke::N,മൂല,пельӧс
652,Ecke::N,മൂല,kakts
653,Ecke::N,മൂല,stūris
654,Spitze::N,അഗ്രം,йыв
655,Spitze::N,അഗ്രം,smaile
656,Spitze::N,അഗ്രം,galotne
657,Ende::N,അവസാനം,пом
658,Ende::N,അവസാനം,gals
659,Ende::N,അവസാനം,uzgalis
660,Loch::N,ദ്വാരം,розь
661,Loch::N,ദ്വാരം,caurums
662,Winkel::N,കോൺ,пельӧс
663,Winkel::N,കോൺ,leņķis
664,Muster::N,ക്രമം,сер
665,Muster::N,ക്രമം,piemērs
666,Größe::N,വലുപ്പം,ыджда
667,Größe::N,വലുപ്പം,lielums
668,Länge::N,നീളം,кузьта
669,Länge::N,നീളം,garums
670,Höhe::N,ഉയരം,джуджда
671,Höhe::N,ഉയരം,augstums
672,Gewicht::N,കട്ടി,сьӧкта
673,Gewicht::N,കട്ടി,сьӧкталун
674,Gewicht::N,കട്ടി,svars
675,Gewicht::N,കട്ടി,smagums
676,Menge::N,അളവ്,лун
677,Menge::N,അളവ്,числӧ
678,Menge::N,അളവ്,masa
679,Menge::N,അളവ്,daudzums
680,Haufen::N,കൂമ്പാരം,чукӧр
681,Haufen::N,കൂമ്പാരം,čupa
682,Haufen::N,കൂമ്പാരം,grēda
683,Haufen::N,കൂമ്പാരം,kaudze
684,Reihe::N,വരി,рад
685,Reihe::N,വരി,rinda
686,Reihe::N,വരി,virkne
687,Boot::N,ബോട്ട്,пыж
688,Boot::N,ബോട്ട്,laiva
689,Ruder::N,പങ്കായം,пелыс
690,Ruder::N,പങ്കായം,ӧпаснӧй
691,Ruder::N,പങ്കായം,airis
692,Ruder::N,പങ്കായം,irklis
693,Schlitten::N,ഉരുളില്ലാവണ്ടി,дадь
694,Schlitten::N,ഉരുളില്ലാവണ്ടി,ragavas
695,Ski::N,ഹിമപാദുകം,лызь
696,Ski::N,ഹിമപാദുകം,slēpe
697,Lagerfeuer::N,തീ,бипур
698,Lagerfeuer::N,തീ,ugunskurs
699,Last::N,ഭാരം,сьӧкыдтор
700,Last::N,ഭാരം,krava
701,Gang::N,നടത്തം,мунӧм
702,Gang::N,നടത്തം,ветлӧм
703,Gang::N,നടത്തം,eja
704,Gang::N,നടത്തം,gājums
705,Schritt::N,ചുവട്,воськов
706,Schritt::N,ചുവട്,воськовтӧм
707,Schritt::N,ചുവട്,solis
708,Norden::N,വടക്ക്,войвыв
709,Norden::N,വടക്ക്,ziemeļi
710,Süden::N,തെക്ക്,лунвыв
711,Süden::N,തെക്ക്,dienvidi
712,Westen::N,പടിഞ്ഞാറ്,рытыв
713,Westen::N,പടിഞ്ഞാറ്,rietumi
714,Osten::N,കിഴക്ക്,асыв
715,Osten::N,കിഴക്ക്,austrumi
716,Holz::N,തടി,пу
717,Holz::N,തടി,koks
718,Holz::N,തടി,koksne
719,Brett::N,ബോർഡ്,пӧв
720,Brett::N,ബോർഡ്,dēlis
721,Platte::N,തകിട്,плита
722,Platte::N,തകിട്,plate
723,Platte::N,തകിട്,plāksne
724,Stütze::N,താങ്ങ്,пыкӧд
725,Stütze::N,താങ്ങ്,мыджӧд
726,Stütze::N,താങ്ങ്,balsts
727,Stütze::N,താങ്ങ്,atspaids
728,Stange::N,കമ്പ്,потш
729,Stange::N,കമ്പ്,maikste
730,Stock::N,വടി,бедь
731,Stock::N,വടി,boze
732,Stock::N,വടി,spieķis
733,Stab::N,കുറുവടി,зир
734,Stab::N,കുറുവടി,zizlis
735,Rohr::N,കുഴൽ,труба
736,Rohr::N,കുഴൽ,caurule
737,Haus::N,വീട്,керка
738,Haus::N,വീട്,māja
739,Heim::N,വീട്,горт
740,Heim::N,വീട്,mājas
741,Ofen::N,സ്റ്റൌ,пач
742,Ofen::N,സ്റ്റൌ,krāsns
743,Fußboden::N,തറ,джодж
744,Fußboden::N,തറ,grīda
745,Tisch::N,മേശ,пызан
746,Tisch::N,മേശ,galds
747,Stuhl::N,കസേര,улӧс
748,Stuhl::N,കസേര,krēsls
749,Wiege::N,തൊട്ടിൽ,зыбка
750,Wiege::N,തൊട്ടിൽ,šūpulis
751,Bett::N,കിടക്ക,вольпась
752,Bett::N,കിടക്ക,gulta
753,Regal::N,ഷെൽഫ്,джадж
754,Regal::N,ഷെൽഫ്,plaukts
755,Kiste::N,പെട്ടി,куд
756,Kiste::N,പെട്ടി,ящик
757,Kiste::N,പെട്ടി,kaste
758,Kiste::N,പെട്ടി,šķirsts
759,Fenster::N,ജനൽ,ӧшинь
760,Fenster::N,ജനൽ,logs
761,Tür::N,വാതിൽ,ӧдзӧс
762,Tür::N,വാതിൽ,durvis
763,Tor::N,കവാടം,дзиръя
764,Tor::N,കവാടം,vārti
765,Zaun::N,വേലി,потшӧс
766,Zaun::N,വേലി,žogs
767,Dach::N,മേൽക്കുര,вевт
768,Dach::N,മേൽക്കുര,jumts
769,Leiter::N,ഏണി,пос
770,Leiter::N,ഏണി,kāpnes
771,Leiter::N,ഏണി,redeles
772,Besen::N,ചൂല്,рос
773,Besen::N,ചൂല്,slota
774,Spaten::N,തൂമ്പ,зыр
775,Spaten::N,തൂമ്പ,lāpsta
776,Schaufel::N,തൂമ്പ,тэльӧб
777,Schaufel::N,തൂമ്പ,liekšķere
778,Gabel::N,മുൾക്കത്തി,вилки
779,Gabel::N,മുൾക്കത്തി,dakšiņa
780,Löffel::N,സ്പൂൺ,пань
781,Löffel::N,സ്പൂൺ,karote
782,Messer::N,കത്തി,пурт
783,Messer::N,കത്തി,nazis
784,Nagel::N,ആണി,тув
785,Nagel::N,ആണി,кӧрт тув
786,Nagel::N,ആണി,nagla
787,Netz::N,വല,тыв
788,Netz::N,വല,tīkls
789,Haken::N,കൊളുത്ത്,крук
790,Haken::N,കൊളുത്ത്,āķis
791,Haken::N,കൊളുത്ത്,kāsis
792,Haken::N,കൊളുത്ത്,krampis
793,Griff::N,കൈപ്പിടി,нуд
794,Griff::N,കൈപ്പിടി,kāts
795,Griff::N,കൈപ്പിടി,rokturis
796,Schloss::N,പൂട്ട്,томан
797,Schloss::N,പൂട്ട്,aizslēgs
798,Bild::N,ചിത്രം,серпас
799,Bild::N,ചിത്രം,glezna
800,Figur::N,കണക്ക്,пертас
801,Figur::N,കണക്ക്,вежньӧг
802,Figur::N,കണക്ക്,figūra
803,Puppe::N,പാവ,акань
804,Puppe::N,പാവ,lelle
805,Beutel::N,ബാഗ്,мешӧк
806,Beutel::N,ബാഗ്,kule
807,Beutel::N,ബാഗ്,maisiņš
808,Bündel::N,കെട്ട്,кӧртӧд
809,Bündel::N,കെട്ട്,sainis
810,Tasche::N,ബാഗ്,сумка
811,Tasche::N,ബാഗ്,soma
812,Eimer::N,ബക്കറ്റ്,ведра
813,Eimer::N,ബക്കറ്റ്,spainis
814,Deckel::N,ഉറ,пӧдан
815,Deckel::N,ഉറ,тупкӧд
816,Deckel::N,ഉറ,vāks
817,Geschirr::N,പിഞ്ഞാണം,дозмук
818,Geschirr::N,പിഞ്ഞാണം,тасьті-пань
819,Geschirr::N,പിഞ്ഞാണം,trauki
820,Sack::N,ചാക്ക്,мешӧк
821,Sack::N,ചാക്ക്,maiss
822,Tasse::N,കപ്പ്,бекар
823,Tasse::N,കപ്പ്,тасьті
824,Tasse::N,കപ്പ്,tase
825,Topf::N,പാത്രം,гырнич
826,Topf::N,പാത്രം,pods
827,Kessel::N,കെറ്റ്ല്,пӧрт
828,Kessel::N,കെറ്റ്ല്,katls
829,Essen::N,ആഹാരസമയം,сёйӧм
830,Essen::N,ആഹാരസമയം,ēdiens
831,Nahrung::N,ഭക്ഷണം,сёян
832,Nahrung::N,ഭക്ഷണം,barība
833,Speise::N,ഡിഷ്,сёян
834,Speise::N,ഡിഷ്,сёянтор
835,Speise::N,ഡിഷ്,ēdiens
836,Fleisch::N,മാംസം,яй
837,Fleisch::N,മാംസം,gaļa
838,Getreide::N,ചോളം,нянь
839,Getreide::N,ചോളം,labība
840,Brei::N,കഞ്ഞി,рок
841,Brei::N,കഞ്ഞി,putra
842,Brei::N,കഞ്ഞി,biezenis
843,Brot::N,റോട്ടി,нянь
844,Brot::N,റോട്ടി,maize
845,Scheibe::N,തുണ്ട്,шӧрӧм
846,Scheibe::N,തുണ്ട്,чӧлан
847,Scheibe::N,തുണ്ട്,šķēle
848,Scheibe::N,തുണ്ട്,rieciens
849,Fett::N,കൊഴുപ്പ്,гос
850,Fett::N,കൊഴുപ്പ്,тшог
851,Fett::N,കൊഴുപ്പ്,tauki
852,Butter::N,വെണ്ണ,вый
853,Butter::N,വെണ്ണ,sviests
854,Öl::N,എണ്ണ,вый
855,Öl::N,എണ്ണ,eļļa
856,Salz::N,ഉപ്പ്,сов
857,Salz::N,ഉപ്പ്,sāls
858,Suppe::N,സൂപ്പ്,шыд
859,Suppe::N,സൂപ്പ്,zupa
860,Honig::N,തേൻ,ма
861,Honig::N,തേൻ,medus
862,Milch::N,പാൽ,йӧв
863,Milch::N,പാൽ,piens
864,Tee::N,ചായ,чай
865,Tee::N,ചായ,tēja
866,Leder::N,തുകൽ,ку
867,Leder::N,തുകൽ,āda
868,Wolle::N,കമ്പിളി,вурун
869,Wolle::N,കമ്പിളി,vilna
870,Stoff::N,തുണി,дӧра
871,Stoff::N,തുണി,drāna
872,Stoff::N,തുണി,audums
873,Nadel::N,സൂചി,ем
874,Nadel::N,സൂചി,adata
875,Faden::N,നൂല്,сунис
876,Faden::N,നൂല്,diegs
877,Faden::N,നൂല്,pavediens
878,Knopf::N,ബട്ടൺ,кизь
879,Knopf::N,ബട്ടൺ,poga
880,Knoten::N,കുരുക്ക്,гӧрӧд
881,Knoten::N,കുരുക്ക്,mezgls
882,Farbe::N,പെയിൻറ്,краска
883,Farbe::N,പെയിൻറ്,вап
884,Farbe::N,പെയിൻറ്,krāsa
885,Kleidung::N,വസ്ത്രങ്ങൾ,паськӧм
886,Kleidung::N,വസ്ത്രങ്ങൾ,tērps
887,Kleidung::N,വസ്ത്രങ്ങൾ,drēbes
888,Hemd::N,ഷർട്ട്,дӧрӧм
889,Hemd::N,ഷർട്ട്,krekls
890,Kragen::N,കുപ്പായക്കഴുത്ത്,воротник
891,Kragen::N,കുപ്പായക്കഴുത്ത്,apkakle
892,Ärmel::N,കുപ്പായക്കൈ,сос
893,Ärmel::N,കുപ്പായക്കൈ,piedurkne
894,Hose::N,ട്രൌസർ,гач
895,Hose::N,ട്രൌസർ,bikses
896,Gürtel::N,ബെൽറ്റ്,вӧнь
897,Gürtel::N,ബെൽറ്റ്,josta
898,Mütze::N,തൊപ്പി,шапка
899,Mütze::N,തൊപ്പി,cepure
900,Schuh::N,ഷൂ,башмак
901,Schuh::N,ഷൂ,ботинки
902,Schuh::N,ഷൂ,kurpe
903,Stiefel::N,ബൂട്ട്,сапӧг
904,Stiefel::N,ബൂട്ട്,zābaks
905,Ring::N,മോതിരം,кытш
906,Ring::N,മോതിരം,gredzens
907,Band::N,റിബൺ,лента
908,Band::N,റിബൺ,вундас
909,Band::N,റിബൺ,lente
910,Kamm::N,ചീപ്പ്,сынан
911,Kamm::N,ചീപ്പ്,ķemme
912,Spiegel::N,കണ്ണാടി,рӧмпӧштан
913,Spiegel::N,കണ്ണാടി,spogulis
914,Riemen::N,സ്ട്രാപ്പ്,тасма
915,Riemen::N,സ്ട്രാപ്പ്,siksna
916,Schnur::N,ചരട്,гез
917,Schnur::N,ചരട്,aukla
918,Leine::N,കെട്ടാനുള്ള തോൽവാർ,юргез
919,Leine::N,കെട്ടാനുള്ള തോൽവാർ,saite
920,Decke::N,പുതപ്പ്,эшкын
921,Decke::N,പുതപ്പ്,шебрас
922,Decke::N,പുതപ്പ്,sega
923,Kissen::N,തലയിണ,юрлӧс
924,Kissen::N,തലയിണ,spilvens
925,Tuch::N,സ്കാർഫ്,чышъян
926,Tuch::N,സ്കാർഫ്,vadmala
927,Handtuch::N,തോർത്ത്,ки чышкӧд
928,Handtuch::N,തോർത്ത്,кизьчышъян
929,Handtuch::N,തോർത്ത്,dvielis
930,Kraft::N,ശക്തി,этш
931,Kraft::N,ശക്തി,эбӧс
932,Kraft::N,ശക്തി,spēks
933,Stärke::N,ശക്തി,ёнлун
934,Stärke::N,ശക്തി,чорыдлун
935,Stärke::N,ശക്തി,stiprums
936,Gesundheit::N,ആരോഗ്യം,дзоньвидзалун
937,Gesundheit::N,ആരോഗ്യം,veselība
938,Krankheit::N,അസുഖം,висьӧм
939,Krankheit::N,അസുഖം,slimība
940,Schmerz::N,വേദന,висьӧм
941,Schmerz::N,വേദന,sāpes
942,Wunde::N,മുറിവ്,дой
943,Wunde::N,മുറിവ്,brūce
944,Wunde::N,മുറിവ്,jēlums
945,Fieber::N,പനി,жар
946,Fieber::N,പനി,drudzis
947,Fieber::N,പനി,karstums
948,Arznei::N,മരുന്ന്,лекарство
949,Arznei::N,മരുന്ന്,зелля
950,Arznei::N,മരുന്ന്,zāles
951,Arznei::N,മരുന്ന്,medikaments
952,Brücke::N,പാലം,пос
953,Brücke::N,പാലം,tilts
954,Brunnen::N,കിണർ,юкмӧс
955,Brunnen::N,കിണർ,aka
956,Weide::N,മേച്ചൽ,пӧскӧтина
957,Weide::N,മേച്ചൽ,ganības
958,Pfad::N,വഴി,туй
959,Pfad::N,വഴി,кыснан
960,Pfad::N,വഴി,taka
961,Weg::N,വഴി,туй
962,Weg::N,വഴി,ceļš
963,Straße::N,റോഡ്,туй
964,Straße::N,റോഡ്,iela
965,Dorf::N,ഗ്രാമം,сикт
966,Dorf::N,ഗ്രാമം,ciems
967,Stadt::N,നഗരം,кар
968,Stadt::N,നഗരം,pilsēta
969,Brief::N,കത്ത്,письмӧ
970,Brief::N,കത്ത്,vēstule
971,Buch::N,പുസ്തകം,небӧг
972,Buch::N,പുസ്തകം,grāmata
973,Buchstabe::N,അക്ഷരം,шыпас
974,Buchstabe::N,അക്ഷരം,burts
975,Zeitung::N,വർത്തമാനപത്രം,газет
976,Zeitung::N,വർത്തമാനപത്രം,avīze
977,Zeitung::N,വർത്തമാനപത്രം,laikraksts
978,Leben::N,ജീവൻ,лов
979,Leben::N,ജീവൻ,олӧм
980,Leben::N,ജീവൻ,dzīve
981,Tod::N,മരണം,кулӧм
982,Tod::N,മരണം,nāve
983,Grab::N,ശവക്കുഴി,гу
984,Grab::N,ശവക്കുഴി,kaps
985,Kirche::N,പള്ളി,вичко
986,Kirche::N,പള്ളി,baznīca
987,Sünde::N,പാപം,мыж
988,Sünde::N,പാപം,grēks
989,Gott::N,ദൈവം,ен
990,Gott::N,ദൈവം,dievs
991,Arbeiter::N,ജോലിക്കാരൻ,уджалысь
992,Arbeiter::N,ജോലിക്കാരൻ,strādnieks
993,Chef::N,മേധാവി,юралысь
994,Chef::N,മേധാവി,веськӧдлысь
995,Chef::N,മേധാവി,šefs
996,Chef::N,മേധാവി,vadītajs
997,Chef::N,മേധാവി,priekšnieks
998,Meister::N,യജമാനൻ,вӧчысь
999,Meister::N,യജമാനൻ,meistars
1000,Arzt::N,ഡോക്ടർ,врач
1001,Arzt::N,ഡോക്ടർ,бурдӧдысь
1002,Arzt::N,ഡോക്ടർ,ārsts
1003,Lehrer::N,അധ്യാപകൻ,велӧдысь
1004,Lehrer::N,അധ്യാപകൻ,skolotājs
1005,Geld::N,പണം,сьӧм
1006,Geld::N,പണം,nauda
1007,Geschäft::N,ബിസിനസ്,удж
1008,Geschäft::N,ബിസിനസ്,bizness
1009,Geschäft::N,ബിസിനസ്,darījums
1010,Laden::N,കട,вузасянін
1011,Laden::N,കട,bode
1012,Laden::N,കട,veikals
1013,Preis::N,വില,дон
1014,Preis::N,വില,cena
1015,Ware::N,ചരക്ക്,тӧвар
1016,Ware::N,ചരക്ക്,prece
1017,Nutzen::N,ലാഭം,воӧм
1018,Nutzen::N,ലാഭം,выгӧда
1019,Nutzen::N,ലാഭം,labums
1020,Reichtum::N,ധനം,озырлун
1021,Reichtum::N,ധനം,bagātība
1022,Welt::N,ലോകം,енкӧла
1023,Welt::N,ലോകം,pasaule
1024,Land::N,രാജ്യം,му
1025,Land::N,രാജ്യം,zeme
1026,Staat::N,രാജ്യം,канму
1027,Staat::N,രാജ്യം,государство
1028,Staat::N,രാജ്യം,valsts
1029,König::N,രാജാവ്,кан
1030,König::N,രാജാവ്,ķēniņš
1031,König::N,രാജാവ്,karalis
1032,Macht::N,അധികാരം,каналӧм
1033,Macht::N,അധികാരം,vara
1034,Grenze::N,അതിർത്തി,су
1035,Grenze::N,അതിർത്തി,суйӧр
1036,Grenze::N,അതിർത്തി,robeža
1037,Krieg::N,യുദ്ധം,ожман
1038,Krieg::N,യുദ്ധം,karš
1039,Feind::N,ശത്രു,враг
1040,Feind::N,ശത്രു,вӧрӧг
1041,Feind::N,ശത്രു,ienaidnieks
1042,Gewalt::N,അക്രമം,мырдöналöм
1043,Gewalt::N,അക്രമം,vara
1044,Gewalt::N,അക്രമം,vardarbība
1045,Kampf::N,പോരാട്ടം,вермасьӧм
1046,Kampf::N,പോരാട്ടം,cīņa
1047,Bogen[Waffe]::N,വില്ല്,ньӧввуж
1048,Bogen[Waffe]::N,വില്ല്,loks
1049,Pfeil::N,അമ്പ്,ньӧв
1050,Pfeil::N,അമ്പ്,bulta
1051,Gewehr::N,തോക്ക്,пишшаль
1052,Gewehr::N,തോക്ക്,šautene
1053,Fehler::N,പിശക്,сорсьӧм
1054,Fehler::N,പിശക്,дзугсьӧм
1055,Fehler::N,പിശക്,kļūda
1056,Lüge::N,കള്ളം,пӧръясьӧм
1057,Lüge::N,കള്ളം,ылӧдлӧм
1058,Lüge::N,കള്ളം,meli
1059,Schaden::N,കേടുപാട്,лёк
1060,Schaden::N,കേടുപാട്,изъян
1061,Schaden::N,കേടുപാട്,пакӧсьт
1062,Schaden::N,കേടുപാട്,bojājums
1063,Schaden::N,കേടുപാട്,kaitējums
1064,Unglück::N,ദൌർഭാഗ്യം,шог
1065,Unglück::N,ദൌർഭാഗ്യം,kļūme
1066,Unglück::N,ദൌർഭാഗ്യം,klizma
1067,Unglück::N,ദൌർഭാഗ്യം,nelaime
1068,Schuld::N,തെറ്റ്,мыж
1069,Schuld::N,തെറ്റ്,vaina
1070,Alter::N,വയസ്സ്,арлыд
1071,Alter::N,വയസ്സ്,vecums
1072,Schluss::N,നിഗമനം,пом
1073,Schluss::N,നിഗമനം,beigas
1074,Zeit::N,സമയം,кад
1075,Zeit::N,സമയം,laiks
1076,Tag::N,ദിവസം,лун
1077,Tag::N,ദിവസം,diena
1078,Morgen::N,പ്രഭാതം,асыв
1079,Morgen::N,പ്രഭാതം,rīts
1080,Mittag::N,ഉച്ച,лун шӧр
1081,Mittag::N,ഉച്ച,pusdiena
1082,Abend::N,സായാഹ്നം,рыт
1083,Abend::N,സായാഹ്നം,vakars
1084,Nacht::N,രാത്രി,вой
1085,Nacht::N,രാത്രി,nakts
1086,Woche::N,ആഴ്ച,вежон
1087,Woche::N,ആഴ്ച,nedēļa
1088,Monat::N,മാസം,тӧлысь
1089,Monat::N,മാസം,mēnesis
1090,Jahr::N,വർഷം,во
1091,Jahr::N,വർഷം,gads
1092,Frühling::N,വസന്തം,тулыс
1093,Frühling::N,വസന്തം,pavasaris
1094,Sommer::N,വേനൽ,гожӧм
1095,Sommer::N,വേനൽ,vasara
1096,Herbst::N,ശരത്കാലം,ар
1097,Herbst::N,ശരത്കാലം,rudens
1098,Winter::N,ശൈത്യം,тӧв
1099,Winter::N,ശൈത്യം,ziema
1100,Januar::N,ജനുവരി,тӧв шӧр
1101,Januar::N,ജനുവരി,janvāris
1102,Februar::N,ഫെബ്രുവരി,урасьӧм
1103,Februar::N,ഫെബ്രുവരി,februāris
1104,März::N,മാർച്ച്,рака
1105,März::N,മാർച്ച്,marts
1106,April::N,ഏപ്രിൾ മാസം,кос му
1107,April::N,ഏപ്രിൾ മാസം,aprīlis
1108,Mai::N,മെയ് മാസം,ода-кора
1109,Mai::N,മെയ് മാസം,maijs
1110,Juni::N,ജൂൺ,лӧддза-номъя
1111,Juni::N,ജൂൺ,jūnijs
1112,Juli::N,ജൂലൈ,сора
1113,Juli::N,ജൂലൈ,jūlijs
1114,August::N,ആഗസ്റ്റ്,моз
1115,August::N,ആഗസ്റ്റ്,augusts
1116,September::N,സെപ്തംബർ,кӧч
1117,September::N,സെപ്തംബർ,septembris
1118,Oktober::N,ഒക്ടോബർ,йирым
1119,Oktober::N,ഒക്ടോബർ,oktobris
1120,November::N,നവംബർ,вӧльгым
1121,November::N,നവംബർ,novembris
1122,Dezember::N,ഡിസംബർ,ӧшым
1123,Dezember::N,ഡിസംബർ,decembris
1124,Montag::N,തിങ്കളാഴ്ച,выльлун
1125,Montag::N,തിങ്കളാഴ്ച,pirmdiena
1126,Dienstag::N,ചൊവ്വ,воторник
1127,Dienstag::N,ചൊവ്വ,otrdiena
1128,Mittwoch::N,ബുധനാഴ്ച,середа
1129,Mittwoch::N,ബുധനാഴ്ച,trešdiena
1130,Donnerstag::N,വ്യാഴാഴ്ച,четверг
1131,Donnerstag::N,വ്യാഴാഴ്ച,ceturtdiena
1132,Freitag::N,വെള്ളിയാഴ്ച,пекнича
1133,Freitag::N,വെള്ളിയാഴ്ച,piektdiena
1134,Samstag::N,ശനിയാഴ്ച,субӧта
1135,Samstag::N,ശനിയാഴ്ച,sestdiena
1136,Sonntag::N,ഞായറാഴ്ച,вӧскресенньӧ
1137,Sonntag::N,ഞായറാഴ്ച,svētdiena
1138,groß::A,വലിയ,ыджыд
1139,groß::A,വലിയ,dižs
1140,groß::A,വലിയ,liels
1141,klein::A,ചെറിയ,ичӧт
1142,klein::A,ചെറിയ,mazs
1143,lang::A,നീണ്ട,кузь
1144,lang::A,നീണ്ട,garš
1145,kurz::A,ഹ്രസ്വമായ,дженьыд
1146,kurz::A,ഹ്രസ്വമായ,īss
1147,breit::A,വിശാലമായ,ота
1148,breit::A,വിശാലമായ,паськыд
1149,breit::A,വിശാലമായ,plats
1150,schmal::A,ഇടുങ്ങിയ,оттӧм
1151,schmal::A,ഇടുങ്ങിയ,tievs
1152,dicht::A,നിബിഡമായ,сук
1153,dicht::A,നിബിഡമായ,blīvs
1154,dick[Gegenstand]::A,തടിച്ച,кыз
1155,dick[Gegenstand]::A,തടിച്ച,biezs
1156,dünn::A,മെലിഞ്ഞ,вӧсни
1157,dünn::A,മെലിഞ്ഞ,вӧсньыд
1158,dünn::A,മെലിഞ്ഞ,plāns
1159,fein::A,നേർത്ത,посни
1160,fein::A,നേർത്ത,smalks
1161,fest::A,ഉറപ്പുള്ള,зумыд
1162,fest::A,ഉറപ്പുള്ള,tvirts
1163,fest::A,ഉറപ്പുള്ള,noturīgs
1164,flach::A,പരന്ന,плавкӧс
1165,flach::A,പരന്ന,тшӧтшкӧс
1166,flach::A,പരന്ന,lēzens
1167,flach::A,പരന്ന,līdzens
1168,glatt::A,മിനുസമുള്ള,вольк
1169,glatt::A,മിനുസമുള്ള,мольыд
1170,glatt::A,മിനുസമുള്ള,gluds
1171,glatt::A,മിനുസമുള്ള,slidens
1172,hart::A,കട്ടിയുള്ള,зумыд
1173,hart::A,കട്ടിയുള്ള,ciets
1174,weich::A,മൃദുവായ,небыд
1175,weich::A,മൃദുവായ,mīksts
1176,rund::A,വട്ടത്തിലുള്ള,гӧгрӧс
1177,rund::A,വട്ടത്തിലുള്ള,apaļš
1178,spitz::A,മുനയുള്ള,ёсь йыла
1179,spitz::A,മുനയുള്ള,smails
1180,scharf::A,മൂർച്ചയുള്ള,ёсь
1181,scharf::A,മൂർച്ചയുള്ള,ass
1182,stumpf::A,തുറന്നടിക്കുന്ന,ныж
1183,stumpf::A,തുറന്നടിക്കുന്ന,truls
1184,stumpf::A,തുറന്നടിക്കുന്ന,strups
1185,schwer::A,ഭാരമുള്ള,сьӧкыд
1186,schwer::A,ഭാരമുള്ള,smags
1187,schön::A,മനോഹരമായ,мича
1188,schön::A,മനോഹരമായ,лӧсьыд
1189,schön::A,മനോഹരമായ,daiļš
1190,schön::A,മനോഹരമായ,skaists
1191,heiß::A,ചൂടുള്ള,пӧсь
1192,heiß::A,ചൂടുള്ള,karsts
1193,warm::A,ചൂടുള്ള,шоныд
1194,warm::A,ചൂടുള്ള,silts
1195,kalt::A,തണുത്ത,кӧдзыд
1196,kalt::A,തണുത്ത,salts
1197,kalt::A,തണുത്ത,auksts
1198,kühl::A,തണുപ്പുള്ള,юзыд
1199,kühl::A,തണുപ്പുള്ള,ыркыд
1200,kühl::A,തണുപ്പുള്ള,vēss
1201,kühl::A,തണുപ്പുള്ള,dzestrs
1202,frisch::A,ശുദ്ധമായ,выль
1203,frisch::A,ശുദ്ധമായ,svaigs
1204,feucht::A,ഈറനുള്ള,уль
1205,feucht::A,ഈറനുള്ള,mitrs
1206,feucht::A,ഈറനുള്ള,drēgns
1207,nass::A,നനഞ്ഞ,ва
1208,nass::A,നനഞ്ഞ,slapjš
1209,trocken::A,വരണ്ട,кос
1210,trocken::A,വരണ്ട,sauss
1211,voll::A,നിറയെ,кыз
1212,voll::A,നിറയെ,pilns
1213,leer::A,ഒഴിഞ്ഞ,куш
1214,leer::A,ഒഴിഞ്ഞ,тыртӧм
1215,leer::A,ഒഴിഞ്ഞ,tukšs
1216,offen::A,തുറന്ന,восьса
1217,offen::A,തുറന്ന,vaļējs
1218,offen::A,തുറന്ന,atvērts
1219,geschlossen::A,അടച്ച,пӧдса
1220,geschlossen::A,അടച്ച,slēgts
1221,sauber::A,വൃത്തിയുള്ള,сӧстӧм
1222,sauber::A,വൃത്തിയുള്ള,tīrs
1223,sauber::A,വൃത്തിയുള്ള,spodrs
1224,schmutzig::A,അഴുക്കുനിറഞ്ഞ,няйт
1225,schmutzig::A,അഴുക്കുനിറഞ്ഞ,netīrs
1226,schmutzig::A,അഴുക്കുനിറഞ്ഞ,dubļains
1227,roh::A,അസംസ്കൃതമായ,уль
1228,roh::A,അസംസ്കൃതമായ,jēls
1229,reif::A,പഴുത്ത,кисьмӧм
1230,reif::A,പഴുത്ത,gatavs
1231,reif::A,പഴുത്ത,nobriedis
1232,lecker::A,രുചികരമായ,чӧскыд
1233,lecker::A,രുചികരമായ,gards
1234,lecker::A,രുചികരമായ,garšīgs
1235,süß::A,മധുരമുള്ള,юмов
1236,süß::A,മധുരമുള്ള,чӧскыд
1237,süß::A,മധുരമുള്ള,salds
1238,bitter::A,കടുത്ത,курыд
1239,bitter::A,കടുത്ത,sūrs
1240,bitter::A,കടുത്ത,rūgts
1241,sauer::A,പുളിപ്പുള്ള,шома
1242,sauer::A,പുളിപ്പുള്ള,skābs
1243,hell::A,ജ്വലിക്കുന്ന,югыд
1244,hell::A,ജ്വലിക്കുന്ന,gaišs
1245,dunkel::A,ഇരുണ്ട,пемыд
1246,dunkel::A,ഇരുണ്ട,tumšs
1247,schwarz::A,കറുത്ത,сьӧд
1248,schwarz::A,കറുത്ത,melns
1249,weiß::A,വെളുത്ത,еджыд
1250,weiß::A,വെളുത്ത,balts
1251,rot::A,ചുവന്ന,гӧрд
1252,rot::A,ചുവന്ന,sarkans
1253,gelb::A,മഞ്ഞനിറമായ,виж
1254,gelb::A,മഞ്ഞനിറമായ,dzeltens
1255,blau::A,നീലനിറമുള്ള,лӧз
1256,blau::A,നീലനിറമുള്ള,zils
