,Concept_ID,el,de
721,zwischen::PRP,ανάμεσα σε,zwischen
722,wegen::PRP,για,wegen
723,wegen::PRP,λόγω,wegen
724,dies::PRN,αυτό,dies
725,das::PRN,το,das
726,alles::PRN,όλα,alles
727,ich::PRN,εγώ,ich
728,du::PRN,σύ,du
729,du::PRN,εσύ,du
730,er::PRN,αυτός,er
731,wir::PRN,εμείς,wir
732,ihr::PRN,εσείς,ihr
733,sie::PRN,αυτοί,sie
734,was::FPRN,τι,was
735,wer::FPRN,ποιος,wer
736,wo::FADV,πού,wo
737,wohin::FADV,πού,wohin
738,wohin::FADV,για πού,wohin
739,wie::FADV,πώς,wie
740,warum::FADV,γιατί,warum
741,wieviel::FNUM,πόσος,wieviel
742,eins::NUM,ένα,eins
743,zwei::NUM,δύο,zwei
744,drei::NUM,τρία,drei
745,drei::NUM,τρεις,drei
746,vier::NUM,τέσσερα,vier
747,vier::NUM,τέσσερις,vier
748,fünf::NUM,πέντε,fünf
749,sechs::NUM,έξι,sechs
750,sieben::NUM,εφτά,sieben
751,acht::NUM,οχτώ,acht
752,neun::NUM,εννιά,neun
753,zehn::NUM,δέκα,zehn
754,elf::NUM,έντεκα,elf
755,zwölf::NUM,δώδεκα,zwölf
756,zwanzig::NUM,είκοσι,zwanzig
757,dreißig::NUM,τριάντα,dreißig
758,vierzig::NUM,σαράντα,vierzig
759,fünfzig::NUM,πενήντα,fünfzig
760,sechzig::NUM,εξήντα,sechzig
761,siebzig::NUM,εβδομήντα,siebzig
762,achtzig::NUM,ογδόντα,achtzig
763,neunzig::NUM,ενενήντα,neunzig
764,hundert::NUM,εκατό,hundert
765,tausend::NUM,χίλιοι,tausend
766,und::CNJ,και,und
767,oder::CNJ,ή,oder
768,stehen::V,στέκομαι,stehen
769,stehen::V,είμαι όρθιος,stehen
770,sitzen::V,κάθομαι,sitzen
771,liegen::V,είμαι ξαπλωμένος,liegen
772,hängen::V,κρέμομαι,hängen
773,werden::V,γίνομαι,werden
774,passieren::V,συμβαίνω,passieren
775,beginnen::V,αρχίζω,beginnen
776,enden::V,τελειώνω,enden
777,wechseln::V,αλλάζω,wechseln
778,aufgehen[Sonne]::V,βγαίνω,aufgehen
779,aufgehen[Sonne]::V,ανατέλλω,aufgehen
780,untergehen[Sonne]::V,δύω,untergehen
781,untergehen[Sonne]::V,βασιλεύω,untergehen
782,scheinen[Sonne]::V,λάμπω,scheinen
783,donnern::V,βροντώ,donnern
784,wehen::V,φυσώ,wehen
785,strömen::V,ρέω,strömen
786,strömen::V,τρέχω,strömen
787,fließen::V,ρέω,fließen
788,sich drehen::V,γυρίζω,sich drehen
789,sich drehen::V,στρέφομαι,sich drehen
790,schwanken::V,ταλαντεύομαι,schwanken
791,schwingen::V,αιωρούμαι,schwingen
792,schwingen::V,ταλαντεύομαι,schwingen
793,fallen::V,πέφτω,fallen
794,brennen::V,καίω,brennen
795,rauchen::V,καπνίζω,rauchen
796,regnen::V,βρέχω,regnen
797,gefrieren::V,παγώνω,gefrieren
798,tauen::V,λειώνω,tauen
799,schmelzen::V,λειώνω,schmelzen
800,trocknen::V,στεγνώνω,trocknen
801,sieden::V,βράζω,sieden
802,faulen::V,σαπίζω,faulen
803,verfaulen::V,σαπίζω,verfaulen
804,reißen::V,σχίζω,reißen
805,versinken::V,βουλιάζω,versinken
806,versinken::V,βυθίζομαι,versinken
807,vergehen::V,περνώ,vergehen
808,erscheinen::V,εμφανίζομαι,erscheinen
809,verschwinden::V,χάνομαι,verschwinden
810,verschwinden::V,εξαφανίζομαι,verschwinden
811,sinken::V,κατεβαίνω,sinken
812,abnehmen::V,μειώνομαι ,abnehmen
813,zunehmen::V,αυξάνω,zunehmen
814,zunehmen::V,μεγαλώνω,zunehmen
815,steigen::V,ανεβαίνω,steigen
816,wachsen::V,μεγαλώνω,wachsen
817,glänzen::V,γυαλίζω,glänzen
818,funkeln::V,αστράφτω,funkeln
819,funkeln::V,σπιθοβολώ,funkeln
820,lärmen::V,θορυβώ,lärmen
821,läuten::V,χτυπώ ,läuten
822,klingeln::V,κουδουνίζω,klingeln
823,klirren::V,κουδουνίζω,klirren
824,brausen::V,βουΐζω,brausen
825,rauschen::V,βουΐζω,rauschen
826,klingen::V,ηχώ,klingen
827,bellen::V,γαυγίζω,bellen
828,heulen::V,ουρλιάζω,heulen
829,blasen::V,φυσώ,blasen
830,pfeifen::V,σφυρίζω,pfeifen
831,schreien::V,κραυγάζω,schreien
832,stöhnen::V,βογγώ,stöhnen
833,zittern::V,τρέμω,zittern
834,leben::V,ζω,leben
835,geboren werden::V,γεννιέμαι,geboren werden
836,atmen::V,αναπνέω,atmen
837,trinken::V,πίνω,trinken
838,essen::V,τρώω,essen
839,schlucken::V,καταπίνω,schlucken
840,müde werden::V,κουράζομαι,müde werden
841,einschlafen::V,αποκοιμιέμαι,einschlafen
842,schlafen::V,κοιμάμαι,schlafen
843,aufwachen::V,ξυπνώ,aufwachen
844,aufstehen::V,σηκώνομαι,aufstehen
845,sich erholen::V,ξεκουράζομαι,sich erholen
846,krank werden::V,αρρωσταίνω,krank werden
847,krank sein::V,ασθενώ,krank sein
848,schmerzen::V,πονώ,schmerzen
849,husten::V,βήχω,husten
850,genesen::V,θεραπεύομαι,genesen
851,sterben::V,πεθαίνω,sterben
852,umkommen::V,πεθαίνω,umkommen
853,sich bewegen::V,κουνιέμαι,sich bewegen
854,sich rühren::V,σαλεύω,sich rühren
855,sich erheben::V,επαναστατώ,sich erheben
856,sich setzen::V,κάθομαι,sich setzen
857,hinfallen::V,πέφτω κάτω,hinfallen
858,laufen::V,τρέχω,laufen
859,schreiten::V,βαδίζω,schreiten
860,spazierengehen::V,κάνω βόλτα,spazierengehen
861,spazierengehen::V,πηγαίνω περίπατο,spazierengehen
862,eilen::V,σπεύδω,eilen
863,sich beeilen::V,βιάζομαι,sich beeilen
864,sausen::V,τρέχω γρήγορα,sausen
865,rennen::V,τρέχω,rennen
866,springen::V,πηδώ,springen
867,klettern::V,σκαρφαλώνω,klettern
868,schaukeln::V,κουνιέμαι,schaukeln
869,kriechen::V,έρπω,kriechen
870,kriechen::V,σέρνομαι,kriechen
871,schwimmen::V,κολυμπώ,schwimmen
872,tauchen::V,βουτώ,tauchen
873,rudern::V,κωπηλατώ,rudern
874,fahren::V,πηγαίνω,fahren
875,fliegen::V,πετώ,fliegen
876,gehen::V,βαδίζω,gehen
877,gehen::V,πηγαίνω,gehen
878,weggehen::V,φεύγω,weggehen
879,abfahren::V,ξεκινώ,abfahren
880,abfahren::V,αναχωρώ,abfahren
881,anhalten::V,σταματώ,anhalten
882,hineingehen::V,μπαίνω,hineingehen
883,eintreten::V,μπαίνω,eintreten
884,eintreten::V,εισέρχομαι,eintreten
885,kommen::V,έρχομαι,kommen
886,ankommen::V,φτάνω,ankommen
887,zurückkommen::V,επιστρέφω,zurückkommen
888,bleiben::V,μένω,bleiben
889,warten::V,περιμένω,warten
890,erwarten::V,αναμένω,erwarten
891,erwarten::V,περιμένω,erwarten
892,suchen::V,ψάχνω,suchen
893,finden::V,βρίσκω,finden
894,versuchen::V,προσπαθώ,versuchen
895,vorbereiten::V,προετοιμάζω,vorbereiten
896,lieben::V,αγαπώ,lieben
897,mögen::V,μου αρέσει,mögen
898,lachen::V,γελώ,lachen
899,rühren::V,συγκινώ,rühren
900,weinen::V,κλαίω,weinen
901,schimpfen::V,βρίζω,schimpfen
902,sich ärgern::V,θυμώνω,sich ärgern
903,sich fürchten::V,φοβάμαι,sich fürchten
904,fürchten::V,φοβάμαι,fürchten
905,fliehen::V,φεύγω,fliehen
906,flüchten::V,δραπετεύω,flüchten
907,sehen::V,βλέπω,sehen
908,anschauen::V,κοιτάζω,anschauen
909,ansehen::V,βλέπω,ansehen
910,hören::V,ακούω,hören
911,zuhören::V,ακούω,zuhören
912,probieren::V,δοκιμάζω,probieren
913,riechen::V,μυρίζω,riechen
914,riechen::V,οσφραίνομαι,riechen
915,fühlen::V,αισθάνομαι,fühlen
916,scheinen::V,φαίνομαι,scheinen
917,zu sehen sein::V,φαίνομαι,zu sehen sein
918,vernehmen::V,ακούω,vernehmen
919,vernehmen::V,μαθαίνω,vernehmen
920,frieren::V,κρυώνω,frieren
921,tun::V,κάνω,tun
922,können::V,ξέρω,können
923,können::V,μπορώ,können
924,wollen::V,θέλω,wollen
925,anfangen::V,αρχίζω,anfangen
926,beenden::V,τελειώνω,beenden
927,aufhören::V,παύω,aufhören
928,gelingen::V,πετυχαίνω,gelingen
929,geraten::V,γίνομαι,geraten
930,öffnen::V,ανοίγω,öffnen
931,schließen::V,κλείνω,schließen
932,stellen::V,θέτω,stellen
933,setzen::V,θέτω,setzen
934,legen::V,θέτω,legen
935,berühren::V,εγγίζω,berühren
936,verbinden::V,συνδέω,verbinden
937,bedecken::V,σκεπάζω,bedecken
938,aufhängen::V,κρεμώ,aufhängen
939,anzünden::V,ανάβω,anzünden
940,aufheben::V,σηκώνω,aufheben
941,zurücklassen::V,εγκαταλείπω,zurücklassen
942,verlieren::V,χάνω,verlieren
943,fallen lassen::V,αφήνω να πέσει,fallen lassen
944,machen::V,κάνω,machen
945,machen::V,φτιάχνω,machen
946,herstellen::V,κατασκευάζω,herstellen
947,bauen::V,χτίζω,bauen
948,bauen::V,οικοδομώ,bauen
949,reparieren::V,επισκευάζω,reparieren
950,reparieren::V,επιδιορθώνω,reparieren
951,verbessern::V,βελτιώνω,verbessern
952,verbessern::V,καλυτερεύω,verbessern
953,ändern::V,αλλάζω,ändern
954,graben::V,σκάβω,graben
955,beugen::V,λυγίζω,beugen
956,biegen::V,κάμπτω,biegen
957,drehen::V,στρέφω,drehen
958,wenden::V,γυρίζω,wenden
959,umdrehen::V,γυρίζω,umdrehen
960,heben::V,υψώνω,heben
961,heben::V,σηκώνω,heben
962,hochheben::V,υψώνω,hochheben
963,hochheben::V,σηκώνω,hochheben
964,ergreifen::V,πιάνω,ergreifen
965,ergreifen::V,αρπάζω,ergreifen
966,halten::V,βαστώ,halten
967,drücken::V,πιέζω,drücken
968,schieben::V,σπρώχνω,schieben
969,kratzen::V,γρατσουνίζω,kratzen
970,lecken::V,γλείφω,lecken
971,beißen::V,δαγκάνω,beißen
972,abreißen::V,κόβω,abreißen
973,abreißen::V,σχίζω,abreißen
974,abschneiden::V,αποκόπτω,abschneiden
975,binden::V,δένω,binden
976,stecken::V,χώνω,stecken
977,brechen::V,σπάζω,brechen
978,klopfen::V,χτυπώ,klopfen
979,klopfen::V,τινάζω,klopfen
980,hauen::V,χτυπώ,hauen
981,kleben::V,κολλώ,kleben
982,reiben::V,τρίβω,reiben
983,streichen::V,αλείφω,streichen
984,schleifen::V,ακονίζω,schleifen
985,schneiden::V,κόβω,schneiden
986,rütteln::V,σείω,rütteln
987,rütteln::V,τινάζω,rütteln
988,schütteln::V,σείω,schütteln
989,schütteln::V,κουνώ,schütteln
990,schwenken::V,κουνώ,schwenken
991,schütten::V,χύνω,schütten
992,füllen::V,γεμίζω,füllen
993,einwickeln::V,τυλίγω,einwickeln
994,tragen::V,φέρνω,tragen
995,schleppen::V,κουβαλώ,schleppen
996,ziehen::V,τραβώ,ziehen
997,aufbewahren::V,φυλάω,aufbewahren
998,werfen::V,ρίχνω,werfen
999,fangen::V,πιάνω,fangen
1000,packen::V,τσακώνω,packen
1001,verstecken::V,κρύβω,verstecken
1002,teilen::V,μερίζω,teilen
1003,schicken::V,στέλνω,schicken
1004,bringen::V,φέρνω,bringen
1005,hinzufügen::V,προσθέτω,hinzufügen
1006,bekommen::V,προσκομίζω,bekommen
1007,erhalten::V,παίρνω,erhalten
1008,erhalten::V,λαμβάνω,erhalten
1009,nehmen::V,πιάνω,nehmen
1010,nehmen::V,παίρνω,nehmen
1011,wählen::V,εκλέγω,wählen
1012,auswählen::V,διαλέγω,auswählen
1013,bewahren::V,διατηρώ,bewahren
1014,behindern::V,εμποδίζω,behindern
1015,verderben::V,χαλώ,verderben
1016,beschädigen::V,ζημιώνω,beschädigen
1017,zerbrechen::V,σπάζω,zerbrechen
1018,zerreißen::V,σχίζω,zerreißen
1019,zerstören::V,καταστρέφω,zerstören
1020,verbrennen::V,καίω,verbrennen
1021,geben::V,δίνω,geben
1022,reichen::V,δίνω,reichen
1023,schenken::V,χαρίζω,schenken
1024,versprechen::V,υπόσχομαι,versprechen
1025,wünschen::V,εύχομαι,wünschen
1026,loben::V,επαινώ,loben
1027,küssen::V,φιλώ,küssen
1028,wiegen::V,κουνώ,wiegen
1029,wiegen::V,νανουρίζω,wiegen
1030,zudecken::V,σκεπάζω,zudecken
1031,wecken::V,ξυπνώ,wecken
1032,zeigen::V,δείχνω,zeigen
1033,führen::V,οδηγώ,führen
1034,lehren::V,διδάσκω,lehren
1035,unterrichten::V,διδάσκω,unterrichten
1036,aufziehen::V,ανατρέφω,aufziehen
1037,leiten::V,ηγούμαι,leiten
1038,leiten::V,διευθύνω,leiten
1039,antreiben::V,σπρώχνω,antreiben
1040,antreiben::V,παρακινώ,antreiben
1041,lassen::V,αφήνω,lassen
1042,einladen::V,προσκαλώ,einladen
1043,vereinigen::V,ενώνω,vereinigen
1044,besuchen::V,επισκέπτομαι,besuchen
1045,treffen::V,συναντώ,treffen
1046,sich versammeln::V,μαζεύομαι,sich versammeln
1047,spielen::V,παίζω,spielen
1048,singen::V,τραγουδώ,singen
1049,tanzen::V,χορεύω,tanzen
1050,sich trennen::V,αποχωρίζομαι,sich trennen
1051,verlassen::V,εγκαταλείπω,verlassen
1052,retten::V,σώζω,retten
1053,bewachen::V,φρουρώ,bewachen
1054,schützen::V,προστατεύω,schützen
1055,verteidigen::V,υπερασπίζω,verteidigen
1056,sich schlagen::V,χτυπιέμαι,sich schlagen
1057,schießen::V,πυροβολώ,schießen
1058,siegen::V,νικώ,siegen
1059,ärgern::V,τσαντίζω,ärgern
1060,schlagen::V,χτυπώ,schlagen
1061,treten::V,κλοτσώ,treten
1062,stechen::V,τρυπώ,stechen
1063,stoßen::V,ωθώ,stoßen
1064,stoßen::V,σπρώχνω,stoßen
1065,stehlen::V,κλέβω,stehlen
1066,stören::V,διαταράσσω,stören
1067,belästigen::V,ενοχλώ,belästigen
1068,verbergen::V,κρύβω,verbergen
1069,täuschen::V,παραπλανώ,täuschen
1070,betrügen::V,απατώ,betrügen
1071,töten::V,σκοτώνω,töten
1072,töten::V,θανατώνω,töten
1073,wohnen::V,μένω,wohnen
1074,wohnen::V,κατοικώ,wohnen
1075,arbeiten::V,δουλεύω,arbeiten
1076,arbeiten::V,εργάζομαι,arbeiten
1077,sammeln::V,μαζεύω,sammeln
1078,sammeln::V,συλλέγω,sammeln
1079,pflücken::V,κόβω,pflücken
1080,jagen::V,κυνηγώ,jagen
1081,fischen::V,ψαρεύω,fischen
1082,fassen::V,πιάνω,fassen
1083,hüten::V,φυλάγω,hüten
1084,hüten::V,προσέχω,hüten
1085,treiben::V,οδηγώ,treiben
1086,anbinden::V,δένω,anbinden
1087,füttern::V,ταΐζω,füttern
1088,melken::V,αρμέγω,melken
1089,hacken::V,κόβω,hacken
1090,gießen::V,ποτίζω,gießen
1091,reifen::V,ωριμάζω,reifen
1092,zubereiten::V,ετοιμάζω,zubereiten
1093,kochen::V,βράζω,kochen
1094,backen::V,ψήνω,backen
1095,braten::V,τηγανίζω,braten
1096,umrühren::V,ανακατεύω,umrühren
1097,stricken::V,πλέκω,stricken
1098,nähen::V,ράβω,nähen
1099,färben::V,βάφω,färben
1100,färben::V,χρωματίζω,färben
1101,reinigen::V,καθαρίζω,reinigen
1102,waschen::V,πλένω,waschen
1103,abwischen::V,σφουγγίζω,abwischen
1104,spülen::V,ξεπλένω,spülen
1105,fegen::V,σκουπίζω,fegen
1106,kehren::V,σκουπίζω,kehren
1107,baden::V,κάνω μπάνιο,baden
1108,sich waschen::V,πλένομαι,sich waschen
1109,ausziehen::V,βγάζω,ausziehen
1110,anziehen::V,φορώ,anziehen
1111,sich anziehen::V,ντύνομαι,sich anziehen
1112,kämmen::V,χτενίζω,kämmen
1113,schmücken::V,στολίζω,schmücken
1114,sagen::V,λέω,sagen
1115,sprechen::V,μιλώ,sprechen
1116,reden::V,μιλώ,reden
1117,reden::V,κουβεντιάζω,reden
1118,sich unterhalten::V,συνομιλώ,sich unterhalten
1119,sich unterhalten::V,κουβεντιάζω,sich unterhalten
1120,fragen::V,ρωτώ,fragen
1121,bitten::V,ζητώ,bitten
1122,bitten::V,παρακαλώ,bitten
1123,erzählen::V,διηγούμαι,erzählen
1124,mitteilen::V,πληροφορώ,mitteilen
1125,nennen::V,ονομάζω,nennen
1126,rufen::V,φωνάζω,rufen
1127,prahlen::V,καυχιέμαι,prahlen
1128,übersetzen::V,μεταφράζω,übersetzen
1129,denken::V,σκέφτομαι,denken
1130,glauben::V,πιστεύω,glauben
1131,bemerken::V,παρατηρώ,bemerken
1132,erkennen::V,αναγνωρίζω,erkennen
1133,begreifen::V,καταλαβαίνω,begreifen
1134,verstehen::V,ακούω,verstehen
1135,lernen::V,μαθαίνω,lernen
1136,wissen::V,ξέρω,wissen
1137,sich erinnern an::V,θυμάμαι,sich erinnern an
1138,vergessen::V,ξεχνώ,vergessen
1139,messen::V,μετρώ,messen
1140,zählen::V,μετρώ,zählen
1141,rechnen::V,λογαριάζω,rechnen
1142,lesen::V,διαβάζω,lesen
1143,malen::V,ζωγραφίζω,malen
1144,zeichnen::V,σχεδιάζω,zeichnen
1145,schreiben::V,γράφω,schreiben
1146,besitzen::V,κατέχω,besitzen
1147,kaufen::V,αγοράζω,kaufen
1148,verkaufen::V,πουλώ,verkaufen
1149,bezahlen::V,πληρώνω,bezahlen
1150,zahlen::V,πληρώνω,zahlen
1151,beherrschen::V,κυριαρχώ,beherrschen
1152,ertragen::V,βαστώ,ertragen
1153,ertragen::V,αντέχω,ertragen
