,Concept_ID,fr,tr
851,wahr::A,vrai,gerçek
852,wahr::A,véritable,doğru
853,wahr::A,véritable,gerçek
854,alt::A,vieux,eski
855,neu::A,neuf,yeni
856,neu::A,nouveau,yeni
857,ehemalig::A,ancien,önceki
858,alt[Lebewesen]::A,âgé,yaşlı
859,alt[Lebewesen]::A,vieux,yaşlı
860,jung::A,jeune,genç
861,arm::A,pauvre,fakir
862,reich::A,riche,zengin
863,bekannt::A,connu,bilinen
864,berühmt::A,fameux,ünlü
865,berühmt::A,fameux,meşhur
866,berühmt::A,célèbre,ünlü
867,berühmt::A,célèbre,meşhur
868,fremd::A,étranger,yabancı
869,verschieden::A,différent,ayrı
870,verschieden::A,différent,farklı
871,nah::A,lié,yakın
872,nah::A,lié,bitişik
873,nah::A,proche,yakın
874,nah::A,proche,bitişik
875,fern::A,éloigné,uzak
876,fern::A,lointain,uzak
877,linker::A,gauche,sol
878,rechter::A,droit,sağ
879,anderer::A,autre,diğer
880,erster::A,premier,ilk
881,erster::A,premier,birinci
882,zweiter::A,second,ikinci
883,zweiter::A,deuxième,ikinci
884,dritter::A,troisième,üçüncü
885,letzter::A,dernier,son
886,letzter::A,dernier,sonuncu
887,allein::ADV,seul,yalnız
888,allein::ADV,seul,tek başına
889,auf einmal::ADV,à la fois,birden
890,zusammen::ADV,ensemble,beraber
891,zusammen::ADV,ensemble,birlikte
892,lange::ADV,longtemps,çok
893,lange::ADV,longtemps,uzun
894,plötzlich::ADV,tout à coup,ansızın
895,plötzlich::ADV,tout à coup,birdenbire
896,sofort::ADV,immédiatement,hemen
897,sofort::ADV,immédiatement,derhal
898,später::ADV,plus tard,daha sonra
899,jetzt::ADV,maintenant,şimdi
900,heute::ADV,aujourd'hui,bugün
901,morgen::ADV,demain,yarın
902,bald::ADV,bientôt,yakında
903,dann::ADV,puis,sonra
904,dann::ADV,ensuite,sonra
905,gestern::ADV,hier,dün
906,einst::ADV,jadis,eskiden
907,einst::ADV,autrefois,eskiden
908,damals::ADV,alors,o zamanlar
909,damals::ADV,à l'époque,o zamanlar
910,danach::ADV,après,sonradan
911,danach::ADV,après,ondan sonra
912,danach::ADV,ensuite,sonradan
913,danach::ADV,ensuite,ondan sonra
914,vorher::ADV,auparavant,önce
915,vorher::ADV,auparavant,önceden
916,zuerst::ADV,d'abord,ilk önce
917,zuerst::ADV,premièrement,ilk önce
918,einmal::ADV,une fois,bir defa
919,manchmal::ADV,parfois,bazan
920,manchmal::ADV,quelquefois,bazan
921,oft::ADV,souvent,sık sık
922,oft::ADV,souvent,çok defa
923,immer::ADV,toujours,daima
924,immer::ADV,toujours,her zaman
925,niemals::ADV,ne ... jamais,asla değil
926,niemals::ADV,ne ... jamais,hiçbir zaman
927,hier::ADV,ici,burada
928,hierhin::ADV,par ici,buraya
929,von hier::ADV,d'ici,buradan
930,dort::ADV,là,orada
931,dort::ADV,là,şurada
932,dort::ADV,là-bas,orada
933,dort::ADV,là-bas,şurada
934,dorthin::ADV,y,oraya
935,dorthin::ADV,y,şuraya
936,dorthin::ADV,par là,oraya
937,dorthin::ADV,par là,şuraya
938,geradeaus::ADV,tout droit,doğru
939,vorwärts::ADV,en avant,ileri
940,rückwärts::ADV,en arrière,geri
941,zurück::ADV,de retour,geriye
942,unten::ADV,en bas,aşağıda
943,unten::ADV,au-dessous,aşağıda
944,hinab::ADV,en bas,aşağıya
945,hinab::ADV,vers le bas,aşağıya
946,oben::ADV,dessus,yukarıda
947,oben::ADV,en haut,yukarıda
948,hinauf::ADV,en haut,yukarı
949,hinauf::ADV,en haut,yukarıya
950,hinauf::ADV,vers le haut,yukarı
951,hinauf::ADV,vers le haut,yukarıya
952,überall::ADV,partout,her yerde
953,nicht::ADV,ne ... pas,-mi-
954,nicht::ADV,ne ... pas,değil
955,ein wenig::ADV,un peu,biraz
956,kaum::ADV,à peine,dar
957,kaum::ADV,à peine,hemen hemen değil
958,sehr::ADV,très,pek
959,sehr::ADV,très,gayet
960,so::ADV,si,öyle
961,so::ADV,si,böyle
962,so::ADV,ainsi,öyle
963,so::ADV,ainsi,böyle
964,noch::ADV,encore,hâlâ
965,noch::ADV,encore,henüz
966,nur::ADV,seulement,ancak
967,nur::ADV,seulement,yalnız
968,nur::ADV,ne ... que,ancak
969,nur::ADV,ne ... que,yalnız
970,schon::ADV,déjà,çoktan
971,wieder::ADV,de nouveau,tekrar
972,wieder::ADV,de nouveau,yeniden
973,vergebens::ADV,en vain,boşuna
974,vor::PRP,devant,önünde
975,hinter::PRP,derrière,arkasında
976,unter::PRP,sous,altında
977,unter::PRP,au-dessous de,altında
978,durch::PRP,par,sayesinde
979,durch::PRP,par,ortasından
980,durch::PRP,à travers,sayesinde
981,durch::PRP,à travers,ortasından
982,neben::PRP,à côté de,yanında
983,zwischen::PRP,entre,arasında
984,wegen::PRP,à cause de,dolayı
985,dies::PRN,ceci,bu
986,das::PRN,ce,o
987,das::PRN,ce,şu
988,das::PRN,cela,o
989,das::PRN,cela,şu
990,alles::PRN,tout,hepsi
991,alles::PRN,tout,her şey
992,ich::PRN,je,ben
993,ich::PRN,moi,ben
994,du::PRN,tu,sen
995,du::PRN,toi,sen
996,er::PRN,il,o
997,er::PRN,lui,o
998,wir::PRN,nous,biz
999,ihr::PRN,vous,siz
1000,sie::PRN,ils,onlar
1001,sie::PRN,elles,onlar
1002,was::FPRN,que,ne
1003,was::FPRN,quoi,ne
1004,wer::FPRN,qui,kim
1005,wo::FADV,où,nerede
1006,wohin::FADV,où,nereye
1007,wie::FADV,comment,nasıl
1008,warum::FADV,pourquoi,neden
1009,wieviel::FNUM,combien,kaç
1010,wieviel::FNUM,combien,ne kadar
1011,eins::NUM,un,bir
1012,zwei::NUM,deux,iki
1013,drei::NUM,trois,üç
1014,vier::NUM,quatre,dört
1015,fünf::NUM,cinq,beş
1016,sechs::NUM,six,altı
1017,sieben::NUM,sept,yedi
1018,acht::NUM,huit,sekiz
1019,neun::NUM,neuf,dokuz
1020,zehn::NUM,dix,on
1021,elf::NUM,onze,on bir
1022,zwölf::NUM,douze,on iki
1023,zwanzig::NUM,vingt,yirmi
1024,dreißig::NUM,trente,otuz
1025,vierzig::NUM,quarante,kırk
1026,fünfzig::NUM,cinquante,elli
1027,sechzig::NUM,soixante,altmış
1028,siebzig::NUM,soixante-dix,yetmiş
1029,achtzig::NUM,quatre-vingt,seksen
1030,neunzig::NUM,quatre-vingt-dix,doksan
1031,hundert::NUM,cent,yüz
1032,tausend::NUM,mille,bin
1033,und::CNJ,et,ve
1034,und::CNJ,et,ile
1035,oder::CNJ,ou,ya
1036,oder::CNJ,ou,yahut
1037,stehen::V,être debout,durmak
1038,sitzen::V,être assis,oturmak
1039,liegen::V,être couché,yatmak
1040,hängen::V,pendre,asılı olmak
1041,werden::V,devenir,olmak
1042,werden::V,devenir,olunmak
1043,passieren::V,se passer,olmak
1044,beginnen::V,commencer,başlamak
1045,enden::V,finir,bitmek
1046,enden::V,finir,sona ermek
1047,enden::V,se terminer,bitmek
1048,enden::V,se terminer,sona ermek
1049,wechseln::V,changer,değişmek
1050,wechseln::V,alterner,değişmek
1051,aufgehen[Sonne]::V,se lever,doğmak
1052,untergehen[Sonne]::V,se coucher,batmak
1053,scheinen[Sonne]::V,briller,parlamak
1054,donnern::V,tonner,gök gürlemek
1055,wehen::V,souffler,esmek
1056,strömen::V,affluer,akmak
1057,fließen::V,couler,akmak
1058,sich drehen::V,tourner,dönmek
1059,schwanken::V,osciller,sallanmak
1060,schwanken::V,chanceler,sallanmak
1061,schwingen::V,vibrer,titremek
1062,schwingen::V,osciller,titremek
1063,fallen::V,tomber,düşmek
1064,brennen::V,brûler,yanmak
1065,brennen::V,flamber,yanmak
1066,rauchen::V,fumer,tütmek
1067,regnen::V,pleuvoir,yağmak
1068,gefrieren::V,geler,donmak
1069,tauen::V,dégeler,erimek
1070,schmelzen::V,fondre,erimek
1071,trocknen::V,sécher,kurumak
1072,sieden::V,bouillir,kaynamak
1073,faulen::V,pourrir,çürümek
1074,faulen::V,se putréfier,çürümek
1075,verfaulen::V,pourrir,çürümek
1076,reißen::V,rompre,yırtılmak
1077,reißen::V,se déchirer,yırtılmak
1078,versinken::V,s'enfoncer,batmak
1079,vergehen::V,passer,geçmek
1080,erscheinen::V,apparaître,görünmek
1081,verschwinden::V,disparaître,kaybolmak
1082,sinken::V,descendre,inmek
1083,sinken::V,s'abaisser,inmek
1084,abnehmen::V,diminuer,azalmak
1085,zunehmen::V,augmenter,artmak
1086,zunehmen::V,augmenter,çoğalmak
1087,steigen::V,monter,artmak
1088,steigen::V,monter,yükselmek
1089,wachsen::V,croître,büyümek
1090,wachsen::V,croître,gelişmek
1091,glänzen::V,briller,parlamak
1092,funkeln::V,étinceler,parıldamak
1093,lärmen::V,faire du bruit,gürültü yapmak
1094,läuten::V,sonner,çalmak
1095,klingeln::V,sonner,zil çalmak
1096,klirren::V,cliqueter,şakırdamak
1097,klirren::V,cliqueter,zangırdamak
1098,brausen::V,mugir,köpürmek
1099,brausen::V,mugir,kükremek
1100,rauschen::V,bruire,fışırdamak
1101,klingen::V,sonner,tınlamak
1102,bellen::V,aboyer,havlamak
1103,heulen::V,hurler,ulumak
1104,blasen::V,souffler,üflemek
1105,pfeifen::V,siffler,düdük çalmak
1106,schreien::V,crier,bağırmak
1107,schreien::V,crier,haykırmak
1108,stöhnen::V,gémir,inlemek
1109,zittern::V,trembler,titremek
1110,leben::V,vivre,yaşamak
1111,leben::V,vivre,hayatta olmak
1112,geboren werden::V,naître,doğmak
1113,atmen::V,respirer,solunmak
1114,atmen::V,respirer,nefes almak
1115,trinken::V,boire,içmek
1116,essen::V,manger,yemek
1117,schlucken::V,avaler,yutmak
1118,müde werden::V,se lasser,yorulmak
1119,müde werden::V,se fatiguer,yorulmak
1120,einschlafen::V,s'endormir,uykuya dalmak
1121,schlafen::V,dormir,uyumak
1122,aufwachen::V,se réveiller,uyanmak
1123,aufstehen::V,se lever,kalkmak
1124,aufstehen::V,se lever,yataktan kalkmak
1125,sich erholen::V,se reposer,dinlenmek
1126,sich erholen::V,se détendre,dinlenmek
1127,krank werden::V,tomber malade,hastalanmak
1128,krank sein::V,être malade,hasta olmak
1129,schmerzen::V,faire mal,ağrımak
1130,husten::V,tousser,öksürmek
1131,genesen::V,guérir,şifa bulmak
1132,genesen::V,se remettre,şifa bulmak
1133,sterben::V,mourir,ölmek
1134,sterben::V,mourir,vefat etmek
1135,umkommen::V,périr,ölmek
1136,sich bewegen::V,bouger,hareket etmek
1137,sich rühren::V,broncher,kımıldanmak
1138,sich erheben::V,se lever,kalkmak
1139,sich erheben::V,se lever,ayağa kalkmak
1140,sich setzen::V,s'asseoir,oturmak
1141,hinfallen::V,tomber,yere düşmek
1142,laufen::V,marcher,yürümek
1143,laufen::V,aller à pied,yürümek
1144,schreiten::V,marcher,yürümek
1145,schreiten::V,marcher,adım atmak
1146,spazierengehen::V,se promener,gezmek
1147,spazierengehen::V,se promener,dolaşmak
1148,eilen::V,courir,seğirtmek
1149,sich beeilen::V,se hâter,acele etmek
1150,sich beeilen::V,se dépêcher,acele etmek
1151,sausen::V,filer,hızla gitmek
1152,rennen::V,courir,koşmak
1153,springen::V,sauter,atlamak
1154,springen::V,sauter,sıçramak
1155,klettern::V,grimper,tırmanmak
1156,schaukeln::V,se balancer,sallanmak
1157,kriechen::V,ramper,sürünmek
1158,schwimmen::V,nager,yüzmek
1159,tauchen::V,plonger,dalmak
1160,rudern::V,ramer,kürek çekmek
1161,fahren::V,aller,gitmek
1162,fahren::V,rouler,gitmek
1163,fliegen::V,voler,uçmak
1164,gehen::V,aller,gitmek
1165,weggehen::V,s'en aller,gitmek
1166,abfahren::V,partir,kalkmak
1167,anhalten::V,s'arrêter,durmak
1168,hineingehen::V,entrer,içeri girmek
1169,eintreten::V,entrer,girmek
1170,kommen::V,venir,gelmek
1171,ankommen::V,arriver,varmak
1172,zurückkommen::V,revenir,dönmek
1173,bleiben::V,rester,kalmak
1174,bleiben::V,demeurer,kalmak
1175,warten::V,attendre,beklemek
1176,erwarten::V,attendre,beklemek
1177,suchen::V,chercher,aramak
1178,finden::V,trouver,bulmak
1179,versuchen::V,essayer,denemek
1180,vorbereiten::V,préparer,hazırlamak
1181,lieben::V,aimer,sevmek
1182,mögen::V,aimer,beğenmek
1183,mögen::V,vouloir,beğenmek
1184,lachen::V,rire,gülmek
1185,rühren::V,toucher,dokunmak
1186,rühren::V,toucher,duygulandırmak
1187,rühren::V,attendrir,dokunmak
1188,rühren::V,attendrir,duygulandırmak
1189,weinen::V,pleurer,ağlamak
1190,schimpfen::V,gronder,küfretmek
1191,sich ärgern::V,se fâcher,kızmak
1192,sich fürchten::V,avoir peur,korkmak
1193,fürchten::V,craindre,korkmak
1194,fürchten::V,avoir peur de,korkmak
1195,fliehen::V,fuir,kaçmak
1196,flüchten::V,s'enfuir,kaçmak
1197,sehen::V,voir,görmek
1198,anschauen::V,regarder,seyretmek
1199,ansehen::V,regarder,bakmak
1200,hören::V,entendre,duymak
1201,hören::V,entendre,işitmek
1202,zuhören::V,écouter,dinlemek
1203,probieren::V,goûter,denemek
1204,probieren::V,goûter,tadına bakmak
1205,riechen::V,sentir,kokusunu almak
1206,fühlen::V,sentir,duymak
1207,fühlen::V,sentir,hissetmek
1208,scheinen::V,sembler,görünmek
1209,scheinen::V,paraître,görünmek
1210,zu sehen sein::V,se voir,görünmek
1211,zu sehen sein::V,être visible,görünmek
1212,vernehmen::V,entendre,haber almak
1213,vernehmen::V,percevoir,haber almak
1214,frieren::V,avoir froid,üşümek
1215,tun::V,faire,etmek
1216,tun::V,faire,yapmak
1217,können::V,savoir,bilmek
1218,können::V,pouvoir,bilmek
1219,wollen::V,vouloir,istemek
1220,anfangen::V,commencer,başlamak
1221,beenden::V,finir,bitirmek
1222,beenden::V,terminer,bitirmek
1223,aufhören::V,cesser,bitmek
1224,aufhören::V,arrêter,bitmek
1225,gelingen::V,réussir,başarmak
1226,geraten::V,réussir,düşmek
1227,öffnen::V,ouvrir,açmak
1228,schließen::V,fermer,kapamak
1229,stellen::V,poser,koymak
1230,stellen::V,mettre,koymak
1231,setzen::V,placer,koymak
1232,setzen::V,placer,oturtmak
1233,legen::V,placer,koymak
1234,legen::V,placer,yatırmak
1235,berühren::V,toucher,dokunmak
1236,verbinden::V,lier,bağlamak
1237,verbinden::V,lier,birleştirmek
1238,bedecken::V,couvrir,örtmek
1239,bedecken::V,couvrir,kaplamak
1240,aufhängen::V,accrocher,asmak
1241,anzünden::V,allumer,yakmak
1242,anzünden::V,allumer,ateşlemek
1243,aufheben::V,ramasser,kaldırmak
1244,zurücklassen::V,laisser,geride bırakmak
1245,verlieren::V,perdre,yitirmek
1246,verlieren::V,perdre,kaybetmek
1247,fallen lassen::V,lâcher,düşürmek
1248,fallen lassen::V,laisser tomber,düşürmek
1249,machen::V,faire,yapmak
1250,herstellen::V,produire,yapmak
1251,herstellen::V,produire,imal etmek
1252,herstellen::V,fabriquer,yapmak
1253,herstellen::V,fabriquer,imal etmek
1254,bauen::V,bâtir,kurmak
1255,bauen::V,bâtir,inşa etmek
1256,bauen::V,construire,kurmak
1257,bauen::V,construire,inşa etmek
1258,reparieren::V,réparer,onarmak
1259,reparieren::V,réparer,tamir etmek
1260,verbessern::V,améliorer,düzeltmek
1261,ändern::V,changer,değiştirmek
1262,ändern::V,modifier,değiştirmek
1263,graben::V,creuser,kazmak
1264,beugen::V,plier,eğmek
1265,beugen::V,ployer,eğmek
1266,biegen::V,courber,bükmek
1267,drehen::V,tordre,çevirmek
1268,drehen::V,tordre,döndürmek
1269,drehen::V,tourner,çevirmek
1270,drehen::V,tourner,döndürmek
1271,wenden::V,retourner,çevirmek
1272,umdrehen::V,tourner,çevirmek
1273,heben::V,soulever,kaldırmak
1274,hochheben::V,lever,yukarı kaldırmak
1275,ergreifen::V,saisir,tutmak
1276,ergreifen::V,saisir,yakalamak
1277,ergreifen::V,prendre,tutmak
1278,ergreifen::V,prendre,yakalamak
1279,halten::V,tenir,tutmak
1280,drücken::V,presser,sıkmak
1281,schieben::V,pousser,itmek
1282,schieben::V,pousser,sürmek
1283,kratzen::V,gratter,kaşımak
1284,kratzen::V,égratigner,kaşımak
1285,lecken::V,lécher,yalamak
1286,beißen::V,mordre,ısırmak
1287,abreißen::V,arracher,koparmak
1288,abschneiden::V,couper,keserek ayırmak
1289,binden::V,lier,bağlamak
1290,binden::V,attacher,bağlamak
1291,stecken::V,enfoncer,sokmak
1292,brechen::V,rompre,kırmak
1293,klopfen::V,frapper,çalmak
1294,hauen::V,frapper,vurmak
1295,kleben::V,coller,yapıştırmak
1296,reiben::V,frotter,ovmak
1297,reiben::V,frotter,sürtmek
1298,streichen::V,empâter,sürmek
1299,schleifen::V,affiler,bilemek
1300,schleifen::V,aiguiser,bilemek
1301,schneiden::V,couper,kesmek
1302,schneiden::V,trancher,kesmek
1303,rütteln::V,cahoter,sallamak
1304,schütteln::V,secouer,sarsmak
1305,schütteln::V,secouer,çalkamak
1306,schwenken::V,agiter,sallamak
1307,schütten::V,verser,dökmek
1308,schütten::V,verser,akıtmak
1309,füllen::V,remplir,doldurmak
1310,einwickeln::V,envelopper,sarmak
1311,tragen::V,porter,taşımak
1312,schleppen::V,traîner,sürüklemek
1313,ziehen::V,tirer,çekmek
1314,aufbewahren::V,garder,saklamak
1315,aufbewahren::V,conserver,saklamak
1316,werfen::V,jeter,atmak
1317,werfen::V,lancer,atmak
1318,fangen::V,attraper,tutmak
1319,fangen::V,attraper,yakalamak
1320,packen::V,agripper,tutmak
1321,packen::V,agripper,yakalamak
1322,verstecken::V,cacher,saklamak
1323,teilen::V,diviser,bölmek
1324,teilen::V,diviser,ayırmak
1325,schicken::V,envoyer,yollamak
1326,schicken::V,envoyer,göndermek
1327,bringen::V,apporter,getirmek
1328,hinzufügen::V,ajouter,katmak
1329,hinzufügen::V,ajouter,eklemek
1330,bekommen::V,obtenir,almak
1331,bekommen::V,obtenir,eline geçmek
1332,erhalten::V,recevoir,almak
1333,nehmen::V,prendre,almak
1334,wählen::V,choisir,seçmek
1335,auswählen::V,choisir,seçmek
1336,auswählen::V,choisir,ayırmak
1337,auswählen::V,sélectionner,seçmek
1338,auswählen::V,sélectionner,ayırmak
1339,bewahren::V,préserver,korumak
1340,behindern::V,gêner,engellemek
1341,verderben::V,gâter,bozmak
1342,verderben::V,corrompre,bozmak
1343,beschädigen::V,endommager,zedelemek
1344,beschädigen::V,endommager,ziyan vermek
1345,zerbrechen::V,casser,kırmak
1346,zerreißen::V,déchirer,yırtmak
1347,zerstören::V,détruire,yıkmak
1348,zerstören::V,détruire,tahrip etmek
1349,verbrennen::V,brûler,yakmak
1350,geben::V,donner,vermek
1351,reichen::V,tendre,uzatmak
1352,schenken::V,offrir,hediye etmek
1353,versprechen::V,promettre,vaat etmek
1354,wünschen::V,souhaiter,kutlamak
1355,loben::V,louer,övmek
1356,küssen::V,embrasser,öpmek
1357,wiegen::V,bercer,sallamak
1358,zudecken::V,couvrir,örtmek
1359,wecken::V,éveiller,uyandırmak
1360,wecken::V,réveiller,uyandırmak
1361,zeigen::V,montrer,göstermek
1362,zeigen::V,faire voir,göstermek
1363,führen::V,guider,gezdirmek
1364,führen::V,guider,yol göstermek
1365,lehren::V,apprendre,okutmak
1366,lehren::V,apprendre,öğretmek
1367,unterrichten::V,instruire,öğretmek
1368,aufziehen::V,élever,yetiştirmek
1369,leiten::V,diriger,yönetmek
1370,leiten::V,diriger,idare etmek
1371,leiten::V,conduire,yönetmek
1372,leiten::V,conduire,idare etmek
1373,antreiben::V,pousser,teşvik etmek
1374,lassen::V,faire,-tırmak
1375,einladen::V,inviter,davet etmek
1376,vereinigen::V,unir,birleştirmek
1377,vereinigen::V,réunir,birleştirmek
1378,besuchen::V,visiter,uğramak
1379,besuchen::V,visiter,ziyaret etmek
1380,besuchen::V,visiter,görmeye gitmek
1381,besuchen::V,aller voir,uğramak
1382,besuchen::V,aller voir,ziyaret etmek
1383,besuchen::V,aller voir,görmeye gitmek
1384,treffen::V,rencontrer,rastlamak
1385,treffen::V,rencontrer,isabet etmek
1386,sich versammeln::V,s'assembler,toplanmak
1387,spielen::V,jouer,oynamak
1388,singen::V,chanter,söylemek
1389,singen::V,chanter,şarkı söylemek
1390,tanzen::V,danser,oynamak
1391,tanzen::V,danser,dans etmek
1392,sich trennen::V,se séparer,ayrılmak
1393,verlassen::V,quitter,bırakmak
1394,verlassen::V,quitter,terk etmek
1395,retten::V,sauver,kurtarmak
1396,bewachen::V,garder,gözetmek
1397,schützen::V,protéger,korumak
1398,verteidigen::V,défendre,savunmak
1399,sich schlagen::V,se taper,dövüşmek
1400,schießen::V,tirer,ateş etmek
1401,siegen::V,vaincre,yenmek
1402,ärgern::V,agacer,kızdırmak
1403,schlagen::V,battre,dövmek
1404,schlagen::V,frapper,dövmek
1405,treten::V,botter,tepmek
1406,treten::V,donner un coup de pied à,tepmek
1407,stechen::V,piquer,sokmak
1408,stechen::V,piquer,batırmak
1409,stoßen::V,heurter,itmek
1410,stehlen::V,voler,çalmak
1411,stören::V,gêner,bozmak
1412,stören::V,gêner,etkilemek
1413,stören::V,déranger,bozmak
1414,stören::V,déranger,etkilemek
1415,belästigen::V,molester,rahatsız etmek
1416,belästigen::V,importuner,rahatsız etmek
1417,verbergen::V,cacher,saklamak
1418,verbergen::V,dissimuler,saklamak
1419,täuschen::V,abuser,aldatmak
1420,täuschen::V,tromper,aldatmak
1421,betrügen::V,duper,aldatmak
1422,betrügen::V,duper,dolandırmak
1423,betrügen::V,frauder,aldatmak
1424,betrügen::V,frauder,dolandırmak
1425,töten::V,tuer,öldürmek
1426,wohnen::V,habiter,oturmak
1427,wohnen::V,demeurer,oturmak
1428,arbeiten::V,travailler,çalışmak
1429,sammeln::V,collectionner,toplamak
1430,pflücken::V,cueillir,koparmak
1431,jagen::V,chasser,avlanmak
1432,fischen::V,pêcher,balık tutmak
1433,fassen::V,capturer,tutmak
1434,fassen::V,capturer,yakalamak
1435,hüten::V,garder,otlatmak
1436,treiben::V,mener,gütmek
1437,anbinden::V,attacher,bağlamak
1438,füttern::V,faire manger,beslemek
1439,melken::V,traire,sağmak
1440,hacken::V,fendre,yarmak
1441,gießen::V,arroser,sulamak
1442,reifen::V,mûrir,olgunlaşmak
1443,zubereiten::V,préparer,hazırlamak
1444,kochen::V,cuire,pişirmek
1445,kochen::V,cuire,kaynatmak
1446,backen::V,cuire,pişirmek
1447,backen::V,cuire,fırında pişirmek
1448,braten::V,rôtir,kızartmak
1449,umrühren::V,remuer,karıştırmak
1450,stricken::V,tricoter,örmek
1451,nähen::V,coudre,dikmek
1452,färben::V,teindre,boyamak
1453,reinigen::V,nettoyer,temizlemek
1454,waschen::V,laver,yıkamak
1455,abwischen::V,essuyer,silmek
1456,spülen::V,rincer,çalkamak
1457,fegen::V,balayer,süpürmek
1458,kehren::V,balayer,süpürmek
1459,baden::V,se baigner,yıkanmak
1460,baden::V,se baigner,banyo yapmak
1461,sich waschen::V,se laver,yıkanmak
1462,ausziehen::V,ôter,çıkarmak
1463,ausziehen::V,enlever,çıkarmak
1464,anziehen::V,mettre,giymek
1465,sich anziehen::V,s'habiller,giyinmek
1466,kämmen::V,peigner,taramak
1467,schmücken::V,orner,süslemek
1468,schmücken::V,décorer,süslemek
1469,sagen::V,dire,demek
1470,sagen::V,dire,söylemek
1471,sprechen::V,parler,konuşmak
1472,reden::V,parler,konuşmak
1473,sich unterhalten::V,bavarder,sohbet etmek
1474,sich unterhalten::V,s'entretenir,sohbet etmek
1475,fragen::V,demander,sormak
1476,bitten::V,prier,dilemek
1477,bitten::V,prier,rica etmek
1478,erzählen::V,raconter,bahsetmek
1479,erzählen::V,raconter,hikâye etmek
1480,mitteilen::V,communiquer,bildirmek
1481,nennen::V,nommer,adlandırmak
1482,nennen::V,appeler,adlandırmak
1483,rufen::V,appeler,çağırmak
1484,prahlen::V,se vanter,övünmek
1485,übersetzen::V,traduire,çevirmek
1486,übersetzen::V,traduire,tercüme etmek
1487,denken::V,penser,düşünmek
1488,glauben::V,croire,inanmak
1489,glauben::V,croire,zannetmek
1490,bemerken::V,remarquer,farkına varmak
1491,bemerken::V,apercevoir,farkına varmak
1492,erkennen::V,reconnaître,tanımak
1493,begreifen::V,concevoir,anlamak
1494,begreifen::V,concevoir,kavramak
1495,verstehen::V,entendre,duymak
1496,verstehen::V,entendre,anlamak
1497,verstehen::V,comprendre,duymak
1498,verstehen::V,comprendre,anlamak
1499,lernen::V,apprendre,öğrenmek
1500,wissen::V,savoir,bilmek
1501,sich erinnern an::V,se souvenir de,hatırlamak
1502,vergessen::V,oublier,unutmak
1503,messen::V,mesurer,ölçmek
1504,zählen::V,compter,saymak
1505,rechnen::V,calculer,hesap etmek
1506,lesen::V,lire,okumak
1507,malen::V,peindre,resmini yapmak
1508,zeichnen::V,dessiner,çizmek
1509,schreiben::V,écrire,yazmak
1510,besitzen::V,posséder,haiz olmak
1511,besitzen::V,posséder,sahip olmak
1512,kaufen::V,acheter,almak
1513,verkaufen::V,vendre,satmak
1514,bezahlen::V,payer,ödemek
1515,zahlen::V,payer,ödemek
1516,beherrschen::V,dominer,hâkim olmak
1517,beherrschen::V,maîtriser,hâkim olmak
1518,ertragen::V,tolérer,dayanmak
1519,ertragen::V,tolérer,katlanmak
1520,ertragen::V,supporter,dayanmak
1521,ertragen::V,supporter,katlanmak
