,Concept_ID,ga,ga
807,Freitag::N,Aoine,Dé hAoine
808,Freitag::N,Dé hAoine,Aoine
809,Freitag::N,Dé hAoine,Dé hAoine
810,Samstag::N,Satharn,Satharn
811,Samstag::N,Satharn,Dé Sathairn
812,Samstag::N,Dé Sathairn,Satharn
813,Samstag::N,Dé Sathairn,Dé Sathairn
814,Sonntag::N,Domhnach,Domhnach
815,Sonntag::N,Domhnach,Dé Domhnaigh
816,Sonntag::N,Dé Domhnaigh,Domhnach
817,Sonntag::N,Dé Domhnaigh,Dé Domhnaigh
818,groß::A,mór,mór
819,klein::A,beag,beag
820,lang::A,fada,fada
821,kurz::A,gearr,gearr
822,kurz::A,gearr,gairid
823,kurz::A,gairid,gearr
824,kurz::A,gairid,gairid
825,breit::A,leathan,leathan
826,breit::A,leathan,fairsing
827,breit::A,fairsing,leathan
828,breit::A,fairsing,fairsing
829,schmal::A,cúng,cúng
830,dicht::A,dlúth,dlúth
831,dick[Gegenstand]::A,tiubh,tiubh
832,dünn::A,caol,caol
833,dünn::A,caol,tanaí
834,dünn::A,tanaí,caol
835,dünn::A,tanaí,tanaí
836,fein::A,scáinte,scáinte
837,fein::A,scáinte,fíneálta
838,fein::A,fíneálta,scáinte
839,fein::A,fíneálta,fíneálta
840,fest::A,daingean,daingean
841,flach::A,cothrom,cothrom
842,glatt::A,mín,mín
843,glatt::A,mín,sleamhain
844,glatt::A,sleamhain,mín
845,glatt::A,sleamhain,sleamhain
846,hart::A,crua,crua
847,weich::A,bog,bog
848,rund::A,cruinn,cruinn
849,spitz::A,gobach,gobach
850,spitz::A,gobach,biorach
851,spitz::A,biorach,gobach
852,spitz::A,biorach,biorach
853,scharf::A,géar,géar
854,scharf::A,géar,faobhrach
855,scharf::A,faobhrach,géar
856,scharf::A,faobhrach,faobhrach
857,stumpf::A,maol,maol
858,schwer::A,trom,trom
859,schön::A,álainn,álainn
860,heiß::A,te,te
861,warm::A,te,te
862,kalt::A,fuar,fuar
863,kühl::A,fionnuar,fionnuar
864,frisch::A,úr,úr
865,frisch::A,úr,friseáilte
866,frisch::A,friseáilte,úr
867,frisch::A,friseáilte,friseáilte
868,feucht::A,tais,tais
869,nass::A,fliuch,fliuch
870,trocken::A,tirim,tirim
871,voll::A,lán,lán
872,leer::A,folamh,folamh
873,offen::A,oscailte,oscailte
874,geschlossen::A,dúnta,dúnta
875,geschlossen::A,dúnta,druidte
876,geschlossen::A,druidte,dúnta
877,geschlossen::A,druidte,druidte
878,sauber::A,glan,glan
879,schmutzig::A,salach,salach
880,roh::A,amh,amh
881,reif::A,aibí,aibí
882,lecker::A,blasta,blasta
883,süß::A,milis,milis
884,bitter::A,searbh,searbh
885,sauer::A,géar,géar
886,sauer::A,géar,searbh
887,sauer::A,searbh,géar
888,sauer::A,searbh,searbh
889,hell::A,geal,geal
890,hell::A,geal,soilseach
891,hell::A,soilseach,geal
892,hell::A,soilseach,soilseach
893,dunkel::A,dorcha,dorcha
894,schwarz::A,dubh,dubh
895,weiß::A,bán,bán
896,rot::A,dearg,dearg
897,gelb::A,buí,buí
898,blau::A,gorm,gorm
899,grün::A,glas,glas
900,grün::A,glas,uaine
901,grün::A,uaine,glas
902,grün::A,uaine,uaine
903,grau::A,liath,liath
904,bunt::A,ildathach,ildathach
905,bunt::A,ildathach,dathannach
906,bunt::A,dathannach,ildathach
907,bunt::A,dathannach,dathannach
908,billig::A,saor,saor
909,teuer::A,daor,daor
910,teuer::A,daor,costasach
911,teuer::A,costasach,daor
912,teuer::A,costasach,costasach
913,wertvoll::A,luachmhar,luachmhar
914,blind::A,dall,dall
915,blind::A,dall,caoch
916,blind::A,caoch,dall
917,blind::A,caoch,caoch
918,taub::A,bodhar,bodhar
919,kräftig::A,cumhachtach,cumhachtach
920,stark::A,tréan,tréan
921,stark::A,tréan,láidir
922,stark::A,láidir,tréan
923,stark::A,láidir,láidir
924,schwach::A,lag,lag
925,schwach::A,lag,fann
926,schwach::A,fann,lag
927,schwach::A,fann,fann
928,fett::A,ramhar,ramhar
929,schlank::A,caol,caol
930,schlank::A,caol,seang
931,schlank::A,seang,caol
932,schlank::A,seang,seang
933,hübsch::A,álainn,álainn
934,hübsch::A,álainn,dathúil
935,hübsch::A,dathúil,álainn
936,hübsch::A,dathúil,dathúil
937,böse::A,olc,olc
938,dumm::A,dúr,dúr
939,dumm::A,dúr,amaideach
940,dumm::A,amaideach,dúr
941,dumm::A,amaideach,amaideach
942,faul::A,falsa,falsa
943,faul::A,falsa,leisciúil
944,faul::A,leisciúil,falsa
945,faul::A,leisciúil,leisciúil
946,fleißig::A,dícheallach,dícheallach
947,geizig::A,barainneach,barainneach
948,geizig::A,barainneach,sprionlaithe
949,geizig::A,sprionlaithe,barainneach
950,geizig::A,sprionlaithe,sprionlaithe
951,klug::A,cliste,cliste
952,geschickt::A,oilte,oilte
953,geschickt::A,oilte,ealaíonta
954,geschickt::A,ealaíonta,oilte
955,geschickt::A,ealaíonta,ealaíonta
956,lieb::A,dil,dil
957,lieb::A,dil,dílis
958,lieb::A,dílis,dil
959,lieb::A,dílis,dílis
960,lustig::A,aerach,aerach
961,lustig::A,aerach,meidhreach
962,lustig::A,meidhreach,aerach
963,lustig::A,meidhreach,meidhreach
964,sanft::A,bog,bog
965,sanft::A,bog,séimh
966,sanft::A,séimh,bog
967,sanft::A,séimh,séimh
968,hungrig::A,ocrach,ocrach
969,krank::A,tinn,tinn
970,krank::A,tinn,breoite
971,krank::A,breoite,tinn
972,krank::A,breoite,breoite
973,nackt::A,nocht,nocht
974,traurig::A,brónach,brónach
975,lebendig::A,beo,beo
976,gut::A,maith,maith
977,schlecht::A,dona,dona
978,schlecht::A,dona,droch-
979,schlecht::A,droch-,dona
980,schlecht::A,droch-,droch-
981,richtig::A,ceart,ceart
982,schlimm::A,gránna,gránna
983,schlimm::A,gránna,tubaisteach
984,schlimm::A,tubaisteach,gránna
985,schlimm::A,tubaisteach,tubaisteach
986,wahr::A,fíor,fíor
987,alt::A,sean,sean
988,neu::A,úr,úr
989,neu::A,úr,nua
990,neu::A,nua,úr
991,neu::A,nua,nua
992,ehemalig::A,iar-,iar-
993,ehemalig::A,iar-,sean-
994,ehemalig::A,sean-,iar-
995,ehemalig::A,sean-,sean-
996,alt[Lebewesen]::A,sean,sean
997,alt[Lebewesen]::A,sean,aosta
998,alt[Lebewesen]::A,aosta,sean
999,alt[Lebewesen]::A,aosta,aosta
1000,jung::A,óg,óg
1001,arm::A,bocht,bocht
1002,reich::A,saibhir,saibhir
1003,reich::A,saibhir,rachmasach
1004,reich::A,rachmasach,saibhir
1005,reich::A,rachmasach,rachmasach
1006,bekannt::A,atá eolas air,atá eolas air
1007,berühmt::A,cailiúil,cailiúil
1008,berühmt::A,cailiúil,clúiteach
1009,berühmt::A,clúiteach,cailiúil
1010,berühmt::A,clúiteach,clúiteach
1011,fremd::A,coimhthíoch,coimhthíoch
1012,verschieden::A,éagsúil,éagsúil
1013,verschieden::A,éagsúil,difriúil
1014,verschieden::A,difriúil,éagsúil
1015,verschieden::A,difriúil,difriúil
1016,nah::A,gar,gar
1017,nah::A,gar,deas
1018,nah::A,deas,gar
1019,nah::A,deas,deas
1020,fern::A,i bhfad uainn,i bhfad uainn
1021,fern::A,i bhfad uainn,i bhfad i gcéin
1022,fern::A,i bhfad i gcéin,i bhfad uainn
1023,fern::A,i bhfad i gcéin,i bhfad i gcéin
1024,linker::A,clé,clé
1025,rechter::A,deas,deas
1026,anderer::A,eile,eile
1027,erster::A,céad,céad
1028,zweiter::A,dóú,dóú
1029,zweiter::A,dóú,dara
1030,zweiter::A,dara,dóú
1031,zweiter::A,dara,dara
1032,dritter::A,tríú,tríú
1033,dritter::A,tríú,treas
1034,dritter::A,treas,tríú
1035,dritter::A,treas,treas
1036,letzter::A,déanach,déanach
1037,letzter::A,déanach,deireanach
1038,letzter::A,deireanach,déanach
1039,letzter::A,deireanach,deireanach
1040,allein::ADV,i d'aonar,i d'aonar
1041,auf einmal::ADV,ag an am céanna,ag an am céanna
1042,zusammen::ADV,le chéile,le chéile
1043,zusammen::ADV,le chéile,in eineacht
1044,zusammen::ADV,in eineacht,le chéile
1045,zusammen::ADV,in eineacht,in eineacht
1046,lange::ADV,fada,fada
1047,plötzlich::ADV,go tobann,go tobann
1048,plötzlich::ADV,go tobann,i dtobainne
1049,plötzlich::ADV,i dtobainne,go tobann
1050,plötzlich::ADV,i dtobainne,i dtobainne
1051,sofort::ADV,ar an toirt,ar an toirt
1052,sofort::ADV,ar an toirt,ar an bpointe
1053,sofort::ADV,ar an bpointe,ar an toirt
1054,sofort::ADV,ar an bpointe,ar an bpointe
1055,später::ADV,níos déanaí,níos déanaí
1056,jetzt::ADV,anois,anois
1057,heute::ADV,inniu,inniu
1058,morgen::ADV,amárach,amárach
1059,bald::ADV,go luath,go luath
1060,bald::ADV,go luath,gan mhoill
1061,bald::ADV,gan mhoill,go luath
1062,bald::ADV,gan mhoill,gan mhoill
1063,dann::ADV,ansin,ansin
1064,gestern::ADV,inné,inné
1065,einst::ADV,tráth,tráth
1066,einst::ADV,tráth,uair amháin
1067,einst::ADV,uair amháin,tráth
1068,einst::ADV,uair amháin,uair amháin
1069,damals::ADV,ag an am,ag an am
1070,damals::ADV,ag an am,an t-am sin
1071,damals::ADV,an t-am sin,ag an am
1072,damals::ADV,an t-am sin,an t-am sin
1073,danach::ADV,ina dhiaidh sin,ina dhiaidh sin
1074,vorher::ADV,cheana,cheana
1075,vorher::ADV,cheana,roimhe sin
1076,vorher::ADV,roimhe sin,cheana
1077,vorher::ADV,roimhe sin,roimhe sin
1078,zuerst::ADV,ar dtús,ar dtús
1079,einmal::ADV,uair amháin,uair amháin
1080,manchmal::ADV,uaireanta,uaireanta
1081,oft::ADV,minic,minic
1082,immer::ADV,i gcónaí,i gcónaí
1083,niemals::ADV,riamh,riamh
1084,hier::ADV,anseo,anseo
1085,hierhin::ADV,anseo,anseo
1086,von hier::ADV,an áit seo,an áit seo
1087,dort::ADV,ann,ann
1088,dort::ADV,ann,ansin
1089,dort::ADV,ansin,ann
1090,dort::ADV,ansin,ansin
1091,dorthin::ADV,ann,ann
1092,dorthin::ADV,ann,ansin
1093,dorthin::ADV,ansin,ann
1094,dorthin::ADV,ansin,ansin
1095,geradeaus::ADV,ar aghaidh,ar aghaidh
1096,rückwärts::ADV,siar,siar
1097,zurück::ADV,ar ais,ar ais
1098,unten::ADV,thíos,thíos
1099,hinab::ADV,síos,síos
1100,oben::ADV,thuas,thuas
1101,hinauf::ADV,suas,suas
1102,überall::ADV,i ngach áit,i ngach áit
1103,überall::ADV,i ngach áit,ar fud na háite
1104,überall::ADV,ar fud na háite,i ngach áit
1105,überall::ADV,ar fud na háite,ar fud na háite
1106,nicht::ADV,ní,ní
1107,nicht::ADV,ní,cha
1108,nicht::ADV,cha,ní
1109,nicht::ADV,cha,cha
1110,ein wenig::ADV,beagán,beagán
1111,kaum::ADV,ar éigean,ar éigean
1112,sehr::ADV,an-,an-
1113,so::ADV,chomh,chomh
1114,so::ADV,chomh,mar sin
1115,so::ADV,mar sin,chomh
1116,so::ADV,mar sin,mar sin
1117,noch::ADV,fós,fós
1118,noch::ADV,fós,go fóill
1119,noch::ADV,go fóill,fós
1120,noch::ADV,go fóill,go fóill
1121,nur::ADV,amháin,amháin
1122,nur::ADV,amháin,níl ach
1123,nur::ADV,níl ach,amháin
1124,nur::ADV,níl ach,níl ach
1125,schon::ADV,cheana,cheana
1126,schon::ADV,cheana,cheana féin
1127,schon::ADV,cheana féin,cheana
1128,schon::ADV,cheana féin,cheana féin
1129,wieder::ADV,arís,arís
1130,wieder::ADV,arís,athuair
1131,wieder::ADV,athuair,arís
1132,wieder::ADV,athuair,athuair
1133,vergebens::ADV,amú,amú
1134,vergebens::ADV,amú,in aisce
1135,vergebens::ADV,in aisce,amú
1136,vergebens::ADV,in aisce,in aisce
1137,vor::PRP,ar thosach,ar thosach
1138,hinter::PRP,laistiar de,laistiar de
1139,hinter::PRP,laistiar de,taobh thiar de
1140,hinter::PRP,taobh thiar de,laistiar de
1141,hinter::PRP,taobh thiar de,taobh thiar de
1142,unter::PRP,faoi,faoi
1143,durch::PRP,trí,trí
1144,neben::PRP,taobh le,taobh le
1145,neben::PRP,taobh le,in aice le
1146,neben::PRP,in aice le,taobh le
1147,neben::PRP,in aice le,in aice le
1148,zwischen::PRP,idir,idir
1149,wegen::PRP,de bharr,de bharr
1150,wegen::PRP,de bharr,mar gheall ar
1151,wegen::PRP,mar gheall ar,de bharr
1152,wegen::PRP,mar gheall ar,mar gheall ar
1153,dies::PRN,seo,seo
1154,das::PRN,sin,sin
1155,alles::PRN,gach rud,gach rud
1156,ich::PRN,mé,mé
1157,ich::PRN,mé,mise
1158,ich::PRN,mise,mé
1159,ich::PRN,mise,mise
1160,du::PRN,tú,tú
1161,du::PRN,tú,tusa
1162,du::PRN,tusa,tú
1163,du::PRN,tusa,tusa
1164,er::PRN,sé,sé
1165,er::PRN,sé,seisean
1166,er::PRN,seisean,sé
1167,er::PRN,seisean,seisean
1168,wir::PRN,sinn,sinn
1169,ihr::PRN,sibh,sibh
1170,ihr::PRN,sibh,sibhse
1171,ihr::PRN,sibhse,sibh
1172,ihr::PRN,sibhse,sibhse
1173,sie::PRN,siad,siad
1174,sie::PRN,siad,siadsan
1175,sie::PRN,siadsan,siad
1176,sie::PRN,siadsan,siadsan
1177,was::FPRN,cad,cad
1178,was::FPRN,cad,céard
1179,was::FPRN,céard,cad
1180,was::FPRN,céard,céard
1181,wer::FPRN,cé,cé
1182,wo::FADV,cá,cá
1183,wo::FADV,cá,cén áit
1184,wo::FADV,cén áit,cá
1185,wo::FADV,cén áit,cén áit
1186,wohin::FADV,cá,cá
1187,wohin::FADV,cá,cén áit
1188,wohin::FADV,cén áit,cá
1189,wohin::FADV,cén áit,cén áit
1190,wie::FADV,conas,conas
1191,wie::FADV,conas,cén chaoi
1192,wie::FADV,cén chaoi,conas
1193,wie::FADV,cén chaoi,cén chaoi
1194,warum::FADV,cén fáth,cén fáth
1195,warum::FADV,cén fáth,cad chuige
1196,warum::FADV,cad chuige,cén fáth
1197,warum::FADV,cad chuige,cad chuige
1198,wieviel::FNUM,cá mhéad,cá mhéad
1199,eins::NUM,aon,aon
1200,zwei::NUM,dhá,dhá
1201,drei::NUM,trí,trí
1202,vier::NUM,ceathair,ceathair
1203,fünf::NUM,cúig,cúig
1204,sechs::NUM,sé,sé
1205,sieben::NUM,seacht,seacht
1206,acht::NUM,ocht,ocht
1207,neun::NUM,naoi,naoi
1208,zehn::NUM,deich,deich
1209,elf::NUM,aon déag,aon déag
1210,zwölf::NUM,dó dhéag,dó dhéag
1211,zwanzig::NUM,fiche,fiche
1212,dreißig::NUM,tríocha,tríocha
1213,vierzig::NUM,daichead,daichead
1214,vierzig::NUM,daichead,ceathracha
1215,vierzig::NUM,ceathracha,daichead
1216,vierzig::NUM,ceathracha,ceathracha
1217,fünfzig::NUM,caoga,caoga
1218,sechzig::NUM,seasca,seasca
1219,siebzig::NUM,seachtó,seachtó
1220,achtzig::NUM,ochtó,ochtó
1221,neunzig::NUM,nócha,nócha
1222,hundert::NUM,céad,céad
1223,tausend::NUM,míle,míle
1224,und::CNJ,agus,agus
1225,oder::CNJ,nó,nó
1226,stehen::V,seas,seas
1227,sitzen::V,suigh,suigh
1228,liegen::V,luigh,luigh
1229,hängen::V,tá crochta,tá crochta
1230,werden::V,éirigh,éirigh
1231,passieren::V,tarlaigh,tarlaigh
1232,beginnen::V,tosaigh,tosaigh
1233,enden::V,críochnaigh,críochnaigh
1234,wechseln::V,athraigh,athraigh
1235,aufgehen[Sonne]::V,éirigh,éirigh
1236,untergehen[Sonne]::V,fuin,fuin
1237,untergehen[Sonne]::V,fuin,téigh faoi
1238,untergehen[Sonne]::V,téigh faoi,fuin
1239,untergehen[Sonne]::V,téigh faoi,téigh faoi
1240,scheinen[Sonne]::V,taitin,taitin
1241,scheinen[Sonne]::V,taitin,soilsigh
1242,scheinen[Sonne]::V,soilsigh,taitin
1243,scheinen[Sonne]::V,soilsigh,soilsigh
1244,donnern::V,tá toirneach ann,tá toirneach ann
1245,wehen::V,séid,séid
1246,strömen::V,sil,sil
1247,fließen::V,rith,rith
1248,fließen::V,rith,snigh
1249,fließen::V,snigh,rith
1250,fließen::V,snigh,snigh
1251,sich drehen::V,cas,cas
1252,sich drehen::V,cas,imrothlaigh
1253,sich drehen::V,imrothlaigh,cas
1254,sich drehen::V,imrothlaigh,imrothlaigh
1255,schwanken::V,luasc,luasc
1256,schwingen::V,luasc,luasc
1257,fallen::V,tit,tit
1258,brennen::V,dóigh,dóigh
1259,rauchen::V,plúch toite,plúch toite
1260,regnen::V,báistigh,báistigh
1261,regnen::V,báistigh,tá ag cur báistí
1262,regnen::V,tá ag cur báistí,báistigh
1263,regnen::V,tá ag cur báistí,tá ag cur báistí
1264,gefrieren::V,sioc,sioc
1265,gefrieren::V,sioc,reoigh
1266,gefrieren::V,reoigh,sioc
1267,gefrieren::V,reoigh,reoigh
1268,tauen::V,leáigh,leáigh
1269,tauen::V,leáigh,coscair
1270,tauen::V,coscair,leáigh
1271,tauen::V,coscair,coscair
1272,schmelzen::V,leáigh,leáigh
1273,trocknen::V,triomaigh,triomaigh
1274,sieden::V,fiuch,fiuch
1275,sieden::V,fiuch,beirigh
1276,sieden::V,beirigh,fiuch
1277,sieden::V,beirigh,beirigh
1278,faulen::V,lobh,lobh
1279,faulen::V,lobh,dreoigh
1280,faulen::V,dreoigh,lobh
1281,faulen::V,dreoigh,dreoigh
1282,verfaulen::V,lobh,lobh
1283,verfaulen::V,lobh,feoigh
1284,verfaulen::V,feoigh,lobh
1285,verfaulen::V,feoigh,feoigh
1286,reißen::V,bris,bris
1287,versinken::V,téigh síos,téigh síos
1288,vergehen::V,téigh thart,téigh thart
1289,erscheinen::V,tar,tar
1290,verschwinden::V,imigh,imigh
1291,sinken::V,tit,tit
1292,sinken::V,tit,ísligh
1293,sinken::V,ísligh,tit
1294,sinken::V,ísligh,ísligh
1295,abnehmen::V,maolaigh,maolaigh
1296,abnehmen::V,maolaigh,laghdaigh
1297,abnehmen::V,laghdaigh,maolaigh
1298,abnehmen::V,laghdaigh,laghdaigh
1299,zunehmen::V,méadaigh,méadaigh
1300,steigen::V,éirigh,éirigh
1301,wachsen::V,fás,fás
1302,glänzen::V,lonraigh,lonraigh
1303,funkeln::V,drithligh,drithligh
1304,lärmen::V,tóg callán,tóg callán
1305,läuten::V,buail,buail
1306,klingeln::V,buail,buail
1307,klirren::V,cling,cling
1308,brausen::V,búir,búir
1309,rauschen::V,tá ag siosarnach,tá ag siosarnach
1310,klingen::V,tá glór ag,tá glór ag
1311,bellen::V,amhastraigh,amhastraigh
1312,heulen::V,glam,glam
1313,blasen::V,séid,séid
1314,pfeifen::V,lig fead,lig fead
1315,schreien::V,béic,béic
1316,schreien::V,béic,glaoigh
1317,schreien::V,glaoigh,béic
1318,schreien::V,glaoigh,glaoigh
1319,stöhnen::V,lig cnead,lig cnead
1320,zittern::V,crith,crith
1321,zittern::V,crith,creathnaigh
1322,zittern::V,creathnaigh,crith
1323,zittern::V,creathnaigh,creathnaigh
1324,leben::V,mair,mair
1325,geboren werden::V,rugadh,rugadh
1326,atmen::V,análaigh,análaigh
1327,trinken::V,ól,ól
1328,essen::V,ith,ith
1329,schlucken::V,slog,slog
1330,müde werden::V,tuirsigh,tuirsigh
1331,einschlafen::V,tit ina chodladh,tit ina chodladh
1332,schlafen::V,codail,codail
1333,aufwachen::V,múscail,múscail
1334,aufstehen::V,éirigh,éirigh
1335,sich erholen::V,lig scíth,lig scíth
1336,krank werden::V,éirigh tinn,éirigh tinn
1337,krank sein::V,tá tinn,tá tinn
1338,schmerzen::V,tá pian i,tá pian i
1339,husten::V,déan casacht,déan casacht
1340,genesen::V,téarnaigh,téarnaigh
1341,sterben::V,éag,éag
1342,sterben::V,éag,faigh bás
1343,sterben::V,faigh bás,éag
1344,sterben::V,faigh bás,faigh bás
1345,umkommen::V,caill,caill
1346,sich bewegen::V,bog,bog
1347,sich bewegen::V,bog,gluais
1348,sich bewegen::V,gluais,bog
1349,sich bewegen::V,gluais,gluais
1350,sich rühren::V,corraigh,corraigh
1351,sich erheben::V,seas suas,seas suas
1352,sich setzen::V,suigh,suigh
1353,hinfallen::V,tit,tit
1354,laufen::V,siúil,siúil
1355,schreiten::V,siúil,siúil
1356,spazierengehen::V,téigh ag spaisteoireacht,téigh ag spaisteoireacht
1357,eilen::V,deifrigh,deifrigh
1358,eilen::V,deifrigh,brostaigh
1359,eilen::V,brostaigh,deifrigh
1360,eilen::V,brostaigh,brostaigh
1361,sich beeilen::V,deifrigh,deifrigh
1362,sich beeilen::V,deifrigh,déan deifir
1363,sich beeilen::V,déan deifir,deifrigh
1364,sich beeilen::V,déan deifir,déan deifir
1365,sausen::V,luathaigh,luathaigh
1366,rennen::V,rith,rith
1367,springen::V,léim,léim
1368,klettern::V,dreap,dreap
1369,schaukeln::V,téigh ar an maide corrach,téigh ar an maide corrach
1370,kriechen::V,snámh,snámh
1371,schwimmen::V,snámh,snámh
1372,tauchen::V,tum,tum
1373,rudern::V,iomair,iomair
1374,rudern::V,iomair,rámhaigh
1375,rudern::V,rámhaigh,iomair
1376,rudern::V,rámhaigh,rámhaigh
1377,fahren::V,tiomáin,tiomáin
1378,fliegen::V,eitil,eitil
1379,gehen::V,téigh,téigh
1380,weggehen::V,imigh,imigh
1381,abfahren::V,imigh,imigh
1382,anhalten::V,stad,stad
1383,hineingehen::V,téigh isteach,téigh isteach
1384,eintreten::V,téigh isteach,téigh isteach
1385,kommen::V,tar,tar
1386,ankommen::V,tar,tar
1387,zurückkommen::V,fill,fill
1388,bleiben::V,fan,fan
1389,warten::V,fan,fan
1390,erwarten::V,tá ag súil le,tá ag súil le
1391,erwarten::V,tá ag súil le,tá ag dréim le
1392,erwarten::V,tá ag dréim le,tá ag súil le
1393,erwarten::V,tá ag dréim le,tá ag dréim le
1394,suchen::V,lorg,lorg
1395,finden::V,faigh,faigh
1396,finden::V,faigh,aimsigh
1397,finden::V,aimsigh,faigh
1398,finden::V,aimsigh,aimsigh
1399,versuchen::V,triail,triail
1400,vorbereiten::V,réitigh,réitigh
1401,lieben::V,gráigh,gráigh
1402,mögen::V,taitin le,taitin le
1403,mögen::V,taitin le,is maith le
1404,mögen::V,is maith le,taitin le
1405,mögen::V,is maith le,is maith le
1406,lachen::V,gáir,gáir
1407,rühren::V,téigh i bhfeidhm ar,téigh i bhfeidhm ar
1408,weinen::V,goil,goil
1409,weinen::V,goil,caoin
1410,weinen::V,caoin,goil
1411,weinen::V,caoin,caoin
1412,schimpfen::V,tá ag clamhsán,tá ag clamhsán
1413,sich ärgern::V,tá corraithe,tá corraithe
1414,sich fürchten::V,tá eagla ar,tá eagla ar
1415,fürchten::V,tá eagla ar,tá eagla ar
1416,fliehen::V,teith,teith
1417,flüchten::V,éalaigh,éalaigh
1418,sehen::V,feic,feic
1419,anschauen::V,dearc,dearc
1420,anschauen::V,dearc,féach ar
1421,anschauen::V,féach ar,dearc
1422,anschauen::V,féach ar,féach ar
1423,ansehen::V,breathnaigh,breathnaigh
1424,hören::V,cluin,cluin
1425,zuhören::V,éist,éist
1426,probieren::V,bliais,bliais
1427,riechen::V,bolaigh,bolaigh
1428,fühlen::V,braith,braith
1429,fühlen::V,braith,mothaigh
1430,fühlen::V,mothaigh,braith
1431,fühlen::V,mothaigh,mothaigh
1432,scheinen::V,tá an chuma ar,tá an chuma ar
1433,zu sehen sein::V,tá le feiceáil,tá le feiceáil
1434,vernehmen::V,clois,clois
1435,frieren::V,tá fuar,tá fuar
1436,tun::V,déan,déan
1437,können::V,féad,féad
1438,können::V,féad,is féidir le
1439,können::V,is féidir le,féad
1440,können::V,is féidir le,is féidir le
1441,wollen::V,tá ag iarraidh,tá ag iarraidh
1442,anfangen::V,tosaigh,tosaigh
1443,anfangen::V,tosaigh,cuir tús le
1444,anfangen::V,cuir tús le,tosaigh
1445,anfangen::V,cuir tús le,cuir tús le
1446,beenden::V,críochnaigh,críochnaigh
1447,beenden::V,críochnaigh,cuir deireadh le
1448,beenden::V,cuir deireadh le,críochnaigh
1449,beenden::V,cuir deireadh le,cuir deireadh le
1450,aufhören::V,stad,stad
1451,gelingen::V,éirigh le,éirigh le
1452,geraten::V,tá deireadh ar,tá deireadh ar
1453,öffnen::V,oscail,oscail
1454,schließen::V,dún,dún
1455,schließen::V,dún,iaigh
1456,schließen::V,iaigh,dún
1457,schließen::V,iaigh,iaigh
1458,stellen::V,cuir,cuir
1459,setzen::V,cuir,cuir
1460,setzen::V,cuir,socraigh
1461,setzen::V,socraigh,cuir
1462,setzen::V,socraigh,socraigh
1463,legen::V,cuir,cuir
1464,berühren::V,teagmhaigh le,teagmhaigh le
1465,verbinden::V,ceangail,ceangail
1466,bedecken::V,clúdaigh,clúdaigh
1467,bedecken::V,clúdaigh,cumhdaigh
1468,bedecken::V,cumhdaigh,clúdaigh
1469,bedecken::V,cumhdaigh,cumhdaigh
1470,aufhängen::V,croch,croch
1471,anzünden::V,las,las
1472,anzünden::V,las,adhain
1473,anzünden::V,adhain,las
1474,anzünden::V,adhain,adhain
1475,aufheben::V,tóg,tóg
1476,aufheben::V,tóg,ardaigh
1477,aufheben::V,ardaigh,tóg
1478,aufheben::V,ardaigh,ardaigh
1479,zurücklassen::V,fág,fág
1480,verlieren::V,caill,caill
1481,fallen lassen::V,lig uait,lig uait
1482,fallen lassen::V,lig uait,caith uait
1483,fallen lassen::V,caith uait,lig uait
1484,fallen lassen::V,caith uait,caith uait
1485,machen::V,déan,déan
1486,machen::V,déan,réitigh
1487,machen::V,réitigh,déan
1488,machen::V,réitigh,réitigh
1489,herstellen::V,táirg,táirg
1490,bauen::V,tóg,tóg
1491,reparieren::V,deisigh,deisigh
1492,verbessern::V,feabhsaigh,feabhsaigh
1493,ändern::V,athraigh,athraigh
1494,graben::V,tochail,tochail
1495,beugen::V,crom,crom
1496,biegen::V,lúb,lúb
1497,drehen::V,cas,cas
1498,wenden::V,tiontaigh,tiontaigh
1499,umdrehen::V,iompaigh,iompaigh
1500,umdrehen::V,iompaigh,tiontaigh
1501,umdrehen::V,tiontaigh,iompaigh
1502,umdrehen::V,tiontaigh,tiontaigh
1503,heben::V,ardaigh,ardaigh
1504,hochheben::V,tóg,tóg
1505,ergreifen::V,beir ar,beir ar
1506,halten::V,coimeád,coimeád
1507,halten::V,coimeád,coinnigh
1508,halten::V,coinnigh,coimeád
1509,halten::V,coinnigh,coinnigh
1510,drücken::V,brúigh,brúigh
1511,schieben::V,brúigh,brúigh
1512,kratzen::V,scríob,scríob
1513,lecken::V,ligh,ligh
1514,lecken::V,ligh,leadhb
1515,lecken::V,leadhb,ligh
1516,lecken::V,leadhb,leadhb
1517,beißen::V,bain greim as,bain greim as
1518,abreißen::V,stróic,stróic
1519,abreißen::V,stróic,tarraing
1520,abreißen::V,tarraing,stróic
1521,abreißen::V,tarraing,tarraing
1522,abschneiden::V,scoith,scoith
1523,binden::V,ceangail,ceangail
1524,stecken::V,sáigh,sáigh
1525,brechen::V,bris,bris
1526,klopfen::V,cnag,cnag
1527,hauen::V,buail,buail
1528,kleben::V,gliúáil,gliúáil
1529,reiben::V,cuimil,cuimil
1530,streichen::V,leath,leath
1531,schleifen::V,líomh,líomh
1532,schneiden::V,gearr,gearr
1533,rütteln::V,croith,croith
1534,schütteln::V,croith,croith
1535,schwenken::V,luasc,luasc
1536,schütten::V,doirt,doirt
1537,füllen::V,líon,líon
1538,einwickeln::V,cuach,cuach
1539,einwickeln::V,cuach,clúdaigh
