,Concept_ID,ko,se
1687,Stimme::N,목소리,jiedna
1688,Stimme::N,목소리,giella
1689,Stimme::N,목소리,jietna
1690,Stimme::N,목소리,jieṇâ
1691,Stimme::N,목소리,jiõnn
1692,Stimme::N,목소리,ӣнн
1693,Wort::N,낱말,baakoe
1694,Wort::N,낱말,báhko
1695,Wort::N,낱말,sátni
1696,Wort::N,낱말,pááhu
1697,Wort::N,낱말,sää´nn
1698,Wort::N,낱말,са̄ннҍ
1699,Zeichen::N,신호,væhta
1700,Zeichen::N,신호,mærkka
1701,Zeichen::N,신호,mearka
1702,Zeichen::N,신호,merkkâ
1703,Zeichen::N,신호,meârkk
1704,Zeichen::N,신호,тӣххт
1705,Ruf::N,부름,ruodja
1706,Ruf::N,부름,tjuorvas
1707,Ruf::N,부름,čurvestat
1708,Ruf::N,부름,koččom
1709,Ruf::N,부름,pákkum
1710,Ruf::N,부름,čuârvvmoš
1711,Lärm::N,소동,stujmie
1712,Lärm::N,소동,juhtsa
1713,Lärm::N,소동,šlápma
1714,Lärm::N,소동,ruojâ
1715,Lärm::N,소동,šlaaṃâ
1716,Lärm::N,소동,šuumm'mõš
1717,Lärm::N,소동,шэҏҏ
1718,Lärm::N,소동,ё̄афф
1719,Laut::N,음성,tjoeje
1720,Laut::N,음성,jiedna
1721,Laut::N,음성,jietna
1722,Laut::N,음성,jieṇâ
1723,Laut::N,음성,jiõnn
1724,Laut::N,음성,ӣнн
1725,Ton::N,목소리,tjoeje
1726,Ton::N,목소리,tåvnnå
1727,Ton::N,목소리,tjuodja
1728,Ton::N,목소리,šuokŋa
1729,Ton::N,목소리,nuot'tâ
1730,Ton::N,목소리,suõmm
1731,Ton::N,목소리,ӣнн
1732,Lied::N,노래,laavloe
1733,Lied::N,노래,lávla
1734,Lied::N,노래,lávlla
1735,Lied::N,노래,laavlâ
1736,Lied::N,노래,laaul
1737,Lied::N,노래,ла̄ввл
1738,Ruhe::N,쉼,frïere
1739,Ruhe::N,쉼,raeffie
1740,Ruhe::N,쉼,vuojŋadibme
1741,Ruhe::N,쉼,vuojŋadallam
1742,Ruhe::N,쉼,ráfi
1743,Ruhe::N,쉼,máššu
1744,Ruhe::N,쉼,vuo'iŋâstus
1745,Ruhe::N,쉼,ráávhu
1746,Ruhe::N,쉼,rääuh
1747,Ruhe::N,쉼,vuâŋŋmõš
1748,Ruhe::N,쉼,юэв
1749,Ruhe::N,쉼,вуэӈӈмушш
1750,Leute::N,사람들,aalmoge
1751,Leute::N,사람들,ulmutja
1752,Leute::N,사람들,álbmot
1753,Leute::N,사람들,viehâ
1754,Leute::N,사람들,aalmi
1755,Leute::N,사람들,о̄ллмэ
1756,Volk::N,국중,aalmoge
1757,Volk::N,국중,álmmuk
1758,Volk::N,국중,fuolkke
1759,Volk::N,국중,álbmot
1760,Volk::N,국중,aalmug
1761,Volk::N,국중,aalmi
1762,Volk::N,국중,нарэдт
1763,Arbeit::N,근로,barkoe
1764,Arbeit::N,근로,barggo
1765,Arbeit::N,근로,rahtjam
1766,Arbeit::N,근로,bargu
1767,Arbeit::N,근로,pargo
1768,Arbeit::N,근로,tyej̣i
1769,Arbeit::N,근로,likk
1770,Arbeit::N,근로,tue´jj
1771,Arbeit::N,근로,лыххк
1772,Arbeit::N,너무,barkoe
1773,Arbeit::N,너무,barggo
1774,Arbeit::N,너무,rahtjam
1775,Arbeit::N,너무,bargu
1776,Arbeit::N,너무,pargo
1777,Arbeit::N,너무,tyej̣i
1778,Arbeit::N,너무,likk
1779,Arbeit::N,너무,tue´jj
1780,Arbeit::N,너무,лыххк
1781,Gast::N,손님,guessie
1782,Gast::N,손님,guosse
1783,Gast::N,손님,guossi
1784,Gast::N,손님,kyes'si
1785,Gast::N,손님,kue´s's
1786,Gast::N,손님,кӯссь
1787,Geschenk::N,행하,daevere
1788,Geschenk::N,행하,sjielege
1789,Geschenk::N,행하,vadda
1790,Geschenk::N,행하,vattáldahka
1791,Geschenk::N,행하,skeaŋka
1792,Geschenk::N,행하,adaldâh
1793,Geschenk::N,행하,sǩiâŋkk
1794,Geschenk::N,행하,тӯмаш
1795,Spiel::N,무리,spïele
1796,Spiel::N,무리,stååkedimmie
1797,Spiel::N,무리,spella
1798,Spiel::N,무리,stoagos
1799,Spiel::N,무리,speallu
1800,Spiel::N,무리,leikkâ
1801,Spiel::N,무리,siõrr
1802,Spiel::N,무리,сӣрр
1803,Gesellschaft::N,교제,sïelte
1804,Gesellschaft::N,교제,rádnastallam
1805,Gesellschaft::N,교제,searvi
1806,Gesellschaft::N,교제,servi
1807,Gesellschaft::N,교제,seä´brr
1808,Gesellschaft::N,교제,се̄ббр
1809,Hilfe::N,거들음,viehkie
1810,Hilfe::N,거들음,viehkke
1811,Hilfe::N,거들음,veahkki
1812,Hilfe::N,거들음,iše
1813,Hilfe::N,거들음,veä´ǩ'ǩ
1814,Hilfe::N,거들음,ве̄ххьк
1815,Hilfe::N,보좌,viehkie
1816,Hilfe::N,보좌,viehkke
1817,Hilfe::N,보좌,veahkki
1818,Hilfe::N,보좌,iše
1819,Hilfe::N,보좌,veä´ǩ'ǩ
1820,Hilfe::N,보좌,ве̄ххьк
1821,Freund::N,친구,voelpe
1822,Freund::N,친구,ráddna
1823,Freund::N,친구,venak
1824,Freund::N,친구,ustit
1825,Freund::N,친구,verdde
1826,Freund::N,친구,veerdi
1827,Freund::N,친구,na´zvan
1828,Freund::N,친구,ка̄ннҌц
1829,Kamerad::N,동실자,guejmie
1830,Kamerad::N,동실자,ráddna
1831,Kamerad::N,동실자,guojmme
1832,Kamerad::N,동실자,guoibmi
1833,Kamerad::N,동실자,kyei'mi
1834,Kamerad::N,동실자,taaurõš
1835,Kamerad::N,동실자,то̄а̄врэшш
1836,Angelegenheit::N,용무,aate
1837,Angelegenheit::N,용무,saake
1838,Angelegenheit::N,용무,ássje
1839,Angelegenheit::N,용무,ášši
1840,Angelegenheit::N,용무,äšši
1841,Angelegenheit::N,용무,ä´šš
1842,Angelegenheit::N,용무,тӯйй
1843,Anzahl::N,어떤,taale
1844,Anzahl::N,어떤,låhkoe
1845,Anzahl::N,어떤,låhko
1846,Anzahl::N,어떤,mierre
1847,Anzahl::N,어떤,mearri
1848,Anzahl::N,어떤,lohkomearra
1849,Anzahl::N,어떤,meeṛi
1850,Anzahl::N,어떤,mie´rr
1851,Anzahl::N,어떤,чӣссел
1852,Anzahl::N,수,taale
1853,Anzahl::N,수,låhkoe
1854,Anzahl::N,수,låhko
1855,Anzahl::N,수,mierre
1856,Anzahl::N,수,mearri
1857,Anzahl::N,수,lohkomearra
1858,Anzahl::N,수,meeṛi
1859,Anzahl::N,수,mie´rr
1860,Anzahl::N,수,чӣссел
1861,Art::N,정류,aarhte
1862,Art::N,정류,sládja
1863,Art::N,정류,tjærdda
1864,Art::N,정류,čearda
1865,Art::N,정류,šlaaj̣â
1866,Art::N,정류,nää´ll
1867,Art::N,정류,на̄лль
1868,Stück::N,일부분,bæhta
1869,Stück::N,일부분,biehkie
1870,Stück::N,일부분,biehkke
1871,Stück::N,일부분,bihttá
1872,Stück::N,일부분,pittá
1873,Stück::N,일부분,káppálâh
1874,Stück::N,일부분,ku´sǩǩ
1875,Stück::N,일부분,кусськ
1876,Teil::N,몱,stuhtje
1877,Teil::N,몱,oasse
1878,Teil::N,몱,bielle
1879,Teil::N,몱,guovllo
1880,Teil::N,몱,oassi
1881,Teil::N,몱,bihttá
1882,Teil::N,몱,uási
1883,Teil::N,몱,vuâ´ss
1884,Teil::N,몱,pie´ǩ'ǩ
1885,Teil::N,몱,кусськ
1886,Teil::N,구훠,stuhtje
1887,Teil::N,구훠,oasse
1888,Teil::N,구훠,bielle
1889,Teil::N,구훠,guovllo
1890,Teil::N,구훠,oassi
1891,Teil::N,구훠,bihttá
1892,Teil::N,구훠,uási
1893,Teil::N,구훠,vuâ´ss
1894,Teil::N,구훠,pie´ǩ'ǩ
1895,Teil::N,구훠,кусськ
1896,Hälfte::N,2분의,lehkie
1897,Hälfte::N,2분의,lahkke
1898,Hälfte::N,2분의,bealli
1899,Hälfte::N,2분의,peeḷi
1900,Hälfte::N,2분의,lâ´ǩǩ
1901,Hälfte::N,2분의,pie´ll
1902,Hälfte::N,2분의,пе̄лль
1903,Kreis::N,고리,rïngke
1904,Kreis::N,고리,gievlle
1905,Kreis::N,고리,gierdu
1906,Kreis::N,고리,riggee
1907,Kreis::N,고리,kruugg
1908,Kreis::N,고리,круг
1909,Kreuz::N,열십자,kroesse
1910,Kreuz::N,열십자,ruossa
1911,Kreuz::N,열십자,rista
1912,Kreuz::N,열십자,ristâ
1913,Kreuz::N,열십자,ristt
1914,Kreuz::N,열십자,рысст
1915,Linie::N,선,sïeve
1916,Linie::N,선,linnja
1917,Linie::N,선,linjá
1918,Linie::N,선,linnjá
1919,Linie::N,선,njuálgus
1920,Linie::N,선,certldõk
1921,Linie::N,선,це̄кесь
1922,Strich::N,스침,sïeve
1923,Strich::N,스침,sáhtso
1924,Strich::N,스침,sárggis
1925,Strich::N,스침,čálástâh
1926,Strich::N,스침,certldõk
1927,Strich::N,스침,ця̄кас
1928,Strich::N,스침,це̄кесь
1929,Abstand::N,거리,gåhkoe
1930,Abstand::N,거리,gåhkaldahke
1931,Abstand::N,거리,lahka
1932,Abstand::N,거리,gasska
1933,Abstand::N,거리,gaska
1934,Abstand::N,거리,koskâ
1935,Abstand::N,거리,kõskk
1936,Abstand::N,거리,кэ̄сск
1937,Entfernung::N,거리,gåhkoe
1938,Entfernung::N,거리,gåhkaldahke
1939,Entfernung::N,거리,gasska
1940,Entfernung::N,거리,mælggat
1941,Entfernung::N,거리,gaska
1942,Entfernung::N,거리,mátkegaska
1943,Entfernung::N,거리,koskâ
1944,Entfernung::N,거리,kõskk
1945,Entfernung::N,거리,jäämkõskk
1946,Entfernung::N,거리,кэ̄сск
1947,Gegend::N,곳,haerie
1948,Gegend::N,곳,guovvlo
1949,Gegend::N,곳,bájkke
1950,Gegend::N,곳,guovlu
1951,Gegend::N,곳,duovdda
1952,Gegend::N,곳,kuáv'lu
1953,Gegend::N,곳,vu´vdd
1954,Gegend::N,곳,па̄йхьк
1955,Gegend::N,부금,haerie
1956,Gegend::N,부금,guovvlo
1957,Gegend::N,부금,bájkke
1958,Gegend::N,부금,guovlu
1959,Gegend::N,부금,duovdda
1960,Gegend::N,부금,kuáv'lu
1961,Gegend::N,부금,vu´vdd
1962,Gegend::N,부금,па̄йхьк
1963,Platz::N,장소,sijjie
1964,Platz::N,장소,sadje
1965,Platz::N,장소,sadji
1966,Platz::N,장소,tááḷu
1967,Platz::N,장소,tääll
1968,Platz::N,장소,сайй
1969,Ort::N,장소,sijjie
1970,Ort::N,장소,bájkke
1971,Ort::N,장소,sadje
1972,Ort::N,장소,báiki
1973,Ort::N,장소,päikki
1974,Ort::N,장소,pâi´ǩǩ
1975,Ort::N,장소,сайй
1976,Ort::N,장소,па̄йхьк
1977,Seite::N,옆면,bielie
1978,Seite::N,옆면,sijddo
1979,Seite::N,옆면,bealli
1980,Seite::N,옆면,ertti
1981,Seite::N,옆면,jeä´rtt
1982,Seite::N,옆면,пе̄лль
1983,Seite::N,옆면,е̄ммьне
1984,Mitte::N,궁간,gaske
1985,Mitte::N,궁간,jarnge
1986,Mitte::N,궁간,gasska
1987,Mitte::N,궁간,guovddaš
1988,Mitte::N,궁간,gaskamuddu
1989,Mitte::N,궁간,koskâ
1990,Mitte::N,궁간,kõskk
1991,Mitte::N,궁간,кэ̄сск
1992,Gegenstand::N,항목,daevere
1993,Gegenstand::N,항목,oabme
1994,Gegenstand::N,항목,gávnne
1995,Gegenstand::N,항목,bierggas
1996,Gegenstand::N,항목,ettâ
1997,Gegenstand::N,항목,kápulâh
1998,Gegenstand::N,항목,käu´nn
1999,Gegenstand::N,항목,ка̄ввьн
2000,Sache::N,뭉에,aate
2001,Sache::N,뭉에,saake
2002,Sache::N,뭉에,ássje
2003,Sache::N,뭉에,ášši
2004,Sache::N,뭉에,äšši
2005,Sache::N,뭉에,ä´šš
2006,Sache::N,뭉에,ве̄шш
2007,Rand::N,가,raedtie
2008,Rand::N,가,rabdda
2009,Rand::N,가,ravda
2010,Rand::N,가,robdâ
2011,Rand::N,가,čårr
2012,Rand::N,가,ruõbdd
2013,Rand::N,가,рӯммт
2014,Rand::N,가,ре̄ввьн
2015,Kante::N,귀퉁,raedtie
2016,Kante::N,귀퉁,rabdda
2017,Kante::N,귀퉁,ravda
2018,Kante::N,귀퉁,robdâ
2019,Kante::N,귀퉁,å´rdd
2020,Kante::N,귀퉁,ruõbdd
2021,Kante::N,귀퉁,рӯммт
2022,Kante::N,귀퉁,ре̄ввьн
2023,Ecke::N,구석,roene
2024,Ecke::N,구석,kråane
2025,Ecke::N,구석,náhpo
2026,Ecke::N,구석,nusske
2027,Ecke::N,구석,nurki
2028,Ecke::N,구석,čiehka
2029,Ecke::N,구석,čiehâ
2030,Ecke::N,구석,čiõkk
2031,Ecke::N,구석,suåp'p
2032,Ecke::N,구석,уггл
2033,Spitze::N,끝,gietjie
2034,Spitze::N,끝,snjuhtje
2035,Spitze::N,끝,gihttje
2036,Spitze::N,끝,geahči
2037,Spitze::N,끝,picci
2038,Spitze::N,끝,keeči
2039,Spitze::N,끝,ǩie´čč
2040,Spitze::N,끝,кя̄женч
2041,Spitze::N,참단,gietjie
2042,Spitze::N,참단,snjuhtje
2043,Spitze::N,참단,gihttje
2044,Spitze::N,참단,geahči
2045,Spitze::N,참단,picci
2046,Spitze::N,참단,keeči
2047,Spitze::N,참단,ǩie´čč
2048,Spitze::N,참단,кя̄женч
2049,Ende::N,말당,gietjie
2050,Ende::N,말당,giehtje
2051,Ende::N,말당,geahči
2052,Ende::N,말당,keeči
2053,Ende::N,말당,puäš'š
2054,Ende::N,말당,ке̄джь
2055,Loch::N,빙옷,raejkie
2056,Loch::N,빙옷,rájgge
2057,Loch::N,빙옷,ráigi
2058,Loch::N,빙옷,räigi
2059,Loch::N,빙옷,loikk
2060,Loch::N,빙옷,râi´ǧǧ
2061,Loch::N,빙옷,ра̄ййк
2062,Winkel::N,각도,skaavhte
2063,Winkel::N,각도,tjiehka
2064,Winkel::N,각도,soahppa
2065,Winkel::N,각도,čiehka
2066,Winkel::N,각도,sogge
2067,Winkel::N,각도,suåp'p
2068,Winkel::N,각도,уггл
2069,Muster::N,본,goere
2070,Muster::N,본,girjja
2071,Muster::N,본,girjjit
2072,Muster::N,본,kovos
2073,Muster::N,본,кыррьй
2074,Muster::N,본,кырьйнесс
2075,Muster::N,견복,goere
2076,Muster::N,견복,girjja
2077,Muster::N,견복,girjjit
2078,Muster::N,견복,kovos
2079,Muster::N,견복,кыррьй
2080,Muster::N,견복,кырьйнесс
2081,Größe::N,신장,ståaroe
2082,Größe::N,신장,stuorrudahka
2083,Größe::N,신장,stūrrodat
2084,Größe::N,신장,mahtodat
2085,Größe::N,신장,allodat
2086,Größe::N,신장,stuá'ṛudâh
2087,Größe::N,신장,роаӈӈьк
2088,Länge::N,길이긺,gåhkoe
2089,Länge::N,길이긺,guhkkudahka
2090,Länge::N,길이긺,guhkkodat
2091,Länge::N,길이긺,kukkodâh
2092,Länge::N,길이긺,õllâdvuõtt
2093,Länge::N,길이긺,куххьквӯдт
2094,Höhe::N,높이,jalloe
2095,Höhe::N,높이,jalladahke
2096,Höhe::N,높이,alludahka
2097,Höhe::N,높이,allatvuohta
2098,Höhe::N,높이,allodat
2099,Höhe::N,높이,aḷodâh
2100,Höhe::N,높이,âlladvuõtt
2101,Höhe::N,높이,э̄ллвӯдт
2102,Gewicht::N,추,leavloe
2103,Gewicht::N,추,dædda
2104,Gewicht::N,추,låssudahka
2105,Gewicht::N,추,deaddu
2106,Gewicht::N,추,tiäd'du
2107,Gewicht::N,추,teäd'd
2108,Gewicht::N,추,тя̄ннт
2109,Gewicht::N,추,вӣссь
2110,Menge::N,수양,mierie
2111,Menge::N,수양,ållo
2112,Menge::N,수양,mearri
2113,Menge::N,수양,doahkki
2114,Menge::N,수양,meeṛi
2115,Menge::N,수양,tukk
2116,Menge::N,수양,mie´rr
2117,Menge::N,수양,туххк
2118,Menge::N,수양,ла̄ннҍт
2119,Haufen::N,퇴적,deava
2120,Haufen::N,퇴적,håevkie
2121,Haufen::N,퇴적,hårre
2122,Haufen::N,퇴적,látna
2123,Haufen::N,퇴적,laaṇâ
2124,Haufen::N,퇴적,laađđ
2125,Haufen::N,퇴적,поанн
2126,Reihe::N,열,raajroe
2127,Reihe::N,열,rájddo
2128,Reihe::N,열,gurgadas
2129,Reihe::N,열,kuáḷus
2130,Reihe::N,열,riâd'd
2131,Reihe::N,열,по̄ллт
2132,Boot::N,보트,vïnhtse
2133,Boot::N,보트,vanás
2134,Boot::N,보트,vanntsa
2135,Boot::N,보트,fanas
2136,Boot::N,보트,voonâs
2137,Boot::N,보트,käärbis
2138,Boot::N,보트,võõnâs
2139,Boot::N,보트,вэнс
2140,Ruder::N,노,aajroe
2141,Ruder::N,노,ájrro
2142,Ruder::N,노,áiru
2143,Ruder::N,노,áiru
2144,Ruder::N,노,äirr
2145,Ruder::N,노,а̄ррьй
2146,Schlitten::N,썰매,slærra
2147,Schlitten::N,썰매,tjïelhke
2148,Schlitten::N,썰매,gieris
2149,Schlitten::N,썰매,tjielkká
2150,Schlitten::N,썰매,gielká
2151,Schlitten::N,썰매,kiäl'kká
2152,Schlitten::N,썰매,saan
2153,Schlitten::N,썰매,ǩeâlkk
2154,Schlitten::N,썰매,со̄а̄н
2155,Ski::N,스키,treavka
2156,Ski::N,스키,sabek
2157,Ski::N,스키,sabet
2158,Ski::N,스키,saaveeh
2159,Ski::N,스키,koolâs
2160,Ski::N,스키,коаллас
2161,Ski::N,스키,са̄вехь
2162,Lagerfeuer::N,캠프의 모닥불,dålle
2163,Lagerfeuer::N,캠프의 모닥불,sajijdållå
2164,Lagerfeuer::N,캠프의 모닥불,dolla
2165,Lagerfeuer::N,캠프의 모닥불,tullâ
2166,Lagerfeuer::N,캠프의 모닥불,toll
2167,Lagerfeuer::N,캠프의 모닥불,то̄лл
2168,Last::N,무거운짐,maajsoe
2169,Last::N,무거운짐,noade
2170,Last::N,무거운짐,guorbmi
2171,Last::N,무거운짐,kye'rmi
2172,Last::N,무거운짐,nue´đđ
2173,Last::N,무거운짐,kue´rmm
2174,Last::N,무거운짐,нуэдът
2175,Gang::N,걸음,vaedtseme
2176,Gang::N,걸음,mannulahka
2177,Gang::N,걸음,johtu
2178,Gang::N,걸음,jotteem
2179,Gang::N,걸음,joto
2180,Gang::N,걸음,jäl'lmõš
2181,Gang::N,걸음,ёадтмушш
2182,Gang::N,걸음,ёадтҌмушш
2183,Schritt::N,보조,sïlle
2184,Schritt::N,보조,lávkke
2185,Schritt::N,보조,lávki
2186,Schritt::N,보조,lävkki
2187,Schritt::N,보조,läu´ǩǩ
2188,Schritt::N,보조,ла̄ффьк
2189,Norden::N,북쪽 ,noerhte
2190,Norden::N,북쪽 ,nuortta
2191,Norden::N,북쪽 ,davvi
2192,Norden::N,북쪽 ,taṿe
2193,Norden::N,북쪽 ,tâ´vv
2194,Norden::N,북쪽 ,таввял
2195,Süden::N,남쪽,åarjel
2196,Süden::N,남쪽,oarjje
2197,Süden::N,남쪽,lulli
2198,Süden::N,남쪽,mäddi
2199,Süden::N,남쪽,kesipieg'gâ
2200,Süden::N,남쪽,saujj
2201,Süden::N,남쪽,со̄а̄ййв
2202,Westen::N,서쪽,jillie
2203,Westen::N,서쪽,alle
2204,Westen::N,서쪽,oarji
2205,Westen::N,서쪽,uár'ji
2206,Westen::N,서쪽,viõstâr
2207,Westen::N,서쪽,вуэрьял
2208,Osten::N,동쪽,luvlie
2209,Osten::N,동쪽,lulle
2210,Osten::N,동쪽,nuorta
2211,Osten::N,동쪽,nuor'ttâ
2212,Osten::N,동쪽,nuõrti
2213,Osten::N,동쪽,нуҏҏьт
2214,Holz::N,목재,moere
2215,Holz::N,목재,muorra
2216,Holz::N,목재,muorra
2217,Holz::N,목재,muoṛâ
2218,Holz::N,목재,muõrr
2219,Holz::N,목재,мӯрр
2220,Brett::N,마루널,fealloe
2221,Brett::N,마루널,fiello
2222,Brett::N,마루널,lávdi
2223,Brett::N,마루널,lyev'di
2224,Brett::N,마루널,lu´vdd
2225,Brett::N,마루널,лаййт
2226,Platte::N,탤,spaagkoe
2227,Platte::N,탤,skierro
2228,Platte::N,탤,skearru
2229,Platte::N,탤,ráptu
2230,Platte::N,탤,ка̄ррьт
2231,Platte::N,금속판,spaagkoe
2232,Platte::N,금속판,skierro
2233,Platte::N,금속판,skearru
2234,Platte::N,금속판,ráptu
2235,Platte::N,금속판,ка̄ррьт
2236,Stütze::N,버팀목,dovtege
2237,Stütze::N,버팀목,dåarjege
2238,Stütze::N,버팀목,tsagge
2239,Stütze::N,버팀목,nihta
2240,Stütze::N,버팀목,duvdda
2241,Stütze::N,버팀목,caggi
2242,Stütze::N,버팀목,cagge
2243,Stütze::N,버팀목,cõgldõk
2244,Stütze::N,버팀목,стуэлльп
2245,Stange::N,장대,staavra
2246,Stange::N,장대,stággo
2247,Stange::N,장대,hålggå
2248,Stange::N,장대,stávrá
2249,Stange::N,장대,stággu
2250,Stange::N,장대,čuálgui
2251,Stange::N,장대,kaŋgg
2252,Stange::N,장대,кэ̄ллт
2253,Stange::N,장대,пе̄лльк
2254,Stock::N,막대기,galte
2255,Stock::N,막대기,klåbpoe
2256,Stock::N,막대기,soabbe
2257,Stock::N,막대기,soabbi
2258,Stock::N,막대기,suáb'bi
2259,Stock::N,막대기,suä´b'b
2260,Stock::N,막대기,суэммьп
2261,Stab::N,작대기,klaahka
2262,Stab::N,작대기,soabbe
2263,Stab::N,작대기,soabbi
2264,Stab::N,작대기,suáb'bi
2265,Stab::N,작대기,suä´b'b
2266,Stab::N,작대기,суэммьп
2267,Rohr::N,갈대,gïrse
2268,Rohr::N,갈대,båhttså
2269,Rohr::N,갈대,bohcci
2270,Rohr::N,갈대,poccee
2271,Rohr::N,갈대,puu´lčiǩ
2272,Rohr::N,갈대,туррьп
2273,Haus::N,집,ståapoe
2274,Haus::N,집,goahte
2275,Haus::N,집,stohpu
2276,Haus::N,집,tááḷu
2277,Haus::N,집,tääll
2278,Haus::N,집,пэ̄ҏҏт
2279,Heim::N,집,hïejme
2280,Heim::N,집,viesso
2281,Heim::N,집,ruoktu
2282,Heim::N,집,päikki
2283,Heim::N,집,päi´ǩǩ
2284,Heim::N,집,пэ̄ҏҏт
2285,Ofen::N,아궁이,vuebnie
2286,Ofen::N,아궁이,vuodná
2287,Ofen::N,아궁이,vuobnne
2288,Ofen::N,아궁이,uvdna
2289,Ofen::N,아궁이,uvnâ
2290,Ofen::N,아궁이,ǩiiuǥân
2291,Ofen::N,아궁이,пе̄ххц
2292,Ofen::N,아궁이,кыввкан
2293,Fußboden::N,마루,guelpie
2294,Fußboden::N,마루,guolbbe
2295,Fußboden::N,마루,láhtti
2296,Fußboden::N,마루,šalde
2297,Fußboden::N,마루,šâ´ldd
2298,Fußboden::N,마루,шалльт
2299,Tisch::N,탁자,buertie
2300,Tisch::N,탁자,bievdde
2301,Tisch::N,탁자,beavdi
2302,Tisch::N,탁자,pevdi
2303,Tisch::N,탁자,på´rdd
2304,Tisch::N,탁자,stue´ll
2305,Tisch::N,탁자,туэлль
2306,Stuhl::N,의자,stovle
2307,Stuhl::N,의자,ståvllå
2308,Stuhl::N,의자,stuollu
2309,Stuhl::N,의자,stovli
2310,Stuhl::N,의자,stuu´l
2311,Stuhl::N,의자,стула
2312,Wiege::N,발상지,gïerhkeme
2313,Wiege::N,발상지,vuoggo
2314,Wiege::N,발상지,geaŧŧu
2315,Wiege::N,발상지,geaktu
2316,Wiege::N,발상지,gietkka
2317,Wiege::N,발상지,kiäh'tu
2318,Wiege::N,발상지,vogga
2319,Wiege::N,발상지,кӣткэм
2320,Bett::N,침대,seangkoe
2321,Bett::N,침대,sæŋŋga
2322,Bett::N,침대,seaŋga
2323,Bett::N,침대,seŋgâ
2324,Bett::N,침대,sââ´jj
2325,Bett::N,침대,вуэдтӭмсайй
2326,Regal::N,서가,hælla
2327,Regal::N,서가,hilldo
2328,Regal::N,서가,hildu
2329,Regal::N,서가,ildee
2330,Regal::N,서가,i´lddi
2331,Regal::N,서가,ылльтэ
2332,Kiste::N,짐궤,aeskie
2333,Kiste::N,짐궤,kássa
2334,Kiste::N,짐궤,kássa
2335,Kiste::N,짐궤,árkku
2336,Kiste::N,짐궤,ču´ǩǩ
2337,Kiste::N,짐궤,чуххьк
2338,Fenster::N,눔,klaase
2339,Fenster::N,눔,vinndek
2340,Fenster::N,눔,láse
2341,Fenster::N,눔,laasâ
2342,Fenster::N,눔,ikkân
2343,Fenster::N,눔,эххкан
2344,Tür::N,문,okse
2345,Tür::N,문,uksa
2346,Tür::N,문,uksa
2347,Tür::N,문,uksâ
2348,Tür::N,문,uhss
2349,Tür::N,문,уккс
2350,Tor::N,대문,okse
2351,Tor::N,대문,pårttå
2352,Tor::N,대문,uksa
2353,Tor::N,대문,poarta
2354,Tor::N,대문,porttâ
2355,Tor::N,대문,uustõk
2356,Tor::N,대문,čuâlluhss
2357,Tor::N,대문,уккс
2358,Zaun::N,담장,haakene
2359,Zaun::N,담장,jerra
2360,Zaun::N,담장,gárdde
2361,Zaun::N,담장,áidi
2362,Zaun::N,담장,äiđi
2363,Zaun::N,담장,äidd
2364,Zaun::N,담장,čuâll
2365,Zaun::N,담장,а̄ййт
2366,Dach::N,지붕,rehpie
2367,Dach::N,지붕,dæhkko
2368,Dach::N,지붕,gáhttu
2369,Dach::N,지붕,káttu
2370,Dach::N,지붕,laakk
2371,Dach::N,지붕,пэ̄ҏҏтэ̄ля
2372,Dach::N,지붕,кры̄ша
2373,Leiter::N,사닥다리,raajtere
2374,Leiter::N,사닥다리,tjajmos
2375,Leiter::N,사닥다리,boagos
2376,Leiter::N,사닥다리,ráidalas
2377,Leiter::N,사닥다리,raidlâs
2378,Leiter::N,사닥다리,лествец
2379,Besen::N,비,saehpie
2380,Besen::N,비,gaerpene
2381,Besen::N,비,njáman
2382,Besen::N,비,luvdá
2383,Besen::N,비,luvdá
2384,Besen::N,비,västt
2385,Besen::N,비,ва̄сст
2386,Spaten::N,가래,gåajvoe
2387,Spaten::N,가래,spádá
2388,Spaten::N,가래,goajvvo
2389,Spaten::N,가래,goaivu
2390,Spaten::N,가래,kuái'vu
2391,Spaten::N,가래,kuäivv
2392,Spaten::N,가래,куаййв
2393,Schaufel::N,삽,gåajvoe
2394,Schaufel::N,삽,gåjvun
2395,Schaufel::N,삽,goajvvo
2396,Schaufel::N,삽,goaivu
2397,Schaufel::N,삽,kuái'vu
2398,Schaufel::N,삽,kuäivv
2399,Schaufel::N,삽,куаййв
2400,Gabel::N,갈래,tjåagka
2401,Gabel::N,갈래,gáffil
2402,Gabel::N,갈래,káffal
2403,Gabel::N,갈래,kaahvâl
2404,Gabel::N,갈래,velkk
2405,Gabel::N,갈래,а̄лльс
2406,Löffel::N,숟가락,buste
2407,Löffel::N,숟가락,bassti
2408,Löffel::N,숟가락,baste
2409,Löffel::N,숟가락,pastem
2410,Löffel::N,숟가락,pâ´sttem
2411,Löffel::N,숟가락,пасьтэмь
2412,Messer::N,나이프,nejpie
2413,Messer::N,나이프,nijbbe
2414,Messer::N,나이프,niibi
2415,Messer::N,나이프,nijbe
2416,Messer::N,나이프,nei´bb
2417,Messer::N,나이프,ныййп
2418,Nagel::N,발툽,spæjhkere
2419,Nagel::N,발툽,spiger
2420,Nagel::N,발툽,návlle
2421,Nagel::N,발툽,spiikkár
2422,Nagel::N,발툽,spijkkár
2423,Nagel::N,발툽,näu´ll
