,Concept_ID,tt,tt
809,zuerst::ADV,башта,башта
810,einmal::ADV,бер,бер
811,einmal::ADV,бер,бер мәртәбә
812,einmal::ADV,бер мәртәбә,бер
813,einmal::ADV,бер мәртәбә,бер мәртәбә
814,manchmal::ADV,кайчакта,кайчакта
815,oft::ADV,еш,еш
816,immer::ADV,һәркайчан,һәркайчан
817,niemals::ADV,hичбер вакыт,hичбер вакыт
818,hier::ADV,монда,монда
819,hier::ADV,монда,биредә
820,hier::ADV,биредә,монда
821,hier::ADV,биредә,биредә
822,hierhin::ADV,монда,монда
823,von hier::ADV,моннан,моннан
824,dort::ADV,анда,анда
825,dorthin::ADV,тегеләй,тегеләй
826,geradeaus::ADV,турыдан-туры,турыдан-туры
827,vorwärts::ADV,алга,алга
828,rückwärts::ADV,кире,кире
829,zurück::ADV,кире,кире
830,unten::ADV,түбәндә,түбәндә
831,hinab::ADV,аска,аска
832,oben::ADV,өстә,өстә
833,oben::ADV,өстә,югарыда
834,oben::ADV,югарыда,өстә
835,oben::ADV,югарыда,югарыда
836,hinauf::ADV,өскә,өскә
837,überall::ADV,hәркайда,hәркайда
838,nicht::ADV,түгел,түгел
839,ein wenig::ADV,бераз,бераз
840,kaum::ADV,көчкә,көчкә
841,sehr::ADV,бик,бик
842,so::ADV,алай,алай
843,noch::ADV,янә,янә
844,noch::ADV,янә,тагын
845,noch::ADV,тагын,янә
846,noch::ADV,тагын,тагын
847,nur::ADV,фәкать,фәкать
848,schon::ADV,инде,инде
849,wieder::ADV,янә,янә
850,wieder::ADV,янә,тагын
851,wieder::ADV,тагын,янә
852,wieder::ADV,тагын,тагын
853,vergebens::ADV,юкка,юкка
854,vor::PRP,алдыннан,алдыннан
855,hinter::PRP,арттан,арттан
856,unter::PRP,астында,астында
857,durch::PRP,аша,аша
858,neben::PRP,тирәсендә,тирәсендә
859,zwischen::PRP,арасында,арасында
860,wegen::PRP,сәбәпле,сәбәпле
861,dies::PRN,бу,бу
862,das::PRN,ул,ул
863,alles::PRN,һәммә,һәммә
864,ich::PRN,мин,мин
865,du::PRN,син,син
866,er::PRN,ул,ул
867,wir::PRN,без,без
868,ihr::PRN,сез,сез
869,sie::PRN,ул,ул
870,was::FPRN,ни,ни
871,was::FPRN,ни,нәрсә
872,was::FPRN,нәрсә,ни
873,was::FPRN,нәрсә,нәрсә
874,wer::FPRN,кем,кем
875,wo::FADV,кайда,кайда
876,wohin::FADV,кая,кая
877,wie::FADV,ничек,ничек
878,warum::FADV,нигә,нигә
879,wieviel::FNUM,ничә,ничә
880,eins::NUM,бер,бер
881,zwei::NUM,ике,ике
882,drei::NUM,өч,өч
883,vier::NUM,дүрт,дүрт
884,fünf::NUM,биш,биш
885,sechs::NUM,алты,алты
886,sieben::NUM,җиде,җиде
887,acht::NUM,сигез,сигез
888,neun::NUM,тугыз,тугыз
889,zehn::NUM,ун,ун
890,elf::NUM,унбер,унбер
891,zwölf::NUM,унике,унике
892,zwanzig::NUM,егерме,егерме
893,dreißig::NUM,утыз,утыз
894,vierzig::NUM,кырык,кырык
895,fünfzig::NUM,илле,илле
896,sechzig::NUM,алтмыш,алтмыш
897,siebzig::NUM,җитмеш,җитмеш
898,achtzig::NUM,сиксән,сиксән
899,neunzig::NUM,туксан,туксан
900,hundert::NUM,йөз,йөз
901,tausend::NUM,мең,мең
902,und::CNJ,вә,вә
903,oder::CNJ,яки,яки
904,oder::CNJ,яки,яисә
905,oder::CNJ,яисә,яки
906,oder::CNJ,яисә,яисә
907,stehen::V,тору,тору
908,sitzen::V,утыру,утыру
909,liegen::V,яту,яту
910,hängen::V,эленү,эленү
911,werden::V,булу,булу
912,passieren::V,булу,булу
913,beginnen::V,башлану,башлану
914,enden::V,бетү,бетү
915,wechseln::V,үзгәртү,үзгәртү
916,aufgehen[Sonne]::V,чыгу,чыгу
917,untergehen[Sonne]::V,бату,бату
918,scheinen[Sonne]::V,яктырту,яктырту
919,donnern::V,күкрәү,күкрәү
920,wehen::V,исү,исү
921,strömen::V,агу,агу
922,fließen::V,агу,агу
923,sich drehen::V,бөтерелү,бөтерелү
924,schwanken::V,икеләнү,икеләнү
925,schwingen::V,тирбәлү,тирбәлү
926,fallen::V,егылу,егылу
927,brennen::V,яну,яну
928,rauchen::V,төтәү,төтәү
929,rauchen::V,төтәү,төтенләү
930,rauchen::V,төтенләү,төтәү
931,rauchen::V,төтенләү,төтенләү
932,regnen::V,яву,яву
933,gefrieren::V,кату,кату
934,tauen::V,эрү,эрү
935,tauen::V,эрү,эретү
936,tauen::V,эретү,эрү
937,tauen::V,эретү,эретү
938,schmelzen::V,эрү,эрү
939,schmelzen::V,эрү,эретү
940,schmelzen::V,эретү,эрү
941,schmelzen::V,эретү,эретү
942,trocknen::V,кибү,кибү
943,sieden::V,ургылу,ургылу
944,faulen::V,черү,черү
945,verfaulen::V,черү,черү
946,reißen::V,өзелү,өзелү
947,versinken::V,бату,бату
948,vergehen::V,авышу,авышу
949,erscheinen::V,пәйда булу,пәйда булу
950,verschwinden::V,югалу,югалу
951,verschwinden::V,югалу,юк булу
952,verschwinden::V,юк булу,югалу
953,verschwinden::V,юк булу,юк булу
954,sinken::V,кимү,кимү
955,sinken::V,кимү,кайту
956,sinken::V,кайту,кимү
957,sinken::V,кайту,кайту
958,abnehmen::V,азаю,азаю
959,zunehmen::V,арту,арту
960,zunehmen::V,арту,күбәю
961,zunehmen::V,арту,ишәю
962,zunehmen::V,күбәю,арту
963,zunehmen::V,күбәю,күбәю
964,zunehmen::V,күбәю,ишәю
965,zunehmen::V,ишәю,арту
966,zunehmen::V,ишәю,күбәю
967,zunehmen::V,ишәю,ишәю
968,steigen::V,үсү,үсү
969,wachsen::V,үсү,үсү
970,glänzen::V,ялкылдау,ялкылдау
971,funkeln::V,ялтырау,ялтырау
972,lärmen::V,шаулау,шаулау
973,läuten::V,шалтырату,шалтырату
974,klingeln::V,шалтырату,шалтырату
975,klirren::V,чылтырау,чылтырау
976,brausen::V,давыллау,давыллау
977,brausen::V,давыллау,дулау
978,brausen::V,дулау,давыллау
979,brausen::V,дулау,дулау
980,rauschen::V,кыштырдау,кыштырдау
981,klingen::V,ишетелү,ишетелү
982,bellen::V,өрү,өрү
983,heulen::V,улау,улау
984,blasen::V,өрү,өрү
985,pfeifen::V,сызгырту,сызгырту
986,schreien::V,кычкыру,кычкыру
987,stöhnen::V,ыңгырашу,ыңгырашу
988,zittern::V,калтырау,калтырау
989,zittern::V,калтырау,калтырану
990,zittern::V,калтырану,калтырау
991,zittern::V,калтырану,калтырану
992,leben::V,яшәү,яшәү
993,leben::V,яшәү,гомер итү
994,leben::V,гомер итү,яшәү
995,leben::V,гомер итү,гомер итү
996,geboren werden::V,туу,туу
997,atmen::V,сулау,сулау
998,trinken::V,эчү,эчү
999,essen::V,ашау,ашау
1000,schlucken::V,йоту,йоту
1001,müde werden::V,ялыгу,ялыгу
1002,müde werden::V,ялыгу,йөгенү
1003,müde werden::V,йөгенү,ялыгу
1004,müde werden::V,йөгенү,йөгенү
1005,einschlafen::V,йокыга китү,йокыга китү
1006,schlafen::V,йоклау,йоклау
1007,aufwachen::V,уяну,уяну
1008,aufstehen::V,тору,тору
1009,sich erholen::V,ял алу,ял алу
1010,sich erholen::V,ял алу,истирахәт итү
1011,sich erholen::V,истирахәт итү,ял алу
1012,sich erholen::V,истирахәт итү,истирахәт итү
1013,krank werden::V,чирләү,чирләү
1014,krank sein::V,чирләү,чирләү
1015,schmerzen::V,авырту,авырту
1016,husten::V,ютәлләү,ютәлләү
1017,genesen::V,савыгу,савыгу
1018,genesen::V,савыгу,сәламәтләнү
1019,genesen::V,сәламәтләнү,савыгу
1020,genesen::V,сәламәтләнү,сәламәтләнү
1021,sterben::V,үлү,үлү
1022,sterben::V,үлү,дөнья кую
1023,sterben::V,үлү,вафат булу
1024,sterben::V,дөнья кую,үлү
1025,sterben::V,дөнья кую,дөнья кую
1026,sterben::V,дөнья кую,вафат булу
1027,sterben::V,вафат булу,үлү
1028,sterben::V,вафат булу,дөнья кую
1029,sterben::V,вафат булу,вафат булу
1030,umkommen::V,үлү,үлү
1031,sich bewegen::V,йөрү,йөрү
1032,sich rühren::V,кыймылдау,кыймылдау
1033,sich erheben::V,басу,басу
1034,sich setzen::V,утыру,утыру
1035,hinfallen::V,егылу,егылу
1036,laufen::V,җәяүләү,җәяүләү
1037,schreiten::V,атлау,атлау
1038,spazierengehen::V,йөрү,йөрү
1039,spazierengehen::V,йөрү,йөргенү
1040,spazierengehen::V,йөргенү,йөрү
1041,spazierengehen::V,йөргенү,йөргенү
1042,eilen::V,ашыгу,ашыгу
1043,sich beeilen::V,ашыгу,ашыгу
1044,sich beeilen::V,ашыгу,кызулау
1045,sich beeilen::V,кызулау,ашыгу
1046,sich beeilen::V,кызулау,кызулау
1047,sausen::V,җилдерү,җилдерү
1048,rennen::V,йөгерү,йөгерү
1049,springen::V,сикерү,сикерү
1050,klettern::V,үрмәләү,үрмәләү
1051,schaukeln::V,атыну,атыну
1052,kriechen::V,шуышу,шуышу
1053,kriechen::V,шуышу,үрмәләү
1054,kriechen::V,үрмәләү,шуышу
1055,kriechen::V,үрмәләү,үрмәләү
1056,schwimmen::V,йөзү,йөзү
1057,tauchen::V,чуму,чуму
1058,rudern::V,ишү,ишү
1059,fahren::V,бару,бару
1060,fliegen::V,очу,очу
1061,gehen::V,йөрү,йөрү
1062,weggehen::V,китү,китү
1063,abfahren::V,кузгалу,кузгалу
1064,anhalten::V,тукталу,тукталу
1065,hineingehen::V,инү,инү
1066,eintreten::V,инү,инү
1067,kommen::V,килү,килү
1068,ankommen::V,бару,бару
1069,zurückkommen::V,кире кайту,кире кайту
1070,bleiben::V,калу,калу
1071,warten::V,көтү,көтү
1072,erwarten::V,көтү,көтү
1073,suchen::V,эзләү,эзләү
1074,finden::V,табу,табу
1075,versuchen::V,маташу,маташу
1076,vorbereiten::V,хәзерләү,хәзерләү
1077,lieben::V,сөю,сөю
1078,lieben::V,сөю,ярату
1079,lieben::V,ярату,сөю
1080,lieben::V,ярату,ярату
1081,mögen::V,өнәү,өнәү
1082,lachen::V,көлү,көлү
1083,rühren::V,дулкынландыру,дулкынландыру
1084,weinen::V,елау,елау
1085,schimpfen::V,сүгү,сүгү
1086,schimpfen::V,сүгү,сүгенү
1087,schimpfen::V,сүгенү,сүгү
1088,schimpfen::V,сүгенү,сүгенү
1089,sich ärgern::V,ачулану,ачулану
1090,sich fürchten::V,курку,курку
1091,fürchten::V,калтырау,калтырау
1092,fürchten::V,калтырау,калтырану
1093,fürchten::V,калтырану,калтырау
1094,fürchten::V,калтырану,калтырану
1095,fliehen::V,арка бирү,арка бирү
1096,flüchten::V,качу,качу
1097,sehen::V,күрү,күрү
1098,anschauen::V,карау,карау
1099,ansehen::V,карау,карау
1100,ansehen::V,карау,күзәтү
1101,ansehen::V,күзәтү,карау
1102,ansehen::V,күзәтү,күзәтү
1103,hören::V,ишетү,ишетү
1104,zuhören::V,тыңлау,тыңлау
1105,probieren::V,тату,тату
1106,riechen::V,иснәү,иснәү
1107,fühlen::V,тою,тою
1108,fühlen::V,тою,сизү
1109,fühlen::V,сизү,тою
1110,fühlen::V,сизү,сизү
1111,scheinen::V,күренү,күренү
1112,zu sehen sein::V,күренү,күренү
1113,vernehmen::V,ишетү,ишетү
1114,frieren::V,өшү,өшү
1115,frieren::V,өшү,күшегү
1116,frieren::V,күшегү,өшү
1117,frieren::V,күшегү,күшегү
1118,tun::V,итү,итү
1119,können::V,алу,алу
1120,wollen::V,теләү,теләү
1121,anfangen::V,керешү,керешү
1122,beenden::V,бетерү,бетерү
1123,beenden::V,бетерү,тәмамлау
1124,beenden::V,тәмамлау,бетерү
1125,beenden::V,тәмамлау,тәмамлау
1126,aufhören::V,бетү,бетү
1127,gelingen::V,уңу,уңу
1128,geraten::V,сабышу,сабышу
1129,öffnen::V,ачу,ачу
1130,schließen::V,ябу,ябу
1131,stellen::V,кую,кую
1132,setzen::V,утырту,утырту
1133,legen::V,яткыру,яткыру
1134,berühren::V,тию,тию
1135,verbinden::V,ялгау,ялгау
1136,bedecken::V,өрту,өрту
1137,bedecken::V,өрту,каплау
1138,bedecken::V,өрту,томалау
1139,bedecken::V,каплау,өрту
1140,bedecken::V,каплау,каплау
1141,bedecken::V,каплау,томалау
1142,bedecken::V,томалау,өрту
1143,bedecken::V,томалау,каплау
1144,bedecken::V,томалау,томалау
1145,aufhängen::V,асу,асу
1146,anzünden::V,кабызу,кабызу
1147,aufheben::V,күтәрү,күтәрү
1148,zurücklassen::V,калдыру,калдыру
1149,verlieren::V,югалту,югалту
1150,fallen lassen::V,төшерү,төшерү
1151,machen::V,ясау,ясау
1152,machen::V,ясау,эшләү
1153,machen::V,эшләү,ясау
1154,machen::V,эшләү,эшләү
1155,herstellen::V,ясау,ясау
1156,bauen::V,кору,кору
1157,reparieren::V,төзәтү,төзәтү
1158,verbessern::V,яхшырту,яхшырту
1159,ändern::V,үзгәртү,үзгәртү
1160,graben::V,казу,казу
1161,beugen::V,ию,ию
1162,biegen::V,бөгү,бөгү
1163,drehen::V,бору,бору
1164,drehen::V,бору,бөтерү
1165,drehen::V,бөтерү,бору
1166,drehen::V,бөтерү,бөтерү
1167,wenden::V,бору,бору
1168,umdrehen::V,түнтәрү,түнтәрү
1169,heben::V,күтәрү,күтәрү
1170,hochheben::V,күтәрү,күтәрү
1171,ergreifen::V,эләктерү,эләктерү
1172,halten::V,тоту,тоту
1173,drücken::V,кысу,кысу
1174,schieben::V,кузгату,кузгату
1175,kratzen::V,тырнау,тырнау
1176,lecken::V,ялау,ялау
1177,beißen::V,тешләү,тешләү
1178,abreißen::V,өзү,өзү
1179,abschneiden::V,кыю,кыю
1180,abschneiden::V,кыю,кисү
1181,abschneiden::V,кисү,кыю
1182,abschneiden::V,кисү,кисү
1183,binden::V,бәйләү,бәйләү
1184,stecken::V,төртү,төртү
1185,stecken::V,төртү,тыгу
1186,stecken::V,тыгу,төртү
1187,stecken::V,тыгу,тыгу
1188,brechen::V,сындыру,сындыру
1189,klopfen::V,шаку,шаку
1190,klopfen::V,шаку,шакылдау
1191,klopfen::V,шакылдау,шаку
1192,klopfen::V,шакылдау,шакылдау
1193,hauen::V,кыйнау,кыйнау
1194,kleben::V,ябыштыру,ябыштыру
1195,reiben::V,ышку,ышку
1196,streichen::V,ягу,ягу
1197,schleifen::V,кайрау,кайрау
1198,schneiden::V,кисү,кисү
1199,rütteln::V,селкетү,селкетү
1200,schütteln::V,селкетү,селкетү
1201,schwenken::V,болгау,болгау
1202,schütten::V,кою,кою
1203,füllen::V,тутыру,тутыру
1204,einwickeln::V,төрү,төрү
1205,tragen::V,ташу,ташу
1206,schleppen::V,сөйрәү,сөйрәү
1207,schleppen::V,сөйрәү,өстерәү
1208,schleppen::V,өстерәү,сөйрәү
1209,schleppen::V,өстерәү,өстерәү
1210,ziehen::V,тарту,тарту
1211,aufbewahren::V,саклау,саклау
1212,werfen::V,ыргыту,ыргыту
1213,fangen::V,тоту,тоту
1214,packen::V,эләктерү,эләктерү
1215,verstecken::V,яшерү,яшерү
1216,teilen::V,бүлү,бүлү
1217,schicken::V,җибәрү,җибәрү
1218,bringen::V,китерү,китерү
1219,hinzufügen::V,өстәү,өстәү
1220,bekommen::V,алу,алу
1221,erhalten::V,алу,алу
1222,nehmen::V,алу,алу
1223,wählen::V,сайлау,сайлау
1224,auswählen::V,сайлау,сайлау
1225,bewahren::V,саклау,саклау
1226,behindern::V,комачаулау,комачаулау
1227,verderben::V,бозу,бозу
1228,beschädigen::V,бозу,бозу
1229,zerbrechen::V,вату,вату
1230,zerreißen::V,өзү,өзү
1231,zerreißen::V,өзү,ерту
1232,zerreißen::V,ерту,өзү
1233,zerreißen::V,ерту,ерту
1234,zerstören::V,җимерү,җимерү
1235,verbrennen::V,яндыру,яндыру
1236,verbrennen::V,яндыру,көйдерү
1237,verbrennen::V,көйдерү,яндыру
1238,verbrennen::V,көйдерү,көйдерү
1239,geben::V,бирү,бирү
1240,reichen::V,тапшыру,тапшыру
1241,schenken::V,бүләкләү,бүләкләү
1242,versprechen::V,вәгъдә бирү,вәгъдә бирү
1243,wünschen::V,котлау,котлау
1244,loben::V,мактау,мактау
1245,küssen::V,үбү,үбү
1246,wiegen::V,тирбәтү,тирбәтү
1247,zudecken::V,ябу,ябу
1248,zudecken::V,ябу,бөркәү
1249,zudecken::V,бөркәү,ябу
1250,zudecken::V,бөркәү,бөркәү
1251,wecken::V,уяту,уяту
1252,zeigen::V,күрсәтү,күрсәтү
1253,führen::V,йөртү,йөртү
1254,lehren::V,өйрәтү,өйрәтү
1255,unterrichten::V,укыту,укыту
1256,aufziehen::V,асрау,асрау
1257,leiten::V,җитәкләү,җитәкләү
1258,antreiben::V,куалау,куалау
1259,antreiben::V,куалау,әйдәләү
1260,antreiben::V,куалау,ашыктыру
1261,antreiben::V,әйдәләү,куалау
1262,antreiben::V,әйдәләү,әйдәләү
1263,antreiben::V,әйдәләү,ашыктыру
1264,antreiben::V,ашыктыру,куалау
1265,antreiben::V,ашыктыру,әйдәләү
1266,antreiben::V,ашыктыру,ашыктыру
1267,lassen::V,мәҗбүр итү,мәҗбүр итү
1268,einladen::V,чакыру,чакыру
1269,vereinigen::V,берләштерү,берләштерү
1270,besuchen::V,керешү,керешү
1271,treffen::V,очрату,очрату
1272,sich versammeln::V,җыелышу,җыелышу
1273,spielen::V,уйнау,уйнау
1274,singen::V,җырлау,җырлау
1275,tanzen::V,бию,бию
1276,sich trennen::V,аерылу,аерылу
1277,sich trennen::V,аерылу,ташлашу
1278,sich trennen::V,ташлашу,аерылу
1279,sich trennen::V,ташлашу,ташлашу
1280,verlassen::V,ташлау,ташлау
1281,verlassen::V,ташлау,калдыру
1282,verlassen::V,калдыру,ташлау
1283,verlassen::V,калдыру,калдыру
1284,retten::V,коткару,коткару
1285,bewachen::V,каравыллау,каравыллау
1286,schützen::V,ышыклау,ышыклау
1287,verteidigen::V,яклау,яклау
1288,verteidigen::V,яклау,саклау
1289,verteidigen::V,саклау,яклау
1290,verteidigen::V,саклау,саклау
1291,sich schlagen::V,сугышу,сугышу
1292,schießen::V,ату,ату
1293,siegen::V,җиңү,җиңү
1294,ärgern::V,ачуландыру,ачуландыру
1295,schlagen::V,ору,ору
1296,schlagen::V,ору,бәрү
1297,schlagen::V,ору,тукмау
1298,schlagen::V,бәрү,ору
1299,schlagen::V,бәрү,бәрү
1300,schlagen::V,бәрү,тукмау
1301,schlagen::V,тукмау,ору
1302,schlagen::V,тукмау,бәрү
1303,schlagen::V,тукмау,тукмау
1304,treten::V,тибү,тибү
1305,stechen::V,кадау,кадау
1306,stoßen::V,этү,этү
1307,stehlen::V,урлау,урлау
1308,stören::V,комачаулау,комачаулау
1309,belästigen::V,борчу,борчу
1310,belästigen::V,борчу,билмазалау
1311,belästigen::V,билмазалау,борчу
1312,belästigen::V,билмазалау,билмазалау
1313,verbergen::V,яшерү,яшерү
1314,täuschen::V,алдату,алдату
1315,betrügen::V,хәрәмләшү,хәрәмләшү
1316,töten::V,үтерү,үтерү
1317,wohnen::V,яшәү,яшәү
1318,arbeiten::V,эшләү,эшләү
1319,sammeln::V,туплау,туплау
1320,pflücken::V,өзү,өзү
1321,jagen::V,аулау,аулау
1322,fischen::V,балык тоту,балык тоту
1323,fassen::V,тоту,тоту
1324,hüten::V,көтү,көтү
1325,treiben::V,куалау,куалау
1326,anbinden::V,бәйләү,бәйләү
1327,füttern::V,туйдыру,туйдыру
1328,melken::V,саву,саву
1329,hacken::V,чабу,чабу
1330,gießen::V,сугару,сугару
1331,reifen::V,җитешү,җитешү
1332,zubereiten::V,пешеренү,пешеренү
1333,kochen::V,пешерү,пешерү
1334,kochen::V,пешерү,кайнату
1335,kochen::V,кайнату,пешерү
1336,kochen::V,кайнату,кайнату
1337,backen::V,пешерү,пешерү
1338,braten::V,куыру,куыру
1339,braten::V,куыру,кыздыру
1340,braten::V,кыздыру,куыру
1341,braten::V,кыздыру,кыздыру
1342,umrühren::V,бутау,бутау
1343,umrühren::V,бутау,болгату
1344,umrühren::V,болгату,бутау
1345,umrühren::V,болгату,болгату
1346,stricken::V,бәйләү,бәйләү
1347,nähen::V,тегү,тегү
1348,färben::V,ману,ману
1349,reinigen::V,чистарту,чистарту
1350,waschen::V,юу,юу
1351,abwischen::V,сөртү,сөртү
1352,spülen::V,чайкау,чайкау
1353,fegen::V,себерү,себерү
1354,kehren::V,себерү,себерү
1355,baden::V,коену,коену
1356,sich waschen::V,юыну,юыну
1357,ausziehen::V,чишенү,чишенү
1358,anziehen::V,кию,кию
1359,sich anziehen::V,киенү,киенү
1360,kämmen::V,тарау,тарау
1361,schmücken::V,бизәү,бизәү
1362,schmücken::V,бизәү,бизәкләү
1363,schmücken::V,бизәкләү,бизәү
1364,schmücken::V,бизәкләү,бизәкләү
1365,sagen::V,дию,дию
1366,sagen::V,дию,әйтү
1367,sagen::V,әйтү,дию
1368,sagen::V,әйтү,әйтү
1369,sprechen::V,сөйләү,сөйләү
1370,sprechen::V,сөйләү,сөйләшү
1371,sprechen::V,сөйләшү,сөйләү
1372,sprechen::V,сөйләшү,сөйләшү
1373,reden::V,сөйләү,сөйләү
1374,sich unterhalten::V,сөйләшү,сөйләшү
1375,fragen::V,сорау,сорау
1376,fragen::V,сорау,сорашу
1377,fragen::V,сорашу,сорау
1378,fragen::V,сорашу,сорашу
1379,bitten::V,үтенү,үтенү
1380,erzählen::V,сөйләү,сөйләү
1381,mitteilen::V,белдерү,белдерү
1382,nennen::V,дию,дию
1383,rufen::V,дәшү,дәшү
1384,prahlen::V,мактану,мактану
1385,prahlen::V,мактану,шапырыну
1386,prahlen::V,шапырыну,мактану
1387,prahlen::V,шапырыну,шапырыну
1388,übersetzen::V,күчерү,күчерү
1389,denken::V,уйлау,уйлау
1390,glauben::V,инану,инану
1391,bemerken::V,искәрү,искәрү
1392,erkennen::V,тану,тану
1393,begreifen::V,аңлау,аңлау
1394,begreifen::V,аңлау,төшенү
1395,begreifen::V,төшенү,аңлау
1396,begreifen::V,төшенү,төшенү
1397,verstehen::V,аңлау,аңлау
1398,verstehen::V,аңлау,төшенү
1399,verstehen::V,төшенү,аңлау
1400,verstehen::V,төшенү,төшенү
1401,lernen::V,уку,уку
1402,lernen::V,уку,өйрәнү
1403,lernen::V,өйрәнү,уку
1404,lernen::V,өйрәнү,өйрәнү
1405,wissen::V,белү,белү
1406,sich erinnern an::V,хәтерләү,хәтерләү
1407,vergessen::V,оныту,оныту
1408,messen::V,үлчәү,үлчәү
1409,zählen::V,санау,санау
1410,rechnen::V,исәпләү,исәпләү
1411,lesen::V,уку,уку
1412,malen::V,рәсем ясау,рәсем ясау
1413,malen::V,рәсем ясау,сурәт ясау
1414,malen::V,рәсем ясау,сурәтләү
1415,malen::V,сурәт ясау,рәсем ясау
1416,malen::V,сурәт ясау,сурәт ясау
1417,malen::V,сурәт ясау,сурәтләү
1418,malen::V,сурәтләү,рәсем ясау
1419,malen::V,сурәтләү,сурәт ясау
1420,malen::V,сурәтләү,сурәтләү
1421,zeichnen::V,язу-сызу,язу-сызу
1422,zeichnen::V,язу-сызу,сурәт ясау
1423,zeichnen::V,сурәт ясау,язу-сызу
1424,zeichnen::V,сурәт ясау,сурәт ясау
1425,schreiben::V,язу,язу
1426,besitzen::V,биләү,биләү
1427,kaufen::V,алу,алу
1428,verkaufen::V,сату,сату
1429,bezahlen::V,түләү,түләү
1430,zahlen::V,түләү,түләү
1431,beherrschen::V,ия булу,ия булу
1432,ertragen::V,чыдау,чыдау
