,Concept_ID,ka,fa
1349,reinigen::V,გასუფთავებს,تمیز کردن
1350,waschen::V,გარეცხავს,شستن
1351,abwischen::V,წაშლის,زدودن
1352,spülen::V,გაავლებს,شستن
1353,fegen::V,დაბლანდავს,جارو کردن
1354,kehren::V,დაგვის,جارو کردن
1355,baden::V,ბანაობს,شنا کردن
1356,baden::V,ბანაობს,حمام کردن
1357,sich waschen::V,იბანება,شستشو کردن
1358,ausziehen::V,გაიხდის,درآوردن
1359,anziehen::V,ჩაიცვამს,پوشیدن
1360,sich anziehen::V,ჩაიცვამს,لباس پوشیدن
1361,kämmen::V,დავარცხნის,شانه زدن
1362,schmücken::V,მორთავს,زینت دادن
1363,sagen::V,იტყვის,گفتن
1364,sprechen::V,ლაპარაკობს,حرف زدن
1365,sprechen::V,ლაპარაკობს,صحبت کردن
1366,reden::V,საუბრობს,حرف زدن
1367,reden::V,საუბრობს,صحبت کردن
1368,sich unterhalten::V,ბაასობს,گپ زدن
1369,sich unterhalten::V,მუსაიფობს,گپ زدن
1370,fragen::V,ჰკითხავს,پرسیدن
1371,fragen::V,ჰკითხავს,سؤال کردن
1372,bitten::V,სთხოვს,خواهش کردن
1373,bitten::V,სთხოვს,درخواست کردن
1374,erzählen::V,მოუთხრობს,نقل کردن
1375,erzählen::V,მოუთხრობს,حکایت کردن
1376,mitteilen::V,აუწყებს,خبر دادن
1377,mitteilen::V,აცნობებს,خبر دادن
1378,nennen::V,უწოდებს,نامیدن
1379,rufen::V,დაუძახებს,صدا کردن
1380,prahlen::V,ტრაბახობს,پز آمدن
1381,übersetzen::V,გადათარგმნის,ترجمه کردن
1382,denken::V,ფიქრობს,فکر کردن
1383,denken::V,აზროვნებს,فکر کردن
1384,glauben::V,სჯერა,باور کردن
1385,glauben::V,სჯერა,عقیده داشتن
1386,bemerken::V,შენიშვნავს,متوجه شدن
1387,erkennen::V,გამოიცნობს,شناختن
1388,erkennen::V,გამოიცნობს,تشخیص دادن
1389,begreifen::V,გაიგებს,فهمیدن
1390,begreifen::V,გაიგებს,درک کردن
1391,verstehen::V,გაიგონებს,فهمیدن
1392,lernen::V,ისწავლის,آموختن
1393,lernen::V,ისწავლის,یاد گرفتن
1394,wissen::V,ეცოდინება,دانستن
1395,sich erinnern an::V,მოიგონებს,به یاد آوردن
1396,sich erinnern an::V,გაიხსენებს,به یاد آوردن
1397,vergessen::V,ივიწყებს,فراموش کردن
1398,messen::V,ზომავს,اندازه گرفتن
1399,zählen::V,ითვლის,شمردن
1400,rechnen::V,გაიანგარიშებს,حساب کردن
1401,lesen::V,კითხულობს,خواندن
1402,malen::V,ხატავს,نقاشی کردن
1403,zeichnen::V,ხაზავს,کشیدن
1404,zeichnen::V,ხაზავს,رسم کردن
1405,schreiben::V,დაწერს,نوشتن
1406,besitzen::V,ექნება,داشتن
1407,kaufen::V,ყიდულობს,خریدن
1408,kaufen::V,ყიდულობს,خرید کردن
1409,verkaufen::V,გაყიდის,فروختن
1410,bezahlen::V,გადაიხდის,پرداختن
1411,zahlen::V,გადაიხდის,پرداخت کردن
1412,beherrschen::V,ფლობს,مسلط بودن
1413,ertragen::V,მოითმენს,تحمل کردن
