,Concept_ID,kl,tr
744,schlank::A,tuappoq,narin
745,hübsch::A,aatsialaq,güzel
746,hübsch::A,aatsialaq,sevimli
747,böse::A,ajorpoq,kötü
748,dumm::A,taqajak,aptal
749,dumm::A,sikkilluppoq,aptal
750,dumm::A,qaatusimasaqanngilaq,aptal
751,faul::A,eqiasuppoq,tembel
752,faul::A,eqiattortuvoq,tembel
753,fleißig::A,eqiasuippoq,çalışkan
754,geizig::A,iasilaarpoq,cimri
755,geizig::A,tukkuippoq,cimri
756,klug::A,mallak,zekî
757,klug::A,mallak,akıllı
758,klug::A,ittanneq,zekî
759,klug::A,ittanneq,akıllı
760,klug::A,kutaappoq,zekî
761,klug::A,kutaappoq,akıllı
762,klug::A,kuttaappoq,zekî
763,klug::A,kuttaappoq,akıllı
764,klug::A,qarasagippoq,zekî
765,klug::A,qarasagippoq,akıllı
766,lieb::A,akisooq,sevimli
767,lustig::A,piikulavoq,neşeli
768,sanft::A,isumagippoq,nazik
769,hungrig::A,kaappoq,aç
770,hungrig::A,perlilerpoq,aç
771,krank::A,napparsimavoq,hasta
772,krank::A,napparsimavoq,rahatsız
773,traurig::A,aliasuppoq,kederli
774,traurig::A,aliasuppoq,üzüntülü
775,lebendig::A,uumavoq,canlı
776,gut::A,ajunngilaq,iyi
777,schlecht::A,sualuppoq,kötü
778,richtig::A,iluarpoq,doğru
779,schlimm::A,amiilaarnarpoq,kötü
780,wahr::A,ilumoorpoq,doğru
781,wahr::A,ilumoorpoq,gerçek
782,alt::A,pisoqaq,eski
783,neu::A,nutaavoq,yeni
784,alt[Lebewesen]::A,utoqqaq,yaşlı
785,jung::A,inuusuppoq,genç
786,jung::A,kingulliarsuk,genç
787,arm::A,piillasoq,fakir
788,arm::A,piitsuuvoq,fakir
789,reich::A,pisuuvoq,zengin
790,berühmt::A,tusaamasaq,ünlü
791,berühmt::A,tusaamasaq,meşhur
792,fremd::A,ajasoornarpoq,yabancı
793,verschieden::A,allatut,ayrı
794,verschieden::A,allatut,farklı
795,verschieden::A,tamalaat,ayrı
796,verschieden::A,tamalaat,farklı
797,nah::A,qanippoq,yakın
798,nah::A,qanippoq,bitişik
799,fern::A,ungasippoq,uzak
800,linker::A,saamerleq,sol
801,rechter::A,innarluissut,sağ
802,erster::A,siulleq,ilk
803,erster::A,siulleq,birinci
804,zweiter::A,qataatsup tullia,ikinci
805,dritter::A,pingajorarterut,üçüncü
806,letzter::A,kingulleq,son
807,letzter::A,kingulleq,sonuncu
808,allein::ADV,kisimiippoq,yalnız
809,allein::ADV,kisimiippoq,tek başına
810,auf einmal::ADV,tassanngaannaq,birden
811,zusammen::ADV,attaasa,beraber
812,zusammen::ADV,attaasa,birlikte
813,zusammen::ADV,attarmik,beraber
814,zusammen::ADV,attarmik,birlikte
815,lange::ADV,akuni,çok
816,lange::ADV,akuni,uzun
817,plötzlich::ADV,tassanngaannaq,ansızın
818,plötzlich::ADV,tassanngaannaq,birdenbire
819,sofort::ADV,erniinnaq,hemen
820,sofort::ADV,erniinnaq,derhal
821,später::ADV,kingorna,daha sonra
822,jetzt::ADV,maanna,şimdi
823,jetzt::ADV,massakkut,şimdi
824,heute::ADV,ullumi,bugün
825,morgen::ADV,aqagu,yarın
826,bald::ADV,erniinnaq,yakında
827,dann::ADV,taava,sonra
828,gestern::ADV,ippassaq,dün
829,einst::ADV,ataatsimik,eskiden
830,einst::ADV,ilaanni,eskiden
831,damals::ADV,taamani,o zamanlar
832,damals::ADV,taamanikkut,o zamanlar
833,damals::ADV,taassumuunakkut,o zamanlar
834,danach::ADV,taava,sonradan
835,danach::ADV,taava,ondan sonra
836,vorher::ADV,siornagut,önce
837,vorher::ADV,siornagut,önceden
838,einmal::ADV,ilaanni,bir defa
839,einmal::ADV,ataatsimik,bir defa
840,manchmal::ADV,qaqutigu,bazan
841,manchmal::ADV,qaqutigut,bazan
842,oft::ADV,akulikitsumik,sık sık
843,oft::ADV,akulikitsumik,çok defa
844,immer::ADV,tamatigut,daima
845,immer::ADV,tamatigut,her zaman
846,hier::ADV,maani,burada
847,hierhin::ADV,maani,buraya
848,dorthin::ADV,ikuuna,oraya
849,dorthin::ADV,ikuuna,şuraya
850,geradeaus::ADV,narlumut,doğru
851,vorwärts::ADV,pilangavoc,ileri
852,rückwärts::ADV,kingumut,geri
853,rückwärts::ADV,tunumut or tunummut,geri
854,zurück::ADV,kingumut,geriye
855,zurück::ADV,tunumut or tunummut,geriye
856,unten::ADV,kana,aşağıda
857,hinab::ADV,qiviu,aşağıya
858,überall::ADV,tamaginni,her yerde
859,überall::ADV,tamani tamaani,her yerde
860,kaum::ADV,qaqutigorsuaq,dar
861,kaum::ADV,qaqutigorsuaq,hemen hemen değil
862,sehr::ADV,assut,pek
863,sehr::ADV,assut,gayet
864,noch::ADV,qeratavoq,hâlâ
865,noch::ADV,qeratavoq,henüz
866,schon::ADV,taava-una,çoktan
867,wieder::ADV,kingumut,tekrar
868,wieder::ADV,kingumut,yeniden
869,vergebens::ADV,angiluk,boşuna
870,dies::PRN,manna,bu
871,dies::PRN,matuma,bu
872,das::PRN,ua,o
873,das::PRN,ua,şu
874,ich::PRN,uanga,ben
875,du::PRN,illit,sen
876,er::PRN,una,o
877,wir::PRN,uagut,biz
878,ihr::PRN,ilissi,siz
879,sie::PRN,uku,onlar
880,was::FPRN,aat?,ne
881,wer::FPRN,kikkut,kim
882,wo::FADV,sumi,nerede
883,wohin::FADV,sumut,nereye
884,wie::FADV,qanoq,nasıl
885,warum::FADV,sooq,neden
886,wieviel::FNUM,qassit,kaç
887,wieviel::FNUM,qassit,ne kadar
888,wieviel::FNUM,qanoq atsigisumik?,kaç
889,wieviel::FNUM,qanoq atsigisumik?,ne kadar
890,eins::NUM,ataaseq,bir
891,zwei::NUM,marluk,iki
892,drei::NUM,pingasut,üç
893,vier::NUM,sisamat,dört
894,vier::NUM,qajuusat,dört
895,fünf::NUM,tallimat,beş
896,sechs::NUM,arfineq,altı
897,sechs::NUM,arfinillit,altı
898,sieben::NUM,arfineq-marluk,yedi
899,acht::NUM,arfineq pingasut,sekiz
900,neun::NUM,qulingiluat,dokuz
901,neun::NUM,arfineq sisamat,dokuz
902,zehn::NUM,qulit,on
903,elf::NUM,aqqaneq,on bir
904,zwölf::NUM,aqqaneq-marluk,on iki
905,zwanzig::NUM,tyve,yirmi
906,dreißig::NUM,tredive,otuz
907,dreißig::NUM,pingasunik qulillit,otuz
908,vierzig::NUM,fyrre,kırk
909,fünfzig::NUM,halvtreds,elli
910,fünfzig::NUM,tallimanik qulillit,elli
911,sechzig::NUM,tres,altmış
912,siebzig::NUM,halvfjerds,yetmiş
913,achtzig::NUM,firs,seksen
914,neunzig::NUM,halvfems,doksan
915,hundert::NUM,et hundrede,yüz
916,tausend::NUM,et tusinde,bin
917,und::CNJ,aamma,ve
918,und::CNJ,aamma,ile
919,oder::CNJ,imalluunnit,ya
920,oder::CNJ,imalluunnit,yahut
921,stehen::V,sikingavoq,durmak
922,sitzen::V,ingippoq,oturmak
923,liegen::V,nalavoq,yatmak
924,liegen::V,aqupivoq,yatmak
925,hängen::V,nivinngarpaa,asılı olmak
926,werden::V,pinngorpoq,olmak
927,werden::V,pinngorpoq,olunmak
928,passieren::V,pivoq,olmak
929,beginnen::V,aallarnerpaa,başlamak
930,enden::V,naggaserpaa,bitmek
931,enden::V,naggaserpaa,sona ermek
932,wechseln::V,immikkut ilivoq,değişmek
933,untergehen[Sonne]::V,ilioqqaasoq,batmak
934,scheinen[Sonne]::V,qinnorpoq,parlamak
935,scheinen[Sonne]::V,qinngorpoq,parlamak
936,donnern::V,kalleq,gök gürlemek
937,wehen::V,timmivoq,esmek
938,sich drehen::V,ipippaa,dönmek
939,schwanken::V,aalavoq,sallanmak
940,schwingen::V,issakajaat or issakatsiaarut,titremek
941,fallen::V,quasivaa,düşmek
942,brennen::V,seerpoq,yanmak
943,brennen::V,uuppaa,yanmak
944,rauchen::V,pujoorpoq,tütmek
945,regnen::V,siallerpoq,yağmak
946,gefrieren::V,qiulerpoq,donmak
947,tauen::V,aappoq,erimek
948,schmelzen::V,aappoq,erimek
949,schmelzen::V,aatsippaa,erimek
950,trocknen::V,panerserpaa,kurumak
951,sieden::V,qalappoq,kaynamak
952,reißen::V,qulli,yırtılmak
953,reißen::V,alittorpaa,yırtılmak
954,reißen::V,kimillanneq,yırtılmak
955,versinken::V,kivivaa,batmak
956,versinken::V,apparpoq,batmak
957,vergehen::V,qaangerpaa,geçmek
958,vergehen::V,sarsuppoq,geçmek
959,erscheinen::V,takutippoq,görünmek
960,sinken::V,kivivaa,inmek
961,sinken::V,apparpoq,inmek
962,abnehmen::V,ikillipput,azalmak
963,zunehmen::V,allisippaa,artmak
964,zunehmen::V,allisippaa,çoğalmak
965,steigen::V,allisippaa,artmak
966,steigen::V,allisippaa,yükselmek
967,wachsen::V,allivoq,büyümek
968,wachsen::V,allivoq,gelişmek
969,glänzen::V,qinngorpoq,parlamak
970,glänzen::V,qinnorpoq,parlamak
971,funkeln::V,uisorilavoq,parıldamak
972,läuten::V,avilualaarpoq,çalmak
973,klingeln::V,aviluarpoq,zil çalmak
974,klingeln::V,aviluarpaluppoq,zil çalmak
975,brausen::V,ittuk,köpürmek
976,brausen::V,ittuk,kükremek
977,brausen::V,ittuppoq,köpürmek
978,brausen::V,ittuppoq,kükremek
979,brausen::V,ittuppaluppoq,köpürmek
980,brausen::V,ittuppaluppoq,kükremek
981,bellen::V,qiluppoq,havlamak
982,heulen::V,maarpoq,ulumak
983,heulen::V,maalavoq,ulumak
984,heulen::V,miaggoorpoq,ulumak
985,blasen::V,aporneq,üflemek
986,pfeifen::V,siggartartitsivoq,düdük çalmak
987,pfeifen::V,siorsulavoq,düdük çalmak
988,schreien::V,suaarpoq,bağırmak
989,schreien::V,suaarpoq,haykırmak
990,stöhnen::V,nipiliorpoq,inlemek
991,stöhnen::V,nipilliorpoq,inlemek
992,zittern::V,qarsulivik,titremek
993,leben::V,inuuvoq,yaşamak
994,leben::V,inuuvoq,hayatta olmak
995,geboren werden::V,inuuvoq,doğmak
996,geboren werden::V,inunngorpoq,doğmak
997,atmen::V,anersaarpoq,solunmak
998,atmen::V,anersaarpoq,nefes almak
999,trinken::V,imerpoq,içmek
1000,essen::V,tamorpoq,yemek
1001,schlucken::V,tuluarnaq,yutmak
1002,einschlafen::V,sinippoq,uykuya dalmak
1003,schlafen::V,sinik,uyumak
1004,aufwachen::V,iterpoq,uyanmak
1005,aufwachen::V,eqqumavoq,uyanmak
1006,aufstehen::V,makippoq,kalkmak
1007,aufstehen::V,makippoq,yataktan kalkmak
1008,sich erholen::V,qasuerserpoq,dinlenmek
1009,schmerzen::V,anneraa,ağrımak
1010,schmerzen::V,annernarpoq,ağrımak
1011,husten::V,quersorpoq,öksürmek
1012,genesen::V,ajunngissivoq,şifa bulmak
1013,genesen::V,ilisimmarpoq,şifa bulmak
1014,genesen::V,ilorrippoq,şifa bulmak
1015,sterben::V,toquvoq,ölmek
1016,sterben::V,toquvoq,vefat etmek
1017,sich bewegen::V,ingerlavoq,hareket etmek
1018,sich setzen::V,ingippoq,oturmak
1019,laufen::V,arpappoq,yürümek
1020,schreiten::V,ingerlavoq,yürümek
1021,schreiten::V,ingerlavoq,adım atmak
1022,spazierengehen::V,utertakajaarpoq,gezmek
1023,spazierengehen::V,utertakajaarpoq,dolaşmak
1024,spazierengehen::V,utertakattajaarpoq,gezmek
1025,spazierengehen::V,utertakattajaarpoq,dolaşmak
1026,eilen::V,qaa qaa,seğirtmek
1027,eilen::V,qiilasaarpoq,seğirtmek
1028,eilen::V,ingerlasaarpaa,seğirtmek
1029,sich beeilen::V,tuaviorpoq,acele etmek
1030,sausen::V,uiguut,hızla gitmek
1031,rennen::V,igivoq,koşmak
1032,springen::V,upernassaq,atlamak
1033,springen::V,upernassaq,sıçramak
1034,klettern::V,pilaakkeerpoq,tırmanmak
1035,schaukeln::V,aalavoq,sallanmak
1036,schwimmen::V,naluppoq,yüzmek
1037,tauchen::V,allorpoq,dalmak
1038,rudern::V,ipuppaa,kürek çekmek
1039,fahren::V,qimusserpoq,gitmek
1040,fliegen::V,timmivoq,uçmak
1041,weggehen::V,piiarpoq,gitmek
1042,anhalten::V,unitsippaa,durmak
1043,hineingehen::V,timaappaa,içeri girmek
1044,eintreten::V,allattorpaa,girmek
1045,kommen::V,qaa-,gelmek
1046,kommen::V,pivaa,gelmek
1047,ankommen::V,tikippoq,varmak
1048,zurückkommen::V,angerlarpoq,dönmek
1049,bleiben::V,uninngavoq,kalmak
1050,warten::V,paavoq,beklemek
1051,warten::V,utaqqivoq,beklemek
1052,suchen::V,nivivaa,aramak
1053,finden::V,nanivaa,bulmak
1054,versuchen::V,uuppaa,denemek
1055,versuchen::V,ussersarpaa,denemek
1056,vorbereiten::V,piareersarpaa,hazırlamak
1057,lieben::V,asavaa,sevmek
1058,mögen::V,akaaraa,beğenmek
1059,rühren::V,qeerlerpaa,dokunmak
1060,rühren::V,qeerlerpaa,duygulandırmak
1061,weinen::V,qiavoq,ağlamak
1062,schimpfen::V,qatimaarpoq,küfretmek
1063,sich ärgern::V,ugguutigaa,kızmak
1064,sich fürchten::V,eqqanaarpoq,korkmak
1065,fürchten::V,ersigaa,korkmak
1066,fliehen::V,qimaavoq,kaçmak
1067,flüchten::V,allikarfigaa,kaçmak
1068,sehen::V,isigaa,görmek
1069,ansehen::V,alaatsinaappaa,bakmak
1070,hören::V,tusarpaa,duymak
1071,hören::V,tusarpaa,işitmek
1072,zuhören::V,naalappoq,dinlemek
1073,riechen::V,tipippoq,kokusunu almak
1074,fühlen::V,misigaa,duymak
1075,fühlen::V,misigaa,hissetmek
1076,scheinen::V,takutippoq,görünmek
1077,frieren::V,qiiavoq,üşümek
1078,tun::V,iliorpoq,etmek
1079,tun::V,iliorpoq,yapmak
1080,wollen::V,piumavaa,istemek
1081,anfangen::V,pilerpoq,başlamak
1082,beenden::V,naggaserpaa,bitirmek
1083,aufhören::V,naammatsippaa,bitmek
1084,öffnen::V,ammarpaa,açmak
1085,schließen::V,matuaa,kapamak
1086,stellen::V,ilivaa,koymak
1087,stellen::V,iliorarpai,koymak
1088,stellen::V,ilioqqarpai,koymak
1089,setzen::V,iliorarpai,koymak
1090,setzen::V,iliorarpai,oturtmak
1091,setzen::V,ilioqqarpai,koymak
1092,setzen::V,ilioqqarpai,oturtmak
1093,legen::V,ilivaa,koymak
1094,legen::V,ilivaa,yatırmak
1095,berühren::V,attorpaa,dokunmak
1096,verbinden::V,taperserpaa,bağlamak
1097,verbinden::V,taperserpaa,birleştirmek
1098,bedecken::V,iikkerpaa,örtmek
1099,bedecken::V,iikkerpaa,kaplamak
1100,bedecken::V,iikkersorpaa,örtmek
1101,bedecken::V,iikkersorpaa,kaplamak
1102,aufhängen::V,inivaa,asmak
1103,aufhängen::V,iniorarpai,asmak
1104,anzünden::V,saggaavoq,yakmak
1105,anzünden::V,saggaavoq,ateşlemek
1106,aufheben::V,allisippaa,kaldırmak
1107,zurücklassen::V,aallarpoq,geride bırakmak
1108,verlieren::V,annaavaa,yitirmek
1109,verlieren::V,annaavaa,kaybetmek
1110,fallen lassen::V,nakkaavaa,düşürmek
1111,machen::V,iliorpoq,yapmak
1112,herstellen::V,anillatsippaa,yapmak
1113,herstellen::V,anillatsippaa,imal etmek
1114,bauen::V,marrarterpaa,kurmak
1115,bauen::V,marrarterpaa,inşa etmek
1116,reparieren::V,iluarsaappaa,onarmak
1117,reparieren::V,iluarsaappaa,tamir etmek
1118,verbessern::V,naqqippaa,düzeltmek
1119,graben::V,assappaa,kazmak
1120,beugen::V,qappappoq,eğmek
1121,biegen::V,qappappoq,bükmek
1122,wenden::V,assappaa,çevirmek
1123,wenden::V,assakarpoq,çevirmek
1124,umdrehen::V,assakartippaa,çevirmek
1125,heben::V,kivippaa,kaldırmak
1126,hochheben::V,kissumiarpaa,yukarı kaldırmak
1127,ergreifen::V,isaappaa,tutmak
1128,ergreifen::V,isaappaa,yakalamak
1129,ergreifen::V,isaguppaa,tutmak
1130,ergreifen::V,isaguppaa,yakalamak
1131,halten::V,minarpaa,tutmak
1132,drücken::V,naqittaat,sıkmak
1133,kratzen::V,qitsuppaa,kaşımak
1134,lecken::V,aluppaa,yalamak
1135,beißen::V,kiivaa,ısırmak
1136,abreißen::V,aqqarpaa,koparmak
1137,abreißen::V,isaterpaa,koparmak
1138,abschneiden::V,kipivaa,keserek ayırmak
1139,binden::V,kakkersarpaa,bağlamak
1140,stecken::V,kussunneq,sokmak
1141,brechen::V,nallorpaa,kırmak
1142,klopfen::V,pattappaa,çalmak
1143,hauen::V,aqivaa,vurmak
1144,kleben::V,qaappoq,yapıştırmak
1145,reiben::V,tagiarpaa,ovmak
1146,reiben::V,tagiarpaa,sürtmek
1147,reiben::V,tangiarpaa,ovmak
1148,reiben::V,tangiarpaa,sürtmek
1149,streichen::V,erlerpoq,sürmek
1150,schleifen::V,sequppaa,bilemek
1151,schneiden::V,uullivoq,kesmek
1152,schütteln::V,aalavoq,sarsmak
1153,schütteln::V,aalavoq,çalkamak
1154,schwenken::V,issarpoq,sallamak
1155,füllen::V,immerpaa,doldurmak
1156,einwickeln::V,immoqquserpaa,sarmak
1157,tragen::V,maqippaa,taşımak
1158,tragen::V,assartorpoq,taşımak
1159,schleppen::V,assartorpoq,sürüklemek
1160,ziehen::V,kalippaa,çekmek
1161,ziehen::V,kalissarpoq,çekmek
1162,aufbewahren::V,toqqorpaa,saklamak
1163,werfen::V,kuivaa,atmak
1164,fangen::V,anguaa,tutmak
1165,fangen::V,anguaa,yakalamak
1166,verstecken::V,anngigaa,saklamak
1167,teilen::V,agguut,bölmek
1168,teilen::V,agguut,ayırmak
1169,teilen::V,agguusersorpaa,bölmek
1170,teilen::V,agguusersorpaa,ayırmak
1171,schicken::V,nassiuppaa,yollamak
1172,schicken::V,nassiuppaa,göndermek
1173,bringen::V,aggiuppaa,getirmek
1174,bringen::V,nassataraa,getirmek
1175,bekommen::V,tiguaa,almak
1176,bekommen::V,tiguaa,eline geçmek
1177,erhalten::V,tiguaa,almak
1178,nehmen::V,pivoq,almak
1179,nehmen::V,tiguaa,almak
1180,bewahren::V,sukkunik simerserpaa,korumak
1181,verderben::V,asiutippaa,bozmak
1182,verderben::V,piuneerunnerit,bozmak
1183,zerbrechen::V,ukuvoq,kırmak
1184,zerreißen::V,tisavaa,yırtmak
1185,zerreißen::V,alittorpaa,yırtmak
1186,zerstören::V,aserorpaa,yıkmak
1187,zerstören::V,aserorpaa,tahrip etmek
1188,verbrennen::V,seerpoq,yakmak
1189,geben::V,pivoq,vermek
1190,versprechen::V,neriorsorpaa,vaat etmek
1191,wünschen::V,kissaat,kutlamak
1192,loben::V,nersorpaa,övmek
1193,loben::V,nersornaat,övmek
1194,küssen::V,kunippaa,öpmek
1195,küssen::V,kunissorpaa,öpmek
1196,zudecken::V,majorpaa,örtmek
1197,wecken::V,itersarpaa,uyandırmak
1198,zeigen::V,tikkuuppaa,göstermek
1199,führen::V,tasissiuppaa,gezdirmek
1200,führen::V,tasissiuppaa,yol göstermek
1201,führen::V,ilitsersorpaa,gezdirmek
1202,führen::V,ilitsersorpaa,yol göstermek
1203,führen::V,tasissersuuppaa,gezdirmek
1204,führen::V,tasissersuuppaa,yol göstermek
1205,lehren::V,ilinniartippaa,okutmak
1206,lehren::V,ilinniartippaa,öğretmek
1207,unterrichten::V,ajoqerpaa,öğretmek
1208,unterrichten::V,ajoqersorpaa,öğretmek
1209,unterrichten::V,ilinniartitsivoq,öğretmek
1210,aufziehen::V,inororsarpaa,yetiştirmek
1211,leiten::V,iluatsippaa,yönetmek
1212,leiten::V,iluatsippaa,idare etmek
1213,antreiben::V,ikusimmippaa,teşvik etmek
1214,einladen::V,qaaqquaa,davet etmek
1215,einladen::V,qaasarpaa,davet etmek
1216,vereinigen::V,taperserpaa,birleştirmek
1217,besuchen::V,tikeraarpaa,uğramak
1218,besuchen::V,tikeraarpaa,ziyaret etmek
1219,besuchen::V,tikeraarpaa,görmeye gitmek
1220,treffen::V,aporappaa,rastlamak
1221,treffen::V,aporappaa,isabet etmek
1222,sich versammeln::V,majorpoq,toplanmak
1223,spielen::V,pinnguarpoq,oynamak
1224,singen::V,erinarsorpoq,söylemek
1225,singen::V,erinarsorpoq,şarkı söylemek
1226,tanzen::V,qitippoq,oynamak
1227,tanzen::V,qitippoq,dans etmek
1228,sich trennen::V,immikkoortippaa,ayrılmak
1229,retten::V,annaappaa,kurtarmak
1230,schützen::V,eriagaa,korumak
1231,schützen::V,pineqartaalivaa,korumak
1232,schießen::V,aallaavaa,ateş etmek
1233,schießen::V,piseriuppaa,ateş etmek
1234,ärgern::V,ninngassarpaa,kızdırmak
1235,ärgern::V,ninngassaarpaa,kızdırmak
1236,schlagen::V,unatarpaa,dövmek
1237,treten::V,tukerpoq,tepmek
1238,stechen::V,iguppaa,sokmak
1239,stechen::V,iguppaa,batırmak
1240,stechen::V,qasilippoq,sokmak
1241,stechen::V,qasilippoq,batırmak
1242,stoßen::V,ikuserpaa,itmek
1243,stoßen::V,ikusimmippaa,itmek
1244,stehlen::V,tillippaa,çalmak
1245,stören::V,akornuserpaa,bozmak
1246,stören::V,akornuserpaa,etkilemek
1247,verbergen::V,anngigaa,saklamak
1248,betrügen::V,peqquserluttuliorfigaa,aldatmak
1249,betrügen::V,peqquserluttuliorfigaa,dolandırmak
1250,töten::V,maappaa,öldürmek
1251,töten::V,toquppaa,öldürmek
1252,wohnen::V,najugaqarpoq,oturmak
1253,arbeiten::V,sulivoq,çalışmak
1254,sammeln::V,katersorpai,toplamak
1255,jagen::V,piniarpoq,avlanmak
1256,fischen::V,aalisarpoq,balık tutmak
1257,anbinden::V,qilerut,bağlamak
1258,anbinden::V,qilersorpaa,bağlamak
1259,anbinden::V,ungerlatserpaa,bağlamak
1260,füttern::V,nerlerpaa,beslemek
1261,gießen::V,imerterpaa,sulamak
1262,kochen::V,igavoq,pişirmek
1263,kochen::V,igavoq,kaynatmak
1264,braten::V,siappaa,kızartmak
1265,umrühren::V,qeerlerpaa,karıştırmak
1266,färben::V,misuppaa,boyamak
1267,reinigen::V,sanniarpaa,temizlemek
1268,waschen::V,asappaa,yıkamak
1269,abwischen::V,saligarpaa,silmek
1270,abwischen::V,saligartorpaa,silmek
1271,fegen::V,sanngiarpaa,süpürmek
1272,baden::V,uffarpoq,yıkanmak
1273,baden::V,uffarpoq,banyo yapmak
1274,sich waschen::V,uffarpoq,yıkanmak
1275,ausziehen::V,annoraajarpaa,çıkarmak
1276,anziehen::V,ativaa,giymek
1277,anziehen::V,atitippaa,giymek
1278,sich anziehen::V,atisalersorpoq,giyinmek
1279,sagen::V,oqarpoq,demek
1280,sagen::V,oqarpoq,söylemek
1281,sprechen::V,oqaluttarpoq,konuşmak
1282,reden::V,oqaluppoq,konuşmak
1283,fragen::V,aperaa,sormak
1284,bitten::V,aperaa,dilemek
1285,bitten::V,aperaa,rica etmek
1286,bitten::V,qinnuigaa,dilemek
1287,bitten::V,qinnuigaa,rica etmek
1288,erzählen::V,oqaluttuaraa,bahsetmek
1289,erzählen::V,oqaluttuaraa,hikâye etmek
1290,mitteilen::V,oqalualaarpoq,bildirmek
1291,rufen::V,qaaqquaa,çağırmak
1292,prahlen::V,oqqartuvoq,övünmek
1293,prahlen::V,oqallortuvoq,övünmek
1294,übersetzen::V,ikaarpoq,çevirmek
1295,übersetzen::V,ikaarpoq,tercüme etmek
1296,übersetzen::V,nutserpaa,çevirmek
1297,übersetzen::V,nutserpaa,tercüme etmek
1298,denken::V,isumaqarpoq,düşünmek
1299,glauben::V,upperaa,inanmak
1300,glauben::V,upperaa,zannetmek
1301,glauben::V,isumaqarpoq,inanmak
1302,glauben::V,isumaqarpoq,zannetmek
1303,erkennen::V,ilisaraa,tanımak
1304,verstehen::V,paasivaa,duymak
1305,verstehen::V,paasivaa,anlamak
1306,lernen::V,ilinniarpoq,öğrenmek
1307,wissen::V,nalunngilaa,bilmek
1308,sich erinnern an::V,eqqaavaa,hatırlamak
1309,vergessen::V,puiorpaa,unutmak
1310,messen::V,ussersarpaa,ölçmek
1311,zählen::V,kisitsivoq,saymak
1312,rechnen::V,kisitsivoq,hesap etmek
1313,lesen::V,atuarpoq,okumak
1314,malen::V,qalipappaa,resmini yapmak
1315,schreiben::V,allappoq,yazmak
1316,kaufen::V,pisiaraa,almak
1317,verkaufen::V,akigaa,satmak
1318,bezahlen::V,akilerpaa,ödemek
1319,beherrschen::V,inappaa,hâkim olmak
1320,ertragen::V,ernertaaraa,dayanmak
1321,ertragen::V,ernertaaraa,katlanmak
1322,Nase::N,,burun
1323,Schnurrbart::N,,bıyık
1324,Fuß::N,,ayak
1325,Schlaf::N,,uyku
1326,Strömung::N,,akıntı
1327,Strömung::N,,cereyan
1328,Moor::N,,cılgıt
1329,Wald::N,,koru
1330,Wald::N,,orman
1331,Anhöhe::N,,tümsek
1332,Anhöhe::N,,yükseklik
1333,Gipfel::N,,zirve
1334,Quelle::N,,pınar
1335,Quelle::N,,kaynak
1336,Festland::N,,kara
1337,Kiefer[Baum]::N,,çam
1338,Pferd::N,,at
1339,Pferd::N,,beygir
1340,Elch::N,,büyük kuzey geyiği
1341,Schwarm::N,,sürü
1342,Ente::N,,ördek
1343,Barsch::N,,hani
1344,Barsch::N,,levrek
1345,Hecht::N,,turnabalığı
1346,Wurm::N,,kurt
1347,Wurm::N,,solucan
1348,Heu::N,,kuru ot
1349,Kummer::N,,dert
1350,Kummer::N,,keder
1351,Gespräch::N,,görüşme
1352,Spiel::N,,oyun
1353,Gesellschaft::N,,çevre
1354,Gesellschaft::N,,arkadaşlık
1355,Angelegenheit::N,,iş
1356,Angelegenheit::N,,husus
1357,Anzahl::N,,sayı
1358,Strich::N,,çizgi
1359,Gegenstand::N,,şey
1360,Höhe::N,,yükseklik
1361,Lagerfeuer::N,,kamp ateşi
1362,Gang::N,,gidiş
1363,Gang::N,,yürüyüş
1364,Heim::N,,ev
1365,Heim::N,,yurt
1366,Beutel::N,,kese
1367,Beutel::N,,torba
1368,Eimer::N,,kova
1369,Sack::N,,torba
1370,Brei::N,,ezme
1371,Leder::N,,deri
1372,Leder::N,,meşin
1373,Gott::N,,tanrı
1374,Reichtum::N,,servet
1375,Reichtum::N,,zenginlik
1376,Staat::N,,devlet
1377,Gewalt::N,,zor
1378,Gewalt::N,,cebir
1379,Bogen[Waffe]::N,,yay
1380,Lüge::N,,yalan
1381,Schaden::N,,zarar
1382,April::N,,nisan
1383,frisch::A,,taze
1384,lecker::A,,lezzetli
1385,sauer::A,,ekşi
1386,bunt::A,,renkli
1387,teuer::A,,pahalı
1388,geschickt::A,,becerikli
1389,nackt::A,,çıplak
1390,ehemalig::A,,önceki
1391,bekannt::A,,bilinen
1392,anderer::A,,diğer
1393,zuerst::ADV,,ilk önce
1394,niemals::ADV,,asla değil
1395,niemals::ADV,,hiçbir zaman
1396,von hier::ADV,,buradan
1397,dort::ADV,,orada
1398,dort::ADV,,şurada
1399,oben::ADV,,yukarıda
1400,hinauf::ADV,,yukarı
1401,hinauf::ADV,,yukarıya
1402,nicht::ADV,,-mi-
1403,nicht::ADV,,değil
1404,ein wenig::ADV,,biraz
1405,so::ADV,,öyle
1406,so::ADV,,böyle
1407,nur::ADV,,ancak
1408,nur::ADV,,yalnız
1409,vor::PRP,,önünde
1410,hinter::PRP,,arkasında
1411,unter::PRP,,altında
1412,durch::PRP,,sayesinde
1413,durch::PRP,,ortasından
1414,neben::PRP,,yanında
1415,zwischen::PRP,,arasında
1416,wegen::PRP,,dolayı
1417,alles::PRN,,hepsi
1418,alles::PRN,,her şey
