,Concept_ID,es,cy
817,dort::ADV,ahí,acw
818,dort::ADV,allí,acw
819,dorthin::ADV,allí,tuag yno
820,dorthin::ADV,hacia allí,tuag yno
821,geradeaus::ADV,todo derecho,syth ymlaen
822,vorwärts::ADV,adelante,ymlaen
823,rückwärts::ADV,hacia atrás,yn ôl
824,zurück::ADV,atrás,yn ôl
825,unten::ADV,abajo,isod
826,unten::ADV,abajo,oddi tanodd
827,hinab::ADV,hacia abajo,i lawr
828,hinab::ADV,hacia abajo,i waered
829,oben::ADV,arriba,fry
830,hinauf::ADV,hacia arriba,i fyny
831,hinauf::ADV,hacia arriba,i'r lan
832,überall::ADV,por todas partes,ym mhobman
833,nicht::ADV,no,ni
834,nicht::ADV,no,nid
835,ein wenig::ADV,un poco,tipyn
836,ein wenig::ADV,un poco,ychydig
837,kaum::ADV,apenas,prin
838,sehr::ADV,muy,iawn
839,sehr::ADV,mucho,iawn
840,so::ADV,tan,fel
841,so::ADV,tan,felly
842,noch::ADV,aún,eto
843,noch::ADV,todavía,eto
844,nur::ADV,solamente,yn unig
845,schon::ADV,ya,eisoes
846,schon::ADV,ya,yn barod
847,wieder::ADV,de nuevo,drachefn
848,vergebens::ADV,en vano,yn ofer
849,vor::PRP,antes de,o flaen
850,vor::PRP,delante de,o flaen
851,hinter::PRP,tras,ar ôl
852,hinter::PRP,detrás de,ar ôl
853,unter::PRP,bajo,islaw
854,unter::PRP,debajo de,islaw
855,durch::PRP,por,trwy
856,durch::PRP,a través de,trwy
857,neben::PRP,al lado de,ar bwys
858,zwischen::PRP,entre,rhwng
859,zwischen::PRP,entre,cydrhwng
860,wegen::PRP,por,o achos
861,wegen::PRP,por,oherwydd
862,wegen::PRP,a causa de,o achos
863,wegen::PRP,a causa de,oherwydd
864,dies::PRN,esto,hyn
865,das::PRN,eso,hynny
866,das::PRN,esto,hynny
867,alles::PRN,todo,popeth
868,ich::PRN,yo,fi
869,du::PRN,tú,ti
870,er::PRN,él,fe
871,wir::PRN,nosotros,ni
872,ihr::PRN,vosotros,chi
873,sie::PRN,ellos,hwy
874,was::FPRN,qué,pa beth
875,wer::FPRN,quién,pwy
876,wo::FADV,dónde,ble
877,wo::FADV,dónde,ym mha le
878,wohin::FADV,adónde,i ble
879,wohin::FADV,adónde,i ba le
880,wohin::FADV,hacia dónde,i ble
881,wohin::FADV,hacia dónde,i ba le
882,wie::FADV,cómo,sut
883,warum::FADV,por qué,pam
884,wieviel::FNUM,cuánto,faint
885,eins::NUM,uno,un
886,zwei::NUM,dos,dau
887,drei::NUM,tres,tri
888,vier::NUM,cuatro,pedwar
889,fünf::NUM,cinco,pump
890,sechs::NUM,seis,chwech
891,sieben::NUM,siete,saith
892,acht::NUM,ocho,wyth
893,neun::NUM,nueve,naw
894,zehn::NUM,diez,deg
895,elf::NUM,once,un ar ddeg
896,zwölf::NUM,doce,deuddeg
897,zwölf::NUM,doce,un deg dau
898,zwanzig::NUM,veinte,ugain
899,dreißig::NUM,treinta,tri deg
900,dreißig::NUM,treinta,deg ar hugain
901,vierzig::NUM,cuarenta,deugain
902,fünfzig::NUM,cincuenta,hanner cant
903,sechzig::NUM,sesenta,chwe deg
904,siebzig::NUM,setenta,saith deg
905,siebzig::NUM,setenta,deg a thrigain
906,achtzig::NUM,ochenta,wyth deg
907,achtzig::NUM,ochenta,pedar ugain
908,neunzig::NUM,noventa,naw deg
909,neunzig::NUM,noventa,deg a phedwar ugain
910,hundert::NUM,cien,cant
911,hundert::NUM,ciento,cant
912,tausend::NUM,mil,mil
913,und::CNJ,y,a
914,oder::CNJ,o,neu
915,stehen::V,estar de pie,sefyll
916,sitzen::V,estar sentado,eistedd
917,liegen::V,yacer,gorwedd
918,liegen::V,estar acostado,gorwedd
919,hängen::V,pender,hongian
920,werden::V,hacerse,dod yn
921,werden::V,hacerse,mynd yn
922,passieren::V,suceder,digwydd
923,beginnen::V,iniciarse,cychwyn
924,beginnen::V,principiar,cychwyn
925,enden::V,acabar,gorffen
926,enden::V,terminar,gorffen
927,wechseln::V,variar,newid
928,wechseln::V,alternar,newid
929,aufgehen[Sonne]::V,salir,codi
930,untergehen[Sonne]::V,ponerse,machlud
931,untergehen[Sonne]::V,descender,machlud
932,scheinen[Sonne]::V,brillar,tywynnu
933,donnern::V,tronar,taranu
934,wehen::V,soplar,chwythu
935,strömen::V,afluir,ffrydio
936,fließen::V,fluir,llifo
937,fließen::V,correr,llifo
938,sich drehen::V,girar,troi
939,sich drehen::V,girar,cylchdroi
940,schwanken::V,vacilar,siglo
941,schwingen::V,oscilar,siglo
942,fallen::V,caer,cwympo
943,brennen::V,arder,llosgi
944,brennen::V,quemar,llosgi
945,rauchen::V,humear,mygu
946,rauchen::V,echar humo,mygu
947,regnen::V,llover,glawio
948,gefrieren::V,helarse,rhewi
949,tauen::V,deshelarse,toddi
950,tauen::V,deshelarse,meirioli
951,schmelzen::V,fundirse,toddi
952,schmelzen::V,derretirse,toddi
953,trocknen::V,secarse,sychu
954,sieden::V,hervir,berwi
955,faulen::V,pudrirse,pydru
956,faulen::V,pudrirse,braenu
957,verfaulen::V,pudrirse,pydru
958,verfaulen::V,pudrirse,dadfeilio
959,reißen::V,romperse,clecian
960,reißen::V,romperse,torri'n glats
961,versinken::V,hundirse,suddo
962,vergehen::V,pasar,myned heibio
963,vergehen::V,pasar,pasio
964,erscheinen::V,aparecer,ymddangos
965,verschwinden::V,desaparecer,diflannu
966,sinken::V,bajar,syrthio
967,abnehmen::V,decrecer,lleihau
968,abnehmen::V,disminuir,lleihau
969,zunehmen::V,crecer,cynyddu
970,zunehmen::V,aumentar,cynyddu
971,steigen::V,subir,codi
972,steigen::V,ascender,codi
973,wachsen::V,crecer,tyfu
974,glänzen::V,brillar,disgleirio
975,glänzen::V,resplandecer,disgleirio
976,funkeln::V,chispear,pefrio
977,lärmen::V,hacer ruido,cadw sŵn
978,lärmen::V,hacer ruido,gwneud twrw
979,läuten::V,sonar,canu
980,läuten::V,repicar,canu
981,klingeln::V,tocar el timbre,canu
982,klingeln::V,tocar el timbre,seinio
983,klirren::V,tintinear,tincian
984,brausen::V,zumbar,rhuo
985,rauschen::V,murmurar,siffrwd
986,rauschen::V,murmurar,chwithrwd
987,klingen::V,sonar,seinio
988,bellen::V,ladrar,cyfarth
989,heulen::V,ulular,udo
990,heulen::V,ulular,oernadu
991,blasen::V,soplar,chwythu
992,pfeifen::V,silbar,chwibanu
993,schreien::V,gritar,gweiddi
994,schreien::V,gritar,bloeddio
995,stöhnen::V,gemir,griddfan
996,zittern::V,temblar,crynu
997,leben::V,vivir,byw
998,geboren werden::V,nacer,cael eich geni
999,atmen::V,respirar,anadlu
1000,trinken::V,beber,yfed
1001,essen::V,comer,bwyta
1002,schlucken::V,tragar,llyncu
1003,müde werden::V,cansarse,blino
1004,müde werden::V,fatigarse,blino
1005,einschlafen::V,dormirse,mynd i gysgu
1006,einschlafen::V,dormirse,syrthio i gysgu
1007,schlafen::V,dormir,huno
1008,schlafen::V,dormir,cysgu
1009,aufwachen::V,despertarse,dihuno
1010,aufstehen::V,levantarse,codi
1011,sich erholen::V,reposar,ymlacio
1012,sich erholen::V,reposar,dadflino
1013,sich erholen::V,descansar,ymlacio
1014,sich erholen::V,descansar,dadflino
1015,krank werden::V,caer enfermo,mynd yn sâl
1016,krank werden::V,caer enfermo,mynd yn wael
1017,krank sein::V,estar enfermo,gwaelu
1018,schmerzen::V,doler,brifo
1019,husten::V,toser,pesychu
1020,genesen::V,convalecer,gwella
1021,genesen::V,convalecer,cael yn ôl
1022,genesen::V,restablecerse,gwella
1023,genesen::V,restablecerse,cael yn ôl
1024,sterben::V,morir,marw
1025,umkommen::V,perecer,trengi
1026,sich bewegen::V,moverse,symud
1027,sich rühren::V,rebullir,syflyd
1028,sich erheben::V,levantarse,codi
1029,sich setzen::V,sentarse,eistedd
1030,hinfallen::V,caerse,cwympo
1031,laufen::V,andar,cerdded
1032,schreiten::V,proceder,camu
1033,spazierengehen::V,pasear,mynd am dro
1034,spazierengehen::V,pasearse,mynd am dro
1035,eilen::V,correr prisa,rhuthro
1036,sich beeilen::V,darse prisa,brysio
1037,sausen::V,correr,rhuthro
1038,rennen::V,correr,rhedeg
1039,springen::V,saltar,llamu
1040,springen::V,saltar,neidio
1041,klettern::V,trepar,dringo
1042,klettern::V,escalar,dringo
1043,schaukeln::V,bambolearse,siglo
1044,kriechen::V,reptar,cropian
1045,kriechen::V,arrastrarse,cropian
1046,schwimmen::V,nadar,nofio
1047,tauchen::V,bucear,plymio
1048,tauchen::V,bucear,ymsuddo
1049,tauchen::V,sumergirse,plymio
1050,tauchen::V,sumergirse,ymsuddo
1051,rudern::V,remar,rhwyfo
1052,fahren::V,ir,gyrru
1053,fahren::V,ir,dreifio
1054,fliegen::V,volar,hedfan
1055,gehen::V,ir,mynd
1056,gehen::V,andar,mynd
1057,weggehen::V,irse,mynd
1058,weggehen::V,irse,ymadael
1059,weggehen::V,marcharse,mynd
1060,weggehen::V,marcharse,ymadael
1061,abfahren::V,salir,ymadael
1062,abfahren::V,partir,ymadael
1063,anhalten::V,parar,stopio
1064,anhalten::V,pararse,stopio
1065,hineingehen::V,entrar,mynd i mewn
1066,eintreten::V,entrar,mynd i
1067,kommen::V,venir,dod
1068,ankommen::V,llegar,cyrraedd
1069,zurückkommen::V,volver,dychwelyd
1070,zurückkommen::V,regresar,dychwelyd
1071,bleiben::V,quedarse,aros
1072,bleiben::V,quedarse,sefyll
1073,warten::V,esperar,aros
1074,warten::V,esperar,disgwyl
1075,erwarten::V,esperar,disgwyl
1076,suchen::V,buscar,chwilio am
1077,finden::V,hallar,darganfod
1078,finden::V,encontrar,darganfod
1079,versuchen::V,intentar,profi
1080,versuchen::V,intentar,ceisio
1081,vorbereiten::V,preparar,paratoi
1082,lieben::V,amar,caru
1083,lieben::V,querer,caru
1084,mögen::V,querer,hoffi
1085,lachen::V,reír,chwerthin
1086,rühren::V,conmover,cynhyrfu
1087,weinen::V,llorar,wylo
1088,weinen::V,llorar,llefain
1089,schimpfen::V,regañar,grwgnach
1090,sich ärgern::V,enfadarse,gofidio
1091,sich fürchten::V,tener miedo,ofni
1092,fürchten::V,temer,arswydo
1093,fürchten::V,tener miedo a,arswydo
1094,fliehen::V,huir,ffoi
1095,flüchten::V,escaparse,dianc
1096,sehen::V,ver,gweld
1097,anschauen::V,mirar,syllu
1098,anschauen::V,mirar,edrych
1099,ansehen::V,mirar,gwylio
1100,hören::V,oír,clywed
1101,zuhören::V,escuchar,gwrando
1102,probieren::V,probar,profi
1103,probieren::V,degustar,profi
1104,riechen::V,oler,arogli
1105,fühlen::V,sentir,teimlo
1106,fühlen::V,sentir,clywed
1107,scheinen::V,parecer,ymddangos
1108,zu sehen sein::V,poder verse,dod i'r golwg
1109,vernehmen::V,oír,clywed sôn am
1110,vernehmen::V,percibir,clywed sôn am
1111,frieren::V,tener frío,bod yn oer
1112,tun::V,hacer,gwneud
1113,können::V,poder,gallu
1114,wollen::V,querer,bod mewn angen
1115,anfangen::V,iniciar,dechrau
1116,beenden::V,acabar,darfod
1117,beenden::V,acabar,gorffen
1118,beenden::V,terminar,darfod
1119,beenden::V,terminar,gorffen
1120,aufhören::V,cesar,peidio
1121,gelingen::V,salir bien,llwyddo
1122,geraten::V,salir,diweddu
1123,geraten::V,dar resultado,diweddu
1124,öffnen::V,abrir,agor
1125,schließen::V,cerrar,cau
1126,stellen::V,poner,gosod
1127,stellen::V,colocar,gosod
1128,setzen::V,poner,gosod
1129,setzen::V,colocar,gosod
1130,legen::V,poner,gosod
1131,berühren::V,tocar,cyffwrdd
1132,verbinden::V,unir,cysylltu
1133,verbinden::V,juntar,cysylltu
1134,bedecken::V,tapar,gorchuddio
1135,bedecken::V,cubrir,gorchuddio
1136,aufhängen::V,colgar,crogi
1137,aufhängen::V,colgar,hongian
1138,anzünden::V,encender,cynnau
1139,aufheben::V,recoger,codi
1140,zurücklassen::V,dejar,gadael
1141,verlieren::V,perder,colli
1142,fallen lassen::V,dejar caer,gollwng
1143,machen::V,hacer,gwneud
1144,herstellen::V,fabricar,cynhyrchu
1145,bauen::V,construir,adeiladu
1146,reparieren::V,reparar,trwsio
1147,reparieren::V,reparar,atgyweirio
1148,verbessern::V,mejorar,diwygio
1149,ändern::V,mudar,altro
1150,ändern::V,modificar,altro
1151,graben::V,cavar,palu
1152,graben::V,cavar,cloddio
1153,beugen::V,doblar,plygu
1154,beugen::V,inclinar,plygu
1155,biegen::V,doblar,plygu
1156,drehen::V,volver,troelli
1157,drehen::V,hacer girar,troelli
1158,wenden::V,volver,troi
1159,umdrehen::V,revolver,troi
1160,heben::V,levantar,codi
1161,hochheben::V,alzar,dyrchafu
1162,ergreifen::V,coger,gafael
1163,halten::V,tener,dal
1164,drücken::V,apretar,pwyso
1165,drücken::V,apretar,gwasgu
1166,schieben::V,empujar,gwthio
1167,kratzen::V,rascar,crafu
1168,lecken::V,lamer,llyfu
1169,beißen::V,morder,cnoi
1170,beißen::V,morder,brathu
1171,abreißen::V,arrancar,tynnu ymaith
1172,abschneiden::V,cortar,torri
1173,binden::V,atar,clymu
1174,stecken::V,meter,plannu
1175,brechen::V,romper,torri
1176,brechen::V,quebrar,torri
1177,klopfen::V,golpear,taro
1178,hauen::V,pegar,taro
1179,kleben::V,pegar,gludio
1180,kleben::V,encolar,gludio
1181,reiben::V,frotar,rhwbio
1182,streichen::V,untar,taenu
1183,streichen::V,recubrir,taenu
1184,schleifen::V,afilar,hogi
1185,schneiden::V,cortar,torri
1186,rütteln::V,agitar,ysgytio
1187,schütteln::V,agitar,siglo
1188,schütteln::V,agitar,ysgwyd
1189,schütteln::V,sacudir,siglo
1190,schütteln::V,sacudir,ysgwyd
1191,schwenken::V,menear,siglo
1192,schütten::V,verter,tywallt
1193,füllen::V,llenar,llenwi
1194,einwickeln::V,envolver,lapio
1195,tragen::V,llevar,cludo
1196,schleppen::V,arrastrar,llusgo
1197,ziehen::V,tirar,tynnu
1198,aufbewahren::V,conservar,cadw
1199,werfen::V,echar,taflu
1200,werfen::V,lanzar,taflu
1201,fangen::V,coger,dal
1202,packen::V,agarrar,cipio
1203,packen::V,agarrar,crafangu
1204,verstecken::V,esconder,celu
1205,verstecken::V,esconder,cuddio
1206,teilen::V,partir,rhannu
1207,teilen::V,dividir,rhannu
1208,schicken::V,enviar,anfon
1209,bringen::V,traer,dod â
1210,hinzufügen::V,añadir,chwanegu
1211,bekommen::V,obtener,cael
1212,bekommen::V,conseguir,cael
1213,erhalten::V,recibir,derbyn
1214,nehmen::V,tomar,cymryd
1215,wählen::V,elegir,dewis
1216,auswählen::V,escoger,dethol
1217,auswählen::V,seleccionar,dethol
1218,bewahren::V,guardar,cadw
1219,bewahren::V,preservar,cadw
1220,behindern::V,estorbar,atal
1221,behindern::V,estorbar,rhwystro
1222,behindern::V,obstaculizar,atal
1223,behindern::V,obstaculizar,rhwystro
1224,verderben::V,estropear,difetha
1225,beschädigen::V,deteriorar,niweidio
1226,zerbrechen::V,romper,torri
1227,zerbrechen::V,quebrar,torri
1228,zerreißen::V,desgarrar,rhwygo
1229,zerreißen::V,despedazar,rhwygo
1230,zerstören::V,destruir,dinistrio
1231,zerstören::V,destrozar,dinistrio
1232,verbrennen::V,quemar,llosgi
1233,geben::V,dar,rhoi
1234,reichen::V,pasar,estyn
1235,schenken::V,regalar,rhoddi
1236,versprechen::V,prometer,addo
1237,wünschen::V,desear,dymuno
1238,loben::V,alabar,canmol
1239,küssen::V,besar,cusanu
1240,wiegen::V,mecer,siglo
1241,zudecken::V,tapar,gorchuddio
1242,zudecken::V,cubrir,gorchuddio
1243,wecken::V,despertar,deffro
1244,zeigen::V,mostrar,dangos
1245,führen::V,guiar,arwain
1246,führen::V,conducir,arwain
1247,lehren::V,enseñar,dysgu
1248,lehren::V,instruir,dysgu
1249,unterrichten::V,enseñar,hyfforddi
1250,aufziehen::V,criar,dod i fyny
1251,leiten::V,guiar,arwain
1252,leiten::V,dirigir,arwain
1253,antreiben::V,impeler,annog
1254,antreiben::V,impulsar,annog
1255,lassen::V,hacer,gadael
1256,einladen::V,invitar,gwahodd
1257,vereinigen::V,unir,uno
1258,vereinigen::V,unir,cyfuno
1259,besuchen::V,visitar,ymweld â
1260,besuchen::V,ir a ver,ymweld â
1261,treffen::V,encontrar,cwrdd
1262,treffen::V,encontrar,cyfarfod
1263,sich versammeln::V,reunirse,casglu
1264,sich versammeln::V,reunirse,cynnull
1265,sich versammeln::V,congregarse,casglu
1266,sich versammeln::V,congregarse,cynnull
1267,spielen::V,jugar,chwarae
1268,singen::V,cantar,canu
1269,tanzen::V,bailar,dawnsio
1270,sich trennen::V,separarse,ymwahanu
1271,verlassen::V,dejar,gadael
1272,verlassen::V,abandonar,gadael
1273,retten::V,salvar,achub
1274,bewachen::V,vigilar,gwarchod
1275,schützen::V,proteger,noddi
1276,verteidigen::V,defender,amddiffyn
1277,sich schlagen::V,batirse,ffraeo
1278,sich schlagen::V,batirse,terfysgu
1279,schießen::V,tirar,saethu
1280,schießen::V,disparar,saethu
1281,siegen::V,vencer,ennill
1282,ärgern::V,enojar,cythruddo
1283,ärgern::V,enfadar,cythruddo
1284,schlagen::V,pegar,curo
1285,schlagen::V,golpear,curo
1286,treten::V,dar una patada a,cicio
1287,stechen::V,pinchar,pigo
1288,stoßen::V,empujar,gwthio
1289,stehlen::V,robar,dwyn
1290,stehlen::V,robar,lladrata
1291,stehlen::V,hurtar,dwyn
1292,stehlen::V,hurtar,lladrata
1293,stören::V,molestar,aflonyddu
1294,belästigen::V,molestar,trafferthu
1295,belästigen::V,importunar,trafferthu
1296,verbergen::V,ocultar,cuddio
1297,verbergen::V,esconder,cuddio
1298,täuschen::V,engañar,twyllo
1299,betrügen::V,engañar,hocedu
1300,töten::V,matar,lladd
1301,wohnen::V,vivir,byw
1302,wohnen::V,habitar,byw
1303,arbeiten::V,trabajar,gweithio
1304,sammeln::V,recoger,casglu
1305,sammeln::V,coleccionar,casglu
1306,pflücken::V,coger,casglu
1307,jagen::V,cazar,hela
1308,fischen::V,pescar,pysgota
1309,fassen::V,atrapar,dal
1310,fassen::V,capturar,dal
1311,hüten::V,guardar,bugeilio
1312,treiben::V,aballar,gyrru
1313,anbinden::V,atar,clymu
1314,füttern::V,echar de comer,porthi
1315,melken::V,ordeñar,godro
1316,hacken::V,picar,torri
1317,hacken::V,cortar,torri
1318,gießen::V,regar,dyfrhau
1319,reifen::V,madurar,aeddfedu
1320,zubereiten::V,preparar,coginio
1321,kochen::V,cocer,berwi
1322,kochen::V,guisar,berwi
1323,backen::V,hornear,pobi
1324,backen::V,hornear,crasu
1325,backen::V,cocer al horno,pobi
1326,backen::V,cocer al horno,crasu
1327,braten::V,asar,ffrio
1328,braten::V,freír,ffrio
1329,umrühren::V,remover,cyffroi
1330,stricken::V,hacer punto,gwau
1331,stricken::V,hacer calceta,gwau
1332,nähen::V,coser,gwnïo
1333,färben::V,teñir,lliwio
1334,färben::V,colorear,lliwio
1335,reinigen::V,limpiar,glanhau
1336,waschen::V,lavar,golchi
1337,abwischen::V,fregar,sychu
1338,abwischen::V,limpiar,sychu
1339,spülen::V,aclarar,streulio
1340,spülen::V,enjuagar,streulio
1341,fegen::V,barrer,ysgubo
1342,fegen::V,pasar la escoba,ysgubo
1343,kehren::V,barrer,ysgubo
1344,baden::V,bañarse,cael bath
1345,sich waschen::V,lavarse,ymolchi
1346,ausziehen::V,quitar,tynnu
1347,ausziehen::V,quitarse,tynnu
1348,anziehen::V,ponerse,gwisgo
1349,sich anziehen::V,vestirse,ymwisgo
1350,kämmen::V,peinar,cribo
1351,schmücken::V,adornar,harddu
1352,schmücken::V,adornar,addurno
1353,sagen::V,decir,dweud
1354,sprechen::V,hablar,llefaru
1355,reden::V,hablar,siarad
1356,reden::V,conversar,siarad
1357,sich unterhalten::V,charlar,sgwrsio
1358,sich unterhalten::V,conversar,sgwrsio
1359,fragen::V,preguntar,gofyn
1360,bitten::V,rogar,gofyn am
1361,erzählen::V,contar,dweud
1362,mitteilen::V,comunicar,cyfleu
1363,mitteilen::V,participar,cyfleu
1364,nennen::V,llamar,enwi
1365,nennen::V,nombrar,enwi
1366,rufen::V,llamar,galw
1367,prahlen::V,jactarse,brolio
1368,prahlen::V,jactarse,ymffrostio
1369,übersetzen::V,traducir,cyfieithu
1370,denken::V,pensar,meddwl
1371,glauben::V,creer,credu
1372,glauben::V,creer,coelio
1373,bemerken::V,notar,sylwi
1374,erkennen::V,reconocer,adnabod
1375,begreifen::V,concebir,amgyffred
1376,verstehen::V,entender,deall
1377,verstehen::V,comprender,deall
1378,lernen::V,aprender,dysgu
1379,wissen::V,saber,gwybod
1380,sich erinnern an::V,recordar,cofio
1381,sich erinnern an::V,acordarse de,cofio
1382,vergessen::V,olvidar,anghofio
1383,messen::V,medir,mesur
1384,zählen::V,contar,cyfrif
1385,rechnen::V,contar,cyfrifo
1386,rechnen::V,calcular,cyfrifo
1387,lesen::V,leer,darllen
1388,malen::V,pintar,peintio
1389,zeichnen::V,dibujar,tynnu
1390,schreiben::V,escribir,ysgrifennu
1391,besitzen::V,poseer,meddu
1392,kaufen::V,comprar,prynu
1393,verkaufen::V,vender,gwerthu
1394,bezahlen::V,pagar,talu am
1395,zahlen::V,pagar,talu
1396,beherrschen::V,dominar,rheoli
1397,beherrschen::V,dominar,llywodraethu
1398,ertragen::V,soportar,dioddef
