,Concept_ID,ga,fi
815,krank::A,breoite,sairas
816,nackt::A,nocht,alaston
817,traurig::A,brónach,surullinen
818,traurig::A,brónach,murheellinen
819,lebendig::A,beo,elävä
820,gut::A,maith,hyvä
821,schlecht::A,dona,paha
822,schlecht::A,dona,huono
823,schlecht::A,droch-,paha
824,schlecht::A,droch-,huono
825,richtig::A,ceart,oikea
826,schlimm::A,gránna,paha
827,schlimm::A,tubaisteach,paha
828,wahr::A,fíor,tosi
829,alt::A,sean,vanha
830,neu::A,úr,uusi
831,neu::A,nua,uusi
832,ehemalig::A,iar-,entinen
833,ehemalig::A,iar-,muinainen
834,ehemalig::A,sean-,entinen
835,ehemalig::A,sean-,muinainen
836,alt[Lebewesen]::A,sean,vanha
837,alt[Lebewesen]::A,aosta,vanha
838,jung::A,óg,nuori
839,arm::A,bocht,köyhä
840,reich::A,saibhir,rikas
841,reich::A,rachmasach,rikas
842,bekannt::A,atá eolas air,tuttu
843,bekannt::A,atá eolas air,tunnettu
844,berühmt::A,cailiúil,kuuluisa
845,berühmt::A,clúiteach,kuuluisa
846,fremd::A,coimhthíoch,vieras
847,verschieden::A,éagsúil,eri
848,verschieden::A,éagsúil,erilainen
849,verschieden::A,difriúil,eri
850,verschieden::A,difriúil,erilainen
851,nah::A,gar,läheinen
852,nah::A,deas,läheinen
853,fern::A,i bhfad uainn,etäinen
854,fern::A,i bhfad i gcéin,etäinen
855,linker::A,clé,vasen
856,rechter::A,deas,oikea
857,anderer::A,eile,muu
858,anderer::A,eile,toinen
859,erster::A,céad,ensimmäinen
860,zweiter::A,dóú,toinen
861,zweiter::A,dara,toinen
862,dritter::A,tríú,kolmas
863,dritter::A,treas,kolmas
864,letzter::A,déanach,viimeinen
865,letzter::A,deireanach,viimeinen
866,allein::ADV,i d'aonar,yksin
867,auf einmal::ADV,ag an am céanna,yhdellä kertaa
868,zusammen::ADV,le chéile,yhdessä
869,zusammen::ADV,in eineacht,yhdessä
870,lange::ADV,fada,kauan
871,lange::ADV,fada,pitkään
872,plötzlich::ADV,go tobann,äkkiä
873,plötzlich::ADV,i dtobainne,äkkiä
874,sofort::ADV,ar an toirt,heti
875,sofort::ADV,ar an bpointe,heti
876,später::ADV,níos déanaí,myöhemmin
877,jetzt::ADV,anois,nyt
878,heute::ADV,inniu,tänään
879,morgen::ADV,amárach,huomenna
880,bald::ADV,go luath,pian
881,bald::ADV,gan mhoill,pian
882,dann::ADV,ansin,sitten
883,gestern::ADV,inné,eilen
884,einst::ADV,tráth,aikanaan
885,einst::ADV,uair amháin,aikanaan
886,damals::ADV,ag an am,silloin
887,damals::ADV,ag an am,siihen aikaan
888,damals::ADV,an t-am sin,silloin
889,damals::ADV,an t-am sin,siihen aikaan
890,danach::ADV,ina dhiaidh sin,sen jälkeen
891,vorher::ADV,cheana,ennen
892,vorher::ADV,roimhe sin,ennen
893,zuerst::ADV,ar dtús,ensin
894,zuerst::ADV,ar dtús,ensiksi
895,einmal::ADV,uair amháin,kerran
896,manchmal::ADV,uaireanta,joskus
897,oft::ADV,minic,usein
898,immer::ADV,i gcónaí,aina
899,niemals::ADV,riamh,ei koskaan
900,hier::ADV,anseo,tässä
901,hier::ADV,anseo,täällä
902,hierhin::ADV,anseo,tähän
903,von hier::ADV,an áit seo,tästä
904,von hier::ADV,an áit seo,täältä
905,dort::ADV,ann,siinä
906,dort::ADV,ann,siellä
907,dort::ADV,ansin,siinä
908,dort::ADV,ansin,siellä
909,dorthin::ADV,ann,sinne
910,dorthin::ADV,ann,tuonne
911,dorthin::ADV,ansin,sinne
912,dorthin::ADV,ansin,tuonne
913,geradeaus::ADV,ar aghaidh,suoraan
914,rückwärts::ADV,siar,taaksepäin
915,zurück::ADV,ar ais,takaisin
916,unten::ADV,thíos,alhaalla
917,hinab::ADV,síos,alas
918,oben::ADV,thuas,ylhäällä
919,hinauf::ADV,suas,ylös
920,überall::ADV,i ngach áit,kaikkialla
921,überall::ADV,ar fud na háite,kaikkialla
922,nicht::ADV,ní,ei
923,nicht::ADV,cha,ei
924,ein wenig::ADV,beagán,vähän
925,kaum::ADV,ar éigean,tuskin
926,sehr::ADV,an-,kovin
927,sehr::ADV,an-,oikein
928,so::ADV,chomh,näin
929,so::ADV,mar sin,näin
930,noch::ADV,fós,vielä
931,noch::ADV,go fóill,vielä
932,nur::ADV,amháin,vain
933,nur::ADV,amháin,ainoastaan
934,nur::ADV,níl ach,vain
935,nur::ADV,níl ach,ainoastaan
936,schon::ADV,cheana,jo
937,schon::ADV,cheana féin,jo
938,wieder::ADV,arís,taas
939,wieder::ADV,arís,jälleen
940,wieder::ADV,athuair,taas
941,wieder::ADV,athuair,jälleen
942,vergebens::ADV,amú,turhaan
943,vergebens::ADV,in aisce,turhaan
944,vor::PRP,ar thosach,edessä
945,hinter::PRP,laistiar de,takana
946,hinter::PRP,taobh thiar de,takana
947,unter::PRP,faoi,alla
948,durch::PRP,trí,läpi
949,durch::PRP,trí,kautta
950,neben::PRP,taobh le,vieressä
951,neben::PRP,in aice le,vieressä
952,zwischen::PRP,idir,välillä
953,wegen::PRP,de bharr,takia
954,wegen::PRP,de bharr,vuoksi
955,wegen::PRP,mar gheall ar,takia
956,wegen::PRP,mar gheall ar,vuoksi
957,dies::PRN,seo,tämä
958,das::PRN,sin,se
959,alles::PRN,gach rud,kaikki
960,ich::PRN,mé,minä
961,ich::PRN,mise,minä
962,du::PRN,tú,sinä
963,du::PRN,tusa,sinä
964,er::PRN,sé,hän
965,er::PRN,seisean,hän
966,wir::PRN,sinn,me
967,ihr::PRN,sibh,te
968,ihr::PRN,sibhse,te
969,sie::PRN,siad,he
970,sie::PRN,siadsan,he
971,was::FPRN,cad,mikä
972,was::FPRN,céard,mikä
973,wer::FPRN,cé,ken
974,wer::FPRN,cé,kuka
975,wo::FADV,cá,missä
976,wo::FADV,cén áit,missä
977,wohin::FADV,cá,mihin
978,wohin::FADV,cén áit,mihin
979,wie::FADV,conas,miten
980,wie::FADV,conas,kuinka
981,wie::FADV,cén chaoi,miten
982,wie::FADV,cén chaoi,kuinka
983,warum::FADV,cén fáth,miksi
984,warum::FADV,cad chuige,miksi
985,wieviel::FNUM,cá mhéad,paljonko
986,wieviel::FNUM,cá mhéad,kuinka paljon
987,eins::NUM,aon,yksi
988,zwei::NUM,dhá,kaksi
989,drei::NUM,trí,kolme
990,vier::NUM,ceathair,neljä
991,fünf::NUM,cúig,viisi
992,sechs::NUM,sé,kuusi
993,sieben::NUM,seacht,seitsemän
994,acht::NUM,ocht,kahdeksan
995,neun::NUM,naoi,yhdeksän
996,zehn::NUM,deich,kymmenen
997,elf::NUM,aon déag,yksitoista
998,zwölf::NUM,dó dhéag,kaksitoista
999,zwanzig::NUM,fiche,kaksikymmentä
1000,dreißig::NUM,tríocha,kolmekymmentä
1001,vierzig::NUM,daichead,neljäkymmentä
1002,vierzig::NUM,ceathracha,neljäkymmentä
1003,fünfzig::NUM,caoga,viisikymmentä
1004,sechzig::NUM,seasca,kuusikymmentä
1005,siebzig::NUM,seachtó,seitsemänkymmentä
1006,achtzig::NUM,ochtó,kahdeksankymmentä
1007,neunzig::NUM,nócha,yhdeksänkymmentä
1008,hundert::NUM,céad,sata
1009,tausend::NUM,míle,tuhat
1010,und::CNJ,agus,ja
1011,oder::CNJ,nó,tai
1012,stehen::V,seas,seisoa
1013,sitzen::V,suigh,istua
1014,liegen::V,luigh,maata
1015,hängen::V,tá crochta,riippua
1016,werden::V,éirigh,tulla
1017,werden::V,éirigh,joutua
1018,passieren::V,tarlaigh,sattua
1019,passieren::V,tarlaigh,tapahtua
1020,beginnen::V,tosaigh,alkaa
1021,enden::V,críochnaigh,loppua
1022,enden::V,críochnaigh,päättyä
1023,wechseln::V,athraigh,vaihtua
1024,wechseln::V,athraigh,vaihdella
1025,aufgehen[Sonne]::V,éirigh,nousta
1026,untergehen[Sonne]::V,fuin,laskea
1027,untergehen[Sonne]::V,téigh faoi,laskea
1028,scheinen[Sonne]::V,taitin,paistaa
1029,scheinen[Sonne]::V,soilsigh,paistaa
1030,donnern::V,tá toirneach ann,jyristä
1031,wehen::V,séid,tuulla
1032,wehen::V,séid,puhaltaa
1033,strömen::V,sil,virrata
1034,fließen::V,rith,valua
1035,fließen::V,rith,juosta
1036,fließen::V,snigh,valua
1037,fließen::V,snigh,juosta
1038,sich drehen::V,cas,pyöriä
1039,sich drehen::V,imrothlaigh,pyöriä
1040,schwanken::V,luasc,horjua
1041,schwingen::V,luasc,heilua
1042,schwingen::V,luasc,värähdellä
1043,fallen::V,tit,pudota
1044,fallen::V,tit,langeta
1045,brennen::V,dóigh,palaa
1046,rauchen::V,plúch toite,savuta
1047,regnen::V,báistigh,sataa
1048,regnen::V,tá ag cur báistí,sataa
1049,gefrieren::V,sioc,jäätyä
1050,gefrieren::V,reoigh,jäätyä
1051,tauen::V,leáigh,sulaa
1052,tauen::V,coscair,sulaa
1053,schmelzen::V,leáigh,sulaa
1054,trocknen::V,triomaigh,kuivua
1055,sieden::V,fiuch,kiehua
1056,sieden::V,beirigh,kiehua
1057,faulen::V,lobh,mädätä
1058,faulen::V,dreoigh,mädätä
1059,verfaulen::V,lobh,mädätä
1060,verfaulen::V,lobh,mädäntyä
1061,verfaulen::V,feoigh,mädätä
1062,verfaulen::V,feoigh,mädäntyä
1063,reißen::V,bris,revetä
1064,versinken::V,téigh síos,upota
1065,versinken::V,téigh síos,vajota
1066,vergehen::V,téigh thart,kulua
1067,erscheinen::V,tar,ilmestyä
1068,verschwinden::V,imigh,kadota
1069,sinken::V,tit,vajota
1070,sinken::V,ísligh,vajota
1071,abnehmen::V,maolaigh,vähetä
1072,abnehmen::V,laghdaigh,vähetä
1073,zunehmen::V,méadaigh,kasvaa
1074,zunehmen::V,méadaigh,lisääntyä
1075,steigen::V,éirigh,nousta
1076,wachsen::V,fás,kasvaa
1077,glänzen::V,lonraigh,kiiltää
1078,funkeln::V,drithligh,kipinöidä
1079,lärmen::V,tóg callán,meluta
1080,läuten::V,buail,soida
1081,klingeln::V,buail,soida
1082,klirren::V,cling,kalista
1083,brausen::V,búir,kohista
1084,rauschen::V,tá ag siosarnach,kohista
1085,klingen::V,tá glór ag,soida
1086,bellen::V,amhastraigh,haukkua
1087,heulen::V,glam,ulvoa
1088,blasen::V,séid,puhaltaa
1089,pfeifen::V,lig fead,viheltää
1090,schreien::V,béic,kirkua
1091,schreien::V,glaoigh,kirkua
1092,stöhnen::V,lig cnead,voihkia
1093,zittern::V,crith,vapista
1094,zittern::V,creathnaigh,vapista
1095,leben::V,mair,elää
1096,geboren werden::V,rugadh,syntyä
1097,atmen::V,análaigh,hengittää
1098,trinken::V,ól,juoda
1099,essen::V,ith,syödä
1100,schlucken::V,slog,niellä
1101,müde werden::V,tuirsigh,uupua
1102,einschlafen::V,tit ina chodladh,uinahtaa
1103,schlafen::V,codail,maata
1104,schlafen::V,codail,nukkua
1105,aufwachen::V,múscail,herätä
1106,aufstehen::V,éirigh,nousta
1107,aufstehen::V,éirigh,nousta ylös
1108,sich erholen::V,lig scíth,levätä
1109,krank werden::V,éirigh tinn,sairastua
1110,krank sein::V,tá tinn,potea
1111,krank sein::V,tá tinn,sairastaa
1112,schmerzen::V,tá pian i,särkeä
1113,schmerzen::V,tá pian i,kivistää
1114,husten::V,déan casacht,yskiä
1115,genesen::V,téarnaigh,toipua
1116,sterben::V,éag,kuolla
1117,sterben::V,faigh bás,kuolla
1118,umkommen::V,caill,saada surmansa
1119,umkommen::V,caill,kuolla
1120,sich bewegen::V,bog,liikkua
1121,sich bewegen::V,gluais,liikkua
1122,sich rühren::V,corraigh,liikahtaa
1123,sich erheben::V,seas suas,nousta
1124,sich setzen::V,suigh,istuutua
1125,hinfallen::V,tit,kaatua
1126,laufen::V,siúil,kävellä
1127,schreiten::V,siúil,astua
1128,schreiten::V,siúil,astella
1129,spazierengehen::V,téigh ag spaisteoireacht,kävellä
1130,eilen::V,deifrigh,kiirehtiä
1131,eilen::V,brostaigh,kiirehtiä
1132,sich beeilen::V,deifrigh,kiirehtiä
1133,sich beeilen::V,deifrigh,olla kiireissään
1134,sich beeilen::V,déan deifir,kiirehtiä
1135,sich beeilen::V,déan deifir,olla kiireissään
1136,sausen::V,luathaigh,rynnätä
1137,sausen::V,luathaigh,viilettää
1138,rennen::V,rith,juosta
1139,springen::V,léim,hypätä
1140,klettern::V,dreap,kiivetä
1141,schaukeln::V,téigh ar an maide corrach,kiikkua
1142,kriechen::V,snámh,ryömiä
1143,schwimmen::V,snámh,uida
1144,tauchen::V,tum,sukeltaa
1145,rudern::V,iomair,soutaa
1146,rudern::V,rámhaigh,soutaa
1147,fahren::V,tiomáin,ajaa
1148,fahren::V,tiomáin,kulkea
1149,fliegen::V,eitil,lentää
1150,gehen::V,téigh,käydä
1151,weggehen::V,imigh,lähteä
1152,weggehen::V,imigh,poistua
1153,abfahren::V,imigh,lähteä
1154,anhalten::V,stad,pysähtyä
1155,anhalten::V,stad,seisahtua
1156,hineingehen::V,téigh isteach,mennä sisään
1157,eintreten::V,téigh isteach,astua sisään
1158,kommen::V,tar,tulla
1159,ankommen::V,tar,saapua
1160,zurückkommen::V,fill,palata
1161,bleiben::V,fan,jäädä
1162,bleiben::V,fan,viipyä
1163,warten::V,fan,odottaa
1164,erwarten::V,tá ag súil le,odottaa
1165,erwarten::V,tá ag dréim le,odottaa
1166,suchen::V,lorg,etsiä
1167,finden::V,faigh,löytää
1168,finden::V,aimsigh,löytää
1169,versuchen::V,triail,yrittää
1170,vorbereiten::V,réitigh,valmistaa
1171,lieben::V,gráigh,pitää
1172,lieben::V,gráigh,rakastaa
1173,mögen::V,taitin le,pitää
1174,mögen::V,taitin le,tykätä
1175,mögen::V,is maith le,pitää
1176,mögen::V,is maith le,tykätä
1177,lachen::V,gáir,nauraa
1178,rühren::V,téigh i bhfeidhm ar,liikuttaa
1179,weinen::V,goil,itkeä
1180,weinen::V,caoin,itkeä
1181,schimpfen::V,tá ag clamhsán,haukkua
1182,sich ärgern::V,tá corraithe,suuttua
1183,sich fürchten::V,tá eagla ar,pelätä
1184,fürchten::V,tá eagla ar,pelätä
1185,fliehen::V,teith,paeta
1186,flüchten::V,éalaigh,paeta
1187,sehen::V,feic,nähdä
1188,anschauen::V,dearc,katsoa
1189,anschauen::V,féach ar,katsoa
1190,ansehen::V,breathnaigh,katsoa
1191,hören::V,cluin,kuulla
1192,zuhören::V,éist,kuunnella
1193,probieren::V,bliais,maistaa
1194,riechen::V,bolaigh,haistaa
1195,fühlen::V,braith,tuntea
1196,fühlen::V,mothaigh,tuntea
1197,scheinen::V,tá an chuma ar,tuntua
1198,zu sehen sein::V,tá le feiceáil,näkyä
1199,vernehmen::V,clois,kuulla
1200,frieren::V,tá fuar,palella
1201,tun::V,déan,tehdä
1202,können::V,féad,osata
1203,können::V,is féidir le,osata
1204,wollen::V,tá ag iarraidh,tahtoa
1205,anfangen::V,tosaigh,ruveta
1206,anfangen::V,tosaigh,aloittaa
1207,anfangen::V,cuir tús le,ruveta
1208,anfangen::V,cuir tús le,aloittaa
1209,beenden::V,críochnaigh,lopettaa
1210,beenden::V,cuir deireadh le,lopettaa
1211,aufhören::V,stad,loppua
1212,gelingen::V,éirigh le,onnistua
1213,geraten::V,tá deireadh ar,sujua
1214,geraten::V,tá deireadh ar,joutua
1215,öffnen::V,oscail,avata
1216,öffnen::V,oscail,aukaista
1217,schließen::V,dún,sulkea
1218,schließen::V,iaigh,sulkea
1219,stellen::V,cuir,panna
1220,stellen::V,cuir,asettaa
1221,setzen::V,cuir,panna
1222,setzen::V,cuir,istuttaa
1223,setzen::V,socraigh,panna
1224,setzen::V,socraigh,istuttaa
1225,legen::V,cuir,panna
1226,legen::V,cuir,asettaa
1227,berühren::V,teagmhaigh le,koskea
1228,berühren::V,teagmhaigh le,koskettaa
1229,verbinden::V,ceangail,liittää
1230,verbinden::V,ceangail,yhdistää
1231,bedecken::V,clúdaigh,kattaa
1232,bedecken::V,clúdaigh,peittää
1233,bedecken::V,cumhdaigh,kattaa
1234,bedecken::V,cumhdaigh,peittää
1235,aufhängen::V,croch,ripustaa
1236,anzünden::V,las,sytyttää
1237,anzünden::V,adhain,sytyttää
1238,aufheben::V,tóg,ylös nostaa
1239,aufheben::V,tóg,nostaa
1240,aufheben::V,ardaigh,ylös nostaa
1241,aufheben::V,ardaigh,nostaa
1242,zurücklassen::V,fág,jättää
1243,verlieren::V,caill,kadottaa
1244,fallen lassen::V,lig uait,pudottaa
1245,fallen lassen::V,caith uait,pudottaa
1246,machen::V,déan,tehdä
1247,machen::V,réitigh,tehdä
1248,herstellen::V,táirg,tuottaa
1249,herstellen::V,táirg,valmistaa
1250,bauen::V,tóg,rakentaa
1251,reparieren::V,deisigh,korjata
1252,verbessern::V,feabhsaigh,parantaa
1253,ändern::V,athraigh,muuttaa
1254,graben::V,tochail,kaivaa
1255,beugen::V,crom,taivuttaa
1256,biegen::V,lúb,taivuttaa
1257,drehen::V,cas,kääntää
1258,wenden::V,tiontaigh,kääntää
1259,umdrehen::V,iompaigh,kääntää
1260,umdrehen::V,tiontaigh,kääntää
1261,heben::V,ardaigh,nostaa
1262,heben::V,ardaigh,kohottaa
1263,hochheben::V,tóg,nostaa
1264,ergreifen::V,beir ar,tarttua
1265,halten::V,coimeád,pitää
1266,halten::V,coinnigh,pitää
1267,drücken::V,brúigh,painaa
1268,drücken::V,brúigh,puristaa
1269,schieben::V,brúigh,työntää
1270,kratzen::V,scríob,raapia
1271,lecken::V,ligh,nuolla
1272,lecken::V,leadhb,nuolla
1273,beißen::V,bain greim as,purra
1274,abreißen::V,stróic,repiä
1275,abreißen::V,tarraing,repiä
1276,abschneiden::V,scoith,leikata poikki
1277,abschneiden::V,scoith,leikata
1278,binden::V,ceangail,sitoa
1279,stecken::V,sáigh,pistää
1280,brechen::V,bris,murtaa
1281,klopfen::V,cnag,koputtaa
1282,klopfen::V,cnag,kolkuttaa
1283,hauen::V,buail,lyödä
1284,kleben::V,gliúáil,liimata
1285,reiben::V,cuimil,hieroa
1286,reiben::V,cuimil,hangata
1287,streichen::V,leath,sivellä
1288,schleifen::V,líomh,hioa
1289,schneiden::V,gearr,leikata
1290,rütteln::V,croith,ravistaa
1291,schütteln::V,croith,pudistaa
1292,schwenken::V,luasc,heiluttaa
1293,schütten::V,doirt,kaataa
1294,füllen::V,líon,täyttää
1295,einwickeln::V,cuach,kääriä
1296,einwickeln::V,clúdaigh,kääriä
1297,tragen::V,iompair,kantaa
1298,schleppen::V,tarraing,raahata
1299,ziehen::V,tarraing,vetää
1300,aufbewahren::V,coinnigh,säilyttää
1301,werfen::V,caith,viskata
1302,fangen::V,ceap,napata
1303,fangen::V,ceap,ottaa kiinni
1304,packen::V,beir ar,tarttua
1305,verstecken::V,folaigh,kätkeä
1306,verstecken::V,folaigh,piilottaa
1307,verstecken::V,cuir i bhfolach,kätkeä
1308,verstecken::V,cuir i bhfolach,piilottaa
1309,teilen::V,roinn,jakaa
1310,schicken::V,seol,lähettää
1311,bringen::V,beir,viedä
1312,bringen::V,tabhair,viedä
1313,hinzufügen::V,cuir le,lisätä
1314,bekommen::V,faigh,saada
1315,erhalten::V,faigh,saada
1316,nehmen::V,tóg,ottaa
1317,nehmen::V,glac,ottaa
1318,wählen::V,pioc,valita
1319,wählen::V,roghnaigh,valita
1320,auswählen::V,roghnaigh,valikoida
1321,bewahren::V,caomhnaigh,säilyttää
1322,behindern::V,cuir bac ar,estää
1323,verderben::V,mill,pilata
1324,verderben::V,mill,turmella
1325,beschädigen::V,loit,vioittaa
1326,beschädigen::V,loit,vahingoittaa
1327,beschädigen::V,déan damáiste do,vioittaa
1328,beschädigen::V,déan damáiste do,vahingoittaa
1329,zerbrechen::V,bris,rikkoa
1330,zerreißen::V,stiall,repiä rikki
1331,zerreißen::V,stiall,repiä palasiksi
1332,zerstören::V,mill,hävittää
1333,zerstören::V,scrios,hävittää
1334,verbrennen::V,las,polttaa
1335,verbrennen::V,dóigh,polttaa
1336,geben::V,tabhair,antaa
1337,reichen::V,sín,ojentaa
1338,reichen::V,cuir,ojentaa
1339,schenken::V,bronn,lahjoittaa
1340,schenken::V,tabhair,lahjoittaa
1341,versprechen::V,geall,luvata
1342,wünschen::V,guigh,toivottaa
1343,loben::V,mol,ylistää
1344,küssen::V,póg,suudella
1345,wiegen::V,bog,tuudittaa
1346,wiegen::V,bog,keinuttaa
1347,wiegen::V,luasc,tuudittaa
1348,wiegen::V,luasc,keinuttaa
1349,zudecken::V,clúdaigh,peittää
1350,wecken::V,dúisigh,herättää
1351,zeigen::V,taispeáin,näyttää
1352,zeigen::V,taispeáin,osoittaa
1353,führen::V,treoraigh,johdattaa
1354,lehren::V,múin,opettaa
1355,lehren::V,teagasc,opettaa
1356,unterrichten::V,múin,opettaa
1357,unterrichten::V,teagasc,opettaa
1358,aufziehen::V,tóg,kasvattaa
1359,leiten::V,tá i gceannas ar,johtaa
1360,antreiben::V,gríosaigh,hoputtaa
1361,lassen::V,cuir ag,antaa
1362,einladen::V,cuir cuireadh ar,kutsua
1363,vereinigen::V,aontaigh,yhdistää
1364,besuchen::V,tabhair cuairt ar,vierailla
1365,treffen::V,cas ar,tavata
1366,treffen::V,buail le,tavata
1367,sich versammeln::V,bailigh,kokoontua
1368,sich versammeln::V,cruinnigh,kokoontua
1369,spielen::V,imir,pelata
1370,spielen::V,imir,leikkiä
1371,spielen::V,tá ag spraoi,pelata
1372,spielen::V,tá ag spraoi,leikkiä
1373,singen::V,can,laulaa
1374,tanzen::V,rinc,tanssia
1375,tanzen::V,damhsaigh,tanssia
1376,sich trennen::V,scar,erota
1377,verlassen::V,fág,jättää
1378,retten::V,tarrtháil,pelastaa
1379,bewachen::V,cosain,vartioida
1380,bewachen::V,gardáil,vartioida
1381,schützen::V,cosain,suojella
1382,verteidigen::V,cosain,puolustaa
1383,sich schlagen::V,tá ag bruíon,tapella
1384,schießen::V,caith,ampua
1385,schießen::V,scaoil,ampua
1386,siegen::V,bain,voittaa
1387,siegen::V,buaigh,voittaa
1388,ärgern::V,cuir isteach ar,ärsyttää
1389,schlagen::V,buail,lyödä
1390,treten::V,ciceáil,potkaista
1391,stechen::V,sáigh,pistää
1392,stoßen::V,brúigh,sysätä
1393,stoßen::V,brúigh,työntää
1394,stoßen::V,soncáil,sysätä
1395,stoßen::V,soncáil,työntää
1396,stehlen::V,goid,varastaa
1397,stören::V,cuir isteach ar,häiritä
1398,belästigen::V,cuir as do,häiritä
1399,verbergen::V,ceil,kätkeä
1400,täuschen::V,cuir dallamullóg ar,harhauttaa
1401,betrügen::V,déan calaois ar,pettää
1402,betrügen::V,déan calaois ar,petkuttaa
1403,töten::V,maraigh,tappaa
1404,wohnen::V,cuir faoi,asua
1405,wohnen::V,tá ina chónaí,asua
1406,arbeiten::V,oibrigh,tehdä työtä
1407,arbeiten::V,oibrigh,työskennellä
1408,sammeln::V,bailigh,koota
1409,sammeln::V,bailigh,kerätä
1410,sammeln::V,cruinnigh,koota
1411,sammeln::V,cruinnigh,kerätä
1412,pflücken::V,pioc,poimia
1413,jagen::V,seilg,metsästää
1414,fischen::V,iasc,kalastaa
1415,fassen::V,beir ar,pyydystää
1416,fassen::V,beir ar,saalistaa
1417,hüten::V,aoirigh,paimentaa
1418,treiben::V,seol,ajaa
1419,treiben::V,tiomáin,ajaa
1420,anbinden::V,ceangail,kytkeä
1421,füttern::V,cothaigh,ruokkia
1422,füttern::V,beathaigh,ruokkia
1423,melken::V,bligh,lypsää
1424,melken::V,crúigh,lypsää
1425,hacken::V,gearr,hakata
1426,gießen::V,uiscigh,kastella
1427,reifen::V,aibigh,kypsyä
1428,zubereiten::V,cócaráil,valmistaa
1429,kochen::V,bruith,keittää
1430,kochen::V,beirigh,keittää
1431,backen::V,bácáil,leipoa
1432,braten::V,róst,paistaa
1433,braten::V,frioch,paistaa
1434,umrühren::V,measc,hämmentää
1435,stricken::V,cniotáil,kutoa
1436,stricken::V,cniotáil,neuloa
1437,nähen::V,fuaigh,ommella
1438,färben::V,dathaigh,värjätä
1439,färben::V,dathaigh,värittää
1440,reinigen::V,glan,puhdistaa
1441,waschen::V,nigh,pestä
1442,abwischen::V,glan,pyyhkiä
1443,spülen::V,sruthlaigh,huuhtoa
1444,fegen::V,scuab,pyyhkäistä
1445,kehren::V,scuab,lakaista
1446,baden::V,folc,kylpeä
1447,sich waschen::V,nigh é féin,peseytyä
1448,ausziehen::V,bain de,riisua
1449,anziehen::V,cuir ar,pukea ylleen
1450,sich anziehen::V,gléas é féin,pukeutua
1451,kämmen::V,cíor,kammata
1452,schmücken::V,maisigh,koristaa
1453,schmücken::V,maisigh,kaunistaa
1454,sagen::V,abair,sanoa
1455,sprechen::V,labhair,puhua
1456,reden::V,caintigh,keskustella
1457,sich unterhalten::V,caintigh,jutella
1458,sich unterhalten::V,tá ag comhrá,jutella
1459,fragen::V,fiafraigh,kysyä
1460,fragen::V,cuir ceist,kysyä
1461,bitten::V,iarr,pyytää
1462,erzählen::V,inis,kertoa
1463,erzählen::V,eachtraigh,kertoa
1464,mitteilen::V,aithris,ilmoittaa
1465,mitteilen::V,cuir in iúl,ilmoittaa
1466,nennen::V,ainmnigh,kutsua
1467,nennen::V,ainmnigh,nimittää
1468,rufen::V,glaoigh,kutsua
1469,prahlen::V,maígh,kerskailla
1470,übersetzen::V,aistrigh,kääntää
1471,denken::V,síl,miettiä
1472,denken::V,síl,ajatella
1473,denken::V,ceap,miettiä
1474,denken::V,ceap,ajatella
1475,glauben::V,creid,uskoa
1476,bemerken::V,tabhair faoi deara,huomata
1477,erkennen::V,aithin,tunnistaa
1478,begreifen::V,tuig,ymmärtää
1479,verstehen::V,tuig,ymmärtää
1480,lernen::V,foghlaim,oppia
1481,wissen::V,tá a fhios ag,tietää
1482,sich erinnern an::V,cuimhnigh ar,muistaa
1483,sich erinnern an::V,is cuimhne ar,muistaa
1484,vergessen::V,dearmad,unohtaa
1485,messen::V,tomhais,mitata
1486,zählen::V,cuntais,laskea
1487,rechnen::V,ríomh,laskea
1488,rechnen::V,áirigh,laskea
1489,lesen::V,léigh,lukea
1490,malen::V,péinteáil,maalata
1491,zeichnen::V,línigh,piirtää
1492,zeichnen::V,línigh,piirustaa
1493,zeichnen::V,tarraing,piirtää
1494,zeichnen::V,tarraing,piirustaa
1495,schreiben::V,scríobh,kirjoittaa
1496,besitzen::V,is le,omistaa
1497,kaufen::V,ceannaigh,ostaa
1498,verkaufen::V,díol,myydä
1499,bezahlen::V,íoc as,maksaa
1500,zahlen::V,íoc,maksaa
1501,beherrschen::V,rialaigh,hallita
1502,ertragen::V,seas,kestää
1503,ertragen::V,fulaing,kestää
1504,ertragen::V,foighnigh,kestää
1505,Ader::N,,suoni
1506,vorwärts::ADV,,eteenpäin
