,Concept_ID,fa,kl
743,sauber::A,پاک,sukuluippoq
744,sauber::A,پاک,ipeqanngilaq
745,sauber::A,تمیز,eqqippoq
746,sauber::A,تمیز,sukuluippoq
747,sauber::A,تمیز,ipeqanngilaq
748,schmutzig::A,کثیف,tapappoq
749,schmutzig::A,کثیف,minguppoq
750,schmutzig::A,آلوده,tapappoq
751,schmutzig::A,آلوده,minguppoq
752,roh::A,خام,aapavoq
753,reif::A,رسیده,qaarulerpoq
754,lecker::A,لذیذ,
755,lecker::A,خوشمزه,
756,süß::A,شیرین,tungusunnippoq
757,bitter::A,تلخ,qasilippoq
758,sauer::A,ترش,
759,hell::A,روشن,qaamavoq
760,dunkel::A,تاریک,qernerpoq
761,schwarz::A,سیاه,qernerpoq
762,weiß::A,سفید,qaqorpoq
763,rot::A,سرخ,aappaluppoq
764,rot::A,قرمز,aappaluppoq
765,gelb::A,زرد,sungaarpoq
766,blau::A,آبی,tungujorpoq
767,grün::A,سبز,qorsooqqippoq
768,grau::A,طوسی,qaserpoq
769,grau::A,خاکستری,qaserpoq
770,bunt::A,رنگارنگ,
771,billig::A,ارزان,akikippoq
772,teuer::A,گران,
773,wertvoll::A,قیمتی,erlinnarpoq
774,wertvoll::A,گرانبها,erlinnarpoq
775,blind::A,کور,tappiippoq
776,blind::A,کور,isigisaqanngilaq
777,blind::A,نابینا,tappiippoq
778,blind::A,نابینا,isigisaqanngilaq
779,taub::A,کر,tusilarpoq
780,taub::A,ناشنوا,tusilarpoq
781,kräftig::A,قوی,pissaq
782,kräftig::A,قوی,pissarsuaq
783,stark::A,قوی,sanngivoq
784,stark::A,نیرومند,sanngivoq
785,schwach::A,ضعیف,nakuippoq
786,fett::A,چرب,pualavoq
787,schlank::A,باریک‌اندام,tuappoq
788,hübsch::A,قشنگ,aatsialaq
789,hübsch::A,خوشگل,aatsialaq
790,böse::A,بد,ajorpoq
791,dumm::A,احمق,taqajak
792,dumm::A,احمق,sikkilluppoq
793,dumm::A,احمق,qaatusimasaqanngilaq
794,faul::A,لش,eqiasuppoq
795,faul::A,لش,eqiattortuvoq
796,faul::A,تنبل,eqiasuppoq
797,faul::A,تنبل,eqiattortuvoq
798,fleißig::A,زرنگ,eqiasuippoq
799,geizig::A,خسیس,iasilaarpoq
800,geizig::A,خسیس,tukkuippoq
801,klug::A,عاقل,mallak
802,klug::A,عاقل,ittanneq
803,klug::A,عاقل,kutaappoq
804,klug::A,عاقل,kuttaappoq
805,klug::A,عاقل,qarasagippoq
806,klug::A,باهوش,mallak
807,klug::A,باهوش,ittanneq
808,klug::A,باهوش,kutaappoq
809,klug::A,باهوش,kuttaappoq
810,klug::A,باهوش,qarasagippoq
811,geschickt::A,ماهر,
812,lieb::A,عزیز,akisooq
813,lustig::A,شاد,piikulavoq
814,lustig::A,خوشحال,piikulavoq
815,sanft::A,لطیف,isumagippoq
816,hungrig::A,گرسنه,kaappoq
817,hungrig::A,گرسنه,perlilerpoq
818,krank::A,مریض,napparsimavoq
819,krank::A,بیمار,napparsimavoq
820,nackt::A,لخت,
821,nackt::A,برهنه,
822,traurig::A,غمگین,aliasuppoq
823,lebendig::A,زنده,uumavoq
824,gut::A,خوب,ajunngilaq
825,schlecht::A,بد,sualuppoq
826,richtig::A,درست,iluarpoq
827,schlimm::A,وخيم,amiilaarnarpoq
828,wahr::A,درست,ilumoorpoq
829,wahr::A,حقیقی,ilumoorpoq
830,alt::A,کهنه,pisoqaq
831,neu::A,نو,nutaavoq
832,ehemalig::A,قبلی,
833,alt[Lebewesen]::A,پیر,utoqqaq
834,jung::A,جوان,inuusuppoq
835,jung::A,جوان,kingulliarsuk
836,arm::A,فقیر,piillasoq
837,arm::A,فقیر,piitsuuvoq
838,reich::A,پولدار,pisuuvoq
839,reich::A,ثروتمند,pisuuvoq
840,bekannt::A,آشنا,
841,bekannt::A,معلوم,
842,berühmt::A,مشهور,tusaamasaq
843,fremd::A,خارجی,ajasoornarpoq
844,fremd::A,بیگانه,ajasoornarpoq
845,verschieden::A,مختلف,allatut
846,verschieden::A,مختلف,tamalaat
847,verschieden::A,متفاوت,allatut
848,verschieden::A,متفاوت,tamalaat
849,nah::A,نزدیک,qanippoq
850,fern::A,دور,ungasippoq
851,linker::A,چپ,saamerleq
852,rechter::A,راست,innarluissut
853,anderer::A,دیگر,
854,erster::A,اول,siulleq
855,zweiter::A,دوم,qataatsup tullia
856,dritter::A,سوم,pingajorarterut
857,letzter::A,آخر,kingulleq
858,allein::ADV,تنها,kisimiippoq
859,auf einmal::ADV,همزمان,tassanngaannaq
860,zusammen::ADV,باهم,attaasa
861,zusammen::ADV,باهم,attarmik
862,lange::ADV,مدت‌ها,akuni
863,lange::ADV,مدت زیادی,akuni
864,plötzlich::ADV,ناگهان,tassanngaannaq
865,sofort::ADV,فوراً,erniinnaq
866,später::ADV,بعدها,kingorna
867,jetzt::ADV,حالا,maanna
868,jetzt::ADV,حالا,massakkut
869,jetzt::ADV,اکنون,maanna
870,jetzt::ADV,اکنون,massakkut
871,heute::ADV,امروز,ullumi
872,morgen::ADV,فردا,aqagu
873,bald::ADV,زود,erniinnaq
874,bald::ADV,بزودی,erniinnaq
875,dann::ADV,سپس,taava
876,dann::ADV,آنوقت,taava
877,gestern::ADV,دیروز,ippassaq
878,einst::ADV,وقتی,ataatsimik
879,einst::ADV,وقتی,ilaanni
880,einst::ADV,زمانی,ataatsimik
881,einst::ADV,زمانی,ilaanni
882,damals::ADV,آنوقت,taamani
883,damals::ADV,آنوقت,taamanikkut
884,damals::ADV,آنوقت,taassumuunakkut
885,damals::ADV,آنزمان,taamani
886,damals::ADV,آنزمان,taamanikkut
887,damals::ADV,آنزمان,taassumuunakkut
888,danach::ADV,بعد,taava
889,vorher::ADV,قبلاً,siornagut
890,zuerst::ADV,اول,
891,zuerst::ADV,ابتداء,
892,einmal::ADV,یکدفعه,ilaanni
893,einmal::ADV,یکدفعه,ataatsimik
894,manchmal::ADV,گاهی,qaqutigu
895,manchmal::ADV,گاهی,qaqutigut
896,manchmal::ADV,بعضی اوقات,qaqutigu
897,manchmal::ADV,بعضی اوقات,qaqutigut
898,oft::ADV,اغلب,akulikitsumik
899,immer::ADV,همیشه,tamatigut
900,niemals::ADV,هرگز,
901,hier::ADV,اینجا,maani
902,hierhin::ADV,به اینجا,maani
903,von hier::ADV,از اینجا,
904,dort::ADV,آنجا,
905,dorthin::ADV,به آنجا,ikuuna
906,geradeaus::ADV,راست,narlumut
907,vorwärts::ADV,جلو,pilangavoc
908,vorwärts::ADV,به پیش,pilangavoc
909,rückwärts::ADV,عقب,kingumut
910,rückwärts::ADV,عقب,tunumut or tunummut
911,zurück::ADV,پس,kingumut
912,zurück::ADV,پس,tunumut or tunummut
913,zurück::ADV,عقب,kingumut
914,zurück::ADV,عقب,tunumut or tunummut
915,zurück::ADV,بالعکس,kingumut
916,zurück::ADV,بالعکس,tunumut or tunummut
917,unten::ADV,زیر,kana
918,unten::ADV,پایین,kana
919,hinab::ADV,به پایین,qiviu
920,oben::ADV,بالا,
921,hinauf::ADV,به بالا,
922,überall::ADV,همه‌جا,tamaginni
923,überall::ADV,همه‌جا,tamani tamaani
924,nicht::ADV,نه,
925,ein wenig::ADV,کمی,
926,kaum::ADV,به سختی,qaqutigorsuaq
927,sehr::ADV,خیلی,assut
928,sehr::ADV,بسیار,assut
929,so::ADV,چنین,
930,so::ADV,اینطور,
931,noch::ADV,هنوز,qeratavoq
932,nur::ADV,فقط,
933,nur::ADV,تنها,
934,schon::ADV,قبلاً,taava-una
935,schon::ADV,به این زودی,taava-una
936,wieder::ADV,باز,kingumut
937,wieder::ADV,دوباره,kingumut
938,vergebens::ADV,بیهوده,angiluk
939,vor::PRP,در جلوی,
940,hinter::PRP,پشت,
941,unter::PRP,تحت,
942,durch::PRP,از وسط,
943,durch::PRP,از ميان,
944,neben::PRP,کنار,
945,neben::PRP,پهلوی,
946,zwischen::PRP,بین,
947,zwischen::PRP,میان,
948,wegen::PRP,برای,
949,wegen::PRP,بخاطر,
950,dies::PRN,این,manna
951,dies::PRN,این,matuma
952,das::PRN,آن,ua
953,alles::PRN,تمام,
954,alles::PRN,همه‌چیر,
955,ich::PRN,من,uanga
956,du::PRN,تو,illit
957,er::PRN,او,una
958,wir::PRN,ما,uagut
959,ihr::PRN,شما,ilissi
960,sie::PRN,آنها,uku
961,was::FPRN,چه,aat?
962,wer::FPRN,کی,kikkut
963,wo::FADV,کجا,sumi
964,wohin::FADV,بکجا,sumut
965,wie::FADV,چطور,qanoq
966,wie::FADV,چگونه,qanoq
967,warum::FADV,چرا,sooq
968,warum::FADV,برای چه,sooq
969,wieviel::FNUM,چند,qassit
970,wieviel::FNUM,چند,qanoq atsigisumik?
971,wieviel::FNUM,چقدر,qassit
972,wieviel::FNUM,چقدر,qanoq atsigisumik?
973,eins::NUM,یک,ataaseq
974,zwei::NUM,دو,marluk
975,drei::NUM,سه,pingasut
976,vier::NUM,چهار,sisamat
977,vier::NUM,چهار,qajuusat
978,fünf::NUM,پنج,tallimat
979,sechs::NUM,شش,arfineq
980,sechs::NUM,شش,arfinillit
981,sieben::NUM,هفت,arfineq-marluk
982,acht::NUM,هشت,arfineq pingasut
983,neun::NUM,نه,qulingiluat
984,neun::NUM,نه,arfineq sisamat
985,zehn::NUM,ده,qulit
986,elf::NUM,یازده,aqqaneq
987,zwölf::NUM,دوازده,aqqaneq-marluk
988,zwanzig::NUM,بیست,tyve
989,dreißig::NUM,سی,tredive
990,dreißig::NUM,سی,pingasunik qulillit
991,vierzig::NUM,چهل,fyrre
992,fünfzig::NUM,پنجاه,halvtreds
993,fünfzig::NUM,پنجاه,tallimanik qulillit
994,sechzig::NUM,شصت,tres
995,siebzig::NUM,هفتاد,halvfjerds
996,achtzig::NUM,هشتاد,firs
997,neunzig::NUM,نود,halvfems
998,hundert::NUM,صد,et hundrede
999,tausend::NUM,هزار,et tusinde
1000,und::CNJ,و,aamma
1001,oder::CNJ,یا,imalluunnit
1002,stehen::V,ایستادن,sikingavoq
1003,sitzen::V,نشستن,ingippoq
1004,liegen::V,خوابیدن,nalavoq
1005,liegen::V,خوابیدن,aqupivoq
1006,liegen::V,دراز کشیدن,nalavoq
1007,liegen::V,دراز کشیدن,aqupivoq
1008,hängen::V,آویزان بودن,nivinngarpaa
1009,werden::V,شدن,pinngorpoq
1010,passieren::V,گذشتن,pivoq
1011,passieren::V,اتفاق افتادن,pivoq
1012,beginnen::V,شروع شدن,aallarnerpaa
1013,enden::V,تمام شدن,naggaserpaa
1014,wechseln::V,عوض شدن,immikkut ilivoq
1015,aufgehen[Sonne]::V,برآمدن,
1016,aufgehen[Sonne]::V,طلوع کردن,
1017,untergehen[Sonne]::V,غروب کردن,ilioqqaasoq
1018,scheinen[Sonne]::V,تابیدن,qinnorpoq
1019,scheinen[Sonne]::V,تابیدن,qinngorpoq
1020,donnern::V,رعد زدن,kalleq
1021,wehen::V,دمیدن,timmivoq
1022,strömen::V,روان شدن,
1023,fließen::V,روان شدن,
1024,sich drehen::V,چرخیدن,ipippaa
1025,schwanken::V,خم و راست شدن,aalavoq
1026,schwingen::V,تاب خوردن,issakajaat or issakatsiaarut
1027,schwingen::V,نوسان کردن,issakajaat or issakatsiaarut
1028,fallen::V,افتادن,quasivaa
1029,fallen::V,سقوط کردن,quasivaa
1030,brennen::V,سوزاندن,seerpoq
1031,brennen::V,سوزاندن,uuppaa
1032,rauchen::V,دود کردن,pujoorpoq
1033,regnen::V,باران آمدن,siallerpoq
1034,gefrieren::V,یخ بستن,qiulerpoq
1035,tauen::V,آب شدن,aappoq
1036,schmelzen::V,آب شدن,aappoq
1037,schmelzen::V,آب شدن,aatsippaa
1038,trocknen::V,خشک شدن,panerserpaa
1039,sieden::V,جوشیدن,qalappoq
1040,faulen::V,فاسد شدن,
1041,verfaulen::V,پوسیدن,
1042,reißen::V,پاره شدن,qulli
1043,reißen::V,پاره شدن,alittorpaa
1044,reißen::V,پاره شدن,kimillanneq
1045,versinken::V,غرق شدن,kivivaa
1046,versinken::V,غرق شدن,apparpoq
1047,vergehen::V,گذشتن,qaangerpaa
1048,vergehen::V,گذشتن,sarsuppoq
1049,erscheinen::V,ظاهر شدن,takutippoq
1050,verschwinden::V,گم شدن,
1051,verschwinden::V,از بین رفتن,
1052,sinken::V,پایین آمدن,kivivaa
1053,sinken::V,پایین آمدن,apparpoq
1054,abnehmen::V,کم شدن,ikillipput
1055,zunehmen::V,زیاد شدن,allisippaa
1056,steigen::V,بالا رفتن,allisippaa
1057,wachsen::V,قد کشیدن,allivoq
1058,glänzen::V,برق زدن,qinngorpoq
1059,glänzen::V,برق زدن,qinnorpoq
1060,funkeln::V,جرقه زدن,uisorilavoq
1061,lärmen::V,شلوغ کردن,
1062,läuten::V,زنگ زدن,avilualaarpoq
1063,klingeln::V,زنگ زدن,aviluarpoq
1064,klingeln::V,زنگ زدن,aviluarpaluppoq
1065,klirren::V,جرنگ جرنگ صدا کردن,
1066,brausen::V,طوفانی بودن,ittuk
1067,brausen::V,طوفانی بودن,ittuppoq
1068,brausen::V,طوفانی بودن,ittuppaluppoq
1069,rauschen::V,خش‌خش کردن,
1070,klingen::V,صدا دادن,
1071,bellen::V,عوعو کردن,qiluppoq
1072,heulen::V,زوزه کشیدن,maarpoq
1073,heulen::V,زوزه کشیدن,maalavoq
1074,heulen::V,زوزه کشیدن,miaggoorpoq
1075,blasen::V,فوت کردن,aporneq
1076,pfeifen::V,سوت زدن,siggartartitsivoq
1077,pfeifen::V,سوت زدن,siorsulavoq
1078,schreien::V,فریاد زدن,suaarpoq
1079,stöhnen::V,نالیدن,nipiliorpoq
1080,stöhnen::V,نالیدن,nipilliorpoq
1081,zittern::V,لرزیدن,qarsulivik
1082,leben::V,زیستن,inuuvoq
1083,leben::V,زندگی کردن,inuuvoq
1084,geboren werden::V,متولد شدن,inuuvoq
1085,geboren werden::V,متولد شدن,inunngorpoq
1086,atmen::V,تنفس کردن,anersaarpoq
1087,trinken::V,نوشیدن,imerpoq
1088,essen::V,خوردن,tamorpoq
1089,schlucken::V,بلعیدن,tuluarnaq
1090,schlucken::V,قورت دادن,tuluarnaq
1091,müde werden::V,خسته شدن,
1092,einschlafen::V,خواب رفتن,sinippoq
1093,schlafen::V,خوابیدن,sinik
1094,aufwachen::V,از خواب بیدار شدن,iterpoq
1095,aufwachen::V,از خواب بیدار شدن,eqqumavoq
1096,aufstehen::V,بیدار شدن,makippoq
1097,sich erholen::V,استراحت کردن,qasuerserpoq
1098,krank werden::V,مریض شدن,
1099,krank sein::V,بیمار بودن,
1100,schmerzen::V,درد کردن,anneraa
1101,schmerzen::V,درد کردن,annernarpoq
1102,husten::V,سرفه کردن,quersorpoq
1103,genesen::V,بهبود یافتن,ajunngissivoq
1104,genesen::V,بهبود یافتن,ilisimmarpoq
1105,genesen::V,بهبود یافتن,ilorrippoq
1106,sterben::V,مردن,toquvoq
1107,umkommen::V,کشته شدن,
1108,sich bewegen::V,حرکت کردن,ingerlavoq
1109,sich rühren::V,تکان خوردن,
1110,sich erheben::V,برخواستن,
1111,sich setzen::V,نشستن,ingippoq
1112,hinfallen::V,زمین خوردن,
1113,laufen::V,پیاده رفتن,arpappoq
1114,schreiten::V,قدم زدن,ingerlavoq
1115,spazierengehen::V,گردش رفتن,utertakajaarpoq
1116,spazierengehen::V,گردش رفتن,utertakattajaarpoq
1117,eilen::V,شتاب کردن,qaa qaa
1118,eilen::V,شتاب کردن,qiilasaarpoq
1119,eilen::V,شتاب کردن,ingerlasaarpaa
1120,sich beeilen::V,عجله کردن,tuaviorpoq
1121,sausen::V,صفیر کشیدن,uiguut
1122,rennen::V,دویدن,igivoq
1123,springen::V,پریدن,upernassaq
1124,klettern::V,بالا رفتن,pilaakkeerpoq
1125,schaukeln::V,تاب خوردن,aalavoq
1126,kriechen::V,خزیدن,
1127,schwimmen::V,شنا کردن,naluppoq
1128,tauchen::V,غواصی کردن,allorpoq
1129,rudern::V,پارو زدن,ipuppaa
1130,fahren::V,سواره رفتن,qimusserpoq
1131,fliegen::V,پریدن,timmivoq
1132,gehen::V,رفتن,
1133,weggehen::V,رفتن,piiarpoq
1134,abfahren::V,حرکت کردن,
1135,anhalten::V,ایست کردن,unitsippaa
1136,hineingehen::V,داخل شدن,timaappaa
1137,eintreten::V,وارد شدن,allattorpaa
1138,kommen::V,آمدن,qaa-
1139,kommen::V,آمدن,pivaa
1140,ankommen::V,رسیدن,tikippoq
1141,zurückkommen::V,برگشتن,angerlarpoq
1142,bleiben::V,ماندن,uninngavoq
1143,warten::V,منتظر بودن,paavoq
1144,warten::V,منتظر بودن,utaqqivoq
1145,erwarten::V,انتظار داشتن,
1146,suchen::V,جستجو کردن,nivivaa
1147,finden::V,یافتن,nanivaa
1148,finden::V,پیدا کردن,nanivaa
1149,versuchen::V,سعی کردن,uuppaa
1150,versuchen::V,سعی کردن,ussersarpaa
1151,versuchen::V,کوشش کردن,uuppaa
1152,versuchen::V,کوشش کردن,ussersarpaa
1153,vorbereiten::V,آماده کردن,piareersarpaa
1154,lieben::V,عاشق بودن,asavaa
1155,mögen::V,میل داشتن,akaaraa
1156,mögen::V,دوست داشتن,akaaraa
1157,lachen::V,خندیدن,
1158,rühren::V,به رقت آوردن,qeerlerpaa
1159,weinen::V,گریه کردن,qiavoq
1160,schimpfen::V,فحاشی کردن,qatimaarpoq
1161,sich ärgern::V,ناراحت شدن,ugguutigaa
1162,sich fürchten::V,واهمه کردن,eqqanaarpoq
1163,fürchten::V,ترسیدن,ersigaa
1164,fliehen::V,گریختن,qimaavoq
1165,flüchten::V,فرار کردن,allikarfigaa
1166,sehen::V,دیدن,isigaa
1167,anschauen::V,نگاه کردن,
1168,ansehen::V,تماشا کردن,alaatsinaappaa
1169,hören::V,شنیدن,tusarpaa
1170,zuhören::V,گوش دادن,naalappoq
1171,probieren::V,چشیدن,
1172,riechen::V,بوییدن,tipippoq
1173,riechen::V,بو کردن,tipippoq
1174,fühlen::V,احساس کردن,misigaa
1175,scheinen::V,بنظر آمدن,takutippoq
1176,zu sehen sein::V,دیده شدن,
1177,vernehmen::V,شنیدن,
1178,frieren::V,سرد بودن,qiiavoq
1179,tun::V,کردن,iliorpoq
1180,können::V,توانستن,
1181,wollen::V,خواستن,piumavaa
1182,anfangen::V,شروع کردن,pilerpoq
1183,beenden::V,تمام کردن,naggaserpaa
1184,beenden::V,پایان دادن,naggaserpaa
1185,aufhören::V,دست کشیدن,naammatsippaa
1186,gelingen::V,موفق شدن,
1187,geraten::V,نتیجه دادن,
1188,öffnen::V,گشودن,ammarpaa
1189,öffnen::V,باز کردن,ammarpaa
1190,schließen::V,بستن,matuaa
1191,schließen::V,قفل کردن,matuaa
1192,stellen::V,گذاردن,ilivaa
1193,stellen::V,گذاردن,iliorarpai
1194,stellen::V,گذاردن,ilioqqarpai
1195,setzen::V,نشاندن,iliorarpai
1196,setzen::V,نشاندن,ilioqqarpai
1197,legen::V,گذاشتن,ilivaa
1198,berühren::V,دست زدن,attorpaa
1199,berühren::V,لمس کردن,attorpaa
1200,verbinden::V,وصل کردن,taperserpaa
1201,bedecken::V,پوشاندن,iikkerpaa
1202,bedecken::V,پوشاندن,iikkersorpaa
1203,aufhängen::V,آویختن,inivaa
1204,aufhängen::V,آویختن,iniorarpai
1205,anzünden::V,سوزاندن,saggaavoq
1206,aufheben::V,برداشتن,allisippaa
1207,aufheben::V,بلند کردن,allisippaa
1208,zurücklassen::V,گذاشتن,aallarpoq
1209,verlieren::V,گم کردن,annaavaa
1210,fallen lassen::V,انداختن,nakkaavaa
1211,machen::V,کردن,iliorpoq
1212,machen::V,ساختن,iliorpoq
1213,herstellen::V,ساختن,anillatsippaa
1214,herstellen::V,تولید کردن,anillatsippaa
1215,bauen::V,ساختن,marrarterpaa
1216,bauen::V,بنا کردن,marrarterpaa
1217,reparieren::V,درست کردن,iluarsaappaa
1218,reparieren::V,تعمیر کردن,iluarsaappaa
1219,verbessern::V,بهتر کردن,naqqippaa
1220,ändern::V,تغییر دادن,
1221,graben::V,کندن,assappaa
1222,graben::V,گود کردن,assappaa
1223,beugen::V,کج کردن,qappappoq
1224,biegen::V,خم کردن,qappappoq
1225,drehen::V,چرخاندن,
1226,wenden::V,برگرداندن,assappaa
1227,wenden::V,برگرداندن,assakarpoq
1228,umdrehen::V,برگرداندن,assakartippaa
1229,heben::V,برداشتن,kivippaa
1230,hochheben::V,برآوردن,kissumiarpaa
1231,hochheben::V,بلند کردن,kissumiarpaa
1232,ergreifen::V,گرفتن,isaappaa
1233,ergreifen::V,گرفتن,isaguppaa
1234,halten::V,نگاه داشتن,minarpaa
1235,drücken::V,فشار دادن,naqittaat
1236,drücken::V,فشار آوردن,naqittaat
1237,schieben::V,هل دادن,
1238,kratzen::V,خاریدن,qitsuppaa
1239,lecken::V,لیسیدن,aluppaa
1240,beißen::V,گاز زدن,kiivaa
1241,abreißen::V,پاره کردن,aqqarpaa
1242,abreißen::V,پاره کردن,isaterpaa
1243,abschneiden::V,بریدن,kipivaa
1244,abschneiden::V,قطع کردن,kipivaa
1245,binden::V,بستن,kakkersarpaa
1246,stecken::V,فرو کردن,kussunneq
1247,brechen::V,شکستن,nallorpaa
1248,klopfen::V,کوبیدن,pattappaa
1249,hauen::V,زدن,aqivaa
1250,kleben::V,چسباندن,qaappoq
1251,reiben::V,مالش دادن,tagiarpaa
1252,reiben::V,مالش دادن,tangiarpaa
1253,streichen::V,مالیدن,erlerpoq
1254,schleifen::V,تیز کردن,sequppaa
1255,schneiden::V,چیدن,uullivoq
1256,schneiden::V,بریدن,uullivoq
1257,rütteln::V,لرزاندن,
1258,rütteln::V,تکان دادن,
1259,schütteln::V,تکان دادن,aalavoq
1260,schwenken::V,تاب دادن,issarpoq
1261,schütten::V,ریختن,
1262,füllen::V,پر کردن,immerpaa
1263,einwickeln::V,پیچیدن,immoqquserpaa
1264,tragen::V,بردن,maqippaa
1265,tragen::V,بردن,assartorpoq
1266,tragen::V,حمل کردن,maqippaa
1267,tragen::V,حمل کردن,assartorpoq
1268,schleppen::V,کشیدن,assartorpoq
1269,ziehen::V,کشیدن,kalippaa
1270,ziehen::V,کشیدن,kalissarpoq
1271,aufbewahren::V,نگهداری کردن,toqqorpaa
1272,werfen::V,انداختن,kuivaa
1273,werfen::V,پرتاب کردن,kuivaa
1274,fangen::V,گرفتن,anguaa
1275,packen::V,گرفتن,
1276,verstecken::V,قایم کردن,anngigaa
1277,verstecken::V,پنهان کردن,anngigaa
1278,teilen::V,قسمت کردن,agguut
1279,teilen::V,قسمت کردن,agguusersorpaa
1280,teilen::V,تقسیم کردن,agguut
1281,teilen::V,تقسیم کردن,agguusersorpaa
1282,schicken::V,فرستادن,nassiuppaa
1283,schicken::V,ارسال کردن,nassiuppaa
1284,bringen::V,آوردن,aggiuppaa
1285,bringen::V,آوردن,nassataraa
1286,hinzufügen::V,افزودن,
1287,hinzufügen::V,اضافه کردن,
1288,bekommen::V,گرفتن,tiguaa
1289,erhalten::V,دریافت کردن,tiguaa
1290,nehmen::V,گرفتن,pivoq
1291,nehmen::V,گرفتن,tiguaa
1292,nehmen::V,برداشتن,pivoq
1293,nehmen::V,برداشتن,tiguaa
1294,wählen::V,انتخاب کردن,
1295,auswählen::V,برگزیدن,
1296,bewahren::V,حفظ کردن,sukkunik simerserpaa
1297,bewahren::V,حفاظت کردن,sukkunik simerserpaa
1298,behindern::V,مانع بودن,
1299,verderben::V,از بین بردن,asiutippaa
1300,verderben::V,از بین بردن,piuneerunnerit
1301,beschädigen::V,صدمه زدن,
1302,zerbrechen::V,شکستن,ukuvoq
1303,zerreißen::V,دریدن,tisavaa
1304,zerreißen::V,دریدن,alittorpaa
1305,zerreißen::V,پاره کردن,tisavaa
1306,zerreißen::V,پاره کردن,alittorpaa
1307,zerstören::V,خراب کردن,aserorpaa
1308,zerstören::V,ویران کردن,aserorpaa
1309,verbrennen::V,سوزاندن,seerpoq
1310,geben::V,دادن,pivoq
1311,reichen::V,دادن,
1312,schenken::V,هدیه دادن,
1313,versprechen::V,قول دادن,neriorsorpaa
1314,versprechen::V,وعده دادن,neriorsorpaa
1315,wünschen::V,آرزو کردن,kissaat
1316,loben::V,ستایش کردن,nersorpaa
1317,loben::V,ستایش کردن,nersornaat
1318,küssen::V,بوسیدن,kunippaa
1319,küssen::V,بوسیدن,kunissorpaa
1320,wiegen::V,نوسان کردن,
1321,zudecken::V,پوشاندن,majorpaa
1322,wecken::V,بیدار کردن,itersarpaa
1323,zeigen::V,نشان دادن,tikkuuppaa
1324,führen::V,رهنمائی کردن,tasissiuppaa
1325,führen::V,رهنمائی کردن,ilitsersorpaa
1326,führen::V,رهنمائی کردن,tasissersuuppaa
1327,lehren::V,آموختن,ilinniartippaa
1328,lehren::V,یاد دادن,ilinniartippaa
1329,unterrichten::V,درس دادن,ajoqerpaa
1330,unterrichten::V,درس دادن,ajoqersorpaa
1331,unterrichten::V,درس دادن,ilinniartitsivoq
1332,unterrichten::V,تدریس کردن,ajoqerpaa
1333,unterrichten::V,تدریس کردن,ajoqersorpaa
1334,unterrichten::V,تدریس کردن,ilinniartitsivoq
1335,aufziehen::V,تربیت کردن,inororsarpaa
1336,leiten::V,اداره کردن,iluatsippaa
1337,antreiben::V,عجله دادن,ikusimmippaa
1338,lassen::V,وادار کردن,
1339,einladen::V,دعوت کردن,qaaqquaa
1340,einladen::V,دعوت کردن,qaasarpaa
1341,einladen::V,مهمان کردن,qaaqquaa
1342,einladen::V,مهمان کردن,qaasarpaa
1343,vereinigen::V,یکی کردن,taperserpaa
1344,vereinigen::V,متحد کردن,taperserpaa
1345,besuchen::V,دیدار کردن,tikeraarpaa
1346,treffen::V,ملاقات کردن,aporappaa
1347,sich versammeln::V,جمع شدن,majorpoq
1348,spielen::V,بازی کردن,pinnguarpoq
1349,singen::V,آواز خواندن,erinarsorpoq
1350,tanzen::V,رقصیدن,qitippoq
1351,sich trennen::V,جدا شدن,immikkoortippaa
1352,verlassen::V,ترک کردن,
1353,retten::V,نجات دادن,annaappaa
1354,bewachen::V,حراست کردن,
1355,schützen::V,حفظ کردن,eriagaa
1356,schützen::V,حفظ کردن,pineqartaalivaa
1357,verteidigen::V,دفاع کردن,
1358,sich schlagen::V,کتک‌کاری کردن,
1359,schießen::V,تیر زدن,aallaavaa
1360,schießen::V,تیر زدن,piseriuppaa
1361,siegen::V,پیروز شدن,
1362,ärgern::V,ناراحت کردن,ninngassarpaa
1363,ärgern::V,ناراحت کردن,ninngassaarpaa
1364,schlagen::V,زدن,unatarpaa
1365,schlagen::V,کوبیدن,unatarpaa
1366,treten::V,لگد زدن,tukerpoq
1367,stechen::V,چاقو زدن,iguppaa
1368,stechen::V,چاقو زدن,qasilippoq
1369,stoßen::V,هل دادن,ikuserpaa
1370,stoßen::V,هل دادن,ikusimmippaa
1371,stehlen::V,دزدیدن,tillippaa
1372,stören::V,مزاحم شدن,akornuserpaa
1373,belästigen::V,زحمت دادن,
1374,verbergen::V,پنهان کردن,anngigaa
1375,täuschen::V,گول زدن,
1376,täuschen::V,فریب دادن,
1377,betrügen::V,گول زدن,peqquserluttuliorfigaa
1378,betrügen::V,فریب دادن,peqquserluttuliorfigaa
1379,töten::V,کشتن,maappaa
1380,töten::V,کشتن,toquppaa
1381,wohnen::V,منزل داشتن,najugaqarpoq
1382,wohnen::V,سکونت داشتن,najugaqarpoq
1383,arbeiten::V,کار کردن,sulivoq
1384,sammeln::V,جمع کردن,katersorpai
1385,pflücken::V,چیدن,
1386,jagen::V,شکار کردن,piniarpoq
1387,fischen::V,صید کردن,aalisarpoq
1388,fischen::V,ماهی‌گیری کردن,aalisarpoq
1389,fassen::V,گرفتن,
