,Concept_ID,hi,is
765,Gott::N,देव,guð
766,Gott::N,ईश्वर,guð
767,Arbeiter::N,मज़दूर,verkamaður
768,Chef::N,अध्यक्ष,yfirmaður
769,Meister::N,शिल्पज्ञ,meistari
770,Arzt::N,वैद्य,læknir
771,Arzt::N,डॉक्टर,læknir
772,Arzt::N,चिकित्सक,læknir
773,Lehrer::N,शिक्षक,kennari
774,Lehrer::N,अध्यापक,kennari
775,Geld::N,धन,peningar
776,Geld::N,पैसा,peningar
777,Geschäft::N,सौदा,viðskipti
778,Geschäft::N,व्यापार,viðskipti
779,Laden::N,दुकान,búð
780,Laden::N,दुकान,verslun
781,Preis::N,दाम,verð
782,Preis::N,मूल्य,verð
783,Ware::N,माल,vara
784,Ware::N,पण्य,vara
785,Nutzen::N,लाभ,gagn
786,Nutzen::N,फ़ायदा,gagn
787,Reichtum::N,धन,auður
788,Reichtum::N,दौलत,auður
789,Welt::N,विश्व,veröld
790,Welt::N,दुनिया,veröld
791,Land::N,देश,land
792,Land::N,मुल्क,land
793,Staat::N,राज्य,ríki
794,Staat::N,राष्ट्र,ríki
795,König::N,राजा,konungur
796,König::N,बादशाह,konungur
797,Macht::N,शासन,vald
798,Macht::N,सत्ता,vald
799,Grenze::N,सरहद,landamæri
800,Krieg::N,जंग,stríð
801,Krieg::N,युद्ध,stríð
802,Feind::N,शत्रु,fjandmaður
803,Feind::N,दुश्मन,fjandmaður
804,Gewalt::N,हिंसा,ofbeldi
805,Kampf::N,लड़ाई,bardagi
806,Kampf::N,संघर्ष,bardagi
807,Bogen[Waffe]::N,कमान,bogi
808,Pfeil::N,बान,ör
809,Gewehr::N,बंदूक़,byssa
810,Fehler::N,भूल,villa
811,Fehler::N,ग़लती,villa
812,Lüge::N,झूठ,lygi
813,Lüge::N,असत्य,lygi
814,Schaden::N,हानि,skemmd
815,Schaden::N,नुक़सान,skemmd
816,Unglück::N,मुसीबत,óhamingja
817,Unglück::N,विपात्ति,óhamingja
818,Schuld::N,दोष,sök
819,Schuld::N,क़सूर,sök
820,Alter::N,आयु,aldur
821,Alter::N,उम्र,aldur
822,Schluss::N,अंत,lok
823,Schluss::N,अंत,endir
824,Schluss::N,समाप्ति,lok
825,Schluss::N,समाप्ति,endir
826,Zeit::N,काल,tími
827,Zeit::N,वक़्त,tími
828,Tag::N,दिन,dagur
829,Tag::N,रोज़,dagur
830,Morgen::N,सुबह,morgunn
831,Mittag::N,दोपहर,hádegi
832,Mittag::N,मध्याह्न,hádegi
833,Abend::N,शाम,kvöld
834,Abend::N,संध्या,kvöld
835,Nacht::N,रात,nótt
836,Nacht::N,रात्रि,nótt
837,Woche::N,हफ़्ता,vika
838,Monat::N,मास,mánuður
839,Monat::N,महीना,mánuður
840,Jahr::N,बरस,ár
841,Jahr::N,वर्ष,ár
842,Frühling::N,वसंत,vor
843,Sommer::N,गरमी,sumar
844,Sommer::N,ग्रीष्म,sumar
845,Herbst::N,शरत्,haust
846,Herbst::N,पतझड़,haust
847,Winter::N,जाड़ा,vetur
848,Winter::N,सर्दियाँ,vetur
849,Januar::N,जनवरी,janúar
850,Februar::N,फ़रवरी,február
851,März::N,मार्च,mars
852,April::N,अप्रैल,apríl
853,Mai::N,मई,maí
854,Juni::N,जून,júní
855,Juli::N,जुलाई,júlí
856,August::N,अगस्त,ágúst
857,September::N,सितंबर,september
858,Oktober::N,अक्तूबर,október
859,November::N,नवंबर,nóvember
860,Dezember::N,दिसंबर,desember
861,Montag::N,पीर,mánudagur
862,Montag::N,सोमवार,mánudagur
863,Dienstag::N,मंगलवार,þriðjudagur
864,Mittwoch::N,बुधवार,miðvikudagur
865,Donnerstag::N,गुरुवार,fimmtudagur
866,Donnerstag::N,बृहस्पतिवार,fimmtudagur
867,Freitag::N,शुक्रवार,föstudagur
868,Samstag::N,सनीचर,laugardagur
869,Samstag::N,शनिवार,laugardagur
870,Sonntag::N,इतवार,sunnudagur
871,Sonntag::N,रविवार,sunnudagur
872,groß::A,बड़ा,stór
873,klein::A,कम,lítill
874,klein::A,छोटा,lítill
875,lang::A,लंबा,langur
876,lang::A,दीर्घ,langur
877,kurz::A,लधु,stuttur
878,kurz::A,छोटा,stuttur
879,breit::A,चौड़ा,breiður
880,schmal::A,तंग,mjór
881,schmal::A,सँकरा,mjór
882,dicht::A,सघन,þéttur
883,dick[Gegenstand]::A,मोटा,þykkur
884,dünn::A,महीन,þunnur
885,dünn::A,बारीक,þunnur
886,fein::A,कोमल,fíngerður
887,fein::A,सूक्ष्म,fíngerður
888,fest::A,दृढ़,fastur
889,fest::A,मज़बूत,fastur
890,flach::A,चपटा,flatur
891,glatt::A,चौरस,háll
892,glatt::A,चौरस,sléttur
893,glatt::A,चिकना,háll
894,glatt::A,चिकना,sléttur
895,hart::A,कठोर,harður
896,hart::A,सख़्त,harður
897,weich::A,नरम,mjúkur
898,weich::A,मुलायम,mjúkur
899,rund::A,गोल,kringlóttur
900,rund::A,वर्तुल,kringlóttur
901,spitz::A,नुकीला,oddhvass
902,scharf::A,पैना,beittur
903,stumpf::A,भोथरा,bitlaus
904,schwer::A,भारी,þungur
905,schwer::A,वज़नी,þungur
906,schön::A,सुंदर,fagur
907,schön::A,सुंदर,fallegur
908,heiß::A,उष्ण,heitur
909,warm::A,गरम,hlýr
910,warm::A,गरम,heitur
911,kalt::A,सर्द,kaldur
912,kühl::A,ठंडा,svalur
913,frisch::A,तर,frískur
914,frisch::A,ताज़ा,frískur
915,feucht::A,नम,rakur
916,feucht::A,नम,þvalur
917,feucht::A,भीगा,rakur
918,feucht::A,भीगा,þvalur
919,nass::A,गीला,votur
920,nass::A,गीला,blautur
921,trocken::A,सूखा,þurr
922,trocken::A,ख़ुश्क,þurr
923,voll::A,भरा,fullur
924,voll::A,पूरा,fullur
925,leer::A,ख़ाली,tómur
926,offen::A,खुला,opinn
927,geschlossen::A,बंद,lokaður
928,sauber::A,साफ़,þrifinn
929,sauber::A,सुथरा,þrifinn
930,schmutzig::A,गंदा,óhreinn
931,schmutzig::A,गंदा,sóðalegur
932,roh::A,कच्चा,hrár
933,reif::A,पक्व,þroskaður
934,reif::A,पक्का,þroskaður
935,lecker::A,मज़ेदार,ljúffengur
936,lecker::A,स्वादिष्ट,ljúffengur
937,süß::A,मीठा,sætur
938,bitter::A,कटु,beiskur
939,bitter::A,कड़वा,beiskur
940,sauer::A,खट्टा,súr
941,hell::A,रोशन,bjartur
942,dunkel::A,अँधेरा,dimmur
943,schwarz::A,काला,svartur
944,schwarz::A,स्याह,svartur
945,weiß::A,सफ़ेद,hvítur
946,rot::A,लाल,rauður
947,rot::A,सुर्ख़,rauður
948,gelb::A,पीला,gulur
949,gelb::A,ज़र्द,gulur
950,blau::A,नीला,blár
951,blau::A,आसमानी,blár
952,grün::A,हरा,grænn
953,grau::A,धूसर,grár
954,bunt::A,रंगीन,marglitur
955,bunt::A,बहुरंगा,marglitur
956,billig::A,सस्ता,ódýr
957,teuer::A,महँगा,dýr
958,wertvoll::A,क़ीमती,verðmætur
959,wertvoll::A,मूल्यवान्,verðmætur
960,blind::A,अंधा,blindur
961,taub::A,बहरा,heyrnarlaus
962,kräftig::A,ताक़तवर,öflugur
963,kräftig::A,शक्तिशाली,öflugur
964,stark::A,प्रबल,sterkur
965,stark::A,बलवान्,sterkur
966,schwach::A,कमज़ोर,veill
967,fett::A,मोटा,feitur
968,fett::A,मांसल,feitur
969,schlank::A,पतला,grannur
970,schlank::A,पतला,spengilegur
971,schlank::A,छरहरा,grannur
972,schlank::A,छरहरा,spengilegur
973,hübsch::A,सुंदर,snotur
974,hübsch::A,सुंदर,laglegur
975,hübsch::A,ख़ूबसूरत,snotur
976,hübsch::A,ख़ूबसूरत,laglegur
977,böse::A,पापी,illur
978,böse::A,पापी,vondur
979,böse::A,दुष्ट,illur
980,böse::A,दुष्ट,vondur
981,dumm::A,मूर्ख,heimskur
982,dumm::A,बुद्धू,heimskur
983,faul::A,आलसी,latur
984,faul::A,सुस्त,latur
985,fleißig::A,मेहनती,iðinn
986,fleißig::A,परिश्रमी,iðinn
987,geizig::A,कृपण,nískur
988,geizig::A,कंजूस,nískur
989,klug::A,समझदार,hygginn
990,klug::A,होशियार,hygginn
991,klug::A,अक़्लमंद,hygginn
992,geschickt::A,किशल,fimur
993,geschickt::A,किशल,laginn
994,lieb::A,प्रिय,kær
995,lieb::A,प्रिय,ljúfur
996,lieb::A,प्यारा,kær
997,lieb::A,प्यारा,ljúfur
998,lustig::A,हँसमुख,kátur
999,lustig::A,ख़ुशदिल,kátur
1000,sanft::A,नम्र,blíður
1001,hungrig::A,भूखा,soltinn
1002,hungrig::A,भूखा,hungraður
1003,krank::A,बीमार,sjúkur
1004,krank::A,अस्वस्थ,sjúkur
1005,nackt::A,नग्न,nakinn
1006,traurig::A,उदास,dapur
1007,traurig::A,उदास,hryggur
1008,traurig::A,रंजीदा,dapur
1009,traurig::A,रंजीदा,hryggur
1010,lebendig::A,जीता,lifandi
1011,lebendig::A,ज़िंदा,lifandi
1012,gut::A,अच्छा,góður
1013,schlecht::A,बुरा,slæmur
1014,schlecht::A,बुरा,lélegur
1015,schlecht::A,ख़राब,slæmur
1016,schlecht::A,ख़राब,lélegur
1017,richtig::A,ठीक,réttur
1018,schlimm::A,बुरा,slæmur
1019,schlimm::A,अप्रिय,slæmur
1020,wahr::A,सच,sannur
1021,alt::A,पुराना,gamall
1022,neu::A,नया,nýr
1023,ehemalig::A,भूतपूर्व,fyrrverandi
1024,alt[Lebewesen]::A,बूढ़ा,gamall
1025,alt[Lebewesen]::A,वृद्ध,gamall
1026,jung::A,जवान,ungur
1027,arm::A,ग़रीब,vesall
1028,arm::A,ग़रीब,fátækur
1029,reich::A,धनी,ríkur
1030,reich::A,धनी,auðugur
1031,reich::A,अमीर,ríkur
1032,reich::A,अमीर,auðugur
1033,bekannt::A,मालूम,kunnugur
1034,berühmt::A,मशहूर,frægur
1035,berühmt::A,प्रसिद्ध,frægur
1036,fremd::A,विदेशी,framandi
1037,fremd::A,विदेशी,ókunnugur
1038,fremd::A,अपरिचित,framandi
1039,fremd::A,अपरिचित,ókunnugur
1040,verschieden::A,अलग,ýmis
1041,verschieden::A,भिन्न,ýmis
1042,nah::A,नज़दीकी,nálægur
1043,fern::A,दूर,fjarri
1044,fern::A,दूर,fjarlægur
1045,fern::A,दूरस्थ,fjarri
1046,fern::A,दूरस्थ,fjarlægur
1047,linker::A,बायाँ,vinstri
1048,rechter::A,दायाँ,hægri
1049,rechter::A,दाहिना,hægri
1050,anderer::A,अन्य,annar
1051,anderer::A,दूसरा,annar
1052,erster::A,पहला,fyrsti
1053,erster::A,प्रथम,fyrsti
1054,zweiter::A,दूसरा,annar
1055,zweiter::A,द्वितीय,annar
1056,dritter::A,तीसरा,þriðji
1057,letzter::A,अंतिम,síðasti
1058,letzter::A,आख़िरी,síðasti
1059,allein::ADV,तनहा,einn
1060,allein::ADV,तनहा,aleinn
1061,allein::ADV,अकेले,einn
1062,allein::ADV,अकेले,aleinn
1063,auf einmal::ADV,वक़्त में,allt í einu
1064,zusammen::ADV,एक साथ,saman
1065,zusammen::ADV,साथ साथ,saman
1066,lange::ADV,देर तक,lengi
1067,plötzlich::ADV,सहसा,skyndilega
1068,plötzlich::ADV,अचानक,skyndilega
1069,sofort::ADV,तुरंत,strax
1070,sofort::ADV,तुरंत,þegar í stað
1071,später::ADV,बाद को,seinna
1072,später::ADV,बाद में,seinna
1073,jetzt::ADV,अब,nú
1074,jetzt::ADV,अब,núna
1075,jetzt::ADV,अभी,nú
1076,jetzt::ADV,अभी,núna
1077,heute::ADV,आज,í dag
1078,morgen::ADV,कल,á morgun
1079,bald::ADV,जल्दी,brátt
1080,bald::ADV,जल्दी,bráðum
1081,dann::ADV,तब,svo
1082,dann::ADV,तब,síðan
1083,gestern::ADV,कल,í gær
1084,einst::ADV,एक दिन,forðum
1085,einst::ADV,पहले कभी,forðum
1086,damals::ADV,उस समय,þá
1087,damals::ADV,उस समय,á þeim tímum
1088,damals::ADV,उन दिनों,þá
1089,damals::ADV,उन दिनों,á þeim tímum
1090,danach::ADV,इसके बाद,á eftir því
1091,danach::ADV,इसके पश्चात्,á eftir því
1092,vorher::ADV,पहले,áður
1093,vorher::ADV,पेशतर,áður
1094,zuerst::ADV,पहले,fyrst
1095,einmal::ADV,एक बार,einu sinni
1096,einmal::ADV,एक दफ़ा,einu sinni
1097,manchmal::ADV,कभी कभी,stundum
1098,oft::ADV,अक्सर,oft
1099,immer::ADV,सदा,alltaf
1100,immer::ADV,सदा,sífellt
1101,immer::ADV,हमेशा,alltaf
1102,immer::ADV,हमेशा,sífellt
1103,niemals::ADV,कभी नहीं,aldrei
1104,niemals::ADV,कदापि नहीं,aldrei
1105,hier::ADV,इधर,hér
1106,hier::ADV,यहाँ,hér
1107,hierhin::ADV,इधर को,hingað
1108,hierhin::ADV,यहाँ को,hingað
1109,von hier::ADV,यहाँ से,héðan
1110,dort::ADV,उधर,þar
1111,dort::ADV,उधर,þarna
1112,dort::ADV,वहाँ,þar
1113,dort::ADV,वहाँ,þarna
1114,dorthin::ADV,उधर को,þangað
1115,dorthin::ADV,वहाँ को,þangað
1116,geradeaus::ADV,सीधे,beint áfram
1117,vorwärts::ADV,आगे,áfram
1118,vorwärts::ADV,आगे को,áfram
1119,rückwärts::ADV,पीछे को,aftur á bak
1120,zurück::ADV,वापस,aftur
1121,zurück::ADV,वापस,til baka
1122,unten::ADV,नीचे,niðri
1123,unten::ADV,नीचे,fyrir neðan
1124,hinab::ADV,नीचे को,niður
1125,hinab::ADV,नीचे को,niður eftir
1126,oben::ADV,ऊपर,uppi
1127,hinauf::ADV,ऊपर को,upp
1128,hinauf::ADV,ऊपर को,upp eftir
1129,überall::ADV,हर जगह,alls staðar
1130,überall::ADV,हर स्थान,alls staðar
1131,nicht::ADV,न,ekki
1132,nicht::ADV,नहीं,ekki
1133,ein wenig::ADV,कुछ,dálítið
1134,ein wenig::ADV,ज़रा,dálítið
1135,ein wenig::ADV,थोड़ा,dálítið
1136,kaum::ADV,लगभग नहीं,varla
1137,kaum::ADV,लगभग नहीं,tæplega
1138,kaum::ADV,बराबर नहीं,varla
1139,kaum::ADV,बराबर नहीं,tæplega
1140,sehr::ADV,बहुत,mjög
1141,so::ADV,ऐसा,svo
1142,so::ADV,ऐसा,þannig
1143,noch::ADV,अभी तक,enn
1144,noch::ADV,अभी तक,ennþá
1145,nur::ADV,केवल,bara
1146,nur::ADV,केवल,aðeins
1147,nur::ADV,सिर्फ़,bara
1148,nur::ADV,सिर्फ़,aðeins
1149,schon::ADV,चुकना,nú þegar
1150,wieder::ADV,फिर,aftur
1151,wieder::ADV,फिर,að nýju
1152,wieder::ADV,दुबारा,aftur
1153,wieder::ADV,दुबारा,að nýju
1154,vergebens::ADV,व्यर्थ,árangurslaust
1155,vor::PRP,के आगे,fyrir
1156,vor::PRP,के सामने,fyrir
1157,hinter::PRP,के पीछे,bak við
1158,hinter::PRP,के पीछे,aftur fyrir
1159,unter::PRP,के तले,undir
1160,unter::PRP,के नीचे,undir
1161,durch::PRP,के पार,gegnum
1162,neben::PRP,के पास,hjá
1163,neben::PRP,के पास,við hliðina á
1164,neben::PRP,की बग़ल में,hjá
1165,neben::PRP,की बग़ल में,við hliðina á
1166,zwischen::PRP,के बीच,milli
1167,zwischen::PRP,के बीच,á milli
1168,wegen::PRP,के कारण,vegna
1169,wegen::PRP,की वजह से,vegna
1170,dies::PRN,यह,þetta
1171,das::PRN,वह,það
1172,alles::PRN,सब,allt
1173,alles::PRN,सब कुछ,allt
1174,ich::PRN,मैं,ég
1175,du::PRN,तू,þú
1176,er::PRN,यह,hann
1177,wir::PRN,हम,við
1178,ihr::PRN,तुम,þið
1179,sie::PRN,ये,þær
1180,sie::PRN,ये,þeir
1181,was::FPRN,क्या,hvað
1182,wer::FPRN,कौन,hver
1183,wo::FADV,किधर,hvar
1184,wohin::FADV,किधर,hvert
1185,wie::FADV,कैसे,hvernig
1186,warum::FADV,क्यों,hvers vegna
1187,wieviel::FNUM,कितना,hve mikill
1188,eins::NUM,एक,einn
1189,zwei::NUM,दो,tveir
1190,drei::NUM,तीन,þrír
1191,vier::NUM,चार,fjórir
1192,fünf::NUM,पाँच,fimm
1193,sechs::NUM,छह,sex
1194,sieben::NUM,सात,sjö
1195,acht::NUM,आठ,átta
1196,neun::NUM,नौ,níu
1197,zehn::NUM,दस,tíu
1198,elf::NUM,ग्यारह,ellefu
1199,zwölf::NUM,बारह,tólf
1200,zwanzig::NUM,बीस,tuttugu
1201,dreißig::NUM,तीस,þrjátíu
1202,vierzig::NUM,चालीस,fjörutíu
1203,fünfzig::NUM,पचास,fimmtíu
1204,sechzig::NUM,साठ,sextíu
1205,siebzig::NUM,सत्तर,sjötíu
1206,achtzig::NUM,अस्सी,áttatíu
1207,neunzig::NUM,नव्वे,níutíu
1208,hundert::NUM,सौ,hundrað
1209,tausend::NUM,हज़ार,þúsund
1210,und::CNJ,और,og
1211,oder::CNJ,या,eða
1212,stehen::V,खड़ा होना,standa
1213,sitzen::V,बैठना,sitja
1214,liegen::V,लेटना,liggja
1215,hängen::V,लटकना,hanga
1216,werden::V,बनना,verða
1217,passieren::V,होना,gerast
1218,beginnen::V,आरंभ होना,byrja
1219,beginnen::V,प्रारंभ होना,byrja
1220,enden::V,अंत होना,enda
1221,enden::V,अंत होना,lykta
1222,enden::V,ख़तम होना,enda
1223,enden::V,ख़तम होना,lykta
1224,wechseln::V,बदलना,skipta
1225,aufgehen[Sonne]::V,चढ़ना,koma upp
1226,aufgehen[Sonne]::V,उदित होना,koma upp
1227,untergehen[Sonne]::V,अस्त हो जाना,ganga til viðar
1228,scheinen[Sonne]::V,रोशनी देना,skína
1229,donnern::V,गरजना,þruma
1230,wehen::V,चलना,blása
1231,strömen::V,बहना,streyma
1232,strömen::V,प्रवाहित होना,streyma
1233,fließen::V,बहना,fljóta
1234,fließen::V,प्रवाहित होना,fljóta
1235,sich drehen::V,घूमना,snúast
1236,schwanken::V,हिलना,riða
1237,schwanken::V,हिलना,rugga
1238,schwingen::V,हिलना,sveiflast
1239,fallen::V,गिरना,falla
1240,brennen::V,जलना,brenna
1241,rauchen::V,धुआँ उड़ाना,reykja
1242,regnen::V,बरसना,rigna
1243,gefrieren::V,जमना,frjósa
1244,tauen::V,गलना,þiðna
1245,tauen::V,पिघलना,þiðna
1246,schmelzen::V,गलना,bráðna
1247,schmelzen::V,पिघलना,bráðna
1248,trocknen::V,सूखना,þorna
1249,sieden::V,उबलना,sjóða
1250,faulen::V,गलना,rotna
1251,faulen::V,सड़ना,rotna
1252,verfaulen::V,गलना,rotna
1253,verfaulen::V,सड़ना,rotna
1254,reißen::V,फटना,rifna
1255,versinken::V,डूबना,sökkva
1256,vergehen::V,बीतना,líða
1257,vergehen::V,गुज़रना,líða
1258,erscheinen::V,दिखाई देना,birtast
1259,verschwinden::V,ग़ायब होना,hverfa
1260,sinken::V,घटना,síga
1261,sinken::V,उतरना,síga
1262,abnehmen::V,घटना,lækka
1263,abnehmen::V,घटना,minnka
1264,zunehmen::V,बढ़ना,aukast
1265,steigen::V,बढ़ना,stíga
1266,wachsen::V,उगना,vaxa
1267,glänzen::V,चमकना,glóa
1268,glänzen::V,चमकना,glampa
1269,funkeln::V,जगमगाना,leiftra
1270,funkeln::V,टिमटिमाना,leiftra
1271,lärmen::V,शोर मचाना,hafa hátt
1272,läuten::V,बजना,hringja
1273,klingeln::V,बजना,hringja
1274,klirren::V,झनझनाना,glamra
1275,klirren::V,झनझनाना,skrölta
1276,brausen::V,साँय-साँय करना,ólga
1277,rauschen::V,सरसराना,suða
1278,klingen::V,बजना,hljóma
1279,bellen::V,भौंकना,gelta
1280,heulen::V,गुर्राना,væla
1281,heulen::V,गुर्राना,ýlfra
1282,blasen::V,फूँकना,blása
1283,pfeifen::V,सीटी देना,blístra
1284,schreien::V,चिल्लाना,æpa
1285,stöhnen::V,कराहना,stynja
1286,stöhnen::V,आहें भरना,stynja
1287,zittern::V,काँपना,titra
1288,zittern::V,काँपना,skjálfa
1289,leben::V,जीना,lifa
1290,geboren werden::V,पैदा होना,fæðast
1291,atmen::V,साँस लेना,anda
1292,atmen::V,साँस लेना,draga andann
1293,trinken::V,पीना,drekka
1294,essen::V,खाना,borða
1295,schlucken::V,निगलना,kingja
1296,müde werden::V,थकना,þreytast
1297,müde werden::V,उकताना,þreytast
1298,einschlafen::V,सो जाना,sofna
1299,schlafen::V,सोना,sofa
1300,aufwachen::V,जागना,vakna
1301,aufstehen::V,उठना,fara á fætur
1302,sich erholen::V,सुस्ताना,hvíla sig
1303,sich erholen::V,आराम करना,hvíla sig
1304,krank werden::V,बीमार पड़ना,veikjast
1305,krank werden::V,बीमार पड़ना,verða veikur
1306,krank sein::V,बीमार होना,vera veikur
1307,schmerzen::V,दुखना,kenna til
1308,schmerzen::V,दर्द करना,kenna til
1309,husten::V,खाँसना,hósta
1310,genesen::V,ठीक हो जाना,batna
1311,genesen::V,ठीक हो जाना,frískast
1312,genesen::V,स्वस्थ हो जाना,batna
1313,genesen::V,स्वस्थ हो जाना,frískast
1314,sterben::V,मरना,deyja
1315,umkommen::V,मरना,farast
1316,sich bewegen::V,चलना,bifast
1317,sich bewegen::V,हिलना,bifast
1318,sich rühren::V,हिलना,hreyfast
1319,sich erheben::V,उठना,standa upp
1320,sich setzen::V,बैठना,setjast
1321,hinfallen::V,गिरना,detta
1322,laufen::V,चलना,labba
1323,schreiten::V,क़दम जाना,ganga
1324,spazierengehen::V,सैर करना,ganga sér til skemmtunar
1325,eilen::V,तेज़ी से जाना,fara hratt
1326,eilen::V,शीघ्रता से चलना,fara hratt
1327,sich beeilen::V,जल्दी करना,flýta sér
1328,sich beeilen::V,शीघ्रता करना,flýta sér
1329,sausen::V,बड़ी तेज़ी से चलना,þjóta
1330,rennen::V,भागना,hlaupa
1331,rennen::V,दौड़ना,hlaupa
1332,springen::V,उछलना,stökkva
1333,klettern::V,चढ़ना,klifra
1334,schaukeln::V,झूलना,róla
1335,schaukeln::V,झूलना,rugga
1336,kriechen::V,रेंगना,skríða
1337,schwimmen::V,तैरना,synda
1338,tauchen::V,डूबना,kafa
1339,rudern::V,खेना,róa
1340,rudern::V,चप्पू चलाना,róa
1341,fahren::V,चलना,aka
1342,fahren::V,चलना,fara
1343,fahren::V,यात्रा करना,aka
1344,fahren::V,यात्रा करना,fara
1345,fliegen::V,उड़ना,fljúga
1346,gehen::V,जाना,fara
1347,gehen::V,जाना,ganga
1348,weggehen::V,चला जाना,fara burt
1349,weggehen::V,चला जाना,ganga burt
1350,weggehen::V,बाहर जाना,fara burt
1351,weggehen::V,बाहर जाना,ganga burt
1352,abfahren::V,छूटना,aka burt
1353,abfahren::V,रवाना होना,aka burt
1354,anhalten::V,रुकना,stöðva
1355,anhalten::V,खड़ा होना,stöðva
1356,hineingehen::V,घुसना,ganga inn
1357,hineingehen::V,अंदर जाना,ganga inn
1358,eintreten::V,प्रवेश करना,koma inn
1359,eintreten::V,प्रवेश करना,ganga inn
1360,kommen::V,आना,koma
1361,ankommen::V,पहुँचना,koma til
1362,zurückkommen::V,लौटना,koma til baka
1363,zurückkommen::V,वापस आना,koma til baka
1364,bleiben::V,रहना,haldast
1365,bleiben::V,रहना,vera kyrr
1366,bleiben::V,रुकना,haldast
1367,bleiben::V,रुकना,vera kyrr
1368,warten::V,इंतज़ार करना,bíða
1369,erwarten::V,प्रतीक्षा करना,búast við
1370,erwarten::V,प्रतीक्षा करना,eiga von á
1371,suchen::V,ढूँढ़ना,leita
1372,finden::V,पाना,finna
1373,finden::V,ढूँढ़ निकालना,finna
1374,versuchen::V,कोशिश करना,reyna
1375,vorbereiten::V,तैयार करना,undirbúa
1376,lieben::V,प्यार करना,elska
1377,mögen::V,पसंद होना,þykja gott
1378,mögen::V,पसंद होना,falla í geð
1379,lachen::V,हँसना,hlæja
1380,rühren::V,छूना,snerta
1381,weinen::V,रोना,gráta
1382,schimpfen::V,गाली देना,skammast
1383,sich ärgern::V,चिढ़ना,sárna
1384,sich ärgern::V,चिढ़ना,gremjast
1385,sich ärgern::V,नाराज़ होना,sárna
1386,sich ärgern::V,नाराज़ होना,gremjast
1387,sich fürchten::V,डरना,óttast
1388,sich fürchten::V,भय खाना,óttast
1389,fürchten::V,डरना से,óttast
1390,fürchten::V,भय खाना से,óttast
1391,fliehen::V,भागना,flýja
1392,flüchten::V,निकल भागना,strjúka
1393,sehen::V,देखना,sjá
1394,anschauen::V,देखना,horfa á
1395,ansehen::V,दृष्टि डालना पर,líta á
1396,hören::V,सुनना,heyra
1397,zuhören::V,सुनना,hlusta
1398,probieren::V,चखना,smakka
1399,riechen::V,सूँघना,þefa
1400,fühlen::V,महसूस करना,finna til
1401,scheinen::V,लगना,virðast
1402,zu sehen sein::V,दिखाई देना,vera að sjá
1403,vernehmen::V,सुनना,heyra
1404,vernehmen::V,सुनना,greina
1405,frieren::V,ठंड लगना,frjósa
1406,frieren::V,सर्दी लगना,frjósa
1407,tun::V,करना,gera
1408,können::V,सकना,geta
1409,können::V,जानना,geta
1410,wollen::V,चाहना,ætla
1411,wollen::V,चाहना,vilja
1412,anfangen::V,शुरू करना,hefja
1413,beenden::V,ख़त्म करना,enda
1414,beenden::V,ख़त्म करना,ljúka
1415,beenden::V,समाप्त करना,enda
1416,beenden::V,समाप्त करना,ljúka
1417,aufhören::V,बंद जाना,lykta
1418,aufhören::V,समाप्त जाना,lykta
1419,gelingen::V,बनना,heppnast
1420,gelingen::V,अच्छा होना,heppnast
1421,geraten::V,बन पड़ना,lukkast
1422,öffnen::V,खोलना,opna
1423,schließen::V,बंद करना,loka
1424,stellen::V,रखना,láta
1425,stellen::V,रखना,setja
1426,setzen::V,रखना,láta
1427,setzen::V,रखना,setja
1428,setzen::V,बिठाना,láta
1429,setzen::V,बिठाना,setja
1430,legen::V,रखना,láta
1431,legen::V,रखना,leggja
1432,legen::V,लिटाना,láta
1433,legen::V,लिटाना,leggja
1434,berühren::V,छूना,koma við
1435,berühren::V,स्पर्श करना,koma við
1436,verbinden::V,बाँधना,sameina
1437,bedecken::V,ढकना,hylja
1438,aufhängen::V,लटकाना,hengja
1439,aufhängen::V,लटकाना,hengja upp
1440,anzünden::V,जलाना,kveikja í
1441,aufheben::V,उठाना,taka upp
1442,aufheben::V,उठाना,lyfta upp
1443,zurücklassen::V,पीछे छोड़ना,skilja eftir
1444,verlieren::V,खोना,týna
1445,verlieren::V,खोना,glata
1446,verlieren::V,गँवाना,týna
1447,verlieren::V,गँवाना,glata
1448,fallen lassen::V,गिराना,missa
1449,machen::V,करना,búa til
1450,machen::V,बनाना,búa til
1451,herstellen::V,बनाना,framleiða
1452,herstellen::V,तैयार करना,framleiða
1453,bauen::V,बनाना,smíða
1454,bauen::V,बनाना,byggja
1455,bauen::V,निर्माण करना,smíða
1456,bauen::V,निर्माण करना,byggja
1457,reparieren::V,मरम्मत करना,gera við
1458,verbessern::V,सुधारना,bæta
1459,ändern::V,बदलना,breyta
1460,ändern::V,परीवर्तन करना,breyta
1461,graben::V,खोदना,grafa
1462,beugen::V,झुकाना,beygja
1463,biegen::V,झुकाना,sveigja
1464,drehen::V,फेरना,snúa
1465,drehen::V,घुमाना,snúa
1466,wenden::V,पलटना,snúa
1467,wenden::V,पलटना,venda
1468,wenden::V,मोड़ना,snúa
1469,wenden::V,मोड़ना,venda
1470,umdrehen::V,घुमाना,venda
1471,umdrehen::V,घुमाना,snúa við
1472,heben::V,उठाना,hefja
1473,heben::V,ऊँचा करना,hefja
1474,hochheben::V,उठाना,lyfta upp
1475,hochheben::V,ऊपर को उठाना,lyfta upp
1476,ergreifen::V,पकड़ना,grípa
