,Concept_ID,ro,hr
1605,bemerken::V,observa,zapaziti
1606,bemerken::V,observa,primijetiti
1607,erkennen::V,cunoaște,prepoznati
1608,erkennen::V,recunoaște,prepoznati
1609,begreifen::V,pricepe,pojmiti
1610,begreifen::V,pricepe,shvatiti
1611,begreifen::V,înțelege,pojmiti
1612,begreifen::V,înțelege,shvatiti
1613,verstehen::V,înțelege,razabrati
1614,lernen::V,învăța,učiti se
1615,wissen::V,ști,znati
1616,sich erinnern an::V,a-și aminti de,sjetiti se
1617,vergessen::V,uita,zaboraviti
1618,messen::V,măsura,mjeriti
1619,zählen::V,număra,brojiti
1620,rechnen::V,calcula,računati
1621,lesen::V,citi,čitati
1622,malen::V,picta,slikati
1623,zeichnen::V,desena,crtati
1624,schreiben::V,scrie,pisati
1625,besitzen::V,avea,imati
1626,besitzen::V,avea,posjedovati
1627,besitzen::V,poseda,imati
1628,besitzen::V,poseda,posjedovati
1629,kaufen::V,cumpăra,kupiti
1630,verkaufen::V,vinde,prodati
1631,verkaufen::V,vinde,raspačati
1632,bezahlen::V,plăti,platiti
1633,bezahlen::V,achita,platiti
1634,zahlen::V,plăti,plaćati
1635,beherrschen::V,stăpâni,vladati
1636,beherrschen::V,stăpâni,gospodariti
1637,ertragen::V,răbda,trpjeti
1638,ertragen::V,răbda,podnijeti
1639,ertragen::V,suporta,trpjeti
1640,ertragen::V,suporta,podnijeti
