,Concept_ID,lv,lbe
740,Haufen::N,grēda,бакӏу
741,Haufen::N,kaudze,бакӏу
742,Reihe::N,рад,кьюкьа
743,Reihe::N,rinda,кьюкьа
744,Reihe::N,virkne,кьюкьа
745,Boot::N,пыж,луткка
746,Boot::N,laiva,луткка
747,Ruder::N,пелыс,весло
748,Ruder::N,пелыс,чӏатӏа
749,Ruder::N,ӧпаснӧй,весло
750,Ruder::N,ӧпаснӧй,чӏатӏа
751,Ruder::N,airis,весло
752,Ruder::N,airis,чӏатӏа
753,Ruder::N,irklis,весло
754,Ruder::N,irklis,чӏатӏа
755,Schlitten::N,дадь,чана
756,Schlitten::N,дадь,санкка
757,Schlitten::N,ragavas,чана
758,Schlitten::N,ragavas,санкка
759,Ski::N,лызь,лижарду
760,Ski::N,slēpe,лижарду
761,Lagerfeuer::N,бипур,къавтӏн
762,Lagerfeuer::N,ugunskurs,къавтӏн
763,Last::N,сьӧкыдтор,гьиву
764,Last::N,krava,гьиву
765,Gang::N,мунӧм,нанаву
766,Gang::N,ветлӧм,нанаву
767,Gang::N,eja,нанаву
768,Gang::N,gājums,нанаву
769,Schritt::N,воськов,ша
770,Schritt::N,воськовтӧм,ша
771,Schritt::N,solis,ша
772,Norden::N,войвыв,ухссав
773,Norden::N,войвыв,ухссавнил чулухалу
774,Norden::N,ziemeļi,ухссав
775,Norden::N,ziemeļi,ухссавнил чулухалу
776,Süden::N,лунвыв,кьилва
777,Süden::N,dienvidi,кьилва
778,Westen::N,рытыв,баргълагавал
779,Westen::N,рытыв,баргълагавал чул
780,Westen::N,rietumi,баргълагавал
781,Westen::N,rietumi,баргълагавал чул
782,Osten::N,асыв,баргъбуккай чулухалу
783,Osten::N,austrumi,баргъбуккай чулухалу
784,Holz::N,пу,тӏама
785,Holz::N,koks,тӏама
786,Holz::N,koksne,тӏама
787,Brett::N,пӧв,тахта
788,Brett::N,dēlis,тахта
789,Platte::N,плита,гъуни
790,Platte::N,plate,гъуни
791,Platte::N,plāksne,гъуни
792,Stütze::N,пыкӧд,гьалакӏу
793,Stütze::N,мыджӧд,гьалакӏу
794,Stütze::N,balsts,гьалакӏу
795,Stütze::N,atspaids,гьалакӏу
796,Stange::N,потш,къазихъ
797,Stange::N,maikste,къазихъ
798,Stock::N,бедь,ттархь
799,Stock::N,boze,ттархь
800,Stock::N,spieķis,ттархь
801,Stab::N,зир,ччантӏакъу
802,Stab::N,zizlis,ччантӏакъу
803,Rohr::N,труба,бургъу
804,Rohr::N,caurule,бургъу
805,Haus::N,керка,къатта
806,Haus::N,māja,къатта
807,Heim::N,горт,къатта
808,Heim::N,mājas,къатта
809,Ofen::N,пач,пач
810,Ofen::N,krāsns,пач
811,Fußboden::N,джодж,чӏанкъатта
812,Fußboden::N,grīda,чӏанкъатта
813,Tisch::N,пызан,усттул
814,Tisch::N,galds,усттул
815,Stuhl::N,улӧс,кӏану
816,Stuhl::N,krēsls,кӏану
817,Wiege::N,зыбка,оьрчӏал кӏану
818,Wiege::N,šūpulis,оьрчӏал кӏану
819,Bett::N,вольпась,тах
820,Bett::N,gulta,тах
821,Regal::N,джадж,чӏаму
822,Regal::N,plaukts,чӏаму
823,Kiste::N,куд,яшикӏ
824,Kiste::N,куд,къурши
825,Kiste::N,ящик,яшикӏ
826,Kiste::N,ящик,къурши
827,Kiste::N,kaste,яшикӏ
828,Kiste::N,kaste,къурши
829,Kiste::N,šķirsts,яшикӏ
830,Kiste::N,šķirsts,къурши
831,Fenster::N,ӧшинь,чӏавахьулу
832,Fenster::N,logs,чӏавахьулу
833,Tür::N,ӧдзӧс,нуз
834,Tür::N,ӧдзӧс,нузкьун
835,Tür::N,durvis,нуз
836,Tür::N,durvis,нузкьун
837,Tor::N,дзиръя,къапу
838,Tor::N,дзиръя,дарваза
839,Tor::N,vārti,къапу
840,Tor::N,vārti,дарваза
841,Zaun::N,потшӧс,дайгьузанну
842,Zaun::N,žogs,дайгьузанну
843,Dach::N,вевт,магъи
844,Dach::N,вевт,цӏиялу
845,Dach::N,jumts,магъи
846,Dach::N,jumts,цӏиялу
847,Leiter::N,пос,чуртту
848,Leiter::N,kāpnes,чуртту
849,Leiter::N,redeles,чуртту
850,Besen::N,рос,чӏатлу
851,Besen::N,slota,чӏатлу
852,Spaten::N,зыр,бил
853,Spaten::N,lāpsta,бил
854,Schaufel::N,тэльӧб,чӏатӏа
855,Schaufel::N,liekšķere,чӏатӏа
856,Gabel::N,вилки,гьиссилу
857,Gabel::N,dakšiņa,гьиссилу
858,Löffel::N,пань,къуса
859,Löffel::N,karote,къуса
860,Messer::N,пурт,чӏила
861,Messer::N,nazis,чӏила
862,Nagel::N,тув,мяр
863,Nagel::N,кӧрт тув,мяр
864,Nagel::N,nagla,мяр
865,Netz::N,тыв,къери
866,Netz::N,tīkls,къери
867,Haken::N,крук,къича
868,Haken::N,āķis,къича
869,Haken::N,kāsis,къича
870,Haken::N,krampis,къича
871,Griff::N,нуд,куяму
872,Griff::N,kāts,куяму
873,Griff::N,rokturis,куяму
874,Schloss::N,томан,кьункьула
875,Schloss::N,aizslēgs,кьункьула
876,Bild::N,серпас,сурат
877,Bild::N,glezna,сурат
878,Figur::N,пертас,
879,Figur::N,вежньӧг,
880,Figur::N,figūra,
881,Puppe::N,акань,ссихьу
882,Puppe::N,lelle,ссихьу
883,Beutel::N,мешӧк,чантай
884,Beutel::N,kule,чантай
885,Beutel::N,maisiņš,чантай
886,Bündel::N,кӧртӧд,гьи
887,Bündel::N,кӧртӧд,къар
888,Bündel::N,sainis,гьи
889,Bündel::N,sainis,къар
890,Tasche::N,сумка,
891,Tasche::N,soma,
892,Eimer::N,ведра,бадра
893,Eimer::N,spainis,бадра
894,Deckel::N,пӧдан,къапаза
895,Deckel::N,тупкӧд,къапаза
896,Deckel::N,vāks,къапаза
897,Geschirr::N,дозмук,пюрунчӏул
898,Geschirr::N,дозмук,тӏахӏникӏичӏу
899,Geschirr::N,тасьті-пань,пюрунчӏул
900,Geschirr::N,тасьті-пань,тӏахӏникӏичӏу
901,Geschirr::N,trauki,пюрунчӏул
902,Geschirr::N,trauki,тӏахӏникӏичӏу
903,Sack::N,мешӧк,къап
904,Sack::N,мешӧк,дарваг
905,Sack::N,maiss,къап
906,Sack::N,maiss,дарваг
907,Tasse::N,бекар,пижан
908,Tasse::N,бекар,пинжан
909,Tasse::N,бекар,инкираччатӏи
910,Tasse::N,бекар,цинцилттал бушкъап
911,Tasse::N,тасьті,пижан
912,Tasse::N,тасьті,пинжан
913,Tasse::N,тасьті,инкираччатӏи
914,Tasse::N,тасьті,цинцилттал бушкъап
915,Tasse::N,tase,пижан
916,Tasse::N,tase,пинжан
917,Tasse::N,tase,инкираччатӏи
918,Tasse::N,tase,цинцилттал бушкъап
919,Topf::N,гырнич,кӏункӏур
920,Topf::N,pods,кӏункӏур
921,Kessel::N,пӧрт,чаг
922,Kessel::N,пӧрт,кӏункӏур
923,Kessel::N,katls,чаг
924,Kessel::N,katls,кӏункӏур
925,Essen::N,сёйӧм,дукия
926,Essen::N,сёйӧм,дукин
927,Essen::N,ēdiens,дукия
928,Essen::N,ēdiens,дукин
929,Nahrung::N,сёян,дукра
930,Nahrung::N,barība,дукра
931,Speise::N,сёян,дукра
932,Speise::N,сёянтор,дукра
933,Speise::N,ēdiens,дукра
934,Fleisch::N,яй,дикӏ
935,Fleisch::N,gaļa,дикӏ
936,Getreide::N,нянь,къама
937,Getreide::N,labība,къама
938,Brei::N,рок,ккурч
939,Brei::N,putra,ккурч
940,Brei::N,biezenis,ккурч
941,Brot::N,нянь,ччатӏ
942,Brot::N,maize,ччатӏ
943,Scheibe::N,шӧрӧм,парча
944,Scheibe::N,чӧлан,парча
945,Scheibe::N,šķēle,парча
946,Scheibe::N,rieciens,парча
947,Fett::N,гос,аьгъушиву
948,Fett::N,тшог,аьгъушиву
949,Fett::N,tauki,аьгъушиву
950,Butter::N,вый,нагь
951,Butter::N,вый,лагаву
952,Butter::N,sviests,нагь
953,Butter::N,sviests,лагаву
954,Öl::N,вый,
955,Öl::N,eļļa,
956,Salz::N,сов,цӏву
957,Salz::N,sāls,цӏву
958,Suppe::N,шыд,накь
959,Suppe::N,zupa,накь
960,Honig::N,ма,ницӏ
961,Honig::N,medus,ницӏ
962,Milch::N,йӧв,накӏ
963,Milch::N,piens,накӏ
964,Tee::N,чай,чяй
965,Tee::N,tēja,чяй
966,Leder::N,ку,бурчу
967,Leder::N,āda,бурчу
968,Wolle::N,вурун,ппал
969,Wolle::N,vilna,ппал
970,Stoff::N,дӧра,янна
971,Stoff::N,drāna,янна
972,Stoff::N,audums,янна
973,Nadel::N,ем,ххалаххи
974,Nadel::N,adata,ххалаххи
975,Faden::N,сунис,ххал
976,Faden::N,diegs,ххал
977,Faden::N,pavediens,ххал
978,Knopf::N,кизь,банд
979,Knopf::N,poga,банд
980,Knoten::N,гӧрӧд,къурхъ
981,Knoten::N,mezgls,къурхъ
982,Farbe::N,краска,сир
983,Farbe::N,вап,сир
984,Farbe::N,krāsa,сир
985,Kleidung::N,паськӧм,янна
986,Kleidung::N,паськӧм,лаххия
987,Kleidung::N,tērps,янна
988,Kleidung::N,tērps,лаххия
989,Kleidung::N,drēbes,янна
990,Kleidung::N,drēbes,лаххия
991,Hemd::N,дӧрӧм,гьухъа
992,Hemd::N,krekls,гьухъа
993,Kragen::N,воротник,дарвач
994,Kragen::N,apkakle,дарвач
995,Ärmel::N,сос,кахха
996,Ärmel::N,piedurkne,кахха
997,Hose::N,гач,хӏажак
998,Hose::N,bikses,хӏажак
999,Gürtel::N,вӧнь,мухӏлу
1000,Gürtel::N,josta,мухӏлу
1001,Mütze::N,шапка,кьяпа
1002,Mütze::N,cepure,кьяпа
1003,Schuh::N,башмак,
1004,Schuh::N,ботинки,
1005,Schuh::N,kurpe,
1006,Stiefel::N,сапӧг,чакма
1007,Stiefel::N,zābaks,чакма
1008,Ring::N,кытш,кӏисса
1009,Ring::N,gredzens,кӏисса
1010,Band::N,лента,линт
1011,Band::N,вундас,линт
1012,Band::N,lente,линт
1013,Kamm::N,сынан,ттарал
1014,Kamm::N,ķemme,ттарал
1015,Spiegel::N,рӧмпӧштан,дагьани
1016,Spiegel::N,spogulis,дагьани
1017,Riemen::N,тасма,эн
1018,Riemen::N,siksna,эн
1019,Schnur::N,гез,хьхьа
1020,Schnur::N,aukla,хьхьа
1021,Leine::N,юргез,
1022,Leine::N,saite,
1023,Decke::N,эшкын,виргъан
1024,Decke::N,шебрас,виргъан
1025,Decke::N,sega,виргъан
1026,Kissen::N,юрлӧс,кӏаралу
1027,Kissen::N,spilvens,кӏаралу
1028,Tuch::N,чышъян,карщи
1029,Tuch::N,vadmala,карщи
1030,Handtuch::N,ки чышкӧд,калихьу
1031,Handtuch::N,ки чышкӧд,лажинлихьу
1032,Handtuch::N,кизьчышъян,калихьу
1033,Handtuch::N,кизьчышъян,лажинлихьу
1034,Handtuch::N,dvielis,калихьу
1035,Handtuch::N,dvielis,лажинлихьу
1036,Kraft::N,этш,эллаж
1037,Kraft::N,эбӧс,эллаж
1038,Kraft::N,spēks,эллаж
1039,Stärke::N,ёнлун,гуж
1040,Stärke::N,чорыдлун,гуж
1041,Stärke::N,stiprums,гуж
1042,Gesundheit::N,дзоньвидзалун,цӏуллу-сагъшиву
1043,Gesundheit::N,veselība,цӏуллу-сагъшиву
1044,Krankheit::N,висьӧм,къашайшиву
1045,Krankheit::N,slimība,къашайшиву
1046,Schmerz::N,висьӧм,къюву
1047,Schmerz::N,sāpes,къюву
1048,Wunde::N,дой,щаву
1049,Wunde::N,brūce,щаву
1050,Wunde::N,jēlums,щаву
1051,Fieber::N,жар,кӏиришиву
1052,Fieber::N,drudzis,кӏиришиву
1053,Fieber::N,karstums,кӏиришиву
1054,Arznei::N,лекарство,дару
1055,Arznei::N,зелля,дару
1056,Arznei::N,zāles,дару
1057,Arznei::N,medikaments,дару
1058,Brücke::N,пос,ламу
1059,Brücke::N,tilts,ламу
1060,Brunnen::N,юкмӧс,къуй
1061,Brunnen::N,aka,къуй
1062,Weide::N,пӧскӧтина,бизантту
1063,Weide::N,ganības,бизантту
1064,Pfad::N,туй,жегъир ххуллу
1065,Pfad::N,кыснан,жегъир ххуллу
1066,Pfad::N,taka,жегъир ххуллу
1067,Weg::N,туй,ххуллу
1068,Weg::N,ceļš,ххуллу
1069,Straße::N,туй,ххуллу
1070,Straße::N,iela,ххуллу
1071,Dorf::N,сикт,щар
1072,Dorf::N,сикт,шяравалу
1073,Dorf::N,ciems,щар
1074,Dorf::N,ciems,шяравалу
1075,Stadt::N,кар,шагьру
1076,Stadt::N,pilsēta,шагьру
1077,Brief::N,письмӧ,чагъар
1078,Brief::N,vēstule,чагъар
1079,Buch::N,небӧг,лу
1080,Buch::N,grāmata,лу
1081,Buchstabe::N,шыпас,хӏарп
1082,Buchstabe::N,burts,хӏарп
1083,Zeitung::N,газет,кказит
1084,Zeitung::N,avīze,кказит
1085,Zeitung::N,laikraksts,кказит
1086,Leben::N,лов,оьрму
1087,Leben::N,олӧм,оьрму
1088,Leben::N,dzīve,оьрму
1089,Tod::N,кулӧм,ажал
1090,Tod::N,кулӧм,бивкӏу
1091,Tod::N,кулӧм,ивчӏаву
1092,Tod::N,nāve,ажал
1093,Tod::N,nāve,бивкӏу
1094,Tod::N,nāve,ивчӏаву
1095,Grab::N,гу,гьав
1096,Grab::N,kaps,гьав
1097,Kirche::N,вичко,килиса
1098,Kirche::N,baznīca,килиса
1099,Sünde::N,мыж,бунагъ
1100,Sünde::N,grēks,бунагъ
1101,Gott::N,ен,зал
1102,Gott::N,dievs,зал
1103,Arbeiter::N,уджалысь,зузала
1104,Arbeiter::N,strādnieks,зузала
1105,Chef::N,юралысь,ялувма
1106,Chef::N,веськӧдлысь,ялувма
1107,Chef::N,šefs,ялувма
1108,Chef::N,vadītajs,ялувма
1109,Chef::N,priekšnieks,ялувма
1110,Meister::N,вӧчысь,усттар
1111,Meister::N,meistars,усттар
1112,Arzt::N,врач,хӏакин
1113,Arzt::N,бурдӧдысь,хӏакин
1114,Arzt::N,ārsts,хӏакин
1115,Lehrer::N,велӧдысь,учитель
1116,Lehrer::N,skolotājs,учитель
1117,Geld::N,сьӧм,арцу
1118,Geld::N,nauda,арцу
1119,Geschäft::N,удж,даву
1120,Geschäft::N,bizness,даву
1121,Geschäft::N,darījums,даву
1122,Laden::N,вузасянін,ттучан
1123,Laden::N,bode,ттучан
1124,Laden::N,veikals,ттучан
1125,Preis::N,дон,багъа
1126,Preis::N,cena,багъа
1127,Ware::N,тӧвар,хъус
1128,Ware::N,prece,хъус
1129,Nutzen::N,воӧм,хайр
1130,Nutzen::N,воӧм,мюнпат
1131,Nutzen::N,выгӧда,хайр
1132,Nutzen::N,выгӧда,мюнпат
1133,Nutzen::N,labums,хайр
1134,Nutzen::N,labums,мюнпат
1135,Reichtum::N,озырлун,давлат
1136,Reichtum::N,озырлун,аваданшиву
1137,Reichtum::N,bagātība,давлат
1138,Reichtum::N,bagātība,аваданшиву
1139,Welt::N,енкӧла,дуниял
1140,Welt::N,pasaule,дуниял
1141,Land::N,му,билаят
1142,Land::N,zeme,билаят
1143,Staat::N,канму,паччахӏлугъ
1144,Staat::N,государство,паччахӏлугъ
1145,Staat::N,valsts,паччахӏлугъ
1146,König::N,кан,
1147,König::N,ķēniņš,
1148,König::N,karalis,
1149,Macht::N,каналӧм,власть
1150,Macht::N,vara,власть
1151,Grenze::N,су,дазу
1152,Grenze::N,суйӧр,дазу
1153,Grenze::N,robeža,дазу
1154,Krieg::N,ожман,дяъви
1155,Krieg::N,karš,дяъви
1156,Feind::N,враг,душман
1157,Feind::N,вӧрӧг,душман
1158,Feind::N,ienaidnieks,душман
1159,Gewalt::N,мырдöналöм,къия
1160,Gewalt::N,vara,къия
1161,Gewalt::N,vardarbība,къия
1162,Kampf::N,вермасьӧм,лачӏуи уккаву
1163,Kampf::N,cīņa,лачӏуи уккаву
1164,Bogen[Waffe]::N,ньӧввуж,ккуртта
1165,Bogen[Waffe]::N,loks,ккуртта
1166,Pfeil::N,ньӧв,чӏатӏаракӏ
1167,Pfeil::N,bulta,чӏатӏаракӏ
1168,Gewehr::N,пишшаль,ттупанг
1169,Gewehr::N,šautene,ттупанг
1170,Fehler::N,сорсьӧм,гъалатӏ
1171,Fehler::N,дзугсьӧм,гъалатӏ
1172,Fehler::N,kļūda,гъалатӏ
1173,Lüge::N,пӧръясьӧм,щялмахъ
1174,Lüge::N,ылӧдлӧм,щялмахъ
1175,Lüge::N,meli,щялмахъ
1176,Schaden::N,лёк,зарал
1177,Schaden::N,изъян,зарал
1178,Schaden::N,пакӧсьт,зарал
1179,Schaden::N,bojājums,зарал
1180,Schaden::N,kaitējums,зарал
1181,Unglück::N,шог,бала
1182,Unglück::N,kļūme,бала
1183,Unglück::N,klizma,бала
1184,Unglück::N,nelaime,бала
1185,Schuld::N,мыж,тахсир
1186,Schuld::N,vaina,тахсир
1187,Alter::N,арлыд,оьрму
1188,Alter::N,vecums,оьрму
1189,Schluss::N,пом,ахир
1190,Schluss::N,beigas,ахир
1191,Zeit::N,кад,чӏун
1192,Zeit::N,laiks,чӏун
1193,Tag::N,лун,кьини
1194,Tag::N,diena,кьини
1195,Morgen::N,асыв,кӏюрх
1196,Morgen::N,rīts,кӏюрх
1197,Mittag::N,лун шӧр,ахттайн
1198,Mittag::N,лун шӧр,дяахттайн
1199,Mittag::N,лун шӧр,ахттайн чӏун
1200,Mittag::N,pusdiena,ахттайн
1201,Mittag::N,pusdiena,дяахттайн
1202,Mittag::N,pusdiena,ахттайн чӏун
1203,Abend::N,рыт,маркӏачӏан
1204,Abend::N,vakars,маркӏачӏан
1205,Nacht::N,вой,хьхьу
1206,Nacht::N,nakts,хьхьу
1207,Woche::N,вежон,нюжмар
1208,Woche::N,nedēļa,нюжмар
1209,Monat::N,тӧлысь,барз
1210,Monat::N,mēnesis,барз
1211,Jahr::N,во,шин
1212,Jahr::N,gads,шин
1213,Frühling::N,тулыс,инт
1214,Frühling::N,pavasaris,инт
1215,Sommer::N,гожӧм,гъи
1216,Sommer::N,vasara,гъи
1217,Herbst::N,ар,ссут
1218,Herbst::N,rudens,ссут
1219,Winter::N,тӧв,кӏи
1220,Winter::N,ziema,кӏи
1221,Januar::N,тӧв шӧр,цалчинмур барз
1222,Januar::N,janvāris,цалчинмур барз
1223,Februar::N,урасьӧм,кӏилчинмур барз
1224,Februar::N,februāris,кӏилчинмур барз
1225,März::N,рака,шамилчинмур барз
1226,März::N,marts,шамилчинмур барз
1227,April::N,кос му,апрель
1228,April::N,кос му,мукьилчинмур барз
1229,April::N,aprīlis,апрель
1230,April::N,aprīlis,мукьилчинмур барз
1231,Mai::N,ода-кора,май
1232,Mai::N,ода-кора,ххюлчинмур барз
1233,Mai::N,maijs,май
1234,Mai::N,maijs,ххюлчинмур барз
1235,Juni::N,лӧддза-номъя,июнь
1236,Juni::N,лӧддза-номъя,ряххилчинмур барз
1237,Juni::N,jūnijs,июнь
1238,Juni::N,jūnijs,ряххилчинмур барз
1239,Juli::N,сора,июль
1240,Juli::N,сора,Арулчинмур барз
1241,Juli::N,jūlijs,июль
1242,Juli::N,jūlijs,Арулчинмур барз
1243,August::N,моз,мяйлчинмур барз
1244,August::N,augusts,мяйлчинмур барз
1245,September::N,кӧч,урчӏилчинмур барз
1246,September::N,septembris,урчӏилчинмур барз
1247,Oktober::N,йирым,ацӏилчинмур барз
1248,Oktober::N,oktobris,ацӏилчинмур барз
1249,November::N,вӧльгым,ацӏния цалчинмур барз
1250,November::N,novembris,ацӏния цалчинмур барз
1251,Dezember::N,ӧшым,ацӏния кӏилчинмур барз
1252,Dezember::N,decembris,ацӏния кӏилчинмур барз
1253,Montag::N,выльлун,итин
1254,Montag::N,выльлун,итин кьини
1255,Montag::N,pirmdiena,итин
1256,Montag::N,pirmdiena,итин кьини
1257,Dienstag::N,воторник,тталат
1258,Dienstag::N,воторник,тталат кьини
1259,Dienstag::N,otrdiena,тталат
1260,Dienstag::N,otrdiena,тталат кьини
1261,Mittwoch::N,середа,арвахӏ
1262,Mittwoch::N,trešdiena,арвахӏ
1263,Donnerstag::N,четверг,хамис
1264,Donnerstag::N,ceturtdiena,хамис
1265,Freitag::N,пекнича,нюжмар
1266,Freitag::N,пекнича,нюжмар кьини
1267,Freitag::N,piektdiena,нюжмар
1268,Freitag::N,piektdiena,нюжмар кьини
1269,Samstag::N,субӧта,ххуллун
1270,Samstag::N,субӧта,ххуллун кьини
1271,Samstag::N,sestdiena,ххуллун
1272,Samstag::N,sestdiena,ххуллун кьини
1273,Sonntag::N,вӧскресенньӧ,алхӏат
1274,Sonntag::N,вӧскресенньӧ,алхӏат кьини
1275,Sonntag::N,svētdiena,алхӏат
1276,Sonntag::N,svētdiena,алхӏат кьини
1277,groß::A,ыджыд,бугъарасса
1278,groß::A,dižs,бугъарасса
1279,groß::A,liels,бугъарасса
1280,klein::A,ичӧт,чӏивисса
1281,klein::A,mazs,чӏивисса
1282,lang::A,кузь,лахъисса
1283,lang::A,garš,лахъисса
1284,kurz::A,дженьыд,кутӏасса
1285,kurz::A,īss,кутӏасса
1286,breit::A,ота,уттасса
1287,breit::A,паськыд,уттасса
1288,breit::A,plats,уттасса
1289,schmal::A,оттӧм,уттакӏюласса
1290,schmal::A,tievs,уттакӏюласса
1291,dicht::A,сук,ццунсса
1292,dicht::A,blīvs,ццунсса
1293,dick[Gegenstand]::A,кыз,ганзсса
1294,dick[Gegenstand]::A,biezs,ганзсса
1295,dünn::A,вӧсни,кӏюласса
1296,dünn::A,вӧсньыд,кӏюласса
1297,dünn::A,plāns,кӏюласса
1298,fein::A,посни,
1299,fein::A,smalks,
1300,fest::A,зумыд,цӏакьсса
1301,fest::A,зумыд,кьянкьасса
1302,fest::A,tvirts,цӏакьсса
1303,fest::A,tvirts,кьянкьасса
1304,fest::A,noturīgs,цӏакьсса
1305,fest::A,noturīgs,кьянкьасса
1306,flach::A,плавкӧс,баягъисса
1307,flach::A,плавкӧс,цӏубакъасса
1308,flach::A,плавкӧс,куртӏ дакъасса
1309,flach::A,тшӧтшкӧс,баягъисса
1310,flach::A,тшӧтшкӧс,цӏубакъасса
1311,flach::A,тшӧтшкӧс,куртӏ дакъасса
1312,flach::A,lēzens,баягъисса
1313,flach::A,lēzens,цӏубакъасса
1314,flach::A,lēzens,куртӏ дакъасса
1315,flach::A,līdzens,баягъисса
1316,flach::A,līdzens,цӏубакъасса
1317,flach::A,līdzens,куртӏ дакъасса
1318,glatt::A,вольк,дюрчӏусса
1319,glatt::A,мольыд,дюрчӏусса
1320,glatt::A,gluds,дюрчӏусса
1321,glatt::A,slidens,дюрчӏусса
1322,hart::A,зумыд,кьянкьасса
1323,hart::A,ciets,кьянкьасса
1324,weich::A,небыд,кӏукӏлусса
1325,weich::A,mīksts,кӏукӏлусса
1326,rund::A,гӧгрӧс,ккурккисса
1327,rund::A,apaļš,ккурккисса
1328,spitz::A,ёсь йыла,ярксса
1329,spitz::A,ёсь йыла,дайлсса
1330,spitz::A,ёсь йыла,мицӏ бусса
1331,spitz::A,smails,ярксса
1332,spitz::A,smails,дайлсса
1333,spitz::A,smails,мицӏ бусса
1334,scharf::A,ёсь,ярксса
1335,scharf::A,ёсь,дайлсса
1336,scharf::A,ёсь,мицӏ бусса
1337,scharf::A,ass,ярксса
1338,scharf::A,ass,дайлсса
1339,scharf::A,ass,мицӏ бусса
1340,stumpf::A,ныж,къуркъасса
1341,stumpf::A,truls,къуркъасса
1342,stumpf::A,strups,къуркъасса
1343,schwer::A,сьӧкыд,кӏусса
1344,schwer::A,smags,кӏусса
1345,schön::A,мича,аьнтӏикӏасса
1346,schön::A,лӧсьыд,аьнтӏикӏасса
1347,schön::A,daiļš,аьнтӏикӏасса
1348,schön::A,skaists,аьнтӏикӏасса
1349,heiß::A,пӧсь,кӏирисса
1350,heiß::A,karsts,кӏирисса
1351,warm::A,шоныд,гъелисса
1352,warm::A,silts,гъелисса
1353,kalt::A,кӧдзыд,дяркъусса
1354,kalt::A,salts,дяркъусса
1355,kalt::A,auksts,дяркъусса
1356,kühl::A,юзыд,дюхлулсса
1357,kühl::A,ыркыд,дюхлулсса
1358,kühl::A,vēss,дюхлулсса
1359,kühl::A,dzestrs,дюхлулсса
1360,frisch::A,выль,цӏусса
1361,frisch::A,svaigs,цӏусса
1362,feucht::A,уль,атилсса
1363,feucht::A,уль,хъавтусса
1364,feucht::A,mitrs,атилсса
1365,feucht::A,mitrs,хъавтусса
1366,feucht::A,drēgns,атилсса
1367,feucht::A,drēgns,хъавтусса
1368,nass::A,ва,атилсса
1369,nass::A,ва,хъавтусса
1370,nass::A,slapjš,атилсса
1371,nass::A,slapjš,хъавтусса
1372,trocken::A,кос,кьавкьсса
1373,trocken::A,кос,кьакьан бувсса
1374,trocken::A,sauss,кьавкьсса
1375,trocken::A,sauss,кьакьан бувсса
1376,voll::A,кыз,бувцӏусса
1377,voll::A,pilns,бувцӏусса
1378,leer::A,куш,бачӏвасса
1379,leer::A,тыртӧм,бачӏвасса
1380,leer::A,tukšs,бачӏвасса
1381,offen::A,восьса,тӏивтӏусса
1382,offen::A,vaļējs,тӏивтӏусса
1383,offen::A,atvērts,тӏивтӏусса
1384,geschlossen::A,пӧдса,лавкьусса
1385,geschlossen::A,slēgts,лавкьусса
1386,sauber::A,сӧстӧм,марцӏсса
1387,sauber::A,tīrs,марцӏсса
1388,sauber::A,spodrs,марцӏсса
1389,schmutzig::A,няйт,чапалсса
1390,schmutzig::A,netīrs,чапалсса
1391,schmutzig::A,dubļains,чапалсса
1392,roh::A,уль,шакъавхьсса
1393,roh::A,jēls,шакъавхьсса
1394,reif::A,кисьмӧм,дирсса
1395,reif::A,gatavs,дирсса
1396,reif::A,nobriedis,дирсса
1397,lecker::A,чӧскыд,нахӏусса
1398,lecker::A,чӧскыд,тӏааьнсса
1399,lecker::A,gards,нахӏусса
1400,lecker::A,gards,тӏааьнсса
1401,lecker::A,garšīgs,нахӏусса
1402,lecker::A,garšīgs,тӏааьнсса
1403,süß::A,юмов,нацӏусса
1404,süß::A,чӧскыд,нацӏусса
1405,süß::A,salds,нацӏусса
1406,bitter::A,курыд,кьурчӏисса
1407,bitter::A,sūrs,кьурчӏисса
1408,bitter::A,rūgts,кьурчӏисса
1409,sauer::A,шома,туршсса
1410,sauer::A,skābs,туршсса
1411,hell::A,югыд,чаннасса
1412,hell::A,gaišs,чаннасса
1413,dunkel::A,пемыд,цӏансса
1414,dunkel::A,tumšs,цӏансса
1415,schwarz::A,сьӧд,лухӏисса
1416,schwarz::A,melns,лухӏисса
1417,weiß::A,еджыд,кӏяласса
1418,weiß::A,balts,кӏяласса
1419,rot::A,гӧрд,ятӏулсса
1420,rot::A,sarkans,ятӏулсса
1421,gelb::A,виж,хъахъисса
1422,gelb::A,dzeltens,хъахъисса
1423,blau::A,лӧз,някӏсса
1424,blau::A,zils,някӏсса
1425,grün::A,веж,щюлисса
1426,grün::A,турунвиж,щюлисса
1427,grün::A,zaļš,щюлисса
1428,grau::A,руд,оьрусса
1429,grau::A,pelēks,оьрусса
1430,bunt::A,сера,оьрчӏикӏурисса
1431,bunt::A,raibs,оьрчӏикӏурисса
1432,bunt::A,krāsains,оьрчӏикӏурисса
1433,billig::A,донтӧг,кьювкьусса
1434,billig::A,lēts,кьювкьусса
1435,teuer::A,дона,ххирасса
1436,teuer::A,dārgs,ххирасса
1437,wertvoll::A,дона,багьасса
1438,wertvoll::A,vērtīgs,багьасса
1439,blind::A,синтӧм,мурчӏисса
1440,blind::A,akls,мурчӏисса
1441,taub::A,пельтӧм,къюкӏсса
1442,taub::A,kurls,къюкӏсса
