,Concept_ID,fr,cy
829,bald::ADV,bientôt,gyda hyn
830,dann::ADV,puis,yna
831,dann::ADV,puis,y pryd hwnnw
832,dann::ADV,ensuite,yna
833,dann::ADV,ensuite,y pryd hwnnw
834,gestern::ADV,hier,ddoe
835,einst::ADV,jadis,gynt
836,einst::ADV,autrefois,gynt
837,damals::ADV,alors,ar y pryd
838,damals::ADV,alors,bryd hynny
839,damals::ADV,à l'époque,ar y pryd
840,damals::ADV,à l'époque,bryd hynny
841,danach::ADV,après,wedyn
842,danach::ADV,ensuite,wedyn
843,vorher::ADV,auparavant,o'r blaen
844,zuerst::ADV,d'abord,yn gyntaf
845,zuerst::ADV,premièrement,yn gyntaf
846,einmal::ADV,une fois,unwaith
847,manchmal::ADV,parfois,weithiau
848,manchmal::ADV,parfois,ar brydiau
849,manchmal::ADV,quelquefois,weithiau
850,manchmal::ADV,quelquefois,ar brydiau
851,oft::ADV,souvent,yn aml
852,oft::ADV,souvent,yn fynych
853,immer::ADV,toujours,bob amser
854,niemals::ADV,ne ... jamais,ni ... byth
855,niemals::ADV,ne ... jamais,ni ... erioed
856,hier::ADV,ici,yma
857,hierhin::ADV,par ici,hyd yma
858,von hier::ADV,d'ici,oddi yma
859,dort::ADV,là,acw
860,dort::ADV,là-bas,acw
861,dorthin::ADV,y,tuag yno
862,dorthin::ADV,par là,tuag yno
863,geradeaus::ADV,tout droit,syth ymlaen
864,vorwärts::ADV,en avant,ymlaen
865,rückwärts::ADV,en arrière,yn ôl
866,zurück::ADV,de retour,yn ôl
867,unten::ADV,en bas,isod
868,unten::ADV,en bas,oddi tanodd
869,unten::ADV,au-dessous,isod
870,unten::ADV,au-dessous,oddi tanodd
871,hinab::ADV,en bas,i lawr
872,hinab::ADV,en bas,i waered
873,hinab::ADV,vers le bas,i lawr
874,hinab::ADV,vers le bas,i waered
875,oben::ADV,dessus,fry
876,oben::ADV,en haut,fry
877,hinauf::ADV,en haut,i fyny
878,hinauf::ADV,en haut,i'r lan
879,hinauf::ADV,vers le haut,i fyny
880,hinauf::ADV,vers le haut,i'r lan
881,überall::ADV,partout,ym mhobman
882,nicht::ADV,ne ... pas,ni
883,nicht::ADV,ne ... pas,nid
884,ein wenig::ADV,un peu,tipyn
885,ein wenig::ADV,un peu,ychydig
886,kaum::ADV,à peine,prin
887,sehr::ADV,très,iawn
888,so::ADV,si,fel
889,so::ADV,si,felly
890,so::ADV,ainsi,fel
891,so::ADV,ainsi,felly
892,noch::ADV,encore,eto
893,nur::ADV,seulement,yn unig
894,nur::ADV,ne ... que,yn unig
895,schon::ADV,déjà,eisoes
896,schon::ADV,déjà,yn barod
897,wieder::ADV,de nouveau,drachefn
898,vergebens::ADV,en vain,yn ofer
899,vor::PRP,devant,o flaen
900,hinter::PRP,derrière,ar ôl
901,unter::PRP,sous,islaw
902,unter::PRP,au-dessous de,islaw
903,durch::PRP,par,trwy
904,durch::PRP,à travers,trwy
905,neben::PRP,à côté de,ar bwys
906,zwischen::PRP,entre,rhwng
907,zwischen::PRP,entre,cydrhwng
908,wegen::PRP,à cause de,o achos
909,wegen::PRP,à cause de,oherwydd
910,dies::PRN,ceci,hyn
911,das::PRN,ce,hynny
912,das::PRN,cela,hynny
913,alles::PRN,tout,popeth
914,ich::PRN,je,fi
915,ich::PRN,moi,fi
916,du::PRN,tu,ti
917,du::PRN,toi,ti
918,er::PRN,il,fe
919,er::PRN,lui,fe
920,wir::PRN,nous,ni
921,ihr::PRN,vous,chi
922,sie::PRN,ils,hwy
923,sie::PRN,elles,hwy
924,was::FPRN,que,pa beth
925,was::FPRN,quoi,pa beth
926,wer::FPRN,qui,pwy
927,wo::FADV,où,ble
928,wo::FADV,où,ym mha le
929,wohin::FADV,où,i ble
930,wohin::FADV,où,i ba le
931,wie::FADV,comment,sut
932,warum::FADV,pourquoi,pam
933,wieviel::FNUM,combien,faint
934,eins::NUM,un,un
935,zwei::NUM,deux,dau
936,drei::NUM,trois,tri
937,vier::NUM,quatre,pedwar
938,fünf::NUM,cinq,pump
939,sechs::NUM,six,chwech
940,sieben::NUM,sept,saith
941,acht::NUM,huit,wyth
942,neun::NUM,neuf,naw
943,zehn::NUM,dix,deg
944,elf::NUM,onze,un ar ddeg
945,zwölf::NUM,douze,deuddeg
946,zwölf::NUM,douze,un deg dau
947,zwanzig::NUM,vingt,ugain
948,dreißig::NUM,trente,tri deg
949,dreißig::NUM,trente,deg ar hugain
950,vierzig::NUM,quarante,deugain
951,fünfzig::NUM,cinquante,hanner cant
952,sechzig::NUM,soixante,chwe deg
953,siebzig::NUM,soixante-dix,saith deg
954,siebzig::NUM,soixante-dix,deg a thrigain
955,achtzig::NUM,quatre-vingt,wyth deg
956,achtzig::NUM,quatre-vingt,pedar ugain
957,neunzig::NUM,quatre-vingt-dix,naw deg
958,neunzig::NUM,quatre-vingt-dix,deg a phedwar ugain
959,hundert::NUM,cent,cant
960,tausend::NUM,mille,mil
961,und::CNJ,et,a
962,oder::CNJ,ou,neu
963,stehen::V,être debout,sefyll
964,sitzen::V,être assis,eistedd
965,liegen::V,être couché,gorwedd
966,hängen::V,pendre,hongian
967,werden::V,devenir,dod yn
968,werden::V,devenir,mynd yn
969,passieren::V,se passer,digwydd
970,beginnen::V,commencer,cychwyn
971,enden::V,finir,gorffen
972,enden::V,se terminer,gorffen
973,wechseln::V,changer,newid
974,wechseln::V,alterner,newid
975,aufgehen[Sonne]::V,se lever,codi
976,untergehen[Sonne]::V,se coucher,machlud
977,scheinen[Sonne]::V,briller,tywynnu
978,donnern::V,tonner,taranu
979,wehen::V,souffler,chwythu
980,strömen::V,affluer,ffrydio
981,fließen::V,couler,llifo
982,sich drehen::V,tourner,troi
983,sich drehen::V,tourner,cylchdroi
984,schwanken::V,osciller,siglo
985,schwanken::V,chanceler,siglo
986,schwingen::V,vibrer,siglo
987,schwingen::V,osciller,siglo
988,fallen::V,tomber,cwympo
989,brennen::V,brûler,llosgi
990,brennen::V,flamber,llosgi
991,rauchen::V,fumer,mygu
992,regnen::V,pleuvoir,glawio
993,gefrieren::V,geler,rhewi
994,tauen::V,dégeler,toddi
995,tauen::V,dégeler,meirioli
996,schmelzen::V,fondre,toddi
997,trocknen::V,sécher,sychu
998,sieden::V,bouillir,berwi
999,faulen::V,pourrir,pydru
1000,faulen::V,pourrir,braenu
1001,faulen::V,se putréfier,pydru
1002,faulen::V,se putréfier,braenu
1003,verfaulen::V,pourrir,pydru
1004,verfaulen::V,pourrir,dadfeilio
1005,reißen::V,rompre,clecian
1006,reißen::V,rompre,torri'n glats
1007,reißen::V,se déchirer,clecian
1008,reißen::V,se déchirer,torri'n glats
1009,versinken::V,s'enfoncer,suddo
1010,vergehen::V,passer,myned heibio
1011,vergehen::V,passer,pasio
1012,erscheinen::V,apparaître,ymddangos
1013,verschwinden::V,disparaître,diflannu
1014,sinken::V,descendre,syrthio
1015,sinken::V,s'abaisser,syrthio
1016,abnehmen::V,diminuer,lleihau
1017,zunehmen::V,augmenter,cynyddu
1018,steigen::V,monter,codi
1019,wachsen::V,croître,tyfu
1020,glänzen::V,briller,disgleirio
1021,funkeln::V,étinceler,pefrio
1022,lärmen::V,faire du bruit,cadw sŵn
1023,lärmen::V,faire du bruit,gwneud twrw
1024,läuten::V,sonner,canu
1025,klingeln::V,sonner,canu
1026,klingeln::V,sonner,seinio
1027,klirren::V,cliqueter,tincian
1028,brausen::V,mugir,rhuo
1029,rauschen::V,bruire,siffrwd
1030,rauschen::V,bruire,chwithrwd
1031,klingen::V,sonner,seinio
1032,bellen::V,aboyer,cyfarth
1033,heulen::V,hurler,udo
1034,heulen::V,hurler,oernadu
1035,blasen::V,souffler,chwythu
1036,pfeifen::V,siffler,chwibanu
1037,schreien::V,crier,gweiddi
1038,schreien::V,crier,bloeddio
1039,stöhnen::V,gémir,griddfan
1040,zittern::V,trembler,crynu
1041,leben::V,vivre,byw
1042,geboren werden::V,naître,cael eich geni
1043,atmen::V,respirer,anadlu
1044,trinken::V,boire,yfed
1045,essen::V,manger,bwyta
1046,schlucken::V,avaler,llyncu
1047,müde werden::V,se lasser,blino
1048,müde werden::V,se fatiguer,blino
1049,einschlafen::V,s'endormir,mynd i gysgu
1050,einschlafen::V,s'endormir,syrthio i gysgu
1051,schlafen::V,dormir,huno
1052,schlafen::V,dormir,cysgu
1053,aufwachen::V,se réveiller,dihuno
1054,aufstehen::V,se lever,codi
1055,sich erholen::V,se reposer,ymlacio
1056,sich erholen::V,se reposer,dadflino
1057,sich erholen::V,se détendre,ymlacio
1058,sich erholen::V,se détendre,dadflino
1059,krank werden::V,tomber malade,mynd yn sâl
1060,krank werden::V,tomber malade,mynd yn wael
1061,krank sein::V,être malade,gwaelu
1062,schmerzen::V,faire mal,brifo
1063,husten::V,tousser,pesychu
1064,genesen::V,guérir,gwella
1065,genesen::V,guérir,cael yn ôl
1066,genesen::V,se remettre,gwella
1067,genesen::V,se remettre,cael yn ôl
1068,sterben::V,mourir,marw
1069,umkommen::V,périr,trengi
1070,sich bewegen::V,bouger,symud
1071,sich rühren::V,broncher,syflyd
1072,sich erheben::V,se lever,codi
1073,sich setzen::V,s'asseoir,eistedd
1074,hinfallen::V,tomber,cwympo
1075,laufen::V,marcher,cerdded
1076,laufen::V,aller à pied,cerdded
1077,schreiten::V,marcher,camu
1078,spazierengehen::V,se promener,mynd am dro
1079,eilen::V,courir,rhuthro
1080,sich beeilen::V,se hâter,brysio
1081,sich beeilen::V,se dépêcher,brysio
1082,sausen::V,filer,rhuthro
1083,rennen::V,courir,rhedeg
1084,springen::V,sauter,llamu
1085,springen::V,sauter,neidio
1086,klettern::V,grimper,dringo
1087,schaukeln::V,se balancer,siglo
1088,kriechen::V,ramper,cropian
1089,schwimmen::V,nager,nofio
1090,tauchen::V,plonger,plymio
1091,tauchen::V,plonger,ymsuddo
1092,rudern::V,ramer,rhwyfo
1093,fahren::V,aller,gyrru
1094,fahren::V,aller,dreifio
1095,fahren::V,rouler,gyrru
1096,fahren::V,rouler,dreifio
1097,fliegen::V,voler,hedfan
1098,gehen::V,aller,mynd
1099,weggehen::V,s'en aller,mynd
1100,weggehen::V,s'en aller,ymadael
1101,abfahren::V,partir,ymadael
1102,anhalten::V,s'arrêter,stopio
1103,hineingehen::V,entrer,mynd i mewn
1104,eintreten::V,entrer,mynd i
1105,kommen::V,venir,dod
1106,ankommen::V,arriver,cyrraedd
1107,zurückkommen::V,revenir,dychwelyd
1108,bleiben::V,rester,aros
1109,bleiben::V,rester,sefyll
1110,bleiben::V,demeurer,aros
1111,bleiben::V,demeurer,sefyll
1112,warten::V,attendre,aros
1113,warten::V,attendre,disgwyl
1114,erwarten::V,attendre,disgwyl
1115,suchen::V,chercher,chwilio am
1116,finden::V,trouver,darganfod
1117,versuchen::V,essayer,profi
1118,versuchen::V,essayer,ceisio
1119,vorbereiten::V,préparer,paratoi
1120,lieben::V,aimer,caru
1121,mögen::V,aimer,hoffi
1122,mögen::V,vouloir,hoffi
1123,lachen::V,rire,chwerthin
1124,rühren::V,toucher,cynhyrfu
1125,rühren::V,attendrir,cynhyrfu
1126,weinen::V,pleurer,wylo
1127,weinen::V,pleurer,llefain
1128,schimpfen::V,gronder,grwgnach
1129,sich ärgern::V,se fâcher,gofidio
1130,sich fürchten::V,avoir peur,ofni
1131,fürchten::V,craindre,arswydo
1132,fürchten::V,avoir peur de,arswydo
1133,fliehen::V,fuir,ffoi
1134,flüchten::V,s'enfuir,dianc
1135,sehen::V,voir,gweld
1136,anschauen::V,regarder,syllu
1137,anschauen::V,regarder,edrych
1138,ansehen::V,regarder,gwylio
1139,hören::V,entendre,clywed
1140,zuhören::V,écouter,gwrando
1141,probieren::V,goûter,profi
1142,riechen::V,sentir,arogli
1143,fühlen::V,sentir,teimlo
1144,fühlen::V,sentir,clywed
1145,scheinen::V,sembler,ymddangos
1146,scheinen::V,paraître,ymddangos
1147,zu sehen sein::V,se voir,dod i'r golwg
1148,zu sehen sein::V,être visible,dod i'r golwg
1149,vernehmen::V,entendre,clywed sôn am
1150,vernehmen::V,percevoir,clywed sôn am
1151,frieren::V,avoir froid,bod yn oer
1152,tun::V,faire,gwneud
1153,können::V,savoir,gallu
1154,können::V,pouvoir,gallu
1155,wollen::V,vouloir,bod mewn angen
1156,anfangen::V,commencer,dechrau
1157,beenden::V,finir,darfod
1158,beenden::V,finir,gorffen
1159,beenden::V,terminer,darfod
1160,beenden::V,terminer,gorffen
1161,aufhören::V,cesser,peidio
1162,aufhören::V,arrêter,peidio
1163,gelingen::V,réussir,llwyddo
1164,geraten::V,réussir,diweddu
1165,öffnen::V,ouvrir,agor
1166,schließen::V,fermer,cau
1167,stellen::V,poser,gosod
1168,stellen::V,mettre,gosod
1169,setzen::V,placer,gosod
1170,legen::V,placer,gosod
1171,berühren::V,toucher,cyffwrdd
1172,verbinden::V,lier,cysylltu
1173,bedecken::V,couvrir,gorchuddio
1174,aufhängen::V,accrocher,crogi
1175,aufhängen::V,accrocher,hongian
1176,anzünden::V,allumer,cynnau
1177,aufheben::V,ramasser,codi
1178,zurücklassen::V,laisser,gadael
1179,verlieren::V,perdre,colli
1180,fallen lassen::V,lâcher,gollwng
1181,fallen lassen::V,laisser tomber,gollwng
1182,machen::V,faire,gwneud
1183,herstellen::V,produire,cynhyrchu
1184,herstellen::V,fabriquer,cynhyrchu
1185,bauen::V,bâtir,adeiladu
1186,bauen::V,construire,adeiladu
1187,reparieren::V,réparer,trwsio
1188,reparieren::V,réparer,atgyweirio
1189,verbessern::V,améliorer,diwygio
1190,ändern::V,changer,altro
1191,ändern::V,modifier,altro
1192,graben::V,creuser,palu
1193,graben::V,creuser,cloddio
1194,beugen::V,plier,plygu
1195,beugen::V,ployer,plygu
1196,biegen::V,courber,plygu
1197,drehen::V,tordre,troelli
1198,drehen::V,tourner,troelli
1199,wenden::V,retourner,troi
1200,umdrehen::V,tourner,troi
1201,heben::V,soulever,codi
1202,hochheben::V,lever,dyrchafu
1203,ergreifen::V,saisir,gafael
1204,ergreifen::V,prendre,gafael
1205,halten::V,tenir,dal
1206,drücken::V,presser,pwyso
1207,drücken::V,presser,gwasgu
1208,schieben::V,pousser,gwthio
1209,kratzen::V,gratter,crafu
1210,kratzen::V,égratigner,crafu
1211,lecken::V,lécher,llyfu
1212,beißen::V,mordre,cnoi
1213,beißen::V,mordre,brathu
1214,abreißen::V,arracher,tynnu ymaith
1215,abschneiden::V,couper,torri
1216,binden::V,lier,clymu
1217,binden::V,attacher,clymu
1218,stecken::V,enfoncer,plannu
1219,brechen::V,rompre,torri
1220,klopfen::V,frapper,taro
1221,hauen::V,frapper,taro
1222,kleben::V,coller,gludio
1223,reiben::V,frotter,rhwbio
1224,streichen::V,empâter,taenu
1225,schleifen::V,affiler,hogi
1226,schleifen::V,aiguiser,hogi
1227,schneiden::V,couper,torri
1228,schneiden::V,trancher,torri
1229,rütteln::V,cahoter,ysgytio
1230,schütteln::V,secouer,siglo
1231,schütteln::V,secouer,ysgwyd
1232,schwenken::V,agiter,siglo
1233,schütten::V,verser,tywallt
1234,füllen::V,remplir,llenwi
1235,einwickeln::V,envelopper,lapio
1236,tragen::V,porter,cludo
1237,schleppen::V,traîner,llusgo
1238,ziehen::V,tirer,tynnu
1239,aufbewahren::V,garder,cadw
1240,aufbewahren::V,conserver,cadw
1241,werfen::V,jeter,taflu
1242,werfen::V,lancer,taflu
1243,fangen::V,attraper,dal
1244,packen::V,agripper,cipio
1245,packen::V,agripper,crafangu
1246,verstecken::V,cacher,celu
1247,verstecken::V,cacher,cuddio
1248,teilen::V,diviser,rhannu
1249,schicken::V,envoyer,anfon
1250,bringen::V,apporter,dod â
1251,hinzufügen::V,ajouter,chwanegu
1252,bekommen::V,obtenir,cael
1253,erhalten::V,recevoir,derbyn
1254,nehmen::V,prendre,cymryd
1255,wählen::V,choisir,dewis
1256,auswählen::V,choisir,dethol
1257,auswählen::V,sélectionner,dethol
1258,bewahren::V,préserver,cadw
1259,behindern::V,gêner,atal
1260,behindern::V,gêner,rhwystro
1261,verderben::V,gâter,difetha
1262,verderben::V,corrompre,difetha
1263,beschädigen::V,endommager,niweidio
1264,zerbrechen::V,casser,torri
1265,zerreißen::V,déchirer,rhwygo
1266,zerstören::V,détruire,dinistrio
1267,verbrennen::V,brûler,llosgi
1268,geben::V,donner,rhoi
1269,reichen::V,tendre,estyn
1270,schenken::V,offrir,rhoddi
1271,versprechen::V,promettre,addo
1272,wünschen::V,souhaiter,dymuno
1273,loben::V,louer,canmol
1274,küssen::V,embrasser,cusanu
1275,wiegen::V,bercer,siglo
1276,zudecken::V,couvrir,gorchuddio
1277,wecken::V,éveiller,deffro
1278,wecken::V,réveiller,deffro
1279,zeigen::V,montrer,dangos
1280,zeigen::V,faire voir,dangos
1281,führen::V,guider,arwain
1282,lehren::V,apprendre,dysgu
1283,unterrichten::V,instruire,hyfforddi
1284,aufziehen::V,élever,dod i fyny
1285,leiten::V,diriger,arwain
1286,leiten::V,conduire,arwain
1287,antreiben::V,pousser,annog
1288,lassen::V,faire,gadael
1289,einladen::V,inviter,gwahodd
1290,vereinigen::V,unir,uno
1291,vereinigen::V,unir,cyfuno
1292,vereinigen::V,réunir,uno
1293,vereinigen::V,réunir,cyfuno
1294,besuchen::V,visiter,ymweld â
1295,besuchen::V,aller voir,ymweld â
1296,treffen::V,rencontrer,cwrdd
1297,treffen::V,rencontrer,cyfarfod
1298,sich versammeln::V,s'assembler,casglu
1299,sich versammeln::V,s'assembler,cynnull
1300,spielen::V,jouer,chwarae
1301,singen::V,chanter,canu
1302,tanzen::V,danser,dawnsio
1303,sich trennen::V,se séparer,ymwahanu
1304,verlassen::V,quitter,gadael
1305,retten::V,sauver,achub
1306,bewachen::V,garder,gwarchod
1307,schützen::V,protéger,noddi
1308,verteidigen::V,défendre,amddiffyn
1309,sich schlagen::V,se taper,ffraeo
1310,sich schlagen::V,se taper,terfysgu
1311,schießen::V,tirer,saethu
1312,siegen::V,vaincre,ennill
1313,ärgern::V,agacer,cythruddo
1314,schlagen::V,battre,curo
1315,schlagen::V,frapper,curo
1316,treten::V,botter,cicio
1317,treten::V,donner un coup de pied à,cicio
1318,stechen::V,piquer,pigo
1319,stoßen::V,heurter,gwthio
1320,stehlen::V,voler,dwyn
1321,stehlen::V,voler,lladrata
1322,stören::V,gêner,aflonyddu
1323,stören::V,déranger,aflonyddu
1324,belästigen::V,molester,trafferthu
1325,belästigen::V,importuner,trafferthu
1326,verbergen::V,cacher,cuddio
1327,verbergen::V,dissimuler,cuddio
1328,täuschen::V,abuser,twyllo
1329,täuschen::V,tromper,twyllo
1330,betrügen::V,duper,hocedu
1331,betrügen::V,frauder,hocedu
1332,töten::V,tuer,lladd
1333,wohnen::V,habiter,byw
1334,wohnen::V,demeurer,byw
1335,arbeiten::V,travailler,gweithio
1336,sammeln::V,collectionner,casglu
1337,pflücken::V,cueillir,casglu
1338,jagen::V,chasser,hela
1339,fischen::V,pêcher,pysgota
1340,fassen::V,capturer,dal
1341,hüten::V,garder,bugeilio
1342,treiben::V,mener,gyrru
1343,anbinden::V,attacher,clymu
1344,füttern::V,faire manger,porthi
1345,melken::V,traire,godro
1346,hacken::V,fendre,torri
1347,gießen::V,arroser,dyfrhau
1348,reifen::V,mûrir,aeddfedu
1349,zubereiten::V,préparer,coginio
1350,kochen::V,cuire,berwi
1351,backen::V,cuire,pobi
1352,backen::V,cuire,crasu
1353,braten::V,rôtir,ffrio
1354,umrühren::V,remuer,cyffroi
1355,stricken::V,tricoter,gwau
1356,nähen::V,coudre,gwnïo
1357,färben::V,teindre,lliwio
1358,reinigen::V,nettoyer,glanhau
1359,waschen::V,laver,golchi
1360,abwischen::V,essuyer,sychu
1361,spülen::V,rincer,streulio
1362,fegen::V,balayer,ysgubo
1363,kehren::V,balayer,ysgubo
1364,baden::V,se baigner,cael bath
1365,sich waschen::V,se laver,ymolchi
1366,ausziehen::V,ôter,tynnu
1367,ausziehen::V,enlever,tynnu
1368,anziehen::V,mettre,gwisgo
1369,sich anziehen::V,s'habiller,ymwisgo
1370,kämmen::V,peigner,cribo
1371,schmücken::V,orner,harddu
1372,schmücken::V,orner,addurno
1373,schmücken::V,décorer,harddu
1374,schmücken::V,décorer,addurno
1375,sagen::V,dire,dweud
1376,sprechen::V,parler,llefaru
1377,reden::V,parler,siarad
1378,sich unterhalten::V,bavarder,sgwrsio
1379,sich unterhalten::V,s'entretenir,sgwrsio
1380,fragen::V,demander,gofyn
1381,bitten::V,prier,gofyn am
1382,erzählen::V,raconter,dweud
1383,mitteilen::V,communiquer,cyfleu
1384,nennen::V,nommer,enwi
1385,nennen::V,appeler,enwi
1386,rufen::V,appeler,galw
1387,prahlen::V,se vanter,brolio
1388,prahlen::V,se vanter,ymffrostio
1389,übersetzen::V,traduire,cyfieithu
1390,denken::V,penser,meddwl
1391,glauben::V,croire,credu
1392,glauben::V,croire,coelio
1393,bemerken::V,remarquer,sylwi
1394,bemerken::V,apercevoir,sylwi
1395,erkennen::V,reconnaître,adnabod
1396,begreifen::V,concevoir,amgyffred
1397,verstehen::V,entendre,deall
1398,verstehen::V,comprendre,deall
1399,lernen::V,apprendre,dysgu
1400,wissen::V,savoir,gwybod
1401,sich erinnern an::V,se souvenir de,cofio
1402,vergessen::V,oublier,anghofio
1403,messen::V,mesurer,mesur
1404,zählen::V,compter,cyfrif
1405,rechnen::V,calculer,cyfrifo
1406,lesen::V,lire,darllen
1407,malen::V,peindre,peintio
1408,zeichnen::V,dessiner,tynnu
1409,schreiben::V,écrire,ysgrifennu
1410,besitzen::V,posséder,meddu
1411,kaufen::V,acheter,prynu
1412,verkaufen::V,vendre,gwerthu
1413,bezahlen::V,payer,talu am
1414,zahlen::V,payer,talu
1415,beherrschen::V,dominer,rheoli
1416,beherrschen::V,dominer,llywodraethu
1417,beherrschen::V,maîtriser,rheoli
1418,beherrschen::V,maîtriser,llywodraethu
1419,ertragen::V,tolérer,dioddef
1420,ertragen::V,supporter,dioddef
