,Concept_ID,kn,ga
1101,einwickeln::V,ಹೊದಿಸು,clúdaigh
1102,tragen::V,ಹೊರು,iompair
1103,schleppen::V,ಜಗ್ಗು,tarraing
1104,ziehen::V,ಎಳೆ,tarraing
1105,aufbewahren::V,ಇಟ್ಟುಕೊ,coinnigh
1106,werfen::V,ಎಸೆ,caith
1107,fangen::V,ಹಿಡಿ,ceap
1108,packen::V,ಸೆಳೆ,beir ar
1109,verstecken::V,ಮುಚ್ಚಿಡು,folaigh
1110,verstecken::V,ಮುಚ್ಚಿಡು,cuir i bhfolach
1111,teilen::V,ವಿಭಜಿಸು,roinn
1112,schicken::V,ಕಳುಹಿಸು,seol
1113,bringen::V,ತರು,beir
1114,bringen::V,ತರು,tabhair
1115,hinzufügen::V,ಕೂಡಿಸು,cuir le
1116,bekommen::V,ಸಂಪಾದಿಸು,faigh
1117,erhalten::V,ಪಡೆ,faigh
1118,nehmen::V,ಹಿಡಿ,tóg
1119,nehmen::V,ಹಿಡಿ,glac
1120,wählen::V,ಆರಿಸು,pioc
1121,wählen::V,ಆರಿಸು,roghnaigh
1122,auswählen::V,ಆಯಿ,roghnaigh
1123,bewahren::V,ರಕ್ಷಿಸಿಡು,caomhnaigh
1124,behindern::V,ಅಡ್ಡಿಮಾಡು,cuir bac ar
1125,verderben::V,ಕೆಡಿಸು,mill
1126,beschädigen::V,ಹಾಳುಮಾಡು,loit
1127,beschädigen::V,ಹಾಳುಮಾಡು,déan damáiste do
1128,zerbrechen::V,ಮುರಿ,bris
1129,zerreißen::V,ಸೀಳು,stiall
1130,zerstören::V,ಅಳಿಸು,mill
1131,zerstören::V,ಅಳಿಸು,scrios
1132,verbrennen::V,ಸುಡು,las
1133,verbrennen::V,ಸುಡು,dóigh
1134,geben::V,ಕೊಡು,tabhair
1135,reichen::V,ಕೊಡು,sín
1136,reichen::V,ಕೊಡು,cuir
1137,schenken::V,ಅರ್ಪಿಸು,bronn
1138,schenken::V,ಅರ್ಪಿಸು,tabhair
1139,versprechen::V,ವಾಗ್ದಾನಮಾಡು,geall
1140,wünschen::V,ಬಯಸು,guigh
1141,loben::V,ಹೊಗಳು,mol
1142,küssen::V,ಚುಂಬಿಸು,póg
1143,wiegen::V,ತೂಗು,bog
1144,wiegen::V,ತೂಗು,luasc
1145,zudecken::V,ಹಾಸು,clúdaigh
1146,wecken::V,ಎಬ್ಬಿಸು,dúisigh
1147,zeigen::V,ತೋರಿಸು,taispeáin
1148,führen::V,ದಾರಿತೋರಿಸು,treoraigh
1149,lehren::V,ಕಲಿಸು,múin
1150,lehren::V,ಕಲಿಸು,teagasc
1151,unterrichten::V,ಬೋಧಿಸು,múin
1152,unterrichten::V,ಬೋಧಿಸು,teagasc
1153,aufziehen::V,ಸಲಹು,tóg
1154,leiten::V,ಮುಂದಾಳಾಗಿರು ,tá i gceannas ar
1155,antreiben::V,ಓಡಿಸು,gríosaigh
1156,lassen::V,ಮಾಡಲುಬಿಡು,cuir ag
1157,einladen::V,ಆಹ್ವಾನಿಸು,cuir cuireadh ar
1158,vereinigen::V,ಒಂದಾಗು,aontaigh
1159,besuchen::V,ಭೇಟಿಯಾಗು,tabhair cuairt ar
1160,treffen::V,ಸಂಧಿಸು,cas ar
1161,treffen::V,ಸಂಧಿಸು,buail le
1162,sich versammeln::V,ನೆರೆ,bailigh
1163,sich versammeln::V,ನೆರೆ,cruinnigh
1164,spielen::V,ಆಡು,imir
1165,spielen::V,ಆಡು,tá ag spraoi
1166,singen::V,ಹಾಡು,can
1167,tanzen::V,ಕುಣಿ,rinc
1168,tanzen::V,ಕುಣಿ,damhsaigh
1169,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,scar
1170,verlassen::V,ಕಳೆ,fág
1171,retten::V,ರಕ್ಷಿಸು,tarrtháil
1172,bewachen::V,ಕಾಪಾಡು,cosain
1173,bewachen::V,ಕಾಪಾಡು,gardáil
1174,schützen::V,ಸಂರಕ್ಷಿಸು,cosain
1175,verteidigen::V,ಕಾಪಿಡು,cosain
1176,sich schlagen::V,ಕಿತ್ತಾಟ,tá ag bruíon
1177,schießen::V,ಎಸೆ,caith
1178,schießen::V,ಎಸೆ,scaoil
1179,siegen::V,ಗೆಲ್ಲು,bain
1180,siegen::V,ಗೆಲ್ಲು,buaigh
1181,ärgern::V,ರೇಗಿಸು,cuir isteach ar
1182,schlagen::V,ಹೊಡೆ,buail
1183,treten::V,ಒದೆ,ciceáil
1184,stechen::V,ಚುಚ್ಚು,sáigh
1185,stoßen::V,ತಳ್ಳು,brúigh
1186,stoßen::V,ತಳ್ಳು,soncáil
1187,stehlen::V,ಕದಿ,goid
1188,stören::V,ಕತಕು,cuir isteach ar
1189,belästigen::V,ತೊಂದರೆ,cuir as do
1190,verbergen::V,ಮರೆಮಾಜು,ceil
1191,täuschen::V,ಠಕ್ಕಿಸು,cuir dallamullóg ar
1192,betrügen::V,ವಂಚಿಸು,déan calaois ar
1193,töten::V,ಕೊಲ್ಲು,maraigh
1194,wohnen::V,ವಾಸಿಸು,cuir faoi
1195,wohnen::V,ವಾಸಿಸು,tá ina chónaí
1196,arbeiten::V,ಕೆಲಸ ಮಾಡು,oibrigh
1197,sammeln::V,ಸಂಚಯಿಸು,bailigh
1198,sammeln::V,ಸಂಚಯಿಸು,cruinnigh
1199,pflücken::V,ಬಿಡಿಸು,pioc
1200,jagen::V,ಬೇಟೆಯಾಡು,seilg
1201,fischen::V,ಮೀನು ಹಿಡಿ,iasc
1202,fassen::V,ಹಿಡಿ,beir ar
1203,hüten::V,ಗುಂಪುಸೇರಿಸು,aoirigh
1204,treiben::V,ದಬ್ಬು,seol
1205,treiben::V,ದಬ್ಬು,tiomáin
1206,anbinden::V,ಬಿಗಿ,ceangail
1207,füttern::V,ಮೇಯಿಸು,cothaigh
1208,füttern::V,ಮೇಯಿಸು,beathaigh
1209,melken::V,ಹಾಲು ಕರೆ,bligh
1210,melken::V,ಹಾಲು ಕರೆ,crúigh
1211,hacken::V,ತುಂಡರಿಸು,gearr
1212,gießen::V,ನೀರುಹಾಕು,uiscigh
1213,reifen::V,ಕಳಿ,aibigh
1214,zubereiten::V,ಅಡಿಗೆಮಾಡು,cócaráil
1215,kochen::V,ಅಡು,bruith
1216,kochen::V,ಅಡು,beirigh
1217,backen::V,ಬೇಯಿಸು,bácáil
1218,braten::V,ಕರಿ,róst
1219,braten::V,ಕರಿ,frioch
1220,umrühren::V,ಕಲಕು,measc
1221,stricken::V,ಹೆಣೆ,cniotáil
1222,nähen::V,ಹೊಲಿ,fuaigh
1223,färben::V,ಬಣ್ಣ ಹತ್ತು,dathaigh
1224,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,glan
1225,waschen::V,ತೊಳೆ,nigh
1226,abwischen::V,ಒರಸು,glan
1227,spülen::V,ಗಲಬರಿಸು,sruthlaigh
1228,fegen::V,ಗುಡಿಸು,scuab
1229,kehren::V,ಗುಡಿಸು,scuab
1230,baden::V,ಸ್ನಾನಮಾಡು,folc
1231,sich waschen::V,ತೊಳೆ,nigh é féin
1232,ausziehen::V,ಬಿಚ್ಚು,bain de
1233,anziehen::V,ಹಾಕು,cuir ar
1234,sich anziehen::V,ಹಾಕು,gléas é féin
1235,kämmen::V,ಬಾಚು,cíor
1236,schmücken::V,ಅಲಂಕರಿಸು,maisigh
1237,sagen::V,ಹೇಳು,abair
1238,sprechen::V,ನುಡಿ,labhair
1239,reden::V,ನುಡಿ,caintigh
1240,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,caintigh
1241,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,tá ag comhrá
1242,fragen::V,ವಿಚಾರಿಸು,fiafraigh
1243,fragen::V,ವಿಚಾರಿಸು,cuir ceist
1244,bitten::V,ಬೇಡು,iarr
1245,erzählen::V,ಹೇಳು,inis
1246,erzählen::V,ಹೇಳು,eachtraigh
1247,mitteilen::V,ತಿಳಿಸು,aithris
1248,mitteilen::V,ತಿಳಿಸು,cuir in iúl
1249,nennen::V,ಹೆಸರಿಡು,ainmnigh
1250,rufen::V,ಕರೆ,glaoigh
1251,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,maígh
1252,übersetzen::V,ಭಾಷಾಂತರಿಸು,aistrigh
1253,denken::V,ಯೋಚಿಸು,síl
1254,denken::V,ಯೋಚಿಸು,ceap
1255,glauben::V,ನಂಬು,creid
1256,bemerken::V,ಗಮನಿಸು,tabhair faoi deara
1257,erkennen::V,ಗುರುತುಹಿಡಿ,aithin
1258,begreifen::V,ಗ್ರಹಿಸು,tuig
1259,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,tuig
1260,lernen::V,ಕಲಿ,foghlaim
1261,wissen::V,ಅರಿ,tá a fhios ag
1262,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,cuimhnigh ar
1263,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,is cuimhne ar
1264,vergessen::V,ಮರೆತುವಿಡು,dearmad
1265,messen::V,ಅಳೆ,tomhais
1266,zählen::V,ಗಣಿಸು,cuntais
1267,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,ríomh
1268,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,áirigh
1269,lesen::V,ಓದು,léigh
1270,malen::V,ಬಿಡಿಸು,péinteáil
1271,zeichnen::V,ಬಿಡಿಸು,línigh
1272,zeichnen::V,ಬಿಡಿಸು,tarraing
1273,schreiben::V,ಬರೆ,scríobh
1274,besitzen::V,ಒಡೆಯನಾಗಿರು,is le
1275,kaufen::V,ಕೊಳ್ಳು,ceannaigh
1276,verkaufen::V,ಕೊಡು,díol
1277,bezahlen::V,ಬೆಲೆತೆರು,íoc as
1278,zahlen::V,ಹಣವನ್ನುಕೊಡು,íoc
1279,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,rialaigh
1280,ertragen::V,ಸಹಿಸು,seas
1281,ertragen::V,ಸಹಿಸು,fulaing
1282,ertragen::V,ಸಹಿಸು,foighnigh
