,Concept_ID,,is
996,streichen::V,,smyrja
997,schleifen::V,,slípa
998,schneiden::V,,skera
999,schneiden::V,,klippa
1000,rütteln::V,,skaka
1001,schütteln::V,,hrista
1002,schwenken::V,,sveifla
1003,schütten::V,,hella
1004,füllen::V,,fylla
1005,einwickeln::V,,vefja inn í
1006,tragen::V,,bera
1007,schleppen::V,,draga
1008,ziehen::V,,toga
1009,ziehen::V,,draga
1010,aufbewahren::V,,geyma
1011,werfen::V,,kasta
1012,fangen::V,,grípa
1013,packen::V,,þrífa í
1014,verstecken::V,,fela
1015,teilen::V,,deila
1016,schicken::V,,senda
1017,bringen::V,,færa
1018,bringen::V,,flytja
1019,hinzufügen::V,,bæta við
1020,bekommen::V,,hljóta
1021,bekommen::V,,ná
1022,erhalten::V,,fá
1023,nehmen::V,,taka
1024,wählen::V,,velja
1025,auswählen::V,,velja úr
1026,bewahren::V,,gæta
1027,bewahren::V,,vernda
1028,behindern::V,,varna
1029,verderben::V,,spilla
1030,beschädigen::V,,skemma
1031,zerbrechen::V,,brjóta
1032,zerreißen::V,,rífa
1033,zerreißen::V,,rífa sundur
1034,zerstören::V,,rífa niður
1035,verbrennen::V,,brenna
1036,geben::V,,gefa
1037,reichen::V,,rétta
1038,schenken::V,,gefa
1039,versprechen::V,,lofa
1040,versprechen::V,,heita
1041,wünschen::V,,óska
1042,loben::V,,lofa
1043,loben::V,,hrósa
1044,küssen::V,,kyssa
1045,wiegen::V,,rugga
1046,zudecken::V,,þekja
1047,zudecken::V,,breiða yfir
1048,wecken::V,,vekja
1049,zeigen::V,,sýna
1050,führen::V,,leiða
1051,lehren::V,,kenna
1052,unterrichten::V,,fræða
1053,aufziehen::V,,ala upp
1054,leiten::V,,stjórna
1055,antreiben::V,,hvetja
1056,lassen::V,,láta
1057,einladen::V,,bjóða heim
1058,vereinigen::V,,sameina
1059,besuchen::V,,heimsækja
1060,treffen::V,,hitta
1061,sich versammeln::V,,safnast saman
1062,spielen::V,,leika sér
1063,singen::V,,syngja
1064,tanzen::V,,dansa
1065,sich trennen::V,,skiljast
1066,verlassen::V,,yfirgefa
1067,retten::V,,bjarga
1068,bewachen::V,,gæta
1069,bewachen::V,,hafa vörð á
1070,schützen::V,,vernda
1071,verteidigen::V,,verja
1072,sich schlagen::V,,slást
1073,sich schlagen::V,,berjast
1074,schießen::V,,skjóta
1075,siegen::V,,sigra
1076,ärgern::V,,ergja
1077,ärgern::V,,skaprauna
1078,schlagen::V,,slá
1079,schlagen::V,,lemja
1080,treten::V,,sparka
1081,stechen::V,,stinga
1082,stoßen::V,,hrinda
1083,stehlen::V,,stela
1084,stören::V,,trufla
1085,belästigen::V,,ónáða
1086,verbergen::V,,leyna
1087,täuschen::V,,gabba
1088,täuschen::V,,blekkja
1089,betrügen::V,,svíkja
1090,betrügen::V,,blekkja
1091,töten::V,,drepa
1092,wohnen::V,,búa
1093,arbeiten::V,,vinna
1094,sammeln::V,,safna
1095,pflücken::V,,tína
1096,pflücken::V,,reyta
1097,jagen::V,,veiða
1098,fischen::V,,fiska
1099,fassen::V,,veiða
1100,hüten::V,,gæta
1101,hüten::V,,vakta
1102,treiben::V,,reka
1103,anbinden::V,,binda við
1104,anbinden::V,,binda fast
1105,füttern::V,,fóðra
1106,melken::V,,mjólka
1107,hacken::V,,höggva
1108,gießen::V,,hella
1109,reifen::V,,þroskast
1110,zubereiten::V,,elda
1111,zubereiten::V,,tilbúa
1112,kochen::V,,sjóða
1113,backen::V,,baka
1114,braten::V,,steikja
1115,umrühren::V,,hræra í
1116,stricken::V,,prjóna
1117,nähen::V,,sauma
1118,färben::V,,lita
1119,reinigen::V,,hreinsa
1120,waschen::V,,þvo
1121,abwischen::V,,þerra
1122,spülen::V,,skola
1123,spülen::V,,þvo upp
1124,fegen::V,,sópa
1125,fegen::V,,hreinsa
1126,kehren::V,,sópa
1127,baden::V,,baða sig
1128,sich waschen::V,,þvo sér
1129,ausziehen::V,,fara úr
1130,anziehen::V,,fara í
1131,sich anziehen::V,,klæðast
1132,kämmen::V,,greiða
1133,schmücken::V,,prýða
1134,schmücken::V,,skreyta
1135,sagen::V,,segja
1136,sprechen::V,,tala
1137,reden::V,,ræða
1138,sich unterhalten::V,,spjalla
1139,sich unterhalten::V,,ræðast við
1140,fragen::V,,spyrja
1141,bitten::V,,biðja
1142,erzählen::V,,segja frá
1143,mitteilen::V,,tilkynna
1144,nennen::V,,nefna
1145,rufen::V,,kalla
1146,prahlen::V,,gorta
1147,übersetzen::V,,þýða
1148,denken::V,,hugsa
1149,glauben::V,,trúa
1150,bemerken::V,,taka eftir
1151,erkennen::V,,þekkja
1152,begreifen::V,,skilja
1153,verstehen::V,,skilja
1154,lernen::V,,læra
1155,wissen::V,,vita
1156,sich erinnern an::V,,minnast
1157,vergessen::V,,gleyma
1158,messen::V,,mæla
1159,zählen::V,,telja
1160,rechnen::V,,reikna
1161,lesen::V,,lesa
1162,malen::V,,mála
1163,zeichnen::V,,teikna
1164,schreiben::V,,skrifa
1165,besitzen::V,,hafa
1166,kaufen::V,,kaupa
1167,verkaufen::V,,selja
1168,bezahlen::V,,borga
1169,zahlen::V,,borga
1170,beherrschen::V,,hafa á valdi sínu
1171,ertragen::V,,þola
