,Concept_ID,de,fi
790,liegen::V,liegen,maata
791,hängen::V,hängen,riippua
792,werden::V,werden,tulla
793,werden::V,werden,joutua
794,passieren::V,passieren,sattua
795,passieren::V,passieren,tapahtua
796,beginnen::V,beginnen,alkaa
797,enden::V,enden,loppua
798,enden::V,enden,päättyä
799,wechseln::V,wechseln,vaihtua
800,wechseln::V,wechseln,vaihdella
801,aufgehen[Sonne]::V,aufgehen,nousta
802,untergehen[Sonne]::V,untergehen,laskea
803,scheinen[Sonne]::V,scheinen,paistaa
804,donnern::V,donnern,jyristä
805,wehen::V,wehen,tuulla
806,wehen::V,wehen,puhaltaa
807,strömen::V,strömen,virrata
808,fließen::V,fließen,valua
809,fließen::V,fließen,juosta
810,sich drehen::V,sich drehen,pyöriä
811,schwanken::V,schwanken,horjua
812,schwingen::V,schwingen,heilua
813,schwingen::V,schwingen,värähdellä
814,fallen::V,fallen,pudota
815,fallen::V,fallen,langeta
816,brennen::V,brennen,palaa
817,rauchen::V,rauchen,savuta
818,regnen::V,regnen,sataa
819,gefrieren::V,gefrieren,jäätyä
820,tauen::V,tauen,sulaa
821,schmelzen::V,schmelzen,sulaa
822,trocknen::V,trocknen,kuivua
823,sieden::V,sieden,kiehua
824,faulen::V,faulen,mädätä
825,verfaulen::V,verfaulen,mädätä
826,verfaulen::V,verfaulen,mädäntyä
827,reißen::V,reißen,revetä
828,versinken::V,versinken,upota
829,versinken::V,versinken,vajota
830,vergehen::V,vergehen,kulua
831,erscheinen::V,erscheinen,ilmestyä
832,verschwinden::V,verschwinden,kadota
833,sinken::V,sinken,vajota
834,abnehmen::V,abnehmen,vähetä
835,zunehmen::V,zunehmen,kasvaa
836,zunehmen::V,zunehmen,lisääntyä
837,steigen::V,steigen,nousta
838,wachsen::V,wachsen,kasvaa
839,glänzen::V,glänzen,kiiltää
840,funkeln::V,funkeln,kipinöidä
841,lärmen::V,lärmen,meluta
842,läuten::V,läuten,soida
843,klingeln::V,klingeln,soida
844,klirren::V,klirren,kalista
845,brausen::V,brausen,kohista
846,rauschen::V,rauschen,kohista
847,klingen::V,klingen,soida
848,bellen::V,bellen,haukkua
849,heulen::V,heulen,ulvoa
850,blasen::V,blasen,puhaltaa
851,pfeifen::V,pfeifen,viheltää
852,schreien::V,schreien,kirkua
853,stöhnen::V,stöhnen,voihkia
854,zittern::V,zittern,vapista
855,leben::V,leben,elää
856,geboren werden::V,geboren werden,syntyä
857,atmen::V,atmen,hengittää
858,trinken::V,trinken,juoda
859,essen::V,essen,syödä
860,schlucken::V,schlucken,niellä
861,müde werden::V,müde werden,uupua
862,einschlafen::V,einschlafen,uinahtaa
863,schlafen::V,schlafen,maata
864,schlafen::V,schlafen,nukkua
865,aufwachen::V,aufwachen,herätä
866,aufstehen::V,aufstehen,nousta
867,aufstehen::V,aufstehen,nousta ylös
868,sich erholen::V,sich erholen,levätä
869,krank werden::V,krank werden,sairastua
870,krank sein::V,krank sein,potea
871,krank sein::V,krank sein,sairastaa
872,schmerzen::V,schmerzen,särkeä
873,schmerzen::V,schmerzen,kivistää
874,husten::V,husten,yskiä
875,genesen::V,genesen,toipua
876,sterben::V,sterben,kuolla
877,umkommen::V,umkommen,saada surmansa
878,umkommen::V,umkommen,kuolla
879,sich bewegen::V,sich bewegen,liikkua
880,sich rühren::V,sich rühren,liikahtaa
881,sich erheben::V,sich erheben,nousta
882,sich setzen::V,sich setzen,istuutua
883,hinfallen::V,hinfallen,kaatua
884,laufen::V,laufen,kävellä
885,schreiten::V,schreiten,astua
886,schreiten::V,schreiten,astella
887,spazierengehen::V,spazierengehen,kävellä
888,eilen::V,eilen,kiirehtiä
889,sich beeilen::V,sich beeilen,kiirehtiä
890,sich beeilen::V,sich beeilen,olla kiireissään
891,sausen::V,sausen,rynnätä
892,sausen::V,sausen,viilettää
893,rennen::V,rennen,juosta
894,springen::V,springen,hypätä
895,klettern::V,klettern,kiivetä
896,schaukeln::V,schaukeln,kiikkua
897,kriechen::V,kriechen,ryömiä
898,schwimmen::V,schwimmen,uida
899,tauchen::V,tauchen,sukeltaa
900,rudern::V,rudern,soutaa
901,fahren::V,fahren,ajaa
902,fahren::V,fahren,kulkea
903,fliegen::V,fliegen,lentää
904,gehen::V,gehen,käydä
905,weggehen::V,weggehen,lähteä
906,weggehen::V,weggehen,poistua
907,abfahren::V,abfahren,lähteä
908,anhalten::V,anhalten,pysähtyä
909,anhalten::V,anhalten,seisahtua
910,hineingehen::V,hineingehen,mennä sisään
911,eintreten::V,eintreten,astua sisään
912,kommen::V,kommen,tulla
913,ankommen::V,ankommen,saapua
914,zurückkommen::V,zurückkommen,palata
915,bleiben::V,bleiben,jäädä
916,bleiben::V,bleiben,viipyä
917,warten::V,warten,odottaa
918,erwarten::V,erwarten,odottaa
919,suchen::V,suchen,etsiä
920,finden::V,finden,löytää
921,versuchen::V,versuchen,yrittää
922,vorbereiten::V,vorbereiten,valmistaa
923,lieben::V,lieben,pitää
924,lieben::V,lieben,rakastaa
925,mögen::V,mögen,pitää
926,mögen::V,mögen,tykätä
927,lachen::V,lachen,nauraa
928,rühren::V,rühren,liikuttaa
929,weinen::V,weinen,itkeä
930,schimpfen::V,schimpfen,haukkua
931,sich ärgern::V,sich ärgern,suuttua
932,sich fürchten::V,sich fürchten,pelätä
933,fürchten::V,fürchten,pelätä
934,fliehen::V,fliehen,paeta
935,flüchten::V,flüchten,paeta
936,sehen::V,sehen,nähdä
937,anschauen::V,anschauen,katsoa
938,ansehen::V,ansehen,katsoa
939,hören::V,hören,kuulla
940,zuhören::V,zuhören,kuunnella
941,probieren::V,probieren,maistaa
942,riechen::V,riechen,haistaa
943,fühlen::V,fühlen,tuntea
944,scheinen::V,scheinen,tuntua
945,zu sehen sein::V,zu sehen sein,näkyä
946,vernehmen::V,vernehmen,kuulla
947,frieren::V,frieren,palella
948,tun::V,tun,tehdä
949,können::V,können,osata
950,wollen::V,wollen,tahtoa
951,anfangen::V,anfangen,ruveta
952,anfangen::V,anfangen,aloittaa
953,beenden::V,beenden,lopettaa
954,aufhören::V,aufhören,loppua
955,gelingen::V,gelingen,onnistua
956,geraten::V,geraten,sujua
957,geraten::V,geraten,joutua
958,öffnen::V,öffnen,avata
959,öffnen::V,öffnen,aukaista
960,schließen::V,schließen,sulkea
961,stellen::V,stellen,panna
962,stellen::V,stellen,asettaa
963,setzen::V,setzen,panna
964,setzen::V,setzen,istuttaa
965,legen::V,legen,panna
966,legen::V,legen,asettaa
967,berühren::V,berühren,koskea
968,berühren::V,berühren,koskettaa
969,verbinden::V,verbinden,liittää
970,verbinden::V,verbinden,yhdistää
971,bedecken::V,bedecken,kattaa
972,bedecken::V,bedecken,peittää
973,aufhängen::V,aufhängen,ripustaa
974,anzünden::V,anzünden,sytyttää
975,aufheben::V,aufheben,ylös nostaa
976,aufheben::V,aufheben,nostaa
977,zurücklassen::V,zurücklassen,jättää
978,verlieren::V,verlieren,kadottaa
979,fallen lassen::V,fallen lassen,pudottaa
980,machen::V,machen,tehdä
981,herstellen::V,herstellen,tuottaa
982,herstellen::V,herstellen,valmistaa
983,bauen::V,bauen,rakentaa
984,reparieren::V,reparieren,korjata
985,verbessern::V,verbessern,parantaa
986,ändern::V,ändern,muuttaa
987,graben::V,graben,kaivaa
988,beugen::V,beugen,taivuttaa
989,biegen::V,biegen,taivuttaa
990,drehen::V,drehen,kääntää
991,wenden::V,wenden,kääntää
992,umdrehen::V,umdrehen,kääntää
993,heben::V,heben,nostaa
994,heben::V,heben,kohottaa
995,hochheben::V,hochheben,nostaa
996,ergreifen::V,ergreifen,tarttua
997,halten::V,halten,pitää
998,drücken::V,drücken,painaa
999,drücken::V,drücken,puristaa
1000,schieben::V,schieben,työntää
1001,kratzen::V,kratzen,raapia
1002,lecken::V,lecken,nuolla
1003,beißen::V,beißen,purra
1004,abreißen::V,abreißen,repiä
1005,abschneiden::V,abschneiden,leikata poikki
1006,abschneiden::V,abschneiden,leikata
1007,binden::V,binden,sitoa
1008,stecken::V,stecken,pistää
1009,brechen::V,brechen,murtaa
1010,klopfen::V,klopfen,koputtaa
1011,klopfen::V,klopfen,kolkuttaa
1012,hauen::V,hauen,lyödä
1013,kleben::V,kleben,liimata
1014,reiben::V,reiben,hieroa
1015,reiben::V,reiben,hangata
1016,streichen::V,streichen,sivellä
1017,schleifen::V,schleifen,hioa
1018,schneiden::V,schneiden,leikata
1019,rütteln::V,rütteln,ravistaa
1020,schütteln::V,schütteln,pudistaa
1021,schwenken::V,schwenken,heiluttaa
1022,schütten::V,schütten,kaataa
1023,füllen::V,füllen,täyttää
1024,einwickeln::V,einwickeln,kääriä
1025,tragen::V,tragen,kantaa
1026,schleppen::V,schleppen,raahata
1027,ziehen::V,ziehen,vetää
1028,aufbewahren::V,aufbewahren,säilyttää
1029,werfen::V,werfen,viskata
1030,fangen::V,fangen,napata
1031,fangen::V,fangen,ottaa kiinni
1032,packen::V,packen,tarttua
1033,verstecken::V,verstecken,kätkeä
1034,verstecken::V,verstecken,piilottaa
1035,teilen::V,teilen,jakaa
1036,schicken::V,schicken,lähettää
1037,bringen::V,bringen,viedä
1038,hinzufügen::V,hinzufügen,lisätä
1039,bekommen::V,bekommen,saada
1040,erhalten::V,erhalten,saada
1041,nehmen::V,nehmen,ottaa
1042,wählen::V,wählen,valita
1043,auswählen::V,auswählen,valikoida
1044,bewahren::V,bewahren,säilyttää
1045,behindern::V,behindern,estää
1046,verderben::V,verderben,pilata
1047,verderben::V,verderben,turmella
1048,beschädigen::V,beschädigen,vioittaa
1049,beschädigen::V,beschädigen,vahingoittaa
1050,zerbrechen::V,zerbrechen,rikkoa
1051,zerreißen::V,zerreißen,repiä rikki
1052,zerreißen::V,zerreißen,repiä palasiksi
1053,zerstören::V,zerstören,hävittää
1054,verbrennen::V,verbrennen,polttaa
1055,geben::V,geben,antaa
1056,reichen::V,reichen,ojentaa
1057,schenken::V,schenken,lahjoittaa
1058,versprechen::V,versprechen,luvata
1059,wünschen::V,wünschen,toivottaa
1060,loben::V,loben,ylistää
1061,küssen::V,küssen,suudella
1062,wiegen::V,wiegen,tuudittaa
1063,wiegen::V,wiegen,keinuttaa
1064,zudecken::V,zudecken,peittää
1065,wecken::V,wecken,herättää
1066,zeigen::V,zeigen,näyttää
1067,zeigen::V,zeigen,osoittaa
1068,führen::V,führen,johdattaa
1069,lehren::V,lehren,opettaa
1070,unterrichten::V,unterrichten,opettaa
1071,aufziehen::V,aufziehen,kasvattaa
1072,leiten::V,leiten,johtaa
1073,antreiben::V,antreiben,hoputtaa
1074,lassen::V,lassen,antaa
1075,einladen::V,einladen,kutsua
1076,vereinigen::V,vereinigen,yhdistää
1077,besuchen::V,besuchen,vierailla
1078,treffen::V,treffen,tavata
1079,sich versammeln::V,sich versammeln,kokoontua
1080,spielen::V,spielen,pelata
1081,spielen::V,spielen,leikkiä
1082,singen::V,singen,laulaa
1083,tanzen::V,tanzen,tanssia
1084,sich trennen::V,sich trennen,erota
1085,verlassen::V,verlassen,jättää
1086,retten::V,retten,pelastaa
1087,bewachen::V,bewachen,vartioida
1088,schützen::V,schützen,suojella
1089,verteidigen::V,verteidigen,puolustaa
1090,sich schlagen::V,sich schlagen,tapella
1091,schießen::V,schießen,ampua
1092,siegen::V,siegen,voittaa
1093,ärgern::V,ärgern,ärsyttää
1094,schlagen::V,schlagen,lyödä
1095,treten::V,treten,potkaista
1096,stechen::V,stechen,pistää
1097,stoßen::V,stoßen,sysätä
1098,stoßen::V,stoßen,työntää
1099,stehlen::V,stehlen,varastaa
1100,stören::V,stören,häiritä
1101,belästigen::V,belästigen,häiritä
1102,verbergen::V,verbergen,kätkeä
1103,täuschen::V,täuschen,harhauttaa
1104,betrügen::V,betrügen,pettää
1105,betrügen::V,betrügen,petkuttaa
1106,töten::V,töten,tappaa
1107,wohnen::V,wohnen,asua
1108,arbeiten::V,arbeiten,tehdä työtä
1109,arbeiten::V,arbeiten,työskennellä
1110,sammeln::V,sammeln,koota
1111,sammeln::V,sammeln,kerätä
1112,pflücken::V,pflücken,poimia
1113,jagen::V,jagen,metsästää
1114,fischen::V,fischen,kalastaa
1115,fassen::V,fassen,pyydystää
1116,fassen::V,fassen,saalistaa
1117,hüten::V,hüten,paimentaa
1118,treiben::V,treiben,ajaa
1119,anbinden::V,anbinden,kytkeä
1120,füttern::V,füttern,ruokkia
1121,melken::V,melken,lypsää
1122,hacken::V,hacken,hakata
1123,gießen::V,gießen,kastella
1124,reifen::V,reifen,kypsyä
1125,zubereiten::V,zubereiten,valmistaa
1126,kochen::V,kochen,keittää
1127,backen::V,backen,leipoa
1128,braten::V,braten,paistaa
1129,umrühren::V,umrühren,hämmentää
1130,stricken::V,stricken,kutoa
1131,stricken::V,stricken,neuloa
1132,nähen::V,nähen,ommella
1133,färben::V,färben,värjätä
1134,färben::V,färben,värittää
1135,reinigen::V,reinigen,puhdistaa
1136,waschen::V,waschen,pestä
1137,abwischen::V,abwischen,pyyhkiä
1138,spülen::V,spülen,huuhtoa
1139,fegen::V,fegen,pyyhkäistä
1140,kehren::V,kehren,lakaista
1141,baden::V,baden,kylpeä
1142,sich waschen::V,sich waschen,peseytyä
1143,ausziehen::V,ausziehen,riisua
1144,anziehen::V,anziehen,pukea ylleen
1145,sich anziehen::V,sich anziehen,pukeutua
1146,kämmen::V,kämmen,kammata
1147,schmücken::V,schmücken,koristaa
1148,schmücken::V,schmücken,kaunistaa
1149,sagen::V,sagen,sanoa
1150,sprechen::V,sprechen,puhua
1151,reden::V,reden,keskustella
1152,sich unterhalten::V,sich unterhalten,jutella
1153,fragen::V,fragen,kysyä
1154,bitten::V,bitten,pyytää
1155,erzählen::V,erzählen,kertoa
1156,mitteilen::V,mitteilen,ilmoittaa
1157,nennen::V,nennen,kutsua
1158,nennen::V,nennen,nimittää
1159,rufen::V,rufen,kutsua
1160,prahlen::V,prahlen,kerskailla
1161,übersetzen::V,übersetzen,kääntää
1162,denken::V,denken,miettiä
1163,denken::V,denken,ajatella
1164,glauben::V,glauben,uskoa
1165,bemerken::V,bemerken,huomata
1166,erkennen::V,erkennen,tunnistaa
1167,begreifen::V,begreifen,ymmärtää
1168,verstehen::V,verstehen,ymmärtää
1169,lernen::V,lernen,oppia
1170,wissen::V,wissen,tietää
1171,sich erinnern an::V,sich erinnern an,muistaa
1172,vergessen::V,vergessen,unohtaa
1173,messen::V,messen,mitata
1174,zählen::V,zählen,laskea
1175,rechnen::V,rechnen,laskea
1176,lesen::V,lesen,lukea
1177,malen::V,malen,maalata
1178,zeichnen::V,zeichnen,piirtää
1179,zeichnen::V,zeichnen,piirustaa
1180,schreiben::V,schreiben,kirjoittaa
1181,besitzen::V,besitzen,omistaa
1182,kaufen::V,kaufen,ostaa
1183,verkaufen::V,verkaufen,myydä
1184,bezahlen::V,bezahlen,maksaa
1185,zahlen::V,zahlen,maksaa
1186,beherrschen::V,beherrschen,hallita
1187,ertragen::V,ertragen,kestää
