,Concept_ID,ady,br
684,alles::PRN,зэкӏэ́,pep tra
685,ich::PRN,сэ,me
686,du::PRN,о,te
687,er::PRN,ар,eñ
688,wir::PRN,тэ,ni
689,ihr::PRN,шъо,c'hwi
690,sie::PRN,ахэр,int
691,was::FPRN,сыд,petra
692,wer::FPRN,хэт,piv
693,wo::FADV,тыдэ́,pelec'h
694,wohin::FADV,тыдэ́,da belec'h
695,wie::FADV,сыдэущтэ́у,penaos
696,warum::FADV,сыд пае́,perak
697,wieviel::FNUM,тхьапш,pet
698,wieviel::FNUM,сыд фэди́з,pet
699,eins::NUM,зы,unan
700,zwei::NUM,тӏу,daou
701,drei::NUM,щы,tri
702,vier::NUM,плӏы,pevar
703,fünf::NUM,тфы,pemp
704,sechs::NUM,хы,c'hwec'h
705,sieben::NUM,блы,seizh
706,acht::NUM,и,eizh
707,neun::NUM,бгъу,nav
708,zehn::NUM,пшӏы,dek
709,elf::NUM,пшӏыкӏузы́,unnek
710,zwölf::NUM,пшӏыкӏутӏу,daouzek
711,zwanzig::NUM,тӏокӏы́,ugent
712,dreißig::NUM,щэкӏы,tregont
713,vierzig::NUM,тӏокӏи́тӏу,daou-ugent
714,fünfzig::NUM,шъэны́ыкъу,hanter-kant
715,sechzig::NUM,тӏокӏи́щ,tri-ugent
716,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,dek ha tri-ugent
717,achtzig::NUM,тӏокӏи́пӏ,pevar-ugent
718,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,dek ha pevar-ugent
719,hundert::NUM,шъэ,kant
720,tausend::NUM,мин,mil
721,und::CNJ,ыкӏи,ha
722,oder::CNJ,е,pe
723,stehen::V,ущытын,bezañ a-sav
724,stehen::V,умыхъыен,bezañ a-sav
725,sitzen::V,уисын,azezañ
726,sitzen::V,уисын,bezañ en e goazez
727,sitzen::V,утесын,azezañ
728,sitzen::V,утесын,bezañ en e goazez
729,liegen::V,телъы́н,bezañ en e c'hourvez
730,hängen::V,къыщылэлын,krougañ
731,hängen::V,къыщылэлын щыгъын быхъур,krougañ
732,werden::V,хъун,dazonet
733,passieren::V,къэхъун,c'hoarvezout
734,beginnen::V,къежьэн,stagañ
735,beginnen::V,къыублэн,stagañ
736,enden::V,ухы́н,achuiñ
737,wechseln::V,зэхъожьы́н,cheñch
738,aufgehen[Sonne]::V,къыкъокӏы́н,dirouzañ
739,untergehen[Sonne]::V,къохьан,
740,scheinen[Sonne]::V,къепсыи,lugernañ
741,donnern::V,гъогъон,taranal
742,wehen::V,епщэ́н,c'hwezhañ
743,strömen::V,чъэн,deredek
744,fließen::V,чъэн,redek
745,sich drehen::V,зыгъэчэрэгъу́н,troiñ
746,schwanken::V,хъые́н,trantellat
747,schwingen::V,зыгъэхъые́н,froumal
748,fallen::V,къефэхы́н,kouezhañ
749,brennen::V,стын,deviñ
750,rauchen::V,ӏугъо къикӏын,divogedañ
751,regnen::V,къещхы́н,glavañ
752,gefrieren::V,дыкъын,reviñ
753,tauen::V,жъун,diskornañ
754,schmelzen::V,ткӏун,teuziñ
755,trocknen::V,гъушъы́н,sec'hañ
756,trocknen::V,чъэпхъу́н,sec'hañ
757,sieden::V,жъон,berviñ
758,faulen::V,шъун,breinañ
759,verfaulen::V,шъун,breinañ
760,reißen::V,зэӏэтхъы́н,darnaouiñ
761,versinken::V,чӏихьан,sodellañ
762,vergehen::V,блэкӏы́н,tremen
763,erscheinen::V,къэлъэгъон,donet war-wel
764,verschwinden::V,кӏодыжьы́н,monet diwar wel
765,abnehmen::V,къыкӏичын,nebeutaat
766,zunehmen::V,хэхъо́н,kreskiñ
767,steigen::V,къежьэн,sevel
768,wachsen::V,хэхъо́н,kreskiñ
769,wachsen::V,къэкӏы́н,kreskiñ
770,glänzen::V,цӏыу́н,lugernañ
771,funkeln::V,жъыу́н,elieniñ
772,lärmen::V,бырсыры́н,rabotat
773,läuten::V,теон,
774,klingeln::V,теон,
775,brausen::V,шъуин,gwegal
776,rauschen::V,макъэ гъэӏун,trouzal
777,klingen::V,къыхэӏукӏын,seniñ
778,bellen::V,хьакъу́н,harzhal
779,heulen::V,быун,yudal
780,blasen::V,епщэ́н,c'hwezhañ
781,pfeifen::V,шъуин,c'hwitellat
782,schreien::V,куо́н,huchal
783,schreien::V,кӏыи́н,huchal
784,stöhnen::V,щэӏун,hirvoudiñ
785,zittern::V,кӏэзэзын,krenañ
786,leben::V,псэу́н,bevañ
787,geboren werden::V,къэхъун,genel
788,atmen::V,жьы къэщэ́н,tennañ e anal
789,trinken::V,ешъо́н,evañ
790,essen::V,шхын,debriñ
791,schlucken::V,бдырыин,lonkañ
792,müde werden::V,пшъын,skuizhañ
793,einschlafen::V,хэчъыен,menel kousket
794,schlafen::V,чъые́н,kousket
795,aufwachen::V,къэущы́н,dihuniñ
796,aufstehen::V,уцу́н,sevel
797,sich erholen::V,зыгъэпсэфын,diskuizhañ
798,krank werden::V,сымаджэ́ хъун,klañviñ
799,krank sein::V,сымэджэ́н,bezañ klañv
800,schmerzen::V,сымэджэ́н,skourjezañ
801,husten::V,пскэ́н,pasaat
802,husten::V,пскэ́н,peudal
803,genesen::V,хъужьын,pareañ
804,sterben::V,лӏэн,mervel
805,umkommen::V,хэкӏодэн,perisañ
806,sich bewegen::V,хъые́н,bouljal
807,sich rühren::V,хъые́н,fiñval
808,sich erheben::V,къэтэджын,sevel
809,sich setzen::V,тӏысы́н,azezañ
810,sich setzen::V,тӏысы́н,mont en e goazez
811,hinfallen::V,ебэджы́н,kouezhañ
812,laufen::V,кӏон,redek
813,schreiten::V,кӏон,kerzhet
814,spazierengehen::V,къэкӏухьэн,pourmen
815,eilen::V,гузэжъон,hastañ
816,sich beeilen::V,гуӏэ́н,hastañ
817,sausen::V,псынкӏэ́у чъэн,karzhañ
818,rennen::V,чъэн,redek
819,springen::V,пкӏэн,lammat
820,klettern::V,дэцохъоен,krimpat
821,schaukeln::V,уешӏэн,brañsellat
822,kriechen::V,цохъо́н,skrampañ
823,schwimmen::V,есы́н,neuial
824,tauchen::V,зычӏэгъэо́н,splujañ
825,rudern::V,къошъо бэщкӏэ фын,roeñvat
826,fahren::V,кӏон,kas
827,fahren::V,кӏон,bleniañ
828,fliegen::V,быбы́н,nijal
829,gehen::V,кӏон,mont
830,weggehen::V,ӏукӏын,mont kuit
831,abfahren::V,ежьэн,mont kuit
832,anhalten::V,къэуцу́н,chom a-sav
833,hineingehen::V,ихьан,monet e-barzh
834,eintreten::V,чӏэхьан,monet e-barzh
835,kommen::V,къэкӏо́н,dont
836,ankommen::V,къэсы́н,erruout
837,zurückkommen::V,гъэзэжьын,addonet
838,bleiben::V,къэнэ́н,chom
839,warten::V,пэплъэ́н,gortoz
840,erwarten::V,ежэн,gortoz
841,suchen::V,лъыхъу́н,klask
842,finden::V,къэгъоты́н,kavout
843,finden::V,къыхэгъэщы́н,kavout
844,versuchen::V,пылъы́н,klask
845,vorbereiten::V,гъэхьазыры́н,aozañ
846,lieben::V,шӏу плъэгъу́н,karout
847,mögen::V,шӏу плъэгъу́н,karout
848,lachen::V,щхын,c'hoarzin
849,rühren::V,гур гъэузын,tenerañ
850,weinen::V,гъын,gouelañ
851,schimpfen::V,хъонэн,krozal
852,sich ärgern::V,губжы́н,fachañ
853,sich ärgern::V,губжы́н,en em fachañ
854,sich fürchten::V,щынэ́н,
855,fürchten::V,щынэ́н,
856,sehen::V,льэгъу́н,gwelet
857,anschauen::V,плъэн,sellout ouzh
858,anschauen::V,еплъы́н,sellout ouzh
859,ansehen::V,плъэн,sellout ouzh
860,hören::V,зэхэхын,klevet
861,zuhören::V,дэӏо́н,selaou
862,probieren::V,хэӏэн,blasa
863,riechen::V,пэмэ́н,klevet
864,fühlen::V,зэхэпшӏэн,santout
865,scheinen::V,уащыхъу́н,diskouez bezañ
866,scheinen::V,уашӏошӏы́н,diskouez bezañ
867,zu sehen sein::V,зэрэлъэгъу́н,bezañ gwelus
868,vernehmen::V,зэхэхын,merzhañ
869,frieren::V,дыкъын,anoued
870,frieren::V,пӏыкӏэн,anoued
871,frieren::V,чъыӏэ́ лӏэн,anoued
872,tun::V,шӏын,ober
873,können::V,лъэкӏы́н,gouzout
874,wollen::V,фэе́н,fellout da
875,wollen::V,фэе́н,kaout c'hoant da
876,anfangen::V,ублэн,kregiñ
877,beenden::V,ухы́н,achuiñ
878,aufhören::V,щыгъэтын,paouez
879,gelingen::V,хъун,
880,öffnen::V,ӏухы́н,digeriñ
881,schließen::V,игъэсэн,serriñ
882,stellen::V,бгъэуцун,lakaat
883,setzen::V,гъэтӏысы́н,lakaat
884,legen::V,хэлъхьа́н,lakaat
885,berühren::V,эӏэн,touch
886,berühren::V,нэсын,touch
887,verbinden::V,зэхэпхэ́н,eren
888,verbinden::V,пхын,eren
889,bedecken::V,техъо́н,goloiñ
890,aufhängen::V,пылъэ́н,istribilhañ
891,anzünden::V,хэгъэнэ́н,alumiñ
892,anzünden::V,хэгъэнэ́н,c'hwezzañ
893,zurücklassen::V,къэгъэнэ́н,lezel
894,verlieren::V,чӏэ́нэн,koll
895,verlieren::V,шӏокӏоды́н,koll
896,fallen lassen::V,чӏэунэн,laoskel
897,fallen lassen::V,чӏэунэн,lezel da gouezhel
898,fallen lassen::V,пӏэпызын,laoskel
899,fallen lassen::V,пӏэпызын,lezel da gouezhel
900,machen::V,шӏын,ober
901,herstellen::V,шӏы́н,fardañ
902,bauen::V,шӏы́н,sevel
903,reparieren::V,дыжьы́н,adaozañ
904,verbessern::V,нахьышӏу пшӏын,gwellaat
905,verbessern::V,нахь дэгъу пшӏын,gwellaat
906,ändern::V,зэблэхъу́н,cheñch
907,graben::V,тӏын,kleuzañ
908,biegen::V,уфэн,krommañ
909,drehen::V,гъэчэрегъу́,treiñ
910,wenden::V,пӏонтӏэн,treiñ
911,wenden::V,бгъэзэн,treiñ
912,wenden::V,уӏубын,treiñ
913,heben::V,ӏэты́н,sevel
914,hochheben::V,ӏэты́н,sevel
915,ergreifen::V,къэубыты́н,kemer
916,halten::V,ӏыгъы́н,dalc'hen
917,drücken::V,тэӏункӏэн,bountañ
918,schieben::V,уеӏункӏын,poulzañ
919,schieben::V,уетӏыргун,poulzañ
920,kratzen::V,цӏэнтхъун,skrabat
921,lecken::V,бзэи́н,lipat
922,beißen::V,ецэкъэ́н,kregiñ
923,abreißen::V,къичын,diframmañ
924,abreißen::V,пытхъын,diframmañ
925,abschneiden::V,пыупкӏын,troc'hañ
926,abschneiden::V,гобзыкӏын,troc'hañ
927,binden::V,епхын,stagañ
928,stecken::V,хэсэн,sankañ
929,brechen::V,зэпыпкӏын,darnaouiñ
930,klopfen::V,теон,skoiñ
931,hauen::V,теон,dornañ
932,kleben::V,щхэн,pegañ
933,reiben::V,пӏотын,taravat
934,reiben::V,пӏотын,trekiñ
935,streichen::V,щыфэн,toazañ
936,schleifen::V,гъэчаны́н,lemmañ
937,schleifen::V,кӏэлыкӏы́н,lemmañ
938,schneiden::V,бзын,troc'hañ
939,rütteln::V,гъэсысын,tordorosañ
940,schütteln::V,гъэсысын,hejañ
941,schwenken::V,ӏэ шӏын,
942,schütten::V,икӏэ́н,diskargañ
943,füllen::V,из шӏын,kargañ
944,einwickeln::V,кӏоцӏыщыхьа́н,gronnañ
945,tragen::V,хьын,dougen
946,schleppen::V,пхьын,stlejal
947,schleppen::V,плъэшъун,stlejal
948,ziehen::V,пкъудыин,sachañ
949,ziehen::V,пщэн,sachañ
950,ziehen::V,плъэшъун,sachañ
951,aufbewahren::V,пӏыгъын,miret
952,aufbewahren::V,уухъумэн,miret
953,werfen::V,дзын,teuler
954,fangen::V,къэубыты́н,tapañ
955,packen::V,къэубыты́н,krapat
956,verstecken::V,бгъэбылъын,kuzhat
957,teilen::V,гощы́н,rannañ
958,schicken::V,гъахьы́н,kas
959,bringen::V,къэхьы́н,degas
960,hinzufügen::V,хэгъэхъо́н,lakat ouzhpenn
961,nehmen::V,къытехы́н,kemer
962,wählen::V,къыхэхы́н,choaz
963,auswählen::V,къыхэхы́н,dibab
964,bewahren::V,къэухъумэн,mirout
965,behindern::V,пэрыохъу хъун,diaezañ
966,verderben::V,къутэн,lovrañ
967,beschädigen::V,къутэн,gwallegañ
968,zerbrechen::V,къутэн,torriñ
969,zerreißen::V,зэӏэтхъы́н,diroegiñ
970,zerstören::V,къутэ́н,distrujañ
971,verbrennen::V,гъэсты́н,deviñ
972,geben::V,еты́н,reiñ
973,reichen::V,еты́н,
974,schenken::V,еты́н,donezonañ
975,versprechen::V,гъэгугъэ́н,prometiñ
976,wünschen::V,шӏоигъо́н,hetiñ
977,loben::V,щытхъун,feurmiñ
978,küssen::V,ебэу́н,pokat
979,wiegen::V,гъэхъыен,pouezañ
980,zudecken::V,техъо́н,goloiñ
981,wecken::V,къэгъэущы́н,dihuniñ
982,zeigen::V,гъэлъэгъо́н,diskouez
983,führen::V,щэн,kas
984,lehren::V,егъэджэ́н,deskiñ
985,lehren::V,егъэшӏэн,deskiñ
986,unterrichten::V,егъэджэ́н,kelenn
987,aufziehen::V,пӏун,
988,leiten::V,гъэзекӏон,bleinañ
989,antreiben::V,къепфылӏэн,poulzañ
990,lassen::V,еты́н,leuskel
991,einladen::V,къегъэблэгъэн,pediñ
992,vereinigen::V,зэгогъэхьан,unisañ
993,besuchen::V,щыӏэ́н,gweladenniñ
994,treffen::V,ӏукӏэ́н,kejal
995,treffen::V,ӏукӏэ́н,ankontrañ
996,treffen::V,пэгъокӏы́н,kejal
997,treffen::V,пэгъокӏы́н,ankontrañ
998,sich versammeln::V,зэхэхьан,bodennañ
999,spielen::V,джэгу́н,c'hoari
1000,singen::V,орэ́д къэӏо́н,kanañ
1001,tanzen::V,къэшъо́н,dañsal
1002,sich trennen::V,зэгокӏыжьы́ных,dispartiañ
1003,verlassen::V,бгынэн,lezel
1004,verlassen::V,хэкӏыжьын,lezel
1005,retten::V,къыхэпхыжьын,saveteiñ
1006,retten::V,къэбгъэнэжьын,saveteiñ
1007,bewachen::V,къэгъэгъунэн,mesa
1008,schützen::V,ухъумэ́н,diwall
1009,verteidigen::V,къэухъумэн,difenn
1010,sich schlagen::V,эзэон,lopañ
1011,schießen::V,он,
1012,siegen::V,текӏо́н,trec'hiñ
1013,ärgern::V,бгъэгубжын,hegasiñ
1014,schlagen::V,ео́н,skeiñ
1015,stechen::V,хэӏун,pikat
1016,stoßen::V,тӏыро́н,stokañ
1017,stoßen::V,уеӏункӏын,stokañ
1018,stehlen::V,тыгъу́н,laerezh
1019,stören::V,бгъэгумэкӏын,direnkañ
1020,belästigen::V,бгъэгумэкӏын,dregasiñ
1021,verbergen::V,ушъэфын,skoachañ
1022,täuschen::V,гъэпцӏэ́н,tromplañ
1023,betrügen::V,гъэпцӏэ́н,lorbañ
1024,töten::V,уикӏын,lazhañ
1025,wohnen::V,дэсын,bezañ o chom
1026,arbeiten::V,лэжьэ́н,labourat
1027,sammeln::V,угъои́н,dastum
1028,pflücken::V,къыпычы́н,kuntuilhañ
1029,jagen::V,шэкӏон,chaseal
1030,jagen::V,ешэкӏон,chaseal
1031,fischen::V,пцэжъые уешэн,pesketa
1032,fassen::V,къэубыты́н,pakañ
1033,hüten::V,хэхъо́н,geota
1034,treiben::V,пфын,
1035,anbinden::V,епхын,stagañ
1036,füttern::V,гъэшхэ́н,boueta
1037,melken::V,щын,goro
1038,hacken::V,упкӏэтэн,difrakal
1039,gießen::V,тепкӏэн,dourañ
1040,reifen::V,игъо хъун,azviñ
1041,zubereiten::V,бгъэхьазырын,keginañ
1042,kochen::V,шӏы́н,poazhañ
1043,backen::V,гъэжъэ́н,fritañ
1044,braten::V,гъэжъэ́н,rostañ
1045,umrühren::V,зэхэгъэкӏухьан,
1046,stricken::V,хъын,stammañ
1047,nähen::V,дэн,gwriat
1048,färben::V,бгъэлэн,livañ
1049,reinigen::V,укъэбзы́н,naetañ
1050,waschen::V,бгыкӏын,gwalc'hiñ
1051,abwischen::V,лъэкӏы́н,torchañ
1052,spülen::V,дэгъэчъыхьан,disgwalc'hiñ
1053,fegen::V,пхъэнкӏы́н,skubañ
1054,kehren::V,пхъэнкӏы́н,skubañ
1055,baden::V,зыгъэпскӏын,kouronkañ
1056,sich waschen::V,зытхьакӏы́н,en em walc'hiñ
1057,ausziehen::V,къытехы́н,
1058,anziehen::V,щылъэ́н,
1059,sich anziehen::V,зыфэпэн,gwiskañ
1060,kämmen::V,жьын,kribat
1061,schmücken::V,гъэдэхэ́н,kinklañ
1062,sagen::V,къэӏон,larêt
1063,sagen::V,къэӏон,lavaret
1064,sprechen::V,псэлъэ́н,komz
1065,reden::V,гущыӏэ́н,kaozeal
1066,sich unterhalten::V,зэдэгущыӏэн,balbotal
1067,fragen::V,упчӏэ́н,goulenn
1068,bitten::V,лъэӏо́н,goulenn
1069,erzählen::V,къэпӏотэ́н,kontañ
1070,mitteilen::V,макъэ егъэӏун,kemenn
1071,nennen::V,цӏэ фэусы́н,anviñ
1072,rufen::V,джэн,gelver
1073,prahlen::V,узыщытхъужьы́н,fougeal
1074,übersetzen::V,бгъэкӏотэн,treiñ
1075,denken::V,егупшысэ́н,soñjal
1076,glauben::V,уивыхъэ́ телъы́н,krediñ
1077,bemerken::V,гу лъыптэ́н,apresevañ
1078,erkennen::V,зэхэпхын,anavout
1079,erkennen::V,зэбгъэшӏэн,anavout
1080,begreifen::V,гурыӏо́н,meizañ
1081,verstehen::V,зэхэхын,kompren
1082,lernen::V,еджэ́н,deskiñ
1083,wissen::V,шӏэн,gouzout
1084,sich erinnern an::V,къэшӏэжьын,kaout soñj e
1085,vergessen::V,пщыгъупшэжьы́н,ankouaat
1086,messen::V,шын,muzuliañ
1087,zählen::V,плъытэ́н,kontañ
1088,rechnen::V,плъытэ́н,jedañ
1089,rechnen::V,угугъэ́н,jedañ
1090,lesen::V,еджэ́н,lenn
1091,malen::V,шӏын,livañ
1092,zeichnen::V,шӏын,tresañ
1093,schreiben::V,тхын,skrivañ
1094,besitzen::V,иӏэн,kaout
1095,kaufen::V,щэфы́н,prenañ
1096,verkaufen::V,щэн,gwerzhañ
1097,bezahlen::V,птын,paeañ
1098,bezahlen::V,лъыптын,paeañ
1099,bezahlen::V,птыжьы́н,paeañ
1100,zahlen::V,птын,paeañ
1101,zahlen::V,лъыптын,paeañ
1102,beherrschen::V,иунаеу иӏэн,mestroniañ
1103,ertragen::V,щэчы́н,anduriñ
1104,Schnurrbart::N,,mourenn
1105,Nabel::N,,begel
1106,Wetter::N,,amzer
1107,Frost::N,,rev
1108,Raureif::N,,frim
1109,Adler::N,,erer
1110,Schwan::N,,alarc'h
1111,Ton::N,,ton
1112,Sache::N,,tra
1113,Schlitten::N,,trainell
1114,Last::N,,karg
1115,Figur::N,,skeud
1116,Figur::N,,figur
1117,Bündel::N,,feskenn
1118,Schuh::N,,botez
1119,Arzt::N,,mezeg
1120,Arzt::N,,medisin
1121,lebendig::A,,bev
1122,zuerst::ADV,,da gentañ
1123,manchmal::ADV,,a-wechoù
1124,niemals::ADV,,gwech ebet
1125,hier::ADV,,amañ
1126,hierhin::ADV,,dre amañ
1127,von hier::ADV,,alemañ
1128,schon::ADV,,dija
1129,sinken::V,,en em izelat
1130,klirren::V,,diridignat
1131,klirren::V,,sterlinkañ
1132,fliehen::V,,tec'het
1133,flüchten::V,,tuzañ
1134,aufheben::V,,dastum
1135,beugen::V,,plegañ
1136,umdrehen::V,,treiñ
1137,bekommen::V,,kaout
1138,erhalten::V,,kaout
1139,treten::V,,botaouiñ
