,Concept_ID,fr,kn
1127,sich schlagen::V,se taper,ಕಿತ್ತಾಟ
1128,schießen::V,tirer,ಎಸೆ
1129,siegen::V,vaincre,ಗೆಲ್ಲು
1130,ärgern::V,agacer,ರೇಗಿಸು
1131,schlagen::V,battre,ಹೊಡೆ
1132,schlagen::V,frapper,ಹೊಡೆ
1133,treten::V,botter,ಒದೆ
1134,treten::V,donner un coup de pied à,ಒದೆ
1135,stechen::V,piquer,ಚುಚ್ಚು
1136,stoßen::V,heurter,ತಳ್ಳು
1137,stehlen::V,voler,ಕದಿ
1138,stören::V,gêner,ಕತಕು
1139,stören::V,déranger,ಕತಕು
1140,belästigen::V,molester,ತೊಂದರೆ
1141,belästigen::V,importuner,ತೊಂದರೆ
1142,verbergen::V,cacher,ಮರೆಮಾಜು
1143,verbergen::V,dissimuler,ಮರೆಮಾಜು
1144,täuschen::V,abuser,ಠಕ್ಕಿಸು
1145,täuschen::V,tromper,ಠಕ್ಕಿಸು
1146,betrügen::V,duper,ವಂಚಿಸು
1147,betrügen::V,frauder,ವಂಚಿಸು
1148,töten::V,tuer,ಕೊಲ್ಲು
1149,wohnen::V,habiter,ವಾಸಿಸು
1150,wohnen::V,demeurer,ವಾಸಿಸು
1151,arbeiten::V,travailler,ಕೆಲಸ ಮಾಡು
1152,sammeln::V,collectionner,ಸಂಚಯಿಸು
1153,pflücken::V,cueillir,ಬಿಡಿಸು
1154,jagen::V,chasser,ಬೇಟೆಯಾಡು
1155,fischen::V,pêcher,ಮೀನು ಹಿಡಿ
1156,fassen::V,capturer,ಹಿಡಿ
1157,hüten::V,garder,ಗುಂಪುಸೇರಿಸು
1158,treiben::V,mener,ದಬ್ಬು
1159,anbinden::V,attacher,ಬಿಗಿ
1160,füttern::V,faire manger,ಮೇಯಿಸು
1161,melken::V,traire,ಹಾಲು ಕರೆ
1162,hacken::V,fendre,ತುಂಡರಿಸು
1163,gießen::V,arroser,ನೀರುಹಾಕು
1164,reifen::V,mûrir,ಕಳಿ
1165,zubereiten::V,préparer,ಅಡಿಗೆಮಾಡು
1166,kochen::V,cuire,ಅಡು
1167,backen::V,cuire,ಬೇಯಿಸು
1168,braten::V,rôtir,ಕರಿ
1169,umrühren::V,remuer,ಕಲಕು
1170,stricken::V,tricoter,ಹೆಣೆ
1171,nähen::V,coudre,ಹೊಲಿ
1172,färben::V,teindre,ಬಣ್ಣ ಹತ್ತು
1173,reinigen::V,nettoyer,ಸ್ವಚ್ಛಮಾಡು
1174,waschen::V,laver,ತೊಳೆ
1175,abwischen::V,essuyer,ಒರಸು
1176,spülen::V,rincer,ಗಲಬರಿಸು
1177,fegen::V,balayer,ಗುಡಿಸು
1178,kehren::V,balayer,ಗುಡಿಸು
1179,baden::V,se baigner,ಸ್ನಾನಮಾಡು
1180,sich waschen::V,se laver,ತೊಳೆ
1181,ausziehen::V,ôter,ಬಿಚ್ಚು
1182,ausziehen::V,enlever,ಬಿಚ್ಚು
1183,anziehen::V,mettre,ಹಾಕು
1184,sich anziehen::V,s'habiller,ಹಾಕು
1185,kämmen::V,peigner,ಬಾಚು
1186,schmücken::V,orner,ಅಲಂಕರಿಸು
1187,schmücken::V,décorer,ಅಲಂಕರಿಸು
1188,sagen::V,dire,ಹೇಳು
1189,sprechen::V,parler,ನುಡಿ
1190,reden::V,parler,ನುಡಿ
1191,sich unterhalten::V,bavarder,ಹರಟೆ ಹೊಡಿ
1192,sich unterhalten::V,s'entretenir,ಹರಟೆ ಹೊಡಿ
1193,fragen::V,demander,ವಿಚಾರಿಸು
1194,bitten::V,prier,ಬೇಡು
1195,erzählen::V,raconter,ಹೇಳು
1196,mitteilen::V,communiquer,ತಿಳಿಸು
1197,nennen::V,nommer,ಹೆಸರಿಡು
1198,nennen::V,appeler,ಹೆಸರಿಡು
1199,rufen::V,appeler,ಕರೆ
1200,prahlen::V,se vanter,ಜಂಬ ಕೊಚ್ಚು
1201,übersetzen::V,traduire,ಭಾಷಾಂತರಿಸು
1202,denken::V,penser,ಯೋಚಿಸು
1203,glauben::V,croire,ನಂಬು
1204,bemerken::V,remarquer,ಗಮನಿಸು
1205,bemerken::V,apercevoir,ಗಮನಿಸು
1206,erkennen::V,reconnaître,ಗುರುತುಹಿಡಿ
1207,begreifen::V,concevoir,ಗ್ರಹಿಸು
1208,verstehen::V,entendre,ಅರ್ಥಮಾಡಿಕೊ
1209,verstehen::V,comprendre,ಅರ್ಥಮಾಡಿಕೊ
1210,lernen::V,apprendre,ಕಲಿ
1211,wissen::V,savoir,ಅರಿ
1212,sich erinnern an::V,se souvenir de,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1213,vergessen::V,oublier,ಮರೆತುವಿಡು
1214,messen::V,mesurer,ಅಳೆ
1215,zählen::V,compter,ಗಣಿಸು
1216,rechnen::V,calculer,ಲೆಕ್ಕ ಹಾಕು
1217,lesen::V,lire,ಓದು
1218,malen::V,peindre,ಬಿಡಿಸು
1219,zeichnen::V,dessiner,ಬಿಡಿಸು
1220,schreiben::V,écrire,ಬರೆ
1221,besitzen::V,posséder,ಒಡೆಯನಾಗಿರು
1222,kaufen::V,acheter,ಕೊಳ್ಳು
1223,verkaufen::V,vendre,ಕೊಡು
1224,bezahlen::V,payer,ಬೆಲೆತೆರು
1225,zahlen::V,payer,ಹಣವನ್ನುಕೊಡು
1226,beherrschen::V,dominer,ಅಧಿಕಾರ ನಡೆಸು
1227,beherrschen::V,maîtriser,ಅಧಿಕಾರ ನಡೆಸು
1228,ertragen::V,tolérer,ಸಹಿಸು
1229,ertragen::V,supporter,ಸಹಿಸು
