,Concept_ID,mn,az
785,lustig::A,цэнгэлтэй,məzəli
786,lustig::A,цэнгэлтэй,gülməli
787,sanft::A,наалинхай,mülayim
788,hungrig::A,өлөн,ac
789,hungrig::A,өлссөн,ac
790,krank::A,өвчтэй,xəstə
791,nackt::A,нүцгэн,çılpaq
792,traurig::A,гунигт,qəmgin
793,traurig::A,гунигт,kədərli
794,lebendig::A,амьд,canlı
795,lebendig::A,амьтай,canlı
796,gut::A,сайн,yaxşı
797,schlecht::A,муу,pis
798,schlecht::A,өөдгүй,pis
799,richtig::A,зөв,doğru
800,richtig::A,зүйтэй,doğru
801,schlimm::A,муухай,fəna
802,wahr::A,үнэн,gərçək
803,wahr::A,жинхэнэ,gərçək
804,alt::A,хуучин,əski
805,alt::A,хуучин,köhnə
806,neu::A,шинэ,yeni
807,ehemalig::A,агсан,əvvəlki
808,ehemalig::A,байсан,əvvəlki
809,alt[Lebewesen]::A,өвгөн,qoca
810,alt[Lebewesen]::A,хижээл,qoca
811,jung::A,залуу,gənc
812,arm::A,ядуу,kasıb
813,arm::A,ядуу,yoxsul
814,reich::A,баян,zəngin
815,reich::A,баялаг,zəngin
816,bekannt::A,танил,tanış
817,berühmt::A,цуутай,məşhur
818,berühmt::A,алдартай,məşhur
819,fremd::A,харь,yad
820,fremd::A,гадаад,yad
821,verschieden::A,ондоо,dürlü
822,verschieden::A,янз янзын,dürlü
823,nah::A,ойрын,yaxın
824,nah::A,дөтийн,yaxın
825,fern::A,холын,uzaq
826,linker::A,буруу,sol
827,rechter::A,баруун,sağ
828,anderer::A,өөр,başqa
829,anderer::A,нөгөө,başqa
830,erster::A,нэгдэх,birinci
831,erster::A,нэгдүгээр,birinci
832,zweiter::A,хоёрдугаар,ikinci
833,dritter::A,гуравдугаар,üçüncü
834,letzter::A,сүүлийн,sonuncu
835,letzter::A,сүүлийн,axırıncı
836,allein::ADV,ганцаараа,tək
837,allein::ADV,ганцаараа,yalqız
838,auf einmal::ADV,нэгмөсөн,birdən
839,zusammen::ADV,цуг,birlikdə
840,zusammen::ADV,хамт,birlikdə
841,lange::ADV,удаан,uzun
842,plötzlich::ADV,гэнэт,qəfildən
843,sofort::ADV,дороо,həmən
844,sofort::ADV,дороо,dərhal
845,später::ADV,дараа,sonra
846,jetzt::ADV,өнөө,indi
847,heute::ADV,өнөө,bugün
848,heute::ADV,өнөөдөр,bugün
849,morgen::ADV,маргааш,sabah
850,morgen::ADV,маргаадар,sabah
851,bald::ADV,түргэн,yaxında
852,bald::ADV,түргэн,tezliklə
853,bald::ADV,удахгүй,yaxında
854,bald::ADV,удахгүй,tezliklə
855,dann::ADV,хожим,onda
856,dann::ADV,тэгээд,onda
857,gestern::ADV,өчигдөр,dünən
858,einst::ADV,нэг,əvvəllər
859,damals::ADV,тэгэхэд,o vaxt
860,danach::ADV,тэгээд,sonra
861,danach::ADV,дараа нь,sonra
862,vorher::ADV,урьд,qabaqcadan
863,zuerst::ADV,анх,əvvəl
864,zuerst::ADV,эхлээд,əvvəl
865,einmal::ADV,нэг удаа,bir dəfə
866,manchmal::ADV,хааяа,hərdənbir
867,manchmal::ADV,заримдаа,hərdənbir
868,oft::ADV,олонтоо,tez-tez
869,oft::ADV,олонтоо,çox vaxt
870,immer::ADV,байнга,daimi
871,immer::ADV,байнга,həmişə
872,niemals::ADV,хэзээ ч,əsla
873,niemals::ADV,хэзээ ч,heç bir zaman
874,niemals::ADV,хэдийд ч,əsla
875,niemals::ADV,хэдийд ч,heç bir zaman
876,hier::ADV,энд,bura
877,hier::ADV,энд,burada
878,hierhin::ADV,нааш,buraya
879,von hier::ADV,эндээс,buradan
880,dort::ADV,тэнд,ora
881,dort::ADV,тэнд,orada
882,dorthin::ADV,тийш,oraya
883,geradeaus::ADV,шулуун,düz
884,vorwärts::ADV,урагшаа,irəli
885,rückwärts::ADV,буцаан,geri
886,rückwärts::ADV,сөөргөө,geri
887,zurück::ADV,буцаж,geriyə
888,zurück::ADV,гэдрэг,geriyə
889,unten::ADV,дор,aşağıda
890,hinab::ADV,уруу,aşağı
891,oben::ADV,дээр,yuxarıda
892,hinauf::ADV,өөд,yuxarı
893,hinauf::ADV,дээш,yuxarı
894,überall::ADV,хааяагүй,hər yerdə
895,überall::ADV,энд тэндгүй,hər yerdə
896,nicht::ADV,эс,-ma-
897,nicht::ADV,-гүй,-ma-
898,ein wenig::ADV,жаахан,bir az
899,kaum::ADV,арай,güclə
900,kaum::ADV,арай гэж,güclə
901,sehr::ADV,тун,çox
902,so::ADV,тэгж,belə
903,so::ADV,ингээд,belə
904,noch::ADV,дахин,hələ
905,noch::ADV,дахиад,hələ
906,nur::ADV,зөвхөн,yalnız
907,nur::ADV,гагцхүү,yalnız
908,schon::ADV,нэгэнт,artıq
909,wieder::ADV,дахин,yenə
910,wieder::ADV,дахиад,yenə
911,vergebens::ADV,хий,boş yerə
912,vor::PRP,өмнө,önündə
913,hinter::PRP,ард,arxasında
914,unter::PRP,доор,altında
915,durch::PRP,дундуур,içindən
916,neben::PRP,хажууд,yanında
917,zwischen::PRP,завсар,arasında
918,zwischen::PRP,хооронд,arasında
919,wegen::PRP,төлөө,üçün
920,wegen::PRP,төлөө,ötəri
921,wegen::PRP,дээрээс,üçün
922,wegen::PRP,дээрээс,ötəri
923,dies::PRN,энэ,bu
924,das::PRN,тэр,o
925,alles::PRN,цөм,hər şey
926,alles::PRN,бүгд,hər şey
927,ich::PRN,би,mən
928,du::PRN,чи,sən
929,er::PRN,тэр,o
930,er::PRN,тэр хүн,o
931,wir::PRN,бид,biz
932,ihr::PRN,та нар,siz
933,sie::PRN,тэд,onlar
934,was::FPRN,юу,nə
935,wer::FPRN,хэн,kim
936,wo::FADV,хаа,harada
937,wo::FADV,хаана,harada
938,wohin::FADV,хааш,haraya
939,wohin::FADV,хаана,haraya
940,wie::FADV,яаж,necə
941,wie::FADV,хэрхэн,necə
942,warum::FADV,юунд,niyə
943,warum::FADV,юунд,nə üçün
944,warum::FADV,яагаад,niyə
945,warum::FADV,яагаад,nə üçün
946,wieviel::FNUM,хэдий,neçə
947,wieviel::FNUM,хэдий,nə qədər
948,wieviel::FNUM,хэд,neçə
949,wieviel::FNUM,хэд,nə qədər
950,eins::NUM,нэг,bir
951,zwei::NUM,хоёр,iki
952,drei::NUM,гурав,üç
953,vier::NUM,дөрөв,dörd
954,fünf::NUM,тав,beş
955,sechs::NUM,зургаа,altı
956,sieben::NUM,долоо,yeddi
957,acht::NUM,найм,səkkiz
958,neun::NUM,ес,doqquz
959,zehn::NUM,арав,on
960,elf::NUM,арван нэг,on bir
961,zwölf::NUM,арван хоёр,on iki
962,zwanzig::NUM,хорь,iyirmi
963,dreißig::NUM,гуч,otuz
964,vierzig::NUM,дөч,qırx
965,fünfzig::NUM,тавь,əlli
966,sechzig::NUM,жар,altmış
967,siebzig::NUM,дал,yetmiş
968,achtzig::NUM,ная,səksən
969,neunzig::NUM,ер,doxsan
970,hundert::NUM,зуу,yüz
971,tausend::NUM,мянга,min
972,und::CNJ,ч,və
973,und::CNJ,болон,və
974,oder::CNJ,буюу,ya
975,stehen::V,зогсох,durmaq
976,sitzen::V,суух,oturmaq
977,liegen::V,хэвтэх,uzanmaq
978,hängen::V,өлгөөтэй байх,asılmaq
979,hängen::V,дүүжлээтэй байх,asılmaq
980,werden::V,болох,olmaq
981,passieren::V,тохиох,olmaq
982,passieren::V,тохиох,baş vermək
983,beginnen::V,эхлэх,başlamaq
984,enden::V,дүүрэх,bitmək
985,wechseln::V,хувирах,dəyişmək
986,aufgehen[Sonne]::V,мандах,doğmaq
987,untergehen[Sonne]::V,жаргах,batmaq
988,scheinen[Sonne]::V,гэрэлтэх,parlamaq
989,donnern::V,дуугарах,guruldamaq
990,wehen::V,салхилах,əsmək
991,wehen::V,хөөрөгдөх,əsmək
992,strömen::V,гүйх,axmaq
993,strömen::V,урсах,axmaq
994,fließen::V,урсах,axmaq
995,sich drehen::V,эргэлдэх,dönmək
996,schwanken::V,хэлбэлзэх,yellənmək
997,schwingen::V,ганхах,yellənmək
998,schwingen::V,хэлбэлзэх,yellənmək
999,fallen::V,унах,düşmek
1000,brennen::V,шатах,yanmaq
1001,rauchen::V,баагих,tüstüləmək
1002,regnen::V,бороо орно,yağmaq
1003,gefrieren::V,хөлдөх,donmaq
1004,tauen::V,хайлах,ərimək
1005,schmelzen::V,уярах,ərimək
1006,trocknen::V,хатах,qurumaq
1007,sieden::V,буцлах,qaynamaq
1008,sieden::V,даргилах,qaynamaq
1009,faulen::V,үжрэх,çürümək
1010,faulen::V,өмхийрөх,çürümək
1011,verfaulen::V,бээх,çürümək
1012,verfaulen::V,өгрөх,çürümək
1013,reißen::V,цуурах,yırtılmaq
1014,versinken::V,живэх,batmaq
1015,vergehen::V,нөгчих,ötmək
1016,vergehen::V,өнгөрөх,ötmək
1017,erscheinen::V,гарах,görünmək
1018,erscheinen::V,бултайх,görünmək
1019,verschwinden::V,далд орох,yox olmaq
1020,verschwinden::V,алга болох,yox olmaq
1021,sinken::V,татрах,enmək
1022,sinken::V,доошлох,enmək
1023,abnehmen::V,багасах,azalmaq
1024,abnehmen::V,хорогдох,azalmaq
1025,zunehmen::V,ихсэх,artmaq
1026,steigen::V,нэмэгдэх,yüksəlmək
1027,wachsen::V,өсөх,böyümək
1028,wachsen::V,ургах,böyümək
1029,glänzen::V,гилгэнэх,parlamaq
1030,glänzen::V,гилбэгнэх,parlamaq
1031,funkeln::V,гялжах,parıldamaq
1032,funkeln::V,гялалзах,parıldamaq
1033,lärmen::V,шуугих,səs-küy etmək
1034,läuten::V,цохих,çalmaq
1035,klingeln::V,хонхдох,zəng etmək
1036,klingeln::V,дуугарах,zəng etmək
1037,klirren::V,хангир жингэр хийх,cingildəmək
1038,brausen::V,бургилах,gurlamaq
1039,rauschen::V,сэржигнэх,xışıldamaq
1040,klingen::V,хангинах,səslənmək
1041,bellen::V,хуцах,hürmək
1042,heulen::V,улих,ulamaq
1043,blasen::V,үлзэх,üfləmək
1044,pfeifen::V,исгэрэх,fit vermek
1045,schreien::V,хашгирах,bağırmaq
1046,schreien::V,хашгирах,qışqırmaq
1047,stöhnen::V,ёолох,inləmək
1048,stöhnen::V,гэнгэнэх,inləmək
1049,zittern::V,дагжих,titrəmək
1050,leben::V,амьдрах,yaşamaq
1051,geboren werden::V,төрөх,doğmaq
1052,atmen::V,амьсгалах,nəfəs almaq
1053,trinken::V,уух,içmek
1054,essen::V,идэх,yemək
1055,schlucken::V,залгих,udmaq
1056,müde werden::V,ядрах,yorulmaq
1057,einschlafen::V,унтчих,yuxuya getmək
1058,schlafen::V,унтах,uyumaq
1059,aufwachen::V,сэрэх,oyanmaq
1060,aufstehen::V,босох,yuxudan durmaq
1061,sich erholen::V,амрах,dincəlmək
1062,krank werden::V,өвдөж эхлэх,xəstə olmaq
1063,krank sein::V,өвдөх,azarlanmaq
1064,krank sein::V,өвдөх,xəstələnmək
1065,schmerzen::V,өвдөх,ağrimaq
1066,schmerzen::V,шархирах,ağrimaq
1067,husten::V,ханиах,öksürmək
1068,genesen::V,засрах,sağalmaq
1069,sterben::V,үхэх,ölmək
1070,sterben::V,үхэх,vəfat etmək
1071,sterben::V,нас барах,ölmək
1072,sterben::V,нас барах,vəfat etmək
1073,umkommen::V,үхэх,həlak olmaq
1074,sich bewegen::V,хөдлөх,hərəkət etmək
1075,sich rühren::V,хөдлөх,tərpənmək
1076,sich erheben::V,босох,qalxmaq
1077,sich setzen::V,суух,oturmaq
1078,hinfallen::V,ойчих,yıxılmaq
1079,laufen::V,явган явах,yerimək
1080,schreiten::V,алхах,addım atmaq
1081,spazierengehen::V,зугаалах,gəzmək
1082,eilen::V,хурдлах,atılmaq
1083,sich beeilen::V,яарах,tələsmək
1084,sich beeilen::V,шамдах,tələsmək
1085,sausen::V,давхих,çırpmaq
1086,rennen::V,гүйх,qaçmaq
1087,springen::V,харайх,sıçramaq
1088,springen::V,дэвхрэх,sıçramaq
1089,klettern::V,авирах,dırmanmaq
1090,schaukeln::V,ганхалзах,sallanmaq
1091,kriechen::V,мөлхөх,sürünmək
1092,schwimmen::V,сэлэх,üzmek
1093,tauchen::V,шунгах,dalmaq
1094,rudern::V,сэлүүрдэх,avarlamaq
1095,fahren::V,явах,sürmək
1096,fliegen::V,нисэх,uçmaq
1097,gehen::V,явах,getmək
1098,weggehen::V,явах,getmək
1099,abfahren::V,одох,yola düşmək
1100,abfahren::V,хөдлөх,yola düşmək
1101,anhalten::V,зогсох,saxlamaq
1102,hineingehen::V,орох,girmək
1103,eintreten::V,орох,girmək
1104,eintreten::V,орох,daxil olmaq
1105,kommen::V,ирэх,gəlmək
1106,ankommen::V,хүрэх,gəlib çatmaq
1107,zurückkommen::V,харих,qayıtmaq
1108,zurückkommen::V,буцаж ирэх,qayıtmaq
1109,bleiben::V,үлдэх,qalmaq
1110,warten::V,хүлээх,gözləmək
1111,erwarten::V,хүлээх,bəkləmək
1112,suchen::V,эрэх,aramaq
1113,suchen::V,эрэх,axtarmaq
1114,suchen::V,бэдрэх,aramaq
1115,suchen::V,бэдрэх,axtarmaq
1116,finden::V,олох,tapmaq
1117,versuchen::V,оролдох,çalışmaq
1118,vorbereiten::V,бэлтгэх,hazırlamaq
1119,lieben::V,янаглах,sevmək
1120,mögen::V,таалах,xoşlamaq
1121,lachen::V,инээх,gülmək
1122,rühren::V,сэтгэл уяруулах,həyəcanlandırmaq
1123,weinen::V,уйлах,ağlamaq
1124,schimpfen::V,хараах,küfr etmək
1125,sich ärgern::V,уурлах,acıqlanmaq
1126,sich fürchten::V,айх,qorxmaq
1127,fürchten::V,айх,qorxmaq
1128,fliehen::V,зугтах,qaçmaq
1129,fliehen::V,гүйж очих,qaçmaq
1130,flüchten::V,оргох,qaçmaq
1131,sehen::V,үзэх,görmək
1132,anschauen::V,харах,baxmaq
1133,ansehen::V,харах,baxmaq
1134,hören::V,дуулах,duymaq
1135,hören::V,дуулах,eşitmək
1136,zuhören::V,чагнах,dinləmək
1137,probieren::V,амсаж үзэх,dadına baxmaq
1138,riechen::V,үнэрлэх,qoxlamaq
1139,fühlen::V,мэдрэх,duymaq
1140,scheinen::V,шиг үзэгдэх,görünmək
1141,zu sehen sein::V,үзэгдэх,görünmək
1142,zu sehen sein::V,харагдах,görünmək
1143,vernehmen::V,дуулах,eşitmək
1144,frieren::V,даарах,üşümək
1145,tun::V,хийх,etmək
1146,tun::V,үйлдэх,etmək
1147,können::V,болох,bilmək
1148,können::V,болох,bacarmaq
1149,wollen::V,хүсэх,istəmək
1150,anfangen::V,эхлэх,başlamaq
1151,beenden::V,дуусгах,bitirmək
1152,aufhören::V,болих,bitmək
1153,aufhören::V,болих,qurtarmaq
1154,aufhören::V,зогсох,bitmək
1155,aufhören::V,зогсох,qurtarmaq
1156,gelingen::V,бүтэх,müvəffəq olmaq
1157,geraten::V,илрэх,düşmək
1158,öffnen::V,нээх,açmaq
1159,öffnen::V,тайлах,açmaq
1160,schließen::V,хаах,qapamaq
1161,stellen::V,тавих,qoymaq
1162,stellen::V,босгох,qoymaq
1163,setzen::V,суулгах,oturtmaq
1164,legen::V,хийх,qoymaq
1165,legen::V,тавих,qoymaq
1166,berühren::V,шүргэх,toxunmaq
1167,verbinden::V,залгах,bağlamaq
1168,bedecken::V,бүрэх,örtmək
1169,aufhängen::V,өлгөх,asmaq
1170,aufhängen::V,дүүжлэх,asmaq
1171,anzünden::V,асаах,yandırmaq
1172,anzünden::V,ноцоох,yandırmaq
1173,aufheben::V,өргөх,qaldırmaq
1174,zurücklassen::V,орхих,buraxmaq
1175,zurücklassen::V,үлдээх,buraxmaq
1176,verlieren::V,гээх,itirmək
1177,fallen lassen::V,унагах,düşürmək
1178,machen::V,хийх,etmək
1179,machen::V,гаргах,etmək
1180,herstellen::V,бүтээх,istehsal etmək
1181,bauen::V,барих,tikmək
1182,reparieren::V,засах,təmir etmək
1183,reparieren::V,сэлбэх,təmir etmək
1184,verbessern::V,засах,düzəltmək
1185,verbessern::V,сайжруулах,düzəltmək
1186,ändern::V,өөрчлөх,dəyişdirmək
1187,graben::V,малтах,qazımaq
1188,beugen::V,бөгтийлгөх,əymək
1189,biegen::V,матах,bükmək
1190,biegen::V,муруйлгах,bükmək
1191,drehen::V,эргүүлэх,döndərmək
1192,wenden::V,эргүүлэх,çevirmək
1193,umdrehen::V,хөрвүүлэх,çevirmək
1194,heben::V,өргөх,qaldırmaq
1195,hochheben::V,өргөх,qaldırmaq
1196,ergreifen::V,атгах,tutmaq
1197,halten::V,барих,saxlamaq
1198,drücken::V,дарах,sıxmaq
1199,schieben::V,түлхэх,sürmək
1200,kratzen::V,хусах,qaşımaq
1201,kratzen::V,маажих,qaşımaq
1202,lecken::V,долоох,yalamaq
1203,beißen::V,зуух,dişləmək
1204,beißen::V,хазах,dişləmək
1205,abreißen::V,таслах,qoparmaq
1206,abschneiden::V,тайрах,ayırmaq
1207,binden::V,боох,bağlamaq
1208,binden::V,хүлэх,bağlamaq
1209,stecken::V,шаах,soxmaq
1210,stecken::V,шигтгэх,soxmaq
1211,brechen::V,хугалах,qırmaq
1212,klopfen::V,цохих,sındırmaq
1213,klopfen::V,тогших,sındırmaq
1214,hauen::V,дэлдэх,vurmaq
1215,kleben::V,наах,apışdırmaq
1216,reiben::V,нухах,ovmaq
1217,reiben::V,нидчих,ovmaq
1218,streichen::V,нялах,sürtmək
1219,streichen::V,түрхэх,sürtmək
1220,schleifen::V,билүүдэх,bülövləmək
1221,schleifen::V,гуранздах,bülövləmək
1222,schneiden::V,огтлох,kəsmək
1223,rütteln::V,холхнулах,sirkələmək
1224,schütteln::V,сэгсрэх,çalxalamaq
1225,schwenken::V,дэвэх,yelləmək
1226,schwenken::V,даллах,yelləmək
1227,schütten::V,цутгах,tökmək
1228,schütten::V,аягалах,tökmək
1229,füllen::V,дүүргэх,doldurmaq
1230,einwickeln::V,боох,sarımaq
1231,einwickeln::V,ороох,sarımaq
1232,tragen::V,авчрах,daşımaq
1233,schleppen::V,чирэх,sürükləmək
1234,ziehen::V,татах,çəkmək
1235,aufbewahren::V,хадгалах,gizlətmək
1236,werfen::V,хаях,atmaq
1237,werfen::V,шидэх,atmaq
1238,fangen::V,барих,tutmaq
1239,packen::V,шүүрэх,yaxalamaq
1240,verstecken::V,нуух,gizlətmək
1241,teilen::V,хуваах,bölmək
1242,schicken::V,илгээх,yollamaq
1243,schicken::V,илгээх,göndərmək
1244,schicken::V,явуулах,yollamaq
1245,schicken::V,явуулах,göndərmək
1246,bringen::V,авчрах,gətirmək
1247,bringen::V,аваачих,gətirmək
1248,hinzufügen::V,нэмэх,əlavə etmək
1249,bekommen::V,хүлээн авах,almaq
1250,bekommen::V,хүлээн авах,əldə etmək
1251,erhalten::V,хүлээн авах,almaq
1252,nehmen::V,авах,almaq
1253,wählen::V,сонгох,seçmək
1254,auswählen::V,шилэх,arımaq
1255,bewahren::V,гамнах,qorumaq
1256,behindern::V,саад хийх,mane olmaq
1257,behindern::V,тотгор болох,mane olmaq
1258,verderben::V,эвдэх,pozmaq
1259,beschädigen::V,гэмтээх,zədələmək
1260,zerbrechen::V,хагалах,qırmaq
1261,zerbrechen::V,хагалах,sındırmaq
1262,zerbrechen::V,хага цохих,qırmaq
1263,zerbrechen::V,хага цохих,sındırmaq
1264,zerreißen::V,урах,yırtmaq
1265,zerstören::V,эвдэх,dağıtmaq
1266,zerstören::V,сүйтгэх,dağıtmaq
1267,verbrennen::V,шатаах,yandırmaq
1268,geben::V,өгөх,vermək
1269,reichen::V,өгөх,uzatmaq
1270,reichen::V,дамжуулах,uzatmaq
1271,schenken::V,бэлэглэх,vermək
1272,versprechen::V,амлах,vəd vermək
1273,wünschen::V,ерөөх,arzulamaq
1274,loben::V,магтах,tərifləmək
1275,loben::V,сайшаах,tərifləmək
1276,küssen::V,озох,öpmək
1277,küssen::V,үнсэх,öpmək
1278,wiegen::V,бүүвэйлэх,tərpətmək
1279,zudecken::V,хучих,örtmək
1280,zudecken::V,бүтээх,örtmək
1281,wecken::V,сэрээх,oyatmaq
1282,zeigen::V,үзүүлэх,göstərmək
1283,führen::V,хөтлөх,rəhbərlik etmək
1284,lehren::V,заах,öyrətmək
1285,unterrichten::V,сургах,öyrətmək
1286,unterrichten::V,сургах,dərs vermək
1287,aufziehen::V,өсгөх,tərbiyə etmək
1288,aufziehen::V,хүмүүжүүлэх,tərbiyə etmək
1289,leiten::V,удирдах,idarə etmək
1290,antreiben::V,шамдуулах,bizləmək
1291,lassen::V,-уулах,-tırmaq
1292,einladen::V,залах,dəvət etmək
1293,vereinigen::V,нэгтгэх,birləşdirmək
1294,vereinigen::V,хамтруулах,birləşdirmək
1295,besuchen::V,зочлох,baş çəkmək
1296,besuchen::V,зочлох,ziyarət etmək
1297,treffen::V,учрах,rastlaşmaq
1298,treffen::V,учрах,rast gəlmək
1299,treffen::V,дайралдах,rastlaşmaq
1300,treffen::V,дайралдах,rast gəlmək
1301,sich versammeln::V,хуралдах,toplanmaq
1302,spielen::V,наадах,oynamaq
1303,singen::V,дуулах,oxumaq
1304,tanzen::V,бүжиглэх,oynamaq
1305,tanzen::V,бүжиглэх,rəqs etmək
1306,sich trennen::V,салах,ayrılmaq
1307,verlassen::V,хаях,tərk etmək
1308,retten::V,гэтэлгэх,xilas etmək
1309,bewachen::V,сахих,gözətmək
1310,schützen::V,хамгаалах,qorumaq
1311,verteidigen::V,хамгаалах,qorumaq
1312,sich schlagen::V,зодолдох,döyüşmək
1313,schießen::V,харвах,atmaq
1314,schießen::V,харвах,atəş açmaq
1315,schießen::V,буу буудах,atmaq
1316,schießen::V,буу буудах,atəş açmaq
1317,siegen::V,ялах,yenmək
1318,ärgern::V,уурлуулах,acışdırmaq
1319,ärgern::V,уур хүргэх,acışdırmaq
1320,schlagen::V,цохих,döymək
1321,treten::V,өшиглөх,təpmək
1322,stechen::V,хатгах,soxmaq
1323,stoßen::V,ёврох,itələmək
1324,stoßen::V,нудрах,itələmək
1325,stehlen::V,хулгайлах,çalmaq
1326,stehlen::V,хулгайлах,oğurlamaq
1327,stören::V,саад болох,pozmaq
1328,belästigen::V,зовоох,narahat etmək
1329,belästigen::V,амраахгүй байх,narahat etmək
1330,verbergen::V,нуух,gizləmək
1331,verbergen::V,далдлах,gizləmək
1332,täuschen::V,мэхлэх,aldatmaq
1333,betrügen::V,хуурах,aldatmaq
1334,töten::V,алах,öldürmək
1335,wohnen::V,суух,yaşamaq
1336,wohnen::V,амьдрах,yaşamaq
1337,arbeiten::V,ажиллах,işləmək
1338,arbeiten::V,ажиллах,çalışmaq
1339,arbeiten::V,хөдөлмөрлөх,işləmək
1340,arbeiten::V,хөдөлмөрлөх,çalışmaq
1341,sammeln::V,түүх,yığmaq
1342,sammeln::V,түүх,toplamaq
1343,sammeln::V,хураах,yığmaq
1344,sammeln::V,хураах,toplamaq
1345,pflücken::V,түүх,qoparmaq
1346,jagen::V,агнах,ovlamaq
1347,jagen::V,гөрөөлөх,ovlamaq
1348,fischen::V,загасчлах,balıq tutmaq
1349,fischen::V,загас барих,balıq tutmaq
1350,fassen::V,барих,tutmaq
1351,hüten::V,маллах,güdmək
1352,hüten::V,хариулах,güdmək
1353,treiben::V,туух,haylamaq
1354,anbinden::V,уях,bağlamaq
1355,füttern::V,тэжээх,bəsləmək
1356,melken::V,саах,sağmaq
1357,hacken::V,цавчих,yarmaq
1358,gießen::V,услах,sulamaq
1359,reifen::V,боловсрох,dəymək
1360,zubereiten::V,бэлдэх,bişirmək
1361,kochen::V,чанах,qaynatmaq
1362,backen::V,жигнэх,bişirmək
1363,braten::V,шарах,qızartmaq
1364,braten::V,хайрах,qızartmaq
1365,umrühren::V,хутгах,qarışdırmaq
1366,stricken::V,нэхэх,hörmək
1367,stricken::V,сүлжих,hörmək
1368,nähen::V,оёх,tikmək
1369,färben::V,будах,boyamaq
1370,reinigen::V,арилгах,təmizləmək
1371,reinigen::V,цэвэрлэх,təmizləmək
1372,waschen::V,угаах,yumaq
1373,abwischen::V,арчих,silmək
1374,spülen::V,зайлах,çalxamaq
1375,fegen::V,хамах,süpürmək
1376,fegen::V,шүүрдэх,süpürmək
1377,kehren::V,шүүрдэх,süpürmək
1378,kehren::V,туужуудах,süpürmək
1379,baden::V,усанд орох,çimmək
1380,sich waschen::V,биеэ угаах,yuyunmaq
1381,ausziehen::V,тайлах,soyunmaq
1382,anziehen::V,өмсөх,geymək
1383,sich anziehen::V,хувцаслах,geyinmək
1384,kämmen::V,самнах,daramaq
1385,schmücken::V,гоёх,bəzəmək
1386,schmücken::V,чимэх,bəzəmək
1387,sagen::V,гэх,demək
1388,sagen::V,гэх,söymek
1389,sagen::V,хэлэх,demək
1390,sagen::V,хэлэх,söymek
1391,sprechen::V,ярих,danışmaq
1392,sprechen::V,өгүүлэх,danışmaq
1393,reden::V,хэлэх,danışmaq
1394,reden::V,хөөрөлдөх,danışmaq
1395,sich unterhalten::V,ярилцах,söhbət etmək
1396,fragen::V,асуух,soruşmaq
1397,bitten::V,гуйх,diləmək
1398,bitten::V,гуйх,xahiş etmək
1399,erzählen::V,өгүүлэх,bəhs etmək
1400,mitteilen::V,дуулгах,bildirmək
1401,mitteilen::V,мэдээлэх,bildirmək
1402,nennen::V,нэрлэх,adlandırmaq
1403,rufen::V,дуудах,çağırmaq
1404,prahlen::V,бардах,öyünmək
1405,prahlen::V,сайрхах,öyünmək
1406,übersetzen::V,орчуулах,tərcümə etmək
1407,denken::V,санах,düşünmək
1408,denken::V,санах,fikirləşmək
1409,glauben::V,итгэх,inanmaq
1410,bemerken::V,ажих,qeyd etmək
1411,bemerken::V,ажиглах,qeyd etmək
1412,erkennen::V,таних,tanımaq
1413,begreifen::V,ойлгох,anlamaq
1414,verstehen::V,мэдэж авах,duymaq
1415,lernen::V,сурах,öyrənmək
1416,wissen::V,мэдэх,bilmək
1417,sich erinnern an::V,дурсах,xatırlamaq
1418,vergessen::V,мартах,unutmaq
1419,messen::V,хэмжих,ölçmək
1420,zählen::V,тоолох,saymaq
1421,rechnen::V,тооцоох,hesablamaq
1422,lesen::V,унших,oxumaq
1423,malen::V,зурах,şəkil çəkmək
1424,zeichnen::V,дүрслэн бичих,cızmaq
1425,schreiben::V,бичих,yazmaq
1426,besitzen::V,эзэмших,yiyələnmək
1427,besitzen::V,эзэмших,malik olmaq
1428,kaufen::V,худалдан авах,satın almaq
1429,verkaufen::V,худалдах,satmaq
1430,bezahlen::V,төлөх,ödəmək
1431,zahlen::V,төлөх,ödəmək
1432,beherrschen::V,эзэмших,idarə etmək
1433,ertragen::V,тэсэх,dözmək
