,Concept_ID,ps,hy
734,geizig::A,بخیل,կծծի
735,klug::A,عاقل,խելոք
736,klug::A,عاقل,ընդունակ
737,klug::A,هوښیار,խելոք
738,klug::A,هوښیار,ընդունակ
739,geschickt::A,ماهر,ճարտար
740,lieb::A,عزیز,սիրելի
741,lieb::A,محبوب,սիրելի
742,lustig::A,خوشحال,զվարթ
743,sanft::A,پوست,հեզ
744,sanft::A,ملایم,հեզ
745,hungrig::A,وږی,քաղցած
746,krank::A,مريض,հիվանդ
747,krank::A,ناروغ,հիվանդ
748,nackt::A,لوڅ,մերկ
749,traurig::A,غمجن,տխուր
750,lebendig::A,ژوندی,կենդանի
751,gut::A,ښه,լավ
752,schlecht::A,بد,վատ
753,schlecht::A,خراب,վատ
754,richtig::A,سم,ձիշտ
755,richtig::A,صحیح,ձիշտ
756,schlimm::A,بد,լղրճուկ
757,schlimm::A,مخوف,լղրճուկ
758,wahr::A,واقعي,ճիշտ
759,wahr::A,واقعي,իրական
760,alt::A,زوړ,հին
761,neu::A,نوی,նոր
762,ehemalig::A,پخوانی,նախկին
763,alt[Lebewesen]::A,زوړ,ծեր
764,alt[Lebewesen]::A,زوړ,պառավ
765,jung::A,ځوان,մատաղ
766,arm::A,غریب,աղքատ
767,arm::A,بې وزله,աղքատ
768,reich::A,شتمن,հարուստ
769,reich::A,دولتمند,հարուստ
770,bekannt::A,اشنا,ծանոթ
771,berühmt::A,مشهور,հայտնի
772,berühmt::A,مشهور,հռչակավոր
773,fremd::A,پردی,օտար
774,fremd::A,بېګانه,օտար
775,verschieden::A,مختلف,տարբեր
776,nah::A,نژدې,մոտ
777,nah::A,نژدې,մերձ
778,fern::A,لیری,հեռավոր
779,linker::A,چپ,ձախ
780,linker::A,کیڼ,ձախ
781,rechter::A,ښی,աջ
782,anderer::A,بل,այլ
783,anderer::A,بل,ուրիշ
784,erster::A,لومړی,առաջին
785,zweiter::A,دوهم,երկրորդ
786,dritter::A,درېم,երրորդ
787,letzter::A,آخرنی,վերջին
788,letzter::A,وروستی,վերջին
789,allein::ADV,یوازې,միայնակ
790,auf einmal::ADV,په یوه وخت کی,միասնաբար
791,zusammen::ADV,یو ځای,միասին
792,zusammen::ADV,یو ځای,իրար հետ
793,lange::ADV,ډېر وخت,երկար ժամանակ
794,lange::ADV,ډېره موده,երկար ժամանակ
795,plötzlich::ADV,ناببره,հանկարծ
796,plötzlich::ADV,یوناڅاپه,հանկարծ
797,sofort::ADV,فوراً,իսկույն
798,sofort::ADV,سمدلاسه,իսկույն
799,später::ADV,وروسته,ավելի ուշ
800,später::ADV,وروسته,հետո
801,jetzt::ADV,اوس,այժմ
802,heute::ADV,نن,այսօր
803,morgen::ADV,سبا,վաղը
804,bald::ADV,ژر,շուտով
805,dann::ADV,پس,ապա
806,dann::ADV,پس,հետո
807,dann::ADV,وروسته,ապա
808,dann::ADV,وروسته,հետո
809,gestern::ADV,پرون,երեկ
810,einst::ADV,پخوا,հին ատեն
811,damals::ADV,هغه وخت,ատէնին
812,danach::ADV,بیا,ապա
813,danach::ADV,بیا,այն ժամանակ
814,vorher::ADV,دمخه,առաջ
815,zuerst::ADV,لومړی,նախ
816,einmal::ADV,یو ځل,մի անգամ
817,manchmal::ADV,ګاهی ګاهی,երբեմն
818,oft::ADV,ډېر ځله,հաճախ
819,immer::ADV,تل,միշտ
820,immer::ADV,همېشه,միշտ
821,niemals::ADV,هیڅکله نه,երբեք
822,hier::ADV,دلته,այստեղ
823,hierhin::ADV,دلته,այստեղ
824,hierhin::ADV,دې ځای ته,այստեղ
825,von hier::ADV,د دې ځای نه,այդտեղից
826,dort::ADV,هلته,այնտեղ
827,dorthin::ADV,هلته,այնտեղ
828,dorthin::ADV,هغه ځای ته,այնտեղ
829,geradeaus::ADV,مخامخ,ուղիղ
830,vorwärts::ADV,مخ پهٔ وړاندې,առաջ
831,rückwärts::ADV,بېرته,դեպի ետ
832,zurück::ADV,بېرته,ետ
833,unten::ADV,لاندي,ներքեւում
834,hinab::ADV,ښکته,ներքեւ
835,oben::ADV,پورته,վերեւում
836,hinauf::ADV,پاس,վերեւ
837,überall::ADV,هره خوا,ամենուր
838,nicht::ADV,نه,չէ
839,ein wenig::ADV,یو څه,մի քիչ
840,kaum::ADV,ایله,հազիվ
841,sehr::ADV,ډېر,շատ
842,sehr::ADV,زيات,շատ
843,so::ADV,داسې,այդպես
844,so::ADV,دومره,այդպես
845,noch::ADV,نور,դեռ
846,nur::ADV,تش,միայն
847,nur::ADV,صرف,միայն
848,schon::ADV,دمخه,արդեն
849,wieder::ADV,بیا,նորից
850,wieder::ADV,بیا,դարձյալ
851,vergebens::ADV,عبث,իզուր
852,vor::PRP,دمخه,դիմացը
853,hinter::PRP,شاته,ետեւը
854,unter::PRP,لاندي,տակ
855,durch::PRP,د مینځ نه,միջով
856,neben::PRP,نژدې,քովը
857,zwischen::PRP,ترمینځ,միջեւ
858,wegen::PRP,د ... له لاسه,պատճառով
859,wegen::PRP,د ... له لاسه,շնորհից
860,dies::PRN,دا,սա
861,dies::PRN,دا,այս
862,das::PRN,دا,դա
863,das::PRN,دا,այդ
864,alles::PRN,هرڅهٔ,ամեն ինչ
865,ich::PRN,زه,ես
866,du::PRN,ته,դու
867,er::PRN,دی,նա
868,wir::PRN,مونږ,մենք
869,ihr::PRN,تاسې,դուք
870,sie::PRN,هغوی,նրանք
871,was::FPRN,څهٔ,ինչ
872,wer::FPRN,چا,ով
873,wer::FPRN,څوک,ով
874,wo::FADV,چيری,ուր
875,wo::FADV,چيری,որտեղ
876,wo::FADV,چېرته,ուր
877,wo::FADV,چېرته,որտեղ
878,wohin::FADV,چېرته,դեպի ուր
879,wie::FADV,څنګه,ինչպես
880,warum::FADV,ولې,ինչու
881,wieviel::FNUM,څو,որչափ
882,wieviel::FNUM,څومره,որչափ
883,eins::NUM,یو,մեկ
884,zwei::NUM,دوه,երկու
885,drei::NUM,درې,երեք
886,vier::NUM,څلور,չորս
887,fünf::NUM,پنځه,հինգ
888,sechs::NUM,شپږ,վեց
889,sieben::NUM,اوه,յոթ
890,acht::NUM,اته,ութ
891,neun::NUM,نهه,ինը
892,zehn::NUM,لس,տասը
893,elf::NUM,یوولس,տասնմեկ
894,zwölf::NUM,دولس,տասներկու
895,zwanzig::NUM,شل,քսան
896,dreißig::NUM,دېرش,երեսուն
897,vierzig::NUM,څلوېښت,քառասուն
898,fünfzig::NUM,پنځوس,հիսուն
899,sechzig::NUM,شپېته,վաթսուն
900,siebzig::NUM,اویا,յոթանասուն
901,achtzig::NUM,اتیا,ութսուն
902,neunzig::NUM,نوي,իննսուն
903,hundert::NUM,سل,հարյուր
904,tausend::NUM,زر,հազար
905,und::CNJ,او,ու
906,oder::CNJ,ېا,կամ
907,stehen::V,درېدل,կանգնել
908,sitzen::V,کښېنستل,նստել
909,liegen::V,ملاستل,ստել
910,hängen::V,ځړېدل,կախվել
911,werden::V,کېدل,դառնալ
912,passieren::V,پېښېدل,պատահել
913,beginnen::V,شروع کېدل,սկսվել
914,enden::V,خلاصدل,վերջանալ
915,enden::V,تمامېدل,վերջանալ
916,wechseln::V,تغییر موندل,փոխվել
917,aufgehen[Sonne]::V,ختل,բարձրանալ
918,aufgehen[Sonne]::V,ختل,ելնել 
919,untergehen[Sonne]::V,لوېدل,մտնել
920,untergehen[Sonne]::V,پرېوتل,մտնել
921,scheinen[Sonne]::V,رڼا کول,շողալ
922,scheinen[Sonne]::V,رڼا کول,փայլել
923,donnern::V,تنېدل,որոտալ
924,donnern::V,غړمبېدل,որոտալ
925,wehen::V,چلېدل,փչել
926,strömen::V,بهېدل,հոսել
927,fließen::V,بهېدل,հոսել
928,fließen::V,تویېدل,հոսել
929,sich drehen::V,ګرځېدل,պտտվել
930,sich drehen::V,چورلېدل,պտտվել
931,schwanken::V,زنګېدل,տատանվել
932,schwingen::V,زنګېدل,ճոճվել
933,fallen::V,ولېدل,ընկնել
934,brennen::V,سوځېدل,այրվել
935,rauchen::V,لوګی کول,ծխել
936,regnen::V,باران اورېدل,անձրեւ գալ
937,gefrieren::V,کنګل نيول,սառչել
938,tauen::V,وېلې کېدل,լկիլ
939,schmelzen::V,وېلې کېدل,հալիլ
940,trocknen::V,وچېدل,չորանալ
941,sieden::V,اېشېدل,եռալ
942,faulen::V,خرابېدل,փտել
943,verfaulen::V,ورستېدل,նեխել
944,reißen::V,شلېدل,պատռվել
945,reißen::V,شلېدل,ճղվել
946,versinken::V,ډوېېدل,սուզվել
947,vergehen::V,تېرېدل,անցնել 
948,erscheinen::V,ښکارېدل,հայտնվել
949,erscheinen::V,ښکارېدل,երեւալ
950,verschwinden::V,ورکېدل,անհետանալ
951,sinken::V,ښکته کېدل,ընկնել
952,abnehmen::V,کمېدل,փոքրանալ
953,zunehmen::V,زیاتېدل,մեծանալ
954,steigen::V,جګېدل,բարձրանալ
955,steigen::V,پورته کېدل,բարձրանալ
956,wachsen::V,وده کول,աճել
957,glänzen::V,ځلېدل,նշուլել
958,glänzen::V,ځلېدل,փայլիլ
959,funkeln::V,پړکېدل,փայլատակել
960,lärmen::V,غال و غول کول,աղմուկ հանել
961,läuten::V,زنګ وهل,զնգալ
962,klingeln::V,زنګ وهل,զնգալ
963,klirren::V,کړنګېدل,զնգզնգալ
964,brausen::V,تلاطم کول,մոլեգնել
965,rauschen::V,شڼهار کول,սոսափել
966,klingen::V,آواز کول,հնչել
967,bellen::V,غپېدل,հաչել
968,heulen::V,انګلل,ոռնալ 
969,blasen::V,پو کول,փչել 
970,pfeifen::V,شپېلک وهل,սուլել
971,schreien::V,ناره کول,գոռալ 
972,stöhnen::V,زګېروی کول,տնքալ
973,zittern::V,لړزېدل,դողալ
974,leben::V,ژوند کول,ապրել
975,geboren werden::V,زېږېدل,ծնվել
976,atmen::V,ساه کښل,շնչել
977,atmen::V,تنفس کول,շնչել
978,trinken::V,څښل,խմել
979,essen::V,خوړل,ուտել
980,schlucken::V,غړپول,կլանել
981,schlucken::V,غړپول,կուլ տալ
982,müde werden::V,ستړی کېدل,հոգնել
983,einschlafen::V,ویده کېدل,քուն մտնել
984,schlafen::V,خوب کول,քնել
985,aufwachen::V,ویښېدل,արթննալ
986,aufstehen::V,پاڅېدل,ելլել
987,sich erholen::V,استراحت کول,հանգստանալ
988,krank werden::V,رنځورېدل,հիւանդանալ
989,krank sein::V,ناجوړېدل,հիվանդ լինել
990,schmerzen::V,خوږېدل,ցավել
991,schmerzen::V,درد کول,ցավել
992,husten::V,ټوخېدل,հազալ
993,genesen::V,رغېدل,ապաքինվել
994,sterben::V,مړل,մեռնել
995,sterben::V,مړل,վախճանվել
996,umkommen::V,تلفېدل,կործանվել
997,sich bewegen::V,چلېدل,ընթանալ
998,sich bewegen::V,حرکت کول,ընթանալ
999,sich rühren::V,ښورېدل,շարժվել
1000,sich erheben::V,درېدل,կանգնել
1001,sich erheben::V,درېدل,վեր կենալ
1002,sich setzen::V,کښېنستل,նստել
1003,hinfallen::V,لوېدل,ընկնել
1004,laufen::V,منډې وهل,քայլել
1005,schreiten::V,قدم ایښودل,ճեմել
1006,spazierengehen::V,چکر وهل,շրջագայել
1007,eilen::V,بېړه کول,շտապել
1008,sich beeilen::V,عجله کول,շտապել 
1009,sausen::V,ځغستل,սլանալ
1010,rennen::V,زغلېدل,վազել
1011,springen::V,ټوپ وهل,ցատկել
1012,klettern::V,ختل,մագլցել
1013,schaukeln::V,زنګېدل,ճոճվել
1014,schaukeln::V,زنګېدل,օրորվել
1015,kriechen::V,خاپوړی وهل,սողալ
1016,schwimmen::V,لامبو وهل,լողալ
1017,tauchen::V,غوټه وهل,սուզվել
1018,rudern::V,پارو وهل,թիավարել
1019,fahren::V,تلل,ընթանալ
1020,fliegen::V,الوتل,թռչել
1021,gehen::V,تلل,գնալ
1022,weggehen::V,بهر وتل,հեռանալ
1023,abfahren::V,تلل,ճանապարհվել
1024,anhalten::V,ودرېدل,կանգնել
1025,hineingehen::V,داخلېدل,մտնել
1026,eintreten::V,ننوتل,մտնել
1027,kommen::V,راتلل,գալ
1028,ankommen::V,رسېدل,ժամանել
1029,zurückkommen::V,بېرته راتلل,վերադառնալ
1030,bleiben::V,پاتې کېدل,մնալ
1031,warten::V,انتظار وېستل,սպասել
1032,erwarten::V,انتظار کول,սպասել
1033,suchen::V,لټول,որոնել
1034,finden::V,میندل,գտնել
1035,finden::V,پیدا کول,գտնել
1036,versuchen::V,هڅه کول,փորձել
1037,vorbereiten::V,چمتوکول,պատրաստել
1038,lieben::V,مینه لرل,սիրել
1039,mögen::V,خوښول,հավանել
1040,mögen::V,خوښول,սիրել
1041,mögen::V,علاقه لرل,հավանել
1042,mögen::V,علاقه لرل,սիրել
1043,lachen::V,خندېدل,ծիծաղել
1044,rühren::V,اغېزه کول,հուզել
1045,weinen::V,ژړل,լալ
1046,schimpfen::V,ښکنځا کول,տրտնջալ
1047,schimpfen::V,ښکنځا کول,քրթմնջել
1048,sich ärgern::V,قهر راتلل,զայրանալ
1049,sich fürchten::V,ډارېدل,վախնալ
1050,fürchten::V,ډارېدل,վախենալ
1051,fliehen::V,تښتېدل,փախչել
1052,flüchten::V,تښتېدل,փախչել
1053,sehen::V,لیدل,տեսնել
1054,anschauen::V,کتل,դիտել
1055,ansehen::V,ننداره کول,նայել
1056,hören::V,اورېدل,լսել
1057,zuhören::V,غوږ نیول,ունկնդրել
1058,probieren::V,څکه کول,համը տեսել
1059,probieren::V,چاشنی کول,համը տեսել
1060,riechen::V,بويول,հոտ առնել
1061,fühlen::V,حسول,զգալ
1062,scheinen::V,ښکارېدل,երեւալ
1063,zu sehen sein::V,ښکارېدل,երեւալ
1064,vernehmen::V,خبرېدل,իմանալ 
1065,frieren::V,ساړه کېتل,մրսել
1066,tun::V,کول,անել
1067,können::V,کولای شول,կարողանալ
1068,können::V,د لاسه کېدل,կարողանալ
1069,wollen::V,غوښتل,ուզել
1070,wollen::V,غوښتل,ցանկանալ
1071,anfangen::V,شروع کول,սկսել
1072,beenden::V,ختمول,վերջացնել
1073,beenden::V,پای ته رسول,վերջացնել
1074,aufhören::V,بس کول,դադարել
1075,gelingen::V,موفق کېدل,հաջողվել
1076,gelingen::V,موفق کېدل,գլուխ գալ
1077,gelingen::V,بریالی کېدل,հաջողվել
1078,gelingen::V,بریالی کېدل,գլուխ գալ
1079,geraten::V,کېدل,ստացվել
1080,öffnen::V,خلاصول,բաց անել
1081,öffnen::V,پرانیستل,բաց անել
1082,schließen::V,تړل,փակել 
1083,stellen::V,ایښودل,դնել
1084,setzen::V,کښېنول,նստեցնել
1085,legen::V,ایښودل,դնել
1086,berühren::V,لاس وهل,դիպչել
1087,berühren::V,لاس وهل,շոշափել
1088,verbinden::V,تړل,շաղկապել
1089,bedecken::V,پوښول,ծածկել
1090,aufhängen::V,ځوړندول,կախել
1091,anzünden::V,بلول,վառել
1092,aufheben::V,پورته کول,վերցնել
1093,zurücklassen::V,پرېښودل,թողնել
1094,verlieren::V,ورکول,կորցնել
1095,fallen lassen::V,له لاسه لوېدل,գցել
1096,machen::V,کول,անել
1097,herstellen::V,جوړول,արտադրել
1098,herstellen::V,توليدول,արտադրել
1099,bauen::V,جوړول,կառուցել
1100,reparieren::V,ترمیمول,նորոգել
1101,verbessern::V,اصلاح کول,բարելավել
1102,ändern::V,تغیر ورکول,փոխել
1103,graben::V,کيندل,փորել
1104,beugen::V,ټیټول,ծռել
1105,biegen::V,کږول,թեքել
1106,drehen::V,ګرځول,ոլորել
1107,wenden::V,اړول,պտտել
1108,umdrehen::V,اړول,շրջել
1109,heben::V,جګول,բարձրացնել
1110,heben::V,پورته کول,բարձրացնել
1111,hochheben::V,جګول,բարձրացնել
1112,ergreifen::V,نیول,վարակվել
1113,halten::V,نیول,բռնել
1114,drücken::V,کښېکښل,ճնշել
1115,schieben::V,پوری وهل,հրել
1116,kratzen::V,ګرول,քերել
1117,lecken::V,څټل,լիզել
1118,beißen::V,چیچل,կծել
1119,abreißen::V,شکول,պոկել
1120,abschneiden::V,پرېکول,կտրել 
1121,binden::V,تړل,կապել
1122,stecken::V,ټومبل,խրել
1123,brechen::V,ماتول,կոտրել 
1124,klopfen::V,ټکول,թակել
1125,hauen::V,ټکول,ծեծել
1126,kleben::V,نښلول,կպցնել
1127,kleben::V,سرېښول,կպցնել
1128,reiben::V,مږل,շփել
1129,streichen::V,مښل,վրան քսել
1130,schleifen::V,تېره کول,սրել 
1131,schneiden::V,غوڅول,կտրել
1132,schneiden::V,پرېکول,կտրել
1133,rütteln::V,خوڅول,ցնցել
1134,schütteln::V,ښورول,թափահարել
1135,schwenken::V,خوڅول,ճոճել
1136,schütten::V,اچول,լցնել
1137,schütten::V,تویول,լցնել
1138,füllen::V,ډکول,լիքը լցնել
1139,einwickeln::V,پېچل,փաթաթել
1140,einwickeln::V,نغښتل,փաթաթել
1141,tragen::V,وړل,կրել
1142,tragen::V,وړل,տանել
1143,schleppen::V,وړل,քաշել
1144,ziehen::V,کښل,ձգել
1145,ziehen::V,کښل,քաշել
1146,aufbewahren::V,ساتل,պահել 
1147,werfen::V,اچول,նետել
1148,werfen::V,غورځول,նետել
1149,fangen::V,نیول,
1150,fangen::V,ګیرول,
1151,packen::V,نیول,հափշտակել
1152,verstecken::V,پټول,ծածկել
1153,teilen::V,وېشل,բաժանել
1154,teilen::V,تقسیمول,բաժանել
1155,schicken::V,لېږل,ուղարկել
1156,schicken::V,استول,ուղարկել
1157,bringen::V,راوړل,բերել
1158,hinzufügen::V,زیاتول,ավելացնել
1159,bekommen::V,حاصلول,հայթայթել
1160,erhalten::V,اخیستل,ստանալ
1161,nehmen::V,نیول,վերցնել
1162,nehmen::V,اخيستل,վերցնել
1163,wählen::V,خوښول,ընտրել
1164,auswählen::V,چنده کول,գերադասել
1165,bewahren::V,ساتل,պահպանել
1166,behindern::V,مانع کېدل,խոչընդոտել
1167,behindern::V,ممانعت کول,խոչընդոտել
1168,verderben::V,خرابېدل,փչացնել
1169,beschädigen::V,ورانول,վնասել
1170,zerbrechen::V,ماتول,ջարդել
1171,zerbrechen::V,ماتول,կոտրել
1172,zerreißen::V,څیرې کول,պատռել
1173,zerstören::V,ړنګول,քանդել
1174,zerstören::V,ورانول,քանդել
1175,verbrennen::V,سوځول,այրել
1176,geben::V,ورکول,տալ
1177,reichen::V,ورکول,հանձնել
1178,schenken::V,بښل,նվիրել
1179,versprechen::V,لوز کول,խոստանալ
1180,wünschen::V,غوښتل,մաղթել
1181,loben::V,ستایل,գովել
1182,loben::V,تمجید کول,գովել
1183,küssen::V,ښکلول,համբուրել
1184,wiegen::V,زنګول,օրորել
1185,zudecken::V,پوښول,վրան գցել
1186,wecken::V,ويښول,զարթնեցնել
1187,zeigen::V,ښودل,ցույց տալ
1188,führen::V,بیول,ուղեկցել
1189,lehren::V,درس ورکول,սովորեցնել
1190,lehren::V,تعلیم ورکول,սովորեցնել
1191,unterrichten::V,درس ورکول,ավանդել
1192,aufziehen::V,روزل,դաստիարակել
1193,leiten::V,رهبری کول,ղեկավարել
1194,leiten::V,رهبری کول,կառավարել
1195,leiten::V,لارښوونه کول,ղեկավարել
1196,leiten::V,لارښوونه کول,կառավարել
1197,antreiben::V,چټک کول,շտապեցնել
1198,lassen::V,اړکول,ստիպել
1199,einladen::V,بلل,հրավիրել
1200,vereinigen::V,متحد کول,միացնել
1201,vereinigen::V,یوځای کول,միացնել
1202,besuchen::V,کتنه کول,այցելել
1203,treffen::V,ليدل,հանդիպել
1204,treffen::V,تلقی کول,հանդիպել
1205,sich versammeln::V,راغونډېدل,հավաքվել
1206,spielen::V,لوبه کول,խաղալ
1207,singen::V,سندرې وېل,երգել
1208,tanzen::V,ګډېدل,պարել
1209,sich trennen::V,بېلېدل,ցրվել
1210,verlassen::V,ترک کول,լքել
1211,retten::V,نجات ورکول,փրկել
1212,bewachen::V,ساتل,պահել
1213,bewachen::V,حفاظت کول,պահել
1214,schützen::V,ژغورل,պաշտպանել
1215,verteidigen::V,دفاع کول,պաշտպանել
1216,sich schlagen::V,جنګېدل,կռվել
1217,schießen::V,ویشتل,կրակել
1218,siegen::V,غالبېدل,հաղթել
1219,ärgern::V,خپه کول,ձանձրացնել
1220,schlagen::V,وهل,խփել
1221,treten::V,په لغته وهل,քացի տալ
1222,stechen::V,ټومبل,խայթել
1223,stoßen::V,ټېل وهل,մղել
1224,stoßen::V,پوری وهل,մղել
1225,stehlen::V,تښتول,գողանալ
1226,stehlen::V,غلا کول,գողանալ
1227,stören::V,ماتول,խանգարել
1228,belästigen::V,ځورول,անհանգստացնել
1229,belästigen::V,تکلیف ورکول,անհանգստացնել
1230,verbergen::V,پټول,թաքցնել
1231,täuschen::V,تېرایستل,խաբել
1232,täuschen::V,خطا ایستل,խաբել
1233,betrügen::V,غولول,խաբել
1234,töten::V,وژل,սպանել 
1235,töten::V,مړ کول,սպանել 
1236,wohnen::V,اوسېدل,բնակվել
1237,arbeiten::V,کار کول,աշխատել
1238,sammeln::V,راټولول,հավաքել
1239,sammeln::V,راغونډول,հավաքել
1240,pflücken::V,شکول,քաղել
1241,jagen::V,ښکار کول,որս անել
1242,fischen::V,کب نيول,ձուկ բռնել
1243,fassen::V,نیول,բռնել
1244,fassen::V,ګیرول,բռնել
1245,hüten::V,پوول,արածեցնել
1246,treiben::V,بیول,հովուել
1247,anbinden::V,تړل,չուանել
1248,füttern::V,خوراک ورکول,կերակրել
1249,melken::V,لوشل,կթել
1250,hacken::V,پی کول,կոտորել
1251,gießen::V,اوبه کول,ջրել
1252,reifen::V,رسېدل,հասունանալ 
1253,zubereiten::V,تیارول,պատրաստել
1254,kochen::V,پخول,եփել
1255,backen::V,پخول,թխել
1256,braten::V,وريتول,տապակել
1257,umrühren::V,لړل,խառնել
1258,stricken::V,اوبدل,գործել
1259,nähen::V,ګنډل,կարել
1260,färben::V,رنګول,ներկել
1261,reinigen::V,صافول,մաքրել
1262,waschen::V,مینځل,լվանալ
1263,abwischen::V,وچول,սրբել
1264,spülen::V,کنګالول,ողողել
1265,spülen::V,کنګالول,պարզաջրել
1266,fegen::V,جارو کول,ավլել
1267,kehren::V,جارو کول,ավլել
1268,baden::V,لمبېدل,լողանալ
1269,sich waschen::V,ځان مينځل,լվացվել
1270,ausziehen::V,کښل,հանել
1271,ausziehen::V,ایستل,հանել
1272,anziehen::V,اغوستل,հագնել
1273,sich anziehen::V,کالی اغوستل,հագնվել
1274,kämmen::V,ګمنځول,սանրել
1275,schmücken::V,ښکلی کول,զարդարել
1276,sagen::V,وېل,ասել
1277,sprechen::V,وېل,խոսել
1278,sprechen::V,غږېدل,խոսել
1279,reden::V,ګړېدل,զրուցել
1280,reden::V,خبرې کول,զրուցել
1281,sich unterhalten::V,خبری کول,խոսակցել
1282,fragen::V,پوښتنه کول,հարցնել
1283,bitten::V,غوښتل,խնդրել
1284,erzählen::V,کيسه کول,պատմել
1285,erzählen::V,حکايت کول,պատմել
1286,mitteilen::V,خبرول,հաղորդել
1287,mitteilen::V,خبر ورکول,հաղորդել
1288,nennen::V,نوم ايښودل,անվանել
1289,rufen::V,بلل,կանչել
1290,prahlen::V,لاپې وهل,պարծենալ
1291,übersetzen::V,ژباړل,թարգմանել
1292,übersetzen::V,ترجمه کول,թարգմանել
1293,denken::V,فکر کول,մտածել
1294,glauben::V,باور کول,հավատալ
1295,bemerken::V,لیدل,նկատել
1296,erkennen::V,پېژندل,ճանաչել
1297,begreifen::V,رسېدل,հասկանալ
1298,begreifen::V,پوهېدل,հասկանալ
1299,verstehen::V,پوهېدل,ըմբռնել
1300,lernen::V,زده کول,սովորել
1301,lernen::V,درس لوستل,սովորել
1302,wissen::V,پوهېدل,իմանալ
1303,sich erinnern an::V,یادول,հիշել
1304,sich erinnern an::V,یادول,մտաբերել
1305,sich erinnern an::V,په یاد راوړل,հիշել
1306,sich erinnern an::V,په یاد راوړل,մտաբերել
1307,vergessen::V,هېرول,մոռանալ
1308,messen::V,اندازه کول,չափել
1309,zählen::V,شمارل,թվել
1310,zählen::V,شمارل,հաշվել
1311,rechnen::V,حسابول,հաշվել
1312,rechnen::V,حسابول,հաշվարկել
1313,lesen::V,لوستل,կարդալ
1314,malen::V,رسمول,նկարել
1315,zeichnen::V,رسمول,գծել
1316,schreiben::V,لیکل,գրել
1317,besitzen::V,لرل,ունենալ
1318,besitzen::V,لرل,տեր լինել
1319,kaufen::V,رانیول,գնել
1320,verkaufen::V,خرڅول,վաճառել
1321,bezahlen::V,تأدیه کول,վճարել
1322,zahlen::V,کسات اخيستل,վճարել
1323,beherrschen::V,تسلط لرل,ղեկավարել
1324,ertragen::V,زغمل,դիմանալ
1325,Barsch::N,,պերկես
1326,Hecht::N,,գայլաձուկ
