,Concept_ID,hi,tt
758,Arzt::N,वैद्य,врач
759,Arzt::N,वैद्य,табиб
760,Arzt::N,डॉक्टर,врач
761,Arzt::N,डॉक्टर,табиб
762,Arzt::N,चिकित्सक,врач
763,Arzt::N,चिकित्सक,табиб
764,Lehrer::N,शिक्षक,укытучы
765,Lehrer::N,शिक्षक,мөгаллим
766,Lehrer::N,अध्यापक,укытучы
767,Lehrer::N,अध्यापक,мөгаллим
768,Geld::N,धन,акча
769,Geld::N,पैसा,акча
770,Geschäft::N,सौदा,эш
771,Geschäft::N,व्यापार,эш
772,Laden::N,दुकान,кибет
773,Laden::N,दुकान,магазин
774,Preis::N,दाम,бәя
775,Preis::N,दाम,бәһа
776,Preis::N,मूल्य,бәя
777,Preis::N,मूल्य,бәһа
778,Ware::N,माल,товар
779,Ware::N,पण्य,товар
780,Nutzen::N,लाभ,файда
781,Nutzen::N,फ़ायदा,файда
782,Reichtum::N,धन,байлык
783,Reichtum::N,दौलत,байлык
784,Welt::N,विश्व,дөнья
785,Welt::N,दुनिया,дөнья
786,Land::N,देश,ил
787,Land::N,मुल्क,ил
788,Staat::N,राज्य,дәүләт
789,Staat::N,राष्ट्र,дәүләт
790,König::N,राजा,патша
791,König::N,बादशाह,патша
792,Macht::N,शासन,хакимият
793,Macht::N,सत्ता,хакимият
794,Grenze::N,सरहद,чик
795,Krieg::N,जंग,сугыш
796,Krieg::N,युद्ध,сугыш
797,Feind::N,शत्रु,дошман
798,Feind::N,दुश्मन,дошман
799,Gewalt::N,हिंसा,көчләү
800,Kampf::N,लड़ाई,көрәш
801,Kampf::N,संघर्ष,көрәш
802,Bogen[Waffe]::N,कमान,җәя
803,Pfeil::N,बान,ук
804,Gewehr::N,बंदूक़,мылтык
805,Fehler::N,भूल,хата
806,Fehler::N,ग़लती,хата
807,Lüge::N,झूठ,ялган
808,Lüge::N,असत्य,ялган
809,Schaden::N,हानि,зыян
810,Schaden::N,हानि,зарар
811,Schaden::N,नुक़सान,зыян
812,Schaden::N,नुक़सान,зарар
813,Unglück::N,मुसीबत,бәла
814,Unglück::N,विपात्ति,бәла
815,Schuld::N,दोष,гаеп
816,Schuld::N,क़सूर,гаеп
817,Alter::N,आयु,яшь
818,Alter::N,उम्र,яшь
819,Schluss::N,अंत,ахыр
820,Schluss::N,समाप्ति,ахыр
821,Zeit::N,काल,заман
822,Zeit::N,वक़्त,заман
823,Tag::N,दिन,көн
824,Tag::N,रोज़,көн
825,Morgen::N,सुबह,иртә
826,Mittag::N,दोपहर,өйлә
827,Mittag::N,मध्याह्न,өйлә
828,Abend::N,शाम,кич
829,Abend::N,संध्या,кич
830,Nacht::N,रात,төн
831,Nacht::N,रात्रि,төн
832,Woche::N,हफ़्ता,атна
833,Monat::N,मास,ай
834,Monat::N,महीना,ай
835,Jahr::N,बरस,ел
836,Jahr::N,वर्ष,ел
837,Frühling::N,वसंत,яз
838,Sommer::N,गरमी,җәй
839,Sommer::N,ग्रीष्म,җәй
840,Herbst::N,शरत्,көз
841,Herbst::N,पतझड़,көз
842,Winter::N,जाड़ा,кыш
843,Winter::N,सर्दियाँ,кыш
844,Januar::N,जनवरी,гыйнвар
845,Februar::N,फ़रवरी,февраль
846,März::N,मार्च,март
847,April::N,अप्रैल,апрель
848,Mai::N,मई,май
849,Juni::N,जून,июнь
850,Juli::N,जुलाई,июль
851,August::N,अगस्त,август
852,September::N,सितंबर,сентябрь
853,Oktober::N,अक्तूबर,октябрь
854,November::N,नवंबर,ноябрь
855,Dezember::N,दिसंबर,декабрь
856,Montag::N,पीर,дүшәмбе
857,Montag::N,सोमवार,дүшәмбе
858,Dienstag::N,मंगलवार,сишәмбе
859,Mittwoch::N,बुधवार,чәршәмбе
860,Donnerstag::N,गुरुवार,атнакич
861,Donnerstag::N,गुरुवार,пәнҗешәмбе
862,Donnerstag::N,बृहस्पतिवार,атнакич
863,Donnerstag::N,बृहस्पतिवार,пәнҗешәмбе
864,Freitag::N,शुक्रवार,җомга
865,Samstag::N,सनीचर,шимбә
866,Samstag::N,शनिवार,шимбә
867,Sonntag::N,इतवार,якшәмбе
868,Sonntag::N,रविवार,якшәмбе
869,groß::A,बड़ा,зур
870,klein::A,कम,кечкенә
871,klein::A,छोटा,кечкенә
872,lang::A,लंबा,озын
873,lang::A,दीर्घ,озын
874,kurz::A,लधु,кыска
875,kurz::A,छोटा,кыска
876,breit::A,चौड़ा,киң
877,schmal::A,तंग,кысык
878,schmal::A,सँकरा,кысык
879,dicht::A,सघन,куе
880,dick[Gegenstand]::A,मोटा,калын
881,dünn::A,महीन,нечкә
882,dünn::A,बारीक,нечкә
883,fein::A,कोमल,нәзакәтле
884,fein::A,सूक्ष्म,нәзакәтле
885,fest::A,दृढ़,нык
886,fest::A,मज़बूत,нык
887,flach::A,चपटा,яссы
888,flach::A,चपटा,ялпак
889,glatt::A,चौरस,шома
890,glatt::A,चिकना,шома
891,hart::A,कठोर,каты
892,hart::A,सख़्त,каты
893,weich::A,नरम,йомшак
894,weich::A,मुलायम,йомшак
895,rund::A,गोल,түгәрәк
896,rund::A,वर्तुल,түгәрәк
897,spitz::A,नुकीला,очлы
898,scharf::A,पैना,үткен
899,stumpf::A,भोथरा,үтмәс
900,schwer::A,भारी,салмак
901,schwer::A,वज़नी,салмак
902,schön::A,सुंदर,гүзәл
903,heiß::A,उष्ण,эссе
904,warm::A,गरम,җылы
905,kalt::A,सर्द,суык
906,kalt::A,सर्द,салкын
907,kühl::A,ठंडा,салкынча
908,frisch::A,तर,салкынча
909,frisch::A,ताज़ा,салкынча
910,feucht::A,नम,юеш
911,feucht::A,भीगा,юеш
912,nass::A,गीला,дымлы
913,trocken::A,सूखा,коры
914,trocken::A,ख़ुश्क,коры
915,voll::A,भरा,тулы
916,voll::A,पूरा,тулы
917,leer::A,ख़ाली,буш
918,offen::A,खुला,ачык
919,geschlossen::A,बंद,йомык
920,sauber::A,साफ़,пакь
921,sauber::A,साफ़,чиста
922,sauber::A,सुथरा,пакь
923,sauber::A,सुथरा,чиста
924,schmutzig::A,गंदा,керле
925,schmutzig::A,गंदा,пычрак
926,roh::A,कच्चा,чи
927,reif::A,पक्व,өлгергән
928,reif::A,पक्का,өлгергән
929,lecker::A,मज़ेदार,тәмле
930,lecker::A,स्वादिष्ट,тәмле
931,süß::A,मीठा,татлы
932,bitter::A,कटु,ачы
933,bitter::A,कड़वा,ачы
934,sauer::A,खट्टा,әче
935,hell::A,रोशन,якты
936,dunkel::A,अँधेरा,кара
937,schwarz::A,काला,кара
938,schwarz::A,स्याह,кара
939,weiß::A,सफ़ेद,ак
940,rot::A,लाल,кызыл
941,rot::A,सुर्ख़,кызыл
942,gelb::A,पीला,сары
943,gelb::A,ज़र्द,сары
944,blau::A,नीला,күк
945,blau::A,आसमानी,күк
946,grün::A,हरा,яшел
947,grau::A,धूसर,соры
948,bunt::A,रंगीन,чуар
949,bunt::A,बहुरंगा,чуар
950,billig::A,सस्ता,арзан
951,teuer::A,महँगा,хаклы
952,wertvoll::A,क़ीमती,кыйммәтле
953,wertvoll::A,मूल्यवान्,кыйммәтле
954,blind::A,अंधा,сукыр
955,blind::A,अंधा,күзсез
956,taub::A,बहरा,чукрак
957,taub::A,बहरा,саңгырау
958,kräftig::A,ताक़तवर,егәрле
959,kräftig::A,शक्तिशाली,егәрле
960,stark::A,प्रबल,нык
961,stark::A,प्रबल,базык
962,stark::A,बलवान्,нык
963,stark::A,बलवान्,базык
964,schwach::A,कमज़ोर,зәгыйфь
965,fett::A,मोटा,симез
966,fett::A,मांसल,симез
967,schlank::A,पतला,нәзек
968,schlank::A,छरहरा,нәзек
969,hübsch::A,सुंदर,чибәр
970,hübsch::A,ख़ूबसूरत,чибәр
971,böse::A,पापी,усал
972,böse::A,दुष्ट,усал
973,dumm::A,मूर्ख,акылсыз
974,dumm::A,बुद्धू,акылсыз
975,faul::A,आलसी,ялкау
976,faul::A,आलसी,иренчәк
977,faul::A,सुस्त,ялкау
978,faul::A,सुस्त,иренчәк
979,fleißig::A,मेहनती,тырыш
980,fleißig::A,मेहनती,тырышучан
981,fleißig::A,परिश्रमी,тырыш
982,fleißig::A,परिश्रमी,тырышучан
983,geizig::A,कृपण,саран
984,geizig::A,कंजूस,саран
985,klug::A,समझदार,акыллы
986,klug::A,होशियार,акыллы
987,klug::A,अक़्लमंद,акыллы
988,geschickt::A,किशल,маһир
989,lieb::A,प्रिय,сөекле
990,lieb::A,प्यारा,сөекле
991,lustig::A,हँसमुख,күңелле
992,lustig::A,ख़ुशदिल,күңелле
993,sanft::A,नम्र,басынкы
994,hungrig::A,भूखा,ач
995,krank::A,बीमार,чирле
996,krank::A,बीमार,сырхау
997,krank::A,अस्वस्थ,чирле
998,krank::A,अस्वस्थ,сырхау
999,nackt::A,नग्न,шәрә
1000,traurig::A,उदास,ямансу
1001,traurig::A,रंजीदा,ямансу
1002,lebendig::A,जीता,тере
1003,lebendig::A,ज़िंदा,тере
1004,gut::A,अच्छा,яхшы
1005,schlecht::A,बुरा,начар
1006,schlecht::A,ख़राब,начар
1007,richtig::A,ठीक,дөрес
1008,schlimm::A,बुरा,әшәкә
1009,schlimm::A,अप्रिय,әшәкә
1010,wahr::A,सच,чып-чын
1011,alt::A,पुराना,иске
1012,neu::A,नया,яңа
1013,ehemalig::A,भूतपूर्व,элекке
1014,alt[Lebewesen]::A,बूढ़ा,карт
1015,alt[Lebewesen]::A,वृद्ध,карт
1016,jung::A,जवान,яшь
1017,arm::A,ग़रीब,фәкыйрь
1018,reich::A,धनी,бай
1019,reich::A,अमीर,бай
1020,bekannt::A,मालूम,таныш
1021,berühmt::A,मशहूर,атаклы
1022,berühmt::A,प्रसिद्ध,атаклы
1023,fremd::A,विदेशी,ят
1024,fremd::A,अपरिचित,ят
1025,verschieden::A,अलग,төрле
1026,verschieden::A,भिन्न,төрле
1027,nah::A,नज़दीकी,якын
1028,fern::A,दूर,ерак
1029,fern::A,दूरस्थ,ерак
1030,linker::A,बायाँ,сул
1031,rechter::A,दायाँ,уң
1032,rechter::A,दाहिना,уң
1033,anderer::A,अन्य,бүтән
1034,anderer::A,दूसरा,бүтән
1035,erster::A,पहला,беренче
1036,erster::A,प्रथम,беренче
1037,zweiter::A,दूसरा,икенче
1038,zweiter::A,द्वितीय,икенче
1039,dritter::A,तीसरा,өченче
1040,letzter::A,अंतिम,ахыргы
1041,letzter::A,आख़िरी,ахыргы
1042,allein::ADV,तनहा,ялгыз
1043,allein::ADV,अकेले,ялгыз
1044,auf einmal::ADV,वक़्त में,бердән
1045,zusammen::ADV,एक साथ,бергә
1046,zusammen::ADV,साथ साथ,бергә
1047,lange::ADV,देर तक,озак
1048,plötzlich::ADV,सहसा,искәрмәстән
1049,plötzlich::ADV,अचानक,искәрмәстән
1050,sofort::ADV,तुरंत,хәзер
1051,später::ADV,बाद को,соңрак
1052,später::ADV,बाद में,соңрак
1053,jetzt::ADV,अब,хәзер
1054,jetzt::ADV,अभी,хәзер
1055,heute::ADV,आज,бүген
1056,morgen::ADV,कल,иртәгә
1057,bald::ADV,जल्दी,тиздән
1058,dann::ADV,तब,аннары
1059,gestern::ADV,कल,кичә
1060,einst::ADV,एक दिन,берчак
1061,einst::ADV,पहले कभी,берчак
1062,damals::ADV,उस समय,ул вакытта
1063,damals::ADV,उस समय,ул чакта
1064,damals::ADV,उन दिनों,ул вакытта
1065,damals::ADV,उन दिनों,ул чакта
1066,danach::ADV,इसके बाद,да
1067,danach::ADV,इसके पश्चात्,да
1068,vorher::ADV,पहले,элек
1069,vorher::ADV,पेशतर,элек
1070,zuerst::ADV,पहले,башта
1071,einmal::ADV,एक बार,бер
1072,einmal::ADV,एक बार,бер мәртәбә
1073,einmal::ADV,एक दफ़ा,бер
1074,einmal::ADV,एक दफ़ा,бер мәртәбә
1075,manchmal::ADV,कभी कभी,кайчакта
1076,oft::ADV,अक्सर,еш
1077,immer::ADV,सदा,һәркайчан
1078,immer::ADV,हमेशा,һәркайчан
1079,niemals::ADV,कभी नहीं,hичбер вакыт
1080,niemals::ADV,कदापि नहीं,hичбер вакыт
1081,hier::ADV,इधर,монда
1082,hier::ADV,इधर,биредә
1083,hier::ADV,यहाँ,монда
1084,hier::ADV,यहाँ,биредә
1085,hierhin::ADV,इधर को,монда
1086,hierhin::ADV,यहाँ को,монда
1087,von hier::ADV,यहाँ से,моннан
1088,dort::ADV,उधर,анда
1089,dort::ADV,वहाँ,анда
1090,dorthin::ADV,उधर को,тегеләй
1091,dorthin::ADV,वहाँ को,тегеләй
1092,geradeaus::ADV,सीधे,турыдан-туры
1093,vorwärts::ADV,आगे,алга
1094,vorwärts::ADV,आगे को,алга
1095,rückwärts::ADV,पीछे को,кире
1096,zurück::ADV,वापस,кире
1097,unten::ADV,नीचे,түбәндә
1098,hinab::ADV,नीचे को,аска
1099,oben::ADV,ऊपर,өстә
1100,oben::ADV,ऊपर,югарыда
1101,hinauf::ADV,ऊपर को,өскә
1102,überall::ADV,हर जगह,hәркайда
1103,überall::ADV,हर स्थान,hәркайда
1104,nicht::ADV,न,түгел
1105,nicht::ADV,नहीं,түгел
1106,ein wenig::ADV,कुछ,бераз
1107,ein wenig::ADV,ज़रा,бераз
1108,ein wenig::ADV,थोड़ा,бераз
1109,kaum::ADV,लगभग नहीं,көчкә
1110,kaum::ADV,बराबर नहीं,көчкә
1111,sehr::ADV,बहुत,бик
1112,so::ADV,ऐसा,алай
1113,noch::ADV,अभी तक,янә
1114,noch::ADV,अभी तक,тагын
1115,nur::ADV,केवल,фәкать
1116,nur::ADV,सिर्फ़,фәкать
1117,schon::ADV,चुकना,инде
1118,wieder::ADV,फिर,янә
1119,wieder::ADV,फिर,тагын
1120,wieder::ADV,दुबारा,янә
1121,wieder::ADV,दुबारा,тагын
1122,vergebens::ADV,व्यर्थ,юкка
1123,vor::PRP,के आगे,алдыннан
1124,vor::PRP,के सामने,алдыннан
1125,hinter::PRP,के पीछे,арттан
1126,unter::PRP,के तले,астында
1127,unter::PRP,के नीचे,астында
1128,durch::PRP,के पार,аша
1129,neben::PRP,के पास,тирәсендә
1130,neben::PRP,की बग़ल में,тирәсендә
1131,zwischen::PRP,के बीच,арасында
1132,wegen::PRP,के कारण,сәбәпле
1133,wegen::PRP,की वजह से,сәбәпле
1134,dies::PRN,यह,бу
1135,das::PRN,वह,ул
1136,alles::PRN,सब,һәммә
1137,alles::PRN,सब कुछ,һәммә
1138,ich::PRN,मैं,мин
1139,du::PRN,तू,син
1140,er::PRN,यह,ул
1141,wir::PRN,हम,без
1142,ihr::PRN,तुम,сез
1143,sie::PRN,ये,ул
1144,was::FPRN,क्या,ни
1145,was::FPRN,क्या,нәрсә
1146,wer::FPRN,कौन,кем
1147,wo::FADV,किधर,кайда
1148,wohin::FADV,किधर,кая
1149,wie::FADV,कैसे,ничек
1150,warum::FADV,क्यों,нигә
1151,wieviel::FNUM,कितना,ничә
1152,eins::NUM,एक,бер
1153,zwei::NUM,दो,ике
1154,drei::NUM,तीन,өч
1155,vier::NUM,चार,дүрт
1156,fünf::NUM,पाँच,биш
1157,sechs::NUM,छह,алты
1158,sieben::NUM,सात,җиде
1159,acht::NUM,आठ,сигез
1160,neun::NUM,नौ,тугыз
1161,zehn::NUM,दस,ун
1162,elf::NUM,ग्यारह,унбер
1163,zwölf::NUM,बारह,унике
1164,zwanzig::NUM,बीस,егерме
1165,dreißig::NUM,तीस,утыз
1166,vierzig::NUM,चालीस,кырык
1167,fünfzig::NUM,पचास,илле
1168,sechzig::NUM,साठ,алтмыш
1169,siebzig::NUM,सत्तर,җитмеш
1170,achtzig::NUM,अस्सी,сиксән
1171,neunzig::NUM,नव्वे,туксан
1172,hundert::NUM,सौ,йөз
1173,tausend::NUM,हज़ार,мең
1174,und::CNJ,और,вә
1175,oder::CNJ,या,яки
1176,oder::CNJ,या,яисә
1177,stehen::V,खड़ा होना,тору
1178,sitzen::V,बैठना,утыру
1179,liegen::V,लेटना,яту
1180,hängen::V,लटकना,эленү
1181,werden::V,बनना,булу
1182,passieren::V,होना,булу
1183,beginnen::V,आरंभ होना,башлану
1184,beginnen::V,प्रारंभ होना,башлану
1185,enden::V,अंत होना,бетү
1186,enden::V,ख़तम होना,бетү
1187,wechseln::V,बदलना,үзгәртү
1188,aufgehen[Sonne]::V,चढ़ना,чыгу
1189,aufgehen[Sonne]::V,उदित होना,чыгу
1190,untergehen[Sonne]::V,अस्त हो जाना,бату
1191,scheinen[Sonne]::V,रोशनी देना,яктырту
1192,donnern::V,गरजना,күкрәү
1193,wehen::V,चलना,исү
1194,strömen::V,बहना,агу
1195,strömen::V,प्रवाहित होना,агу
1196,fließen::V,बहना,агу
1197,fließen::V,प्रवाहित होना,агу
1198,sich drehen::V,घूमना,бөтерелү
1199,schwanken::V,हिलना,икеләнү
1200,schwingen::V,हिलना,тирбәлү
1201,fallen::V,गिरना,егылу
1202,brennen::V,जलना,яну
1203,rauchen::V,धुआँ उड़ाना,төтәү
1204,rauchen::V,धुआँ उड़ाना,төтенләү
1205,regnen::V,बरसना,яву
1206,gefrieren::V,जमना,кату
1207,tauen::V,गलना,эрү
1208,tauen::V,गलना,эретү
1209,tauen::V,पिघलना,эрү
1210,tauen::V,पिघलना,эретү
1211,schmelzen::V,गलना,эрү
1212,schmelzen::V,गलना,эретү
1213,schmelzen::V,पिघलना,эрү
1214,schmelzen::V,पिघलना,эретү
1215,trocknen::V,सूखना,кибү
1216,sieden::V,उबलना,ургылу
1217,faulen::V,गलना,черү
1218,faulen::V,सड़ना,черү
1219,verfaulen::V,गलना,черү
1220,verfaulen::V,सड़ना,черү
1221,reißen::V,फटना,өзелү
1222,versinken::V,डूबना,бату
1223,vergehen::V,बीतना,авышу
1224,vergehen::V,गुज़रना,авышу
1225,erscheinen::V,दिखाई देना,пәйда булу
1226,verschwinden::V,ग़ायब होना,югалу
1227,verschwinden::V,ग़ायब होना,юк булу
1228,sinken::V,घटना,кимү
1229,sinken::V,घटना,кайту
1230,sinken::V,उतरना,кимү
1231,sinken::V,उतरना,кайту
1232,abnehmen::V,घटना,азаю
1233,zunehmen::V,बढ़ना,арту
1234,zunehmen::V,बढ़ना,күбәю
1235,zunehmen::V,बढ़ना,ишәю
1236,steigen::V,बढ़ना,үсү
1237,wachsen::V,उगना,үсү
1238,glänzen::V,चमकना,ялкылдау
1239,funkeln::V,जगमगाना,ялтырау
1240,funkeln::V,टिमटिमाना,ялтырау
1241,lärmen::V,शोर मचाना,шаулау
1242,läuten::V,बजना,шалтырату
1243,klingeln::V,बजना,шалтырату
1244,klirren::V,झनझनाना,чылтырау
1245,brausen::V,साँय-साँय करना,давыллау
1246,brausen::V,साँय-साँय करना,дулау
1247,rauschen::V,सरसराना,кыштырдау
1248,klingen::V,बजना,ишетелү
1249,bellen::V,भौंकना,өрү
1250,heulen::V,गुर्राना,улау
1251,blasen::V,फूँकना,өрү
1252,pfeifen::V,सीटी देना,сызгырту
1253,schreien::V,चिल्लाना,кычкыру
1254,stöhnen::V,कराहना,ыңгырашу
1255,stöhnen::V,आहें भरना,ыңгырашу
1256,zittern::V,काँपना,калтырау
1257,zittern::V,काँपना,калтырану
1258,leben::V,जीना,яшәү
1259,leben::V,जीना,гомер итү
1260,geboren werden::V,पैदा होना,туу
1261,atmen::V,साँस लेना,сулау
1262,trinken::V,पीना,эчү
1263,essen::V,खाना,ашау
1264,schlucken::V,निगलना,йоту
1265,müde werden::V,थकना,ялыгу
1266,müde werden::V,थकना,йөгенү
1267,müde werden::V,उकताना,ялыгу
1268,müde werden::V,उकताना,йөгенү
1269,einschlafen::V,सो जाना,йокыга китү
1270,schlafen::V,सोना,йоклау
1271,aufwachen::V,जागना,уяну
1272,aufstehen::V,उठना,тору
1273,sich erholen::V,सुस्ताना,ял алу
1274,sich erholen::V,सुस्ताना,истирахәт итү
1275,sich erholen::V,आराम करना,ял алу
1276,sich erholen::V,आराम करना,истирахәт итү
1277,krank werden::V,बीमार पड़ना,чирләү
1278,krank sein::V,बीमार होना,чирләү
1279,schmerzen::V,दुखना,авырту
1280,schmerzen::V,दर्द करना,авырту
1281,husten::V,खाँसना,ютәлләү
1282,genesen::V,ठीक हो जाना,савыгу
1283,genesen::V,ठीक हो जाना,сәламәтләнү
1284,genesen::V,स्वस्थ हो जाना,савыгу
1285,genesen::V,स्वस्थ हो जाना,сәламәтләнү
1286,sterben::V,मरना,үлү
1287,sterben::V,मरना,дөнья кую
1288,sterben::V,मरना,вафат булу
1289,umkommen::V,मरना,үлү
1290,sich bewegen::V,चलना,йөрү
1291,sich bewegen::V,हिलना,йөрү
1292,sich rühren::V,हिलना,кыймылдау
1293,sich erheben::V,उठना,басу
1294,sich setzen::V,बैठना,утыру
1295,hinfallen::V,गिरना,егылу
1296,laufen::V,चलना,җәяүләү
1297,schreiten::V,क़दम जाना,атлау
1298,spazierengehen::V,सैर करना,йөрү
1299,spazierengehen::V,सैर करना,йөргенү
1300,eilen::V,तेज़ी से जाना,ашыгу
1301,eilen::V,शीघ्रता से चलना,ашыгу
1302,sich beeilen::V,जल्दी करना,ашыгу
1303,sich beeilen::V,जल्दी करना,кызулау
1304,sich beeilen::V,शीघ्रता करना,ашыгу
1305,sich beeilen::V,शीघ्रता करना,кызулау
1306,sausen::V,बड़ी तेज़ी से चलना,җилдерү
1307,rennen::V,भागना,йөгерү
1308,rennen::V,दौड़ना,йөгерү
1309,springen::V,उछलना,сикерү
1310,klettern::V,चढ़ना,үрмәләү
1311,schaukeln::V,झूलना,атыну
1312,kriechen::V,रेंगना,шуышу
1313,kriechen::V,रेंगना,үрмәләү
1314,schwimmen::V,तैरना,йөзү
1315,tauchen::V,डूबना,чуму
1316,rudern::V,खेना,ишү
1317,rudern::V,चप्पू चलाना,ишү
1318,fahren::V,चलना,бару
1319,fahren::V,यात्रा करना,бару
1320,fliegen::V,उड़ना,очу
1321,gehen::V,जाना,йөрү
1322,weggehen::V,चला जाना,китү
1323,weggehen::V,बाहर जाना,китү
1324,abfahren::V,छूटना,кузгалу
1325,abfahren::V,रवाना होना,кузгалу
1326,anhalten::V,रुकना,тукталу
1327,anhalten::V,खड़ा होना,тукталу
1328,hineingehen::V,घुसना,инү
1329,hineingehen::V,अंदर जाना,инү
1330,eintreten::V,प्रवेश करना,инү
1331,kommen::V,आना,килү
1332,ankommen::V,पहुँचना,бару
1333,zurückkommen::V,लौटना,кире кайту
1334,zurückkommen::V,वापस आना,кире кайту
1335,bleiben::V,रहना,калу
1336,bleiben::V,रुकना,калу
1337,warten::V,इंतज़ार करना,көтү
1338,erwarten::V,प्रतीक्षा करना,көтү
1339,suchen::V,ढूँढ़ना,эзләү
1340,finden::V,पाना,табу
1341,finden::V,ढूँढ़ निकालना,табу
1342,versuchen::V,कोशिश करना,маташу
1343,vorbereiten::V,तैयार करना,хәзерләү
1344,lieben::V,प्यार करना,сөю
1345,lieben::V,प्यार करना,ярату
1346,mögen::V,पसंद होना,өнәү
1347,lachen::V,हँसना,көлү
1348,rühren::V,छूना,дулкынландыру
1349,weinen::V,रोना,елау
1350,schimpfen::V,गाली देना,сүгү
1351,schimpfen::V,गाली देना,сүгенү
1352,sich ärgern::V,चिढ़ना,ачулану
1353,sich ärgern::V,नाराज़ होना,ачулану
1354,sich fürchten::V,डरना,курку
1355,sich fürchten::V,भय खाना,курку
1356,fürchten::V,डरना से,калтырау
1357,fürchten::V,डरना से,калтырану
1358,fürchten::V,भय खाना से,калтырау
1359,fürchten::V,भय खाना से,калтырану
1360,fliehen::V,भागना,арка бирү
1361,flüchten::V,निकल भागना,качу
1362,sehen::V,देखना,күрү
1363,anschauen::V,देखना,карау
1364,ansehen::V,दृष्टि डालना पर,карау
1365,ansehen::V,दृष्टि डालना पर,күзәтү
1366,hören::V,सुनना,ишетү
1367,zuhören::V,सुनना,тыңлау
1368,probieren::V,चखना,тату
1369,riechen::V,सूँघना,иснәү
1370,fühlen::V,महसूस करना,тою
1371,fühlen::V,महसूस करना,сизү
1372,scheinen::V,लगना,күренү
1373,zu sehen sein::V,दिखाई देना,күренү
1374,vernehmen::V,सुनना,ишетү
1375,frieren::V,ठंड लगना,өшү
1376,frieren::V,ठंड लगना,күшегү
1377,frieren::V,सर्दी लगना,өшү
1378,frieren::V,सर्दी लगना,күшегү
1379,tun::V,करना,итү
1380,können::V,सकना,алу
1381,können::V,जानना,алу
1382,wollen::V,चाहना,теләү
1383,anfangen::V,शुरू करना,керешү
1384,beenden::V,ख़त्म करना,бетерү
1385,beenden::V,ख़त्म करना,тәмамлау
1386,beenden::V,समाप्त करना,бетерү
1387,beenden::V,समाप्त करना,тәмамлау
1388,aufhören::V,बंद जाना,бетү
1389,aufhören::V,समाप्त जाना,бетү
1390,gelingen::V,बनना,уңу
1391,gelingen::V,अच्छा होना,уңу
1392,geraten::V,बन पड़ना,сабышу
1393,öffnen::V,खोलना,ачу
1394,schließen::V,बंद करना,ябу
1395,stellen::V,रखना,кую
1396,setzen::V,रखना,утырту
1397,setzen::V,बिठाना,утырту
1398,legen::V,रखना,яткыру
1399,legen::V,लिटाना,яткыру
1400,berühren::V,छूना,тию
1401,berühren::V,स्पर्श करना,тию
1402,verbinden::V,बाँधना,ялгау
1403,bedecken::V,ढकना,өрту
1404,bedecken::V,ढकना,каплау
1405,bedecken::V,ढकना,томалау
1406,aufhängen::V,लटकाना,асу
1407,anzünden::V,जलाना,кабызу
1408,aufheben::V,उठाना,күтәрү
1409,zurücklassen::V,पीछे छोड़ना,калдыру
1410,verlieren::V,खोना,югалту
1411,verlieren::V,गँवाना,югалту
1412,fallen lassen::V,गिराना,төшерү
1413,machen::V,करना,ясау
1414,machen::V,करना,эшләү
1415,machen::V,बनाना,ясау
1416,machen::V,बनाना,эшләү
1417,herstellen::V,बनाना,ясау
1418,herstellen::V,तैयार करना,ясау
1419,bauen::V,बनाना,кору
1420,bauen::V,निर्माण करना,кору
1421,reparieren::V,मरम्मत करना,төзәтү
1422,verbessern::V,सुधारना,яхшырту
1423,ändern::V,बदलना,үзгәртү
1424,ändern::V,परीवर्तन करना,үзгәртү
1425,graben::V,खोदना,казу
1426,beugen::V,झुकाना,ию
1427,biegen::V,झुकाना,бөгү
1428,drehen::V,फेरना,бору
1429,drehen::V,फेरना,бөтерү
1430,drehen::V,घुमाना,бору
1431,drehen::V,घुमाना,бөтерү
1432,wenden::V,पलटना,бору
1433,wenden::V,मोड़ना,бору
1434,umdrehen::V,घुमाना,түнтәрү
1435,heben::V,उठाना,күтәрү
1436,heben::V,ऊँचा करना,күтәрү
1437,hochheben::V,उठाना,күтәрү
1438,hochheben::V,ऊपर को उठाना,күтәрү
1439,ergreifen::V,पकड़ना,эләктерү
1440,ergreifen::V,हाथ में लेना,эләктерү
1441,halten::V,धरना,тоту
1442,halten::V,पकड़ना,тоту
1443,drücken::V,दबाना,кысу
1444,schieben::V,सरकाना,кузгату
1445,schieben::V,खिसकाना,кузгату
1446,kratzen::V,खुरचना,тырнау
1447,kratzen::V,खुजलाना,тырнау
1448,lecken::V,चाटना,ялау
1449,beißen::V,काटना,тешләү
1450,abreißen::V,तोड़ना,өзү
1451,abschneiden::V,काट करना,кыю
1452,abschneiden::V,काट करना,кисү
1453,binden::V,बाँधना,бәйләү
1454,stecken::V,खोंसना,төртү
1455,stecken::V,खोंसना,тыгу
1456,brechen::V,तोड़ना,сындыру
1457,klopfen::V,खटखटाना,шаку
1458,klopfen::V,खटखटाना,шакылдау
1459,hauen::V,ठोकना,кыйнау
1460,kleben::V,चिपकाना,ябыштыру
1461,reiben::V,घिसना,ышку
1462,reiben::V,रगड़ना,ышку
1463,streichen::V,लगाना,ягу
1464,schleifen::V,तेज़ करना,кайрау
1465,schneiden::V,कतरना,кисү
