,Concept_ID,lt,mn
1476,zudecken::V,uždengti,бүтээх
1477,wecken::V,žadinti,сэрээх
1478,zeigen::V,rodyti,үзүүлэх
1479,führen::V,vesti,хөтлөх
1480,führen::V,vadovauti,хөтлөх
1481,lehren::V,mokyti,заах
1482,lehren::V,išmokyti,заах
1483,unterrichten::V,dėstyti,сургах
1484,aufziehen::V,išauginti,өсгөх
1485,aufziehen::V,išauginti,хүмүүжүүлэх
1486,leiten::V,valdyti,удирдах
1487,leiten::V,vadovauti,удирдах
1488,antreiben::V,uiti,шамдуулах
1489,antreiben::V,raginti,шамдуулах
1490,antreiben::V,skubinti,шамдуулах
1491,lassen::V,paliepti,-уулах
1492,einladen::V,kviesti,залах
1493,einladen::V,pakviesti,залах
1494,vereinigen::V,sujungti,нэгтгэх
1495,vereinigen::V,sujungti,хамтруулах
1496,vereinigen::V,suvienyti,нэгтгэх
1497,vereinigen::V,suvienyti,хамтруулах
1498,besuchen::V,lankyti,зочлох
1499,besuchen::V,aplankyti,зочлох
1500,treffen::V,sutikti,учрах
1501,treffen::V,sutikti,дайралдах
1502,treffen::V,pasitikti,учрах
1503,treffen::V,pasitikti,дайралдах
1504,sich versammeln::V,susirinkti,хуралдах
1505,spielen::V,groti,наадах
1506,spielen::V,žaisti,наадах
1507,singen::V,dainuoti,дуулах
1508,tanzen::V,šokti,бүжиглэх
1509,sich trennen::V,skirtis,салах
1510,sich trennen::V,išsiskirti,салах
1511,verlassen::V,palikti,хаях
1512,retten::V,gelbėti,гэтэлгэх
1513,bewachen::V,sergėti,сахих
1514,schützen::V,ginti,хамгаалах
1515,schützen::V,apginti,хамгаалах
1516,verteidigen::V,ginti,хамгаалах
1517,verteidigen::V,apginti,хамгаалах
1518,sich schlagen::V,muštis,зодолдох
1519,schießen::V,šauti,харвах
1520,schießen::V,šauti,буу буудах
1521,schießen::V,šaudyti,харвах
1522,schießen::V,šaudyti,буу буудах
1523,siegen::V,nugalėti,ялах
1524,ärgern::V,pykinti,уурлуулах
1525,ärgern::V,pykinti,уур хүргэх
1526,schlagen::V,mušti,цохих
1527,schlagen::V,smogti,цохих
1528,schlagen::V,trenkti,цохих
1529,treten::V,mygti,өшиглөх
1530,stechen::V,gelti,хатгах
1531,stechen::V,smeigti,хатгах
1532,stoßen::V,stumti,ёврох
1533,stoßen::V,stumti,нудрах
1534,stoßen::V,pastumti,ёврох
1535,stoßen::V,pastumti,нудрах
1536,stehlen::V,vogti,хулгайлах
1537,stören::V,trikdyti,саад болох
1538,belästigen::V,apsunkinti,зовоох
1539,belästigen::V,apsunkinti,амраахгүй байх
1540,verbergen::V,slėpti,нуух
1541,verbergen::V,slėpti,далдлах
1542,verbergen::V,paslėpti,нуух
1543,verbergen::V,paslėpti,далдлах
1544,täuschen::V,klaidinti,мэхлэх
1545,betrügen::V,apgauti,хуурах
1546,töten::V,žudyti,алах
1547,töten::V,nužudyti,алах
1548,wohnen::V,gyventi,суух
1549,wohnen::V,gyventi,амьдрах
1550,arbeiten::V,dirbti,ажиллах
1551,arbeiten::V,dirbti,хөдөлмөрлөх
1552,arbeiten::V,triūsti,ажиллах
1553,arbeiten::V,triūsti,хөдөлмөрлөх
1554,sammeln::V,rinkti,түүх
1555,sammeln::V,rinkti,хураах
1556,pflücken::V,skinti,түүх
1557,pflücken::V,raškyti,түүх
1558,jagen::V,medžioti,агнах
1559,jagen::V,medžioti,гөрөөлөх
1560,fischen::V,žvejoti,загасчлах
1561,fischen::V,žvejoti,загас барих
1562,fassen::V,sučiupti,барих
1563,hüten::V,ganyti,маллах
1564,hüten::V,ganyti,хариулах
1565,treiben::V,ginti,туух
1566,anbinden::V,pririšti,уях
1567,füttern::V,šerti,тэжээх
1568,melken::V,melžti,саах
1569,hacken::V,kapoti,цавчих
1570,gießen::V,lieti,услах
1571,gießen::V,laistyti,услах
1572,reifen::V,nokti,боловсрох
1573,reifen::V,sirpti,боловсрох
1574,zubereiten::V,ruošti,бэлдэх
1575,zubereiten::V,gaminti,бэлдэх
1576,kochen::V,virti,чанах
1577,kochen::V,virinti,чанах
1578,backen::V,kepti,жигнэх
1579,braten::V,kepti,шарах
1580,braten::V,kepti,хайрах
1581,braten::V,kepinti,шарах
1582,braten::V,kepinti,хайрах
1583,umrühren::V,maišyti,хутгах
1584,umrühren::V,pamaišyti,хутгах
1585,stricken::V,megzti,нэхэх
1586,stricken::V,megzti,сүлжих
1587,nähen::V,siūti,оёх
1588,färben::V,dažyti,будах
1589,färben::V,nudažyti,будах
1590,reinigen::V,valyti,арилгах
1591,reinigen::V,valyti,цэвэрлэх
1592,reinigen::V,švarinti,арилгах
1593,reinigen::V,švarinti,цэвэрлэх
1594,waschen::V,plauti,угаах
1595,waschen::V,mazgoti,угаах
1596,waschen::V,skalbti,угаах
1597,abwischen::V,nušluostyti,арчих
1598,spülen::V,plauti,зайлах
1599,spülen::V,skalauti,зайлах
1600,fegen::V,šluoti,хамах
1601,fegen::V,šluoti,шүүрдэх
1602,kehren::V,šluoti,шүүрдэх
1603,kehren::V,šluoti,туужуудах
1604,baden::V,maudytis,усанд орох
1605,sich waschen::V,praustis,биеэ угаах
1606,ausziehen::V,numauti,тайлах
1607,ausziehen::V,nuvilkti,тайлах
1608,anziehen::V,mauti,өмсөх
1609,anziehen::V,apsivilkti,өмсөх
1610,sich anziehen::V,rengtis,хувцаслах
1611,sich anziehen::V,apsirengti,хувцаслах
1612,kämmen::V,šukuoti,самнах
1613,schmücken::V,puošti,гоёх
1614,schmücken::V,puošti,чимэх
1615,schmücken::V,dabinti,гоёх
1616,schmücken::V,dabinti,чимэх
1617,schmücken::V,gražinti,гоёх
1618,schmücken::V,gražinti,чимэх
1619,sagen::V,tarti,гэх
1620,sagen::V,tarti,хэлэх
1621,sprechen::V,kalbėti,ярих
1622,sprechen::V,kalbėti,өгүүлэх
1623,reden::V,šnekėti,хэлэх
1624,reden::V,šnekėti,хөөрөлдөх
1625,sich unterhalten::V,kalbėtis,ярилцах
1626,sich unterhalten::V,šnekučiuotis,ярилцах
1627,fragen::V,klausti,асуух
1628,bitten::V,prašyti,гуйх
1629,erzählen::V,pasakoti,өгүүлэх
1630,mitteilen::V,skelbti,дуулгах
1631,mitteilen::V,skelbti,мэдээлэх
1632,mitteilen::V,pranešti,дуулгах
1633,mitteilen::V,pranešti,мэдээлэх
1634,nennen::V,vadinti,нэрлэх
1635,nennen::V,vardyti,нэрлэх
1636,rufen::V,šaukti,дуудах
1637,rufen::V,kviesti,дуудах
1638,prahlen::V,girtis,бардах
1639,prahlen::V,girtis,сайрхах
1640,übersetzen::V,versti,орчуулах
1641,übersetzen::V,išversti,орчуулах
1642,denken::V,galvoti,санах
1643,glauben::V,manyti,итгэх
1644,glauben::V,tikėti,итгэх
1645,bemerken::V,pamatyti,ажих
1646,bemerken::V,pamatyti,ажиглах
1647,bemerken::V,pastebėti,ажих
1648,bemerken::V,pastebėti,ажиглах
1649,erkennen::V,pažinti,таних
1650,erkennen::V,atpažinti,таних
1651,begreifen::V,suvokti,ойлгох
1652,verstehen::V,suprasti,мэдэж авах
1653,lernen::V,mokytis,сурах
1654,wissen::V,žinoti,мэдэх
1655,sich erinnern an::V,prisiminti,дурсах
1656,vergessen::V,užmiršti,мартах
1657,messen::V,matuoti,хэмжих
1658,zählen::V,skaičiuoti,тоолох
1659,rechnen::V,skaičiuoti,тооцоох
1660,lesen::V,skaityti,унших
1661,malen::V,tapyti,зурах
1662,zeichnen::V,piešti,дүрслэн бичих
1663,zeichnen::V,žymėti,дүрслэн бичих
1664,zeichnen::V,braižyti,дүрслэн бичих
1665,schreiben::V,rašyti,бичих
1666,besitzen::V,turėti,эзэмших
1667,kaufen::V,pirkti,худалдан авах
1668,verkaufen::V,parduoti,худалдах
1669,bezahlen::V,apmokėti,төлөх
1670,zahlen::V,mokėti,төлөх
1671,beherrschen::V,valdyti,эзэмших
1672,ertragen::V,kę̃sti,тэсэх
1673,ertragen::V,pakelti,тэсэх
1674,ertragen::V,iškę̃sti,тэсэх
