,Concept_ID,fi,hi
761,Brücke::N,silta,सेतु
762,Brunnen::N,kaivo,कुआँ
763,Weide::N,laidun,चरागाह
764,Pfad::N,polku,पथ
765,Pfad::N,polku,पगडंडी
766,Weg::N,tie,मार्ग
767,Straße::N,katu,राह
768,Straße::N,katu,रास्ता
769,Dorf::N,kylä,गाँव
770,Dorf::N,kylä,ग्राम
771,Stadt::N,kaupunki,शहर
772,Brief::N,kirje,ख़त
773,Brief::N,kirje,पत्र
774,Brief::N,kirje,चिट्ठी
775,Buch::N,kirja,किताब
776,Buch::N,kirja,पुस्तक
777,Buchstabe::N,kirjain,अक्षर
778,Zeitung::N,lehti,अख़बार
779,Zeitung::N,lehti,समाचार-पत्र
780,Zeitung::N,sanomalehti,अख़बार
781,Zeitung::N,sanomalehti,समाचार-पत्र
782,Leben::N,elo,जीवन
783,Leben::N,elo,ज़िंदगी
784,Leben::N,elämä,जीवन
785,Leben::N,elämä,ज़िंदगी
786,Tod::N,kuolema,मौत
787,Tod::N,kuolema,मृत्यु
788,Grab::N,hauta,क़ब्र
789,Kirche::N,kirkko,चर्च
790,Kirche::N,kirkko,गिरजा
791,Sünde::N,synti,पाप
792,Sünde::N,synti,गुनाह
793,Gott::N,jumala,देव
794,Gott::N,jumala,ईश्वर
795,Arbeiter::N,työläinen,मज़दूर
796,Chef::N,päällikkö,अध्यक्ष
797,Meister::N,mestari,शिल्पज्ञ
798,Arzt::N,lääkäri,वैद्य
799,Arzt::N,lääkäri,डॉक्टर
800,Arzt::N,lääkäri,चिकित्सक
801,Lehrer::N,opettaja,शिक्षक
802,Lehrer::N,opettaja,अध्यापक
803,Geld::N,raha,धन
804,Geld::N,raha,पैसा
805,Geschäft::N,liike,सौदा
806,Geschäft::N,liike,व्यापार
807,Laden::N,puoti,दुकान
808,Laden::N,kauppa,दुकान
809,Preis::N,hinta,दाम
810,Preis::N,hinta,मूल्य
811,Ware::N,tavara,माल
812,Ware::N,tavara,पण्य
813,Nutzen::N,hyöty,लाभ
814,Nutzen::N,hyöty,फ़ायदा
815,Reichtum::N,rikkaus,धन
816,Reichtum::N,rikkaus,दौलत
817,Welt::N,maailma,विश्व
818,Welt::N,maailma,दुनिया
819,Land::N,maa,देश
820,Land::N,maa,मुल्क
821,Staat::N,valtio,राज्य
822,Staat::N,valtio,राष्ट्र
823,König::N,kuningas,राजा
824,König::N,kuningas,बादशाह
825,Macht::N,mahti,शासन
826,Macht::N,mahti,सत्ता
827,Grenze::N,raja,सरहद
828,Krieg::N,sota,जंग
829,Krieg::N,sota,युद्ध
830,Feind::N,vihollinen,शत्रु
831,Feind::N,vihollinen,दुश्मन
832,Gewalt::N,väkivalta,हिंसा
833,Kampf::N,taistelu,लड़ाई
834,Kampf::N,taistelu,संघर्ष
835,Bogen[Waffe]::N,jousi,कमान
836,Pfeil::N,nuoli,बान
837,Gewehr::N,kivääri,बंदूक़
838,Fehler::N,vika,भूल
839,Fehler::N,vika,ग़लती
840,Fehler::N,virhe,भूल
841,Fehler::N,virhe,ग़लती
842,Lüge::N,valhe,झूठ
843,Lüge::N,valhe,असत्य
844,Schaden::N,vaurio,हानि
845,Schaden::N,vaurio,नुक़सान
846,Schaden::N,vahinko,हानि
847,Schaden::N,vahinko,नुक़सान
848,Unglück::N,vahinko,मुसीबत
849,Unglück::N,vahinko,विपात्ति
850,Unglück::N,onnettomuus,मुसीबत
851,Unglück::N,onnettomuus,विपात्ति
852,Schuld::N,syy,दोष
853,Schuld::N,syy,क़सूर
854,Alter::N,ikä,आयु
855,Alter::N,ikä,उम्र
856,Schluss::N,loppu,अंत
857,Schluss::N,loppu,समाप्ति
858,Zeit::N,aika,काल
859,Zeit::N,aika,वक़्त
860,Tag::N,päivä,दिन
861,Tag::N,päivä,रोज़
862,Morgen::N,aamu,सुबह
863,Morgen::N,huomen,सुबह
864,Mittag::N,keskipäivä,दोपहर
865,Mittag::N,keskipäivä,मध्याह्न
866,Abend::N,ilta,शाम
867,Abend::N,ilta,संध्या
868,Nacht::N,yö,रात
869,Nacht::N,yö,रात्रि
870,Woche::N,viikko,हफ़्ता
871,Monat::N,kuukausi,मास
872,Monat::N,kuukausi,महीना
873,Jahr::N,vuosi,बरस
874,Jahr::N,vuosi,वर्ष
875,Frühling::N,kevät,वसंत
876,Sommer::N,kesä,गरमी
877,Sommer::N,kesä,ग्रीष्म
878,Herbst::N,syksy,शरत्
879,Herbst::N,syksy,पतझड़
880,Winter::N,talvi,जाड़ा
881,Winter::N,talvi,सर्दियाँ
882,Januar::N,tammikuu,जनवरी
883,Februar::N,helmikuu,फ़रवरी
884,März::N,maaliskuu,मार्च
885,April::N,huhtikuu,अप्रैल
886,Mai::N,toukokuu,मई
887,Juni::N,kesäkuu,जून
888,Juli::N,heinäkuu,जुलाई
889,August::N,elokuu,अगस्त
890,September::N,syyskuu,सितंबर
891,Oktober::N,lokakuu,अक्तूबर
892,November::N,marraskuu,नवंबर
893,Dezember::N,joulukuu,दिसंबर
894,Montag::N,maanantai,पीर
895,Montag::N,maanantai,सोमवार
896,Dienstag::N,tiistai,मंगलवार
897,Mittwoch::N,keskiviikko,बुधवार
898,Donnerstag::N,torstai,गुरुवार
899,Donnerstag::N,torstai,बृहस्पतिवार
900,Freitag::N,perjantai,शुक्रवार
901,Samstag::N,lauantai,सनीचर
902,Samstag::N,lauantai,शनिवार
903,Sonntag::N,sunnuntai,इतवार
904,Sonntag::N,sunnuntai,रविवार
905,groß::A,iso,बड़ा
906,groß::A,suuri,बड़ा
907,klein::A,pieni,कम
908,klein::A,pieni,छोटा
909,lang::A,pitkä,लंबा
910,lang::A,pitkä,दीर्घ
911,kurz::A,lyhyt,लधु
912,kurz::A,lyhyt,छोटा
913,breit::A,leveä,चौड़ा
914,schmal::A,kapea,तंग
915,schmal::A,kapea,सँकरा
916,dicht::A,taaja,सघन
917,dick[Gegenstand]::A,paksu,मोटा
918,dünn::A,ohut,महीन
919,dünn::A,ohut,बारीक
920,fein::A,hieno,कोमल
921,fein::A,hieno,सूक्ष्म
922,fest::A,luja,दृढ़
923,fest::A,luja,मज़बूत
924,flach::A,litteä,चपटा
925,flach::A,tasainen,चपटा
926,glatt::A,sileä,चौरस
927,glatt::A,sileä,चिकना
928,glatt::A,siloinen,चौरस
929,glatt::A,siloinen,चिकना
930,hart::A,kova,कठोर
931,hart::A,kova,सख़्त
932,weich::A,pehmeä,नरम
933,weich::A,pehmeä,मुलायम
934,rund::A,pyöreä,गोल
935,rund::A,pyöreä,वर्तुल
936,spitz::A,terävä,नुकीला
937,scharf::A,terävä,पैना
938,stumpf::A,tylsä,भोथरा
939,schwer::A,raskas,भारी
940,schwer::A,raskas,वज़नी
941,schwer::A,painava,भारी
942,schwer::A,painava,वज़नी
943,schön::A,kaunis,सुंदर
944,heiß::A,kuuma,उष्ण
945,warm::A,lämmin,गरम
946,kalt::A,kylmä,सर्द
947,kalt::A,viluinen,सर्द
948,kühl::A,viileä,ठंडा
949,frisch::A,tuore,तर
950,frisch::A,tuore,ताज़ा
951,feucht::A,kostea,नम
952,feucht::A,kostea,भीगा
953,nass::A,märkä,गीला
954,trocken::A,kuiva,सूखा
955,trocken::A,kuiva,ख़ुश्क
956,voll::A,täysi,भरा
957,voll::A,täysi,पूरा
958,leer::A,tyhjä,ख़ाली
959,offen::A,avonainen,खुला
960,geschlossen::A,suljettu,बंद
961,sauber::A,puhdas,साफ़
962,sauber::A,puhdas,सुथरा
963,schmutzig::A,likainen,गंदा
964,roh::A,raaka,कच्चा
965,reif::A,kypsä,पक्व
966,reif::A,kypsä,पक्का
967,lecker::A,herkullinen,मज़ेदार
968,lecker::A,herkullinen,स्वादिष्ट
969,süß::A,makea,मीठा
970,bitter::A,karvas,कटु
971,bitter::A,karvas,कड़वा
972,bitter::A,kitkerä,कटु
973,bitter::A,kitkerä,कड़वा
974,sauer::A,hapan,खट्टा
975,hell::A,kirkas,रोशन
976,hell::A,valoisa,रोशन
977,dunkel::A,pimeä,अँधेरा
978,schwarz::A,musta,काला
979,schwarz::A,musta,स्याह
980,weiß::A,valkea,सफ़ेद
981,rot::A,punainen,लाल
982,rot::A,punainen,सुर्ख़
983,gelb::A,keltainen,पीला
984,gelb::A,keltainen,ज़र्द
985,blau::A,sininen,नीला
986,blau::A,sininen,आसमानी
987,grün::A,vihreä,हरा
988,grau::A,harmaa,धूसर
989,bunt::A,kirjava,रंगीन
990,bunt::A,kirjava,बहुरंगा
991,billig::A,halpa,सस्ता
992,billig::A,huokea,सस्ता
993,teuer::A,kallis,महँगा
994,wertvoll::A,arvokas,क़ीमती
995,wertvoll::A,arvokas,मूल्यवान्
996,blind::A,sokea,अंधा
997,taub::A,kuuro,बहरा
998,kräftig::A,väkevä,ताक़तवर
999,kräftig::A,väkevä,शक्तिशाली
1000,kräftig::A,voimakas,ताक़तवर
1001,kräftig::A,voimakas,शक्तिशाली
1002,stark::A,vahva,प्रबल
1003,stark::A,vahva,बलवान्
1004,schwach::A,heikko,कमज़ोर
1005,fett::A,lihava,मोटा
1006,fett::A,lihava,मांसल
1007,schlank::A,hoikka,पतला
1008,schlank::A,hoikka,छरहरा
1009,schlank::A,solakka,पतला
1010,schlank::A,solakka,छरहरा
1011,hübsch::A,soma,सुंदर
1012,hübsch::A,soma,ख़ूबसूरत
1013,hübsch::A,sievä,सुंदर
1014,hübsch::A,sievä,ख़ूबसूरत
1015,böse::A,paha,पापी
1016,böse::A,paha,दुष्ट
1017,böse::A,häijy,पापी
1018,böse::A,häijy,दुष्ट
1019,dumm::A,tyhmä,मूर्ख
1020,dumm::A,tyhmä,बुद्धू
1021,dumm::A,typerä,मूर्ख
1022,dumm::A,typerä,बुद्धू
1023,faul::A,laiska,आलसी
1024,faul::A,laiska,सुस्त
1025,fleißig::A,ahkera,मेहनती
1026,fleißig::A,ahkera,परिश्रमी
1027,geizig::A,saita,कृपण
1028,geizig::A,saita,कंजूस
1029,klug::A,älykäs,समझदार
1030,klug::A,älykäs,होशियार
1031,klug::A,älykäs,अक़्लमंद
1032,geschickt::A,taitava,किशल
1033,lieb::A,rakas,प्रिय
1034,lieb::A,rakas,प्यारा
1035,lustig::A,hauska,हँसमुख
1036,lustig::A,hauska,ख़ुशदिल
1037,lustig::A,iloinen,हँसमुख
1038,lustig::A,iloinen,ख़ुशदिल
1039,sanft::A,lauha,नम्र
1040,sanft::A,lempeä,नम्र
1041,hungrig::A,nälkäinen,भूखा
1042,krank::A,sairas,बीमार
1043,krank::A,sairas,अस्वस्थ
1044,nackt::A,alaston,नग्न
1045,traurig::A,surullinen,उदास
1046,traurig::A,surullinen,रंजीदा
1047,traurig::A,murheellinen,उदास
1048,traurig::A,murheellinen,रंजीदा
1049,lebendig::A,elävä,जीता
1050,lebendig::A,elävä,ज़िंदा
1051,gut::A,hyvä,अच्छा
1052,schlecht::A,paha,बुरा
1053,schlecht::A,paha,ख़राब
1054,schlecht::A,huono,बुरा
1055,schlecht::A,huono,ख़राब
1056,richtig::A,oikea,ठीक
1057,schlimm::A,paha,बुरा
1058,schlimm::A,paha,अप्रिय
1059,wahr::A,tosi,सच
1060,alt::A,vanha,पुराना
1061,neu::A,uusi,नया
1062,ehemalig::A,entinen,भूतपूर्व
1063,ehemalig::A,muinainen,भूतपूर्व
1064,alt[Lebewesen]::A,vanha,बूढ़ा
1065,alt[Lebewesen]::A,vanha,वृद्ध
1066,jung::A,nuori,जवान
1067,arm::A,köyhä,ग़रीब
1068,reich::A,rikas,धनी
1069,reich::A,rikas,अमीर
1070,bekannt::A,tuttu,मालूम
1071,bekannt::A,tunnettu,मालूम
1072,berühmt::A,kuuluisa,मशहूर
1073,berühmt::A,kuuluisa,प्रसिद्ध
1074,fremd::A,vieras,विदेशी
1075,fremd::A,vieras,अपरिचित
1076,verschieden::A,eri,अलग
1077,verschieden::A,eri,भिन्न
1078,verschieden::A,erilainen,अलग
1079,verschieden::A,erilainen,भिन्न
1080,nah::A,läheinen,नज़दीकी
1081,fern::A,etäinen,दूर
1082,fern::A,etäinen,दूरस्थ
1083,linker::A,vasen,बायाँ
1084,rechter::A,oikea,दायाँ
1085,rechter::A,oikea,दाहिना
1086,anderer::A,muu,अन्य
1087,anderer::A,muu,दूसरा
1088,anderer::A,toinen,अन्य
1089,anderer::A,toinen,दूसरा
1090,erster::A,ensimmäinen,पहला
1091,erster::A,ensimmäinen,प्रथम
1092,zweiter::A,toinen,दूसरा
1093,zweiter::A,toinen,द्वितीय
1094,dritter::A,kolmas,तीसरा
1095,letzter::A,viimeinen,अंतिम
1096,letzter::A,viimeinen,आख़िरी
1097,allein::ADV,yksin,तनहा
1098,allein::ADV,yksin,अकेले
1099,auf einmal::ADV,yhdellä kertaa,वक़्त में
1100,zusammen::ADV,yhdessä,एक साथ
1101,zusammen::ADV,yhdessä,साथ साथ
1102,lange::ADV,kauan,देर तक
1103,lange::ADV,pitkään,देर तक
1104,plötzlich::ADV,äkkiä,सहसा
1105,plötzlich::ADV,äkkiä,अचानक
1106,sofort::ADV,heti,तुरंत
1107,später::ADV,myöhemmin,बाद को
1108,später::ADV,myöhemmin,बाद में
1109,jetzt::ADV,nyt,अब
1110,jetzt::ADV,nyt,अभी
1111,heute::ADV,tänään,आज
1112,morgen::ADV,huomenna,कल
1113,bald::ADV,pian,जल्दी
1114,dann::ADV,sitten,तब
1115,gestern::ADV,eilen,कल
1116,einst::ADV,aikanaan,एक दिन
1117,einst::ADV,aikanaan,पहले कभी
1118,damals::ADV,silloin,उस समय
1119,damals::ADV,silloin,उन दिनों
1120,damals::ADV,siihen aikaan,उस समय
1121,damals::ADV,siihen aikaan,उन दिनों
1122,danach::ADV,sen jälkeen,इसके बाद
1123,danach::ADV,sen jälkeen,इसके पश्चात्
1124,vorher::ADV,ennen,पहले
1125,vorher::ADV,ennen,पेशतर
1126,zuerst::ADV,ensin,पहले
1127,zuerst::ADV,ensiksi,पहले
1128,einmal::ADV,kerran,एक बार
1129,einmal::ADV,kerran,एक दफ़ा
1130,manchmal::ADV,joskus,कभी कभी
1131,oft::ADV,usein,अक्सर
1132,immer::ADV,aina,सदा
1133,immer::ADV,aina,हमेशा
1134,niemals::ADV,ei koskaan,कभी नहीं
1135,niemals::ADV,ei koskaan,कदापि नहीं
1136,hier::ADV,tässä,इधर
1137,hier::ADV,tässä,यहाँ
1138,hier::ADV,täällä,इधर
1139,hier::ADV,täällä,यहाँ
1140,hierhin::ADV,tähän,इधर को
1141,hierhin::ADV,tähän,यहाँ को
1142,von hier::ADV,tästä,यहाँ से
1143,von hier::ADV,täältä,यहाँ से
1144,dort::ADV,siinä,उधर
1145,dort::ADV,siinä,वहाँ
1146,dort::ADV,siellä,उधर
1147,dort::ADV,siellä,वहाँ
1148,dorthin::ADV,sinne,उधर को
1149,dorthin::ADV,sinne,वहाँ को
1150,dorthin::ADV,tuonne,उधर को
1151,dorthin::ADV,tuonne,वहाँ को
1152,geradeaus::ADV,suoraan,सीधे
1153,vorwärts::ADV,eteenpäin,आगे
1154,vorwärts::ADV,eteenpäin,आगे को
1155,rückwärts::ADV,taaksepäin,पीछे को
1156,zurück::ADV,takaisin,वापस
1157,unten::ADV,alhaalla,नीचे
1158,hinab::ADV,alas,नीचे को
1159,oben::ADV,ylhäällä,ऊपर
1160,hinauf::ADV,ylös,ऊपर को
1161,überall::ADV,kaikkialla,हर जगह
1162,überall::ADV,kaikkialla,हर स्थान
1163,nicht::ADV,ei,न
1164,nicht::ADV,ei,नहीं
1165,ein wenig::ADV,vähän,कुछ
1166,ein wenig::ADV,vähän,ज़रा
1167,ein wenig::ADV,vähän,थोड़ा
1168,kaum::ADV,tuskin,लगभग नहीं
1169,kaum::ADV,tuskin,बराबर नहीं
1170,sehr::ADV,kovin,बहुत
1171,sehr::ADV,oikein,बहुत
1172,so::ADV,näin,ऐसा
1173,noch::ADV,vielä,अभी तक
1174,nur::ADV,vain,केवल
1175,nur::ADV,vain,सिर्फ़
1176,nur::ADV,ainoastaan,केवल
1177,nur::ADV,ainoastaan,सिर्फ़
1178,schon::ADV,jo,चुकना
1179,wieder::ADV,taas,फिर
1180,wieder::ADV,taas,दुबारा
1181,wieder::ADV,jälleen,फिर
1182,wieder::ADV,jälleen,दुबारा
1183,vergebens::ADV,turhaan,व्यर्थ
1184,vor::PRP,edessä,के आगे
1185,vor::PRP,edessä,के सामने
1186,hinter::PRP,takana,के पीछे
1187,unter::PRP,alla,के तले
1188,unter::PRP,alla,के नीचे
1189,durch::PRP,läpi,के पार
1190,durch::PRP,kautta,के पार
1191,neben::PRP,vieressä,के पास
1192,neben::PRP,vieressä,की बग़ल में
1193,zwischen::PRP,välillä,के बीच
1194,wegen::PRP,takia,के कारण
1195,wegen::PRP,takia,की वजह से
1196,wegen::PRP,vuoksi,के कारण
1197,wegen::PRP,vuoksi,की वजह से
1198,dies::PRN,tämä,यह
1199,das::PRN,se,वह
1200,alles::PRN,kaikki,सब
1201,alles::PRN,kaikki,सब कुछ
1202,ich::PRN,minä,मैं
1203,du::PRN,sinä,तू
1204,er::PRN,hän,यह
1205,wir::PRN,me,हम
1206,ihr::PRN,te,तुम
1207,sie::PRN,he,ये
1208,was::FPRN,mikä,क्या
1209,wer::FPRN,ken,कौन
1210,wer::FPRN,kuka,कौन
1211,wo::FADV,missä,किधर
1212,wohin::FADV,mihin,किधर
1213,wie::FADV,miten,कैसे
1214,wie::FADV,kuinka,कैसे
1215,warum::FADV,miksi,क्यों
1216,wieviel::FNUM,paljonko,कितना
1217,wieviel::FNUM,kuinka paljon,कितना
1218,eins::NUM,yksi,एक
1219,zwei::NUM,kaksi,दो
1220,drei::NUM,kolme,तीन
1221,vier::NUM,neljä,चार
1222,fünf::NUM,viisi,पाँच
1223,sechs::NUM,kuusi,छह
1224,sieben::NUM,seitsemän,सात
1225,acht::NUM,kahdeksan,आठ
1226,neun::NUM,yhdeksän,नौ
1227,zehn::NUM,kymmenen,दस
1228,elf::NUM,yksitoista,ग्यारह
1229,zwölf::NUM,kaksitoista,बारह
1230,zwanzig::NUM,kaksikymmentä,बीस
1231,dreißig::NUM,kolmekymmentä,तीस
1232,vierzig::NUM,neljäkymmentä,चालीस
1233,fünfzig::NUM,viisikymmentä,पचास
1234,sechzig::NUM,kuusikymmentä,साठ
1235,siebzig::NUM,seitsemänkymmentä,सत्तर
1236,achtzig::NUM,kahdeksankymmentä,अस्सी
1237,neunzig::NUM,yhdeksänkymmentä,नव्वे
1238,hundert::NUM,sata,सौ
1239,tausend::NUM,tuhat,हज़ार
1240,und::CNJ,ja,और
1241,oder::CNJ,tai,या
1242,stehen::V,seisoa,खड़ा होना
1243,sitzen::V,istua,बैठना
1244,liegen::V,maata,लेटना
1245,hängen::V,riippua,लटकना
1246,werden::V,tulla,बनना
1247,werden::V,joutua,बनना
1248,passieren::V,sattua,होना
1249,passieren::V,tapahtua,होना
1250,beginnen::V,alkaa,आरंभ होना
1251,beginnen::V,alkaa,प्रारंभ होना
1252,enden::V,loppua,अंत होना
1253,enden::V,loppua,ख़तम होना
1254,enden::V,päättyä,अंत होना
1255,enden::V,päättyä,ख़तम होना
1256,wechseln::V,vaihtua,बदलना
1257,wechseln::V,vaihdella,बदलना
1258,aufgehen[Sonne]::V,nousta,चढ़ना
1259,aufgehen[Sonne]::V,nousta,उदित होना
1260,untergehen[Sonne]::V,laskea,अस्त हो जाना
1261,scheinen[Sonne]::V,paistaa,रोशनी देना
1262,donnern::V,jyristä,गरजना
1263,wehen::V,tuulla,चलना
1264,wehen::V,puhaltaa,चलना
1265,strömen::V,virrata,बहना
1266,strömen::V,virrata,प्रवाहित होना
1267,fließen::V,valua,बहना
1268,fließen::V,valua,प्रवाहित होना
1269,fließen::V,juosta,बहना
1270,fließen::V,juosta,प्रवाहित होना
1271,sich drehen::V,pyöriä,घूमना
1272,schwanken::V,horjua,हिलना
1273,schwingen::V,heilua,हिलना
1274,schwingen::V,värähdellä,हिलना
1275,fallen::V,pudota,गिरना
1276,fallen::V,langeta,गिरना
1277,brennen::V,palaa,जलना
1278,rauchen::V,savuta,धुआँ उड़ाना
1279,regnen::V,sataa,बरसना
1280,gefrieren::V,jäätyä,जमना
1281,tauen::V,sulaa,गलना
1282,tauen::V,sulaa,पिघलना
1283,schmelzen::V,sulaa,गलना
1284,schmelzen::V,sulaa,पिघलना
1285,trocknen::V,kuivua,सूखना
1286,sieden::V,kiehua,उबलना
1287,faulen::V,mädätä,गलना
1288,faulen::V,mädätä,सड़ना
1289,verfaulen::V,mädätä,गलना
1290,verfaulen::V,mädätä,सड़ना
1291,verfaulen::V,mädäntyä,गलना
1292,verfaulen::V,mädäntyä,सड़ना
1293,reißen::V,revetä,फटना
1294,versinken::V,upota,डूबना
1295,versinken::V,vajota,डूबना
1296,vergehen::V,kulua,बीतना
1297,vergehen::V,kulua,गुज़रना
1298,erscheinen::V,ilmestyä,दिखाई देना
1299,verschwinden::V,kadota,ग़ायब होना
1300,sinken::V,vajota,घटना
1301,sinken::V,vajota,उतरना
1302,abnehmen::V,vähetä,घटना
1303,zunehmen::V,kasvaa,बढ़ना
1304,zunehmen::V,lisääntyä,बढ़ना
1305,steigen::V,nousta,बढ़ना
1306,wachsen::V,kasvaa,उगना
1307,glänzen::V,kiiltää,चमकना
1308,funkeln::V,kipinöidä,जगमगाना
1309,funkeln::V,kipinöidä,टिमटिमाना
1310,lärmen::V,meluta,शोर मचाना
1311,läuten::V,soida,बजना
1312,klingeln::V,soida,बजना
1313,klirren::V,kalista,झनझनाना
1314,brausen::V,kohista,साँय-साँय करना
1315,rauschen::V,kohista,सरसराना
1316,klingen::V,soida,बजना
1317,bellen::V,haukkua,भौंकना
1318,heulen::V,ulvoa,गुर्राना
1319,blasen::V,puhaltaa,फूँकना
1320,pfeifen::V,viheltää,सीटी देना
1321,schreien::V,kirkua,चिल्लाना
1322,stöhnen::V,voihkia,कराहना
1323,stöhnen::V,voihkia,आहें भरना
1324,zittern::V,vapista,काँपना
1325,leben::V,elää,जीना
1326,geboren werden::V,syntyä,पैदा होना
1327,atmen::V,hengittää,साँस लेना
1328,trinken::V,juoda,पीना
1329,essen::V,syödä,खाना
1330,schlucken::V,niellä,निगलना
1331,müde werden::V,uupua,थकना
1332,müde werden::V,uupua,उकताना
1333,einschlafen::V,uinahtaa,सो जाना
1334,schlafen::V,maata,सोना
1335,schlafen::V,nukkua,सोना
1336,aufwachen::V,herätä,जागना
1337,aufstehen::V,nousta,उठना
1338,aufstehen::V,nousta ylös,उठना
1339,sich erholen::V,levätä,सुस्ताना
1340,sich erholen::V,levätä,आराम करना
1341,krank werden::V,sairastua,बीमार पड़ना
1342,krank sein::V,potea,बीमार होना
1343,krank sein::V,sairastaa,बीमार होना
1344,schmerzen::V,särkeä,दुखना
1345,schmerzen::V,särkeä,दर्द करना
1346,schmerzen::V,kivistää,दुखना
1347,schmerzen::V,kivistää,दर्द करना
1348,husten::V,yskiä,खाँसना
1349,genesen::V,toipua,ठीक हो जाना
1350,genesen::V,toipua,स्वस्थ हो जाना
1351,sterben::V,kuolla,मरना
1352,umkommen::V,saada surmansa,मरना
1353,umkommen::V,kuolla,मरना
1354,sich bewegen::V,liikkua,चलना
1355,sich bewegen::V,liikkua,हिलना
1356,sich rühren::V,liikahtaa,हिलना
1357,sich erheben::V,nousta,उठना
1358,sich setzen::V,istuutua,बैठना
1359,hinfallen::V,kaatua,गिरना
1360,laufen::V,kävellä,चलना
1361,schreiten::V,astua,क़दम जाना
1362,schreiten::V,astella,क़दम जाना
1363,spazierengehen::V,kävellä,सैर करना
1364,eilen::V,kiirehtiä,तेज़ी से जाना
1365,eilen::V,kiirehtiä,शीघ्रता से चलना
1366,sich beeilen::V,kiirehtiä,जल्दी करना
1367,sich beeilen::V,kiirehtiä,शीघ्रता करना
1368,sich beeilen::V,olla kiireissään,जल्दी करना
1369,sich beeilen::V,olla kiireissään,शीघ्रता करना
1370,sausen::V,rynnätä,बड़ी तेज़ी से चलना
1371,sausen::V,viilettää,बड़ी तेज़ी से चलना
1372,rennen::V,juosta,भागना
1373,rennen::V,juosta,दौड़ना
1374,springen::V,hypätä,उछलना
1375,klettern::V,kiivetä,चढ़ना
1376,schaukeln::V,kiikkua,झूलना
1377,kriechen::V,ryömiä,रेंगना
1378,schwimmen::V,uida,तैरना
1379,tauchen::V,sukeltaa,डूबना
1380,rudern::V,soutaa,खेना
1381,rudern::V,soutaa,चप्पू चलाना
1382,fahren::V,ajaa,चलना
1383,fahren::V,ajaa,यात्रा करना
1384,fahren::V,kulkea,चलना
1385,fahren::V,kulkea,यात्रा करना
1386,fliegen::V,lentää,उड़ना
1387,gehen::V,käydä,जाना
1388,weggehen::V,lähteä,चला जाना
1389,weggehen::V,lähteä,बाहर जाना
1390,weggehen::V,poistua,चला जाना
1391,weggehen::V,poistua,बाहर जाना
1392,abfahren::V,lähteä,छूटना
1393,abfahren::V,lähteä,रवाना होना
1394,anhalten::V,pysähtyä,रुकना
1395,anhalten::V,pysähtyä,खड़ा होना
1396,anhalten::V,seisahtua,रुकना
1397,anhalten::V,seisahtua,खड़ा होना
1398,hineingehen::V,mennä sisään,घुसना
1399,hineingehen::V,mennä sisään,अंदर जाना
1400,eintreten::V,astua sisään,प्रवेश करना
1401,kommen::V,tulla,आना
1402,ankommen::V,saapua,पहुँचना
1403,zurückkommen::V,palata,लौटना
1404,zurückkommen::V,palata,वापस आना
1405,bleiben::V,jäädä,रहना
1406,bleiben::V,jäädä,रुकना
1407,bleiben::V,viipyä,रहना
1408,bleiben::V,viipyä,रुकना
1409,warten::V,odottaa,इंतज़ार करना
1410,erwarten::V,odottaa,प्रतीक्षा करना
1411,suchen::V,etsiä,ढूँढ़ना
1412,finden::V,löytää,पाना
1413,finden::V,löytää,ढूँढ़ निकालना
1414,versuchen::V,yrittää,कोशिश करना
1415,vorbereiten::V,valmistaa,तैयार करना
1416,lieben::V,pitää,प्यार करना
1417,lieben::V,rakastaa,प्यार करना
1418,mögen::V,pitää,पसंद होना
1419,mögen::V,tykätä,पसंद होना
1420,lachen::V,nauraa,हँसना
1421,rühren::V,liikuttaa,छूना
1422,weinen::V,itkeä,रोना
1423,schimpfen::V,haukkua,गाली देना
1424,sich ärgern::V,suuttua,चिढ़ना
1425,sich ärgern::V,suuttua,नाराज़ होना
1426,sich fürchten::V,pelätä,डरना
1427,sich fürchten::V,pelätä,भय खाना
1428,fürchten::V,pelätä,डरना से
1429,fürchten::V,pelätä,भय खाना से
1430,fliehen::V,paeta,भागना
1431,flüchten::V,paeta,निकल भागना
1432,sehen::V,nähdä,देखना
1433,anschauen::V,katsoa,देखना
1434,ansehen::V,katsoa,दृष्टि डालना पर
1435,hören::V,kuulla,सुनना
1436,zuhören::V,kuunnella,सुनना
1437,probieren::V,maistaa,चखना
1438,riechen::V,haistaa,सूँघना
1439,fühlen::V,tuntea,महसूस करना
1440,scheinen::V,tuntua,लगना
1441,zu sehen sein::V,näkyä,दिखाई देना
1442,vernehmen::V,kuulla,सुनना
1443,frieren::V,palella,ठंड लगना
1444,frieren::V,palella,सर्दी लगना
1445,tun::V,tehdä,करना
1446,können::V,osata,सकना
1447,können::V,osata,जानना
1448,wollen::V,tahtoa,चाहना
1449,anfangen::V,ruveta,शुरू करना
1450,anfangen::V,aloittaa,शुरू करना
1451,beenden::V,lopettaa,ख़त्म करना
1452,beenden::V,lopettaa,समाप्त करना
1453,aufhören::V,loppua,बंद जाना
1454,aufhören::V,loppua,समाप्त जाना
1455,gelingen::V,onnistua,बनना
1456,gelingen::V,onnistua,अच्छा होना
1457,geraten::V,sujua,बन पड़ना
1458,geraten::V,joutua,बन पड़ना
1459,öffnen::V,avata,खोलना
1460,öffnen::V,aukaista,खोलना
