,Concept_ID,lbe,ja
763,alles::PRN,щала,全部
764,ich::PRN,на,私
765,du::PRN,ина,あなた
766,er::PRN,му,彼
767,wir::PRN,жу,私達
768,ihr::PRN,зу,あなた達
769,was::FPRN,ци,何
770,wer::FPRN,цу,誰
771,wer::FPRN,цу,どなた
772,wo::FADV,чув,どこ
773,wo::FADV,чув,どこに
774,wohin::FADV,чун,どこへ
775,wie::FADV,цукун,どう
776,warum::FADV,цан,何故
777,warum::FADV,цан,どうして
778,wieviel::FNUM,циксса,どのくらい
779,eins::NUM,ца,一
780,zwei::NUM,кӏива,二
781,zwei::NUM,кӏива,二つ
782,drei::NUM,шамма,三
783,drei::NUM,шамма,三つ
784,vier::NUM,мукьа,四
785,vier::NUM,мукьа,四つ
786,vier::NUM,мукьва,四
787,vier::NUM,мукьва,四つ
788,fünf::NUM,ххюва,五
789,fünf::NUM,ххюва,五つ
790,sechs::NUM,ряхва,六
791,sechs::NUM,ряхва,六つ
792,sieben::NUM,арула,七
793,sieben::NUM,арула,七つ
794,acht::NUM,мяйва,八
795,acht::NUM,мяйва,八つ
796,neun::NUM,урчӏва,九
797,neun::NUM,урчӏва,九つ
798,zehn::NUM,ацӏва,十
799,elf::NUM,ацӏния цава,十一
800,zwölf::NUM,ацӏиия кӏива,十二
801,zwanzig::NUM,кьува,二十
802,dreißig::NUM,зувира,三十
803,vierzig::NUM,мукьцӏала,四十
804,fünfzig::NUM,ххюцӏала,五十
805,sechzig::NUM,ряхцӏала,六十
806,achtzig::NUM,мяйцӏала,八十
807,neunzig::NUM,урчӏцӏала,九十
808,hundert::NUM,ттурш,百
809,hundert::NUM,ттуршва,百
810,tausend::NUM,азарва,千
811,und::CNJ,-гу,-と
812,und::CNJ,-гу,そして
813,oder::CNJ,я,或いは
814,oder::CNJ,ягу,或いは
815,stehen::V,ацӏан,立っている
816,sitzen::V,щяивкӏун икӏан,座っている
817,liegen::V,утту нвхьуну икӏан,横になっている
818,hängen::V,зурчӏай тӏун,掛かっている
819,werden::V,хьун,なる
820,passieren::V,хьун,起こる
821,beginnen::V,дайдишин,始まる
822,beginnen::V,дайдирхьуну дикӏан,始まる
823,enden::V,къуртал дан,終わる
824,wechseln::V,даххана хьун,変わる
825,wechseln::V,даххана дуллан,変わる
826,aufgehen[Sonne]::V,буклай бур,出る
827,untergehen[Sonne]::V,лаглай бур,沈む
828,scheinen[Sonne]::V,битан,輝く
829,scheinen[Sonne]::V,чани буллан,輝く
830,donnern::V,тӏий бур,雷が鳴る
831,wehen::V,бишлай бур,吹く
832,strömen::V,экьинан,流れる
833,fließen::V,экьинан,流れる
834,sich drehen::V,гьанан,回転する
835,schwanken::V,хъюлчу тӏун,揺れる
836,schwanken::V,хӏуркку тӏун,揺れる
837,schwingen::V,хъюлчай тӏун,振動する
838,schwingen::V,хъюлчу тӏун,振動する
839,fallen::V,багьлан,落ちる
840,brennen::V,ччучлан,燃える
841,rauchen::V,пуркӏу тӏун,煙を出す
842,regnen::V,лачӏун,雨が降る
843,regnen::V,лачIлай дур,雨が降る
844,gefrieren::V,микӏ лачӏун,凍る
845,tauen::V,баслан,溶ける
846,schmelzen::V,баслан,溶ける
847,trocknen::V,кьакьан,乾く
848,sieden::V,щаран,沸く
849,faulen::V,аьллан,腐る
850,verfaulen::V,аьллан,朽ちる
851,verfaulen::V,аьян,朽ちる
852,reißen::V,ххя дукан,切れる
853,versinken::V,оькьлан,沈む
854,versinken::V,оькьан,沈む
855,vergehen::V,лялиян,経つ
856,erscheinen::V,буккан,現れる
857,erscheinen::V,загьир хьун,現れる
858,verschwinden::V,бат хьун,消える
859,verschwinden::V,акъа хьун,消える
860,sinken::V,чахь учин,下がる
861,abnehmen::V,чан хьун,減る
862,abnehmen::V,ссуссукьу хьун,減る
863,zunehmen::V,гьарза хьун,増える
864,steigen::V,гьаз хьун,上がる
865,wachsen::V,ххяххан,伸びる
866,glänzen::V,цӏай буккан,輝く
867,funkeln::V,цӏай-цӏай тӏун,ぴかぴか光る
868,lärmen::V,чӏу буллан,騒ぐ
869,lärmen::V,аьлагъужа буллан,騒ぐ
870,läuten::V,занг ришлан,鳴る
871,läuten::V,занг дуллан,鳴る
872,klingeln::V,занг ришлан,鳴る
873,klingeln::V,занг дуллан,鳴る
874,brausen::V,никъащилан,逆巻く
875,rauschen::V,щурщур тӏун,戦ぐ
876,klingen::V,чӏу буклан,鳴る
877,bellen::V,хӏап тӏун,吠える
878,blasen::V,уф тӏун,吹く
879,pfeifen::V,щютӏа тӏун,口笛を吹く
880,schreien::V,чӏу бан,叫ぶ
881,stöhnen::V,угь-къак тӏун,うめく
882,zittern::V,зурзу чин,震える
883,zittern::V,зурзу тӏун,震える
884,leben::V,ялапар хъанан,生きている
885,geboren werden::V,ан,生まれる
886,atmen::V,ссихӏ ласлан,呼吸する
887,atmen::V,ссихӏ бигьлан,呼吸する
888,trinken::V,хӏачӏан,飲む
889,trinken::V,хӏачӏлан,飲む
890,essen::V,канан,食べる
891,schlucken::V,кьюлтӏа тӏун,飲み込む
892,müde werden::V,аьхчӏин,眠くなる
893,einschlafen::V,шанан икӏан,寝付く
894,schlafen::V,шанан,眠る
895,aufwachen::V,чантӏ учин,目が覚める
896,aufstehen::V,бизан,起きる
897,sich erholen::V,бигьалаган,休養する
898,krank werden::V,къашай хьун,病気になる
899,krank sein::V,къашай хъанан,病気である
900,krank sein::V,къашавай икӏан,病気である
901,schmerzen::V,цӏун,痛む
902,husten::V,хъугьу чин,咳をする
903,husten::V,хъугьу тӏун,咳をする
904,genesen::V,хъин хьун,元気になる
905,genesen::V,сагъ лаган,元気になる
906,sterben::V,ивчӏан,死ぬ
907,sterben::V,ивчӏан,亡くなる
908,umkommen::V,лиллан,死亡する
909,umkommen::V,литӏлан,死亡する
910,umkommen::V,ажал биян,死亡する
911,umkommen::V,личӏи хьун,死亡する
912,umkommen::V,иакьлу хьун,死亡する
913,umkommen::V,ахир жан хъанан,死亡する
914,umkommen::V,рухӏирачӏа икӏан,死亡する
915,sich bewegen::V,сукку хьун,移動する
916,sich rühren::V,сукку хьун,動く
917,sich erheben::V,бизан,立ち上がる
918,sich setzen::V,щяикӏан,座る
919,sich setzen::V,щябикӏан,座る
920,hinfallen::V,багьан,転ぶ
921,laufen::V,занан,歩く
922,schreiten::V,ша ласлан,跨ぐ
923,spazierengehen::V,сайр буллан,散歩する
924,eilen::V,анавар буккан,急ぐ
925,sich beeilen::V,анавар буккан,焦る
926,sausen::V,никъа щилан,疾駆する
927,sausen::V,никъа щун,疾駆する
928,rennen::V,лечлан,走る
929,springen::V,тӏанкӏ дан,跳ぶ
930,klettern::V,лахълан,よじ登る
931,schaukeln::V,гьайжак бигьлан,ぶらんこに乗る
932,kriechen::V,ххярк тӏун,這う
933,schwimmen::V,гьузун,泳ぐ
934,tauchen::V,лултту уккан,潜る
935,rudern::V,бяхлан,漕ぐ
936,rudern::V,батӏлан,漕ぐ
937,rudern::V,ххялаххи дуклан,漕ぐ
938,fahren::V,гьан,行く
939,fahren::V,гьан,乗車する
940,fliegen::V,лехлан,飛ぶ
941,gehen::V,нан,行く
942,weggehen::V,ялагьан,立ち去る
943,abfahren::V,гьан,出発する
944,anhalten::V,бацӏан,止まる
945,hineingehen::V,буххан,入る
946,eintreten::V,буххан,中に入る
947,kommen::V,учӏан,来る
948,ankommen::V,биян,着く
949,ankommen::V,биян,到着する
950,ankommen::V,бучӏан,着く
951,ankommen::V,бучӏан,到着する
952,zurückkommen::V,зана хъун,帰る
953,zurückkommen::V,зана бикӏан,帰る
954,bleiben::V,личӏан,留まる
955,warten::V,ялугьлан,待つ
956,erwarten::V,ялугьлан,期待する
957,suchen::V,луглан,探る
958,finden::V,лякъин,見つける
959,versuchen::V,ххал буллан,試す
960,vorbereiten::V,хӏадур бан,準備する
961,lieben::V,эшкьи хьуиу бикӏан,愛する
962,mögen::V,ххиран бикӏан,好きである
963,lachen::V,хъян,笑う
964,weinen::V,аьтӏун,泣く
965,schimpfen::V,дяъван,叱る
966,schimpfen::V,ссугайи агьан,叱る
967,sich ärgern::V,ссибизлан,怒る
968,sich ärgern::V,ссибизлан,腹を立てる
969,sich fürchten::V,ингъауслан,怖がる
970,fürchten::V,хӏучӏ тӏун,恐れる
971,fliehen::V,ака бан,逃げる
972,flüchten::V,лихъан,逃亡する
973,sehen::V,чӏалан,見る
974,anschauen::V,урган,眺める
975,ansehen::V,буруглан,見る
976,hören::V,баллан,聞く
977,zuhören::V,вичӏи дихьлан,聴く
978,probieren::V,тӏин ххал буллан,食べてみる
979,riechen::V,ссунтӏа тӏун,気取る
980,fühlen::V,дакӏнил буслан,感じる
981,scheinen::V,ххан,ように見える
982,scheinen::V,бизан,ように見える
983,scheinen::V,ххан бикӏлай бикӏан,ように見える
984,vernehmen::V,баян,承る
985,frieren::V,лигьулул хъанан,寒気がする
986,tun::V,бан,する
987,können::V,хьун,出来る
988,anfangen::V,дайдишин,始める
989,beenden::V,къуртал бан,終える
990,aufhören::V,кьабагьан,止める
991,gelingen::V,бюхъан,成功する
992,öffnen::V,тӏитӏин,開く
993,öffnen::V,тӏитӏин,開ける
994,schließen::V,лакьин,閉める
995,stellen::V,дацӏан дан,置く
996,stellen::V,дацӏан дан,据える
997,stellen::V,бишин,置く
998,stellen::V,бишин,据える
999,setzen::V,щяитан,座らせる
1000,legen::V,бишин,置く
1001,berühren::V,ка щун,触る
1002,berühren::V,ка щун,触れる
1003,verbinden::V,бахӏин,結びつける
1004,verbinden::V,дахӏин,結びつける
1005,bedecken::V,ялтту бущин,覆う
1006,bedecken::V,ялтту бакьин,覆う
1007,aufhängen::V,лахъан,掛ける
1008,anzünden::V,лахъан,燃やす
1009,anzünden::V,лахъан,火をつける
1010,aufheben::V,гьаз бан,拾う
1011,zurücklassen::V,кьаитан,残す
1012,zurücklassen::V,битан,残す
1013,verlieren::V,дакъа дан,無くす
1014,fallen lassen::V,рутан,落とす
1015,machen::V,дан,作る
1016,herstellen::V,яраг ишла бувиу бан,製造する
1017,bauen::V,дан,建設する
1018,reparieren::V,дакьин дан,直す
1019,reparieren::V,дакьин дан,修理する
1020,verbessern::V,ххуй дан,改良する
1021,ändern::V,баххана бан,変える
1022,graben::V,дуклан,掘る
1023,beugen::V,лахӏан бан,折る
1024,beugen::V,кьус бикӏан,折る
1025,biegen::V,баччин,曲げる
1026,biegen::V,лахӏан бан,曲げる
1027,drehen::V,гьанан,回す
1028,wenden::V,кӏура баен бан,裏返す
1029,umdrehen::V,кӏура баен бан,裏返す
1030,heben::V,гьаз бан,挙げる
1031,hochheben::V,гьаз бан,持ち上げる
1032,ergreifen::V,хъап дан,取り上げる
1033,ergreifen::V,хъап увиу угьан,取り上げる
1034,halten::V,бугьлан,持つ
1035,drücken::V,кьюч бигьлан,押す
1036,schieben::V,щун,ずらす
1037,lecken::V,ланцӏа тӏун,なめる
1038,beißen::V,хъапа тӏун,噛む
1039,beißen::V,кьацӏа тӏун,噛む
1040,abreißen::V,буцан,剝ぎ取る
1041,abschneiden::V,бухъан,切り取る
1042,abschneiden::V,кьукьин,切り取る
1043,binden::V,бахӏин,縛る
1044,binden::V,дахӏин,縛る
1045,brechen::V,гъагъан,破る
1046,klopfen::V,кьутӏа тӏун,とんとん叩く
1047,hauen::V,рищун,叩く
1048,kleben::V,лачӏун буллан,貼る
1049,kleben::V,лачӏун буллан,くっ付ける
1050,reiben::V,ссуку буллан,擦る
1051,streichen::V,дугъан,塗る
1052,streichen::V,аьгъу дан,塗る
1053,schneiden::V,духълан,切る
1054,schneiden::V,кьукьлан,切る
1055,schütteln::V,хъюлчу буллан,振る
1056,schütteln::V,хъюлчу буллан,揺さぶる
1057,schwenken::V,палцӏ дуллан,振る
1058,schütten::V,рутӏин,注ぐ
1059,füllen::V,буцӏин бан,いっぱいにする
1060,einwickeln::V,кай-кай бан,包む
1061,tragen::V,ларсун занан,運ぶ
1062,tragen::V,ларсун ачин,運ぶ
1063,schleppen::V,ххилан,引きずる
1064,aufbewahren::V,ядан,預かる
1065,aufbewahren::V,ядуллан,預かる
1066,werfen::V,личин,投げる
1067,fangen::V,бугьан,受ける
1068,fangen::V,бугьлан,受ける
1069,verstecken::V,ладитан,隠す
1070,verstecken::V,кьюлтӏ дан,隠す
1071,verstecken::V,дахьлаган дан,隠す
1072,teilen::V,бачӏин,分ける
1073,teilen::V,бутӏа бан,分ける
1074,schicken::V,тӏайла буккан,送る
1075,bringen::V,диян дан,持って行く
1076,hinzufügen::V,ххи бан,加える
1077,bekommen::V,ласун,得る
1078,erhalten::V,ласун,受ける
1079,nehmen::V,ласун,取る
1080,wählen::V,бувчӏин,選ぶ
1081,auswählen::V,бувчӏин,選ぶ
1082,auswählen::V,язи бугьан,選ぶ
1083,bewahren::V,ядан,保存する
1084,behindern::V,дайщишруду дуллан,妨害する
1085,verderben::V,зия дан,台無しにする
1086,beschädigen::V,зарал буллан,損傷する
1087,zerbrechen::V,гьагъан,割る
1088,zerbrechen::V,гьагъан бан,割る
1089,zerreißen::V,ххяхха дуккан,引き裂く
1090,zerstören::V,лекьан дан,破壊する
1091,verbrennen::V,ччуччин,焼く
1092,geben::V,дулун,上げる
1093,reichen::V,дулун,渡す
1094,schenken::V,пишкаш дан,贈る
1095,schenken::V,багъишла дан,贈る
1096,schenken::V,ихӏсандалун дуллун,贈る
1097,versprechen::V,банна чин,約束する
1098,loben::V,цӏа дан,褒める
1099,küssen::V,ппай тӏун,キスする
1100,wiegen::V,гьуркку тӏун,揺する
1101,wiegen::V,гьуркку буллан,揺する
1102,wiegen::V,гьуркку бан,揺する
1103,wecken::V,чантӏ учин ан,起こす
1104,zeigen::V,ккаккан бан,見せる
1105,führen::V,буцин,案内する
1106,lehren::V,лахьхьин бан,教える
1107,lehren::V,лахьхьин буллан,教える
1108,unterrichten::V,дарс дишаван,通知する
1109,aufziehen::V,хъуна ан,育てる
1110,aufziehen::V,тарбия ан,育てる
1111,leiten::V,каялувшиву дан,導く
1112,einladen::V,хъамалу оьвчин,誘う
1113,einladen::V,хъамалу оьвчин,招待する
1114,vereinigen::V,ца бан,一つにする
1115,besuchen::V,ялун уххан,訪ねる
1116,treffen::V,хьуна бакьин,出会う
1117,sich versammeln::V,батӏин,集まる
1118,spielen::V,тӏуркӏу тӏун,遊ぶ
1119,singen::V,балай тӏун,歌う
1120,tanzen::V,къавтӏун,踊る
1121,sich trennen::V,ппив хьун,別れる
1122,verlassen::V,увккун гьан,別れる
1123,retten::V,ххассал бан,救う
1124,retten::V,ххассал бан,助ける
1125,bewachen::V,къарал бан,見張る
1126,bewachen::V,къарал бан,軽微する
1127,schützen::V,ябан,保護する
1128,verteidigen::V,буруччин,守る
1129,sich schlagen::V,биян,殴る
1130,schießen::V,битлан,撃つ
1131,siegen::V,ххув хьун,勝つ
1132,siegen::V,ххувшаву ласун,勝つ
1133,ärgern::V,ссибизан уллан,怒らせる
1134,schlagen::V,рищун,殴る
1135,stechen::V,кьутӏин,突く
1136,stoßen::V,щун,突く
1137,stehlen::V,дацин,盗る
1138,stören::V,кьючин,構う
1139,belästigen::V,бизар уллан,邪魔する
1140,verbergen::V,лабитан,隠す
1141,verbergen::V,кӏучӏ бан,隠す
1142,täuschen::V,хъяврин ан,だます
1143,betrügen::V,аьикьин ан,だます
1144,töten::V,ивчӏан,殺す
1145,wohnen::V,оьрму бутлан,住む
1146,arbeiten::V,зун,働く
1147,sammeln::V,ттихӏин,集める
1148,sammeln::V,ттихӏин,収集する
1149,sammeln::V,вив дишин,集める
1150,sammeln::V,вив дишин,収集する
1151,pflücken::V,риттун,摘む
1152,jagen::V,авли занан,狩りをする
1153,fischen::V,чавахъру бугьлан,釣る
1154,fassen::V,бугьан,捕る
1155,hüten::V,урттуйн бакьлан,放牧する
1156,treiben::V,дачин дуллан,追う
1157,treiben::V,лихъан буллан,追う
1158,anbinden::V,бахӏин,繋ぐ
1159,füttern::V,канаки буллан,餌をやる
1160,melken::V,ттизин,搾乳する
1161,hacken::V,мюрш буллан,刻む
1162,hacken::V,мюрш бан,刻む
1163,gießen::V,щин дишин,水をやる
1164,reifen::V,диян,熟す
1165,zubereiten::V,хӏадур дан,調理する
1166,zubereiten::V,хӏадур бан,調理する
1167,kochen::V,шашан,煮る
1168,kochen::V,шашан дуллан,煮る
1169,backen::V,бишлан,焼く
1170,backen::V,шахьлан,焼く
1171,braten::V,цӏарайх дуллан,焼く
1172,braten::V,цӏарайх дуллан,炒める
1173,umrühren::V,хӏала бан,混ぜる
1174,stricken::V,щащлан,編む
1175,stricken::V,щащан,編む
1176,nähen::V,дуруххан,縫う
1177,färben::V,ранг щун,染める
1178,reinigen::V,марцӏ бан,掃除する
1179,waschen::V,шюшин,洗う
1180,waschen::V,шюшин,洗濯する
1181,abwischen::V,лишин,拭く
1182,spülen::V,вилаган,洗う
1183,spülen::V,вилаган,すすぐ
1184,fegen::V,башин,掃除する
1185,kehren::V,бахьлан,掃く
1186,baden::V,щинавун учӏлан,入浴する
1187,sich waschen::V,диссун,洗う
1188,sich waschen::V,лажин диссун,洗う
1189,sich waschen::V,лажин дислан,洗う
1190,sich waschen::V,биссун,洗う
1191,sich waschen::V,чурх бислан,洗う
1192,ausziehen::V,ликкан,脱ぐ
1193,anziehen::V,лаххан,着る
1194,sich anziehen::V,янна лаххан,着る
1195,kämmen::V,ттарал дуккан,梳く
1196,schmücken::V,чӏюлу бан,飾る
1197,sagen::V,учин,言う
1198,sprechen::V,гъалгъа тӏун,話す
1199,reden::V,гъалгъа тӏун,話す
1200,sich unterhalten::V,гъалгъа тӏун,話をする
1201,fragen::V,цӏуххин,聞く
1202,bitten::V,тавакъю буллан,頼む
1203,bitten::V,тавакъю буллан,お願いする
1204,erzählen::V,хавар бусан,物語る
1205,mitteilen::V,баян бан,伝える
1206,mitteilen::V,хавар бан,伝える
1207,nennen::V,цӏа дизан,名づける
1208,rufen::V,оьвтӏун,呼ぶ
1209,prahlen::V,цӏа дуллан,自慢する
1210,übersetzen::V,таржума бан,訳す
1211,denken::V,пикри буллан,考える
1212,glauben::V,вих хьун,信じる
1213,bemerken::V,хӏисав хъун,気が付く
1214,erkennen::V,увчӏин,認識する
1215,begreifen::V,бувчӏин,分かる
1216,lernen::V,лахьлан,学ぶ
1217,lernen::V,лахьлан,勉強する
1218,lernen::V,лахьхьин,学ぶ
1219,lernen::V,лахьхьин,勉強する
1220,wissen::V,кӏулну бикӏан,知っている
1221,wissen::V,хавар бикӏан,知っている
1222,sich erinnern an::V,дакӏнин бутан,思い出す
1223,vergessen::V,хъама битан,忘れる
1224,messen::V,дуцин дуллан,計る
1225,messen::V,дуцин дуллан,測定する
1226,messen::V,дуцин дан,計る
1227,messen::V,дуцин дан,測定する
1228,zählen::V,дуккин,数える
1229,rechnen::V,хӏисав дан,計算する
1230,lesen::V,ккалан,読む
1231,malen::V,сурат дуллан,描く
1232,zeichnen::V,сурат дуллан,写生する
1233,schreiben::V,чичин,書く
1234,schreiben::V,чичлан,書く
1235,besitzen::V,дуну икӏан,所持する
1236,besitzen::V,дуну дикӏан,所持する
1237,besitzen::V,заллуну икӏан,所持する
1238,kaufen::V,машан ласун,買う
1239,verkaufen::V,баххан,売る
1240,bezahlen::V,арцу дулун,払う
1241,bezahlen::V,багьа булун,払う
1242,zahlen::V,арцу дулун,支払う
1243,zahlen::V,багьа булун,支払う
1244,beherrschen::V,дуну икӏан,支配する
1245,beherrschen::V,заллуну икӏан,支配する
1246,ertragen::V,бухӏан,耐える
1247,Leber::N,,肝臓
1248,Moor::N,,湿原
1249,Anhöhe::N,,高み
1250,Bucht::N,,湾
1251,Barsch::N,,鱸
1252,Hecht::N,,川魳
1253,Laus::N,,虱
1254,Ruf::N,,呼び声
1255,Platz::N,,ゆとり
1256,Kante::N,,縁
1257,Größe::N,,大きさ
1258,Menge::N,,量
1259,Figur::N,,像
1260,Tasche::N,,かばん
1261,Öl::N,,油
1262,Schuh::N,,靴
1263,Leine::N,,綱
1264,König::N,,国王
1265,fein::A,,細い
1266,auf einmal::ADV,,同時に
1267,bald::ADV,,間もなく
1268,einst::ADV,,過去に
1269,schon::ADV,,もう
1270,sie::PRN,,彼ら
1271,siebzig::NUM,,七十
1272,klirren::V,,がらんがらんと鳴る
1273,heulen::V,,きゃんきゃん鳴く
1274,rühren::V,,感情を動かす
1275,zu sehen sein::V,,見える
1276,wollen::V,,-たい
1277,geraten::V,,当たる
1278,kratzen::V,,引っ掻く
1279,stecken::V,,差し込む
1280,schleifen::V,,研ぐ
1281,rütteln::V,,揺さぶる
1282,ziehen::V,,引く
1283,packen::V,,掴む
1284,wünschen::V,,望む
1285,zudecken::V,,覆う
1286,antreiben::V,,励ます
1287,lassen::V,,～させる
1288,treten::V,,蹴る
1289,verstehen::V,,聞き取る
