,Concept_ID,,ga
980,ankommen::V,,tar
981,zurückkommen::V,,fill
982,bleiben::V,,fan
983,warten::V,,fan
984,erwarten::V,,tá ag súil le
985,erwarten::V,,tá ag dréim le
986,suchen::V,,lorg
987,finden::V,,faigh
988,finden::V,,aimsigh
989,versuchen::V,,triail
990,vorbereiten::V,,réitigh
991,lieben::V,,gráigh
992,mögen::V,,taitin le
993,mögen::V,,is maith le
994,lachen::V,,gáir
995,rühren::V,,téigh i bhfeidhm ar
996,weinen::V,,goil
997,weinen::V,,caoin
998,schimpfen::V,,tá ag clamhsán
999,sich ärgern::V,,tá corraithe
1000,sich fürchten::V,,tá eagla ar
1001,fürchten::V,,tá eagla ar
1002,fliehen::V,,teith
1003,flüchten::V,,éalaigh
1004,sehen::V,,feic
1005,anschauen::V,,dearc
1006,anschauen::V,,féach ar
1007,ansehen::V,,breathnaigh
1008,hören::V,,cluin
1009,zuhören::V,,éist
1010,probieren::V,,bliais
1011,riechen::V,,bolaigh
1012,fühlen::V,,braith
1013,fühlen::V,,mothaigh
1014,scheinen::V,,tá an chuma ar
1015,zu sehen sein::V,,tá le feiceáil
1016,vernehmen::V,,clois
1017,frieren::V,,tá fuar
1018,tun::V,,déan
1019,können::V,,féad
1020,können::V,,is féidir le
1021,wollen::V,,tá ag iarraidh
1022,anfangen::V,,tosaigh
1023,anfangen::V,,cuir tús le
1024,beenden::V,,críochnaigh
1025,beenden::V,,cuir deireadh le
1026,aufhören::V,,stad
1027,gelingen::V,,éirigh le
1028,geraten::V,,tá deireadh ar
1029,öffnen::V,,oscail
1030,schließen::V,,dún
1031,schließen::V,,iaigh
1032,stellen::V,,cuir
1033,setzen::V,,cuir
1034,setzen::V,,socraigh
1035,legen::V,,cuir
1036,berühren::V,,teagmhaigh le
1037,verbinden::V,,ceangail
1038,bedecken::V,,clúdaigh
1039,bedecken::V,,cumhdaigh
1040,aufhängen::V,,croch
1041,anzünden::V,,las
1042,anzünden::V,,adhain
1043,aufheben::V,,tóg
1044,aufheben::V,,ardaigh
1045,zurücklassen::V,,fág
1046,verlieren::V,,caill
1047,fallen lassen::V,,lig uait
1048,fallen lassen::V,,caith uait
1049,machen::V,,déan
1050,machen::V,,réitigh
1051,herstellen::V,,táirg
1052,bauen::V,,tóg
1053,reparieren::V,,deisigh
1054,verbessern::V,,feabhsaigh
1055,ändern::V,,athraigh
1056,graben::V,,tochail
1057,beugen::V,,crom
1058,biegen::V,,lúb
1059,drehen::V,,cas
1060,wenden::V,,tiontaigh
1061,umdrehen::V,,iompaigh
1062,umdrehen::V,,tiontaigh
1063,heben::V,,ardaigh
1064,hochheben::V,,tóg
1065,ergreifen::V,,beir ar
1066,halten::V,,coimeád
1067,halten::V,,coinnigh
1068,drücken::V,,brúigh
1069,schieben::V,,brúigh
1070,kratzen::V,,scríob
1071,lecken::V,,ligh
1072,lecken::V,,leadhb
1073,beißen::V,,bain greim as
1074,abreißen::V,,stróic
1075,abreißen::V,,tarraing
1076,abschneiden::V,,scoith
1077,binden::V,,ceangail
1078,stecken::V,,sáigh
1079,brechen::V,,bris
1080,klopfen::V,,cnag
1081,hauen::V,,buail
1082,kleben::V,,gliúáil
1083,reiben::V,,cuimil
1084,streichen::V,,leath
1085,schleifen::V,,líomh
1086,schneiden::V,,gearr
1087,rütteln::V,,croith
1088,schütteln::V,,croith
1089,schwenken::V,,luasc
1090,schütten::V,,doirt
1091,füllen::V,,líon
1092,einwickeln::V,,cuach
1093,einwickeln::V,,clúdaigh
1094,tragen::V,,iompair
1095,schleppen::V,,tarraing
1096,ziehen::V,,tarraing
1097,aufbewahren::V,,coinnigh
1098,werfen::V,,caith
1099,fangen::V,,ceap
1100,packen::V,,beir ar
1101,verstecken::V,,folaigh
1102,verstecken::V,,cuir i bhfolach
1103,teilen::V,,roinn
1104,schicken::V,,seol
1105,bringen::V,,beir
1106,bringen::V,,tabhair
1107,hinzufügen::V,,cuir le
1108,bekommen::V,,faigh
1109,erhalten::V,,faigh
1110,nehmen::V,,tóg
1111,nehmen::V,,glac
1112,wählen::V,,pioc
1113,wählen::V,,roghnaigh
1114,auswählen::V,,roghnaigh
1115,bewahren::V,,caomhnaigh
1116,behindern::V,,cuir bac ar
1117,verderben::V,,mill
1118,beschädigen::V,,loit
1119,beschädigen::V,,déan damáiste do
1120,zerbrechen::V,,bris
1121,zerreißen::V,,stiall
1122,zerstören::V,,mill
1123,zerstören::V,,scrios
1124,verbrennen::V,,las
1125,verbrennen::V,,dóigh
1126,geben::V,,tabhair
1127,reichen::V,,sín
1128,reichen::V,,cuir
1129,schenken::V,,bronn
1130,schenken::V,,tabhair
1131,versprechen::V,,geall
1132,wünschen::V,,guigh
1133,loben::V,,mol
1134,küssen::V,,póg
1135,wiegen::V,,bog
1136,wiegen::V,,luasc
1137,zudecken::V,,clúdaigh
1138,wecken::V,,dúisigh
1139,zeigen::V,,taispeáin
1140,führen::V,,treoraigh
1141,lehren::V,,múin
1142,lehren::V,,teagasc
1143,unterrichten::V,,múin
1144,unterrichten::V,,teagasc
1145,aufziehen::V,,tóg
1146,leiten::V,,tá i gceannas ar
1147,antreiben::V,,gríosaigh
1148,lassen::V,,cuir ag
1149,einladen::V,,cuir cuireadh ar
1150,vereinigen::V,,aontaigh
1151,besuchen::V,,tabhair cuairt ar
1152,treffen::V,,cas ar
1153,treffen::V,,buail le
1154,sich versammeln::V,,bailigh
1155,sich versammeln::V,,cruinnigh
1156,spielen::V,,imir
1157,spielen::V,,tá ag spraoi
1158,singen::V,,can
1159,tanzen::V,,rinc
1160,tanzen::V,,damhsaigh
1161,sich trennen::V,,scar
1162,verlassen::V,,fág
1163,retten::V,,tarrtháil
1164,bewachen::V,,cosain
1165,bewachen::V,,gardáil
1166,schützen::V,,cosain
1167,verteidigen::V,,cosain
1168,sich schlagen::V,,tá ag bruíon
1169,schießen::V,,caith
1170,schießen::V,,scaoil
1171,siegen::V,,bain
1172,siegen::V,,buaigh
1173,ärgern::V,,cuir isteach ar
1174,schlagen::V,,buail
1175,treten::V,,ciceáil
1176,stechen::V,,sáigh
1177,stoßen::V,,brúigh
1178,stoßen::V,,soncáil
1179,stehlen::V,,goid
1180,stören::V,,cuir isteach ar
1181,belästigen::V,,cuir as do
1182,verbergen::V,,ceil
1183,täuschen::V,,cuir dallamullóg ar
1184,betrügen::V,,déan calaois ar
1185,töten::V,,maraigh
1186,wohnen::V,,cuir faoi
1187,wohnen::V,,tá ina chónaí
1188,arbeiten::V,,oibrigh
1189,sammeln::V,,bailigh
1190,sammeln::V,,cruinnigh
1191,pflücken::V,,pioc
1192,jagen::V,,seilg
1193,fischen::V,,iasc
1194,fassen::V,,beir ar
1195,hüten::V,,aoirigh
1196,treiben::V,,seol
1197,treiben::V,,tiomáin
1198,anbinden::V,,ceangail
1199,füttern::V,,cothaigh
1200,füttern::V,,beathaigh
1201,melken::V,,bligh
1202,melken::V,,crúigh
1203,hacken::V,,gearr
1204,gießen::V,,uiscigh
1205,reifen::V,,aibigh
1206,zubereiten::V,,cócaráil
1207,kochen::V,,bruith
1208,kochen::V,,beirigh
1209,backen::V,,bácáil
1210,braten::V,,róst
1211,braten::V,,frioch
1212,umrühren::V,,measc
1213,stricken::V,,cniotáil
1214,nähen::V,,fuaigh
1215,färben::V,,dathaigh
1216,reinigen::V,,glan
1217,waschen::V,,nigh
1218,abwischen::V,,glan
1219,spülen::V,,sruthlaigh
1220,fegen::V,,scuab
1221,kehren::V,,scuab
1222,baden::V,,folc
1223,sich waschen::V,,nigh é féin
1224,ausziehen::V,,bain de
1225,anziehen::V,,cuir ar
1226,sich anziehen::V,,gléas é féin
1227,kämmen::V,,cíor
1228,schmücken::V,,maisigh
1229,sagen::V,,abair
1230,sprechen::V,,labhair
1231,reden::V,,caintigh
1232,sich unterhalten::V,,caintigh
1233,sich unterhalten::V,,tá ag comhrá
1234,fragen::V,,fiafraigh
1235,fragen::V,,cuir ceist
1236,bitten::V,,iarr
1237,erzählen::V,,inis
1238,erzählen::V,,eachtraigh
1239,mitteilen::V,,aithris
1240,mitteilen::V,,cuir in iúl
1241,nennen::V,,ainmnigh
1242,rufen::V,,glaoigh
1243,prahlen::V,,maígh
1244,übersetzen::V,,aistrigh
1245,denken::V,,síl
1246,denken::V,,ceap
1247,glauben::V,,creid
1248,bemerken::V,,tabhair faoi deara
1249,erkennen::V,,aithin
1250,begreifen::V,,tuig
1251,verstehen::V,,tuig
1252,lernen::V,,foghlaim
1253,wissen::V,,tá a fhios ag
1254,sich erinnern an::V,,cuimhnigh ar
1255,sich erinnern an::V,,is cuimhne ar
1256,vergessen::V,,dearmad
1257,messen::V,,tomhais
1258,zählen::V,,cuntais
1259,rechnen::V,,ríomh
1260,rechnen::V,,áirigh
1261,lesen::V,,léigh
1262,malen::V,,péinteáil
1263,zeichnen::V,,línigh
1264,zeichnen::V,,tarraing
1265,schreiben::V,,scríobh
1266,besitzen::V,,is le
1267,kaufen::V,,ceannaigh
1268,verkaufen::V,,díol
1269,bezahlen::V,,íoc as
1270,zahlen::V,,íoc
1271,beherrschen::V,,rialaigh
1272,ertragen::V,,seas
1273,ertragen::V,,fulaing
1274,ertragen::V,,foighnigh
