,Concept_ID,kv,cy
781,das::PRN,сiя,hynny
782,alles::PRN,быдӧс,popeth
783,ich::PRN,ме,fi
784,du::PRN,тэ,ti
785,er::PRN,сiя,fe
786,wir::PRN,мийӧ,ni
787,ihr::PRN,ті,chi
788,sie::PRN,нія,hwy
789,was::FPRN,мый,pa beth
790,wer::FPRN,кин,pwy
791,wo::FADV,кытӧн,ble
792,wo::FADV,кытӧн,ym mha le
793,wohin::FADV,кытчӧ,i ble
794,wohin::FADV,кытчӧ,i ba le
795,wie::FADV,дзик,sut
796,warum::FADV,мыля,pam
797,warum::FADV,мыйсянь,pam
798,wieviel::FNUM,мымда,faint
799,eins::NUM,ӧт,un
800,zwei::NUM,кык,dau
801,drei::NUM,куим,tri
802,vier::NUM,нёль,pedwar
803,fünf::NUM,вит,pump
804,sechs::NUM,квать,chwech
805,sieben::NUM,сизим,saith
806,acht::NUM,кыкьямыс,wyth
807,neun::NUM,ӧкмыс,naw
808,zehn::NUM,дас,deg
809,elf::NUM,дасотік,un ar ddeg
810,zwölf::NUM,даскык,deuddeg
811,zwölf::NUM,даскык,un deg dau
812,zwanzig::NUM,кыкдас,ugain
813,dreißig::NUM,куимдас,tri deg
814,dreißig::NUM,куимдас,deg ar hugain
815,vierzig::NUM,нёльдас,deugain
816,fünfzig::NUM,витдас,hanner cant
817,sechzig::NUM,кватьдас,chwe deg
818,siebzig::NUM,сизимдас,saith deg
819,siebzig::NUM,сизимдас,deg a thrigain
820,achtzig::NUM,кыкьямысдас,wyth deg
821,achtzig::NUM,кыкьямысдас,pedar ugain
822,neunzig::NUM,ӧкмысдас,naw deg
823,neunzig::NUM,ӧкмысдас,deg a phedwar ugain
824,hundert::NUM,сто,cant
825,tausend::NUM,тысяча,mil
826,und::CNJ,и,a
827,und::CNJ,да,a
828,oder::CNJ,или,neu
829,stehen::V,сулавны,sefyll
830,sitzen::V,пукавны,eistedd
831,liegen::V,куйлыны,gorwedd
832,hängen::V,ӧшавны,hongian
833,werden::V,лоны,dod yn
834,werden::V,лоны,mynd yn
835,passieren::V,аркмыны,digwydd
836,beginnen::V,петны,cychwyn
837,enden::V,-сь,gorffen
838,enden::V,бырны,gorffen
839,wechseln::V,вежсьыны,newid
840,aufgehen[Sonne]::V,петавны,codi
841,untergehen[Sonne]::V,пуксьыны,machlud
842,scheinen[Sonne]::V,югьявны,tywynnu
843,donnern::V,гымавны,taranu
844,wehen::V,пӧлявны,chwythu
845,strömen::V,киссьыны,ffrydio
846,fließen::V,визывтны,llifo
847,sich drehen::V,бергавны,troi
848,sich drehen::V,бергавны,cylchdroi
849,schwanken::V,кӧвьясьны,siglo
850,schwingen::V,дюттясьны,siglo
851,fallen::V,усьны,cwympo
852,brennen::V,сотчыны,llosgi
853,rauchen::V,тшынасьны,mygu
854,regnen::V,зэрны,glawio
855,gefrieren::V,гегдыны,rhewi
856,tauen::V,сывны,toddi
857,tauen::V,сывны,meirioli
858,schmelzen::V,сывны,toddi
859,trocknen::V,косьмыны,sychu
860,sieden::V,пизьны,berwi
861,faulen::V,нёльзьыны,pydru
862,faulen::V,нёльзьыны,braenu
863,verfaulen::V,тӧрмыны,pydru
864,verfaulen::V,тӧрмыны,dadfeilio
865,verfaulen::V,сiсьмыны,pydru
866,verfaulen::V,сiсьмыны,dadfeilio
867,reißen::V,косясьны,clecian
868,reißen::V,косясьны,torri'n glats
869,versinken::V,вӧйны,suddo
870,vergehen::V,мунны,myned heibio
871,vergehen::V,мунны,pasio
872,erscheinen::V,мыччисьны,ymddangos
873,verschwinden::V,ӧшны,diflannu
874,sinken::V,ямны,syrthio
875,abnehmen::V,ямны,lleihau
876,zunehmen::V,паськавны,cynyddu
877,steigen::V,лэбтiсьны,codi
878,wachsen::V,быдмыны,tyfu
879,glänzen::V,свиттявны,disgleirio
880,funkeln::V,югйовтлыны,pefrio
881,funkeln::V,югйӧв-керны,pefrio
882,lärmen::V,чавзыны,cadw sŵn
883,lärmen::V,чавзыны,gwneud twrw
884,läuten::V,диньгыны,canu
885,klingeln::V,силькӧтны,canu
886,klingeln::V,силькӧтны,seinio
887,klirren::V,жольӧтны,tincian
888,brausen::V,гуасьны,rhuo
889,rauschen::V,кышӧтны,siffrwd
890,rauschen::V,кышӧтны,chwithrwd
891,klingen::V,горавны,seinio
892,bellen::V,увтны,cyfarth
893,bellen::V,вувтны,cyfarth
894,heulen::V,уннявны,udo
895,heulen::V,уннявны,oernadu
896,blasen::V,пӧлявны,chwythu
897,pfeifen::V,пиксыны,chwibanu
898,schreien::V,айзыны,gweiddi
899,schreien::V,айзыны,bloeddio
900,stöhnen::V,ойзыны,griddfan
901,stöhnen::V,ружтыны,griddfan
902,zittern::V,легьявны,crynu
903,leben::V,овны,byw
904,geboren werden::V,шогмыны,cael eich geni
905,atmen::V,лолавны,anadlu
906,trinken::V,юны,yfed
907,essen::V,сёйны,bwyta
908,schlucken::V,ньылавны,llyncu
909,müde werden::V,мыдзны,blino
910,einschlafen::V,ланьтны,mynd i gysgu
911,einschlafen::V,ланьтны,syrthio i gysgu
912,schlafen::V,узьны,huno
913,schlafen::V,узьны,cysgu
914,aufwachen::V,саймыны,dihuno
915,aufwachen::V,пальмыны,dihuno
916,aufstehen::V,сувтны,codi
917,sich erholen::V,шоччисьлыны,ymlacio
918,sich erholen::V,шоччисьлыны,dadflino
919,krank werden::V,моржитны,mynd yn sâl
920,krank werden::V,моржитны,mynd yn wael
921,krank sein::V,шогавны,gwaelu
922,krank sein::V,визьӧтны,gwaelu
923,schmerzen::V,висьны,brifo
924,husten::V,кашляйтны,pesychu
925,genesen::V,бурдны,gwella
926,genesen::V,бурдны,cael yn ôl
927,sterben::V,кувны,marw
928,umkommen::V,вийсьыны,trengi
929,sich bewegen::V,локны,symud
930,sich bewegen::V,ветлӧтны,symud
931,sich rühren::V,вӧрзьӧтчыны,syflyd
932,sich erheben::V,сувтны,codi
933,sich setzen::V,пуксьыны,eistedd
934,hinfallen::V,пӧрласьны,cwympo
935,laufen::V,мунны,cerdded
936,schreiten::V,тальччавны,camu
937,spazierengehen::V,котрасьны,mynd am dro
938,eilen::V,тэрмасьны,rhuthro
939,sich beeilen::V,тэрмасьны,brysio
940,sausen::V,вирдавны-котӧртны,rhuthro
941,springen::V,чеччавны,llamu
942,springen::V,чеччавны,neidio
943,klettern::V,кышасьны,dringo
944,schaukeln::V,чурликасьны,siglo
945,kriechen::V,кыскасьны-мунны,cropian
946,schwimmen::V,вартчыны,nofio
947,tauchen::V,сунгисьны ваӧ,plymio
948,tauchen::V,сунгисьны ваӧ,ymsuddo
949,rudern::V,сынны,rhwyfo
950,fahren::V,мунны,gyrru
951,fahren::V,мунны,dreifio
952,fliegen::V,лэбавны,hedfan
953,gehen::V,мунны,mynd
954,weggehen::V,мунны,mynd
955,weggehen::V,мунны,ymadael
956,abfahren::V,иньдӧтчыны,ymadael
957,abfahren::V,мунны,ymadael
958,anhalten::V,сувтны,stopio
959,hineingehen::V,пырны,mynd i mewn
960,eintreten::V,пырны,mynd i
961,kommen::V,локны,dod
962,ankommen::V,локны,cyrraedd
963,zurückkommen::V,бертны,dychwelyd
964,zurückkommen::V,панӧвтсьыны,dychwelyd
965,bleiben::V,кольччыны,aros
966,bleiben::V,кольччыны,sefyll
967,warten::V,видзчисьны,aros
968,warten::V,видзчисьны,disgwyl
969,erwarten::V,видзчисьны,disgwyl
970,suchen::V,кошшыны,chwilio am
971,finden::V,адззыны,darganfod
972,versuchen::V,пондыны,profi
973,versuchen::V,пондыны,ceisio
974,versuchen::V,пондӧтны,profi
975,versuchen::V,пондӧтны,ceisio
976,vorbereiten::V,лӧсьӧтны,paratoi
977,lieben::V,милуйтны,caru
978,mögen::V,радейтны,hoffi
979,lachen::V,серавны,chwerthin
980,rühren::V,сьӧлӧм вӧрзьӧтны,cynhyrfu
981,weinen::V,горзыны,wylo
982,weinen::V,горзыны,llefain
983,schimpfen::V,видчыны,grwgnach
984,sich ärgern::V,лёкавны,gofidio
985,sich fürchten::V,повны,ofni
986,fürchten::V,повны,arswydo
987,fliehen::V,пышшыны,ffoi
988,flüchten::V,пышшыны,dianc
989,sehen::V,адззыны,gweld
990,anschauen::V,видзӧтны,syllu
991,anschauen::V,видзӧтны,edrych
992,ansehen::V,видзӧтны,gwylio
993,hören::V,кывны,clywed
994,zuhören::V,кывзыны,gwrando
995,probieren::V,пешлыны,profi
996,riechen::V,дукавны,arogli
997,fühlen::V,кывны,teimlo
998,fühlen::V,кывны,clywed
999,scheinen::V,декуйтчыны,ymddangos
1000,zu sehen sein::V,тыдавны,dod i'r golwg
1001,vernehmen::V,тӧдмавны,clywed sôn am
1002,frieren::V,гегдыны,bod yn oer
1003,tun::V,керны,gwneud
1004,können::V,вермыны,gallu
1005,wollen::V,мӧдны,bod mewn angen
1006,anfangen::V,петны,dechrau
1007,beenden::V,ештӧтны,darfod
1008,beenden::V,ештӧтны,gorffen
1009,beenden::V,керыштны,darfod
1010,beenden::V,керыштны,gorffen
1011,aufhören::V,дугдыны,peidio
1012,gelingen::V,шогмыны,llwyddo
1013,geraten::V,мыччисьны,diweddu
1014,öffnen::V,осьтны,agor
1015,schließen::V,пӧднавны,cau
1016,stellen::V,сувтӧтны,gosod
1017,setzen::V,пуксьӧтны,gosod
1018,legen::V,пуктыны,gosod
1019,berühren::V,вӧрзьӧтны,cyffwrdd
1020,verbinden::V,йитны,cysylltu
1021,bedecken::V,вевттьыны,gorchuddio
1022,aufhängen::V,ӧшӧтны,crogi
1023,aufhängen::V,ӧшӧтны,hongian
1024,anzünden::V,ӧзтыны,cynnau
1025,aufheben::V,лэбтыны,codi
1026,zurücklassen::V,кольны,gadael
1027,verlieren::V,ӧштыны,colli
1028,fallen lassen::V,уськӧтны,gollwng
1029,machen::V,керны,gwneud
1030,herstellen::V,вӧчны,cynhyrchu
1031,bauen::V,строитны,adeiladu
1032,reparieren::V,вочны,trwsio
1033,reparieren::V,вочны,atgyweirio
1034,verbessern::V,бурсьӧтны,diwygio
1035,ändern::V,вежны,altro
1036,graben::V,гарйыны,palu
1037,graben::V,гарйыны,cloddio
1038,beugen::V,кусіньтны,plygu
1039,biegen::V,чукыльтыштны,plygu
1040,drehen::V,бергӧтны,troelli
1041,wenden::V,бергӧтны,troi
1042,umdrehen::V,бергӧтны,troi
1043,heben::V,лэбтыны,codi
1044,hochheben::V,лэбтыны,dyrchafu
1045,ergreifen::V,кватитны,gafael
1046,halten::V,видзны,dal
1047,drücken::V,личкыны,pwyso
1048,drücken::V,личкыны,gwasgu
1049,schieben::V,тойлавны,gwthio
1050,kratzen::V,шаркӧтны,crafu
1051,lecken::V,нювны,llyfu
1052,beißen::V,йирны,cnoi
1053,beißen::V,йирны,brathu
1054,abreißen::V,орӧтны,tynnu ymaith
1055,abschneiden::V,шӧрыштны,torri
1056,abschneiden::V,вундыштны,torri
1057,binden::V,гӧрдззыны,clymu
1058,stecken::V,мӧртны,plannu
1059,brechen::V,жугдыны,torri
1060,klopfen::V,зукӧтны,taro
1061,hauen::V,желльыны,taro
1062,kleben::V,лякӧтны,gludio
1063,reiben::V,зыртны,rhwbio
1064,streichen::V,мавтны,taenu
1065,schleifen::V,кыскыны,hogi
1066,schneiden::V,вундавны,torri
1067,rütteln::V,шатлавны,ysgytio
1068,schütteln::V,зыбӧтны,siglo
1069,schütteln::V,зыбӧтны,ysgwyd
1070,schwenken::V,ӧвтны,siglo
1071,schwenken::V,макайтны,siglo
1072,schütten::V,кисьтны,tywallt
1073,füllen::V,тыртны,llenwi
1074,füllen::V,тырсьӧтны,llenwi
1075,einwickeln::V,тубны,lapio
1076,tragen::V,новйӧтны,cludo
1077,schleppen::V,кыскыны,llusgo
1078,ziehen::V,кыскыны,tynnu
1079,aufbewahren::V,видзны,cadw
1080,werfen::V,шентывлыны,taflu
1081,fangen::V,кутны,dal
1082,packen::V,кутасьны,cipio
1083,packen::V,кутасьны,crafangu
1084,packen::V,кватитны,cipio
1085,packen::V,кватитны,crafangu
1086,verstecken::V,дзебны,celu
1087,verstecken::V,дзебны,cuddio
1088,teilen::V,торйӧтны,rhannu
1089,schicken::V,иньдыны,anfon
1090,bringen::V,вайны,dod â
1091,hinzufügen::V,содтыны,chwanegu
1092,bekommen::V,получитны,cael
1093,erhalten::V,получитны,derbyn
1094,nehmen::V,босьтны,cymryd
1095,wählen::V,бӧрйыны,dewis
1096,auswählen::V,бӧрйыны,dethol
1097,bewahren::V,видзны,cadw
1098,behindern::V,падтыны,atal
1099,behindern::V,падтыны,rhwystro
1100,verderben::V,изводавны,difetha
1101,beschädigen::V,паздыны,niweidio
1102,zerbrechen::V,паздыны,torri
1103,zerreißen::V,косявны,rhwygo
1104,zerstören::V,паздыны,dinistrio
1105,verbrennen::V,сотны,llosgi
1106,geben::V,сетны,rhoi
1107,reichen::V,сетны,estyn
1108,schenken::V,козьнавны,rhoddi
1109,versprechen::V,кӧсйыны,addo
1110,wünschen::V,бурсьыны,dymuno
1111,loben::V,ошкыны,canmol
1112,küssen::V,окавны,cusanu
1113,wiegen::V,тюттьӧтны,siglo
1114,zudecken::V,вевттьыны,gorchuddio
1115,wecken::V,саймӧтны,deffro
1116,zeigen::V,мыччавны,dangos
1117,führen::V,нуӧтны,arwain
1118,lehren::V,велӧтны,dysgu
1119,unterrichten::V,велӧтны,hyfforddi
1120,aufziehen::V,быдтыны,dod i fyny
1121,leiten::V,юравны,arwain
1122,leiten::V,веськӧтлыны,arwain
1123,antreiben::V,тэрмӧтны,annog
1124,lassen::V,-ӧтыны,gadael
1125,einladen::V,корны,gwahodd
1126,vereinigen::V,ӧтувтны,uno
1127,vereinigen::V,ӧтувтны,cyfuno
1128,vereinigen::V,ӧтлаавны,uno
1129,vereinigen::V,ӧтлаавны,cyfuno
1130,besuchen::V,пыравлыны,ymweld â
1131,treffen::V,пантавны,cwrdd
1132,treffen::V,пантавны,cyfarfod
1133,sich versammeln::V,ӧксьыны,casglu
1134,sich versammeln::V,ӧксьыны,cynnull
1135,spielen::V,орсны,chwarae
1136,singen::V,сьывны,canu
1137,tanzen::V,йӧктыны,dawnsio
1138,sich trennen::V,торьясьны,ymwahanu
1139,verlassen::V,кольны,gadael
1140,retten::V,мынтны,achub
1141,bewachen::V,смекайтны,gwarchod
1142,schützen::V,дорйыны,noddi
1143,verteidigen::V,дорйыны,amddiffyn
1144,sich schlagen::V,тышкасьны,ffraeo
1145,sich schlagen::V,тышкасьны,terfysgu
1146,schießen::V,лыйны,saethu
1147,siegen::V,вермыны,ennill
1148,ärgern::V,лӧгӧтны,cythruddo
1149,schlagen::V,базнитны,curo
1150,treten::V,чужьявны,cicio
1151,stechen::V,бытшкыны,pigo
1152,stoßen::V,тапкыны,gwthio
1153,stoßen::V,тойыштны,gwthio
1154,stehlen::V,гусявны,dwyn
1155,stehlen::V,гусявны,lladrata
1156,stören::V,костіавны,aflonyddu
1157,belästigen::V,назыляйтны,trafferthu
1158,verbergen::V,дзебны,cuddio
1159,täuschen::V,бӧбӧтны,twyllo
1160,täuschen::V,пӧрьявны,twyllo
1161,betrügen::V,муклачитны,hocedu
1162,töten::V,вийны,lladd
1163,wohnen::V,овны,byw
1164,arbeiten::V,уджавны,gweithio
1165,sammeln::V,ӧктыны,casglu
1166,pflücken::V,судзлавны,casglu
1167,jagen::V,вӧравны,hela
1168,fischen::V,чериавны,pysgota
1169,fassen::V,кутны,dal
1170,hüten::V,вердны,bugeilio
1171,hüten::V,йирсьӧтны,bugeilio
1172,treiben::V,вашӧтны,gyrru
1173,anbinden::V,кӧртавны,clymu
1174,füttern::V,вердны,porthi
1175,melken::V,высьтыны,godro
1176,melken::V,чилькӧтны,godro
1177,hacken::V,керавны,torri
1178,gießen::V,киськавны,dyfrhau
1179,reifen::V,кисьмыны,aeddfedu
1180,zubereiten::V,лӧсьӧтны,coginio
1181,kochen::V,пуны,berwi
1182,backen::V,пӧжавны,pobi
1183,backen::V,пӧжавны,crasu
1184,braten::V,жаритны,ffrio
1185,umrühren::V,соравны,cyffroi
1186,stricken::V,домавны,gwau
1187,nähen::V,вурны,gwnïo
1188,färben::V,краситны,lliwio
1189,reinigen::V,весӧтны,glanhau
1190,waschen::V,пеславны,golchi
1191,abwischen::V,чышкыны,sychu
1192,spülen::V,гывьявны,streulio
1193,fegen::V,чышкыны,ysgubo
1194,kehren::V,чышкыны,ysgubo
1195,baden::V,купайтчыны ,cael bath
1196,sich waschen::V,миссьыны,ymolchi
1197,ausziehen::V,гыжтӧтны,tynnu
1198,ausziehen::V,пӧрччавны,tynnu
1199,anziehen::V,пасьтавны,gwisgo
1200,sich anziehen::V,пасьтасьны,ymwisgo
1201,kämmen::V,сынавны,cribo
1202,schmücken::V,баситны,harddu
1203,schmücken::V,баситны,addurno
1204,sagen::V,висьтавны,dweud
1205,sprechen::V,шуны,llefaru
1206,reden::V,баитны,siarad
1207,sich unterhalten::V,сёрнитны,sgwrsio
1208,fragen::V,юавны,gofyn
1209,bitten::V,корны,gofyn am
1210,erzählen::V,висьтавны,dweud
1211,mitteilen::V,висьтавны,cyfleu
1212,nennen::V,нимтны,enwi
1213,rufen::V,китсавны,galw
1214,rufen::V,корны,galw
1215,rufen::V,чукӧстны,galw
1216,prahlen::V,ошшасьны,brolio
1217,prahlen::V,ошшасьны,ymffrostio
1218,übersetzen::V,вуджӧтны,cyfieithu
1219,denken::V,чайтны,meddwl
1220,glauben::V,веритны,credu
1221,glauben::V,веритны,coelio
1222,bemerken::V,казявны,sylwi
1223,erkennen::V,тӧдсавны,adnabod
1224,begreifen::V,вежӧртны,amgyffred
1225,verstehen::V,кывны,deall
1226,lernen::V,велӧтчыны,dysgu
1227,wissen::V,тӧдны,gwybod
1228,sich erinnern an::V,касьтывны,cofio
1229,vergessen::V,вунӧтны,anghofio
1230,messen::V,меряйтны,mesur
1231,zählen::V,лыддьыны,cyfrif
1232,rechnen::V,лыддьыны,cyfrifo
1233,lesen::V,лыддьӧтны,darllen
1234,zeichnen::V,гижмавны,tynnu
1235,schreiben::V,гижны,ysgrifennu
1236,besitzen::V,лоны,meddu
1237,kaufen::V,небны,prynu
1238,verkaufen::V,вузавны,gwerthu
1239,bezahlen::V,вештыны,talu am
1240,zahlen::V,вештыны,talu
1241,ertragen::V,терпитны,dioddef
1242,Insel::N,,ynys
1243,Menge::N,,swm
1244,Menge::N,,maint
1245,Gewalt::N,,ffyrnigrwydd
1246,Alter::N,,oed
1247,richtig::A,,cywir
1248,wahr::A,,gwir
1249,berühmt::A,,enwog
1250,allein::ADV,,unig
1251,allein::ADV,,ar ei ben ei hun
1252,rennen::V,,rhedeg
1253,malen::V,,peintio
1254,beherrschen::V,,rheoli
1255,beherrschen::V,,llywodraethu
