,Concept_ID,mdf,el
719,wahr::A,афкуксонь,αληθινός
720,alt::A,ташта,παλιός
721,neu::A,од,νέος
722,neu::A,од,καινούργιος
723,ehemalig::A,и́нгольдень,παλιός
724,alt[Lebewesen]::A,сире,γέρος
725,jung::A,од,νέος
726,arm::A,а́шу,φτωχός
727,reich::A,козя,πλούσιος
728,bekannt::A,содаф,γνωστός
729,berühmt::A,содавикс,περίφημος
730,berühmt::A,содавикс,ξακουσμένος
731,fremd::A,лия,ξένος
732,fremd::A,аф содаф,ξένος
733,verschieden::A,аф фкя ла́цонь,διαφορετικός
734,nah::A,мала,κοντινός
735,nah::A,аф ичкоздень,κοντινός
736,fern::A,и́чкоздень,μακριά
737,fern::A,куна́рдонь,μακριά
738,linker::A,кержи,αριστερός
739,rechter::A,види,δεξιός
740,anderer::A,лия,άλλος
741,erster::A,васенце,πρώτος
742,zweiter::A,омбоце,δεύτερος
743,dritter::A,колмоце,τρίτος
744,letzter::A,ме́кольце,τελευταίος
745,allein::ADV,ськамонза,μόνος
746,auf einmal::ADV,вихцок,εφάπαξ
747,zusammen::ADV,марс,μαζί
748,zusammen::ADV,ма́рса,μαζί
749,lange::ADV,кува́тьс,πολύν καιρό
750,plötzlich::ADV,а́пак учт,έξαφνα
751,sofort::ADV,тяникиге,αμέσως
752,später::ADV,ме́ле,αργότερα
753,jetzt::ADV,тяни,τώρα
754,heute::ADV,тячи,σήμερα
755,morgen::ADV,ва́нды,αύριο
756,bald::ADV,курок,σε λίγο
757,bald::ADV,курок,εντός ολίγου
758,dann::ADV,меле,ύστερα
759,dann::ADV,сяда меле,ύστερα
760,gestern::ADV,ися́к,χτες
761,einst::ADV,весть,ποτέ
762,einst::ADV,весть,άλλοτε
763,einst::ADV,мзя́рда-бди,ποτέ
764,einst::ADV,мзя́рда-бди,άλλοτε
765,damals::ADV,эста,τότε
766,danach::ADV,меле,μετά
767,danach::ADV,меле,ύστερα
768,vorher::ADV,инголи,πριν
769,vorher::ADV,инголи,προηγουμένως
770,zuerst::ADV,ва́сенда,πρώτα
771,einmal::ADV,весть,μία φορά
772,manchmal::ADV,лия́ста,κάποτε
773,manchmal::ADV,ко́ста-ко́ста,κάποτε
774,oft::ADV,си́деста,συχνά
775,oft::ADV,си́деста,πολλές φορές
776,immer::ADV,фалу,πάντα
777,immer::ADV,фалу,πάντοτε
778,immer::ADV,най,πάντα
779,immer::ADV,най,πάντοτε
780,niemals::ADV,аф мзя́рдонга,ποτέ
781,hier::ADV,тяса,εδώ
782,hierhin::ADV,сей,εδώ
783,hierhin::ADV,тяза,εδώ
784,von hier::ADV,тя́ста,από δω
785,dort::ADV,тоса,εκεί
786,dorthin::ADV,тов,προς τα κει
787,dorthin::ADV,тоза,προς τα κει
788,geradeaus::ADV,ви́деста,κατευθείαν
789,vorwärts::ADV,и́нголи,εμπρός
790,rückwärts::ADV,ме́ки,πίσω
791,zurück::ADV,ме́ки,πίσω
792,unten::ADV,ала,κάτω
793,hinab::ADV,алу,προς τα κάτω
794,oben::ADV,вяре,πάνω
795,oben::ADV,вяре,επάνω
796,hinauf::ADV,вяри,προς τα πάνω
797,überall::ADV,се́мбе ва́стова,παντού
798,nicht::ADV,аф,δεν
799,ein wenig::ADV,аф лама,λιγάκι
800,kaum::ADV,а́ньцек,μόλις
801,sehr::ADV,пяк,πολύ
802,so::ADV,ста́не,έτσι
803,noch::ADV,нинге,ακόμα
804,nur::ADV,аньцек,μόνο
805,schon::ADV,ни,ήδη
806,schon::ADV,ни,κιόλας
807,wieder::ADV,та́га,ξανά
808,vergebens::ADV,стак,μάταια
809,vor::PRP,инголе,μπροστά σε
810,vor::PRP,инголе,μπροστά από
811,hinter::PRP,фтала,πίσω από 
812,hinter::PRP,мельге,πίσω από 
813,unter::PRP,ала,υπό
814,unter::PRP,ала,κάτω από
815,durch::PRP,пачк,διά
816,durch::PRP,пачк,διά μέσου
817,neben::PRP,ваксса,δίπλα σε
818,zwischen::PRP,ёткса,μεταξύ
819,zwischen::PRP,ёткса,ανάμεσα σε
820,wegen::PRP,сюнеда,για
821,wegen::PRP,сюнеда,λόγω
822,dies::PRN,тя,αυτό
823,das::PRN,ся,το
824,das::PRN,тона,το
825,alles::PRN,сембе,όλα
826,ich::PRN,мон,εγώ
827,du::PRN,тон,σύ
828,du::PRN,тон,εσύ
829,er::PRN,сон,αυτός
830,wir::PRN,минь,εμείς
831,ihr::PRN,тинь,εσείς
832,sie::PRN,синь,αυτοί
833,was::FPRN,мезе,τι
834,wer::FPRN,кие,ποιος
835,wo::FADV,коса,πού
836,wohin::FADV,ков,πού
837,wohin::FADV,ков,για πού
838,wohin::FADV,коза,πού
839,wohin::FADV,коза,για πού
840,wie::FADV,ко́да,πώς
841,warum::FADV,мес,γιατί
842,wieviel::FNUM,мзя́ра,πόσος
843,eins::NUM,фкя,ένα
844,zwei::NUM,кафта,δύο
845,drei::NUM,колма,τρία
846,drei::NUM,колма,τρεις
847,vier::NUM,ниле,τέσσερα
848,vier::NUM,ниле,τέσσερις
849,fünf::NUM,вете,πέντε
850,sechs::NUM,кота,έξι
851,sieben::NUM,сисем,εφτά
852,acht::NUM,кафкса,οχτώ
853,neun::NUM,ве́йхкса,εννιά
854,zehn::NUM,кемонь,δέκα
855,elf::NUM,кефкие,έντεκα
856,zwölf::NUM,кемгафтува,δώδεκα
857,zwanzig::NUM,комсь,είκοσι
858,dreißig::NUM,колмогемонь,τριάντα
859,vierzig::NUM,нильге́монь,σαράντα
860,fünfzig::NUM,ве́дьгемонь,πενήντα
861,sechzig::NUM,ко́дгемонь,εξήντα
862,siebzig::NUM,сизьге́монь,εβδομήντα
863,achtzig::NUM,ка́фксогемонь,ογδόντα
864,neunzig::NUM,ве́йхксогемонь,ενενήντα
865,hundert::NUM,сяда,εκατό
866,tausend::NUM,тёжянь,χίλιοι
867,und::CNJ,и,και
868,und::CNJ,дъ,και
869,oder::CNJ,или,ή
870,oder::CNJ,али,ή
871,stehen::V,а́щемс стя́да,στέκομαι
872,stehen::V,а́щемс стя́да,είμαι όρθιος
873,sitzen::V,ащемс озада,κάθομαι
874,liegen::V,ма́дозь а́щемс,είμαι ξαπλωμένος
875,hängen::V,нюрьгомс,κρέμομαι
876,werden::V,арамс,γίνομαι
877,werden::V,тиевомс,γίνομαι
878,passieren::V,лисэмс,συμβαίνω
879,passieren::V,эвондамс,συμβαίνω
880,beginnen::V,ушедомс,αρχίζω
881,enden::V,лоткамс,τελειώνω
882,wechseln::V,по́лафнемс,αλλάζω
883,aufgehen[Sonne]::V,стямс,βγαίνω
884,aufgehen[Sonne]::V,стямс,ανατέλλω
885,aufgehen[Sonne]::V,лисемс,βγαίνω
886,aufgehen[Sonne]::V,лисемс,ανατέλλω
887,untergehen[Sonne]::V,валгомс,δύω
888,untergehen[Sonne]::V,валгомс,βασιλεύω
889,scheinen[Sonne]::V,ва́лдоптомс,λάμπω
890,donnern::V,торамс,βροντώ
891,wehen::V,уфа́мс,φυσώ
892,strömen::V,шудемс,ρέω
893,strömen::V,шудемс,τρέχω
894,fließen::V,шудемс,ρέω
895,sich drehen::V,шаромс,γυρίζω
896,sich drehen::V,шаромс,στρέφομαι
897,schwanken::V,якамс,ταλαντεύομαι
898,schwingen::V,люксемс,αιωρούμαι
899,schwingen::V,люксемс,ταλαντεύομαι
900,schwingen::V,нюрьсемс,αιωρούμαι
901,schwingen::V,нюрьсемс,ταλαντεύομαι
902,fallen::V,прамс,πέφτω
903,fallen::V,прашендомс,πέφτω
904,brennen::V,паломс,καίω
905,rauchen::V,качадомс,καπνίζω
906,regnen::V,пиземс,βρέχω
907,gefrieren::V,эйндамс,παγώνω
908,gefrieren::V,кельмомс,παγώνω
909,tauen::V,соламс,λειώνω
910,schmelzen::V,соламс,λειώνω
911,trocknen::V,коськомс,στεγνώνω
912,sieden::V,лакамс,βράζω
913,faulen::V,наксадомс,σαπίζω
914,verfaulen::V,наксадомс,σαπίζω
915,reißen::V,сязевомс,σχίζω
916,versinken::V,ваямс,βουλιάζω
917,versinken::V,ваямс,βυθίζομαι
918,vergehen::V,ётамс,περνώ
919,erscheinen::V,эвондамс,εμφανίζομαι
920,verschwinden::V,юма́мс,χάνομαι
921,verschwinden::V,юма́мс,εξαφανίζομαι
922,sinken::V,валгомс,κατεβαίνω
923,abnehmen::V,киремс,μειώνομαι 
924,zunehmen::V,ламокстомс,αυξάνω
925,zunehmen::V,ламокстомс,μεγαλώνω
926,zunehmen::V,рашнемс,αυξάνω
927,zunehmen::V,рашнемс,μεγαλώνω
928,steigen::V,кеподемс,ανεβαίνω
929,wachsen::V,касомс,μεγαλώνω
930,glänzen::V,цинзелдомс,γυαλίζω
931,glänzen::V,цифордомс,γυαλίζω
932,funkeln::V,ци́фтордомс,αστράφτω
933,funkeln::V,ци́фтордомс,σπιθοβολώ
934,lärmen::V,жалнамс,θορυβώ
935,läuten::V,гайфтемс,χτυπώ 
936,klingeln::V,гайфтемс,κουδουνίζω
937,klirren::V,ка́нзеркшнемс,κουδουνίζω
938,brausen::V,жоледемс,βουΐζω
939,rauschen::V,вжнамс,βουΐζω
940,rauschen::V,гамнамс,βουΐζω
941,klingen::V,кайгомс,ηχώ
942,bellen::V,ува́мс,γαυγίζω
943,heulen::V,сувомс,ουρλιάζω
944,heulen::V,урнамс,ουρλιάζω
945,blasen::V,уфа́мс,φυσώ
946,pfeifen::V,вяшкомс,σφυρίζω
947,schreien::V,пешкодомс,κραυγάζω
948,stöhnen::V,куфцемс,βογγώ
949,zittern::V,таромс,τρέμω
950,leben::V,эрямс,ζω
951,geboren werden::V,шачемс,γεννιέμαι
952,atmen::V,ажнамс,αναπνέω
953,trinken::V,симомс,πίνω
954,essen::V,ярхцамс,τρώω
955,schlucken::V,нилемс,καταπίνω
956,müde werden::V,сиземс,κουράζομαι
957,einschlafen::V,матодовомс,αποκοιμιέμαι
958,schlafen::V,удомс,κοιμάμαι
959,aufwachen::V,съргоземс,ξυπνώ
960,aufstehen::V,стямс,σηκώνομαι
961,sich erholen::V,ваймосемс,ξεκουράζομαι
962,krank werden::V,сярядькстомс,αρρωσταίνω
963,krank sein::V,сярядемс,ασθενώ
964,schmerzen::V,сярядемс,πονώ
965,husten::V,козомс,βήχω
966,genesen::V,пъ́чкамс,θεραπεύομαι
967,sterben::V,куломс,πεθαίνω
968,umkommen::V,юма́мс,πεθαίνω
969,sich bewegen::V,шаштомс,κουνιέμαι
970,sich rühren::V,сърхка́мс,σαλεύω
971,sich erheben::V,стямс,επαναστατώ
972,sich setzen::V,озамс,κάθομαι
973,hinfallen::V,прамс,πέφτω κάτω
974,hinfallen::V,сяворемс,πέφτω κάτω
975,laufen::V,якамс,τρέχω
976,schreiten::V,молемс,βαδίζω
977,schreiten::V,аськолямс,βαδίζω
978,spazierengehen::V,якамс,κάνω βόλτα
979,spazierengehen::V,якамс,πηγαίνω περίπατο
980,eilen::V,эряскодомс,σπεύδω
981,sich beeilen::V,эряскодомс,βιάζομαι
982,sausen::V,лиемс,τρέχω γρήγορα
983,rennen::V,арнемс,τρέχω
984,springen::V,комотнемс,πηδώ
985,klettern::V,ку́цемс,σκαρφαλώνω
986,schaukeln::V,нюрямс,κουνιέμαι
987,kriechen::V,шаштомс комада,έρπω
988,kriechen::V,шаштомс комада,σέρνομαι
989,schwimmen::V,уемс,κολυμπώ
990,tauchen::V,юпиемс,βουτώ
991,tauchen::V,чёпафнемс,βουτώ
992,rudern::V,па́немс ве́неж,κωπηλατώ
993,fahren::V,ардомс,πηγαίνω
994,fliegen::V,лиемс,πετώ
995,gehen::V,молемс,βαδίζω
996,gehen::V,молемс,πηγαίνω
997,weggehen::V,тумс,φεύγω
998,abfahren::V,тумс,ξεκινώ
999,abfahren::V,тумс,αναχωρώ
1000,anhalten::V,лоткамс,σταματώ
1001,hineingehen::V,сува́мс,μπαίνω
1002,eintreten::V,сува́мс,μπαίνω
1003,eintreten::V,сува́мс,εισέρχομαι
1004,kommen::V,самс,έρχομαι
1005,ankommen::V,самс,φτάνω
1006,ankommen::V,пачкодемс,φτάνω
1007,zurückkommen::V,мърдамс,επιστρέφω
1008,bleiben::V,иля́домс,μένω
1009,warten::V,учемс,περιμένω
1010,erwarten::V,учемс,αναμένω
1011,erwarten::V,учемс,περιμένω
1012,suchen::V,вешемс,ψάχνω
1013,finden::V,мумс,βρίσκω
1014,versuchen::V,варчсемс,προσπαθώ
1015,vorbereiten::V,анокламс,προετοιμάζω
1016,lieben::V,кельгомс,αγαπώ
1017,mögen::V,кельгомс,μου αρέσει
1018,lachen::V,рахамс,γελώ
1019,lachen::V,рахсемс,γελώ
1020,rühren::V,токамс седи,συγκινώ
1021,weinen::V,авардемс,κλαίω
1022,schimpfen::V,сюцемс,βρίζω
1023,sich ärgern::V,кяжиямс,θυμώνω
1024,sich fürchten::V,пелемс,φοβάμαι
1025,fürchten::V,пелемс,φοβάμαι
1026,fliehen::V,ворьгодемс,φεύγω
1027,flüchten::V,ша́домс,δραπετεύω
1028,flüchten::V,во́рьгодемс,δραπετεύω
1029,sehen::V,няемс,βλέπω
1030,anschauen::V,ваномс,κοιτάζω
1031,ansehen::V,ваномс,βλέπω
1032,hören::V,марямс,ακούω
1033,zuhören::V,ку́лхдоньомс,ακούω
1034,probieren::V,варжамс,δοκιμάζω
1035,riechen::V,никса́мс,μυρίζω
1036,riechen::V,никса́мс,οσφραίνομαι
1037,fühlen::V,марямс,αισθάνομαι
1038,scheinen::V,ня́евомс,φαίνομαι
1039,zu sehen sein::V,ня́евомс,φαίνομαι
1040,vernehmen::V,марямс,ακούω
1041,vernehmen::V,марямс,μαθαίνω
1042,frieren::V,паломс,κρυώνω
1043,frieren::V,кельмомс,κρυώνω
1044,tun::V,тиемс,κάνω
1045,können::V,маштомс,ξέρω
1046,können::V,маштомс,μπορώ
1047,wollen::V,-не-,θέλω
1048,anfangen::V,ушедомс,αρχίζω
1049,beenden::V,аде́ламс,τελειώνω
1050,aufhören::V,лоткамс,παύω
1051,gelingen::V,удалакшнемс,πετυχαίνω
1052,geraten::V,лисемс,γίνομαι
1053,öffnen::V,панжемс,ανοίγω
1054,schließen::V,сёлгомс,κλείνω
1055,stellen::V,путомс,θέτω
1056,setzen::V,озафнемс,θέτω
1057,setzen::V,озавтнемс,θέτω
1058,legen::V,путомс,θέτω
1059,berühren::V,токамс,εγγίζω
1060,verbinden::V,сотомс,συνδέω
1061,bedecken::V,комачамс,σκεπάζω
1062,bedecken::V,вельхтямс,σκεπάζω
1063,aufhängen::V,повфтамс,κρεμώ
1064,anzünden::V,крьвя́стемс,ανάβω
1065,aufheben::V,кеподемс,σηκώνω
1066,aufheben::V,касфтомс,σηκώνω
1067,zurücklassen::V,ка́домс,εγκαταλείπω
1068,verlieren::V,юма́фтомс,χάνω
1069,fallen lassen::V,прафтомс,αφήνω να πέσει
1070,machen::V,тиемс,κάνω
1071,machen::V,тиемс,φτιάχνω
1072,herstellen::V,анокламс,κατασκευάζω
1073,bauen::V,путомс,χτίζω
1074,bauen::V,путомс,οικοδομώ
1075,reparieren::V,петемс,επισκευάζω
1076,reparieren::V,петемс,επιδιορθώνω
1077,verbessern::V,цебярьгофтомс,βελτιώνω
1078,verbessern::V,цебярьгофтомс,καλυτερεύω
1079,ändern::V,полафтомс,αλλάζω
1080,graben::V,шу́вомс,σκάβω
1081,graben::V,та́ргамс,σκάβω
1082,beugen::V,мяндемс,λυγίζω
1083,biegen::V,комафтомс,κάμπτω
1084,drehen::V,шо́вамс,στρέφω
1085,drehen::V,ша́рфнемс,στρέφω
1086,wenden::V,ша́рфтомс,γυρίζω
1087,umdrehen::V,шарфтомс,γυρίζω
1088,heben::V,ке́подемс,υψώνω
1089,heben::V,ке́подемс,σηκώνω
1090,hochheben::V,ке́подемс,υψώνω
1091,hochheben::V,ке́подемс,σηκώνω
1092,hochheben::V,ка́сфтомс,υψώνω
1093,hochheben::V,ка́сфтомс,σηκώνω
1094,ergreifen::V,фатямс,πιάνω
1095,ergreifen::V,фатямс,αρπάζω
1096,halten::V,кирдемс,βαστώ
1097,drücken::V,люпшта́мс,πιέζω
1098,schieben::V,шашфтомс,σπρώχνω
1099,kratzen::V,а́нгорямс,γρατσουνίζω
1100,kratzen::V,киськоря́мс,γρατσουνίζω
1101,lecken::V,нолсемс,γλείφω
1102,beißen::V,сускомс,δαγκάνω
1103,abreißen::V,сяземс,κόβω
1104,abreißen::V,сяземс,σχίζω
1105,abschneiden::V,керомс,αποκόπτω
1106,binden::V,сотомс,δένω
1107,stecken::V,сялгомс,χώνω
1108,brechen::V,си́ннемс,σπάζω
1109,brechen::V,ка́лафтомс,σπάζω
1110,klopfen::V,чакамс,χτυπώ
1111,klopfen::V,чакамс,τινάζω
1112,klopfen::V,чакиемс,χτυπώ
1113,klopfen::V,чакиемс,τινάζω
1114,hauen::V,шавомс,χτυπώ
1115,hauen::V,пиксомс,χτυπώ
1116,kleben::V,пе́тфнемс,κολλώ
1117,reiben::V,шо́вамс,τρίβω
1118,streichen::V,вадемс,αλείφω
1119,schleifen::V,шо́вамс,ακονίζω
1120,schneiden::V,керомс,κόβω
1121,rütteln::V,та́рфтомс,σείω
1122,rütteln::V,та́рфтомс,τινάζω
1123,schütteln::V,шука́демс,σείω
1124,schütteln::V,шука́демс,κουνώ
1125,schwenken::V,яфодемс,κουνώ
1126,schütten::V,каямс,χύνω
1127,schütten::V,нюрьхтя́мс,χύνω
1128,füllen::V,пяшкодемс,γεμίζω
1129,einwickeln::V,тапардамс,τυλίγω
1130,tragen::V,кандомс,φέρνω
1131,schleppen::V,ускомс,κουβαλώ
1132,ziehen::V,ускомс,τραβώ
1133,aufbewahren::V,ванфтомс,φυλάω
1134,werfen::V,ёрямс,ρίχνω
1135,fangen::V,кунда́мс,πιάνω
1136,packen::V,фатямс,τσακώνω
1137,verstecken::V,кяшемс,κρύβω
1138,teilen::V,явомс,μερίζω
1139,schicken::V,кучемс,στέλνω
1140,bringen::V,кандомс,φέρνω
1141,bringen::V,пачфтемс,φέρνω
1142,hinzufügen::V,пу́томс та́га,προσθέτω
1143,hinzufügen::V,ма́ксомс та́га,προσθέτω
1144,bekommen::V,сявомс,προσκομίζω
1145,erhalten::V,сявомс,παίρνω
1146,erhalten::V,сявомс,λαμβάνω
1147,nehmen::V,сявомс,πιάνω
1148,nehmen::V,сявомс,παίρνω
1149,wählen::V,ко́чкамс,εκλέγω
1150,auswählen::V,кочкамс,διαλέγω
1151,bewahren::V,ванфтомс,διατηρώ
1152,behindern::V,шорямс,εμποδίζω
1153,verderben::V,коламс,χαλώ
1154,verderben::V,гастямс,χαλώ
1155,beschädigen::V,тиендемс зиян,ζημιώνω
1156,zerbrechen::V,тапамс,σπάζω
1157,zerreißen::V,сяземс,σχίζω
1158,zerstören::V,ка́лафтомс,καταστρέφω
1159,verbrennen::V,пълхта́мс,καίω
1160,geben::V,ма́ксомс,δίνω
1161,reichen::V,максомс,δίνω
1162,schenken::V,каземс,χαρίζω
1163,versprechen::V,ма́ксомс вал,υπόσχομαι
1164,wünschen::V,арьсемс,εύχομαι
1165,loben::V,шна́мс,επαινώ
1166,küssen::V,палсемс,φιλώ
1167,wiegen::V,нюря́фтомс,κουνώ
1168,wiegen::V,нюря́фтомс,νανουρίζω
1169,zudecken::V,вельхтямс,σκεπάζω
1170,wecken::V,стя́фтомс,ξυπνώ
1171,wecken::V,съ́ргозьфтемс,ξυπνώ
1172,zeigen::V,няфтемс,δείχνω
1173,führen::V,вятемс,οδηγώ
1174,lehren::V,тонафтомс,διδάσκω
1175,unterrichten::V,тонафтомс,διδάσκω
1176,aufziehen::V,касфтомс,ανατρέφω
1177,leiten::V,вятемс,ηγούμαι
1178,leiten::V,вятемс,διευθύνω
1179,antreiben::V,вятемс,σπρώχνω
1180,antreiben::V,вятемс,παρακινώ
1181,lassen::V,кошардомс,αφήνω
1182,einladen::V,тердемс,προσκαλώ
1183,einladen::V,серьгядемс,προσκαλώ
1184,vereinigen::V,пуроптомс,ενώνω
1185,vereinigen::V,кочкамс марса,ενώνω
1186,besuchen::V,варжамс,επισκέπτομαι
1187,treffen::V,васьфтомс,συναντώ
1188,sich versammeln::V,кочкавомс,μαζεύομαι
1189,spielen::V,налхксемс,παίζω
1190,singen::V,морамс,τραγουδώ
1191,tanzen::V,кштимс,χορεύω
1192,sich trennen::V,явомс,αποχωρίζομαι
1193,verlassen::V,кадондомс,εγκαταλείπω
1194,retten::V,идемс,σώζω
1195,retten::V,араламс,σώζω
1196,bewachen::V,ваномс,φρουρώ
1197,schützen::V,а́раламс,προστατεύω
1198,verteidigen::V,а́раламс,υπερασπίζω
1199,sich schlagen::V,тюремс,χτυπιέμαι
1200,schießen::V,ляцемс,πυροβολώ
1201,siegen::V,сяськомс,νικώ
1202,ärgern::V,кяжияфтомс,τσαντίζω
1203,schlagen::V,токамс,χτυπώ
1204,treten::V,тапамс,κλοτσώ
1205,stechen::V,пупамс,τρυπώ
1206,stechen::V,сялгомс,τρυπώ
1207,stoßen::V,тостядемс,ωθώ
1208,stoßen::V,тостядемс,σπρώχνω
1209,stehlen::V,саламс,κλέβω
1210,stören::V,шорсемс,διαταράσσω
1211,belästigen::V,токсамс,ενοχλώ
1212,belästigen::V,аф кадомс ваймама,ενοχλώ
1213,verbergen::V,кяшемс,κρύβω
1214,täuschen::V,васькафтомс,παραπλανώ
1215,täuschen::V,кяльготнемс,παραπλανώ
1216,betrügen::V,васькафнемс,απατώ
1217,töten::V,шавомс,σκοτώνω
1218,töten::V,шавомс,θανατώνω
1219,töten::V,аде́ламс,σκοτώνω
1220,töten::V,аде́ламс,θανατώνω
1221,wohnen::V,эрямс,μένω
1222,wohnen::V,эрямс,κατοικώ
1223,arbeiten::V,покодемс,δουλεύω
1224,arbeiten::V,покодемс,εργάζομαι
1225,sammeln::V,кочкамс,μαζεύω
1226,sammeln::V,кочкамс,συλλέγω
1227,sammeln::V,пу́роптомс,μαζεύω
1228,sammeln::V,пу́роптомс,συλλέγω
1229,pflücken::V,фатнемс,κόβω
1230,pflücken::V,нотфнемс,κόβω
1231,jagen::V,кунда́мс,κυνηγώ
1232,fischen::V,калонь кунда́мс,ψαρεύω
1233,fassen::V,кунда́мс,πιάνω
1234,hüten::V,ваномс,φυλάγω
1235,hüten::V,ваномс,προσέχω
1236,treiben::V,панемс,οδηγώ
1237,anbinden::V,сотомс,δένω
1238,füttern::V,трямс,ταΐζω
1239,füttern::V,а́ндомс,ταΐζω
1240,melken::V,потямс,αρμέγω
1241,hacken::V,лазондомс,κόβω
1242,gießen::V,валомс,ποτίζω
1243,reifen::V,кенеремс,ωριμάζω
1244,zubereiten::V,анокламс,ετοιμάζω
1245,kochen::V,пидемс,βράζω
1246,backen::V,пидемс,ψήνω
1247,braten::V,пуштомс,τηγανίζω
1248,umrühren::V,шорямс,ανακατεύω
1249,stricken::V,кодамс,πλέκω
1250,nähen::V,стамс,ράβω
1251,färben::V,а́рхтомс,βάφω
1252,färben::V,а́рхтомс,χρωματίζω
1253,reinigen::V,ва́ткамс,καθαρίζω
1254,reinigen::V,а́роптомс,καθαρίζω
1255,waschen::V,муськомс,πλένω
1256,abwischen::V,нардамс,σφουγγίζω
1257,spülen::V,оргалдомс,ξεπλένω
1258,fegen::V,тяемс,σκουπίζω
1259,kehren::V,тяемс,σκουπίζω
1260,baden::V,э́шелямс,κάνω μπάνιο
1261,sich waschen::V,штамс,πλένομαι
1262,ausziehen::V,кайсефтемс,βγάζω
1263,anziehen::V,ща́фтомс,φορώ
1264,sich anziehen::V,щамс,ντύνομαι
1265,kämmen::V,се́ендемс,χτενίζω
1266,schmücken::V,на́ряжамс,στολίζω
1267,schmücken::V,ма́зоптомс,στολίζω
1268,sagen::V,азомс,λέω
1269,sagen::V,мярьгомс,λέω
1270,sprechen::V,корхтамс,μιλώ
1271,reden::V,корхнемс,μιλώ
1272,reden::V,корхнемс,κουβεντιάζω
1273,sich unterhalten::V,корхнемс,συνομιλώ
1274,sich unterhalten::V,корхнемс,κουβεντιάζω
1275,fragen::V,ки́зефтемс,ρωτώ
1276,bitten::V,а́намс,ζητώ
1277,bitten::V,а́намс,παρακαλώ
1278,bitten::V,ве́шемс,ζητώ
1279,bitten::V,ве́шемс,παρακαλώ
1280,erzählen::V,а́зондомс,διηγούμαι
1281,mitteilen::V,азомс,πληροφορώ
1282,nennen::V,лемдемс,ονομάζω
1283,nennen::V,путомс лем,ονομάζω
1284,rufen::V,серьгядемс,φωνάζω
1285,prahlen::V,шна́фтомс пря́,καυχιέμαι
1286,übersetzen::V,ётафтомс,μεταφράζω
1287,denken::V,арьсемс,σκέφτομαι
1288,glauben::V,кемамс,πιστεύω
1289,bemerken::V,ня́емс,παρατηρώ
1290,erkennen::V,содамс,αναγνωρίζω
1291,begreifen::V,сатомс,καταλαβαίνω
1292,verstehen::V,шарьхкодемс,ακούω
1293,lernen::V,тонафнемс,μαθαίνω
1294,wissen::V,со́дамс,ξέρω
1295,sich erinnern an::V,лятфтамс,θυμάμαι
1296,vergessen::V,юкстамс,ξεχνώ
1297,messen::V,ункснемс,μετρώ
1298,zählen::V,лу́вомс,μετρώ
1299,zählen::V,а́рьсемс,μετρώ
1300,rechnen::V,лувомс,λογαριάζω
1301,lesen::V,лувомс,διαβάζω
1302,lesen::V,морафтомс,διαβάζω
1303,malen::V,рисова́ндамс,ζωγραφίζω
1304,zeichnen::V,рисова́ндамс,σχεδιάζω
1305,schreiben::V,сёрмадомс,γράφω
1306,besitzen::V,улемс азоркс,κατέχω
1307,kaufen::V,рамамс,αγοράζω
1308,verkaufen::V,мимс,πουλώ
1309,bezahlen::V,пандомс,πληρώνω
1310,zahlen::V,па́ндомс,πληρώνω
1311,beherrschen::V,азорондамс,κυριαρχώ
1312,ertragen::V,кирдемс,βαστώ
1313,ertragen::V,кирдемс,αντέχω
1314,Netz::N,,δίχτυ
