,Concept_ID,be,ga
814,einmal::ADV,адзін раз,uair amháin
815,manchmal::ADV,часам,uaireanta
816,oft::ADV,часта,minic
817,immer::ADV,заўсёды,i gcónaí
818,niemals::ADV,ніколі,riamh
819,hier::ADV,тут,anseo
820,hierhin::ADV,сюды,anseo
821,von hier::ADV,адсюль,an áit seo
822,von hier::ADV,адгэтуль,an áit seo
823,dort::ADV,там,ann
824,dort::ADV,там,ansin
825,dorthin::ADV,туды,ann
826,dorthin::ADV,туды,ansin
827,geradeaus::ADV,прама,ar aghaidh
828,vorwärts::ADV,наперад,
829,rückwärts::ADV,назад,siar
830,zurück::ADV,назад,ar ais
831,unten::ADV,унізе,thíos
832,hinab::ADV,уніз,síos
833,oben::ADV,угары,thuas
834,oben::ADV,наверсе,thuas
835,hinauf::ADV,угару,suas
836,überall::ADV,усюды,i ngach áit
837,überall::ADV,усюды,ar fud na háite
838,nicht::ADV,не,ní
839,nicht::ADV,не,cha
840,ein wenig::ADV,трошкі,beagán
841,kaum::ADV,ледзьве,ar éigean
842,sehr::ADV,вельмі,an-
843,so::ADV,так,chomh
844,so::ADV,так,mar sin
845,noch::ADV,яшчэ,fós
846,noch::ADV,яшчэ,go fóill
847,nur::ADV,толькі,amháin
848,nur::ADV,толькі,níl ach
849,schon::ADV,ужо,cheana
850,schon::ADV,ужо,cheana féin
851,wieder::ADV,зноў,arís
852,wieder::ADV,зноў,athuair
853,vergebens::ADV,дарма,amú
854,vergebens::ADV,дарма,in aisce
855,vergebens::ADV,дарэмна,amú
856,vergebens::ADV,дарэмна,in aisce
857,vor::PRP,перад,ar thosach
858,hinter::PRP,за,laistiar de
859,hinter::PRP,за,taobh thiar de
860,hinter::PRP,ззаду,laistiar de
861,hinter::PRP,ззаду,taobh thiar de
862,unter::PRP,пад,faoi
863,durch::PRP,праз,trí
864,neben::PRP,каля,taobh le
865,neben::PRP,каля,in aice le
866,zwischen::PRP,між,idir
867,zwischen::PRP,паміж,idir
868,wegen::PRP,з-за,de bharr
869,wegen::PRP,з-за,mar gheall ar
870,dies::PRN,гэта,seo
871,das::PRN,тое,sin
872,alles::PRN,усё,gach rud
873,ich::PRN,я,mé
874,ich::PRN,я,mise
875,du::PRN,ты,tú
876,du::PRN,ты,tusa
877,er::PRN,ён,sé
878,er::PRN,ён,seisean
879,wir::PRN,мы,sinn
880,ihr::PRN,вы,sibh
881,ihr::PRN,вы,sibhse
882,sie::PRN,яны,siad
883,sie::PRN,яны,siadsan
884,was::FPRN,што,cad
885,was::FPRN,што,céard
886,wer::FPRN,хто,cé
887,wo::FADV,дзе,cá
888,wo::FADV,дзе,cén áit
889,wohin::FADV,куды,cá
890,wohin::FADV,куды,cén áit
891,wie::FADV,як,conas
892,wie::FADV,як,cén chaoi
893,warum::FADV,чаму,cén fáth
894,warum::FADV,чаму,cad chuige
895,wieviel::FNUM,колькі,cá mhéad
896,eins::NUM,адзін,aon
897,zwei::NUM,два,dhá
898,drei::NUM,тры,trí
899,vier::NUM,чатыры,ceathair
900,fünf::NUM,пяць,cúig
901,sechs::NUM,шесць,sé
902,sieben::NUM,сем,seacht
903,acht::NUM,восем,ocht
904,neun::NUM,дзевяць,naoi
905,zehn::NUM,дзесяць,deich
906,elf::NUM,адзінаццаць,aon déag
907,zwölf::NUM,дванаццаць,dó dhéag
908,zwanzig::NUM,дваццаць,fiche
909,dreißig::NUM,трыццаць,tríocha
910,vierzig::NUM,сорак,daichead
911,vierzig::NUM,сорак,ceathracha
912,fünfzig::NUM,пядзесят,caoga
913,sechzig::NUM,шесдзесят,seasca
914,siebzig::NUM,семдзесят,seachtó
915,achtzig::NUM,восемдзесят,ochtó
916,neunzig::NUM,дзевяноста,nócha
917,hundert::NUM,сто,céad
918,tausend::NUM,тысяча,míle
919,und::CNJ,і,agus
920,und::CNJ,ды,agus
921,oder::CNJ,або,nó
922,stehen::V,стаяць,seas
923,sitzen::V,сядзець,suigh
924,liegen::V,ляжаць,luigh
925,hängen::V,вісець,tá crochta
926,werden::V,стаць,éirigh
927,werden::V,зрабіцца,éirigh
928,passieren::V,трапіцца,tarlaigh
929,beginnen::V,пачацца,tosaigh
930,enden::V,кончыцца,críochnaigh
931,wechseln::V,мяняцца,athraigh
932,aufgehen[Sonne]::V,узысці,éirigh
933,untergehen[Sonne]::V,зайсці,fuin
934,untergehen[Sonne]::V,зайсці,téigh faoi
935,scheinen[Sonne]::V,свяціць,taitin
936,scheinen[Sonne]::V,свяціць,soilsigh
937,donnern::V,грымець,tá toirneach ann
938,wehen::V,дзьмуць,séid
939,strömen::V,ліцца,sil
940,fließen::V,цячы,rith
941,fließen::V,цячы,snigh
942,sich drehen::V,круціцца,cas
943,sich drehen::V,круціцца,imrothlaigh
944,sich drehen::V,варочацца,cas
945,sich drehen::V,варочацца,imrothlaigh
946,schwanken::V,хістацца,luasc
947,schwingen::V,гайдацца,luasc
948,schwingen::V,калыхацца,luasc
949,fallen::V,падаць,tit
950,brennen::V,гарэць,dóigh
951,rauchen::V,дымець,plúch toite
952,regnen::V,дажджыць,báistigh
953,regnen::V,дажджыць,tá ag cur báistí
954,gefrieren::V,замерзнуць,sioc
955,gefrieren::V,замерзнуць,reoigh
956,tauen::V,раставаць,leáigh
957,tauen::V,раставаць,coscair
958,schmelzen::V,плавіцца,leáigh
959,trocknen::V,сохнуць,triomaigh
960,sieden::V,кіпець,fiuch
961,sieden::V,кіпець,beirigh
962,faulen::V,гнісці,lobh
963,faulen::V,гнісці,dreoigh
964,verfaulen::V,згнісці,lobh
965,verfaulen::V,згнісці,feoigh
966,reißen::V,ірвацца,bris
967,versinken::V,тануць,téigh síos
968,vergehen::V,праходзіць,téigh thart
969,erscheinen::V,зʼявіцца,tar
970,verschwinden::V,знікнуць,imigh
971,sinken::V,спадаць,tit
972,sinken::V,спадаць,ísligh
973,abnehmen::V,паменшыцца,maolaigh
974,abnehmen::V,паменшыцца,laghdaigh
975,zunehmen::V,павялічвацца,méadaigh
976,steigen::V,паднімацца,éirigh
977,wachsen::V,расці,fás
978,glänzen::V,блішчаць,lonraigh
979,funkeln::V,бліскаць,drithligh
980,lärmen::V,шумець,tóg callán
981,läuten::V,званіць,buail
982,klingeln::V,званіць,buail
983,klirren::V,бразгаць,cling
984,brausen::V,бушаваць,búir
985,rauschen::V,шастаць,tá ag siosarnach
986,klingen::V,гучаць,tá glór ag
987,bellen::V,брахаць,amhastraigh
988,heulen::V,выць,glam
989,blasen::V,дзьмухнуць,séid
990,pfeifen::V,свістаць,lig fead
991,schreien::V,крычаць,béic
992,schreien::V,крычаць,glaoigh
993,stöhnen::V,стагнаць,lig cnead
994,zittern::V,дрыжаць,crith
995,zittern::V,дрыжаць,creathnaigh
996,leben::V,жыць,mair
997,geboren werden::V,нарадзіцца,rugadh
998,atmen::V,дыхаць,análaigh
999,trinken::V,піць,ól
1000,essen::V,есці,ith
1001,schlucken::V,глытаць,slog
1002,müde werden::V,стаміцца,tuirsigh
1003,einschlafen::V,заснуць,tit ina chodladh
1004,schlafen::V,спаць,codail
1005,aufwachen::V,рассыпацца,múscail
1006,aufstehen::V,устаць,éirigh
1007,sich erholen::V,адпачываць,lig scíth
1008,krank werden::V,захварэць,éirigh tinn
1009,krank sein::V,хварэць,tá tinn
1010,schmerzen::V,балець,tá pian i
1011,husten::V,кашляць,déan casacht
1012,genesen::V,паправіцца,téarnaigh
1013,genesen::V,паздаравець,téarnaigh
1014,sterben::V,памерці,éag
1015,sterben::V,памерці,faigh bás
1016,umkommen::V,загінуць,caill
1017,sich bewegen::V,рухацца,bog
1018,sich bewegen::V,рухацца,gluais
1019,sich rühren::V,варушыцца,corraigh
1020,sich erheben::V,устаць,seas suas
1021,sich setzen::V,сесці,suigh
1022,hinfallen::V,упасці,tit
1023,laufen::V,хадзіць,siúil
1024,schreiten::V,шагаць,siúil
1025,schreiten::V,крочыць,siúil
1026,spazierengehen::V,гуляць,téigh ag spaisteoireacht
1027,eilen::V,спяшацца,deifrigh
1028,eilen::V,спяшацца,brostaigh
1029,sich beeilen::V,спяшацца,deifrigh
1030,sich beeilen::V,спяшацца,déan deifir
1031,sausen::V,імчацца,luathaigh
1032,rennen::V,бегаць,rith
1033,springen::V,скакаць,léim
1034,klettern::V,лазіць,dreap
1035,schaukeln::V,гайдацца,téigh ar an maide corrach
1036,kriechen::V,поўзаць,snámh
1037,schwimmen::V,плаваць,snámh
1038,tauchen::V,ныраць,tum
1039,rudern::V,веславаць,iomair
1040,rudern::V,веславаць,rámhaigh
1041,fahren::V,ехаць,tiomáin
1042,fliegen::V,лятаць,eitil
1043,gehen::V,ісці,téigh
1044,weggehen::V,пайсці,imigh
1045,abfahren::V,адʼяжджаць,imigh
1046,anhalten::V,спыніцца,stad
1047,anhalten::V,затрымацца,stad
1048,hineingehen::V,уваходзіць,téigh isteach
1049,eintreten::V,увайсці,téigh isteach
1050,kommen::V,прыйсці,tar
1051,ankommen::V,прыбыць,tar
1052,zurückkommen::V,вярнуцца,fill
1053,bleiben::V,застацца,fan
1054,warten::V,чакаць,fan
1055,erwarten::V,чакаць,tá ag súil le
1056,erwarten::V,чакаць,tá ag dréim le
1057,suchen::V,шукаць,lorg
1058,finden::V,знайсці,faigh
1059,finden::V,знайсці,aimsigh
1060,versuchen::V,прабаваць,triail
1061,vorbereiten::V,падрыхтаваць,réitigh
1062,lieben::V,кахаць,gráigh
1063,mögen::V,любіць,taitin le
1064,mögen::V,любіць,is maith le
1065,lachen::V,смяяцца,gáir
1066,rühren::V,расчуліць,téigh i bhfeidhm ar
1067,weinen::V,плакаць,goil
1068,weinen::V,плакаць,caoin
1069,schimpfen::V,лаяцца,tá ag clamhsán
1070,sich ärgern::V,сердаваць,tá corraithe
1071,sich fürchten::V,баяцца,tá eagla ar
1072,fürchten::V,баяцца,tá eagla ar
1073,fliehen::V,уцякаць,teith
1074,flüchten::V,уцячы,éalaigh
1075,sehen::V,бачыць,feic
1076,anschauen::V,паглядзець,dearc
1077,anschauen::V,паглядзець,féach ar
1078,ansehen::V,глядзець,breathnaigh
1079,hören::V,чуць,cluin
1080,zuhören::V,слухаць,éist
1081,probieren::V,каштаваць,bliais
1082,riechen::V,нюхаць,bolaigh
1083,fühlen::V,адчуваць,braith
1084,fühlen::V,адчуваць,mothaigh
1085,scheinen::V,здавацца,tá an chuma ar
1086,zu sehen sein::V,віднецца,tá le feiceáil
1087,vernehmen::V,пачуць,clois
1088,frieren::V,мёрзнуць,tá fuar
1089,tun::V,рабіць,déan
1090,können::V,умець,féad
1091,können::V,умець,is féidir le
1092,wollen::V,хацець,tá ag iarraidh
1093,anfangen::V,пачаць,tosaigh
1094,anfangen::V,пачаць,cuir tús le
1095,beenden::V,закончыць,críochnaigh
1096,beenden::V,закончыць,cuir deireadh le
1097,aufhören::V,перастаць,stad
1098,gelingen::V,удацца,éirigh le
1099,geraten::V,аказацца,tá deireadh ar
1100,öffnen::V,адчыніць,oscail
1101,schließen::V,зачыніць,dún
1102,schließen::V,зачыніць,iaigh
1103,stellen::V,паставіць,cuir
1104,setzen::V,пасадзіць,cuir
1105,setzen::V,пасадзіць,socraigh
1106,legen::V,класці,cuir
1107,berühren::V,чапаць,teagmhaigh le
1108,verbinden::V,звязаць,ceangail
1109,bedecken::V,накрыць,clúdaigh
1110,bedecken::V,накрыць,cumhdaigh
1111,aufhängen::V,павесіць,croch
1112,anzünden::V,запаліць,las
1113,anzünden::V,запаліць,adhain
1114,aufheben::V,падняць,tóg
1115,aufheben::V,падняць,ardaigh
1116,zurücklassen::V,пакінуць,fág
1117,verlieren::V,згубіць,caill
1118,fallen lassen::V,упусціць,lig uait
1119,fallen lassen::V,упусціць,caith uait
1120,machen::V,зрабіць,déan
1121,machen::V,зрабіць,réitigh
1122,herstellen::V,вырабіць,táirg
1123,bauen::V,будаваць,tóg
1124,reparieren::V,правіць,deisigh
1125,verbessern::V,палепшыць,feabhsaigh
1126,ändern::V,змяніць,athraigh
1127,graben::V,капаць,tochail
1128,beugen::V,сагнуць,crom
1129,biegen::V,пагнуць,lúb
1130,drehen::V,вярцець,cas
1131,wenden::V,павярнуць,tiontaigh
1132,umdrehen::V,перавярнуць,iompaigh
1133,umdrehen::V,перавярнуць,tiontaigh
1134,heben::V,падымаць,ardaigh
1135,hochheben::V,падняць,tóg
1136,ergreifen::V,схапіць,beir ar
1137,ergreifen::V,схваціць,beir ar
1138,halten::V,трымаць,coimeád
1139,halten::V,трымаць,coinnigh
1140,drücken::V,націскаць,brúigh
1141,schieben::V,пхаць,brúigh
1142,schieben::V,штурхаць,brúigh
1143,kratzen::V,скрэбці,scríob
1144,lecken::V,лізаць,ligh
1145,lecken::V,лізаць,leadhb
1146,beißen::V,кусаць,bain greim as
1147,abreißen::V,адарваць,stróic
1148,abreißen::V,адарваць,tarraing
1149,abschneiden::V,адрэзаць,scoith
1150,binden::V,вязаць,ceangail
1151,stecken::V,уваткнуць,sáigh
1152,brechen::V,зламаць,bris
1153,klopfen::V,стукаць,cnag
1154,hauen::V,біць,buail
1155,kleben::V,клеіць,gliúáil
1156,reiben::V,церці,cuimil
1157,streichen::V,намазаць,leath
1158,schleifen::V,тачыць,líomh
1159,schneiden::V,рэзаць,gearr
1160,rütteln::V,хістаць,croith
1161,schütteln::V,трэсці,croith
1162,schwenken::V,махаць,luasc
1163,schütten::V,наліць,doirt
1164,füllen::V,напоўніць,líon
1165,einwickeln::V,загарнуць,cuach
1166,einwickeln::V,загарнуць,clúdaigh
1167,tragen::V,несці,iompair
1168,schleppen::V,цягнуць,tarraing
1169,ziehen::V,цягнуць,tarraing
1170,aufbewahren::V,захоўваць,coinnigh
1171,werfen::V,кідаць,caith
1172,fangen::V,лавіць,ceap
1173,packen::V,схапіць,beir ar
1174,packen::V,схваціць,beir ar
1175,verstecken::V,схаваць,folaigh
1176,verstecken::V,схаваць,cuir i bhfolach
1177,teilen::V,раздзяліць,roinn
1178,schicken::V,пасылаць,seol
1179,bringen::V,прынесці,beir
1180,bringen::V,прынесці,tabhair
1181,hinzufügen::V,дабавіць,cuir le
1182,bekommen::V,дастаць,faigh
1183,erhalten::V,атрымаць,faigh
1184,nehmen::V,ўзяць,tóg
1185,nehmen::V,ўзяць,glac
1186,wählen::V,выбраць,pioc
1187,wählen::V,выбраць,roghnaigh
1188,auswählen::V,адабраць,roghnaigh
1189,bewahren::V,захаваць,caomhnaigh
1190,behindern::V,перашкаджаць,cuir bac ar
1191,verderben::V,сапсаваць,mill
1192,beschädigen::V,пашкодзіць,loit
1193,beschädigen::V,пашкодзіць,déan damáiste do
1194,zerbrechen::V,разбіць,bris
1195,zerreißen::V,разадраць,stiall
1196,zerstören::V,разбурыць,mill
1197,zerstören::V,разбурыць,scrios
1198,verbrennen::V,спаліць,las
1199,verbrennen::V,спаліць,dóigh
1200,geben::V,даць,tabhair
1201,reichen::V,перадаць,sín
1202,reichen::V,перадаць,cuir
1203,schenken::V,дарыць,bronn
1204,schenken::V,дарыць,tabhair
1205,versprechen::V,абяцаць,geall
1206,wünschen::V,жадаць,guigh
1207,loben::V,хваліць,mol
1208,küssen::V,цалаваць,póg
1209,wiegen::V,гушкаць,bog
1210,wiegen::V,гушкаць,luasc
1211,wiegen::V,калыхаць,bog
1212,wiegen::V,калыхаць,luasc
1213,zudecken::V,накрыць,clúdaigh
1214,wecken::V,пабудзіць,dúisigh
1215,zeigen::V,паказаць,taispeáin
1216,führen::V,весці,treoraigh
1217,lehren::V,вучыць,múin
1218,lehren::V,вучыць,teagasc
1219,unterrichten::V,выкладаць,múin
1220,unterrichten::V,выкладаць,teagasc
1221,aufziehen::V,выхаваць,tóg
1222,leiten::V,кіраваць,tá i gceannas ar
1223,antreiben::V,падганяць,gríosaigh
1224,lassen::V,прымусіць,cuir ag
1225,einladen::V,запрасіць,cuir cuireadh ar
1226,vereinigen::V,абʼяднаць,aontaigh
1227,besuchen::V,наведаць,tabhair cuairt ar
1228,treffen::V,сустрэць,cas ar
1229,treffen::V,сустрэць,buail le
1230,sich versammeln::V,сабрацца,bailigh
1231,sich versammeln::V,сабрацца,cruinnigh
1232,spielen::V,гуляць,imir
1233,spielen::V,гуляць,tá ag spraoi
1234,singen::V,пець,can
1235,singen::V,спяваць,can
1236,tanzen::V,танцаваць,rinc
1237,tanzen::V,танцаваць,damhsaigh
1238,sich trennen::V,расстацца,scar
1239,verlassen::V,пакінуць,fág
1240,retten::V,выратаваць,tarrtháil
1241,bewachen::V,ахоўваць,cosain
1242,bewachen::V,ахоўваць,gardáil
1243,schützen::V,уберагаць,cosain
1244,verteidigen::V,абараніць,cosain
1245,sich schlagen::V,біцца,tá ag bruíon
1246,sich schlagen::V,драцца,tá ag bruíon
1247,schießen::V,страляць,caith
1248,schießen::V,страляць,scaoil
1249,siegen::V,перамагчы,bain
1250,siegen::V,перамагчы,buaigh
1251,ärgern::V,злаваць,cuir isteach ar
1252,schlagen::V,ударыць,buail
1253,treten::V,штурхаць,ciceáil
1254,stechen::V,укалоць,sáigh
1255,stoßen::V,папхнуць,brúigh
1256,stoßen::V,папхнуць,soncáil
1257,stehlen::V,украсці,goid
1258,stören::V,перашкодзіць,cuir isteach ar
1259,belästigen::V,дакучаць,cuir as do
1260,verbergen::V,скрыць,ceil
1261,verbergen::V,схаваць,ceil
1262,täuschen::V,падмануць,cuir dallamullóg ar
1263,betrügen::V,змахляваць,déan calaois ar
1264,töten::V,забіць,maraigh
1265,wohnen::V,жыць,cuir faoi
1266,wohnen::V,жыць,tá ina chónaí
1267,arbeiten::V,працаваць,oibrigh
1268,sammeln::V,сабраць,bailigh
1269,sammeln::V,сабраць,cruinnigh
1270,pflücken::V,зрываць,pioc
1271,jagen::V,паляваць,seilg
1272,fischen::V,рыбачыць,iasc
1273,fassen::V,злавіць,beir ar
1274,hüten::V,пасвіць,aoirigh
1275,treiben::V,гнаць,seol
1276,treiben::V,гнаць,tiomáin
1277,anbinden::V,прывязаць,ceangail
1278,füttern::V,карміць,cothaigh
1279,füttern::V,карміць,beathaigh
1280,melken::V,даіць,bligh
1281,melken::V,даіць,crúigh
1282,hacken::V,сячы,gearr
1283,gießen::V,паліць,uiscigh
1284,reifen::V,паспець,aibigh
1285,zubereiten::V,зварыць,cócaráil
1286,zubereiten::V,згатаваць,cócaráil
1287,kochen::V,варыць,bruith
1288,kochen::V,варыць,beirigh
1289,backen::V,пячы,bácáil
1290,braten::V,смажыць,róst
1291,braten::V,смажыць,frioch
1292,umrühren::V,перамяшаць,measc
1293,stricken::V,вязаць,cniotáil
1294,nähen::V,шыць,fuaigh
1295,färben::V,пафарбаваць,dathaigh
1296,reinigen::V,ачысціць,glan
1297,waschen::V,мыць,nigh
1298,abwischen::V,выцерці,glan
1299,spülen::V,паласкаць,sruthlaigh
1300,fegen::V,падмятаць,scuab
1301,kehren::V,месці,scuab
1302,baden::V,купацца,folc
1303,sich waschen::V,мыцца,nigh é féin
1304,ausziehen::V,зняць,bain de
1305,anziehen::V,надзець,cuir ar
1306,sich anziehen::V,адзецца,gléas é féin
1307,kämmen::V,прычасаць,cíor
1308,schmücken::V,аздобіць,maisigh
1309,sagen::V,сказаць,abair
1310,sprechen::V,гаварыць,labhair
1311,reden::V,размаўляць,caintigh
1312,sich unterhalten::V,гутарыць,caintigh
1313,sich unterhalten::V,гутарыць,tá ag comhrá
1314,fragen::V,спытаць,fiafraigh
1315,fragen::V,спытаць,cuir ceist
1316,bitten::V,прасіць,iarr
1317,erzählen::V,расказаць,inis
1318,erzählen::V,расказаць,eachtraigh
1319,mitteilen::V,паведаміць,aithris
1320,mitteilen::V,паведаміць,cuir in iúl
1321,nennen::V,назваць,ainmnigh
1322,rufen::V,зваць,glaoigh
1323,prahlen::V,хваліцца,maígh
1324,übersetzen::V,перакласці,aistrigh
1325,denken::V,думаць,síl
1326,denken::V,думаць,ceap
1327,glauben::V,верыць,creid
1328,bemerken::V,заўважыць,tabhair faoi deara
1329,erkennen::V,пазнаць,aithin
1330,begreifen::V,спасцігнуць,tuig
1331,verstehen::V,пачуць,tuig
1332,lernen::V,вучыцца,foghlaim
1333,wissen::V,знаць,tá a fhios ag
1334,sich erinnern an::V,памятаць,cuimhnigh ar
1335,sich erinnern an::V,памятаць,is cuimhne ar
1336,vergessen::V,забыць,dearmad
1337,messen::V,мераць,tomhais
1338,zählen::V,лічыць,cuntais
1339,rechnen::V,лічыць,ríomh
1340,rechnen::V,лічыць,áirigh
1341,lesen::V,чытаць,léigh
1342,malen::V,маляваць,péinteáil
1343,zeichnen::V,рысаваць,línigh
1344,zeichnen::V,рысаваць,tarraing
1345,schreiben::V,пісаць,scríobh
1346,besitzen::V,мець,is le
1347,kaufen::V,купіць,ceannaigh
1348,verkaufen::V,прадаць,díol
1349,bezahlen::V,заплаціць,íoc as
1350,zahlen::V,плаціць,íoc
1351,beherrschen::V,уладаць,rialaigh
1352,beherrschen::V,валодаць,rialaigh
1353,ertragen::V,выцерпець,seas
1354,ertragen::V,выцерпець,fulaing
1355,ertragen::V,выцерпець,foighnigh
