,Concept_ID,tr,pl
821,vorher::ADV,önceden,przedtem
822,zuerst::ADV,ilk önce,naprzód
823,zuerst::ADV,ilk önce,najpierw
824,einmal::ADV,bir defa,raz
825,manchmal::ADV,bazan,czasem
826,oft::ADV,sık sık,często
827,oft::ADV,çok defa,często
828,immer::ADV,daima,zawsze
829,immer::ADV,her zaman,zawsze
830,niemals::ADV,asla değil,nigdy
831,niemals::ADV,hiçbir zaman,nigdy
832,hier::ADV,burada,tu
833,hier::ADV,burada,tutaj
834,hierhin::ADV,buraya,tu
835,von hier::ADV,buradan,stąd
836,dort::ADV,orada,tam
837,dort::ADV,şurada,tam
838,dorthin::ADV,oraya,tam
839,dorthin::ADV,şuraya,tam
840,geradeaus::ADV,doğru,prosto
841,vorwärts::ADV,ileri,naprzód
842,rückwärts::ADV,geri,wstecz
843,zurück::ADV,geriye,z powrotem
844,unten::ADV,aşağıda,u dołu
845,unten::ADV,aşağıda,na dole
846,hinab::ADV,aşağıya,na_dół
847,hinab::ADV,aşağıya,w_dół
848,oben::ADV,yukarıda,w górze
849,oben::ADV,yukarıda,na górze
850,hinauf::ADV,yukarı,w górę
851,hinauf::ADV,yukarı,na górę
852,hinauf::ADV,yukarıya,w górę
853,hinauf::ADV,yukarıya,na górę
854,überall::ADV,her yerde,wszędzie
855,nicht::ADV,-mi-,nie
856,nicht::ADV,değil,nie
857,ein wenig::ADV,biraz,trochę
858,kaum::ADV,dar,ledwie
859,kaum::ADV,dar,prawie nie
860,kaum::ADV,hemen hemen değil,ledwie
861,kaum::ADV,hemen hemen değil,prawie nie
862,sehr::ADV,pek,bardzo
863,sehr::ADV,gayet,bardzo
864,so::ADV,öyle,tak
865,so::ADV,böyle,tak
866,noch::ADV,hâlâ,jeszcze
867,noch::ADV,henüz,jeszcze
868,nur::ADV,ancak,tylko
869,nur::ADV,yalnız,tylko
870,schon::ADV,çoktan,już
871,wieder::ADV,tekrar,znów
872,wieder::ADV,tekrar,znowu
873,wieder::ADV,yeniden,znów
874,wieder::ADV,yeniden,znowu
875,vergebens::ADV,boşuna,na próżno
876,vor::PRP,önünde,przed
877,hinter::PRP,arkasında,za
878,unter::PRP,altında,pod
879,durch::PRP,sayesinde,przez
880,durch::PRP,ortasından,przez
881,neben::PRP,yanında,obok
882,zwischen::PRP,arasında,między
883,wegen::PRP,dolayı,z powodu
884,dies::PRN,bu,to
885,das::PRN,o,to
886,das::PRN,şu,to
887,alles::PRN,hepsi,wszystko
888,alles::PRN,her şey,wszystko
889,ich::PRN,ben,ja
890,du::PRN,sen,ty
891,er::PRN,o,on
892,wir::PRN,biz,my
893,ihr::PRN,siz,wy
894,sie::PRN,onlar,oni
895,was::FPRN,ne,co
896,wer::FPRN,kim,kto
897,wo::FADV,nerede,gdzie
898,wohin::FADV,nereye,dokąd
899,wie::FADV,nasıl,jak
900,warum::FADV,neden,dlaczego
901,wieviel::FNUM,kaç,ile
902,wieviel::FNUM,ne kadar,ile
903,eins::NUM,bir,jeden
904,zwei::NUM,iki,dwa
905,drei::NUM,üç,trzy
906,vier::NUM,dört,cztery
907,fünf::NUM,beş,pięć
908,sechs::NUM,altı,sześć
909,sieben::NUM,yedi,siedem
910,acht::NUM,sekiz,osiem
911,neun::NUM,dokuz,dziewięć
912,zehn::NUM,on,dziesięć
913,elf::NUM,on bir,jedenaście
914,zwölf::NUM,on iki,dwanaście
915,zwanzig::NUM,yirmi,dwadzieścia
916,dreißig::NUM,otuz,trzydzieści
917,vierzig::NUM,kırk,czterdzieści
918,fünfzig::NUM,elli,pięćdziesiąt
919,sechzig::NUM,altmış,sześćdziesiąt
920,siebzig::NUM,yetmiş,siedemdziesiąt
921,achtzig::NUM,seksen,osiemdziesiąt
922,neunzig::NUM,doksan,dziewięćdziesiąt
923,hundert::NUM,yüz,sto
924,tausend::NUM,bin,tysiąc
925,und::CNJ,ve,i
926,und::CNJ,ile,i
927,oder::CNJ,ya,lub
928,oder::CNJ,ya,albo
929,oder::CNJ,yahut,lub
930,oder::CNJ,yahut,albo
931,stehen::V,durmak,stać
932,sitzen::V,oturmak,siedzieć
933,liegen::V,yatmak,leżeć
934,hängen::V,asılı olmak,wisieć
935,werden::V,olmak,zostać
936,werden::V,olmak,stać się
937,werden::V,olunmak,zostać
938,werden::V,olunmak,stać się
939,passieren::V,olmak,dziać się
940,passieren::V,olmak,zdarzyć się
941,beginnen::V,başlamak,zacząć się
942,enden::V,bitmek,kończyć się
943,enden::V,sona ermek,kończyć się
944,wechseln::V,değişmek,zmienić się
945,aufgehen[Sonne]::V,doğmak,wzejść
946,untergehen[Sonne]::V,batmak,zajść
947,scheinen[Sonne]::V,parlamak,świecić
948,donnern::V,gök gürlemek,grzmieć
949,wehen::V,esmek,wiać
950,strömen::V,akmak,płynąć
951,strömen::V,akmak,lać się
952,fließen::V,akmak,ciec
953,fließen::V,akmak,płynąć
954,sich drehen::V,dönmek,obracać się
955,schwanken::V,sallanmak,chwiać się
956,schwingen::V,titremek,wahać się
957,fallen::V,düşmek,padać
958,brennen::V,yanmak,palić się
959,rauchen::V,tütmek,dymić
960,rauchen::V,tütmek,dymić się
961,regnen::V,yağmak,padać
962,gefrieren::V,donmak,zamarznąć
963,tauen::V,erimek,tajać
964,schmelzen::V,erimek,topnieć
965,trocknen::V,kurumak,schnąć
966,sieden::V,kaynamak,wrzeć
967,sieden::V,kaynamak,kipieć
968,faulen::V,çürümek,gnić
969,verfaulen::V,çürümek,zgnić
970,reißen::V,yırtılmak,urywać się
971,versinken::V,batmak,tonąć
972,vergehen::V,geçmek,przechodzić
973,erscheinen::V,görünmek,zjawiać się
974,verschwinden::V,kaybolmak,zniknąć
975,sinken::V,inmek,spadać
976,abnehmen::V,azalmak,spadać
977,zunehmen::V,artmak,wzrosnąć
978,zunehmen::V,çoğalmak,wzrosnąć
979,steigen::V,artmak,wzrastać
980,steigen::V,yükselmek,wzrastać
981,wachsen::V,büyümek,rosnąć
982,wachsen::V,gelişmek,rosnąć
983,glänzen::V,parlamak,błyszczeć
984,funkeln::V,parıldamak,zabłyszczeć
985,lärmen::V,gürültü yapmak,hałasować
986,läuten::V,çalmak,dzwonić
987,klingeln::V,zil çalmak,dzwonić
988,klirren::V,şakırdamak,brzęczeć
989,klirren::V,zangırdamak,brzęczeć
990,brausen::V,köpürmek,huczeć
991,brausen::V,kükremek,huczeć
992,rauschen::V,fışırdamak,szumieć
993,rauschen::V,fışırdamak,szeleścić
994,klingen::V,tınlamak,brzmieć
995,klingen::V,tınlamak,dźwięczeć
996,bellen::V,havlamak,szczekać
997,heulen::V,ulumak,wyć
998,blasen::V,üflemek,dmuchnąć
999,pfeifen::V,düdük çalmak,gwizdać
1000,schreien::V,bağırmak,krzyczeć
1001,schreien::V,haykırmak,krzyczeć
1002,stöhnen::V,inlemek,stękać
1003,zittern::V,titremek,drżeć
1004,leben::V,yaşamak,żyć
1005,leben::V,hayatta olmak,żyć
1006,geboren werden::V,doğmak,urodzić się
1007,atmen::V,solunmak,oddychać
1008,atmen::V,nefes almak,oddychać
1009,trinken::V,içmek,pić
1010,essen::V,yemek,jeść
1011,schlucken::V,yutmak,połknąć
1012,müde werden::V,yorulmak,zmęczyć się
1013,einschlafen::V,uykuya dalmak,zasnąć
1014,schlafen::V,uyumak,spać
1015,aufwachen::V,uyanmak,obudzić się
1016,aufstehen::V,kalkmak,wstać
1017,aufstehen::V,yataktan kalkmak,wstać
1018,sich erholen::V,dinlenmek,wypoczywać
1019,krank werden::V,hastalanmak,zachorować
1020,krank sein::V,hasta olmak,chorować
1021,schmerzen::V,ağrımak,boleć
1022,husten::V,öksürmek,kaszlać
1023,genesen::V,şifa bulmak,wyzdrowieć
1024,sterben::V,ölmek,umrzeć
1025,sterben::V,vefat etmek,umrzeć
1026,umkommen::V,ölmek,zginąć
1027,sich bewegen::V,hareket etmek,poruszać się
1028,sich rühren::V,kımıldanmak,ruszyć się
1029,sich erheben::V,kalkmak,podnieść się
1030,sich erheben::V,ayağa kalkmak,podnieść się
1031,sich setzen::V,oturmak,usiąść
1032,hinfallen::V,yere düşmek,upaść
1033,laufen::V,yürümek,chodzić
1034,schreiten::V,yürümek,kroczyć
1035,schreiten::V,adım atmak,kroczyć
1036,spazierengehen::V,gezmek,iść na spacer
1037,spazierengehen::V,dolaşmak,iść na spacer
1038,eilen::V,seğirtmek,pospieszać
1039,sich beeilen::V,acele etmek,pospieszyć się
1040,sausen::V,hızla gitmek,pędzić
1041,rennen::V,koşmak,biec
1042,rennen::V,koşmak,biegać
1043,springen::V,atlamak,skakać
1044,springen::V,sıçramak,skakać
1045,klettern::V,tırmanmak,wspinać się
1046,schaukeln::V,sallanmak,huśtać
1047,schaukeln::V,sallanmak,kołysać
1048,kriechen::V,sürünmek,pełzać
1049,kriechen::V,sürünmek,czołgać się
1050,schwimmen::V,yüzmek,pływać
1051,tauchen::V,dalmak,zanurzać się
1052,rudern::V,kürek çekmek,wiosłować
1053,fahren::V,gitmek,jechać
1054,fliegen::V,uçmak,latać
1055,fliegen::V,uçmak,lecieć
1056,gehen::V,gitmek,iść
1057,weggehen::V,gitmek,odejść
1058,abfahren::V,kalkmak,odjechać
1059,anhalten::V,durmak,zatrzymać się
1060,hineingehen::V,içeri girmek,wchodzić
1061,eintreten::V,girmek,wejść
1062,eintreten::V,girmek,nastąpić
1063,kommen::V,gelmek,przyjść
1064,ankommen::V,varmak,przybyć
1065,zurückkommen::V,dönmek,wrócić
1066,bleiben::V,kalmak,zostać
1067,warten::V,beklemek,czekać
1068,erwarten::V,beklemek,oczekiwać
1069,suchen::V,aramak,szukać
1070,finden::V,bulmak,znaleźć
1071,versuchen::V,denemek,próbować
1072,vorbereiten::V,hazırlamak,przygotować
1073,lieben::V,sevmek,kochać
1074,mögen::V,beğenmek,lubić
1075,lachen::V,gülmek,śmiać się
1076,rühren::V,dokunmak,wzruszyć
1077,rühren::V,duygulandırmak,wzruszyć
1078,weinen::V,ağlamak,płakać
1079,schimpfen::V,küfretmek,kląć
1080,sich ärgern::V,kızmak,gniewać się
1081,sich fürchten::V,korkmak,bać się
1082,fürchten::V,korkmak,bać się
1083,fliehen::V,kaçmak,uciekać
1084,flüchten::V,kaçmak,uciec
1085,sehen::V,görmek,widzieć
1086,sehen::V,görmek,zobaczyć
1087,anschauen::V,seyretmek,oglądać
1088,ansehen::V,bakmak,popatrzeć na
1089,hören::V,duymak,słyszeć
1090,hören::V,işitmek,słyszeć
1091,zuhören::V,dinlemek,słuchać
1092,probieren::V,denemek,kosztować
1093,probieren::V,tadına bakmak,kosztować
1094,riechen::V,kokusunu almak,wąchać
1095,fühlen::V,duymak,czuć
1096,fühlen::V,duymak,odczuwać
1097,fühlen::V,hissetmek,czuć
1098,fühlen::V,hissetmek,odczuwać
1099,scheinen::V,görünmek,wydawać się
1100,zu sehen sein::V,görünmek,widnieć
1101,vernehmen::V,haber almak,usłyszeć
1102,frieren::V,üşümek,marznąć
1103,tun::V,etmek,czynić
1104,tun::V,yapmak,czynić
1105,können::V,bilmek,móc
1106,können::V,bilmek,umieć
1107,wollen::V,istemek,chcieć
1108,anfangen::V,başlamak,zacząć
1109,beenden::V,bitirmek,zakończyć
1110,aufhören::V,bitmek,przestać
1111,gelingen::V,başarmak,udać się
1112,geraten::V,düşmek,udać się
1113,öffnen::V,açmak,otworzyć
1114,schließen::V,kapamak,zamknąć
1115,stellen::V,koymak,postawić
1116,setzen::V,koymak,posadzić
1117,setzen::V,oturtmak,posadzić
1118,legen::V,koymak,kłaść
1119,legen::V,yatırmak,kłaść
1120,berühren::V,dokunmak,dotykać
1121,verbinden::V,bağlamak,łączyć
1122,verbinden::V,birleştirmek,łączyć
1123,bedecken::V,örtmek,przykryć
1124,bedecken::V,kaplamak,przykryć
1125,aufhängen::V,asmak,powiesić
1126,anzünden::V,yakmak,zapalić
1127,anzünden::V,ateşlemek,zapalić
1128,aufheben::V,kaldırmak,podnieść
1129,zurücklassen::V,geride bırakmak,zostawić
1130,verlieren::V,yitirmek,zgubić
1131,verlieren::V,kaybetmek,zgubić
1132,fallen lassen::V,düşürmek,upuścić
1133,machen::V,yapmak,zrobić
1134,herstellen::V,yapmak,wytworzyć
1135,herstellen::V,imal etmek,wytworzyć
1136,bauen::V,kurmak,budować
1137,bauen::V,inşa etmek,budować
1138,reparieren::V,onarmak,naprawiać
1139,reparieren::V,tamir etmek,naprawiać
1140,verbessern::V,düzeltmek,ulepszyć
1141,ändern::V,değiştirmek,zmienić
1142,graben::V,kazmak,kopać
1143,beugen::V,eğmek,zagiąć
1144,biegen::V,bükmek,zgiąć
1145,drehen::V,çevirmek,obracać
1146,drehen::V,döndürmek,obracać
1147,wenden::V,çevirmek,obrocić
1148,umdrehen::V,çevirmek,obrocić
1149,heben::V,kaldırmak,podnosić
1150,hochheben::V,yukarı kaldırmak,podnieść
1151,ergreifen::V,tutmak,chwycić
1152,ergreifen::V,yakalamak,chwycić
1153,halten::V,tutmak,trzymać
1154,drücken::V,sıkmak,naciskać
1155,schieben::V,itmek,pchać
1156,schieben::V,itmek,posuwać
1157,schieben::V,sürmek,pchać
1158,schieben::V,sürmek,posuwać
1159,kratzen::V,kaşımak,drapać
1160,lecken::V,yalamak,lizać
1161,beißen::V,ısırmak,kąsać
1162,abreißen::V,koparmak,oderwać
1163,abschneiden::V,keserek ayırmak,odciąć
1164,binden::V,bağlamak,wiązać
1165,stecken::V,sokmak,wetknąć
1166,brechen::V,kırmak,złamać
1167,klopfen::V,çalmak,pukać
1168,klopfen::V,çalmak,stukać
1169,hauen::V,vurmak,bić
1170,kleben::V,yapıştırmak,kleić
1171,reiben::V,ovmak,trzeć
1172,reiben::V,sürtmek,trzeć
1173,streichen::V,sürmek,smarować
1174,schleifen::V,bilemek,ostrzyć
1175,schneiden::V,kesmek,ciąć
1176,schneiden::V,kesmek,krajać
1177,rütteln::V,sallamak,trząść
1178,schütteln::V,sarsmak,trząść
1179,schütteln::V,çalkamak,trząść
1180,schwenken::V,sallamak,machać
1181,schütten::V,dökmek,nasypać
1182,schütten::V,akıtmak,nasypać
1183,füllen::V,doldurmak,napełnić
1184,einwickeln::V,sarmak,zawinąć
1185,tragen::V,taşımak,nieść
1186,schleppen::V,sürüklemek,wlec
1187,ziehen::V,çekmek,ciągnąć
1188,aufbewahren::V,saklamak,przechowywać
1189,werfen::V,atmak,rzucać
1190,fangen::V,tutmak,łowić
1191,fangen::V,yakalamak,łowić
1192,packen::V,tutmak,chwycić
1193,packen::V,yakalamak,chwycić
1194,verstecken::V,saklamak,ukryć
1195,verstecken::V,saklamak,schować
1196,teilen::V,bölmek,podzielić
1197,teilen::V,ayırmak,podzielić
1198,schicken::V,yollamak,posyłać
1199,schicken::V,göndermek,posyłać
1200,bringen::V,getirmek,przynieść
1201,hinzufügen::V,katmak,dodać
1202,hinzufügen::V,eklemek,dodać
1203,bekommen::V,almak,dostać
1204,bekommen::V,eline geçmek,dostać
1205,erhalten::V,almak,otrzymać
1206,nehmen::V,almak,wziąć
1207,wählen::V,seçmek,wybrać
1208,auswählen::V,seçmek,wybrać
1209,auswählen::V,ayırmak,wybrać
1210,bewahren::V,korumak,zachować
1211,behindern::V,engellemek,utrudnić
1212,behindern::V,engellemek,przeszkadzać
1213,verderben::V,bozmak,zepsuć
1214,beschädigen::V,zedelemek,uszkodzić
1215,beschädigen::V,ziyan vermek,uszkodzić
1216,zerbrechen::V,kırmak,złamać
1217,zerreißen::V,yırtmak,drzeć
1218,zerreißen::V,yırtmak,rozdzierać
1219,zerstören::V,yıkmak,zniszczyć
1220,zerstören::V,tahrip etmek,zniszczyć
1221,verbrennen::V,yakmak,spalić
1222,geben::V,vermek,dać
1223,reichen::V,uzatmak,podać
1224,schenken::V,hediye etmek,darować
1225,versprechen::V,vaat etmek,obiecać
1226,wünschen::V,kutlamak,życzyć
1227,loben::V,övmek,chwalić
1228,küssen::V,öpmek,całować
1229,wiegen::V,sallamak,kołysać
1230,zudecken::V,örtmek,przykryć
1231,wecken::V,uyandırmak,zbudzić
1232,zeigen::V,göstermek,pokazać
1233,führen::V,gezdirmek,wieść
1234,führen::V,gezdirmek,prowadzić
1235,führen::V,yol göstermek,wieść
1236,führen::V,yol göstermek,prowadzić
1237,lehren::V,okutmak,uczyć
1238,lehren::V,öğretmek,uczyć
1239,unterrichten::V,öğretmek,nauczać
1240,aufziehen::V,yetiştirmek,wychować
1241,leiten::V,yönetmek,kierować
1242,leiten::V,idare etmek,kierować
1243,antreiben::V,teşvik etmek,popędzić
1244,lassen::V,-tırmak,zostawić
1245,einladen::V,davet etmek,zaprosić
1246,vereinigen::V,birleştirmek,zjednoczyć
1247,besuchen::V,uğramak,odwiedzić
1248,besuchen::V,ziyaret etmek,odwiedzić
1249,besuchen::V,görmeye gitmek,odwiedzić
1250,treffen::V,rastlamak,trafić
1251,treffen::V,rastlamak,spotkać
1252,treffen::V,isabet etmek,trafić
1253,treffen::V,isabet etmek,spotkać
1254,sich versammeln::V,toplanmak,zebrać się
1255,sich versammeln::V,toplanmak,zgromadzić się
1256,spielen::V,oynamak,grać
1257,spielen::V,oynamak,bawić się
1258,singen::V,söylemek,śpiewać
1259,singen::V,şarkı söylemek,śpiewać
1260,tanzen::V,oynamak,pląsać
1261,tanzen::V,oynamak,tańczyć
1262,tanzen::V,dans etmek,pląsać
1263,tanzen::V,dans etmek,tańczyć
1264,sich trennen::V,ayrılmak,rozstać się
1265,verlassen::V,bırakmak,opuścić
1266,verlassen::V,terk etmek,opuścić
1267,retten::V,kurtarmak,ocalić
1268,retten::V,kurtarmak,uratować
1269,bewachen::V,gözetmek,pilnować
1270,schützen::V,korumak,ochronić
1271,verteidigen::V,savunmak,bronić
1272,sich schlagen::V,dövüşmek,pobić się
1273,schießen::V,ateş etmek,strzelać
1274,siegen::V,yenmek,zwycziężyć
1275,ärgern::V,kızdırmak,gniewać
1276,schlagen::V,dövmek,bić
1277,schlagen::V,dövmek,uderzyć
1278,treten::V,tepmek,kopnąć
1279,stechen::V,sokmak,ukłuć
1280,stechen::V,batırmak,ukłuć
1281,stoßen::V,itmek,popchnąć
1282,stehlen::V,çalmak,ukraść
1283,stören::V,bozmak,zakłócić
1284,stören::V,bozmak,przeszkodzić
1285,stören::V,etkilemek,zakłócić
1286,stören::V,etkilemek,przeszkodzić
1287,belästigen::V,rahatsız etmek,dokuczać
1288,verbergen::V,saklamak,ukryć
1289,täuschen::V,aldatmak,łudzić
1290,betrügen::V,aldatmak,oszukać
1291,betrügen::V,dolandırmak,oszukać
1292,töten::V,öldürmek,zabić
1293,wohnen::V,oturmak,mieszkać
1294,arbeiten::V,çalışmak,pracować
1295,sammeln::V,toplamak,zebrać
1296,pflücken::V,koparmak,zerwać
1297,jagen::V,avlanmak,polować
1298,fischen::V,balık tutmak,łowić ryby
1299,fassen::V,tutmak,złapać
1300,fassen::V,yakalamak,złapać
1301,hüten::V,otlatmak,paść
1302,treiben::V,gütmek,pędzić
1303,anbinden::V,bağlamak,przywiązać
1304,füttern::V,beslemek,karmić
1305,melken::V,sağmak,doić
1306,hacken::V,yarmak,rąbać
1307,gießen::V,sulamak,lać
1308,gießen::V,sulamak,podlać
1309,reifen::V,olgunlaşmak,dojrzeć
1310,zubereiten::V,hazırlamak,przyrządzić
1311,kochen::V,pişirmek,gotować
1312,kochen::V,kaynatmak,gotować
1313,backen::V,pişirmek,piec
1314,backen::V,fırında pişirmek,piec
1315,braten::V,kızartmak,piec
1316,braten::V,kızartmak,smażyć
1317,umrühren::V,karıştırmak,przemieszać
1318,stricken::V,örmek,dziać
1319,nähen::V,dikmek,szyć
1320,färben::V,boyamak,pofarbować
1321,reinigen::V,temizlemek,oczyścić
1322,waschen::V,yıkamak,prać
1323,abwischen::V,silmek,obetrzeć
1324,spülen::V,çalkamak,płukać
1325,fegen::V,süpürmek,zamiatać
1326,kehren::V,süpürmek,zamieść
1327,baden::V,yıkanmak,kąpać się
1328,baden::V,banyo yapmak,kąpać się
1329,sich waschen::V,yıkanmak,myć się
1330,ausziehen::V,çıkarmak,zdjąć
1331,anziehen::V,giymek,włożyć
1332,sich anziehen::V,giyinmek,ubrać się
1333,kämmen::V,taramak,uczesać
1334,schmücken::V,süslemek,ozdabiać
1335,sagen::V,demek,powiedzieć
1336,sagen::V,söylemek,powiedzieć
1337,sprechen::V,konuşmak,mówić
1338,reden::V,konuşmak,mówić
1339,sich unterhalten::V,sohbet etmek,rozmawiać
1340,fragen::V,sormak,zapytać
1341,bitten::V,dilemek,prosić
1342,bitten::V,rica etmek,prosić
1343,erzählen::V,bahsetmek,opowiedzieć
1344,erzählen::V,hikâye etmek,opowiedzieć
1345,mitteilen::V,bildirmek,zawiadomić o
1346,nennen::V,adlandırmak,nazwać
1347,rufen::V,çağırmak,wołać
1348,prahlen::V,övünmek,chełpić się
1349,übersetzen::V,çevirmek,tłumaczyć
1350,übersetzen::V,tercüme etmek,tłumaczyć
1351,denken::V,düşünmek,myśleć
1352,glauben::V,inanmak,sądzić
1353,glauben::V,inanmak,wierzyć
1354,glauben::V,zannetmek,sądzić
1355,glauben::V,zannetmek,wierzyć
1356,bemerken::V,farkına varmak,zauważyć
1357,erkennen::V,tanımak,poznać
1358,begreifen::V,anlamak,zrozumieć
1359,begreifen::V,kavramak,zrozumieć
1360,verstehen::V,duymak,rozumieć
1361,verstehen::V,duymak,dosłyszeć
1362,verstehen::V,anlamak,rozumieć
1363,verstehen::V,anlamak,dosłyszeć
1364,lernen::V,öğrenmek,uczyć się
1365,wissen::V,bilmek,wiedzieć
1366,sich erinnern an::V,hatırlamak,przypomnieć sobie
1367,vergessen::V,unutmak,zapomnieć
1368,messen::V,ölçmek,mierzyć
1369,zählen::V,saymak,liczyć
1370,rechnen::V,hesap etmek,rachować
1371,lesen::V,okumak,czytać
1372,malen::V,resmini yapmak,malować
1373,zeichnen::V,çizmek,rysować
1374,schreiben::V,yazmak,pisać
1375,besitzen::V,haiz olmak,posiadać
1376,besitzen::V,sahip olmak,posiadać
1377,kaufen::V,almak,kupić
1378,verkaufen::V,satmak,sprzedać
1379,bezahlen::V,ödemek,zapłacić
1380,zahlen::V,ödemek,płacić
1381,beherrschen::V,hâkim olmak,opanować
1382,ertragen::V,dayanmak,znieść
1383,ertragen::V,katlanmak,znieść
