,Concept_ID,sq,av
749,anderer::A,tjetër,батӏияб
750,erster::A,parë,тӏоцебесеб
751,zweiter::A,dytë,кӏиабилеб
752,dritter::A,i tretë,лъабабилеб
753,letzter::A,fundit,ахирисеб
754,allein::ADV,vetëm,ялгъузго
755,auf einmal::ADV,njëkohësisht,цихӏинтӏаго
756,zusammen::ADV,bashkë,цойида
757,zusammen::ADV,së bashku,цойида
758,lange::ADV,për një kohë të gjatë,
759,plötzlich::ADV,befas,цойидасанго
760,sofort::ADV,menjëherë,гьебсагӏат
761,sofort::ADV,aty për aty,гьебсагӏат
762,später::ADV,më vonë,
763,jetzt::ADV,tash,гьанже
764,heute::ADV,sot,жакъа
765,morgen::ADV,nesër,метер
766,bald::ADV,shpejt,гьабсагӏаталъ
767,bald::ADV,së shpejti,гьабсагӏаталъ
768,dann::ADV,pastaj,цинги
769,gestern::ADV,dje,сон
770,einst::ADV,dikur,цин
771,damals::ADV,atëherë,гьебмехалъ
772,damals::ADV,atëherë,гьебмехалда
773,danach::ADV,mandej,цинги
774,danach::ADV,mandej,хадуса
775,vorher::ADV,më parë,цебе
776,zuerst::ADV,së pari,тӏоцебе
777,einmal::ADV,njëherë,цинцӏул
778,einmal::ADV,njëherë,цихӏин
779,einmal::ADV,njëherë,цоцӏул
780,manchmal::ADV,nganjëherë,олоцӏул
781,oft::ADV,shpesh,гӏемерго
782,immer::ADV,përherë,кидаго
783,immer::ADV,gjithnjë,кидаго
784,niemals::ADV,kurrë,киданиги
785,niemals::ADV,asnjëherë,киданиги
786,hier::ADV,këtu,аниб
787,hierhin::ADV,knej,анибехун
788,von hier::ADV,që këtej,гьаниса
789,von hier::ADV,prej këtej,гьаниса
790,dort::ADV,aty,гьениб
791,dort::ADV,atje,гьениб
792,dorthin::ADV,anej,гьадаба
793,geradeaus::ADV,drejt,битӏутӏа
794,vorwärts::ADV,mbroth,цебехун
795,vorwärts::ADV,përpara,цебехун
796,rückwärts::ADV,mbrapsht,нахъ-нахъ
797,zurück::ADV,prapa,нахъе
798,zurück::ADV,mbrapsht,нахъе
799,unten::ADV,poshtë,ахакь
800,unten::ADV,poshtë,гъоркь
801,hinab::ADV,përposh,эхебе
802,oben::ADV,lart,тӏад
803,oben::ADV,lart,тӏадехун
804,oben::ADV,sipër,тӏад
805,oben::ADV,sipër,тӏадехун
806,hinauf::ADV,lart,эхеде
807,hinauf::ADV,përpjetë,эхеде
808,überall::ADV,kudo,кибго
809,nicht::ADV,s',
810,nicht::ADV,nuk,
811,ein wenig::ADV,një tis,дагьабго
812,kaum::ADV,mezi,хӏалалъ
813,sehr::ADV,fort,кутакалда
814,sehr::ADV,shumë,кутакалда
815,so::ADV,ashtu,гьедин
816,so::ADV,kështu,гьедин
817,noch::ADV,ende,жеги
818,noch::ADV,akoma,жеги
819,nur::ADV,vetëm,гӏӣцӏго
820,schon::ADV,tashmë,
821,wieder::ADV,përsëri,на́хъеги
822,vergebens::ADV,kot,чӏалгӏаде
823,vor::PRP,para,цебе
824,hinter::PRP,prapa,хадуса
825,hinter::PRP,mbrapa,хадуса
826,unter::PRP,nën,ахакь
827,unter::PRP,nën,гъоркь
828,durch::PRP,nëpër,
829,neben::PRP,pranë,аскӏо
830,neben::PRP,përbri,аскӏо
831,zwischen::PRP,midis,гьоркьоб
832,zwischen::PRP,ndërmjet,гьоркьоб
833,wegen::PRP,për,гьелда
834,dies::PRN,ky,гьаб
835,dies::PRN,ky,гьеб
836,das::PRN,ky,доб
837,alles::PRN,gjithçka,
838,ich::PRN,unë,дун
839,du::PRN,ti,дуца
840,er::PRN,ai,доб
841,wir::PRN,ne,ниж
842,ihr::PRN,ju,нуж
843,sie::PRN,ata,дол
844,sie::PRN,ata,эл
845,was::FPRN,ç',щиб
846,was::FPRN,çfarë,щиб
847,wer::FPRN,kush,щиб
848,wo::FADV,ku,киб
849,wo::FADV,ku,кибехун
850,wohin::FADV,për ku,кибехун
851,wie::FADV,si,кин
852,warum::FADV,pse,щай
853,warum::FADV,përse,щай
854,wieviel::FNUM,sa,кигӏан
855,eins::NUM,një,цо
856,zwei::NUM,dy,кӏиго
857,drei::NUM,tre,лъабго
858,vier::NUM,katër,ункъо
859,fünf::NUM,pesë,щуго
860,sechs::NUM,gjashtë,анлъго
861,sieben::NUM,shtatë,анкьго
862,acht::NUM,tetë,микьго
863,neun::NUM,nëntë,ичӏго
864,zehn::NUM,dhjetë,анцӏго
865,elf::NUM,njëmbëdhjetë,анцӏила цо
866,zwölf::NUM,dymbëdhjetë,кӏиго-анцӏила
867,zwanzig::NUM,njëzet,къого
868,dreißig::NUM,tridhjetë,лъеберго
869,vierzig::NUM,dyzet,кӏикъого
870,fünfzig::NUM,pesëdhjetë,кӏикъо́ялда анцӏго
871,sechzig::NUM,gjashtëdhjetë,лъабкъого
872,siebzig::NUM,shtatëdhjetë,лъабкъо́ялда анцӏго
873,achtzig::NUM,tetëdhjetë,ункъого
874,neunzig::NUM,nëntëdhjetë,ункъоялда а́нцӏила
875,hundert::NUM,qind,нусго
876,tausend::NUM,mijë,азарго
877,und::CNJ,e,ва
878,und::CNJ,e,-ги
879,und::CNJ,dhe,ва
880,und::CNJ,dhe,-ги
881,oder::CNJ,a,ялъуни
882,oder::CNJ,apo,ялъуни
883,stehen::V,rri,бахъунчӏезе
884,sitzen::V,rri,гӏодов чӏезе
885,liegen::V,rri shtrirë,бегизе
886,hängen::V,varem,базе
887,werden::V,bëhem,бахъине
888,passieren::V,ndodh,лъугьине
889,passieren::V,ndodh,лъугьа-бахъине
890,beginnen::V,filloj,байбихьизе
891,enden::V,përfundoj,лъугӏизе
892,wechseln::V,ndërroj,хиса-басизе
893,wechseln::V,ndërroj,хисизе
894,aufgehen[Sonne]::V,hapem,баккизе
895,untergehen[Sonne]::V,hyj,щинкӏизе
896,untergehen[Sonne]::V,perëndoj,щинкӏизе
897,scheinen[Sonne]::V,ndriçoj,къалъ-къалъизе
898,donnern::V,gjëmoj,гъугъазе
899,donnern::V,bubulloj,гъугъазе
900,wehen::V,fryj,пуйзе
901,strömen::V,derdh,чвахизе
902,fließen::V,rrjedh,чвахизе
903,sich drehen::V,rrotullohem,сверизе
904,schwanken::V,dyzoj,хьвагӏезе
905,schwanken::V,dyzoj,багъа-бачаризе
906,schwingen::V,dridhem,щвартӏезе
907,fallen::V,bie,бортизе
908,brennen::V,digjem,рекӏине
909,rauchen::V,nxjerr tym,кӏкӏуй буризе
910,regnen::V,bie shi,базе
911,gefrieren::V,ngrij,гӏу́низе
912,tauen::V,shkrij,биаризе
913,schmelzen::V,shkrij,биине
914,trocknen::V,thaj,бакъвазе
915,sieden::V,ziej,гьалдезе
916,faulen::V,kalbem,махӏцине
917,faulen::V,prishem,махӏцине
918,verfaulen::V,kalbem,туризе
919,reißen::V,grisem,бихъизе
920,reißen::V,shqyhem,бихъизе
921,versinken::V,humboj,гъанкъизе
922,vergehen::V,kaloj,базе
923,vergehen::V,kaloj,бахъизе
924,vergehen::V,kaloj,ине
925,erscheinen::V,dukem,баккизе
926,verschwinden::V,zhdukem,къине
927,verschwinden::V,zhdukem,билизе
928,sinken::V,ulem,гӏодо́бе ккезе
929,abnehmen::V,pakësohem,тӏаса камизе
930,abnehmen::V,zvogëlohem,тӏаса камизе
931,zunehmen::V,shtohem,гӏемерлъизе
932,steigen::V,rritem,бахине
933,wachsen::V,rritem,кӏодолъизе
934,glänzen::V,vezulloj,цӏвакизе
935,funkeln::V,xixoj,паркъезе
936,funkeln::V,xixëlloj,паркъезе
937,lärmen::V,oshtij,хъудизе
938,lärmen::V,oshtij,чӏиргъдизе
939,lärmen::V,zhurmoj,хъудизе
940,lärmen::V,zhurmoj,чӏиргъдизе
941,läuten::V,bie,кьабизе
942,klingeln::V,i bie ziles,кьабизе
943,klirren::V,kërcëlloj,зваргъизе
944,brausen::V,gjëmoj,гьалаглъизе
945,rauschen::V,fëshfërij,шуршудизе
946,klingen::V,tingëlloj,бахъине
947,bellen::V,leh,гъанчдезе
948,heulen::V,ulërij,рурудизе
949,blasen::V,fryj,гьохьизе
950,pfeifen::V,fishkëllej,гьещтӏезе
951,schreien::V,bërtas,ахӏизе
952,schreien::V,bërtas,ахӏдезе
953,stöhnen::V,rënkoj,зигардизе
954,zittern::V,trembem,дарран
955,zittern::V,trembem,гьаргьадизе
956,leben::V,rroj,бетӏербахъизе
957,leben::V,jetoj,бетӏербахъизе
958,geboren werden::V,lind,лъугьине
959,atmen::V,marr frymë,хӏухьел биччазе
960,trinken::V,pi,гьекъезе
961,essen::V,ha,квине
962,essen::V,ha,кваназе
963,schlucken::V,gëlltis,кӏкӏвине
964,schlucken::V,gëlltis,къулчӏизе
965,schlucken::V,kapërdij,кӏкӏвине
966,schlucken::V,kapërdij,къулчӏизе
967,müde werden::V,lodhem,сваказе
968,einschlafen::V,bie të fle,кьижизе
969,einschlafen::V,bie të fle,гъапуллъизе
970,schlafen::V,fle,кьижизе
971,aufwachen::V,zgjohem,бигьине
972,aufstehen::V,çohem,бахъине
973,aufstehen::V,çohem,тӏадебахъине
974,aufstehen::V,ngrihem,бахъине
975,aufstehen::V,ngrihem,тӏадебахъине
976,sich erholen::V,qetësohem,хьи бахъизе
977,sich erholen::V,qetësohem,хӏалхьи гьабизе
978,sich erholen::V,shtendosem,хьи бахъизе
979,sich erholen::V,shtendosem,хӏалхьи гьабизе
980,krank werden::V,bie i sëmurë,унтизе
981,krank sein::V,jam i sëmurë,унтизе
982,schmerzen::V,dhemb,унтизе
983,husten::V,kollitem,хъегӏизе
984,genesen::V,shërohem,лъилъизе
985,sterben::V,vdes,хвезе
986,umkommen::V,vdes,гьалаглъизе
987,umkommen::V,mbaroj,гьалаглъизе
988,sich bewegen::V,shkundem,багъаризе
989,sich bewegen::V,shkundem,багъаргъизе
990,sich rühren::V,lëviz,багъаризе
991,sich erheben::V,ngrihem,тӏадебахъине
992,sich erheben::V,ngrihem,бахъине
993,sich setzen::V,ulem,гӏодов чӏезе
994,hinfallen::V,gremisem,щапизе
995,laufen::V,eci,хьвадизе
996,schreiten::V,çapem,чӏезе
997,spazierengehen::V,shëtis,тира-сверизе
998,eilen::V,ngas,ракӏхӏалакине
999,eilen::V,ngas,дуризе
1000,sich beeilen::V,nxitoj,дуризе
1001,sich beeilen::V,nxitoj,гӏедегӏизе
1002,sausen::V,eci shpejt,тӏуризе
1003,rennen::V,vrapoj,бекеризе
1004,springen::V,kërcej,кӏанцӏизе
1005,klettern::V,hipi,хархадизе
1006,schaukeln::V,kolovitem,гьерщезе
1007,kriechen::V,zvarritem,хъурщизе
1008,schwimmen::V,notoj,лъедезе
1009,tauchen::V,zhytem,букъардизе
1010,rudern::V,vozis,хазе
1011,fahren::V,shkoj,ине
1012,fliegen::V,fluturoj,боржине
1013,gehen::V,eci,ине
1014,gehen::V,shkoj,ине
1015,weggehen::V,vete,ине
1016,abfahren::V,nisem,къокъине
1017,anhalten::V,ndalem,чӏезе
1018,anhalten::V,ndalem,тархъизе
1019,anhalten::V,ndalem,лъалхъизе
1020,hineingehen::V,futem,тӏаделъугьине
1021,eintreten::V,hyj,лъугьине
1022,kommen::V,vij,бачӏине
1023,ankommen::V,arrij,щвезе
1024,ankommen::V,arrij,тӏадебачӏине
1025,ankommen::V,mbërrij,щвезе
1026,ankommen::V,mbërrij,тӏадебачӏине
1027,zurückkommen::V,kthehem,тадбуссине
1028,zurückkommen::V,kthehem,тӏадбуссине
1029,bleiben::V,mbetem,чӏезе
1030,bleiben::V,mbetem,хутӏизе
1031,bleiben::V,qëndroj,чӏезе
1032,bleiben::V,qëndroj,хутӏизе
1033,warten::V,pres,чӏезе
1034,erwarten::V,pres,балагьизе
1035,suchen::V,kërkoj,балагьизе
1036,finden::V,gjej,батизе
1037,versuchen::V,mundohem,хӏалбихьизе
1038,vorbereiten::V,përgatis,хӏадурлъизабизе
1039,lieben::V,dashuroj,балай бегьизе
1040,mögen::V,dua,бокьизе
1041,lachen::V,qesh,белъизе
1042,rühren::V,mallëngjej,
1043,weinen::V,qaj,гӏодизе
1044,schimpfen::V,shaj,гъанчдезе
1045,sich ärgern::V,bëhem verem,вагъизе
1046,sich ärgern::V,bëhem verem,ццида́хине
1047,sich fürchten::V,kam frikë,хӏинкъизе
1048,sich fürchten::V,frikësohem,хӏинкъизе
1049,fürchten::V,kam frikë nga,беркъазе
1050,fürchten::V,kam frikë nga,хӏинкъа-къазе
1051,fliehen::V,arratisem,лъутизе
1052,flüchten::V,iki,лъутизе
1053,sehen::V,shoh,бихьизе
1054,anschauen::V,shikoj,бертӏамизе
1055,anschauen::V,shikoj,балагьизе
1056,ansehen::V,shikoj,бала-гъалагьизе
1057,hören::V,dëgjoj,рагӏизе
1058,zuhören::V,veshtoj,гӏенеккизе
1059,probieren::V,provoj,кӏалдиб хъва́зе
1060,probieren::V,provoj,чӏамизе
1061,riechen::V,nuhas,су́нтӏизе
1062,fühlen::V,ndiej,чӏвазе
1063,scheinen::V,ndriçoj,
1064,zu sehen sein::V,dukem,бихьизе
1065,vernehmen::V,dëgjoj,рагӏизе
1066,frieren::V,mërdhij,цӏорозе
1067,tun::V,bëj,гьабизе
1068,können::V,mund,кӏвезе
1069,können::V,mund,лъазе
1070,wollen::V,dua,бокьизе
1071,wollen::V,dëshiroj,бокьизе
1072,anfangen::V,filloj,байбихьизе
1073,beenden::V,kryej,тӏубазабизе
1074,beenden::V,kryej,лъугӏизабизе
1075,beenden::V,mbaroj,тӏубазабизе
1076,beenden::V,mbaroj,лъугӏизабизе
1077,aufhören::V,pushoj,бахъизе
1078,gelingen::V,më shkon mbarë,бахъизе
1079,geraten::V,del,бахъизе
1080,öffnen::V,hap,рагьизе
1081,schließen::V,mbyll,къазе
1082,stellen::V,vë,чӏвазе
1083,setzen::V,vë,рекӏинабизе
1084,setzen::V,vë,гӏодор чӏезаризе
1085,legen::V,vë,лъезе
1086,berühren::V,rrok,хъвазе
1087,verbinden::V,bashkoj,хьухьине
1088,verbinden::V,bashkoj,бухьине
1089,bedecken::V,mbuloj,кквезе
1090,aufhängen::V,var,базе
1091,anzünden::V,ndez,бакизе
1092,anzünden::V,ndez,рекӏинабизе
1093,aufheben::V,ngre,
1094,zurücklassen::V,lë pas,тезе
1095,verlieren::V,humb,билизабизе
1096,fallen lassen::V,lëshoj,бортизабизе
1097,machen::V,bëj,гьабизе
1098,herstellen::V,prodhoj,гьабизе
1099,herstellen::V,prodhoj,хӏадурлъизабизе
1100,bauen::V,ndërtoj,базе
1101,bauen::V,ndërtoj,гьабизе
1102,reparieren::V,ndreq,къачӏазе
1103,reparieren::V,meremetoj,къачӏазе
1104,verbessern::V,përmirësoj,лъикӏлъизабизе
1105,ändern::V,ndërroj,хисизабизе
1106,graben::V,gërmoj,бухъизе
1107,beugen::V,kërrus,хьетӏизабизе
1108,biegen::V,përkul,гьетӏизабизе
1109,drehen::V,dredh,тиризабизе
1110,drehen::V,dredh,свердизабизе
1111,drehen::V,rrotulloj,тиризабизе
1112,drehen::V,rrotulloj,свердизабизе
1113,wenden::V,kthej,бегизе
1114,umdrehen::V,kthej,бегизе
1115,umdrehen::V,kthej,бега-битӏизе
1116,heben::V,ngre,борхизе
1117,hochheben::V,ngre,борхалъизабизе
1118,hochheben::V,ngre,борхизе
1119,ergreifen::V,rrëmbej,кквезе
1120,halten::V,mbaj,кквезе
1121,drücken::V,shtyp,къазе
1122,drücken::V,shtyp,къанцӏу́зе
1123,drücken::V,shtyp,къвал ба́зе
1124,schieben::V,shtyj,хъилдизе
1125,kratzen::V,kruaj,хачазе
1126,kratzen::V,gërvisht,хачазе
1127,lecken::V,lëpij,чӏикӏизе
1128,beißen::V,kafshoj,хӏанчӏизе
1129,beißen::V,kafshoj,хӏанчӏизабизе
1130,abreißen::V,shkëpus,тӏезе
1131,abreißen::V,shkëpus,тӏезабизе
1132,abschneiden::V,cungoj,къотӏизе
1133,binden::V,lidh,бухьине
1134,stecken::V,fus,къазабизе
1135,stecken::V,ngul,къазабизе
1136,brechen::V,thyej,бекизе
1137,klopfen::V,trokas,дванкезе
1138,hauen::V,godas,базе
1139,kleben::V,ngjis,бацӏцӏине
1140,reiben::V,fërkoj,хачазе
1141,streichen::V,lyej,бахине
1142,streichen::V,lyej,жужазе
1143,schleifen::V,mpreh,лъухьизе
1144,schneiden::V,pres,къотӏизе
1145,rütteln::V,shkund,багъа-бачаризабизе
1146,schütteln::V,lëkund,кӏобокӏизе
1147,schwenken::V,valëvit,гьесадизе
1148,schwenken::V,valëvit,хьвагӏезабизе
1149,schütten::V,mbush,тӏезе
1150,füllen::V,mbush,цӏезабизе
1151,einwickeln::V,mbështjell,жемизе
1152,tragen::V,mbaj,баччизе
1153,tragen::V,mbart,баччизе
1154,schleppen::V,heq,бехъерхъизе
1155,schleppen::V,zhgërryej,бехъерхъизе
1156,ziehen::V,tërheq,цӏазе
1157,aufbewahren::V,ruaj,цӏунизе
1158,werfen::V,hedh,рехизе
1159,fangen::V,kap,кквезе
1160,packen::V,rrëmbej,кквезе
1161,verstecken::V,fsheh,бахчизе
1162,teilen::V,ndaj,бикьизе
1163,schicken::V,dërgoj,битӏизе
1164,bringen::V,sjell,баччизе
1165,hinzufügen::V,shtoj,жубазе
1166,bekommen::V,kap,щвезе
1167,erhalten::V,marr,щвезе
1168,erhalten::V,marr,босизе
1169,nehmen::V,marr,босизе
1170,wählen::V,zgjedh,бищизе
1171,auswählen::V,përzgjedh,тӏасабищизе
1172,bewahren::V,ruaj,цӏунизе
1173,behindern::V,pengoj,квекӏен гьабизе
1174,verderben::V,prish,хвезабизе
1175,beschädigen::V,dëmtoj,галгъазабизе
1176,zerbrechen::V,thyej,щущазабизе
1177,zerreißen::V,çjerr,бихъизе
1178,zerreißen::V,zheloj,бихъизе
1179,zerstören::V,prish,биххизабизе
1180,zerstören::V,shkatërroj,биххизабизе
1181,verbrennen::V,djeg,бухӏизе
1182,geben::V,jap,кьезе
1183,reichen::V,jap,кьезе
1184,schenken::V,fal,кьезе
1185,schenken::V,dhuroj,кьезе
1186,versprechen::V,premtoj,назру гьабизе
1187,wünschen::V,uroj,бокьизе
1188,loben::V,lëvdoj,беццизе
1189,loben::V,lëvdoj,бецца-бекъизе
1190,loben::V,lavdëroj,беццизе
1191,loben::V,lavdëroj,бецца-бекъизе
1192,küssen::V,puth,баизе
1193,wiegen::V,tund,чӏучӏадизабизе
1194,zudecken::V,mbuloj,тӏадбигъине
1195,wecken::V,zgjoj,бигьинабизе
1196,zeigen::V,dëftej,бихьизабизе
1197,führen::V,çoj,бачине
1198,lehren::V,arsej,малъизе
1199,lehren::V,arsej,цӏализабизе
1200,unterrichten::V,arsimoj,цӏализабизе
1201,aufziehen::V,rris,гӏезабизе
1202,leiten::V,udhëheq,нухмалъи гьабизе
1203,antreiben::V,nxis,гӏедегӏизабизе
1204,lassen::V,detyroj,
1205,einladen::V,ftoj,ахӏизе
1206,einladen::V,ftoj,тӏадеахӏизе
1207,vereinigen::V,bashkoj,цолъизабизе
1208,besuchen::V,vizitoj,баккизе
1209,besuchen::V,vizitoj,хьвадизе
1210,treffen::V,ndesh,дандчӏвазе
1211,sich versammeln::V,tubohem,данделъизе
1212,sich versammeln::V,tubohem,бакӏаризе
1213,spielen::V,loz,басандизе
1214,spielen::V,luaj,басандизе
1215,singen::V,këndoj,ахӏизе
1216,tanzen::V,kërcej,кьурдизе
1217,tanzen::V,vallëzoj,кьурдизе
1218,sich trennen::V,ndahem,батӏалъизе
1219,verlassen::V,braktis,тезе
1220,verlassen::V,braktis,рехунтезе
1221,retten::V,shpëtoj,хвасар гьабизе
1222,retten::V,shpëtoj,хвасарлъизабизе
1223,bewachen::V,ruaj,цӏунизе
1224,schützen::V,ruaj,цӏунизе
1225,schützen::V,mbroj,цӏунизе
1226,verteidigen::V,mbroj,цӏунизе
1227,sich schlagen::V,zihem,багъизе
1228,schießen::V,shtie,речӏчӏизе
1229,siegen::V,fitoj,бергьине
1230,siegen::V,ngadhënjej,бергьине
1231,ärgern::V,zemëroj,вагъизавизе
1232,schlagen::V,rrah,кьабизе
1233,schlagen::V,godas,кьабизе
1234,treten::V,shtyj,мал тункизе
1235,treten::V,shtyj më këmbë,мал тункизе
1236,stechen::V,ther,къазабизе
1237,stechen::V,shpoj,къазабизе
1238,stoßen::V,shtyj,тункизе
1239,stoßen::V,shtyj,хъилдизе
1240,stehlen::V,vjedh,щинкӏизабизе
1241,stören::V,pengoj,квекӏен гьабизе
1242,stören::V,pengoj,татубахъи гьабизе
1243,belästigen::V,bezdis,рахӏатхвезабизе
1244,verbergen::V,fsheh,бахчизе
1245,verbergen::V,fsheh,балъго тезе
1246,täuschen::V,mashtroj,божуда рекӏкӏ гьабизе
1247,täuschen::V,mashtroj,гуккизе
1248,betrügen::V,kobis,хӏилла гьабизе
1249,betrügen::V,kobis,сандирахълъи гьабизе
1250,töten::V,vras,чӏвазе
1251,wohnen::V,banoj,яшав гьабизе
1252,arbeiten::V,punoj,хӏалтӏизе
1253,arbeiten::V,vardoj,хӏалтӏизе
1254,sammeln::V,mbledh,бакӏаризе
1255,sammeln::V,grumbulloj,бакӏаризе
1256,pflücken::V,vjel,бетӏизе
1257,pflücken::V,mbledh,бетӏизе
1258,jagen::V,gjuaj,чан гьабизе
1259,fischen::V,peshkoj,ччугӏа кквезе
1260,fischen::V,gjuaj peshk,ччугӏа кквезе
1261,fassen::V,zë,кквезе
1262,hüten::V,kullos,кваназабизе
1263,treiben::V,vë përpara,гъезе
1264,anbinden::V,lidh,бухьине
1265,füttern::V,grazhdoj,кваназабизе
1266,melken::V,mjel,бечӏчӏизе
1267,hacken::V,grij,чӏвазе
1268,gießen::V,ujis,лъалъазе
1269,reifen::V,piqem,барщизе
1270,zubereiten::V,gatuaj,бежа-белъине
1271,kochen::V,ziej,белъине
1272,backen::V,pjek,базе
1273,backen::V,furroj,базе
1274,braten::V,fërgoj,бежизе
1275,braten::V,tiganis,бежизе
1276,umrühren::V,trazoj,багъаризе
1277,stricken::V,thur,хьухьине
1278,nähen::V,qep,букъизе
1279,färben::V,ngjyej,кьер гьабизе
1280,färben::V,bojatis,кьер гьабизе
1281,reinigen::V,qëroj,бацӏцӏине
1282,reinigen::V,pastroj,бацӏцӏине
1283,waschen::V,laj,чуризе
1284,waschen::V,finjos,чуризе
1285,abwischen::V,fshij,бацӏцӏине
1286,spülen::V,kulloj,хулизе
1287,fegen::V,fshij,лъухьизе
1288,kehren::V,fshij,лъухьизе
1289,baden::V,lahem,чордезе
1290,sich waschen::V,lahem,
1291,ausziehen::V,heq,бахъизе
1292,ausziehen::V,zbath,бахъизе
1293,anziehen::V,vesh,ретӏине
1294,anziehen::V,mbath,ретӏине
1295,sich anziehen::V,vishem,ретӏине
1296,kämmen::V,kreh,хазе
1297,schmücken::V,hijeshoj,чӏухӏизабизе
1298,sagen::V,them,бицине
1299,sprechen::V,flas,бицине
1300,reden::V,fjalos,гаргадизе
1301,reden::V,fjalëtoj,гаргадизе
1302,sich unterhalten::V,bisedoj,гаргадизе
1303,fragen::V,pyes,цӏехезе
1304,fragen::V,pyes,гьикъизе
1305,bitten::V,lus,гьаризе
1306,bitten::V,lutem,гьаризе
1307,erzählen::V,rrëfej,бицине
1308,mitteilen::V,kumtoj,лъазабизе
1309,nennen::V,quaj,цӏар лъезе
1310,rufen::V,thërras,ахӏизе
1311,prahlen::V,mburrem,беццаризе
1312,prahlen::V,kapardisem,беццаризе
1313,übersetzen::V,përkthej,буссинабизе
1314,denken::V,mendoj,ургъизе
1315,glauben::V,besoj,божизе
1316,bemerken::V,vërej,берречӏчӏизе
1317,erkennen::V,njoh,лъазе
1318,erkennen::V,njoh,батӏаго бахъизе
1319,erkennen::V,shquaj,лъазе
1320,erkennen::V,shquaj,батӏаго бахъизе
1321,begreifen::V,marr vesh,бичӏчӏизе
1322,verstehen::V,marr vesh,
1323,lernen::V,mësoj,цӏализе
1324,wissen::V,di,лъазе
1325,sich erinnern an::V,kujtoj,ракӏалде щвезе
1326,vergessen::V,harroj,кӏочене
1327,messen::V,mas,борцине
1328,zählen::V,njeh,рикӏкӏине
1329,rechnen::V,llogaris,рикӏкӏине
1330,lesen::V,lexoj,цӏализе
1331,lesen::V,këndoj,цӏализе
1332,malen::V,lyej,бахъизе
1333,zeichnen::V,vizatoj,бахъизе
1334,schreiben::V,shkruaj,хъвазе
1335,besitzen::V,kam,щвезе
1336,besitzen::V,kam,бу́кӏине
1337,kaufen::V,blej,босизе
1338,verkaufen::V,shes,бичизе
1339,bezahlen::V,paguaj,кьезе
1340,zahlen::V,paguaj,кьезе
1341,beherrschen::V,zotëroj,
1342,ertragen::V,duroj,баччизе
