,Concept_ID,lt,bn
1311,zeichnen::V,piešti,ছকা
1312,zeichnen::V,žymėti,ছকা
1313,zeichnen::V,braižyti,ছকা
1314,schreiben::V,rašyti,লেখা
1315,besitzen::V,turėti,অধিকার করা
1316,kaufen::V,pirkti,ক্রয় করা
1317,verkaufen::V,parduoti,বেচা
1318,bezahlen::V,apmokėti,প্রদান করা
1319,zahlen::V,mokėti,প্রদান করা
1320,beherrschen::V,valdyti,শাসন করা
1321,ertragen::V,kę̃sti,বহন করা
1322,ertragen::V,pakelti,বহন করা
1323,ertragen::V,iškę̃sti,বহন করা
