,Concept_ID,kn,hu
1123,tanzen::V,ಕುಣಿ,táncol
1124,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,elválik
1125,verlassen::V,ಕಳೆ,elhagy
1126,retten::V,ರಕ್ಷಿಸು,ment
1127,bewachen::V,ಕಾಪಾಡು,őriz
1128,schützen::V,ಸಂರಕ್ಷಿಸು,óv
1129,schützen::V,ಸಂರಕ್ಷಿಸು,véd
1130,verteidigen::V,ಕಾಪಿಡು,véd
1131,sich schlagen::V,ಕಿತ್ತಾಟ,verekszik
1132,schießen::V,ಎಸೆ,lő
1133,siegen::V,ಗೆಲ್ಲು,győz
1134,ärgern::V,ರೇಗಿಸು,bosszant
1135,schlagen::V,ಹೊಡೆ,üt
1136,schlagen::V,ಹೊಡೆ,ver
1137,treten::V,ಒದೆ,rúg
1138,stechen::V,ಚುಚ್ಚು,döf
1139,stechen::V,ಚುಚ್ಚು,szúr
1140,stoßen::V,ತಳ್ಳು,lök
1141,stehlen::V,ಕದಿ,lop
1142,stören::V,ಕತಕು,zavar
1143,belästigen::V,ತೊಂದರೆ,zaklat
1144,verbergen::V,ಮರೆಮಾಜು,rejt
1145,verbergen::V,ಮರೆಮಾಜು,elrejt
1146,täuschen::V,ಠಕ್ಕಿಸು,megtéveszt
1147,betrügen::V,ವಂಚಿಸು,csal
1148,töten::V,ಕೊಲ್ಲು,öl
1149,wohnen::V,ವಾಸಿಸು,lakik
1150,arbeiten::V,ಕೆಲಸ ಮಾಡು,dolgozik
1151,sammeln::V,ಸಂಚಯಿಸು,szed
1152,sammeln::V,ಸಂಚಯಿಸು,gyűjt
1153,pflücken::V,ಬಿಡಿಸು,szed
1154,jagen::V,ಬೇಟೆಯಾಡು,vadászik
1155,fischen::V,ಮೀನು ಹಿಡಿ,halászik
1156,fassen::V,ಹಿಡಿ,fog
1157,hüten::V,ಗುಂಪುಸೇರಿಸು,őriz
1158,hüten::V,ಗುಂಪುಸೇರಿಸು,legeltet
1159,treiben::V,ದಬ್ಬು,hajt
1160,anbinden::V,ಬಿಗಿ,köt
1161,füttern::V,ಮೇಯಿಸು,etet
1162,melken::V,ಹಾಲು ಕರೆ,fej
1163,hacken::V,ತುಂಡರಿಸು,vág
1164,gießen::V,ನೀರುಹಾಕು,öntöz
1165,reifen::V,ಕಳಿ,érik
1166,zubereiten::V,ಅಡಿಗೆಮಾಡು,elkészít
1167,kochen::V,ಅಡು,főz
1168,backen::V,ಬೇಯಿಸು,süt
1169,braten::V,ಕರಿ,süt
1170,umrühren::V,ಕಲಕು,megkever
1171,stricken::V,ಹೆಣೆ,köt
1172,nähen::V,ಹೊಲಿ,varr
1173,färben::V,ಬಣ್ಣ ಹತ್ತು,fest
1174,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,tisztít
1175,waschen::V,ತೊಳೆ,mos
1176,abwischen::V,ಒರಸು,letöröl
1177,spülen::V,ಗಲಬರಿಸು,mosogat
1178,fegen::V,ಗುಡಿಸು,söpör
1179,kehren::V,ಗುಡಿಸು,söpör
1180,baden::V,ಸ್ನಾನಮಾಡು,fürdik
1181,sich waschen::V,ತೊಳೆ,mosdik
1182,sich waschen::V,ತೊಳೆ,mosakszik
1183,ausziehen::V,ಬಿಚ್ಚು,levesz
1184,anziehen::V,ಹಾಕು,felölt
1185,anziehen::V,ಹಾಕು,felvesz
1186,sich anziehen::V,ಹಾಕು,öltözik
1187,sich anziehen::V,ಹಾಕು,felöltözik
1188,kämmen::V,ಬಾಚು,fésül
1189,schmücken::V,ಅಲಂಕರಿಸು,díszít
1190,sagen::V,ಹೇಳು,mond
1191,sprechen::V,ನುಡಿ,beszél
1192,reden::V,ನುಡಿ,beszél
1193,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,beszélget
1194,fragen::V,ವಿಚಾರಿಸು,kérdez
1195,bitten::V,ಬೇಡು,kér
1196,erzählen::V,ಹೇಳು,mesél
1197,erzählen::V,ಹೇಳು,elbeszél
1198,mitteilen::V,ತಿಳಿಸು,közöl
1199,nennen::V,ಹೆಸರಿಡು,hív
1200,nennen::V,ಹೆಸರಿಡು,nevez
1201,rufen::V,ಕರೆ,hív
1202,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,dicsekszik
1203,übersetzen::V,ಭಾಷಾಂತರಿಸು,fordít
1204,denken::V,ಯೋಚಿಸು,gondol
1205,glauben::V,ನಂಬು,hisz
1206,bemerken::V,ಗಮನಿಸು,észrevesz
1207,erkennen::V,ಗುರುತುಹಿಡಿ,ráismer
1208,erkennen::V,ಗುರುತುಹಿಡಿ,felismer
1209,begreifen::V,ಗ್ರಹಿಸು,felfog
1210,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,ért
1211,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,megért
1212,lernen::V,ಕಲಿ,tanul
1213,lernen::V,ಕಲಿ,megtanul
1214,wissen::V,ಅರಿ,tud
1215,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,emlékszik
1216,vergessen::V,ಮರೆತುವಿಡು,felejt
1217,vergessen::V,ಮರೆತುವಿಡು,elfelejt
1218,messen::V,ಅಳೆ,mér
1219,messen::V,ಅಳೆ,megmér
1220,zählen::V,ಗಣಿಸು,számol
1221,zählen::V,ಗಣಿಸು,megszámol
1222,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,számít
1223,lesen::V,ಓದು,olvas
1224,malen::V,ಬಿಡಿಸು,fest
1225,zeichnen::V,ಬಿಡಿಸು,rajzol
1226,schreiben::V,ಬರೆ,ír
1227,besitzen::V,ಒಡೆಯನಾಗಿರು,birtokol
1228,kaufen::V,ಕೊಳ್ಳು,vesz
1229,kaufen::V,ಕೊಳ್ಳು,megvesz
1230,verkaufen::V,ಕೊಡು,elad
1231,bezahlen::V,ಬೆಲೆತೆರು,fizet
1232,bezahlen::V,ಬೆಲೆತೆರು,kifizet
1233,zahlen::V,ಹಣವನ್ನುಕೊಡು,fizet
1234,zahlen::V,ಹಣವನ್ನುಕೊಡು,megfizet
1235,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,ural
1236,ertragen::V,ಸಹಿಸು,elbír
1237,ertragen::V,ಸಹಿಸು,elvisel
