,Concept_ID,kn,ab
1031,schenken::V,ಅರ್ಪಿಸು,аҩгара
1032,versprechen::V,ವಾಗ್ದಾನಮಾಡು,ақəргəыӷра
1033,wünschen::V,ಬಯಸು,
1034,loben::V,ಹೊಗಳು,арҽхəара
1035,küssen::V,ಚುಂಬಿಸು,агəӡра
1036,wiegen::V,ತೂಗು,
1037,zudecken::V,ಹಾಸು,аҵахҩара
1038,zudecken::V,ಹಾಸು,ақəршəра
1039,wecken::V,ಎಬ್ಬಿಸು,арҿыхара
1040,zeigen::V,ತೋರಿಸು,арбара
1041,führen::V,ದಾರಿತೋರಿಸು,аныҟəгара
1042,lehren::V,ಕಲಿಸು,арҵара
1043,unterrichten::V,ಬೋಧಿಸು,арҧхьара
1044,aufziehen::V,ಸಲಹು,ааӡара
1045,leiten::V,ಮುಂದಾಳಾಗಿರು ,ахагылазаара
1046,antreiben::V,ಓಡಿಸು,арццакра
1047,lassen::V,ಮಾಡಲುಬಿಡು,арҟаҵара
1048,einladen::V,ಆಹ್ವಾನಿಸು,ааҕхьара
1049,einladen::V,ಆಹ್ವಾನಿಸು,анаҧхьара
1050,vereinigen::V,ಒಂದಾಗು,аилаҵара
1051,besuchen::V,ಭೇಟಿಯಾಗು,абара
1052,treffen::V,ಸಂಧಿಸು,аҧылара
1053,sich versammeln::V,ನೆರೆ,аизара
1054,spielen::V,ಆಡು,ахəмарра
1055,singen::V,ಹಾಡು,ашəаҳəара
1056,tanzen::V,ಕುಣಿ,акəашара
1057,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,аилыҵра
1058,verlassen::V,ಕಳೆ,акажьра
1059,retten::V,ರಕ್ಷಿಸು,Аиқəрхара
1060,bewachen::V,ಕಾಪಾಡು,ахьчара
1061,schützen::V,ಸಂರಕ್ಷಿಸು,ацəыхьчара
1062,verteidigen::V,ಕಾಪಿಡು,ахьчара
1063,sich schlagen::V,ಕಿತ್ತಾಟ,аисра
1064,schießen::V,ಎಸೆ,ахысра
1065,siegen::V,ಗೆಲ್ಲು,аиааира
1066,ärgern::V,ರೇಗಿಸು,аргəаара
1067,schlagen::V,ಹೊಡೆ,асра
1068,schlagen::V,ಹೊಡೆ,аҭасра
1069,treten::V,ಒದೆ,
1070,stechen::V,ಚುಚ್ಚು,алакшара
1071,stoßen::V,ತಳ್ಳು,агəҭасра
1072,stehlen::V,ಕದಿ,аӡара
1073,stören::V,ಕತಕು,аҧырхагахара
1074,belästigen::V,ತೊಂದರೆ,аргəамҵра
1075,verbergen::V,ಮರೆಮಾಜು,аӡара
1076,täuschen::V,ಠಕ್ಕಿಸು,ажьара
1077,betrügen::V,ವಂಚಿಸು,ажьара
1078,töten::V,ಕೊಲ್ಲು,ашьра
1079,wohnen::V,ವಾಸಿಸು,анхара
1080,arbeiten::V,ಕೆಲಸ ಮಾಡು,аусура
1081,sammeln::V,ಸಂಚಯಿಸು,аҟəшəара
1082,pflücken::V,ಬಿಡಿಸು,аҿыршəара
1083,pflücken::V,ಬಿಡಿಸು,аҿыхра
1084,jagen::V,ಬೇಟೆಯಾಡು,ашəарыцара
1085,fischen::V,ಮೀನು ಹಿಡಿ,аҧсыӡ икуеит
1086,fassen::V,ಹಿಡಿ,акра
1087,hüten::V,ಗುಂಪುಸೇರಿಸು,арҳəра
1088,hüten::V,ಗುಂಪುಸೇರಿಸು,ахьчара
1089,treiben::V,ದಬ್ಬು,акацара
1090,anbinden::V,ಬಿಗಿ,адҳəалара
1091,füttern::V,ಮೇಯಿಸು,акырҿаҵара
1092,melken::V,ಹಾಲು ಕರೆ,ахьара
1093,hacken::V,ತುಂಡರಿಸು,аҟəаҟəара
1094,gießen::V,ನೀರುಹಾಕು,аҵаҭəара
1095,reifen::V,ಕಳಿ,ашəра
1096,reifen::V,ಕಳಿ,аҟалара
1097,zubereiten::V,ಅಡಿಗೆಮಾಡು,ацура
1098,kochen::V,ಅಡು,ажəра
1099,backen::V,ಬೇಯಿಸು,аӡра
1100,braten::V,ಕರಿ,аӡра
1101,umrühren::V,ಕಲಕು,аилрыхра
1102,stricken::V,ಹೆಣೆ,аҧара
1103,nähen::V,ಹೊಲಿ,аӡахра
1104,färben::V,ಬಣ್ಣ ಹತ್ತು,ашəра
1105,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,арыцқьара
1106,waschen::V,ತೊಳೆ,аӡәӡәара
1107,abwischen::V,ಒರಸು,арбара
1108,spülen::V,ಗಲಬರಿಸು,аҭыршара
1109,fegen::V,ಗುಡಿಸು,аҧссара
1110,kehren::V,ಗುಡಿಸು,
1111,baden::V,ಸ್ನಾನಮಾಡು,аҽыкəабара
1112,sich waschen::V,ತೊಳೆ,аҽыӡəӡəара
1113,ausziehen::V,ಬಿಚ್ಚು,ашəыхра
1114,anziehen::V,ಹಾಕು,ашəҵара
1115,sich anziehen::V,ಹಾಕು,аҽеилаҳəара
1116,kämmen::V,ಬಾಚು,аҳəара
1117,schmücken::V,ಅಲಂಕರಿಸು,арҧшӡара
1118,sagen::V,ಹೇಳು,аҳəара
1119,sprechen::V,ನುಡಿ,ацəажəара
1120,reden::V,ನುಡಿ,ацəажəара
1121,reden::V,ನುಡಿ,аицәажәара
1122,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,аицәажәара
1123,fragen::V,ವಿಚಾರಿಸು,азҵаара
1124,bitten::V,ಬೇಡು,аҳəара
1125,erzählen::V,ಹೇಳು,аҳəара
1126,mitteilen::V,ತಿಳಿಸು,азыцҳара
1127,nennen::V,ಹೆಸರಿಡು,ахьӡҵара
1128,rufen::V,ಕರೆ,азҿыҭра
1129,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,аҽхəара
1130,übersetzen::V,ಭಾಷಾಂತರಿಸು,аиҭагара
1131,denken::V,ಯೋಚಿಸು,азхəыцра
1132,glauben::V,ನಂಬು,ахаҵара
1133,bemerken::V,ಗಮನಿಸು,агəаҭара
1134,erkennen::V,ಗುರುತುಹಿಡಿ,адырра
1135,begreifen::V,ಗ್ರಹಿಸು,аилкаара
1136,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,аҳара
1137,lernen::V,ಕಲಿ,аҵара
1138,wissen::V,ಅರಿ,адырра
1139,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,агəаларшəара
1140,vergessen::V,ಮರೆತುವಿಡು,ахашҭра
1141,messen::V,ಅಳೆ,ашəара
1142,zählen::V,ಗಣಿಸು,аҧхьаӡара
1143,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,аҳасабра
1144,lesen::V,ಓದು,аҧхьара
1145,malen::V,ಬಿಡಿಸು,
1146,zeichnen::V,ಬಿಡಿಸು,
1147,schreiben::V,ಬರೆ,
1148,besitzen::V,ಒಡೆಯನಾಗಿರು,амазаара
1149,kaufen::V,ಕೊಳ್ಳು,Аахəара
1150,verkaufen::V,ಕೊಡು,аҭира
1151,bezahlen::V,ಬೆಲೆತೆರು,ахҭынҵара
1152,bezahlen::V,ಬೆಲೆತೆರು,ашəара
1153,zahlen::V,ಹಣವನ್ನುಕೊಡು,ашəара
1154,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,
1155,ertragen::V,ಸಹಿಸು,ачҳара
