,Concept_ID,kn,xal
1085,braten::V,ಕರಿ,хуурх
1086,umrühren::V,ಕಲಕು,самрх
1087,stricken::V,ಹೆಣೆ,өлгх
1088,nähen::V,ಹೊಲಿ,уйх
1089,färben::V,ಬಣ್ಣ ಹತ್ತು,будх
1090,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,цеврлх
1091,waschen::V,ತೊಳೆ,уһах
1092,abwischen::V,ಒರಸು,арчх
1093,spülen::V,ಗಲಬರಿಸು,зәәлх
1094,fegen::V,ಗುಡಿಸು,сәвүрдх
1095,kehren::V,ಗುಡಿಸು,сәвүрдх
1096,baden::V,ಸ್ನಾನಮಾಡು,өөмх
1097,sich waschen::V,ತೊಳೆ,уһах
1098,sich waschen::V,ತೊಳೆ,бийән уһаҗ
1099,ausziehen::V,ಬಿಚ್ಚು,тәәлх
1100,anziehen::V,ಹಾಕು,өмсх
1101,sich anziehen::V,ಹಾಕು,хувцлх
1102,kämmen::V,ಬಾಚು,самлх
1103,schmücken::V,ಅಲಂಕರಿಸು,чимх
1104,schmücken::V,ಅಲಂಕರಿಸು,кеерүлх
1105,sagen::V,ಹೇಳು,келх
1106,sprechen::V,ನುಡಿ,келх
1107,reden::V,ನುಡಿ,күүндх
1108,reden::V,ನುಡಿ,күр_кех
1109,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,күүндх
1110,fragen::V,ವಿಚಾರಿಸು,сурх
1111,bitten::V,ಬೇಡು,эрх
1112,erzählen::V,ಹೇಳು,келх
1113,erzählen::V,ಹೇಳು,келҗ өгх
1114,mitteilen::V,ತಿಳಿಸು,медүлх
1115,nennen::V,ಹೆಸರಿಡು,нерәдх
1116,nennen::V,ಹೆಸರಿಡು,нер өгх
1117,rufen::V,ಕರೆ,дуудх
1118,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,көөрх
1119,übersetzen::V,ಭಾಷಾಂತರಿಸು,орчулх
1120,denken::V,ಯೋಚಿಸು,санх
1121,glauben::V,ನಂಬು,шүтх
1122,glauben::V,ನಂಬು,нәәлх
1123,bemerken::V,ಗಮನಿಸು,темдглх
1124,erkennen::V,ಗುರುತುಹಿಡಿ,таньх
1125,erkennen::V,ಗುರುತುಹಿಡಿ,медх
1126,begreifen::V,ಗ್ರಹಿಸು,медх
1127,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,соңсх
1128,lernen::V,ಕಲಿ,сурх
1129,wissen::V,ಅರಿ,медх
1130,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,санх
1131,vergessen::V,ಮರೆತುವಿಡು,мартх
1132,messen::V,ಅಳೆ,кемҗәлх
1133,zählen::V,ಗಣಿಸು,тоолх
1134,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,тоолх
1135,lesen::V,ಓದು,умшх
1136,malen::V,ಬಿಡಿಸು,зурх
1137,zeichnen::V,ಬಿಡಿಸು,зурх
1138,schreiben::V,ಬರೆ,бичх
1139,besitzen::V,ಒಡೆಯನಾಗಿರು,эзлх
1140,kaufen::V,ಕೊಳ್ಳು,хулдҗ авх
1141,verkaufen::V,ಕೊಡು,хулдх
1142,verkaufen::V,ಕೊಡು,гүүлгх
1143,bezahlen::V,ಬೆಲೆತೆರು,өгх
1144,zahlen::V,ಹಣವನ್ನುಕೊಡು,өгх
1145,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,эзлх
1146,ertragen::V,ಸಹಿಸು,даах
