,Concept_ID,ab,bn
643,plötzlich::ADV,иаалырҟьаны,হঠাৎ
644,sofort::ADV,иаразнакҵәҟьа,মুহ্ণর্তমধ্যে
645,später::ADV,уажəшьҭаншəа,পশ্চাতে
646,jetzt::ADV,уажәы,এখন
647,heute::ADV,иахьа,আজ
648,morgen::ADV,уаҵәы,আগামিকাল
649,bald::ADV,иласны,অস্পকালমধ্যে
650,dann::ADV,нас,তখন
651,gestern::ADV,иацы,গতকাল
652,einst::ADV,зны,একবার মাত্র
653,damals::ADV,усҟан,তখন
654,danach::ADV,нас,পরে
655,vorher::ADV,уаанӡа,আগে
656,zuerst::ADV,азнаказы,আগে
657,zuerst::ADV,аҧхьа,আগে
658,einmal::ADV,зны,একবার
659,manchmal::ADV,зны-зынла,কখনও কখনও
660,oft::ADV,лассы-лассы,ঘনঘন
661,immer::ADV,енагь,সর্বদা
662,immer::ADV,еснагь,সর্বদা
663,niemals::ADV,ианакəызаалак,কখলও নহে
664,hier::ADV,ара,এখানে
665,hier::ADV,абра,এখানে
666,hier::ADV,араҟа,এখানে
667,hierhin::ADV,ара,এখানে
668,hierhin::ADV,араҟа,এখানে
669,von hier::ADV,арантә,ত্রই স্তান হইতে
670,dort::ADV,уа,ওখানে
671,dorthin::ADV,уахь,ওখানে
672,dorthin::ADV,анахь,ওখানে
673,geradeaus::ADV,ишиашоу,অগ্রগামী
674,vorwärts::ADV,ҕхьаҟа,সন্মুখিকে
675,rückwärts::ADV,шьҭахьла,খিরিয়া
676,zurück::ADV,шьҭахьҟа,পিঠ
677,unten::ADV,лбаа,নীচে
678,hinab::ADV,алада,নিম্নগামী
679,oben::ADV,хыхь,উপরে
680,hinauf::ADV,аҩада,উচ্চতর অংশে
681,überall::ADV,зегьынцьара,সর্বত্র
682,nicht::ADV,-м,না
683,ein wenig::ADV,ҕыҭк,অল্প
684,kaum::ADV,аарлаҳәа,কষ্টসহকাবে
685,kaum::ADV,афергьҳәа,কষ্টসহকাবে
686,sehr::ADV,даара,খুব
687,so::ADV,ас,তত
688,so::ADV,абас,তত
689,noch::ADV,макьана,এখন পর্যস্ত
690,nur::ADV,заҵәык,শুধু
691,schon::ADV,уажәшьҭа,ইতঃপুর্বে
692,schon::ADV,аиҳа ипоу,ইতঃপুর্বে
693,wieder::ADV,ҿыц,আবার
694,wieder::ADV,дырҩегь,আবার
695,wieder::ADV,дырҩегьых,আবার
696,vergebens::ADV,баша,বিফলে
697,vor::PRP,аҕхьа,সম্মুখে
698,hinter::PRP,нхыҵ,পশ্চাতে
699,unter::PRP,амҵа,নীচে
700,unter::PRP,амҵан,নীচে
701,neben::PRP,ааигуара,কাছে
702,zwischen::PRP,абжьара,মধ্যে
703,wegen::PRP,-иззы,জন্য
704,wegen::PRP,-ҟнытә,জন্য
705,dies::PRN,ари,এটা
706,dies::PRN,абри,এটা
707,das::PRN,Абни,ওটা
708,das::PRN,убри,ওটা
709,alles::PRN,зегьы,সব
710,ich::PRN,са,আমি
711,ich::PRN,сара,আমি
712,du::PRN,бара,তুমি
713,er::PRN,иара,উনি
714,wir::PRN,ҳара,আমরা
715,ihr::PRN,шәара,তোমরা
716,sie::PRN,дара,তারা
717,wer::FPRN,дарбан,কে
718,wo::FADV,иабыкуу,কোথায়
719,wo::FADV,аба-,কোথায়
720,wo::FADV,ахь-,কোথায়
721,wohin::FADV,иабыкуу,কোথায়
722,wohin::FADV,аба-,কোথায়
723,wohin::FADV,ахь-,কোথায়
724,wie::FADV,-шҕа,কেমন
725,warum::FADV,избан,কেন
726,wieviel::FNUM,заҟа,কত
727,eins::NUM,акы,অক
728,eins::NUM,аӡәы,অক
729,zwei::NUM,ҩба,দুই
730,drei::NUM,хҕа,তিন
731,vier::NUM,ҕшьба,চার
732,fünf::NUM,хəба,পাঁচ
733,sechs::NUM,фба,ছয়
734,sieben::NUM,Бжьба,সাত
735,acht::NUM,ааба,আট
736,neun::NUM,жәба,নয়
737,zehn::NUM,жәаба,দশ
738,elf::NUM,жәеизатәи,এগারো
739,zwölf::NUM,жәаҩа,দ্বাদশ
740,zwanzig::NUM,ҩажәа,বিশ
741,dreißig::NUM,ҩажәижәабатәи,ত্রিশ
742,vierzig::NUM,ҩынҩажәа,চল্লিশ
743,fünfzig::NUM,ҩынҩажәеижәаба,পঞ্চাশ
744,sechzig::NUM,хынҩажәа,ষাট
745,siebzig::NUM,хынҩажәижәаба,সত্তর
746,achtzig::NUM,ҕшьынҩажәа,আশি
747,neunzig::NUM,ҕшьынҩажәижәаба,নব্বুই
748,hundert::NUM,шәкы,শত
749,tausend::NUM,зқьы,হাজার
750,und::CNJ,-и,আর
751,und::CNJ,-и,এবং
752,oder::CNJ,ма,বা
753,stehen::V,агылазаара,দাঁড়ানো
754,sitzen::V,атəара,বসা
755,sitzen::V,атəа(заа)ра,বসা
756,liegen::V,аиара,শোয়া
757,hängen::V,акнаҳара,ঝোলা
758,werden::V,аҟалара,হইয়া উঠা
759,passieren::V,аҟалара,ঘটা
760,beginnen::V,алагара,আরম্ভ হওয়া
761,enden::V,алгара,শেষ হওয়া
762,wechseln::V,аҽыҧсахра,রূপাস্তর করা
763,aufgehen[Sonne]::V,агылара,উদিত হওয়া
764,aufgehen[Sonne]::V,ахашлара,উদিত হওয়া
765,aufgehen[Sonne]::V,аҩаҵхахара,উদিত হওয়া
766,untergehen[Sonne]::V,аҭашəара,অস্ত যাওয়া
767,scheinen[Sonne]::V,акаҧхара,আলো দেওয়া
768,donnern::V,адыдра,বজ্রধ্বনি করা
769,wehen::V,асра,প্রবাহিত হওয়া
770,strömen::V,акаҭəара,প্রবাহিত হওয়া
771,fließen::V,ацара,ছুটা
772,sich drehen::V,ахагьежьра,পাক খাওয়া
773,schwanken::V,аҵысра,দোলা
774,schwingen::V,ахызазара,দোলা
775,schwingen::V,акьаандара,দোলা
776,fallen::V,акаҳара,পড়া
777,brennen::V,абылра,সেঁকা
778,rauchen::V,ахылҵра,ধোঁয়া ছড়ান
779,regnen::V,аура,বর্ষণ_করা
780,gefrieren::V,аҵаара,হিমায়িত হওয়া
781,tauen::V,аӡҭра,গলা
782,schmelzen::V,ақəӡыҭра,গলা
783,schmelzen::V,аҭəара,গলা
784,trocknen::V,абара,শুষ্ক করা
785,sieden::V,ашра,ফোঁড়া
786,faulen::V,абаара,ক্ষয় হওয়া
787,verfaulen::V,абаара,ক্ষয় হওয়া 
788,verfaulen::V,аилашра,ক্ষয় হওয়া 
789,reißen::V,аҧжəара,ছিঁড়া
790,versinken::V,аӡааҟəрылара,ডুবা
791,vergehen::V,ацара,যাওয়া
792,erscheinen::V,ацəырҵра,আসা
793,verschwinden::V,аҵашəкəара,অদৃশ্য হওয়া
794,sinken::V,атəара,হ্রাস হওয়া
795,sinken::V,алаҟəра,হ্রাস হওয়া
796,abnehmen::V,ацӡаара,হ্রাস হওয়া
797,abnehmen::V,аиҵалара,হ্রাস হওয়া
798,zunehmen::V,аҽырҭбаара,বৃদ্ধি পাওয়া
799,zunehmen::V,аиҵыҵра,বৃদ্ধি পাওয়া
800,zunehmen::V,арацəахара,বৃদ্ধি পাওয়া
801,steigen::V,азҳара,ওঠা
802,steigen::V,ашьҭыҵра,ওঠা
803,steigen::V,адухара,ওঠা
804,steigen::V,ацлара,ওঠা
805,wachsen::V,азҳара,বড় হওয়া
806,glänzen::V,ацыр-цырра,জ্বলা
807,glänzen::V,ацыҩ-цыҩра,জ্বলা
808,glänzen::V,аказказра,জ্বলা
809,funkeln::V,ашап-шапра,জ্বল্জ্বল করা
810,funkeln::V,ацым-цымра,জ্বল্জ্বল করা
811,lärmen::V,ашьҭыбжьгара,
812,lärmen::V,аҕьҕьаҳәа аилалара,
813,läuten::V,аҵəҵəасра,রুসুঝুসু করা
814,klingeln::V,аҵəҵəасра,বাজা
815,klirren::V,ахьархьарра,টুংটাং-শব্দ করা
816,klirren::V,архьархьарра,টুংটাং-শব্দ করা
817,brausen::V,аилаҽҽара,গর্জন করা
818,brausen::V,еилашуера,গর্জন করা
819,klingen::V,агара,শব্দ করা
820,klingen::V,ашьҭыбжь гара,শব্দ করা
821,bellen::V,ашра,ঘেউ ঘেউ করা
822,heulen::V,ауура,গর্জন করা
823,blasen::V,аҭəҳəара,ফুঁ দেওয়া
824,pfeifen::V,ашəшəра,শিস্ দেওয়া
825,schreien::V,аҳəҳəара,চিৎকার করা
826,schreien::V,ахəаара,চিৎকার করা
827,schreien::V,аҟаара,চিৎকার করা
828,stöhnen::V,ақьра,গোঁ-গো করা
829,zittern::V,аҵыс-ҵысра,কাঁপা
830,leben::V,аҟазаара,বাঁচা
831,geboren werden::V,Аира,জন্মানো
832,atmen::V,аҕсыҕ лагаҩагара,শ্বাস ফেলা
833,trinken::V,ажəра,পান করা
834,essen::V,акрыфара,ভক্ষণ করা
835,schlucken::V,албаадара,গেলা
836,müde werden::V,ааҕсара,পরিশ্রান্ত হওয়া
837,einschlafen::V,ацəара,নিদ্রামগ্ন হওয়া
838,schlafen::V,ацəазаара,নিদ্রা যাওয়া
839,aufwachen::V,аҿыхара,জাগা
840,aufstehen::V,Агəылҵра,জাগা
841,sich erholen::V,аҧсшьара,আরাম করা
842,krank werden::V,ачмазаҩхара,অসুস্থ হত্তয়া
843,krank sein::V,аҳəарҧсарра,রূগ্ণ হত্তয়া
844,schmerzen::V,ахьра,কন্কন করা
845,husten::V,аимҳәара,কাশা
846,genesen::V,абзиахара,আরোগ্য হওয়া
847,genesen::V,аӷəӷəахара,আরোগ্য হওয়া
848,sterben::V,аҧсра,মারা যাওয়া
849,umkommen::V,аҭахара,মারা যাওয়া
850,sich bewegen::V,аиҭаҵра,চলা
851,sich rühren::V,ақəацара,নড়া
852,sich erheben::V,аҩагылара,উদিত হওয়া
853,sich setzen::V,атəара,বসা
854,hinfallen::V,акаҳара,পড়া
855,laufen::V,аныҟəара,হাঁটা
856,schreiten::V,ашьаҿа еихгара,হাঁটা
857,spazierengehen::V,анеи-ааира,পায়চারি করা
858,eilen::V,аццакра,ত্বরাম্বিত করা
859,sich beeilen::V,аццакра,ত্বরাম্বিত করা
860,sausen::V,аҧырра,ধেয়ে যাওয়া
861,sausen::V,иҭрысны,ধেয়ে যাওয়া
862,sausen::V,ишьҭҟьаны ацара,ধেয়ে যাওয়া
863,rennen::V,аҩра,চলা
864,springen::V,аҧара,লাফানো
865,klettern::V,ақəлара,আরোহণ করা
866,schaukeln::V,аҟəараҟəанҽара,দোলা
867,kriechen::V,аҳəазара,হামাগুড়ি দেওয়া
868,schwimmen::V,аӡсара,সাঁতার কাটা
869,tauchen::V,ахəӡааҵəира,ডোবা
870,rudern::V,аҵшьра,দাঁড় টানা
871,fahren::V,акала,চালান
872,fliegen::V,аҧырра,ওড়া
873,gehen::V,аиҭаҵра,যাওয়া
874,weggehen::V,ацара,প্রস্থান করা
875,abfahren::V,адəықəлара,প্রস্থান করা
876,abfahren::V,ацара,প্রস্থান করা
877,anhalten::V,ааныргылара,থামা
878,hineingehen::V,аҭалара,ঢোকা
879,eintreten::V,аҩналара,ঢোকা
880,kommen::V,аара,আসা
881,kommen::V,ааира,আসা
882,ankommen::V,ааира,আসা
883,ankommen::V,аара,আসা
884,ankommen::V,анеира,আসা
885,zurückkommen::V,азыхынҳəра,ফিরা
886,bleiben::V,аанхара,থাকা
887,bleiben::V,анхара,থাকা
888,bleiben::V,аангылара,থাকা
889,warten::V,азҧшзаара,অপেক্ষা করা
890,erwarten::V,азҧшра,অপেক্ষা করা
891,suchen::V,ашьҭазаара,খোঁজ করা
892,finden::V,аҧшаара,পাওয়া
893,versuchen::V,аҽазкра,পরখ করা
894,vorbereiten::V,армазеира,প্রস্তুত করা
895,lieben::V,абзиабара,ভালবাসা
896,mögen::V,агəаҧхара,পছন্দ করা
897,lachen::V,аччара,হাসা
898,rühren::V,арҵəуара,হৃদয়ম্পর্শ করা
899,weinen::V,аҵəуара,কাঁদা
900,schimpfen::V,ацəҳара,নালিশ করা
901,sich ärgern::V,агəаара,রাগ হত্তয়া
902,sich fürchten::V,аӡыӡара,ভয় করা
903,fürchten::V,ацəшəара,ডরা
904,fliehen::V,абналара,পালানো
905,fliehen::V,ацəцара,পালানো
906,flüchten::V,абналара,পালানো
907,flüchten::V,ацəцара,পালানো
908,sehen::V,абара,দেখা
909,anschauen::V,ахəаҧшра,দেখা
910,ansehen::V,ахəаҧшра,দেখা
911,hören::V,аҳара,শোনা
912,zuhören::V,азыӡырҩра,শোনা
913,probieren::V,аҧышəара,পরখ করা
914,riechen::V,афыҩра,শুঁকা
915,fühlen::V,анырра,অনুভব করা
916,fühlen::V,ацәакырра,অনুভব করা
917,scheinen::V,шәа,মনে হত্তয়া
918,scheinen::V,аацәырҵа,মনে হত্তয়া
919,vernehmen::V,аҳара,শোনা
920,frieren::V,ашəра,শীত লাগা
921,frieren::V,аҵаара,শীত লাগা
922,tun::V,аҟаҵара,করা
923,können::V,алшара,পারা
924,wollen::V,аҭахра,ইচ্ছা করা
925,anfangen::V,алагара,আরম্ভ করা
926,beenden::V,алгара,শেষ করা
927,aufhören::V,аҟəыҵра,থামা
928,gelingen::V,аура,সিদ্ধিলাভ করা
929,gelingen::V,аманшəалахара,সিদ্ধিলাভ করা
930,gelingen::V,алҵра,সিদ্ধিলাভ করা
931,geraten::V,нзаарын,পরিণত হত্তয়া
932,öffnen::V,аартра,খোলা
933,schließen::V,аркра,বন্ধ করা
934,stellen::V,аргылара,স্থাপন করা
935,setzen::V,артəара,স্থাপন করা
936,legen::V,ақəҵара,স্থাপন করা
937,berühren::V,акьысра,স্পর্শ করা
938,berühren::V,алакьысра,স্পর্শ করা
939,verbinden::V,аҿаҳəара,সংযুক্ত করা
940,bedecken::V,ақəршəра,ঢাকা
941,aufhängen::V,акнаҳара,ঝুলানো
942,anzünden::V,аркра,জ্বালান
943,aufheben::V,ашьҭыхра,কুড়াইয়া তোলা
944,zurücklassen::V,аныжьра,পরিত্যাগ করা
945,verlieren::V,ацəыӡра,হারান
946,fallen lassen::V,ацəкаҳара,ফেলা
947,machen::V,ачаҧара,গঠন করা
948,herstellen::V,аиҵдара,সৃষ্টি করা
949,bauen::V,аргылара,নির্মাণ করা
950,reparieren::V,арҽеира,মেরামত করা
951,verbessern::V,аиҕьтəра,উন্নতিলাভ করা
952,ändern::V,аҧсахра,পরিবর্তিত করা
953,graben::V,ажра,খনন করা
954,beugen::V,арҟəра,নোয়া
955,beugen::V,архəара,নোয়া
956,biegen::V,арҟəра,নোয়া
957,biegen::V,архəара,নোয়া
958,drehen::V,аргьежьра,ঘোরান
959,umdrehen::V,аарҳәра,উলটানো
960,heben::V,аҩахара,উত্তোলন করা
961,heben::V,араҳара,উত্তোলন করা
962,hochheben::V,ахагалара,উঁচু করা
963,hochheben::V,ашьҭҳəара,উঁচু করা
964,halten::V,акра,ধরা
965,drücken::V,ақəрӷəӷəара,টেপা
966,schieben::V,аҵгəара,ঠেলা
967,schieben::V,агəара,ঠেলা
968,kratzen::V,ацəҟьара,চাঁচা
969,lecken::V,арбзара,চাটা
970,beißen::V,ацҳара,দংশন করা
971,abreißen::V,амжəара,বিচ্ছিন্ন করা
972,abschneiden::V,ахҵəара,বিচ্ছিন্ন করা
973,abschneiden::V,аҿахҵəара,বিচ্ছিন্ন করা
974,binden::V,аҿаҳəара,বন্ধন করা
975,stecken::V,алаҵара,বিদ্ধ করা
976,brechen::V,аҧҵəара,ভাঙা
977,klopfen::V,асра,আঘাত করা
978,hauen::V,ақəкшара,আঘাত করা
979,kleben::V,аҷабра,সাঁটা
980,reiben::V,арҟəыҷра,ঘষা
981,streichen::V,ахьшьра,ছড়াইয়া
982,schleifen::V,ахра,ধার দেওয়া
983,schneiden::V,аҧҟара,কাটা
984,rütteln::V,арҵысра,নাড়ান
985,schütteln::V,аршəшəара,নড়া
986,schwenken::V,аҟьара,দোলা
987,schütten::V,аҭаҭəара,বর্ষণ করা
988,füllen::V,арҭəра,পরিপূর্ণ করা
989,einwickeln::V,алаҳəара,মুড়া
990,tragen::V,аҩагара,বহন করা
991,schleppen::V,арҳəазара,টানা
992,ziehen::V,ахара,টানা
993,aufbewahren::V,аҵəахра,রাখা
994,werfen::V,аршəра,ছুড়া
995,fangen::V,акра,লোফা
996,packen::V,анкра,ধরা
997,packen::V,аҵкаара,ধরা
998,verstecken::V,аҵəахра,গোপন করা
999,teilen::V,ашара,বিভক্ত করা
1000,schicken::V,ашьҭра,প্রেরণ করা
1001,bringen::V,аагара,আনা
1002,hinzufügen::V,ацҵара,একত্র করা
1003,bekommen::V,аҧшаара,পাওয়া
1004,bekommen::V,архиара,পাওয়া
1005,bekommen::V,аура,পাওয়া
1006,erhalten::V,аиура,পাওয়া
1007,nehmen::V,агара,নেওয়া
1008,wählen::V,алҧшаара,বাছা
1009,auswählen::V,алхра,বাছা
1010,behindern::V,аҧырхагахара,বাধা দেওয়া
1011,verderben::V,алгара,নষ্ট করা
1012,verderben::V,абжьыхра,নষ্ট করা
1013,verderben::V,аҧхасҭатəра,নষ্ট করা
1014,beschädigen::V,аҧхасҭатəра,ক্ষতি করা
1015,zerbrechen::V,аҧҽра,ভাঙ্গিয়া যাওয়া
1016,zerreißen::V,аҧжəара,ছিঁড়া
1017,zerstören::V,аилаҧыххаара,বিনাশ করা
1018,verbrennen::V,абылра,দহন করা
1019,geben::V,аҭара,দেওয়া
1020,reichen::V,аҭара,দেওয়া
1021,schenken::V,аҩгара,উপহার দেত্তয়া
1022,versprechen::V,ақəргəыӷра,প্রতিশ্রুতি দেওয়া
1023,loben::V,арҽхəара,প্রশংসা করা
1024,küssen::V,агəӡра,চুম্বন করা
1025,zudecken::V,аҵахҩара,ঢাকা
1026,zudecken::V,ақəршəра,ঢাকা
1027,wecken::V,арҿыхара,জাগানো
1028,zeigen::V,арбара,দেখানো
1029,führen::V,аныҟəгара,পথ দেখানো
1030,lehren::V,арҵара,শেখানো
1031,unterrichten::V,арҧхьара,শিক্ষা দেওয়া
1032,aufziehen::V,ааӡара,পালন করা
1033,leiten::V,ахагылазаара,পরিচালনা করা
1034,antreiben::V,арццакра,চালনা করা
1035,lassen::V,арҟаҵара,অনুমতি দেওয়া
1036,einladen::V,ааҕхьара,নিমন্ত্রণ করা
1037,einladen::V,анаҧхьара,নিমন্ত্রণ করা
1038,vereinigen::V,аилаҵара,এক করা
1039,besuchen::V,абара,দেখিতে যাওয়া
1040,treffen::V,аҧылара,সন্মুখীন হওয়া
1041,sich versammeln::V,аизара,জড়ো হওয়া
1042,spielen::V,ахəмарра,খেলা
1043,singen::V,ашəаҳəара,গাওয়া
1044,tanzen::V,акəашара,নাচা
1045,sich trennen::V,аилыҵра,পৃথক করা
1046,verlassen::V,акажьра,পরিত্যাগ করা
1047,retten::V,Аиқəрхара,উদ্ধার করা
1048,bewachen::V,ахьчара,পাহারা দেওয়া
1049,schützen::V,ацəыхьчара,রক্ষা করা
1050,verteidigen::V,ахьчара,রক্ষা করা
1051,sich schlagen::V,аисра,লড়াই করা
1052,schießen::V,ахысра,তীরবেগে ছোটা
1053,siegen::V,аиааира,জেতা
1054,ärgern::V,аргəаара,বিরক্ত করা
1055,schlagen::V,асра,আঘাত করা
1056,schlagen::V,аҭасра,আঘাত করা
1057,stechen::V,алакшара,দংশন করা
1058,stoßen::V,агəҭасра,ঠেলা
1059,stehlen::V,аӡара,অপহরণ করা
1060,stören::V,аҧырхагахара,ঘাঁটান
1061,belästigen::V,аргəамҵра,বিরক্ত করা
1062,verbergen::V,аӡара,গোপন করা
1063,täuschen::V,ажьара,প্রবঞ্চনা করা
1064,betrügen::V,ажьара,প্রতারণা করা
1065,töten::V,ашьра,হত্যা করা
1066,wohnen::V,анхара,বাস করা
1067,arbeiten::V,аусура,কাজ করা
1068,sammeln::V,аҟəшəара,সংগ্রহ করা
1069,pflücken::V,аҿыршəара,চয়ন করা
1070,pflücken::V,аҿыхра,চয়ন করা
1071,jagen::V,ашəарыцара,শিকার করা
1072,fischen::V,аҧсыӡ икуеит,মাছ ধরা
1073,fassen::V,акра,ধরা
1074,hüten::V,арҳəра,যুথভুক্ত করা
1075,hüten::V,ахьчара,যুথভুক্ত করা
1076,treiben::V,акацара,চালনা করা
1077,anbinden::V,адҳəалара,বন্ধন করা
1078,füttern::V,акырҿаҵара,ভোজন করানো
1079,melken::V,ахьара,দুগ্ধ দোহন করা
1080,hacken::V,аҟəаҟəара,কাটা
1081,gießen::V,аҵаҭəара,বর্ষণ করা
1082,reifen::V,ашəра,পাকা
1083,reifen::V,аҟалара,পাকা
1084,zubereiten::V,ацура,রন্ধন করা
1085,kochen::V,ажəра,রন্ধন করা
1086,backen::V,аӡра,সেকা
1087,braten::V,аӡра,ভাজা
1088,umrühren::V,аилрыхра,নড়ানো
1089,stricken::V,аҧара,বোনা
1090,nähen::V,аӡахра,সেলাই করা
1091,färben::V,ашəра,রঞ্জিত করা
1092,reinigen::V,арыцқьара,পরিষ্কার করা
1093,waschen::V,аӡәӡәара,পরিষ্কার করা
1094,abwischen::V,арбара,মুছা
1095,spülen::V,аҭыршара,পরিষ্কার করা
1096,fegen::V,аҧссара,ঝাঁট দেওয়া
1097,baden::V,аҽыкəабара,অবগাহন করা
1098,sich waschen::V,аҽыӡəӡəара,ধোয়া
1099,ausziehen::V,ашəыхра,খুলা
1100,anziehen::V,ашəҵара,গায়ে দেত্তয়া
1101,sich anziehen::V,аҽеилаҳəара,পোশাক পরা
1102,kämmen::V,аҳəара,আঁচড়ানো
1103,schmücken::V,арҧшӡара,সাজান করা
1104,sagen::V,аҳəара,উচ্চারণ করা
1105,sprechen::V,ацəажəара,বলা
1106,reden::V,ацəажəара,আলাপ করা
1107,reden::V,аицәажәара,আলাপ করা
1108,sich unterhalten::V,аицәажәара,আড্ডা দেওয়া
1109,fragen::V,азҵаара,জিজ্ঞাসা করা
1110,bitten::V,аҳəара,প্রার্থনা করা
1111,erzählen::V,аҳəара,বর্ণনা করা
1112,mitteilen::V,азыцҳара,বলা
1113,nennen::V,ахьӡҵара,নাম দেওয়া
1114,rufen::V,азҿыҭра,আমন্ত্রণ করা
1115,prahlen::V,аҽхəара,বড়াই করা
1116,übersetzen::V,аиҭагара,ভাষাস্তরিত করা
1117,denken::V,азхəыцра,ভাবা
1118,glauben::V,ахаҵара,বিশ্বাস করা
1119,bemerken::V,агəаҭара,লক্ষ্য করা
1120,erkennen::V,адырра,চিনিতে পারা
1121,begreifen::V,аилкаара,উপলব্ধি করা
1122,verstehen::V,аҳара,উপলব্ধি করা
1123,lernen::V,аҵара,শেখা
1124,wissen::V,адырра,জানা
1125,sich erinnern an::V,агəаларшəара,মনে করা
1126,vergessen::V,ахашҭра,বিস্মৃত হওয়া
1127,messen::V,ашəара,মাপা
1128,zählen::V,аҧхьаӡара,গণনা করা
1129,rechnen::V,аҳасабра,হিসাব করা
1130,lesen::V,аҧхьара,পাঠ করা
1131,besitzen::V,амазаара,অধিকার করা
1132,kaufen::V,Аахəара,ক্রয় করা
1133,verkaufen::V,аҭира,বেচা
1134,bezahlen::V,ахҭынҵара,প্রদান করা
1135,bezahlen::V,ашəара,প্রদান করা
1136,zahlen::V,ашəара,প্রদান করা
1137,ertragen::V,ачҳара,বহন করা
1138,Moor::N,,মাঠ
1139,Kralle::N,,নখর
1140,Schwarm::N,,ঝাঁক
1141,Sache::N,,বস্তু
1142,Menge::N,,পরিমাণ
1143,Essen::N,,আহার
1144,Geschäft::N,,ব্যস্ততা
1145,Monat::N,,মাস
1146,Jahr::N,,সৌরবর্ষ
1147,dünn::A,,কৃশ
1148,roh::A,,কাঁচা
1149,durch::PRP,,দ্বারা
1150,was::FPRN,,কি
1151,rauschen::V,,মর্মরধ্বনি করা
1152,zu sehen sein::V,,দেখা দেত্তয়া
1153,wenden::V,,উলটাইয়া দেত্তয়া
1154,ergreifen::V,,দখল করা
1155,bewahren::V,,বাঁচাইয়া রাখা
1156,wünschen::V,,আকাঙ্ক্ষা করা
1157,wiegen::V,,দুলানো
1158,treten::V,,লাথি মারা
1159,kehren::V,,ঝাঁট দেওয়া
1160,malen::V,,আঁকা
1161,zeichnen::V,,ছকা
1162,schreiben::V,,লেখা
1163,beherrschen::V,,শাসন করা
