,Concept_ID,ga,cy
804,lebendig::A,beo,yn fyw
805,gut::A,maith,da
806,schlecht::A,dona,drwg
807,schlecht::A,dona,gwael
808,schlecht::A,droch-,drwg
809,schlecht::A,droch-,gwael
810,richtig::A,ceart,cywir
811,schlimm::A,gránna,enbyd
812,schlimm::A,tubaisteach,enbyd
813,wahr::A,fíor,gwir
814,alt::A,sean,hen
815,neu::A,úr,newydd
816,neu::A,nua,newydd
817,ehemalig::A,iar-,blaenorol
818,ehemalig::A,sean-,blaenorol
819,alt[Lebewesen]::A,sean,oedrannus
820,alt[Lebewesen]::A,aosta,oedrannus
821,jung::A,óg,ifanc
822,arm::A,bocht,tlawd
823,reich::A,saibhir,cyfoethog
824,reich::A,rachmasach,cyfoethog
825,bekannt::A,atá eolas air,cynefin
826,bekannt::A,atá eolas air,cyfarwydd
827,berühmt::A,cailiúil,enwog
828,berühmt::A,clúiteach,enwog
829,fremd::A,coimhthíoch,estron
830,verschieden::A,éagsúil,gwahanol
831,verschieden::A,difriúil,gwahanol
832,nah::A,gar,agos
833,nah::A,deas,agos
834,fern::A,i bhfad uainn,pell
835,fern::A,i bhfad i gcéin,pell
836,linker::A,clé,aswy
837,linker::A,clé,chwith
838,rechter::A,deas,de
839,rechter::A,deas,deau
840,anderer::A,eile,arall
841,erster::A,céad,cyntaf
842,zweiter::A,dóú,ail
843,zweiter::A,dara,ail
844,dritter::A,tríú,trydydd
845,dritter::A,treas,trydydd
846,letzter::A,déanach,olaf
847,letzter::A,deireanach,olaf
848,allein::ADV,i d'aonar,unig
849,allein::ADV,i d'aonar,ar ei ben ei hun
850,auf einmal::ADV,ag an am céanna,ar yr un pryd
851,zusammen::ADV,le chéile,ynghyd
852,zusammen::ADV,le chéile,gyda'i gilydd
853,zusammen::ADV,in eineacht,ynghyd
854,zusammen::ADV,in eineacht,gyda'i gilydd
855,lange::ADV,fada,amser hir
856,plötzlich::ADV,go tobann,yn sydyn
857,plötzlich::ADV,i dtobainne,yn sydyn
858,sofort::ADV,ar an toirt,ar unwaith
859,sofort::ADV,ar an bpointe,ar unwaith
860,später::ADV,níos déanaí,yn ddiweddarach
861,jetzt::ADV,anois,yn awr
862,heute::ADV,inniu,heddiw
863,morgen::ADV,amárach,yfory
864,bald::ADV,go luath,yn fuan
865,bald::ADV,go luath,gyda hyn
866,bald::ADV,gan mhoill,yn fuan
867,bald::ADV,gan mhoill,gyda hyn
868,dann::ADV,ansin,yna
869,dann::ADV,ansin,y pryd hwnnw
870,gestern::ADV,inné,ddoe
871,einst::ADV,tráth,gynt
872,einst::ADV,uair amháin,gynt
873,damals::ADV,ag an am,ar y pryd
874,damals::ADV,ag an am,bryd hynny
875,damals::ADV,an t-am sin,ar y pryd
876,damals::ADV,an t-am sin,bryd hynny
877,danach::ADV,ina dhiaidh sin,wedyn
878,vorher::ADV,cheana,o'r blaen
879,vorher::ADV,roimhe sin,o'r blaen
880,zuerst::ADV,ar dtús,yn gyntaf
881,einmal::ADV,uair amháin,unwaith
882,manchmal::ADV,uaireanta,weithiau
883,manchmal::ADV,uaireanta,ar brydiau
884,oft::ADV,minic,yn aml
885,oft::ADV,minic,yn fynych
886,immer::ADV,i gcónaí,bob amser
887,niemals::ADV,riamh,ni ... byth
888,niemals::ADV,riamh,ni ... erioed
889,hier::ADV,anseo,yma
890,hierhin::ADV,anseo,hyd yma
891,von hier::ADV,an áit seo,oddi yma
892,dort::ADV,ann,acw
893,dort::ADV,ansin,acw
894,dorthin::ADV,ann,tuag yno
895,dorthin::ADV,ansin,tuag yno
896,geradeaus::ADV,ar aghaidh,syth ymlaen
897,rückwärts::ADV,siar,yn ôl
898,zurück::ADV,ar ais,yn ôl
899,unten::ADV,thíos,isod
900,unten::ADV,thíos,oddi tanodd
901,hinab::ADV,síos,i lawr
902,hinab::ADV,síos,i waered
903,oben::ADV,thuas,fry
904,hinauf::ADV,suas,i fyny
905,hinauf::ADV,suas,i'r lan
906,überall::ADV,i ngach áit,ym mhobman
907,überall::ADV,ar fud na háite,ym mhobman
908,nicht::ADV,ní,ni
909,nicht::ADV,ní,nid
910,nicht::ADV,cha,ni
911,nicht::ADV,cha,nid
912,ein wenig::ADV,beagán,tipyn
913,ein wenig::ADV,beagán,ychydig
914,kaum::ADV,ar éigean,prin
915,sehr::ADV,an-,iawn
916,so::ADV,chomh,fel
917,so::ADV,chomh,felly
918,so::ADV,mar sin,fel
919,so::ADV,mar sin,felly
920,noch::ADV,fós,eto
921,noch::ADV,go fóill,eto
922,nur::ADV,amháin,yn unig
923,nur::ADV,níl ach,yn unig
924,schon::ADV,cheana,eisoes
925,schon::ADV,cheana,yn barod
926,schon::ADV,cheana féin,eisoes
927,schon::ADV,cheana féin,yn barod
928,wieder::ADV,arís,drachefn
929,wieder::ADV,athuair,drachefn
930,vergebens::ADV,amú,yn ofer
931,vergebens::ADV,in aisce,yn ofer
932,vor::PRP,ar thosach,o flaen
933,hinter::PRP,laistiar de,ar ôl
934,hinter::PRP,taobh thiar de,ar ôl
935,unter::PRP,faoi,islaw
936,durch::PRP,trí,trwy
937,neben::PRP,taobh le,ar bwys
938,neben::PRP,in aice le,ar bwys
939,zwischen::PRP,idir,rhwng
940,zwischen::PRP,idir,cydrhwng
941,wegen::PRP,de bharr,o achos
942,wegen::PRP,de bharr,oherwydd
943,wegen::PRP,mar gheall ar,o achos
944,wegen::PRP,mar gheall ar,oherwydd
945,dies::PRN,seo,hyn
946,das::PRN,sin,hynny
947,alles::PRN,gach rud,popeth
948,ich::PRN,mé,fi
949,ich::PRN,mise,fi
950,du::PRN,tú,ti
951,du::PRN,tusa,ti
952,er::PRN,sé,fe
953,er::PRN,seisean,fe
954,wir::PRN,sinn,ni
955,ihr::PRN,sibh,chi
956,ihr::PRN,sibhse,chi
957,sie::PRN,siad,hwy
958,sie::PRN,siadsan,hwy
959,was::FPRN,cad,pa beth
960,was::FPRN,céard,pa beth
961,wer::FPRN,cé,pwy
962,wo::FADV,cá,ble
963,wo::FADV,cá,ym mha le
964,wo::FADV,cén áit,ble
965,wo::FADV,cén áit,ym mha le
966,wohin::FADV,cá,i ble
967,wohin::FADV,cá,i ba le
968,wohin::FADV,cén áit,i ble
969,wohin::FADV,cén áit,i ba le
970,wie::FADV,conas,sut
971,wie::FADV,cén chaoi,sut
972,warum::FADV,cén fáth,pam
973,warum::FADV,cad chuige,pam
974,wieviel::FNUM,cá mhéad,faint
975,eins::NUM,aon,un
976,zwei::NUM,dhá,dau
977,drei::NUM,trí,tri
978,vier::NUM,ceathair,pedwar
979,fünf::NUM,cúig,pump
980,sechs::NUM,sé,chwech
981,sieben::NUM,seacht,saith
982,acht::NUM,ocht,wyth
983,neun::NUM,naoi,naw
984,zehn::NUM,deich,deg
985,elf::NUM,aon déag,un ar ddeg
986,zwölf::NUM,dó dhéag,deuddeg
987,zwölf::NUM,dó dhéag,un deg dau
988,zwanzig::NUM,fiche,ugain
989,dreißig::NUM,tríocha,tri deg
990,dreißig::NUM,tríocha,deg ar hugain
991,vierzig::NUM,daichead,deugain
992,vierzig::NUM,ceathracha,deugain
993,fünfzig::NUM,caoga,hanner cant
994,sechzig::NUM,seasca,chwe deg
995,siebzig::NUM,seachtó,saith deg
996,siebzig::NUM,seachtó,deg a thrigain
997,achtzig::NUM,ochtó,wyth deg
998,achtzig::NUM,ochtó,pedar ugain
999,neunzig::NUM,nócha,naw deg
1000,neunzig::NUM,nócha,deg a phedwar ugain
1001,hundert::NUM,céad,cant
1002,tausend::NUM,míle,mil
1003,und::CNJ,agus,a
1004,oder::CNJ,nó,neu
1005,stehen::V,seas,sefyll
1006,sitzen::V,suigh,eistedd
1007,liegen::V,luigh,gorwedd
1008,hängen::V,tá crochta,hongian
1009,werden::V,éirigh,dod yn
1010,werden::V,éirigh,mynd yn
1011,passieren::V,tarlaigh,digwydd
1012,beginnen::V,tosaigh,cychwyn
1013,enden::V,críochnaigh,gorffen
1014,wechseln::V,athraigh,newid
1015,aufgehen[Sonne]::V,éirigh,codi
1016,untergehen[Sonne]::V,fuin,machlud
1017,untergehen[Sonne]::V,téigh faoi,machlud
1018,scheinen[Sonne]::V,taitin,tywynnu
1019,scheinen[Sonne]::V,soilsigh,tywynnu
1020,donnern::V,tá toirneach ann,taranu
1021,wehen::V,séid,chwythu
1022,strömen::V,sil,ffrydio
1023,fließen::V,rith,llifo
1024,fließen::V,snigh,llifo
1025,sich drehen::V,cas,troi
1026,sich drehen::V,cas,cylchdroi
1027,sich drehen::V,imrothlaigh,troi
1028,sich drehen::V,imrothlaigh,cylchdroi
1029,schwanken::V,luasc,siglo
1030,schwingen::V,luasc,siglo
1031,fallen::V,tit,cwympo
1032,brennen::V,dóigh,llosgi
1033,rauchen::V,plúch toite,mygu
1034,regnen::V,báistigh,glawio
1035,regnen::V,tá ag cur báistí,glawio
1036,gefrieren::V,sioc,rhewi
1037,gefrieren::V,reoigh,rhewi
1038,tauen::V,leáigh,toddi
1039,tauen::V,leáigh,meirioli
1040,tauen::V,coscair,toddi
1041,tauen::V,coscair,meirioli
1042,schmelzen::V,leáigh,toddi
1043,trocknen::V,triomaigh,sychu
1044,sieden::V,fiuch,berwi
1045,sieden::V,beirigh,berwi
1046,faulen::V,lobh,pydru
1047,faulen::V,lobh,braenu
1048,faulen::V,dreoigh,pydru
1049,faulen::V,dreoigh,braenu
1050,verfaulen::V,lobh,pydru
1051,verfaulen::V,lobh,dadfeilio
1052,verfaulen::V,feoigh,pydru
1053,verfaulen::V,feoigh,dadfeilio
1054,reißen::V,bris,clecian
1055,reißen::V,bris,torri'n glats
1056,versinken::V,téigh síos,suddo
1057,vergehen::V,téigh thart,myned heibio
1058,vergehen::V,téigh thart,pasio
1059,erscheinen::V,tar,ymddangos
1060,verschwinden::V,imigh,diflannu
1061,sinken::V,tit,syrthio
1062,sinken::V,ísligh,syrthio
1063,abnehmen::V,maolaigh,lleihau
1064,abnehmen::V,laghdaigh,lleihau
1065,zunehmen::V,méadaigh,cynyddu
1066,steigen::V,éirigh,codi
1067,wachsen::V,fás,tyfu
1068,glänzen::V,lonraigh,disgleirio
1069,funkeln::V,drithligh,pefrio
1070,lärmen::V,tóg callán,cadw sŵn
1071,lärmen::V,tóg callán,gwneud twrw
1072,läuten::V,buail,canu
1073,klingeln::V,buail,canu
1074,klingeln::V,buail,seinio
1075,klirren::V,cling,tincian
1076,brausen::V,búir,rhuo
1077,rauschen::V,tá ag siosarnach,siffrwd
1078,rauschen::V,tá ag siosarnach,chwithrwd
1079,klingen::V,tá glór ag,seinio
1080,bellen::V,amhastraigh,cyfarth
1081,heulen::V,glam,udo
1082,heulen::V,glam,oernadu
1083,blasen::V,séid,chwythu
1084,pfeifen::V,lig fead,chwibanu
1085,schreien::V,béic,gweiddi
1086,schreien::V,béic,bloeddio
1087,schreien::V,glaoigh,gweiddi
1088,schreien::V,glaoigh,bloeddio
1089,stöhnen::V,lig cnead,griddfan
1090,zittern::V,crith,crynu
1091,zittern::V,creathnaigh,crynu
1092,leben::V,mair,byw
1093,geboren werden::V,rugadh,cael eich geni
1094,atmen::V,análaigh,anadlu
1095,trinken::V,ól,yfed
1096,essen::V,ith,bwyta
1097,schlucken::V,slog,llyncu
1098,müde werden::V,tuirsigh,blino
1099,einschlafen::V,tit ina chodladh,mynd i gysgu
1100,einschlafen::V,tit ina chodladh,syrthio i gysgu
1101,schlafen::V,codail,huno
1102,schlafen::V,codail,cysgu
1103,aufwachen::V,múscail,dihuno
1104,aufstehen::V,éirigh,codi
1105,sich erholen::V,lig scíth,ymlacio
1106,sich erholen::V,lig scíth,dadflino
1107,krank werden::V,éirigh tinn,mynd yn sâl
1108,krank werden::V,éirigh tinn,mynd yn wael
1109,krank sein::V,tá tinn,gwaelu
1110,schmerzen::V,tá pian i,brifo
1111,husten::V,déan casacht,pesychu
1112,genesen::V,téarnaigh,gwella
1113,genesen::V,téarnaigh,cael yn ôl
1114,sterben::V,éag,marw
1115,sterben::V,faigh bás,marw
1116,umkommen::V,caill,trengi
1117,sich bewegen::V,bog,symud
1118,sich bewegen::V,gluais,symud
1119,sich rühren::V,corraigh,syflyd
1120,sich erheben::V,seas suas,codi
1121,sich setzen::V,suigh,eistedd
1122,hinfallen::V,tit,cwympo
1123,laufen::V,siúil,cerdded
1124,schreiten::V,siúil,camu
1125,spazierengehen::V,téigh ag spaisteoireacht,mynd am dro
1126,eilen::V,deifrigh,rhuthro
1127,eilen::V,brostaigh,rhuthro
1128,sich beeilen::V,deifrigh,brysio
1129,sich beeilen::V,déan deifir,brysio
1130,sausen::V,luathaigh,rhuthro
1131,rennen::V,rith,rhedeg
1132,springen::V,léim,llamu
1133,springen::V,léim,neidio
1134,klettern::V,dreap,dringo
1135,schaukeln::V,téigh ar an maide corrach,siglo
1136,kriechen::V,snámh,cropian
1137,schwimmen::V,snámh,nofio
1138,tauchen::V,tum,plymio
1139,tauchen::V,tum,ymsuddo
1140,rudern::V,iomair,rhwyfo
1141,rudern::V,rámhaigh,rhwyfo
1142,fahren::V,tiomáin,gyrru
1143,fahren::V,tiomáin,dreifio
1144,fliegen::V,eitil,hedfan
1145,gehen::V,téigh,mynd
1146,weggehen::V,imigh,mynd
1147,weggehen::V,imigh,ymadael
1148,abfahren::V,imigh,ymadael
1149,anhalten::V,stad,stopio
1150,hineingehen::V,téigh isteach,mynd i mewn
1151,eintreten::V,téigh isteach,mynd i
1152,kommen::V,tar,dod
1153,ankommen::V,tar,cyrraedd
1154,zurückkommen::V,fill,dychwelyd
1155,bleiben::V,fan,aros
1156,bleiben::V,fan,sefyll
1157,warten::V,fan,aros
1158,warten::V,fan,disgwyl
1159,erwarten::V,tá ag súil le,disgwyl
1160,erwarten::V,tá ag dréim le,disgwyl
1161,suchen::V,lorg,chwilio am
1162,finden::V,faigh,darganfod
1163,finden::V,aimsigh,darganfod
1164,versuchen::V,triail,profi
1165,versuchen::V,triail,ceisio
1166,vorbereiten::V,réitigh,paratoi
1167,lieben::V,gráigh,caru
1168,mögen::V,taitin le,hoffi
1169,mögen::V,is maith le,hoffi
1170,lachen::V,gáir,chwerthin
1171,rühren::V,téigh i bhfeidhm ar,cynhyrfu
1172,weinen::V,goil,wylo
1173,weinen::V,goil,llefain
1174,weinen::V,caoin,wylo
1175,weinen::V,caoin,llefain
1176,schimpfen::V,tá ag clamhsán,grwgnach
1177,sich ärgern::V,tá corraithe,gofidio
1178,sich fürchten::V,tá eagla ar,ofni
1179,fürchten::V,tá eagla ar,arswydo
1180,fliehen::V,teith,ffoi
1181,flüchten::V,éalaigh,dianc
1182,sehen::V,feic,gweld
1183,anschauen::V,dearc,syllu
1184,anschauen::V,dearc,edrych
1185,anschauen::V,féach ar,syllu
1186,anschauen::V,féach ar,edrych
1187,ansehen::V,breathnaigh,gwylio
1188,hören::V,cluin,clywed
1189,zuhören::V,éist,gwrando
1190,probieren::V,bliais,profi
1191,riechen::V,bolaigh,arogli
1192,fühlen::V,braith,teimlo
1193,fühlen::V,braith,clywed
1194,fühlen::V,mothaigh,teimlo
1195,fühlen::V,mothaigh,clywed
1196,scheinen::V,tá an chuma ar,ymddangos
1197,zu sehen sein::V,tá le feiceáil,dod i'r golwg
1198,vernehmen::V,clois,clywed sôn am
1199,frieren::V,tá fuar,bod yn oer
1200,tun::V,déan,gwneud
1201,können::V,féad,gallu
1202,können::V,is féidir le,gallu
1203,wollen::V,tá ag iarraidh,bod mewn angen
1204,anfangen::V,tosaigh,dechrau
1205,anfangen::V,cuir tús le,dechrau
1206,beenden::V,críochnaigh,darfod
1207,beenden::V,críochnaigh,gorffen
1208,beenden::V,cuir deireadh le,darfod
1209,beenden::V,cuir deireadh le,gorffen
1210,aufhören::V,stad,peidio
1211,gelingen::V,éirigh le,llwyddo
1212,geraten::V,tá deireadh ar,diweddu
1213,öffnen::V,oscail,agor
1214,schließen::V,dún,cau
1215,schließen::V,iaigh,cau
1216,stellen::V,cuir,gosod
1217,setzen::V,cuir,gosod
1218,setzen::V,socraigh,gosod
1219,legen::V,cuir,gosod
1220,berühren::V,teagmhaigh le,cyffwrdd
1221,verbinden::V,ceangail,cysylltu
1222,bedecken::V,clúdaigh,gorchuddio
1223,bedecken::V,cumhdaigh,gorchuddio
1224,aufhängen::V,croch,crogi
1225,aufhängen::V,croch,hongian
1226,anzünden::V,las,cynnau
1227,anzünden::V,adhain,cynnau
1228,aufheben::V,tóg,codi
1229,aufheben::V,ardaigh,codi
1230,zurücklassen::V,fág,gadael
1231,verlieren::V,caill,colli
1232,fallen lassen::V,lig uait,gollwng
1233,fallen lassen::V,caith uait,gollwng
1234,machen::V,déan,gwneud
1235,machen::V,réitigh,gwneud
1236,herstellen::V,táirg,cynhyrchu
1237,bauen::V,tóg,adeiladu
1238,reparieren::V,deisigh,trwsio
1239,reparieren::V,deisigh,atgyweirio
1240,verbessern::V,feabhsaigh,diwygio
1241,ändern::V,athraigh,altro
1242,graben::V,tochail,palu
1243,graben::V,tochail,cloddio
1244,beugen::V,crom,plygu
1245,biegen::V,lúb,plygu
1246,drehen::V,cas,troelli
1247,wenden::V,tiontaigh,troi
1248,umdrehen::V,iompaigh,troi
1249,umdrehen::V,tiontaigh,troi
1250,heben::V,ardaigh,codi
1251,hochheben::V,tóg,dyrchafu
1252,ergreifen::V,beir ar,gafael
1253,halten::V,coimeád,dal
1254,halten::V,coinnigh,dal
1255,drücken::V,brúigh,pwyso
1256,drücken::V,brúigh,gwasgu
1257,schieben::V,brúigh,gwthio
1258,kratzen::V,scríob,crafu
1259,lecken::V,ligh,llyfu
1260,lecken::V,leadhb,llyfu
1261,beißen::V,bain greim as,cnoi
1262,beißen::V,bain greim as,brathu
1263,abreißen::V,stróic,tynnu ymaith
1264,abreißen::V,tarraing,tynnu ymaith
1265,abschneiden::V,scoith,torri
1266,binden::V,ceangail,clymu
1267,stecken::V,sáigh,plannu
1268,brechen::V,bris,torri
1269,klopfen::V,cnag,taro
1270,hauen::V,buail,taro
1271,kleben::V,gliúáil,gludio
1272,reiben::V,cuimil,rhwbio
1273,streichen::V,leath,taenu
1274,schleifen::V,líomh,hogi
1275,schneiden::V,gearr,torri
1276,rütteln::V,croith,ysgytio
1277,schütteln::V,croith,siglo
1278,schütteln::V,croith,ysgwyd
1279,schwenken::V,luasc,siglo
1280,schütten::V,doirt,tywallt
1281,füllen::V,líon,llenwi
1282,einwickeln::V,cuach,lapio
1283,einwickeln::V,clúdaigh,lapio
1284,tragen::V,iompair,cludo
1285,schleppen::V,tarraing,llusgo
1286,ziehen::V,tarraing,tynnu
1287,aufbewahren::V,coinnigh,cadw
1288,werfen::V,caith,taflu
1289,fangen::V,ceap,dal
1290,packen::V,beir ar,cipio
1291,packen::V,beir ar,crafangu
1292,verstecken::V,folaigh,celu
1293,verstecken::V,folaigh,cuddio
1294,verstecken::V,cuir i bhfolach,celu
1295,verstecken::V,cuir i bhfolach,cuddio
1296,teilen::V,roinn,rhannu
1297,schicken::V,seol,anfon
1298,bringen::V,beir,dod â
1299,bringen::V,tabhair,dod â
1300,hinzufügen::V,cuir le,chwanegu
1301,bekommen::V,faigh,cael
1302,erhalten::V,faigh,derbyn
1303,nehmen::V,tóg,cymryd
1304,nehmen::V,glac,cymryd
1305,wählen::V,pioc,dewis
1306,wählen::V,roghnaigh,dewis
1307,auswählen::V,roghnaigh,dethol
1308,bewahren::V,caomhnaigh,cadw
1309,behindern::V,cuir bac ar,atal
1310,behindern::V,cuir bac ar,rhwystro
1311,verderben::V,mill,difetha
1312,beschädigen::V,loit,niweidio
1313,beschädigen::V,déan damáiste do,niweidio
1314,zerbrechen::V,bris,torri
1315,zerreißen::V,stiall,rhwygo
1316,zerstören::V,mill,dinistrio
1317,zerstören::V,scrios,dinistrio
1318,verbrennen::V,las,llosgi
1319,verbrennen::V,dóigh,llosgi
1320,geben::V,tabhair,rhoi
1321,reichen::V,sín,estyn
1322,reichen::V,cuir,estyn
1323,schenken::V,bronn,rhoddi
1324,schenken::V,tabhair,rhoddi
1325,versprechen::V,geall,addo
1326,wünschen::V,guigh,dymuno
1327,loben::V,mol,canmol
1328,küssen::V,póg,cusanu
1329,wiegen::V,bog,siglo
1330,wiegen::V,luasc,siglo
1331,zudecken::V,clúdaigh,gorchuddio
1332,wecken::V,dúisigh,deffro
1333,zeigen::V,taispeáin,dangos
1334,führen::V,treoraigh,arwain
1335,lehren::V,múin,dysgu
1336,lehren::V,teagasc,dysgu
1337,unterrichten::V,múin,hyfforddi
1338,unterrichten::V,teagasc,hyfforddi
1339,aufziehen::V,tóg,dod i fyny
1340,leiten::V,tá i gceannas ar,arwain
1341,antreiben::V,gríosaigh,annog
1342,lassen::V,cuir ag,gadael
1343,einladen::V,cuir cuireadh ar,gwahodd
1344,vereinigen::V,aontaigh,uno
1345,vereinigen::V,aontaigh,cyfuno
1346,besuchen::V,tabhair cuairt ar,ymweld â
1347,treffen::V,cas ar,cwrdd
1348,treffen::V,cas ar,cyfarfod
1349,treffen::V,buail le,cwrdd
1350,treffen::V,buail le,cyfarfod
1351,sich versammeln::V,bailigh,casglu
1352,sich versammeln::V,bailigh,cynnull
1353,sich versammeln::V,cruinnigh,casglu
1354,sich versammeln::V,cruinnigh,cynnull
1355,spielen::V,imir,chwarae
1356,spielen::V,tá ag spraoi,chwarae
1357,singen::V,can,canu
1358,tanzen::V,rinc,dawnsio
1359,tanzen::V,damhsaigh,dawnsio
1360,sich trennen::V,scar,ymwahanu
1361,verlassen::V,fág,gadael
1362,retten::V,tarrtháil,achub
1363,bewachen::V,cosain,gwarchod
1364,bewachen::V,gardáil,gwarchod
1365,schützen::V,cosain,noddi
1366,verteidigen::V,cosain,amddiffyn
1367,sich schlagen::V,tá ag bruíon,ffraeo
1368,sich schlagen::V,tá ag bruíon,terfysgu
1369,schießen::V,caith,saethu
1370,schießen::V,scaoil,saethu
1371,siegen::V,bain,ennill
1372,siegen::V,buaigh,ennill
1373,ärgern::V,cuir isteach ar,cythruddo
1374,schlagen::V,buail,curo
1375,treten::V,ciceáil,cicio
1376,stechen::V,sáigh,pigo
1377,stoßen::V,brúigh,gwthio
1378,stoßen::V,soncáil,gwthio
1379,stehlen::V,goid,dwyn
1380,stehlen::V,goid,lladrata
1381,stören::V,cuir isteach ar,aflonyddu
1382,belästigen::V,cuir as do,trafferthu
1383,verbergen::V,ceil,cuddio
1384,täuschen::V,cuir dallamullóg ar,twyllo
1385,betrügen::V,déan calaois ar,hocedu
1386,töten::V,maraigh,lladd
1387,wohnen::V,cuir faoi,byw
1388,wohnen::V,tá ina chónaí,byw
1389,arbeiten::V,oibrigh,gweithio
1390,sammeln::V,bailigh,casglu
1391,sammeln::V,cruinnigh,casglu
1392,pflücken::V,pioc,casglu
1393,jagen::V,seilg,hela
1394,fischen::V,iasc,pysgota
1395,fassen::V,beir ar,dal
1396,hüten::V,aoirigh,bugeilio
1397,treiben::V,seol,gyrru
1398,treiben::V,tiomáin,gyrru
1399,anbinden::V,ceangail,clymu
1400,füttern::V,cothaigh,porthi
1401,füttern::V,beathaigh,porthi
1402,melken::V,bligh,godro
1403,melken::V,crúigh,godro
1404,hacken::V,gearr,torri
1405,gießen::V,uiscigh,dyfrhau
1406,reifen::V,aibigh,aeddfedu
1407,zubereiten::V,cócaráil,coginio
1408,kochen::V,bruith,berwi
1409,kochen::V,beirigh,berwi
1410,backen::V,bácáil,pobi
1411,backen::V,bácáil,crasu
1412,braten::V,róst,ffrio
1413,braten::V,frioch,ffrio
1414,umrühren::V,measc,cyffroi
1415,stricken::V,cniotáil,gwau
1416,nähen::V,fuaigh,gwnïo
1417,färben::V,dathaigh,lliwio
1418,reinigen::V,glan,glanhau
1419,waschen::V,nigh,golchi
1420,abwischen::V,glan,sychu
1421,spülen::V,sruthlaigh,streulio
1422,fegen::V,scuab,ysgubo
1423,kehren::V,scuab,ysgubo
1424,baden::V,folc,cael bath
1425,sich waschen::V,nigh é féin,ymolchi
1426,ausziehen::V,bain de,tynnu
1427,anziehen::V,cuir ar,gwisgo
1428,sich anziehen::V,gléas é féin,ymwisgo
1429,kämmen::V,cíor,cribo
1430,schmücken::V,maisigh,harddu
1431,schmücken::V,maisigh,addurno
1432,sagen::V,abair,dweud
1433,sprechen::V,labhair,llefaru
1434,reden::V,caintigh,siarad
1435,sich unterhalten::V,caintigh,sgwrsio
1436,sich unterhalten::V,tá ag comhrá,sgwrsio
1437,fragen::V,fiafraigh,gofyn
1438,fragen::V,cuir ceist,gofyn
1439,bitten::V,iarr,gofyn am
1440,erzählen::V,inis,dweud
1441,erzählen::V,eachtraigh,dweud
1442,mitteilen::V,aithris,cyfleu
1443,mitteilen::V,cuir in iúl,cyfleu
1444,nennen::V,ainmnigh,enwi
1445,rufen::V,glaoigh,galw
1446,prahlen::V,maígh,brolio
1447,prahlen::V,maígh,ymffrostio
1448,übersetzen::V,aistrigh,cyfieithu
1449,denken::V,síl,meddwl
1450,denken::V,ceap,meddwl
1451,glauben::V,creid,credu
1452,glauben::V,creid,coelio
1453,bemerken::V,tabhair faoi deara,sylwi
1454,erkennen::V,aithin,adnabod
1455,begreifen::V,tuig,amgyffred
1456,verstehen::V,tuig,deall
1457,lernen::V,foghlaim,dysgu
1458,wissen::V,tá a fhios ag,gwybod
1459,sich erinnern an::V,cuimhnigh ar,cofio
1460,sich erinnern an::V,is cuimhne ar,cofio
1461,vergessen::V,dearmad,anghofio
1462,messen::V,tomhais,mesur
1463,zählen::V,cuntais,cyfrif
1464,rechnen::V,ríomh,cyfrifo
1465,rechnen::V,áirigh,cyfrifo
1466,lesen::V,léigh,darllen
1467,malen::V,péinteáil,peintio
1468,zeichnen::V,línigh,tynnu
1469,zeichnen::V,tarraing,tynnu
1470,schreiben::V,scríobh,ysgrifennu
1471,besitzen::V,is le,meddu
1472,kaufen::V,ceannaigh,prynu
1473,verkaufen::V,díol,gwerthu
1474,bezahlen::V,íoc as,talu am
1475,zahlen::V,íoc,talu
1476,beherrschen::V,rialaigh,rheoli
1477,beherrschen::V,rialaigh,llywodraethu
1478,ertragen::V,seas,dioddef
1479,ertragen::V,fulaing,dioddef
1480,ertragen::V,foighnigh,dioddef
1481,Ader::N,,gwythïen
1482,vorwärts::ADV,,ymlaen
