,Concept_ID,is,hu
831,kaum::ADV,varla,alig
832,kaum::ADV,tæplega,alig
833,sehr::ADV,mjög,nagyon
834,so::ADV,svo,úgy
835,so::ADV,þannig,úgy
836,noch::ADV,enn,még
837,noch::ADV,ennþá,még
838,nur::ADV,bara,csak
839,nur::ADV,bara,csupán
840,nur::ADV,aðeins,csak
841,nur::ADV,aðeins,csupán
842,schon::ADV,nú þegar,már
843,wieder::ADV,aftur,ismét
844,wieder::ADV,aftur,megint
845,wieder::ADV,að nýju,ismét
846,wieder::ADV,að nýju,megint
847,vergebens::ADV,árangurslaust,hiába
848,vor::PRP,fyrir,előtt
849,hinter::PRP,bak við,mögött
850,hinter::PRP,aftur fyrir,mögött
851,unter::PRP,undir,alatt
852,durch::PRP,gegnum,át
853,durch::PRP,gegnum,keresztül
854,neben::PRP,hjá,mellett
855,neben::PRP,við hliðina á,mellett
856,zwischen::PRP,milli,között
857,zwischen::PRP,á milli,között
858,wegen::PRP,vegna,miatt
859,wegen::PRP,vegna,végett
860,dies::PRN,þetta,ez
861,das::PRN,það,az
862,alles::PRN,allt,minden
863,ich::PRN,ég,én
864,du::PRN,þú,te
865,er::PRN,hann,ő
866,wir::PRN,við,mi
867,ihr::PRN,þið,ti
868,sie::PRN,þær,ők
869,sie::PRN,þeir,ők
870,was::FPRN,hvað,mi
871,wer::FPRN,hver,ki
872,wo::FADV,hvar,hol
873,wohin::FADV,hvert,hova
874,wie::FADV,hvernig,hogy
875,wie::FADV,hvernig,hogyan
876,warum::FADV,hvers vegna,miért
877,wieviel::FNUM,hve mikill,hány
878,wieviel::FNUM,hve mikill,mennyi
879,eins::NUM,einn,egy
880,zwei::NUM,tveir,kettő
881,drei::NUM,þrír,három
882,vier::NUM,fjórir,négy
883,fünf::NUM,fimm,öt
884,sechs::NUM,sex,hat
885,sieben::NUM,sjö,hét
886,acht::NUM,átta,nyolc
887,neun::NUM,níu,kilenc
888,zehn::NUM,tíu,tíz
889,elf::NUM,ellefu,tizenegy
890,zwölf::NUM,tólf,tizenkettő
891,zwanzig::NUM,tuttugu,húsz
892,dreißig::NUM,þrjátíu,harminc
893,vierzig::NUM,fjörutíu,negyven
894,fünfzig::NUM,fimmtíu,ötven
895,sechzig::NUM,sextíu,hatvan
896,siebzig::NUM,sjötíu,hetven
897,achtzig::NUM,áttatíu,nyolcvan
898,neunzig::NUM,níutíu,kilencven
899,hundert::NUM,hundrað,száz
900,tausend::NUM,þúsund,ezer
901,und::CNJ,og,és
902,und::CNJ,og,meg
903,oder::CNJ,eða,vagy
904,stehen::V,standa,áll
905,sitzen::V,sitja,ül
906,liegen::V,liggja,fekszik
907,hängen::V,hanga,függ
908,werden::V,verða,lesz
909,passieren::V,gerast,történik
910,beginnen::V,byrja,kezdődik
911,enden::V,enda,végződik
912,enden::V,enda,befejeződik
913,enden::V,lykta,végződik
914,enden::V,lykta,befejeződik
915,wechseln::V,skipta,változik
916,aufgehen[Sonne]::V,koma upp,kel
917,untergehen[Sonne]::V,ganga til viðar,lemegy
918,scheinen[Sonne]::V,skína,süt
919,donnern::V,þruma,dörög
920,wehen::V,blása,fúj
921,strömen::V,streyma,áramlik
922,fließen::V,fljóta,folyik
923,sich drehen::V,snúast,forog
924,schwanken::V,riða,inog
925,schwanken::V,riða,ingadozik
926,schwanken::V,rugga,inog
927,schwanken::V,rugga,ingadozik
928,schwingen::V,sveiflast,leng
929,fallen::V,falla,esik
930,brennen::V,brenna,ég
931,rauchen::V,reykja,füstöl
932,regnen::V,rigna,esik
933,gefrieren::V,frjósa,megfagy
934,tauen::V,þiðna,olvad
935,schmelzen::V,bráðna,olvad
936,schmelzen::V,bráðna,elolvad
937,trocknen::V,þorna,szárad
938,sieden::V,sjóða,forr
939,faulen::V,rotna,rothad
940,verfaulen::V,rotna,elrothad
941,verfaulen::V,rotna,megrothad
942,reißen::V,rifna,szakad
943,versinken::V,sökkva,süllyed
944,versinken::V,sökkva,elsüllyed
945,vergehen::V,líða,múlik
946,vergehen::V,líða,elmúlik
947,erscheinen::V,birtast,feltűnik
948,erscheinen::V,birtast,megjelenik
949,verschwinden::V,hverfa,letűnik
950,sinken::V,síga,süllyed
951,abnehmen::V,lækka,apad
952,abnehmen::V,lækka,csökken
953,abnehmen::V,minnka,apad
954,abnehmen::V,minnka,csökken
955,zunehmen::V,aukast,növekszik
956,zunehmen::V,aukast,gyarapszik
957,steigen::V,stíga,emelkedik
958,wachsen::V,vaxa,nő
959,wachsen::V,vaxa,terem
960,wachsen::V,vaxa,növekszik
961,glänzen::V,glóa,ragyog
962,glänzen::V,glóa,fénylik
963,glänzen::V,glampa,ragyog
964,glänzen::V,glampa,fénylik
965,funkeln::V,leiftra,csillog
966,funkeln::V,leiftra,tündöklik
967,lärmen::V,hafa hátt,lármázik
968,läuten::V,hringja,cseng
969,klingeln::V,hringja,csenget
970,klirren::V,glamra,csörömpöl
971,klirren::V,skrölta,csörömpöl
972,brausen::V,ólga,zúg
973,brausen::V,ólga,morajlik
974,rauschen::V,suða,zúg
975,klingen::V,hljóma,hangzik
976,bellen::V,gelta,ugat
977,heulen::V,væla,bőg
978,heulen::V,væla,üvölt
979,heulen::V,ýlfra,bőg
980,heulen::V,ýlfra,üvölt
981,blasen::V,blása,fúj
982,pfeifen::V,blístra,fütyül
983,schreien::V,æpa,kiált
984,schreien::V,æpa,kiabál
985,stöhnen::V,stynja,nyög
986,zittern::V,titra,remeg
987,zittern::V,titra,reszket
988,zittern::V,skjálfa,remeg
989,zittern::V,skjálfa,reszket
990,leben::V,lifa,él
991,geboren werden::V,fæðast,születik
992,atmen::V,anda,lélegzik
993,atmen::V,draga andann,lélegzik
994,trinken::V,drekka,iszik
995,essen::V,borða,eszik
996,schlucken::V,kingja,nyel
997,müde werden::V,þreytast,elfárad
998,müde werden::V,þreytast,kifárad
999,einschlafen::V,sofna,elalszik
1000,schlafen::V,sofa,alszik
1001,aufwachen::V,vakna,felébred
1002,aufstehen::V,fara á fætur,felkel
1003,sich erholen::V,hvíla sig,pihen
1004,krank werden::V,veikjast,megbetegedik
1005,krank werden::V,veikjast,belebetegszik
1006,krank werden::V,verða veikur,megbetegedik
1007,krank werden::V,verða veikur,belebetegszik
1008,krank sein::V,vera veikur,betegeskedik
1009,schmerzen::V,kenna til,fáj
1010,husten::V,hósta,köhög
1011,genesen::V,batna,meggyógyul
1012,genesen::V,frískast,meggyógyul
1013,sterben::V,deyja,hal
1014,umkommen::V,farast,elpusztul
1015,sich bewegen::V,bifast,mozog
1016,sich rühren::V,hreyfast,mozdul
1017,sich erheben::V,standa upp,feláll
1018,sich erheben::V,standa upp,felemelkedik
1019,sich setzen::V,setjast,ül
1020,sich setzen::V,setjast,leül
1021,hinfallen::V,detta,bukik
1022,hinfallen::V,detta,elesik
1023,laufen::V,labba,jár
1024,schreiten::V,ganga,lép
1025,spazierengehen::V,ganga sér til skemmtunar,sétál
1026,eilen::V,fara hratt,siet
1027,sich beeilen::V,flýta sér,siet
1028,sausen::V,þjóta,robog
1029,rennen::V,hlaupa,fut
1030,rennen::V,hlaupa,szalad
1031,springen::V,stökkva,ugrik
1032,klettern::V,klifra,kúszik
1033,schaukeln::V,róla,hintázik
1034,schaukeln::V,rugga,hintázik
1035,kriechen::V,skríða,kúszik
1036,schwimmen::V,synda,úszik
1037,tauchen::V,kafa,merül
1038,rudern::V,róa,evez
1039,fahren::V,aka,jár
1040,fahren::V,aka,megy
1041,fahren::V,aka,utazik
1042,fahren::V,fara,jár
1043,fahren::V,fara,megy
1044,fahren::V,fara,utazik
1045,fliegen::V,fljúga,száll
1046,gehen::V,fara,megy
1047,gehen::V,ganga,megy
1048,weggehen::V,fara burt,elmegy
1049,weggehen::V,ganga burt,elmegy
1050,abfahren::V,aka burt,indul
1051,anhalten::V,stöðva,megáll
1052,hineingehen::V,ganga inn,bemegy
1053,eintreten::V,koma inn,belép
1054,eintreten::V,ganga inn,belép
1055,kommen::V,koma,jön
1056,ankommen::V,koma til,érkezik
1057,ankommen::V,koma til,megérkezik
1058,zurückkommen::V,koma til baka,visszajön
1059,bleiben::V,haldast,marad
1060,bleiben::V,haldast,megmarad
1061,bleiben::V,vera kyrr,marad
1062,bleiben::V,vera kyrr,megmarad
1063,warten::V,bíða,vár
1064,warten::V,bíða,várakozik
1065,erwarten::V,búast við,vár
1066,erwarten::V,búast við,megvár
1067,erwarten::V,eiga von á,vár
1068,erwarten::V,eiga von á,megvár
1069,suchen::V,leita,kutat
1070,finden::V,finna,talál
1071,versuchen::V,reyna,megpróbál
1072,versuchen::V,reyna,megkísérel
1073,vorbereiten::V,undirbúa,előkészít
1074,lieben::V,elska,szeret
1075,mögen::V,þykja gott,szeret
1076,mögen::V,falla í geð,szeret
1077,lachen::V,hlæja,nevet
1078,rühren::V,snerta,mozdít
1079,weinen::V,gráta,sír
1080,schimpfen::V,skammast,szid
1081,schimpfen::V,skammast,szitkozódik
1082,sich ärgern::V,sárna,mérgelődik
1083,sich ärgern::V,sárna,bosszankodik
1084,sich ärgern::V,gremjast,mérgelődik
1085,sich ärgern::V,gremjast,bosszankodik
1086,sich fürchten::V,óttast,fél
1087,sich fürchten::V,óttast,retteg
1088,fürchten::V,óttast,fél
1089,fliehen::V,flýja,menekül
1090,flüchten::V,strjúka,elmenekül
1091,sehen::V,sjá,néz
1092,anschauen::V,horfa á,megnéz
1093,ansehen::V,líta á,néz
1094,ansehen::V,líta á,ránéz
1095,ansehen::V,líta á,megnéz
1096,hören::V,heyra,hall
1097,zuhören::V,hlusta,hallgat
1098,zuhören::V,hlusta,meghallgat
1099,probieren::V,smakka,kóstol
1100,probieren::V,smakka,megkóstol
1101,riechen::V,þefa,szagol
1102,fühlen::V,finna til,érez
1103,scheinen::V,virðast,tűnik
1104,scheinen::V,virðast,látszik
1105,zu sehen sein::V,vera að sjá,mutatkozik
1106,vernehmen::V,heyra,hall
1107,vernehmen::V,greina,hall
1108,frieren::V,frjósa,fázik
1109,tun::V,gera,csinál
1110,tun::V,gera,cselekszik
1111,können::V,geta,tud
1112,wollen::V,ætla,akar
1113,wollen::V,vilja,akar
1114,anfangen::V,hefja,kezd
1115,beenden::V,enda,befejez
1116,beenden::V,ljúka,befejez
1117,aufhören::V,lykta,megszűnik
1118,gelingen::V,heppnast,sikerül
1119,geraten::V,lukkast,kerül
1120,geraten::V,lukkast,jut
1121,öffnen::V,opna,nyit
1122,öffnen::V,opna,kinyit
1123,schließen::V,loka,csuk
1124,schließen::V,loka,becsuk
1125,stellen::V,láta,állít
1126,stellen::V,láta,helyez
1127,stellen::V,setja,állít
1128,stellen::V,setja,helyez
1129,setzen::V,láta,ültet
1130,setzen::V,láta,helyez
1131,setzen::V,setja,ültet
1132,setzen::V,setja,helyez
1133,legen::V,láta,tesz
1134,legen::V,láta,fektet
1135,legen::V,leggja,tesz
1136,legen::V,leggja,fektet
1137,berühren::V,koma við,érint
1138,verbinden::V,sameina,beköt
1139,verbinden::V,sameina,összeköt
1140,bedecken::V,hylja,betakar
1141,bedecken::V,hylja,beborít
1142,aufhängen::V,hengja,felakaszt
1143,aufhängen::V,hengja upp,felakaszt
1144,anzünden::V,kveikja í,gyújt
1145,anzünden::V,kveikja í,meggyújt
1146,aufheben::V,taka upp,felemel
1147,aufheben::V,lyfta upp,felemel
1148,zurücklassen::V,skilja eftir,hátrahagy
1149,verlieren::V,týna,veszít
1150,verlieren::V,týna,elveszít
1151,verlieren::V,glata,veszít
1152,verlieren::V,glata,elveszít
1153,fallen lassen::V,missa,elejt
1154,machen::V,búa til,tesz
1155,machen::V,búa til,csinál
1156,herstellen::V,framleiða,gyárt
1157,herstellen::V,framleiða,előállít
1158,bauen::V,smíða,épít
1159,bauen::V,byggja,épít
1160,reparieren::V,gera við,javít
1161,reparieren::V,gera við,kijavít
1162,reparieren::V,gera við,megjavít
1163,verbessern::V,bæta,megjavít
1164,ändern::V,breyta,változtat
1165,ändern::V,breyta,megváltoztat
1166,graben::V,grafa,ás
1167,beugen::V,beygja,meghajt
1168,biegen::V,sveigja,hajlít
1169,drehen::V,snúa,forgat
1170,wenden::V,snúa,fordít
1171,wenden::V,snúa,megfordít
1172,wenden::V,venda,fordít
1173,wenden::V,venda,megfordít
1174,umdrehen::V,venda,megfordít
1175,umdrehen::V,venda,megforgat
1176,umdrehen::V,snúa við,megfordít
1177,umdrehen::V,snúa við,megforgat
1178,heben::V,hefja,emel
1179,hochheben::V,lyfta upp,felemel
1180,ergreifen::V,grípa,megfog
1181,halten::V,rúma,tart
1182,halten::V,halda,tart
1183,drücken::V,þjá,nyom
1184,drücken::V,þjá,megnyom
1185,drücken::V,þrýsta,nyom
1186,drücken::V,þrýsta,megnyom
1187,schieben::V,ýta,tol
1188,kratzen::V,klóra,vakar
1189,lecken::V,sleikja,nyal
1190,beißen::V,bíta,harap
1191,abreißen::V,rífa af,letép
1192,abreißen::V,rífa frá,letép
1193,abschneiden::V,skera af,levág
1194,abschneiden::V,klippa af,levág
1195,binden::V,binda,köt
1196,binden::V,binda,kötöz
1197,stecken::V,stinga,dug
1198,brechen::V,brjóta,tör
1199,brechen::V,brjóta,eltör
1200,klopfen::V,berja,kopogtat
1201,klopfen::V,klappa,kopogtat
1202,hauen::V,berja,vág
1203,hauen::V,berja,levág
1204,hauen::V,höggva,vág
1205,hauen::V,höggva,levág
1206,kleben::V,líma,tapaszt
1207,reiben::V,núa,dörzsöl
1208,reiben::V,núa,súrol
1209,streichen::V,smyrja,simít
1210,schleifen::V,slípa,fen
1211,schleifen::V,slípa,csiszol
1212,schleifen::V,slípa,köszörül
1213,schneiden::V,skera,vág
1214,schneiden::V,skera,szel
1215,schneiden::V,skera,metsz
1216,schneiden::V,klippa,vág
1217,schneiden::V,klippa,szel
1218,schneiden::V,klippa,metsz
1219,rütteln::V,skaka,ráz
1220,schütteln::V,hrista,ráz
1221,schütteln::V,hrista,megráz
1222,schwenken::V,sveifla,lóbál
1223,schwenken::V,sveifla,lobogtat
1224,schütten::V,hella,önt
1225,füllen::V,fylla,tölt
1226,füllen::V,fylla,megtölt
1227,einwickeln::V,vefja inn í,becsavar
1228,tragen::V,bera,hord
1229,schleppen::V,draga,vonszol
1230,ziehen::V,toga,húz
1231,ziehen::V,draga,húz
1232,aufbewahren::V,geyma,megőriz
1233,werfen::V,kasta,dob
1234,werfen::V,kasta,hajít
1235,fangen::V,grípa,fog
1236,packen::V,þrífa í,megragad
1237,verstecken::V,fela,eldug
1238,verstecken::V,fela,elrejt
1239,teilen::V,deila,oszt
1240,teilen::V,deila,megoszt
1241,schicken::V,senda,küld
1242,bringen::V,færa,hoz
1243,bringen::V,færa,visz
1244,bringen::V,flytja,hoz
1245,bringen::V,flytja,visz
1246,hinzufügen::V,bæta við,hozzáad
1247,bekommen::V,hljóta,kap
1248,bekommen::V,hljóta,megkap
1249,bekommen::V,ná,kap
1250,bekommen::V,ná,megkap
1251,erhalten::V,fá,kap
1252,erhalten::V,fá,megkap
1253,nehmen::V,taka,vesz
1254,wählen::V,velja,választ
1255,auswählen::V,velja úr,kiválaszt
1256,bewahren::V,gæta,megtart
1257,bewahren::V,vernda,megtart
1258,behindern::V,varna,akadályoz
1259,behindern::V,varna,gátol
1260,verderben::V,spilla,elront
1261,beschädigen::V,skemma,rongál
1262,zerbrechen::V,brjóta,eltör
1263,zerbrechen::V,brjóta,széttör
1264,zerbrechen::V,brjóta,kettétör
1265,zerreißen::V,rífa,eltép
1266,zerreißen::V,rífa,széttép
1267,zerreißen::V,rífa sundur,eltép
1268,zerreißen::V,rífa sundur,széttép
1269,zerstören::V,rífa niður,elpusztít
1270,verbrennen::V,brenna,éget
1271,verbrennen::V,brenna,eléget
1272,geben::V,gefa,ad
1273,reichen::V,rétta,nyújt
1274,schenken::V,gefa,ajándékoz
1275,versprechen::V,lofa,ígér
1276,versprechen::V,heita,ígér
1277,wünschen::V,óska,kíván
1278,loben::V,lofa,dicsér
1279,loben::V,hrósa,dicsér
1280,küssen::V,kyssa,csókol
1281,wiegen::V,rugga,ringat
1282,zudecken::V,þekja,betakar
1283,zudecken::V,breiða yfir,betakar
1284,wecken::V,vekja,kelt
1285,wecken::V,vekja,ébreszt
1286,zeigen::V,sýna,mutat
1287,führen::V,leiða,visz
1288,führen::V,leiða,vezet
1289,lehren::V,kenna,tanít
1290,unterrichten::V,fræða,tanít
1291,aufziehen::V,ala upp,felnevel
1292,leiten::V,stjórna,vezet
1293,leiten::V,stjórna,vezérel
1294,antreiben::V,hvetja,hajt
1295,lassen::V,láta,-tat
1296,lassen::V,láta,-at
1297,einladen::V,bjóða heim,meghív
1298,vereinigen::V,sameina,egyesít
1299,besuchen::V,heimsækja,látogat
1300,treffen::V,hitta,talál
1301,sich versammeln::V,safnast saman,gyülekezik
1302,sich versammeln::V,safnast saman,összegyűlik
1303,spielen::V,leika sér,játszik
1304,singen::V,syngja,énekel
1305,tanzen::V,dansa,táncol
1306,sich trennen::V,skiljast,elválik
1307,verlassen::V,yfirgefa,elhagy
1308,retten::V,bjarga,ment
1309,bewachen::V,gæta,őriz
1310,bewachen::V,hafa vörð á,őriz
1311,schützen::V,vernda,óv
1312,schützen::V,vernda,véd
1313,verteidigen::V,verja,véd
1314,sich schlagen::V,slást,verekszik
1315,sich schlagen::V,berjast,verekszik
1316,schießen::V,skjóta,lő
1317,siegen::V,sigra,győz
1318,ärgern::V,ergja,bosszant
1319,ärgern::V,skaprauna,bosszant
1320,schlagen::V,slá,üt
1321,schlagen::V,slá,ver
1322,schlagen::V,lemja,üt
1323,schlagen::V,lemja,ver
1324,treten::V,sparka,rúg
1325,stechen::V,stinga,döf
1326,stechen::V,stinga,szúr
1327,stoßen::V,hrinda,lök
1328,stehlen::V,stela,lop
1329,stören::V,trufla,zavar
1330,belästigen::V,ónáða,zaklat
1331,verbergen::V,leyna,rejt
1332,verbergen::V,leyna,elrejt
1333,täuschen::V,gabba,megtéveszt
1334,täuschen::V,blekkja,megtéveszt
1335,betrügen::V,svíkja,csal
1336,betrügen::V,blekkja,csal
1337,töten::V,drepa,öl
1338,wohnen::V,búa,lakik
1339,arbeiten::V,vinna,dolgozik
1340,sammeln::V,safna,szed
1341,sammeln::V,safna,gyűjt
1342,pflücken::V,tína,szed
1343,pflücken::V,reyta,szed
1344,jagen::V,veiða,vadászik
1345,fischen::V,fiska,halászik
1346,fassen::V,veiða,fog
1347,hüten::V,gæta,őriz
1348,hüten::V,gæta,legeltet
1349,hüten::V,vakta,őriz
1350,hüten::V,vakta,legeltet
1351,treiben::V,reka,hajt
1352,anbinden::V,binda við,köt
1353,anbinden::V,binda fast,köt
1354,füttern::V,fóðra,etet
1355,melken::V,mjólka,fej
1356,hacken::V,höggva,vág
1357,gießen::V,hella,öntöz
1358,reifen::V,þroskast,érik
1359,zubereiten::V,elda,elkészít
1360,zubereiten::V,tilbúa,elkészít
1361,kochen::V,sjóða,főz
1362,backen::V,baka,süt
1363,braten::V,steikja,süt
1364,umrühren::V,hræra í,megkever
1365,stricken::V,prjóna,köt
1366,nähen::V,sauma,varr
1367,färben::V,lita,fest
1368,reinigen::V,hreinsa,tisztít
1369,waschen::V,þvo,mos
1370,abwischen::V,þerra,letöröl
1371,spülen::V,skola,mosogat
1372,spülen::V,þvo upp,mosogat
1373,fegen::V,sópa,söpör
1374,fegen::V,hreinsa,söpör
1375,kehren::V,sópa,söpör
1376,baden::V,baða sig,fürdik
1377,sich waschen::V,þvo sér,mosdik
1378,sich waschen::V,þvo sér,mosakszik
1379,ausziehen::V,fara úr,levesz
1380,anziehen::V,fara í,felölt
1381,anziehen::V,fara í,felvesz
1382,sich anziehen::V,klæðast,öltözik
1383,sich anziehen::V,klæðast,felöltözik
1384,kämmen::V,greiða,fésül
1385,schmücken::V,prýða,díszít
1386,schmücken::V,skreyta,díszít
1387,sagen::V,segja,mond
1388,sprechen::V,tala,beszél
1389,reden::V,ræða,beszél
1390,sich unterhalten::V,spjalla,beszélget
1391,sich unterhalten::V,ræðast við,beszélget
1392,fragen::V,spyrja,kérdez
1393,bitten::V,biðja,kér
1394,erzählen::V,segja frá,mesél
1395,erzählen::V,segja frá,elbeszél
1396,mitteilen::V,tilkynna,közöl
1397,nennen::V,nefna,hív
1398,nennen::V,nefna,nevez
1399,rufen::V,kalla,hív
1400,prahlen::V,gorta,dicsekszik
1401,übersetzen::V,þýða,fordít
1402,denken::V,hugsa,gondol
1403,glauben::V,trúa,hisz
1404,bemerken::V,taka eftir,észrevesz
1405,erkennen::V,þekkja,ráismer
1406,erkennen::V,þekkja,felismer
1407,begreifen::V,skilja,felfog
1408,verstehen::V,skilja,ért
1409,verstehen::V,skilja,megért
1410,lernen::V,læra,tanul
1411,lernen::V,læra,megtanul
1412,wissen::V,vita,tud
1413,sich erinnern an::V,minnast,emlékszik
1414,vergessen::V,gleyma,felejt
1415,vergessen::V,gleyma,elfelejt
1416,messen::V,mæla,mér
1417,messen::V,mæla,megmér
1418,zählen::V,telja,számol
1419,zählen::V,telja,megszámol
1420,rechnen::V,reikna,számít
1421,lesen::V,lesa,olvas
1422,malen::V,mála,fest
1423,zeichnen::V,teikna,rajzol
1424,schreiben::V,skrifa,ír
1425,besitzen::V,hafa,birtokol
1426,kaufen::V,kaupa,vesz
1427,kaufen::V,kaupa,megvesz
1428,verkaufen::V,selja,elad
1429,bezahlen::V,borga,fizet
1430,bezahlen::V,borga,kifizet
1431,zahlen::V,borga,fizet
1432,zahlen::V,borga,megfizet
1433,beherrschen::V,hafa á valdi sínu,ural
1434,ertragen::V,þola,elbír
1435,ertragen::V,þola,elvisel
