,Concept_ID,ar,lez
775,hinter::PRP,خلف,кьулухъ
776,hinter::PRP,وراء,кьулухъ
777,unter::PRP,تحت,кӏаник
778,durch::PRP,عبر,арадай
779,durch::PRP,عبر,-кай хкатна
780,durch::PRP,خلال,арадай
781,durch::PRP,خلال,-кай хкатна
782,neben::PRP,جنب,патав
783,neben::PRP,جنب,мукьув
784,neben::PRP,بجانب,патав
785,neben::PRP,بجانب,мукьув
786,zwischen::PRP,بين,ара
787,zwischen::PRP,بين,арада
788,wegen::PRP,بسبب,гъиляй
789,dies::PRN,هذا,и
790,dies::PRN,هذا,им
791,das::PRN,ذلك,а
792,das::PRN,ذلك,ам
793,alles::PRN,الكل,вири
794,alles::PRN,الكل,михьиз
795,ich::PRN,أنا,за
796,ich::PRN,أنا,зун
797,du::PRN,أنت,вун
798,er::PRN,هو,ам
799,er::PRN,هو,гьа
800,wir::PRN,نحن,чун
801,ihr::PRN,أنتم,куьн
802,ihr::PRN,أنتن,куьн
803,sie::PRN,هم,абур
804,sie::PRN,هن,абур
805,was::FPRN,ما,вуч
806,wer::FPRN,من,вуж
807,wo::FADV,أين,гьина
808,wohin::FADV,إلى أين,гьиниз
809,wie::FADV,كيف,гьикӏ
810,warum::FADV,لماذا,вучиз
811,wieviel::FNUM,كم,шумуд
812,eins::NUM,واحد,са
813,zwei::NUM,اثنين,кьвед
814,drei::NUM,ثلاثة,пуд
815,vier::NUM,أربعة,кьуд
816,fünf::NUM,خمسة,вад
817,sechs::NUM,ستة,ругуд
818,sieben::NUM,سبعة,ирид
819,acht::NUM,ثمانية,муьжуьд
820,neun::NUM,تسعة,кӏуьд
821,zehn::NUM,عشرة,цӏуд
822,elf::NUM,أحد عشر,цӏусад
823,zwölf::NUM,اثنا عشر,цӏикьвед
824,zwanzig::NUM,عشرون,къад
825,dreißig::NUM,ثلاثون,къанницӏуд
826,vierzig::NUM,أربعون,яхцӏур
827,fünfzig::NUM,خمسون,яхцӏурни цӏуд
828,sechzig::NUM,ستون,пудкъад
829,siebzig::NUM,سبعون,пудкъанни цӏуд
830,achtzig::NUM,ثمانون,кьудкъад
831,neunzig::NUM,تسعون,кьудкъанни цӏуд
832,hundert::NUM,مئة,виш
833,tausend::NUM,ألف,агъзур
834,und::CNJ,و,ва
835,oder::CNJ,أو,я
836,stehen::V,وقف,акъвазун
837,sitzen::V,جلس,ацукьун
838,liegen::V,رقد,къаткун
839,hängen::V,تعلق,куьрс хьун
840,werden::V,صار,хьун
841,werden::V,أصبح,хьун
842,passieren::V,حدث,хьун
843,beginnen::V,ابتدأ,башламиш хьун
844,enden::V,انتهى,куьтягь хьун
845,wechseln::V,تغير,дегиш хьун
846,aufgehen[Sonne]::V,شرق,экъечӏун
847,untergehen[Sonne]::V,غرب,акӏун
848,scheinen[Sonne]::V,أضاء,ишигь гун
849,donnern::V,رعد,къукърумар авун
850,wehen::V,هب,
851,strömen::V,جرى,авахьун
852,fließen::V,سال,авахьун
853,sich drehen::V,دار,элкъуьн
854,schwanken::V,ترنح,юзун
855,schwingen::V,ترجح,галтад хьун
856,fallen::V,سقط,аватун
857,brennen::V,احترق,кун
858,brennen::V,احترق,ккун
859,rauchen::V,دخن,
860,regnen::V,أمطر,къун
861,gefrieren::V,تجمد,муркӏади кьун
862,tauen::V,ذاب,цӏурун
863,schmelzen::V,ذاب,цӏурун
864,trocknen::V,نشف,кьурун
865,sieden::V,غلى,ругун
866,faulen::V,فسد,кутӏун
867,verfaulen::V,تعفن,чуьруьтмиш хьун
868,verfaulen::V,تعفن,кутӏун
869,reißen::V,انقطع,атӏун
870,reißen::V,انقطع,къазунун
871,versinken::V,غرق,батмиш хьун
872,vergehen::V,مضى,алатун
873,erscheinen::V,لاح,майдандиз акъатун
874,erscheinen::V,ظهر,майдандиз акъатун
875,verschwinden::V,غاب,квахьун
876,sinken::V,هبط,элекьун
877,abnehmen::V,نقص,тӏимил хьун
878,abnehmen::V,نقص,гъвечӏи хьун
879,zunehmen::V,ازداد,артух хьун
880,steigen::V,صعد,хкаж хьун
881,steigen::V,ارتفع,хкаж хьун
882,wachsen::V,نما,экъечӏун
883,wachsen::V,نبت,экъечӏун
884,glänzen::V,لمع,цӏарцӏар гун
885,funkeln::V,تلألأ,нур гун
886,lärmen::V,ضج,ван авун
887,lärmen::V,صخب,ван авун
888,läuten::V,قرع,зенг ягъун
889,klingeln::V,دق,зенг ягъун
890,klirren::V,قعقع,зигринг авун
891,brausen::V,عج,къати хьун
892,rauschen::V,حف,вишриш авун
893,klingen::V,رن,ван авун
894,bellen::V,نبح,элуькьун
895,heulen::V,عوى,къув ягъун
896,blasen::V,نفخ,уф гун
897,pfeifen::V,صفر,уьфт ягъун
898,schreien::V,صرخ,гьараюн
899,stöhnen::V,أن,суза авун
900,zittern::V,ارتعش,зурзун
901,leben::V,عاش,яшамиш хьун
902,geboren werden::V,ولد,хьун
903,atmen::V,تنفس,нефес чӏугун
904,trinken::V,شرب,хъун
905,essen::V,أكل,тӏуьн
906,schlucken::V,جرع,туькьуьнун
907,müde werden::V,تعب,галатун
908,müde werden::V,تعب,юргъун хьун
909,einschlafen::V,نام,ксун
910,schlafen::V,نام,ксун
911,aufwachen::V,استيقظ,ахварай аватун
912,aufstehen::V,قام,къарагъун
913,sich erholen::V,استجم,ял ягъун
914,krank werden::V,مرض,кефсуз хьун
915,krank sein::V,مرض,тӏа хьун
916,schmerzen::V,آلم,тӏа хьун
917,husten::V,كح,уьгьуь ягъун
918,husten::V,سعل,уьгьуь ягъун
919,genesen::V,نقه,сагъ хъхьун
920,sterben::V,مات,кьин
921,umkommen::V,هلك,терг хьун
922,sich bewegen::V,تحرك,юзун
923,sich rühren::V,تحرك,юзун
924,sich erheben::V,قام,къарагъун
925,sich setzen::V,جلس,ацукьун
926,hinfallen::V,وقع,алукьун
927,laufen::V,مشى,къекъуьн
928,schreiten::V,خطا,ккамар къачун
929,spazierengehen::V,تنزه,сейр авун
930,eilen::V,عجل,тади авун
931,sich beeilen::V,استعجل,гьерекатун
932,sausen::V,أسرع,чкурун
933,rennen::V,عدا,катун
934,rennen::V,عدا,зверун
935,rennen::V,ركض,катун
936,rennen::V,ركض,зверун
937,springen::V,قفز,хкадарун
938,klettern::V,تسلق,акьахун
939,schaukeln::V,تأرجح,
940,kriechen::V,دب,капаралди фин
941,kriechen::V,زحف,капаралди фин
942,schwimmen::V,سبح,сирнав авун
943,tauchen::V,غطس,кьилихъди циз вегьин
944,rudern::V,جذف,кьусуйралди лодка гьалун
945,rudern::V,جذف,цуьруьгъуьлдалди кӏватӏун
946,fahren::V,ركب,фин
947,fahren::V,سافر,фин
948,fliegen::V,طار,лув гун
949,fliegen::V,طار,цавай фин
950,gehen::V,سار,фин
951,gehen::V,ذهب,фин
952,weggehen::V,ذهب,хъфин
953,weggehen::V,انصرف,хъфин
954,abfahren::V,رحل,фин
955,abfahren::V,رحل,рекье гьатун
956,anhalten::V,توقف,акъвазун
957,hineingehen::V,دخل,гьахьун
958,eintreten::V,دخل,гьахьун
959,kommen::V,أتى,атун
960,kommen::V,جاء,атун
961,ankommen::V,وصل,атун
962,zurückkommen::V,عاد,хтун
963,zurückkommen::V,رجع,хтун
964,bleiben::V,مكث,амукьун
965,warten::V,انتظر,гуьзлемишун
966,erwarten::V,ترقب,вил алаз акъвазун
967,erwarten::V,انتظر,вил алаз акъвазун
968,suchen::V,بحث,къекъуьн
969,finden::V,وجد,жугъун
970,versuchen::V,حاول,алахъун
971,vorbereiten::V,أعد,гьазурун
972,vorbereiten::V,حضر,гьазурун
973,lieben::V,أحب,кӏан хьун
974,mögen::V,أحب,рикӏ ацукьун
975,lachen::V,ضحك,хъуьруьн
976,rühren::V,أثر,
977,weinen::V,بكى,шехьун
978,schimpfen::V,سب,сеперар гун
979,schimpfen::V,سب,экъуьгъунар авун
980,schimpfen::V,شتم,сеперар гун
981,schimpfen::V,شتم,экъуьгъунар авун
982,sich ärgern::V,زعل,хъел акатун
983,sich fürchten::V,هاب,кичӏе хьун
984,fürchten::V,خاف,къурхутмиш хьун
985,fürchten::V,خشي,къурхутмиш хьун
986,fliehen::V,هرب,катун
987,flüchten::V,فر,катун
988,sehen::V,رأى,акун
989,anschauen::V,نظر,вил вегьин
990,ansehen::V,نظر,килигун
991,hören::V,سمع,ван хьун
992,zuhören::V,أصغى,яб гун
993,probieren::V,ذاق,дад акун
994,riechen::V,شم,ни чӏугун
995,riechen::V,استنشق,ни чӏугун
996,fühlen::V,شعر,гьисс авун
997,scheinen::V,ظهر,
998,zu sehen sein::V,ظهر,
999,vernehmen::V,سمع,
1000,frieren::V,بردان,кьун
1001,frieren::V,بردان,мекьи хьун
1002,tun::V,فعل,авун
1003,können::V,قدر,хьун
1004,können::V,قدر,акъакьун
1005,können::V,استطاع,хьун
1006,können::V,استطاع,акъакьун
1007,wollen::V,شاء,кӏан хьун
1008,wollen::V,أراد,кӏан хьун
1009,anfangen::V,بدأ,башламишун
1010,beenden::V,أنهى,куьтягьун
1011,aufhören::V,توقف,акъвазун
1012,aufhören::V,انقطع,акъвазун
1013,gelingen::V,نجح,арадал атун
1014,geraten::V,طلع,акъатун
1015,öffnen::V,فتح,ахъаюн
1016,schließen::V,أغلق,акьалун
1017,stellen::V,وضع,эцигун
1018,stellen::V,أقام,эцигун
1019,setzen::V,أجلس,ацукьарун
1020,legen::V,وضع,эцигун
1021,berühren::V,مس,хкӏурун
1022,berühren::V,لمس,хкӏурун
1023,verbinden::V,ربط,гилигун
1024,verbinden::V,وصل,гилигун
1025,bedecken::V,غطى,кӏевун
1026,aufhängen::V,علق,куьрсарун
1027,anzünden::V,أوقد,куькӏуьрун
1028,aufheben::V,لقط,хкажун
1029,zurücklassen::V,ترك,тун
1030,verlieren::V,فقد,квадарун
1031,fallen lassen::V,أسقط,авадрун
1032,machen::V,فعل,авун
1033,machen::V,فعل,кар авун
1034,herstellen::V,صنع,расун
1035,herstellen::V,أنتج,расун
1036,bauen::V,بنى,туькӏуьрун
1037,bauen::V,شيد,туькӏуьрун
1038,reparieren::V,صلح,расун
1039,verbessern::V,صحح,хъсанрун
1040,ändern::V,غير,табдил авун
1041,graben::V,حفر,эгъуьнун
1042,beugen::V,ثنى,акӏажарун
1043,beugen::V,ثنى,кангур авун
1044,beugen::V,أحنى,акӏажарун
1045,beugen::V,أحنى,кангур авун
1046,biegen::V,لوى,патахъарун
1047,drehen::V,أدار,алчударун
1048,drehen::V,دور,алчударун
1049,wenden::V,قلب,
1050,umdrehen::V,قلب,элкъуьрун
1051,heben::V,رفع,хкажун
1052,hochheben::V,رفع,хкажун
1053,ergreifen::V,مسك,агалчна кьун
1054,halten::V,مسك,кьун
1055,drücken::V,ضغط,чуькьуьн
1056,schieben::V,حرك,хуртӏ гун
1057,kratzen::V,خدش,къадгъунун
1058,lecken::V,لعق,мез гун
1059,beißen::V,عض,кӏасун
1060,abreißen::V,قلع,галудун
1061,abschneiden::V,قطع,атӏун
1062,binden::V,ربط,
1063,stecken::V,دس,сухун
1064,brechen::V,كسر,хун
1065,brechen::V,كسر,кукӏварун
1066,klopfen::V,طرق,тахъ-тахъ авун
1067,hauen::V,ضرب,ягъун
1068,kleben::V,ألصق,алкӏурун
1069,kleben::V,ألصق,кукӏурун
1070,reiben::V,حك,тӏушунун
1071,streichen::V,نشر,алтадун
1072,schleifen::V,سن,кӏвенкӏв авун
1073,schneiden::V,قطع,атӏун
1074,rütteln::V,رج,къарсурун
1075,schütteln::V,هز,къарсурун
1076,schwenken::V,لوح,элягъун
1077,schwenken::V,لوح,галтадун
1078,schütten::V,صب,цун
1079,füllen::V,ملأ,ацӏурун
1080,einwickeln::V,لف,кутун
1081,einwickeln::V,لف,элкъуьрун
1082,tragen::V,حمل,тухун
1083,schleppen::V,سحب,галчӏурун
1084,ziehen::V,سحب,ялун
1085,ziehen::V,سحب,чӏугун
1086,aufbewahren::V,حفظ,хуьн
1087,werfen::V,رمى,гадрун
1088,werfen::V,ألقى,гадрун
1089,fangen::V,التقط,кьун
1090,packen::V,مسك,кьун
1091,verstecken::V,خبأ,кӏевун
1092,teilen::V,قسم,паюн
1093,schicken::V,بعث,ракъурун
1094,schicken::V,أرسل,ракъурун
1095,bringen::V,جلب,гъун
1096,hinzufügen::V,أضاف,алава авун
1097,bekommen::V,حصل,къачун
1098,bekommen::V,حصل,жугъурун
1099,erhalten::V,استلم,къачун
1100,nehmen::V,أخذ,къачун
1101,wählen::V,اختار,хкягъун
1102,auswählen::V,انتقى,хкягъун
1103,bewahren::V,حافظ,хуьн
1104,behindern::V,عاق,манийвал авун
1105,verderben::V,أفسد,чӏурун
1106,beschädigen::V,أضر,нукьсанвал гун
1107,zerbrechen::V,كسر,хун
1108,zerreißen::V,مزق,къазунун
1109,zerstören::V,دمر,чӏурун
1110,zerstören::V,دمر,барбатӏун
1111,verbrennen::V,حرق,ккун
1112,geben::V,أعطى,гун
1113,reichen::V,ناول,вугун
1114,reichen::V,ناول,гун
1115,schenken::V,وهب,пишкеш авун
1116,versprechen::V,وعد,гаф гун
1117,wünschen::V,تمنى,дуьа авун
1118,loben::V,مدح,тариф авун
1119,küssen::V,قبل,темен гун
1120,wiegen::V,هدهد,эчӏягъун
1121,zudecken::V,غطى,гьалдун
1122,wecken::V,أيقظ,ахварай авудун
1123,zeigen::V,أرى,къалурун
1124,führen::V,دل,тухун
1125,lehren::V,علم,кӏелиз тун
1126,unterrichten::V,علم,тарс гун
1127,aufziehen::V,ربى,тербия гун
1128,aufziehen::V,ربى,тербияламишун
1129,leiten::V,دل,идара авун
1130,leiten::V,أدار,идара авун
1131,antreiben::V,حث,тади кутун
1132,lassen::V,حدا,
1133,einladen::V,دعا,теклиф авун
1134,vereinigen::V,وحد,сад авун
1135,besuchen::V,زار,кьилив атун
1136,treffen::V,قابل,гьалтун
1137,sich versammeln::V,اجتمع,алтӏушун
1138,spielen::V,لعب,къугъун
1139,singen::V,غنى,лугьун
1140,singen::V,غنى,мани лугьун
1141,tanzen::V,رقص,кьуьл авун
1142,sich trennen::V,افترق,къакъатун
1143,verlassen::V,ترك,гъил къачун
1144,retten::V,نجى,къутармишун
1145,retten::V,أنقذ,къутармишун
1146,bewachen::V,حرس,хуьн
1147,schützen::V,حمى,хуьн
1148,verteidigen::V,دافع,хуьн
1149,sich schlagen::V,تضارب,кукӏун
1150,schießen::V,أطلق,акъатун
1151,siegen::V,انتصر,гъалиб хьун
1152,ärgern::V,أزعل,хъел гъун
1153,ärgern::V,أزعل,хъел кутун
1154,schlagen::V,ضرب,ягъун
1155,schlagen::V,ضرب,галукьарун
1156,treten::V,رفس,кьуьл къекъягъун
1157,treten::V,رفس,кьуьл эцягъун
1158,stechen::V,شك,акьадарун
1159,stoßen::V,دفع,эцягъун
1160,stehlen::V,سرق,чуьнуьхун
1161,stören::V,ضايق,хкуьрун
1162,belästigen::V,أزعج,хкуьрун
1163,belästigen::V,أزعج,азият гун
1164,verbergen::V,كتم,далдаламишун
1165,täuschen::V,خدع,алцурарун
1166,täuschen::V,خدع,алцуррун
1167,betrügen::V,غش,алцурарун
1168,betrügen::V,غش,гьарамзадавал авун
1169,töten::V,قتل,яна кьин
1170,wohnen::V,سكن,дуланмиш хьун
1171,arbeiten::V,عمل,кӏвалахун
1172,arbeiten::V,عمل,кӏвалах авун
1173,arbeiten::V,اشتغل,кӏвалахун
1174,arbeiten::V,اشتغل,кӏвалах авун
1175,sammeln::V,جمع,кӏватӏун
1176,pflücken::V,جنى,атӏун
1177,pflücken::V,قطف,атӏун
1178,jagen::V,صاد,гъуьрч авун
1179,fischen::V,اصطاد,гъетер кьун
1180,fassen::V,قبض,кьун
1181,hüten::V,رعى,чӏура хуьн
1182,treiben::V,ساق,гьалун
1183,anbinden::V,ربط,акалун
1184,füttern::V,علف,ем гун
1185,melken::V,حلب,ацун
1186,hacken::V,فرم,куьткуьнун
1187,gießen::V,سقى,яд гун
1188,reifen::V,نضج,чурун
1189,reifen::V,نضج,агакьун
1190,zubereiten::V,حضر,гьазурун
1191,kochen::V,طبخ,ругун
1192,backen::V,خبز,чурун
1193,braten::V,قلى,чурун
1194,braten::V,حمر,чурун
1195,umrühren::V,قلب,какадарун
1196,stricken::V,حاك,хурун
1197,nähen::V,خاط,цун
1198,färben::V,صبغ,шир ягъун
1199,färben::V,لون,шир ягъун
1200,reinigen::V,نظف,михьун
1201,waschen::V,غسل,чуьхуьн
1202,abwischen::V,مسح,гуьцӏун
1203,spülen::V,شطف,экъуьрун
1204,fegen::V,كنس,шуткун
1205,kehren::V,كنس,кул алтадун
1206,baden::V,استحم,эхъуьн
1207,sich waschen::V,اغتسل,жендек чуьхуьн
1208,ausziehen::V,خلع,хутӏунун
1209,ausziehen::V,خلع,галудун
1210,anziehen::V,لبس,алукӏун
1211,sich anziehen::V,اكتسى,алукӏун
1212,sich anziehen::V,اكتسى,парталар алукӏун
1213,kämmen::V,مشط,эвягъун
1214,schmücken::V,زين,безетмишун
1215,schmücken::V,زين,гуьрчегарун
1216,sagen::V,قال,лугьун
1217,sprechen::V,تكلم,рахун
1218,reden::V,تكلم,рахун
1219,sich unterhalten::V,تحادث,ихтилат авун
1220,fragen::V,سأل,жузун
1221,bitten::V,رجا,тӏалабун
1222,erzählen::V,حكي,ахъаюн
1223,mitteilen::V,بلغ,хабар гун
1224,nennen::V,سمى,тӏвар гун
1225,rufen::V,نادى,эверун
1226,prahlen::V,فشر,яцӏу гафар авун
1227,prahlen::V,تفاخر,яцӏу гафар авун
1228,übersetzen::V,ترجم,таржума авун
1229,übersetzen::V,ترجم,гафладун
1230,denken::V,فكر,фикир авун
1231,glauben::V,اعتقد,агъун
1232,bemerken::V,لاحظ,фикир гун
1233,erkennen::V,عرف,
1234,begreifen::V,فهم,гъавурда акьун
1235,begreifen::V,أدرك,гъавурда акьун
1236,verstehen::V,فهم,
1237,lernen::V,درس,кӏелун
1238,wissen::V,علم,чир хьун
1239,wissen::V,علم,чирхьун
1240,sich erinnern an::V,تذكر,рикӏел хуьн
1241,vergessen::V,نسي,рикӏелай фин
1242,vergessen::V,نسي,рикӏелай алатун
1243,messen::V,قاس,алцумун
1244,zählen::V,عد,гьисабун
1245,zählen::V,أحصى,гьисабун
1246,rechnen::V,حسب,гьисабун
1247,lesen::V,قرأ,кӏелун
1248,malen::V,صور,кхьин
1249,malen::V,صور,шикилар чӏугун
1250,zeichnen::V,رسم,чӏугун
1251,schreiben::V,كتب,кхьин
1252,besitzen::V,حاز,иеси хьун
1253,besitzen::V,ملك,иеси хьун
1254,kaufen::V,اشترى,къачун
1255,kaufen::V,اشترى,маса къачун
1256,verkaufen::V,باع,гун
1257,verkaufen::V,باع,маса гун
1258,bezahlen::V,دفع,къимет гун
1259,bezahlen::V,دفع,эвезда авун
1260,bezahlen::V,دفع,гьакъи агакьрун
1261,zahlen::V,سدد,къимет гун
1262,zahlen::V,سدد,эвезда авун
1263,zahlen::V,سدد,гьакъи агакьрун
1264,beherrschen::V,حكم,иеси хьун
1265,ertragen::V,أطاق,таб гун
1266,ertragen::V,تحمل,таб гун
