,Concept_ID,ps,ko
808,sechs::NUM,شپږ,여섯
809,sieben::NUM,اوه,일곱
810,acht::NUM,اته,여덟
811,neun::NUM,نهه,아홉
812,zehn::NUM,لس,열
813,elf::NUM,یوولس,열하나
814,zwölf::NUM,دولس,열둘
815,zwanzig::NUM,شل,스물
816,dreißig::NUM,دېرش,서름
817,vierzig::NUM,څلوېښت,마흔
818,fünfzig::NUM,پنځوس,숸
819,sechzig::NUM,شپېته,에순
820,siebzig::NUM,اویا,일흔
821,achtzig::NUM,اتیا,여든
822,neunzig::NUM,نوي,아흔
823,hundert::NUM,سل,백
824,tausend::NUM,زر,천
825,und::CNJ,او,와
826,oder::CNJ,ېا,아니면
827,stehen::V,درېدل,서다
828,sitzen::V,کښېنستل,앉다
829,liegen::V,ملاستل,눕다
830,hängen::V,ځړېدل,달다
831,werden::V,کېدل,되다
832,passieren::V,پېښېدل,지장옶다
833,beginnen::V,شروع کېدل,시작되다
834,enden::V,خلاصدل,큳내다
835,enden::V,تمامېدل,큳내다
836,wechseln::V,تغییر موندل,병경하다
837,aufgehen[Sonne]::V,ختل,뜨다
838,untergehen[Sonne]::V,لوېدل,지다
839,untergehen[Sonne]::V,پرېوتل,지다
840,scheinen[Sonne]::V,رڼا کول,빛나다
841,donnern::V,تنېدل,천둥치다
842,donnern::V,غړمبېدل,천둥치다
843,wehen::V,چلېدل,풀다
844,strömen::V,بهېدل,흐르다
845,fließen::V,بهېدل,흐르다
846,fließen::V,تویېدل,흐르다
847,sich drehen::V,ګرځېدل,돌다
848,sich drehen::V,چورلېدل,돌다
849,schwanken::V,زنګېدل,동요하다
850,schwingen::V,زنګېدل,흔들다
851,fallen::V,ولېدل,떨어지다
852,brennen::V,سوځېدل,타다
853,rauchen::V,لوګی کول,김이나다
854,regnen::V,باران اورېدل,비가오다
855,gefrieren::V,کنګل نيول,얼다
856,tauen::V,وېلې کېدل,녹다
857,schmelzen::V,وېلې کېدل,녹다
858,trocknen::V,وچېدل,홈치다
859,sieden::V,اېشېدل,끓다
860,faulen::V,خرابېدل,부패하다
861,verfaulen::V,ورستېدل,썩다
862,reißen::V,شلېدل,지바찢다
863,versinken::V,ډوېېدل,가라앉다
864,vergehen::V,تېرېدل,지나가다
865,erscheinen::V,ښکارېدل,나타나다
866,verschwinden::V,ورکېدل,사라지다
867,sinken::V,ښکته کېدل,가라앉다
868,abnehmen::V,کمېدل,떼어내다
869,zunehmen::V,زیاتېدل,증가하다
870,steigen::V,جګېدل,상승하다
871,steigen::V,پورته کېدل,상승하다
872,wachsen::V,وده کول,생기하다
873,glänzen::V,ځلېدل,뛰오나다
874,funkeln::V,پړکېدل,불티가잍어나다
875,lärmen::V,غال و غول کول,떠들다
876,läuten::V,زنګ وهل,울시다
877,klingeln::V,زنګ وهل,초닌총을울리다
878,klirren::V,کړنګېدل,탁탁울리다
879,brausen::V,تلاطم کول,쏴쏴소리내다
880,rauschen::V,شڼهار کول,솨솨
881,klingen::V,آواز کول,반향하다
882,bellen::V,غپېدل,짖다
883,heulen::V,انګلل,포효하다
884,blasen::V,پو کول,불다
885,pfeifen::V,شپېلک وهل,피리를불다
886,schreien::V,ناره کول,절규하다
887,stöhnen::V,زګېروی کول,신음하다
888,zittern::V,لړزېدل,저뉼하다
889,leben::V,ژوند کول,살다
890,geboren werden::V,زېږېدل,태어난
891,atmen::V,ساه کښل,숨쉬다
892,atmen::V,تنفس کول,숨쉬다
893,trinken::V,څښل,마시다
894,essen::V,خوړل,먹다
895,schlucken::V,غړپول,들이켜다
896,müde werden::V,ستړی کېدل,
897,einschlafen::V,ویده کېدل,잠들다
898,schlafen::V,خوب کول,자다
899,aufwachen::V,ویښېدل,눈트다
900,aufstehen::V,پاڅېدل,서다
901,sich erholen::V,استراحت کول,회복하다
902,krank werden::V,رنځورېدل,
903,krank sein::V,ناجوړېدل,
904,schmerzen::V,خوږېدل,아프다
905,schmerzen::V,درد کول,아프다
906,husten::V,ټوخېدل,잔기침하다
907,genesen::V,رغېدل,낫다
908,sterben::V,مړل,죽다
909,umkommen::V,تلفېدل,못쓰게되다
910,sich bewegen::V,چلېدل,움직이다
911,sich bewegen::V,حرکت کول,움직이다
912,sich rühren::V,ښورېدل,움직이다
913,sich erheben::V,درېدل,이러서다
914,sich setzen::V,کښېنستل,앉히다
915,hinfallen::V,لوېدل,넘어지다
916,laufen::V,منډې وهل,걷다
917,schreiten::V,قدم ایښودل,보행하다
918,spazierengehen::V,چکر وهل,산보하다
919,eilen::V,بېړه کول,서둘다
920,sich beeilen::V,عجله کول,서둘게하다
921,sausen::V,ځغستل,서들러 떠나다
922,rennen::V,زغلېدل,달리다
923,springen::V,ټوپ وهل,도약하다
924,klettern::V,ختل,갑겨오르다
925,schaukeln::V,زنګېدل,흔들리게하다
926,kriechen::V,خاپوړی وهل,기다
927,schwimmen::V,لامبو وهل,헤엄치다
928,tauchen::V,غوټه وهل,잠기다
929,rudern::V,پارو وهل,물을헤치다
930,fahren::V,تلل,가다
931,fahren::V,تلل,나르다
932,fliegen::V,الوتل,날다
933,gehen::V,تلل,가다
934,weggehen::V,بهر وتل,팔리다
935,abfahren::V,تلل,출발하다
936,anhalten::V,ودرېدل,멈추다
937,hineingehen::V,داخلېدل,(그리로)가다
938,eintreten::V,ننوتل,들러가다
939,kommen::V,راتلل,오다
940,ankommen::V,رسېدل,고챀하다
941,zurückkommen::V,بېرته راتلل,보기
942,bleiben::V,پاتې کېدل,체류
943,warten::V,انتظار وېستل,기다리다
944,erwarten::V,انتظار کول,기대하다
945,suchen::V,لټول,찾다
946,suchen::V,لټول,구하다
947,finden::V,میندل,찾아내다
948,finden::V,پیدا کول,찾아내다
949,versuchen::V,هڅه کول,시험하다
950,vorbereiten::V,چمتوکول,재비하다
951,lieben::V,مینه لرل,사랑하다
952,mögen::V,خوښول,줗아하다
953,mögen::V,علاقه لرل,줗아하다
954,lachen::V,خندېدل,웃다
955,rühren::V,اغېزه کول,건드리다
956,weinen::V,ژړل,울다
957,schimpfen::V,ښکنځا کول,꾸짖다
958,sich ärgern::V,قهر راتلل,화를내게 하다
959,sich fürchten::V,ډارېدل,두려원하다
960,fürchten::V,ډارېدل,두려원하다
961,fliehen::V,تښتېدل,도망치다
962,flüchten::V,تښتېدل,도주하다
963,sehen::V,لیدل,보다
964,anschauen::V,کتل,바라보다
965,ansehen::V,ننداره کول,바라보다
966,hören::V,اورېدل,듣다
967,zuhören::V,غوږ نیول,듣다
968,probieren::V,څکه کول,시식하다
969,probieren::V,چاشنی کول,시식하다
970,riechen::V,بويول,내새를맡다
971,fühlen::V,حسول,느끼다
972,scheinen::V,ښکارېدل,...것같다
973,zu sehen sein::V,ښکارېدل,보이는
974,vernehmen::V,خبرېدل,듣다
975,vernehmen::V,خبرېدل,들어서일다
976,frieren::V,ساړه کېتل,춥다
977,tun::V,کول,하다
978,können::V,کولای شول,할주릴다
979,können::V,د لاسه کېدل,할주릴다
980,wollen::V,غوښتل,바라다
981,anfangen::V,شروع کول,시작하다
982,beenden::V,ختمول,다하다
983,beenden::V,پای ته رسول,다하다
984,aufhören::V,بس کول,그만두다
985,gelingen::V,موفق کېدل,성국하다
986,gelingen::V,بریالی کېدل,성국하다
987,geraten::V,کېدل,잘되어가다
988,öffnen::V,خلاصول,열다
989,öffnen::V,پرانیستل,열다
990,schließen::V,تړل,추측하다
991,stellen::V,ایښودل,세우다
992,setzen::V,کښېنول,놓다
993,legen::V,ایښودل,눕히다
994,berühren::V,لاس وهل,대다
995,verbinden::V,تړل,옝열하다
996,bedecken::V,پوښول,덮다
997,aufhängen::V,ځوړندول,매달다
998,anzünden::V,بلول,점화하다
999,aufheben::V,پورته کول,위로올리다
1000,zurücklassen::V,پرېښودل,튀에남기다
1001,verlieren::V,ورکول,잃다
1002,fallen lassen::V,له لاسه لوېدل,떨어뜨리다
1003,machen::V,کول,하다
1004,herstellen::V,جوړول,제조하다
1005,herstellen::V,توليدول,제조하다
1006,bauen::V,جوړول,짓다
1007,reparieren::V,ترمیمول,수셩자다
1008,verbessern::V,اصلاح کول,정정하다
1009,ändern::V,تغیر ورکول,바꾸다
1010,graben::V,کيندل,파다
1011,beugen::V,ټیټول,구부리다
1012,biegen::V,کږول,굽히다
1013,drehen::V,ګرځول,회전
1014,wenden::V,اړول,회전시키다
1015,umdrehen::V,اړول,회전시키다
1016,heben::V,جګول,일으아키다
1017,heben::V,پورته کول,일으아키다
1018,hochheben::V,جګول,틀어올리다
1019,ergreifen::V,نیول,잡다
1020,halten::V,نیول,잡다
1021,drücken::V,کښېکښل,누르다
1022,schieben::V,پوری وهل,밀다
1023,kratzen::V,ګرول,긁다
1024,lecken::V,څټل,핥다
1025,beißen::V,چیچل,물다
1026,abreißen::V,شکول,
1027,abschneiden::V,پرېکول,귾어내다
1028,binden::V,تړل,매다
1029,stecken::V,ټومبل,찌르다
1030,brechen::V,ماتول,금
1031,klopfen::V,ټکول,치다
1032,hauen::V,ټکول,때리다
1033,kleben::V,نښلول,들러붙다
1034,kleben::V,سرېښول,들러붙다
1035,reiben::V,مږل,문지르다
1036,streichen::V,مښل,쓰다듬다
1037,schleifen::V,تېره کول,갈다
1038,schneiden::V,غوڅول,베다
1039,schneiden::V,پرېکول,베다
1040,rütteln::V,خوڅول,흔들다
1041,schütteln::V,ښورول,흔들다
1042,schwenken::V,خوڅول,흔들다
1043,schütten::V,اچول,따르다
1044,schütten::V,تویول,따르다
1045,füllen::V,ډکول,담다
1046,einwickeln::V,پېچل,싸다
1047,einwickeln::V,نغښتل,싸다
1048,tragen::V,وړل,지우다
1049,schleppen::V,وړل,끌다
1050,ziehen::V,کښل,당기다
1051,aufbewahren::V,ساتل,간직하다
1052,werfen::V,اچول,던지다
1053,werfen::V,غورځول,던지다
1054,fangen::V,نیول,밥다
1055,fangen::V,ګیرول,밥다
1056,packen::V,نیول,쥐다
1057,verstecken::V,پټول,숨기다
1058,teilen::V,وېشل,나누다
1059,teilen::V,تقسیمول,나누다
1060,schicken::V,لېږل,보내다
1061,schicken::V,استول,보내다
1062,bringen::V,راوړل,가겨
1063,hinzufügen::V,زیاتول,부가하다
1064,bekommen::V,حاصلول,얻다
1065,erhalten::V,اخیستل,지니다
1066,nehmen::V,نیول,잡다
1067,nehmen::V,اخيستل,잡다
1068,wählen::V,خوښول,선거하다
1069,auswählen::V,چنده کول,선출하다
1070,bewahren::V,ساتل,저장보종
1071,behindern::V,مانع کېدل,훼방하다
1072,behindern::V,ممانعت کول,훼방하다
1073,verderben::V,خرابېدل,못쓰게 되다
1074,beschädigen::V,ورانول,상하게하다
1075,zerbrechen::V,ماتول,깨뜨리다
1076,zerreißen::V,څیرې کول,잡아쫓다
1077,zerstören::V,ړنګول,파괴하다
1078,zerstören::V,ورانول,파괴하다
1079,verbrennen::V,سوځول,소실하다
1080,geben::V,ورکول,주다
1081,reichen::V,ورکول,내일다
1082,schenken::V,بښل,주다
1083,versprechen::V,لوز کول,약속하다
1084,wünschen::V,غوښتل,바라다
1085,loben::V,ستایل,칭찬하다
1086,loben::V,تمجید کول,칭찬하다
1087,küssen::V,ښکلول,키스하다
1088,wiegen::V,زنګول,어르다
1089,zudecken::V,پوښول,뚜꺼을하다
1090,wecken::V,ويښول,깨우다
1091,zeigen::V,ښودل,보이다
1092,führen::V,بیول,가게하다
1093,lehren::V,درس ورکول,가르치다
1094,lehren::V,تعلیم ورکول,가르치다
1095,unterrichten::V,درس ورکول,가르지다
1096,aufziehen::V,روزل,사육하다
1097,leiten::V,رهبری کول,이끌다
1098,leiten::V,لارښوونه کول,이끌다
1099,antreiben::V,چټک کول,몰다
1100,lassen::V,اړکول,내버려두다
1101,einladen::V,بلل,초청하다
1102,vereinigen::V,متحد کول,하나로하다
1103,vereinigen::V,یوځای کول,하나로하다
1104,besuchen::V,کتنه کول,방문하다
1105,treffen::V,ليدل,만나다
1106,treffen::V,تلقی کول,만나다
1107,sich versammeln::V,راغونډېدل,조립하다
1108,spielen::V,لوبه کول,눌다
1109,singen::V,سندرې وېل,노래하다
1110,tanzen::V,ګډېدل,춤추하다
1111,sich trennen::V,بېلېدل,가르다
1112,verlassen::V,ترک کول,버림받은
1113,retten::V,نجات ورکول,구조하다
1114,bewachen::V,ساتل,치키다
1115,bewachen::V,حفاظت کول,치키다
1116,schützen::V,ژغورل,보호하다
1117,verteidigen::V,دفاع کول,막다
1118,sich schlagen::V,جنګېدل,치다
1119,schießen::V,ویشتل,쏘다
1120,siegen::V,غالبېدل,이기다
1121,ärgern::V,خپه کول,성을내게하다
1122,schlagen::V,وهل,치다
1123,treten::V,په لغته وهل,디디다
1124,stechen::V,ټومبل,찌르다
1125,stoßen::V,ټېل وهل,찌르다
1126,stoßen::V,پوری وهل,찌르다
1127,stehlen::V,تښتول,훔치다
1128,stehlen::V,غلا کول,훔치다
1129,stören::V,ماتول,움직이다
1130,belästigen::V,ځورول,괴롭히다
1131,belästigen::V,تکلیف ورکول,괴롭히다
1132,verbergen::V,پټول,숨기다
1133,täuschen::V,تېرایستل,속이다
1134,täuschen::V,خطا ایستل,속이다
1135,betrügen::V,غولول,속이다
1136,töten::V,وژل,죽이다
1137,töten::V,مړ کول,죽이다
1138,wohnen::V,اوسېدل,실다
1139,arbeiten::V,کار کول,일하다
1140,sammeln::V,راټولول,모으다
1141,sammeln::V,راغونډول,모으다
1142,pflücken::V,شکول,꿔다
1143,jagen::V,ښکار کول,사냥하다
1144,fischen::V,کب نيول,고기를잡다
1145,fassen::V,نیول,움켜쥐다
1146,fassen::V,ګیرول,움켜쥐다
1147,hüten::V,پوول,망보다
1148,treiben::V,بیول,몰아세우다
1149,anbinden::V,تړل,묶다
1150,füttern::V,خوراک ورکول,사료를주다
1151,melken::V,لوشل,젖을짜다
1152,hacken::V,پی کول,자르다
1153,gießen::V,اوبه کول,물을대다
1154,reifen::V,رسېدل,성숙하다
1155,zubereiten::V,تیارول,조제하다
1156,kochen::V,پخول,요리하다
1157,backen::V,پخول,쿱다
1158,braten::V,وريتول,굽다
1159,umrühren::V,لړل,교반하다
1160,stricken::V,اوبدل,뜨개질하다
1161,nähen::V,ګنډل,꿰매다
1162,färben::V,رنګول,채색하다
1163,reinigen::V,صافول,청소하다
1164,waschen::V,مینځل,씻다
1165,abwischen::V,وچول,닦다
1166,spülen::V,کنګالول,씻다
1167,fegen::V,جارو کول,소체하다
1168,kehren::V,جارو کول,청소하다
1169,baden::V,لمبېدل,감다
1170,sich waschen::V,ځان مينځل,모믈 씻다
1171,ausziehen::V,کښل,벗다
1172,ausziehen::V,ایستل,벗다
1173,anziehen::V,اغوستل,끌어움직이다
1174,sich anziehen::V,کالی اغوستل,
1175,kämmen::V,ګمنځول,빗다
1176,schmücken::V,ښکلی کول,치레하다
1177,sagen::V,وېل,말하다
1178,sprechen::V,وېل,말하다
1179,sprechen::V,غږېدل,말하다
1180,reden::V,ګړېدل,이야기하다
1181,reden::V,خبرې کول,이야기하다
1182,sich unterhalten::V,خبری کول,
1183,fragen::V,پوښتنه کول,질문하다
1184,bitten::V,غوښتل,원하다
1185,erzählen::V,کيسه کول,이야기하다
1186,erzählen::V,حکايت کول,이야기하다
1187,mitteilen::V,خبرول,이야기하다
1188,mitteilen::V,خبر ورکول,이야기하다
1189,nennen::V,نوم ايښودل,부르다
1190,rufen::V,بلل,불러내다
1191,prahlen::V,لاپې وهل,자랑하다
1192,übersetzen::V,ژباړل,번역하다
1193,übersetzen::V,ترجمه کول,번역하다
1194,denken::V,فکر کول,생각하다
1195,glauben::V,باور کول,믿다
1196,bemerken::V,لیدل,인자하다
1197,erkennen::V,پېژندل,인식하다
1198,begreifen::V,رسېدل,파악하다
1199,begreifen::V,پوهېدل,파악하다
1200,verstehen::V,پوهېدل,이해하다
1201,lernen::V,زده کول,배우다
1202,lernen::V,درس لوستل,배우다
1203,wissen::V,پوهېدل,알다
1204,sich erinnern an::V,یادول,상기하다
1205,sich erinnern an::V,په یاد راوړل,상기하다
1206,vergessen::V,هېرول,잊다
1207,messen::V,اندازه کول,측정하다
1208,zählen::V,شمارل,세다
1209,rechnen::V,حسابول,게산하다
1210,lesen::V,لوستل,읽다
1211,malen::V,رسمول,그리다
1212,zeichnen::V,رسمول,소묘하다
1213,schreiben::V,لیکل,쓰다
1214,besitzen::V,لرل,소유하다
1215,kaufen::V,رانیول,사다
1216,verkaufen::V,خرڅول,팔다
1217,bezahlen::V,تأدیه کول,지불하다
1218,zahlen::V,کسات اخيستل,치르다
1219,beherrschen::V,تسلط لرل,지배하다
1220,ertragen::V,زغمل,참다
1221,Barsch::N,,농어
1222,Hecht::N,,에속스
