,Concept_ID,is,el
739,fern::A,fjarri,μακριά
740,fern::A,fjarlægur,μακριά
741,linker::A,vinstri,αριστερός
742,rechter::A,hægri,δεξιός
743,anderer::A,annar,άλλος
744,erster::A,fyrsti,πρώτος
745,zweiter::A,annar,δεύτερος
746,dritter::A,þriðji,τρίτος
747,letzter::A,síðasti,τελευταίος
748,allein::ADV,einn,μόνος
749,allein::ADV,aleinn,μόνος
750,auf einmal::ADV,allt í einu,εφάπαξ
751,zusammen::ADV,saman,μαζί
752,lange::ADV,lengi,πολύν καιρό
753,plötzlich::ADV,skyndilega,έξαφνα
754,sofort::ADV,strax,αμέσως
755,sofort::ADV,þegar í stað,αμέσως
756,später::ADV,seinna,αργότερα
757,jetzt::ADV,nú,τώρα
758,jetzt::ADV,núna,τώρα
759,heute::ADV,í dag,σήμερα
760,morgen::ADV,á morgun,αύριο
761,bald::ADV,brátt,σε λίγο
762,bald::ADV,brátt,εντός ολίγου
763,bald::ADV,bráðum,σε λίγο
764,bald::ADV,bráðum,εντός ολίγου
765,dann::ADV,svo,ύστερα
766,dann::ADV,síðan,ύστερα
767,gestern::ADV,í gær,χτες
768,einst::ADV,forðum,ποτέ
769,einst::ADV,forðum,άλλοτε
770,damals::ADV,þá,τότε
771,damals::ADV,á þeim tímum,τότε
772,danach::ADV,á eftir því,μετά
773,danach::ADV,á eftir því,ύστερα
774,vorher::ADV,áður,πριν
775,vorher::ADV,áður,προηγουμένως
776,zuerst::ADV,fyrst,πρώτα
777,einmal::ADV,einu sinni,μία φορά
778,manchmal::ADV,stundum,κάποτε
779,oft::ADV,oft,συχνά
780,oft::ADV,oft,πολλές φορές
781,immer::ADV,alltaf,πάντα
782,immer::ADV,alltaf,πάντοτε
783,immer::ADV,sífellt,πάντα
784,immer::ADV,sífellt,πάντοτε
785,niemals::ADV,aldrei,ποτέ
786,hier::ADV,hér,εδώ
787,hierhin::ADV,hingað,εδώ
788,von hier::ADV,héðan,από δω
789,dort::ADV,þar,εκεί
790,dort::ADV,þarna,εκεί
791,dorthin::ADV,þangað,προς τα κει
792,geradeaus::ADV,beint áfram,κατευθείαν
793,vorwärts::ADV,áfram,εμπρός
794,rückwärts::ADV,aftur á bak,πίσω
795,zurück::ADV,aftur,πίσω
796,zurück::ADV,til baka,πίσω
797,unten::ADV,niðri,κάτω
798,unten::ADV,fyrir neðan,κάτω
799,hinab::ADV,niður,προς τα κάτω
800,hinab::ADV,niður eftir,προς τα κάτω
801,oben::ADV,uppi,πάνω
802,oben::ADV,uppi,επάνω
803,hinauf::ADV,upp,προς τα πάνω
804,hinauf::ADV,upp eftir,προς τα πάνω
805,überall::ADV,alls staðar,παντού
806,nicht::ADV,ekki,δεν
807,ein wenig::ADV,dálítið,λιγάκι
808,kaum::ADV,varla,μόλις
809,kaum::ADV,tæplega,μόλις
810,sehr::ADV,mjög,πολύ
811,so::ADV,svo,έτσι
812,so::ADV,þannig,έτσι
813,noch::ADV,enn,ακόμα
814,noch::ADV,ennþá,ακόμα
815,nur::ADV,bara,μόνο
816,nur::ADV,aðeins,μόνο
817,schon::ADV,nú þegar,ήδη
818,schon::ADV,nú þegar,κιόλας
819,wieder::ADV,aftur,ξανά
820,wieder::ADV,að nýju,ξανά
821,vergebens::ADV,árangurslaust,μάταια
822,vor::PRP,fyrir,μπροστά σε
823,vor::PRP,fyrir,μπροστά από
824,hinter::PRP,bak við,πίσω από 
825,hinter::PRP,aftur fyrir,πίσω από 
826,unter::PRP,undir,υπό
827,unter::PRP,undir,κάτω από
828,durch::PRP,gegnum,διά
829,durch::PRP,gegnum,διά μέσου
830,neben::PRP,hjá,δίπλα σε
831,neben::PRP,við hliðina á,δίπλα σε
832,zwischen::PRP,milli,μεταξύ
833,zwischen::PRP,milli,ανάμεσα σε
834,zwischen::PRP,á milli,μεταξύ
835,zwischen::PRP,á milli,ανάμεσα σε
836,wegen::PRP,vegna,για
837,wegen::PRP,vegna,λόγω
838,dies::PRN,þetta,αυτό
839,das::PRN,það,το
840,alles::PRN,allt,όλα
841,ich::PRN,ég,εγώ
842,du::PRN,þú,σύ
843,du::PRN,þú,εσύ
844,er::PRN,hann,αυτός
845,wir::PRN,við,εμείς
846,ihr::PRN,þið,εσείς
847,sie::PRN,þær,αυτοί
848,sie::PRN,þeir,αυτοί
849,was::FPRN,hvað,τι
850,wer::FPRN,hver,ποιος
851,wo::FADV,hvar,πού
852,wohin::FADV,hvert,πού
853,wohin::FADV,hvert,για πού
854,wie::FADV,hvernig,πώς
855,warum::FADV,hvers vegna,γιατί
856,wieviel::FNUM,hve mikill,πόσος
857,eins::NUM,einn,ένα
858,zwei::NUM,tveir,δύο
859,drei::NUM,þrír,τρία
860,drei::NUM,þrír,τρεις
861,vier::NUM,fjórir,τέσσερα
862,vier::NUM,fjórir,τέσσερις
863,fünf::NUM,fimm,πέντε
864,sechs::NUM,sex,έξι
865,sieben::NUM,sjö,εφτά
866,acht::NUM,átta,οχτώ
867,neun::NUM,níu,εννιά
868,zehn::NUM,tíu,δέκα
869,elf::NUM,ellefu,έντεκα
870,zwölf::NUM,tólf,δώδεκα
871,zwanzig::NUM,tuttugu,είκοσι
872,dreißig::NUM,þrjátíu,τριάντα
873,vierzig::NUM,fjörutíu,σαράντα
874,fünfzig::NUM,fimmtíu,πενήντα
875,sechzig::NUM,sextíu,εξήντα
876,siebzig::NUM,sjötíu,εβδομήντα
877,achtzig::NUM,áttatíu,ογδόντα
878,neunzig::NUM,níutíu,ενενήντα
879,hundert::NUM,hundrað,εκατό
880,tausend::NUM,þúsund,χίλιοι
881,und::CNJ,og,και
882,oder::CNJ,eða,ή
883,stehen::V,standa,στέκομαι
884,stehen::V,standa,είμαι όρθιος
885,sitzen::V,sitja,κάθομαι
886,liegen::V,liggja,είμαι ξαπλωμένος
887,hängen::V,hanga,κρέμομαι
888,werden::V,verða,γίνομαι
889,passieren::V,gerast,συμβαίνω
890,beginnen::V,byrja,αρχίζω
891,enden::V,enda,τελειώνω
892,enden::V,lykta,τελειώνω
893,wechseln::V,skipta,αλλάζω
894,aufgehen[Sonne]::V,koma upp,βγαίνω
895,aufgehen[Sonne]::V,koma upp,ανατέλλω
896,untergehen[Sonne]::V,ganga til viðar,δύω
897,untergehen[Sonne]::V,ganga til viðar,βασιλεύω
898,scheinen[Sonne]::V,skína,λάμπω
899,donnern::V,þruma,βροντώ
900,wehen::V,blása,φυσώ
901,strömen::V,streyma,ρέω
902,strömen::V,streyma,τρέχω
903,fließen::V,fljóta,ρέω
904,sich drehen::V,snúast,γυρίζω
905,sich drehen::V,snúast,στρέφομαι
906,schwanken::V,riða,ταλαντεύομαι
907,schwanken::V,rugga,ταλαντεύομαι
908,schwingen::V,sveiflast,αιωρούμαι
909,schwingen::V,sveiflast,ταλαντεύομαι
910,fallen::V,falla,πέφτω
911,brennen::V,brenna,καίω
912,rauchen::V,reykja,καπνίζω
913,regnen::V,rigna,βρέχω
914,gefrieren::V,frjósa,παγώνω
915,tauen::V,þiðna,λειώνω
916,schmelzen::V,bráðna,λειώνω
917,trocknen::V,þorna,στεγνώνω
918,sieden::V,sjóða,βράζω
919,faulen::V,rotna,σαπίζω
920,verfaulen::V,rotna,σαπίζω
921,reißen::V,rifna,σχίζω
922,versinken::V,sökkva,βουλιάζω
923,versinken::V,sökkva,βυθίζομαι
924,vergehen::V,líða,περνώ
925,erscheinen::V,birtast,εμφανίζομαι
926,verschwinden::V,hverfa,χάνομαι
927,verschwinden::V,hverfa,εξαφανίζομαι
928,sinken::V,síga,κατεβαίνω
929,abnehmen::V,lækka,μειώνομαι 
930,abnehmen::V,minnka,μειώνομαι 
931,zunehmen::V,aukast,αυξάνω
932,zunehmen::V,aukast,μεγαλώνω
933,steigen::V,stíga,ανεβαίνω
934,wachsen::V,vaxa,μεγαλώνω
935,glänzen::V,glóa,γυαλίζω
936,glänzen::V,glampa,γυαλίζω
937,funkeln::V,leiftra,αστράφτω
938,funkeln::V,leiftra,σπιθοβολώ
939,lärmen::V,hafa hátt,θορυβώ
940,läuten::V,hringja,χτυπώ 
941,klingeln::V,hringja,κουδουνίζω
942,klirren::V,glamra,κουδουνίζω
943,klirren::V,skrölta,κουδουνίζω
944,brausen::V,ólga,βουΐζω
945,rauschen::V,suða,βουΐζω
946,klingen::V,hljóma,ηχώ
947,bellen::V,gelta,γαυγίζω
948,heulen::V,væla,ουρλιάζω
949,heulen::V,ýlfra,ουρλιάζω
950,blasen::V,blása,φυσώ
951,pfeifen::V,blístra,σφυρίζω
952,schreien::V,æpa,κραυγάζω
953,stöhnen::V,stynja,βογγώ
954,zittern::V,titra,τρέμω
955,zittern::V,skjálfa,τρέμω
956,leben::V,lifa,ζω
957,geboren werden::V,fæðast,γεννιέμαι
958,atmen::V,anda,αναπνέω
959,atmen::V,draga andann,αναπνέω
960,trinken::V,drekka,πίνω
961,essen::V,borða,τρώω
962,schlucken::V,kingja,καταπίνω
963,müde werden::V,þreytast,κουράζομαι
964,einschlafen::V,sofna,αποκοιμιέμαι
965,schlafen::V,sofa,κοιμάμαι
966,aufwachen::V,vakna,ξυπνώ
967,aufstehen::V,fara á fætur,σηκώνομαι
968,sich erholen::V,hvíla sig,ξεκουράζομαι
969,krank werden::V,veikjast,αρρωσταίνω
970,krank werden::V,verða veikur,αρρωσταίνω
971,krank sein::V,vera veikur,ασθενώ
972,schmerzen::V,kenna til,πονώ
973,husten::V,hósta,βήχω
974,genesen::V,batna,θεραπεύομαι
975,genesen::V,frískast,θεραπεύομαι
976,sterben::V,deyja,πεθαίνω
977,umkommen::V,farast,πεθαίνω
978,sich bewegen::V,bifast,κουνιέμαι
979,sich rühren::V,hreyfast,σαλεύω
980,sich erheben::V,standa upp,επαναστατώ
981,sich setzen::V,setjast,κάθομαι
982,hinfallen::V,detta,πέφτω κάτω
983,laufen::V,labba,τρέχω
984,schreiten::V,ganga,βαδίζω
985,spazierengehen::V,ganga sér til skemmtunar,κάνω βόλτα
986,spazierengehen::V,ganga sér til skemmtunar,πηγαίνω περίπατο
987,eilen::V,fara hratt,σπεύδω
988,sich beeilen::V,flýta sér,βιάζομαι
989,sausen::V,þjóta,τρέχω γρήγορα
990,rennen::V,hlaupa,τρέχω
991,springen::V,stökkva,πηδώ
992,klettern::V,klifra,σκαρφαλώνω
993,schaukeln::V,róla,κουνιέμαι
994,schaukeln::V,rugga,κουνιέμαι
995,kriechen::V,skríða,έρπω
996,kriechen::V,skríða,σέρνομαι
997,schwimmen::V,synda,κολυμπώ
998,tauchen::V,kafa,βουτώ
999,rudern::V,róa,κωπηλατώ
1000,fahren::V,aka,πηγαίνω
1001,fahren::V,fara,πηγαίνω
1002,fliegen::V,fljúga,πετώ
1003,gehen::V,fara,βαδίζω
1004,gehen::V,fara,πηγαίνω
1005,gehen::V,ganga,βαδίζω
1006,gehen::V,ganga,πηγαίνω
1007,weggehen::V,fara burt,φεύγω
1008,weggehen::V,ganga burt,φεύγω
1009,abfahren::V,aka burt,ξεκινώ
1010,abfahren::V,aka burt,αναχωρώ
1011,anhalten::V,stöðva,σταματώ
1012,hineingehen::V,ganga inn,μπαίνω
1013,eintreten::V,koma inn,μπαίνω
1014,eintreten::V,koma inn,εισέρχομαι
1015,eintreten::V,ganga inn,μπαίνω
1016,eintreten::V,ganga inn,εισέρχομαι
1017,kommen::V,koma,έρχομαι
1018,ankommen::V,koma til,φτάνω
1019,zurückkommen::V,koma til baka,επιστρέφω
1020,bleiben::V,haldast,μένω
1021,bleiben::V,vera kyrr,μένω
1022,warten::V,bíða,περιμένω
1023,erwarten::V,búast við,αναμένω
1024,erwarten::V,búast við,περιμένω
1025,erwarten::V,eiga von á,αναμένω
1026,erwarten::V,eiga von á,περιμένω
1027,suchen::V,leita,ψάχνω
1028,finden::V,finna,βρίσκω
1029,versuchen::V,reyna,προσπαθώ
1030,vorbereiten::V,undirbúa,προετοιμάζω
1031,lieben::V,elska,αγαπώ
1032,mögen::V,þykja gott,μου αρέσει
1033,mögen::V,falla í geð,μου αρέσει
1034,lachen::V,hlæja,γελώ
1035,rühren::V,snerta,συγκινώ
1036,weinen::V,gráta,κλαίω
1037,schimpfen::V,skammast,βρίζω
1038,sich ärgern::V,sárna,θυμώνω
1039,sich ärgern::V,gremjast,θυμώνω
1040,sich fürchten::V,óttast,φοβάμαι
1041,fürchten::V,óttast,φοβάμαι
1042,fliehen::V,flýja,φεύγω
1043,flüchten::V,strjúka,δραπετεύω
1044,sehen::V,sjá,βλέπω
1045,anschauen::V,horfa á,κοιτάζω
1046,ansehen::V,líta á,βλέπω
1047,hören::V,heyra,ακούω
1048,zuhören::V,hlusta,ακούω
1049,probieren::V,smakka,δοκιμάζω
1050,riechen::V,þefa,μυρίζω
1051,riechen::V,þefa,οσφραίνομαι
1052,fühlen::V,finna til,αισθάνομαι
1053,scheinen::V,virðast,φαίνομαι
1054,zu sehen sein::V,vera að sjá,φαίνομαι
1055,vernehmen::V,heyra,ακούω
1056,vernehmen::V,heyra,μαθαίνω
1057,vernehmen::V,greina,ακούω
1058,vernehmen::V,greina,μαθαίνω
1059,frieren::V,frjósa,κρυώνω
1060,tun::V,gera,κάνω
1061,können::V,geta,ξέρω
1062,können::V,geta,μπορώ
1063,wollen::V,ætla,θέλω
1064,wollen::V,vilja,θέλω
1065,anfangen::V,hefja,αρχίζω
1066,beenden::V,enda,τελειώνω
1067,beenden::V,ljúka,τελειώνω
1068,aufhören::V,lykta,παύω
1069,gelingen::V,heppnast,πετυχαίνω
1070,geraten::V,lukkast,γίνομαι
1071,öffnen::V,opna,ανοίγω
1072,schließen::V,loka,κλείνω
1073,stellen::V,láta,θέτω
1074,stellen::V,setja,θέτω
1075,setzen::V,láta,θέτω
1076,setzen::V,setja,θέτω
1077,legen::V,láta,θέτω
1078,legen::V,leggja,θέτω
1079,berühren::V,koma við,εγγίζω
1080,verbinden::V,sameina,συνδέω
1081,bedecken::V,hylja,σκεπάζω
1082,aufhängen::V,hengja,κρεμώ
1083,aufhängen::V,hengja upp,κρεμώ
1084,anzünden::V,kveikja í,ανάβω
1085,aufheben::V,taka upp,σηκώνω
1086,aufheben::V,lyfta upp,σηκώνω
1087,zurücklassen::V,skilja eftir,εγκαταλείπω
1088,verlieren::V,týna,χάνω
1089,verlieren::V,glata,χάνω
1090,fallen lassen::V,missa,αφήνω να πέσει
1091,machen::V,búa til,κάνω
1092,machen::V,búa til,φτιάχνω
1093,herstellen::V,framleiða,κατασκευάζω
1094,bauen::V,smíða,χτίζω
1095,bauen::V,smíða,οικοδομώ
1096,bauen::V,byggja,χτίζω
1097,bauen::V,byggja,οικοδομώ
1098,reparieren::V,gera við,επισκευάζω
1099,reparieren::V,gera við,επιδιορθώνω
1100,verbessern::V,bæta,βελτιώνω
1101,verbessern::V,bæta,καλυτερεύω
1102,ändern::V,breyta,αλλάζω
1103,graben::V,grafa,σκάβω
1104,beugen::V,beygja,λυγίζω
1105,biegen::V,sveigja,κάμπτω
1106,drehen::V,snúa,στρέφω
1107,wenden::V,snúa,γυρίζω
1108,wenden::V,venda,γυρίζω
1109,umdrehen::V,venda,γυρίζω
1110,umdrehen::V,snúa við,γυρίζω
1111,heben::V,hefja,υψώνω
1112,heben::V,hefja,σηκώνω
1113,hochheben::V,lyfta upp,υψώνω
1114,hochheben::V,lyfta upp,σηκώνω
1115,ergreifen::V,grípa,πιάνω
1116,ergreifen::V,grípa,αρπάζω
1117,halten::V,rúma,βαστώ
1118,halten::V,halda,βαστώ
1119,drücken::V,þjá,πιέζω
1120,drücken::V,þrýsta,πιέζω
1121,schieben::V,ýta,σπρώχνω
1122,kratzen::V,klóra,γρατσουνίζω
1123,lecken::V,sleikja,γλείφω
1124,beißen::V,bíta,δαγκάνω
1125,abreißen::V,rífa af,κόβω
1126,abreißen::V,rífa af,σχίζω
1127,abreißen::V,rífa frá,κόβω
1128,abreißen::V,rífa frá,σχίζω
1129,abschneiden::V,skera af,αποκόπτω
1130,abschneiden::V,klippa af,αποκόπτω
1131,binden::V,binda,δένω
1132,stecken::V,stinga,χώνω
1133,brechen::V,brjóta,σπάζω
1134,klopfen::V,berja,χτυπώ
1135,klopfen::V,berja,τινάζω
1136,klopfen::V,klappa,χτυπώ
1137,klopfen::V,klappa,τινάζω
1138,hauen::V,berja,χτυπώ
1139,hauen::V,höggva,χτυπώ
1140,kleben::V,líma,κολλώ
1141,reiben::V,núa,τρίβω
1142,streichen::V,smyrja,αλείφω
1143,schleifen::V,slípa,ακονίζω
1144,schneiden::V,skera,κόβω
1145,schneiden::V,klippa,κόβω
1146,rütteln::V,skaka,σείω
1147,rütteln::V,skaka,τινάζω
1148,schütteln::V,hrista,σείω
1149,schütteln::V,hrista,κουνώ
1150,schwenken::V,sveifla,κουνώ
1151,schütten::V,hella,χύνω
1152,füllen::V,fylla,γεμίζω
1153,einwickeln::V,vefja inn í,τυλίγω
1154,tragen::V,bera,φέρνω
1155,schleppen::V,draga,κουβαλώ
1156,ziehen::V,toga,τραβώ
1157,ziehen::V,draga,τραβώ
1158,aufbewahren::V,geyma,φυλάω
1159,werfen::V,kasta,ρίχνω
1160,fangen::V,grípa,πιάνω
1161,packen::V,þrífa í,τσακώνω
1162,verstecken::V,fela,κρύβω
1163,teilen::V,deila,μερίζω
1164,schicken::V,senda,στέλνω
1165,bringen::V,færa,φέρνω
1166,bringen::V,flytja,φέρνω
1167,hinzufügen::V,bæta við,προσθέτω
1168,bekommen::V,hljóta,προσκομίζω
1169,bekommen::V,ná,προσκομίζω
1170,erhalten::V,fá,παίρνω
1171,erhalten::V,fá,λαμβάνω
1172,nehmen::V,taka,πιάνω
1173,nehmen::V,taka,παίρνω
1174,wählen::V,velja,εκλέγω
1175,auswählen::V,velja úr,διαλέγω
1176,bewahren::V,gæta,διατηρώ
1177,bewahren::V,vernda,διατηρώ
1178,behindern::V,varna,εμποδίζω
1179,verderben::V,spilla,χαλώ
1180,beschädigen::V,skemma,ζημιώνω
1181,zerbrechen::V,brjóta,σπάζω
1182,zerreißen::V,rífa,σχίζω
1183,zerreißen::V,rífa sundur,σχίζω
1184,zerstören::V,rífa niður,καταστρέφω
1185,verbrennen::V,brenna,καίω
1186,geben::V,gefa,δίνω
1187,reichen::V,rétta,δίνω
1188,schenken::V,gefa,χαρίζω
1189,versprechen::V,lofa,υπόσχομαι
1190,versprechen::V,heita,υπόσχομαι
1191,wünschen::V,óska,εύχομαι
1192,loben::V,lofa,επαινώ
1193,loben::V,hrósa,επαινώ
1194,küssen::V,kyssa,φιλώ
1195,wiegen::V,rugga,κουνώ
1196,wiegen::V,rugga,νανουρίζω
1197,zudecken::V,þekja,σκεπάζω
1198,zudecken::V,breiða yfir,σκεπάζω
1199,wecken::V,vekja,ξυπνώ
1200,zeigen::V,sýna,δείχνω
1201,führen::V,leiða,οδηγώ
1202,lehren::V,kenna,διδάσκω
1203,unterrichten::V,fræða,διδάσκω
1204,aufziehen::V,ala upp,ανατρέφω
1205,leiten::V,stjórna,ηγούμαι
1206,leiten::V,stjórna,διευθύνω
1207,antreiben::V,hvetja,σπρώχνω
1208,antreiben::V,hvetja,παρακινώ
1209,lassen::V,láta,αφήνω
1210,einladen::V,bjóða heim,προσκαλώ
1211,vereinigen::V,sameina,ενώνω
1212,besuchen::V,heimsækja,επισκέπτομαι
1213,treffen::V,hitta,συναντώ
1214,sich versammeln::V,safnast saman,μαζεύομαι
1215,spielen::V,leika sér,παίζω
1216,singen::V,syngja,τραγουδώ
1217,tanzen::V,dansa,χορεύω
1218,sich trennen::V,skiljast,αποχωρίζομαι
1219,verlassen::V,yfirgefa,εγκαταλείπω
1220,retten::V,bjarga,σώζω
1221,bewachen::V,gæta,φρουρώ
1222,bewachen::V,hafa vörð á,φρουρώ
1223,schützen::V,vernda,προστατεύω
1224,verteidigen::V,verja,υπερασπίζω
1225,sich schlagen::V,slást,χτυπιέμαι
1226,sich schlagen::V,berjast,χτυπιέμαι
1227,schießen::V,skjóta,πυροβολώ
1228,siegen::V,sigra,νικώ
1229,ärgern::V,ergja,τσαντίζω
1230,ärgern::V,skaprauna,τσαντίζω
1231,schlagen::V,slá,χτυπώ
1232,schlagen::V,lemja,χτυπώ
1233,treten::V,sparka,κλοτσώ
1234,stechen::V,stinga,τρυπώ
1235,stoßen::V,hrinda,ωθώ
1236,stoßen::V,hrinda,σπρώχνω
1237,stehlen::V,stela,κλέβω
1238,stören::V,trufla,διαταράσσω
1239,belästigen::V,ónáða,ενοχλώ
1240,verbergen::V,leyna,κρύβω
1241,täuschen::V,gabba,παραπλανώ
1242,täuschen::V,blekkja,παραπλανώ
1243,betrügen::V,svíkja,απατώ
1244,betrügen::V,blekkja,απατώ
1245,töten::V,drepa,σκοτώνω
1246,töten::V,drepa,θανατώνω
1247,wohnen::V,búa,μένω
1248,wohnen::V,búa,κατοικώ
1249,arbeiten::V,vinna,δουλεύω
1250,arbeiten::V,vinna,εργάζομαι
1251,sammeln::V,safna,μαζεύω
1252,sammeln::V,safna,συλλέγω
1253,pflücken::V,tína,κόβω
1254,pflücken::V,reyta,κόβω
1255,jagen::V,veiða,κυνηγώ
1256,fischen::V,fiska,ψαρεύω
1257,fassen::V,veiða,πιάνω
1258,hüten::V,gæta,φυλάγω
1259,hüten::V,gæta,προσέχω
1260,hüten::V,vakta,φυλάγω
1261,hüten::V,vakta,προσέχω
1262,treiben::V,reka,οδηγώ
1263,anbinden::V,binda við,δένω
1264,anbinden::V,binda fast,δένω
1265,füttern::V,fóðra,ταΐζω
1266,melken::V,mjólka,αρμέγω
1267,hacken::V,höggva,κόβω
1268,gießen::V,hella,ποτίζω
1269,reifen::V,þroskast,ωριμάζω
1270,zubereiten::V,elda,ετοιμάζω
1271,zubereiten::V,tilbúa,ετοιμάζω
1272,kochen::V,sjóða,βράζω
1273,backen::V,baka,ψήνω
1274,braten::V,steikja,τηγανίζω
1275,umrühren::V,hræra í,ανακατεύω
1276,stricken::V,prjóna,πλέκω
1277,nähen::V,sauma,ράβω
1278,färben::V,lita,βάφω
1279,färben::V,lita,χρωματίζω
1280,reinigen::V,hreinsa,καθαρίζω
1281,waschen::V,þvo,πλένω
1282,abwischen::V,þerra,σφουγγίζω
1283,spülen::V,skola,ξεπλένω
1284,spülen::V,þvo upp,ξεπλένω
1285,fegen::V,sópa,σκουπίζω
1286,fegen::V,hreinsa,σκουπίζω
1287,kehren::V,sópa,σκουπίζω
1288,baden::V,baða sig,κάνω μπάνιο
1289,sich waschen::V,þvo sér,πλένομαι
1290,ausziehen::V,fara úr,βγάζω
1291,anziehen::V,fara í,φορώ
1292,sich anziehen::V,klæðast,ντύνομαι
1293,kämmen::V,greiða,χτενίζω
1294,schmücken::V,prýða,στολίζω
1295,schmücken::V,skreyta,στολίζω
1296,sagen::V,segja,λέω
1297,sprechen::V,tala,μιλώ
1298,reden::V,ræða,μιλώ
1299,reden::V,ræða,κουβεντιάζω
1300,sich unterhalten::V,spjalla,συνομιλώ
1301,sich unterhalten::V,spjalla,κουβεντιάζω
1302,sich unterhalten::V,ræðast við,συνομιλώ
1303,sich unterhalten::V,ræðast við,κουβεντιάζω
1304,fragen::V,spyrja,ρωτώ
1305,bitten::V,biðja,ζητώ
1306,bitten::V,biðja,παρακαλώ
1307,erzählen::V,segja frá,διηγούμαι
1308,mitteilen::V,tilkynna,πληροφορώ
1309,nennen::V,nefna,ονομάζω
1310,rufen::V,kalla,φωνάζω
1311,prahlen::V,gorta,καυχιέμαι
1312,übersetzen::V,þýða,μεταφράζω
1313,denken::V,hugsa,σκέφτομαι
1314,glauben::V,trúa,πιστεύω
1315,bemerken::V,taka eftir,παρατηρώ
1316,erkennen::V,þekkja,αναγνωρίζω
1317,begreifen::V,skilja,καταλαβαίνω
1318,verstehen::V,skilja,ακούω
1319,lernen::V,læra,μαθαίνω
1320,wissen::V,vita,ξέρω
1321,sich erinnern an::V,minnast,θυμάμαι
1322,vergessen::V,gleyma,ξεχνώ
1323,messen::V,mæla,μετρώ
1324,zählen::V,telja,μετρώ
1325,rechnen::V,reikna,λογαριάζω
1326,lesen::V,lesa,διαβάζω
1327,malen::V,mála,ζωγραφίζω
1328,zeichnen::V,teikna,σχεδιάζω
1329,schreiben::V,skrifa,γράφω
1330,besitzen::V,hafa,κατέχω
1331,kaufen::V,kaupa,αγοράζω
1332,verkaufen::V,selja,πουλώ
1333,bezahlen::V,borga,πληρώνω
1334,zahlen::V,borga,πληρώνω
1335,beherrschen::V,hafa á valdi sínu,κυριαρχώ
1336,ertragen::V,þola,βαστώ
1337,ertragen::V,þola,αντέχω
