,Concept_ID,be,fi
813,sie::PRN,яны,he
814,was::FPRN,што,mikä
815,wer::FPRN,хто,ken
816,wer::FPRN,хто,kuka
817,wo::FADV,дзе,missä
818,wohin::FADV,куды,mihin
819,wie::FADV,як,miten
820,wie::FADV,як,kuinka
821,warum::FADV,чаму,miksi
822,wieviel::FNUM,колькі,paljonko
823,wieviel::FNUM,колькі,kuinka paljon
824,eins::NUM,адзін,yksi
825,zwei::NUM,два,kaksi
826,drei::NUM,тры,kolme
827,vier::NUM,чатыры,neljä
828,fünf::NUM,пяць,viisi
829,sechs::NUM,шесць,kuusi
830,sieben::NUM,сем,seitsemän
831,acht::NUM,восем,kahdeksan
832,neun::NUM,дзевяць,yhdeksän
833,zehn::NUM,дзесяць,kymmenen
834,elf::NUM,адзінаццаць,yksitoista
835,zwölf::NUM,дванаццаць,kaksitoista
836,zwanzig::NUM,дваццаць,kaksikymmentä
837,dreißig::NUM,трыццаць,kolmekymmentä
838,vierzig::NUM,сорак,neljäkymmentä
839,fünfzig::NUM,пядзесят,viisikymmentä
840,sechzig::NUM,шесдзесят,kuusikymmentä
841,siebzig::NUM,семдзесят,seitsemänkymmentä
842,achtzig::NUM,восемдзесят,kahdeksankymmentä
843,neunzig::NUM,дзевяноста,yhdeksänkymmentä
844,hundert::NUM,сто,sata
845,tausend::NUM,тысяча,tuhat
846,und::CNJ,і,ja
847,und::CNJ,ды,ja
848,oder::CNJ,або,tai
849,stehen::V,стаяць,seisoa
850,sitzen::V,сядзець,istua
851,liegen::V,ляжаць,maata
852,hängen::V,вісець,riippua
853,werden::V,стаць,tulla
854,werden::V,стаць,joutua
855,werden::V,зрабіцца,tulla
856,werden::V,зрабіцца,joutua
857,passieren::V,трапіцца,sattua
858,passieren::V,трапіцца,tapahtua
859,beginnen::V,пачацца,alkaa
860,enden::V,кончыцца,loppua
861,enden::V,кончыцца,päättyä
862,wechseln::V,мяняцца,vaihtua
863,wechseln::V,мяняцца,vaihdella
864,aufgehen[Sonne]::V,узысці,nousta
865,untergehen[Sonne]::V,зайсці,laskea
866,scheinen[Sonne]::V,свяціць,paistaa
867,donnern::V,грымець,jyristä
868,wehen::V,дзьмуць,tuulla
869,wehen::V,дзьмуць,puhaltaa
870,strömen::V,ліцца,virrata
871,fließen::V,цячы,valua
872,fließen::V,цячы,juosta
873,sich drehen::V,круціцца,pyöriä
874,sich drehen::V,варочацца,pyöriä
875,schwanken::V,хістацца,horjua
876,schwingen::V,гайдацца,heilua
877,schwingen::V,гайдацца,värähdellä
878,schwingen::V,калыхацца,heilua
879,schwingen::V,калыхацца,värähdellä
880,fallen::V,падаць,pudota
881,fallen::V,падаць,langeta
882,brennen::V,гарэць,palaa
883,rauchen::V,дымець,savuta
884,regnen::V,дажджыць,sataa
885,gefrieren::V,замерзнуць,jäätyä
886,tauen::V,раставаць,sulaa
887,schmelzen::V,плавіцца,sulaa
888,trocknen::V,сохнуць,kuivua
889,sieden::V,кіпець,kiehua
890,faulen::V,гнісці,mädätä
891,verfaulen::V,згнісці,mädätä
892,verfaulen::V,згнісці,mädäntyä
893,reißen::V,ірвацца,revetä
894,versinken::V,тануць,upota
895,versinken::V,тануць,vajota
896,vergehen::V,праходзіць,kulua
897,erscheinen::V,зʼявіцца,ilmestyä
898,verschwinden::V,знікнуць,kadota
899,sinken::V,спадаць,vajota
900,abnehmen::V,паменшыцца,vähetä
901,zunehmen::V,павялічвацца,kasvaa
902,zunehmen::V,павялічвацца,lisääntyä
903,steigen::V,паднімацца,nousta
904,wachsen::V,расці,kasvaa
905,glänzen::V,блішчаць,kiiltää
906,funkeln::V,бліскаць,kipinöidä
907,lärmen::V,шумець,meluta
908,läuten::V,званіць,soida
909,klingeln::V,званіць,soida
910,klirren::V,бразгаць,kalista
911,brausen::V,бушаваць,kohista
912,rauschen::V,шастаць,kohista
913,klingen::V,гучаць,soida
914,bellen::V,брахаць,haukkua
915,heulen::V,выць,ulvoa
916,blasen::V,дзьмухнуць,puhaltaa
917,pfeifen::V,свістаць,viheltää
918,schreien::V,крычаць,kirkua
919,stöhnen::V,стагнаць,voihkia
920,zittern::V,дрыжаць,vapista
921,leben::V,жыць,elää
922,geboren werden::V,нарадзіцца,syntyä
923,atmen::V,дыхаць,hengittää
924,trinken::V,піць,juoda
925,essen::V,есці,syödä
926,schlucken::V,глытаць,niellä
927,müde werden::V,стаміцца,uupua
928,einschlafen::V,заснуць,uinahtaa
929,schlafen::V,спаць,maata
930,schlafen::V,спаць,nukkua
931,aufwachen::V,рассыпацца,herätä
932,aufstehen::V,устаць,nousta
933,aufstehen::V,устаць,nousta ylös
934,sich erholen::V,адпачываць,levätä
935,krank werden::V,захварэць,sairastua
936,krank sein::V,хварэць,potea
937,krank sein::V,хварэць,sairastaa
938,schmerzen::V,балець,särkeä
939,schmerzen::V,балець,kivistää
940,husten::V,кашляць,yskiä
941,genesen::V,паправіцца,toipua
942,genesen::V,паздаравець,toipua
943,sterben::V,памерці,kuolla
944,umkommen::V,загінуць,saada surmansa
945,umkommen::V,загінуць,kuolla
946,sich bewegen::V,рухацца,liikkua
947,sich rühren::V,варушыцца,liikahtaa
948,sich erheben::V,устаць,nousta
949,sich setzen::V,сесці,istuutua
950,hinfallen::V,упасці,kaatua
951,laufen::V,хадзіць,kävellä
952,schreiten::V,шагаць,astua
953,schreiten::V,шагаць,astella
954,schreiten::V,крочыць,astua
955,schreiten::V,крочыць,astella
956,spazierengehen::V,гуляць,kävellä
957,eilen::V,спяшацца,kiirehtiä
958,sich beeilen::V,спяшацца,kiirehtiä
959,sich beeilen::V,спяшацца,olla kiireissään
960,sausen::V,імчацца,rynnätä
961,sausen::V,імчацца,viilettää
962,rennen::V,бегаць,juosta
963,springen::V,скакаць,hypätä
964,klettern::V,лазіць,kiivetä
965,schaukeln::V,гайдацца,kiikkua
966,kriechen::V,поўзаць,ryömiä
967,schwimmen::V,плаваць,uida
968,tauchen::V,ныраць,sukeltaa
969,rudern::V,веславаць,soutaa
970,fahren::V,ехаць,ajaa
971,fahren::V,ехаць,kulkea
972,fliegen::V,лятаць,lentää
973,gehen::V,ісці,käydä
974,weggehen::V,пайсці,lähteä
975,weggehen::V,пайсці,poistua
976,abfahren::V,адʼяжджаць,lähteä
977,anhalten::V,спыніцца,pysähtyä
978,anhalten::V,спыніцца,seisahtua
979,anhalten::V,затрымацца,pysähtyä
980,anhalten::V,затрымацца,seisahtua
981,hineingehen::V,уваходзіць,mennä sisään
982,eintreten::V,увайсці,astua sisään
983,kommen::V,прыйсці,tulla
984,ankommen::V,прыбыць,saapua
985,zurückkommen::V,вярнуцца,palata
986,bleiben::V,застацца,jäädä
987,bleiben::V,застацца,viipyä
988,warten::V,чакаць,odottaa
989,erwarten::V,чакаць,odottaa
990,suchen::V,шукаць,etsiä
991,finden::V,знайсці,löytää
992,versuchen::V,прабаваць,yrittää
993,vorbereiten::V,падрыхтаваць,valmistaa
994,lieben::V,кахаць,pitää
995,lieben::V,кахаць,rakastaa
996,mögen::V,любіць,pitää
997,mögen::V,любіць,tykätä
998,lachen::V,смяяцца,nauraa
999,rühren::V,расчуліць,liikuttaa
1000,weinen::V,плакаць,itkeä
1001,schimpfen::V,лаяцца,haukkua
1002,sich ärgern::V,сердаваць,suuttua
1003,sich fürchten::V,баяцца,pelätä
1004,fürchten::V,баяцца,pelätä
1005,fliehen::V,уцякаць,paeta
1006,flüchten::V,уцячы,paeta
1007,sehen::V,бачыць,nähdä
1008,anschauen::V,паглядзець,katsoa
1009,ansehen::V,глядзець,katsoa
1010,hören::V,чуць,kuulla
1011,zuhören::V,слухаць,kuunnella
1012,probieren::V,каштаваць,maistaa
1013,riechen::V,нюхаць,haistaa
1014,fühlen::V,адчуваць,tuntea
1015,scheinen::V,здавацца,tuntua
1016,zu sehen sein::V,віднецца,näkyä
1017,vernehmen::V,пачуць,kuulla
1018,frieren::V,мёрзнуць,palella
1019,tun::V,рабіць,tehdä
1020,können::V,умець,osata
1021,wollen::V,хацець,tahtoa
1022,anfangen::V,пачаць,ruveta
1023,anfangen::V,пачаць,aloittaa
1024,beenden::V,закончыць,lopettaa
1025,aufhören::V,перастаць,loppua
1026,gelingen::V,удацца,onnistua
1027,geraten::V,аказацца,sujua
1028,geraten::V,аказацца,joutua
1029,öffnen::V,адчыніць,avata
1030,öffnen::V,адчыніць,aukaista
1031,schließen::V,зачыніць,sulkea
1032,stellen::V,паставіць,panna
1033,stellen::V,паставіць,asettaa
1034,setzen::V,пасадзіць,panna
1035,setzen::V,пасадзіць,istuttaa
1036,legen::V,класці,panna
1037,legen::V,класці,asettaa
1038,berühren::V,чапаць,koskea
1039,berühren::V,чапаць,koskettaa
1040,verbinden::V,звязаць,liittää
1041,verbinden::V,звязаць,yhdistää
1042,bedecken::V,накрыць,kattaa
1043,bedecken::V,накрыць,peittää
1044,aufhängen::V,павесіць,ripustaa
1045,anzünden::V,запаліць,sytyttää
1046,aufheben::V,падняць,ylös nostaa
1047,aufheben::V,падняць,nostaa
1048,zurücklassen::V,пакінуць,jättää
1049,verlieren::V,згубіць,kadottaa
1050,fallen lassen::V,упусціць,pudottaa
1051,machen::V,зрабіць,tehdä
1052,herstellen::V,вырабіць,tuottaa
1053,herstellen::V,вырабіць,valmistaa
1054,bauen::V,будаваць,rakentaa
1055,reparieren::V,правіць,korjata
1056,verbessern::V,палепшыць,parantaa
1057,ändern::V,змяніць,muuttaa
1058,graben::V,капаць,kaivaa
1059,beugen::V,сагнуць,taivuttaa
1060,biegen::V,пагнуць,taivuttaa
1061,drehen::V,вярцець,kääntää
1062,wenden::V,павярнуць,kääntää
1063,umdrehen::V,перавярнуць,kääntää
1064,heben::V,падымаць,nostaa
1065,heben::V,падымаць,kohottaa
1066,hochheben::V,падняць,nostaa
1067,ergreifen::V,схапіць,tarttua
1068,ergreifen::V,схваціць,tarttua
1069,halten::V,трымаць,pitää
1070,drücken::V,націскаць,painaa
1071,drücken::V,націскаць,puristaa
1072,schieben::V,пхаць,työntää
1073,schieben::V,штурхаць,työntää
1074,kratzen::V,скрэбці,raapia
1075,lecken::V,лізаць,nuolla
1076,beißen::V,кусаць,purra
1077,abreißen::V,адарваць,repiä
1078,abschneiden::V,адрэзаць,leikata poikki
1079,abschneiden::V,адрэзаць,leikata
1080,binden::V,вязаць,sitoa
1081,stecken::V,уваткнуць,pistää
1082,brechen::V,зламаць,murtaa
1083,klopfen::V,стукаць,koputtaa
1084,klopfen::V,стукаць,kolkuttaa
1085,hauen::V,біць,lyödä
1086,kleben::V,клеіць,liimata
1087,reiben::V,церці,hieroa
1088,reiben::V,церці,hangata
1089,streichen::V,намазаць,sivellä
1090,schleifen::V,тачыць,hioa
1091,schneiden::V,рэзаць,leikata
1092,rütteln::V,хістаць,ravistaa
1093,schütteln::V,трэсці,pudistaa
1094,schwenken::V,махаць,heiluttaa
1095,schütten::V,наліць,kaataa
1096,füllen::V,напоўніць,täyttää
1097,einwickeln::V,загарнуць,kääriä
1098,tragen::V,несці,kantaa
1099,schleppen::V,цягнуць,raahata
1100,ziehen::V,цягнуць,vetää
1101,aufbewahren::V,захоўваць,säilyttää
1102,werfen::V,кідаць,viskata
1103,fangen::V,лавіць,napata
1104,fangen::V,лавіць,ottaa kiinni
1105,packen::V,схапіць,tarttua
1106,packen::V,схваціць,tarttua
1107,verstecken::V,схаваць,kätkeä
1108,verstecken::V,схаваць,piilottaa
1109,teilen::V,раздзяліць,jakaa
1110,schicken::V,пасылаць,lähettää
1111,bringen::V,прынесці,viedä
1112,hinzufügen::V,дабавіць,lisätä
1113,bekommen::V,дастаць,saada
1114,erhalten::V,атрымаць,saada
1115,nehmen::V,ўзяць,ottaa
1116,wählen::V,выбраць,valita
1117,auswählen::V,адабраць,valikoida
1118,bewahren::V,захаваць,säilyttää
1119,behindern::V,перашкаджаць,estää
1120,verderben::V,сапсаваць,pilata
1121,verderben::V,сапсаваць,turmella
1122,beschädigen::V,пашкодзіць,vioittaa
1123,beschädigen::V,пашкодзіць,vahingoittaa
1124,zerbrechen::V,разбіць,rikkoa
1125,zerreißen::V,разадраць,repiä rikki
1126,zerreißen::V,разадраць,repiä palasiksi
1127,zerstören::V,разбурыць,hävittää
1128,verbrennen::V,спаліць,polttaa
1129,geben::V,даць,antaa
1130,reichen::V,перадаць,ojentaa
1131,schenken::V,дарыць,lahjoittaa
1132,versprechen::V,абяцаць,luvata
1133,wünschen::V,жадаць,toivottaa
1134,loben::V,хваліць,ylistää
1135,küssen::V,цалаваць,suudella
1136,wiegen::V,гушкаць,tuudittaa
1137,wiegen::V,гушкаць,keinuttaa
1138,wiegen::V,калыхаць,tuudittaa
1139,wiegen::V,калыхаць,keinuttaa
1140,zudecken::V,накрыць,peittää
1141,wecken::V,пабудзіць,herättää
1142,zeigen::V,паказаць,näyttää
1143,zeigen::V,паказаць,osoittaa
1144,führen::V,весці,johdattaa
1145,lehren::V,вучыць,opettaa
1146,unterrichten::V,выкладаць,opettaa
1147,aufziehen::V,выхаваць,kasvattaa
1148,leiten::V,кіраваць,johtaa
1149,antreiben::V,падганяць,hoputtaa
1150,lassen::V,прымусіць,antaa
1151,einladen::V,запрасіць,kutsua
1152,vereinigen::V,абʼяднаць,yhdistää
1153,besuchen::V,наведаць,vierailla
1154,treffen::V,сустрэць,tavata
1155,sich versammeln::V,сабрацца,kokoontua
1156,spielen::V,гуляць,pelata
1157,spielen::V,гуляць,leikkiä
1158,singen::V,пець,laulaa
1159,singen::V,спяваць,laulaa
1160,tanzen::V,танцаваць,tanssia
1161,sich trennen::V,расстацца,erota
1162,verlassen::V,пакінуць,jättää
1163,retten::V,выратаваць,pelastaa
1164,bewachen::V,ахоўваць,vartioida
1165,schützen::V,уберагаць,suojella
1166,verteidigen::V,абараніць,puolustaa
1167,sich schlagen::V,біцца,tapella
1168,sich schlagen::V,драцца,tapella
1169,schießen::V,страляць,ampua
1170,siegen::V,перамагчы,voittaa
1171,ärgern::V,злаваць,ärsyttää
1172,schlagen::V,ударыць,lyödä
1173,treten::V,штурхаць,potkaista
1174,stechen::V,укалоць,pistää
1175,stoßen::V,папхнуць,sysätä
1176,stoßen::V,папхнуць,työntää
1177,stehlen::V,украсці,varastaa
1178,stören::V,перашкодзіць,häiritä
1179,belästigen::V,дакучаць,häiritä
1180,verbergen::V,скрыць,kätkeä
1181,verbergen::V,схаваць,kätkeä
1182,täuschen::V,падмануць,harhauttaa
1183,betrügen::V,змахляваць,pettää
1184,betrügen::V,змахляваць,petkuttaa
1185,töten::V,забіць,tappaa
1186,wohnen::V,жыць,asua
1187,arbeiten::V,працаваць,tehdä työtä
1188,arbeiten::V,працаваць,työskennellä
1189,sammeln::V,сабраць,koota
1190,sammeln::V,сабраць,kerätä
1191,pflücken::V,зрываць,poimia
1192,jagen::V,паляваць,metsästää
1193,fischen::V,рыбачыць,kalastaa
1194,fassen::V,злавіць,pyydystää
1195,fassen::V,злавіць,saalistaa
1196,hüten::V,пасвіць,paimentaa
1197,treiben::V,гнаць,ajaa
1198,anbinden::V,прывязаць,kytkeä
1199,füttern::V,карміць,ruokkia
1200,melken::V,даіць,lypsää
1201,hacken::V,сячы,hakata
1202,gießen::V,паліць,kastella
1203,reifen::V,паспець,kypsyä
1204,zubereiten::V,зварыць,valmistaa
1205,zubereiten::V,згатаваць,valmistaa
1206,kochen::V,варыць,keittää
1207,backen::V,пячы,leipoa
1208,braten::V,смажыць,paistaa
1209,umrühren::V,перамяшаць,hämmentää
1210,stricken::V,вязаць,kutoa
1211,stricken::V,вязаць,neuloa
1212,nähen::V,шыць,ommella
1213,färben::V,пафарбаваць,värjätä
1214,färben::V,пафарбаваць,värittää
1215,reinigen::V,ачысціць,puhdistaa
1216,waschen::V,мыць,pestä
1217,abwischen::V,выцерці,pyyhkiä
1218,spülen::V,паласкаць,huuhtoa
1219,fegen::V,падмятаць,pyyhkäistä
1220,kehren::V,месці,lakaista
1221,baden::V,купацца,kylpeä
1222,sich waschen::V,мыцца,peseytyä
1223,ausziehen::V,зняць,riisua
1224,anziehen::V,надзець,pukea ylleen
1225,sich anziehen::V,адзецца,pukeutua
1226,kämmen::V,прычасаць,kammata
1227,schmücken::V,аздобіць,koristaa
1228,schmücken::V,аздобіць,kaunistaa
1229,sagen::V,сказаць,sanoa
1230,sprechen::V,гаварыць,puhua
1231,reden::V,размаўляць,keskustella
1232,sich unterhalten::V,гутарыць,jutella
1233,fragen::V,спытаць,kysyä
1234,bitten::V,прасіць,pyytää
1235,erzählen::V,расказаць,kertoa
1236,mitteilen::V,паведаміць,ilmoittaa
1237,nennen::V,назваць,kutsua
1238,nennen::V,назваць,nimittää
1239,rufen::V,зваць,kutsua
1240,prahlen::V,хваліцца,kerskailla
1241,übersetzen::V,перакласці,kääntää
1242,denken::V,думаць,miettiä
1243,denken::V,думаць,ajatella
1244,glauben::V,верыць,uskoa
1245,bemerken::V,заўважыць,huomata
1246,erkennen::V,пазнаць,tunnistaa
1247,begreifen::V,спасцігнуць,ymmärtää
1248,verstehen::V,пачуць,ymmärtää
1249,lernen::V,вучыцца,oppia
1250,wissen::V,знаць,tietää
1251,sich erinnern an::V,памятаць,muistaa
1252,vergessen::V,забыць,unohtaa
1253,messen::V,мераць,mitata
1254,zählen::V,лічыць,laskea
1255,rechnen::V,лічыць,laskea
1256,lesen::V,чытаць,lukea
1257,malen::V,маляваць,maalata
1258,zeichnen::V,рысаваць,piirtää
1259,zeichnen::V,рысаваць,piirustaa
1260,schreiben::V,пісаць,kirjoittaa
1261,besitzen::V,мець,omistaa
1262,kaufen::V,купіць,ostaa
1263,verkaufen::V,прадаць,myydä
1264,bezahlen::V,заплаціць,maksaa
1265,zahlen::V,плаціць,maksaa
1266,beherrschen::V,уладаць,hallita
1267,beherrschen::V,валодаць,hallita
1268,ertragen::V,выцерпець,kestää
