,Concept_ID,cv,cv
1278,spazierengehen::V,уткаласа ҫӳре,уҫӑлса ҫӳре
1279,spazierengehen::V,уткаласа ҫӳре,уткаласа ҫӳре
1280,eilen::V,васка,васка
1281,eilen::V,васка,хыпалан
1282,eilen::V,хыпалан,васка
1283,eilen::V,хыпалан,хыпалан
1284,sich beeilen::V,васка,васка
1285,sich beeilen::V,васка,хыпалан
1286,sich beeilen::V,хыпалан,васка
1287,sich beeilen::V,хыпалан,хыпалан
1288,sausen::V,ыткӑн,ыткӑн
1289,sausen::V,ыткӑн,вӗҫтер
1290,sausen::V,вӗҫтер,ыткӑн
1291,sausen::V,вӗҫтер,вӗҫтер
1292,rennen::V,чуп,чуп
1293,springen::V,сик,сик
1294,klettern::V,улӑх,улӑх
1295,schaukeln::V,йӳрӗн,йӳрӗн
1296,kriechen::V,шу,шу
1297,kriechen::V,шу,упален
1298,kriechen::V,упален,шу
1299,kriechen::V,упален,упален
1300,schwimmen::V,иш,иш
1301,tauchen::V,чӑм,чӑм
1302,rudern::V,авӑс,авӑс
1303,fahren::V,пыр,пыр
1304,fliegen::V,вӗҫ,вӗҫ
1305,gehen::V,кай,кай
1306,weggehen::V,кай,кай
1307,abfahren::V,тапран,тапран
1308,anhalten::V,чарӑн,чарӑн
1309,hineingehen::V,кӗр,кӗр
1310,eintreten::V,кӗр,кӗр
1311,kommen::V,кил,кил
1312,ankommen::V,ҫит,ҫит
1313,zurückkommen::V,таврӑн,таврӑн
1314,zurückkommen::V,таврӑн,каялла кил
1315,zurückkommen::V,каялла кил,таврӑн
1316,zurückkommen::V,каялла кил,каялла кил
1317,bleiben::V,юл,юл
1318,warten::V,кӗт,кӗт
1319,erwarten::V,кӗт,кӗт
1320,suchen::V,шыра,шыра
1321,finden::V,туп,туп
1322,versuchen::V,пикен,пикен
1323,vorbereiten::V,хатӗрле,хатӗрле
1324,lieben::V,юрат,юрат
1325,mögen::V,кӑмӑлла,кӑмӑлла
1326,mögen::V,кӑмӑлла,килӗштер
1327,mögen::V,килӗштер,кӑмӑлла
1328,mögen::V,килӗштер,килӗштер
1329,lachen::V,кул,кул
1330,lachen::V,кул,ахӑлтат
1331,lachen::V,ахӑлтат,кул
1332,lachen::V,ахӑлтат,ахӑлтат
1333,rühren::V,ҫулӑх,ҫулӑх
1334,weinen::V,йӗр,йӗр
1335,weinen::V,йӗр,макӑр
1336,weinen::V,макӑр,йӗр
1337,weinen::V,макӑр,макӑр
1338,schimpfen::V,вӑрҫ,вӑрҫ
1339,schimpfen::V,вӑрҫ,ятлаҫ
1340,schimpfen::V,ятлаҫ,вӑрҫ
1341,schimpfen::V,ятлаҫ,ятлаҫ
1342,sich ärgern::V,ҫиллен,ҫиллен
1343,sich fürchten::V,шиклен,шиклен
1344,fürchten::V,хӑра,хӑра
1345,fliehen::V,тар,тар
1346,flüchten::V,чупса тар,чупса тар
1347,sehen::V,кур,кур
1348,anschauen::V,пӑхса ил,пӑхса ил
1349,ansehen::V,пӑх,пӑх
1350,hören::V,илт,илт
1351,zuhören::V,итле,итле
1352,zuhören::V,итле,тӑнла
1353,zuhören::V,тӑнла,итле
1354,zuhören::V,тӑнла,тӑнла
1355,probieren::V,астив,астив
1356,riechen::V,шӑршла,шӑршла
1357,fühlen::V,туй,туй
1358,fühlen::V,туй,сис
1359,fühlen::V,сис,туй
1360,fühlen::V,сис,сис
1361,scheinen::V,туйӑн,туйӑн
1362,zu sehen sein::V,курӑн,курӑн
1363,vernehmen::V,пӑл,пӑл
1364,frieren::V,йӳтен,йӳтен
1365,tun::V,ту,ту
1366,können::V,пултар,пултар
1367,wollen::V,те,те
1368,anfangen::V,пуҫла,пуҫла
1369,beenden::V,пӗтер,пӗтер
1370,aufhören::V,пӑрах,пӑрах
1371,gelingen::V,ӑн,ӑн
1372,geraten::V,пул,пул
1373,öffnen::V,уҫ,уҫ
1374,schließen::V,хуп,хуп
1375,stellen::V,ларт,ларт
1376,stellen::V,ларт,тӑрат
1377,stellen::V,тӑрат,ларт
1378,stellen::V,тӑрат,тӑрат
1379,setzen::V,ларт,ларт
1380,legen::V,хур,хур
1381,berühren::V,перӗн,перӗн
1382,verbinden::V,сып,сып
1383,bedecken::V,вит,вит
1384,aufhängen::V,ҫак,ҫак
1385,anzünden::V,ҫут,ҫут
1386,aufheben::V,ҫӗкле,ҫӗкле
1387,zurücklassen::V,манса хӑвар,манса хӑвар
1388,verlieren::V,ҫӗтер,ҫӗтер
1389,fallen lassen::V,ӳкер,ӳкер
1390,machen::V,ту,ту
1391,herstellen::V,ӑстала,ӑстала
1392,bauen::V,ту,ту
1393,reparieren::V,юса,юса
1394,verbessern::V,лайӑхлат,лайӑхлат
1395,ändern::V,улӑштар,улӑштар
1396,graben::V,чав,чав
1397,graben::V,чав,чакала
1398,graben::V,чакала,чав
1399,graben::V,чакала,чакала
1400,beugen::V,кукӑрт,кукӑрт
1401,biegen::V,ав,ав
1402,biegen::V,ав,кукӑрт
1403,biegen::V,кукӑрт,ав
1404,biegen::V,кукӑрт,кукӑрт
1405,drehen::V,ҫавӑр,ҫавӑр
1406,wenden::V,ӳпӗнтер,ӳпӗнтер
1407,umdrehen::V,ҫавӑр,ҫавӑр
1408,heben::V,хӑпарт,хӑпарт
1409,hochheben::V,йӑт,йӑт
1410,ergreifen::V,тыт,тыт
1411,halten::V,тыт,тыт
1412,drücken::V,пус,пус
1413,schieben::V,тӗк,тӗк
1414,schieben::V,тӗк,тӗрт
1415,schieben::V,тӗрт,тӗк
1416,schieben::V,тӗрт,тӗрт
1417,kratzen::V,хыр,хыр
1418,lecken::V,ҫула,ҫула
1419,beißen::V,ҫырт,ҫырт
1420,beißen::V,ҫырт,хып
1421,beißen::V,хып,ҫырт
1422,beißen::V,хып,хып
1423,abreißen::V,тат,тат
1424,abschneiden::V,кас,кас
1425,binden::V,ҫых,ҫых
1426,stecken::V,чик,чик
1427,brechen::V,хуҫ,хуҫ
1428,klopfen::V,такка,такка
1429,hauen::V,шакка,шакка
1430,kleben::V,ҫыпӑҫтар,ҫыпӑҫтар
1431,reiben::V,сӑтӑр,сӑтӑр
1432,streichen::V,сӗр,сӗр
1433,schleifen::V,хӑйра,хӑйра
1434,schneiden::V,кас,кас
1435,rütteln::V,лӑка,лӑка
1436,rütteln::V,лӑка,силлентер
1437,rütteln::V,силлентер,лӑка
1438,rütteln::V,силлентер,силлентер
1439,schütteln::V,лӑка,лӑка
1440,schütteln::V,лӑка,силлентер
1441,schütteln::V,силлентер,лӑка
1442,schütteln::V,силлентер,силлентер
1443,schwenken::V,сулла,сулла
1444,schütten::V,тултар,тултар
1445,füllen::V,тултар,тултар
1446,einwickeln::V,чӗрке,чӗрке
1447,tragen::V,ҫӗкле,ҫӗкле
1448,schleppen::V,сӗтӗр,сӗтӗр
1449,ziehen::V,тӑс,тӑс
1450,aufbewahren::V,усра,усра
1451,werfen::V,пӑрах,пӑрах
1452,fangen::V,тыт,тыт
1453,packen::V,тыт,тыт
1454,verstecken::V,пытарса хур,пытарса хур
1455,teilen::V,уйӑр,уйӑр
1456,teilen::V,уйӑр,пайла
1457,teilen::V,пайла,уйӑр
1458,teilen::V,пайла,пайла
1459,schicken::V,яр,яр
1460,bringen::V,кӳр,кӳр
1461,hinzufügen::V,хуш,хуш
1462,bekommen::V,ил,ил
1463,bekommen::V,ил,туян
1464,bekommen::V,туян,ил
1465,bekommen::V,туян,туян
1466,erhalten::V,ил,ил
1467,erhalten::V,ил,туян
1468,erhalten::V,туян,ил
1469,erhalten::V,туян,туян
1470,nehmen::V,ил,ил
1471,wählen::V,суйла,суйла
1472,auswählen::V,суйла,суйла
1473,bewahren::V,упра,упра
1474,behindern::V,кансӗрле,кансӗрле
1475,behindern::V,кансӗрле,чӑрмантар
1476,behindern::V,чӑрмантар,кансӗрле
1477,behindern::V,чӑрмантар,чӑрмантар
1478,verderben::V,пӑс,пӑс
1479,beschädigen::V,пӑс,пӑс
1480,zerbrechen::V,ват,ват
1481,zerbrechen::V,ват,ҫӗмӗр
1482,zerbrechen::V,ҫӗмӗр,ват
1483,zerbrechen::V,ҫӗмӗр,ҫӗмӗр
1484,zerreißen::V,ҫур,ҫур
1485,zerstören::V,иш,иш
1486,verbrennen::V,ҫунтар,ҫунтар
1487,geben::V,пар,пар
1488,reichen::V,пар,пар
1489,schenken::V,парнеле,парнеле
1490,versprechen::V,тума пул,тума пул
1491,versprechen::V,тума пул,сӑмах пар
1492,versprechen::V,сӑмах пар,тума пул
1493,versprechen::V,сӑмах пар,сӑмах пар
1494,wünschen::V,сун,сун
1495,loben::V,ырла,ырла
1496,küssen::V,чуп ту,чуп ту
1497,wiegen::V,сиктер,сиктер
1498,wiegen::V,сиктер,силле
1499,wiegen::V,силле,сиктер
1500,wiegen::V,силле,силле
1501,zudecken::V,вит,вит
1502,wecken::V,вӑрат,вӑрат
1503,zeigen::V,кӑтарт,кӑтарт
1504,führen::V,илсе пыр,илсе пыр
1505,führen::V,илсе пыр,ҫавӑтса пыр
1506,führen::V,ҫавӑтса пыр,илсе пыр
1507,führen::V,ҫавӑтса пыр,ҫавӑтса пыр
1508,lehren::V,вёрент,вёрент
1509,unterrichten::V,вёрент,вёрент
1510,aufziehen::V,вӗрент,вӗрент
1511,leiten::V,тытса пыр,тытса пыр
1512,antreiben::V,васкат,васкат
1513,lassen::V,пусахла,пусахла
1514,lassen::V,пусахла,хуш
1515,lassen::V,хуш,пусахла
1516,lassen::V,хуш,хуш
1517,einladen::V,чӗн,чӗн
1518,vereinigen::V,пӗрлештер,пӗрлештер
1519,besuchen::V,ҫит,ҫит
1520,besuchen::V,ҫит,кӗрсе кур
1521,besuchen::V,кӗрсе кур,ҫит
1522,besuchen::V,кӗрсе кур,кӗрсе кур
1523,treffen::V,тӗл пул,тӗл пул
1524,sich versammeln::V,пуҫтарӑн,пуҫтарӑн
1525,spielen::V,выля,выля
1526,singen::V,юрла,юрла
1527,tanzen::V,ташла,ташла
1528,sich trennen::V,уйрӑл,уйрӑл
1529,verlassen::V,хӑвар,хӑвар
1530,retten::V,ҫӑл,ҫӑл
1531,bewachen::V,хуралла,хуралла
1532,schützen::V,сыхла,сыхла
1533,verteidigen::V,хӳтӗле,хӳтӗле
1534,sich schlagen::V,ҫапӑҫ,ҫапӑҫ
1535,schießen::V,пер,пер
1536,siegen::V,ҫӗн,ҫӗн
1537,siegen::V,ҫӗн,ҫӗнтер
1538,siegen::V,ҫӗнтер,ҫӗн
1539,siegen::V,ҫӗнтер,ҫӗнтер
1540,ärgern::V,тарӑхтар,тарӑхтар
1541,ärgern::V,тарӑхтар,ҫиллентер
1542,ärgern::V,ҫиллентер,тарӑхтар
1543,ärgern::V,ҫиллентер,ҫиллентер
1544,schlagen::V,ҫап,ҫап
1545,treten::V,тап,тап
1546,stechen::V,чик,чик
1547,stoßen::V,чыш,чыш
1548,stehlen::V,вӑрла,вӑрла
1549,stören::V,кансӗрле,кансӗрле
1550,belästigen::V,аптӑрат,аптӑрат
1551,belästigen::V,аптӑрат,хупла
1552,belästigen::V,хупла,аптӑрат
1553,belästigen::V,хупла,хупла
1554,verbergen::V,пытар,пытар
1555,täuschen::V,суй,суй
1556,betrügen::V,ултала,ултала
1557,töten::V,вӗлер,вӗлер
1558,wohnen::V,чуна пар,чуна пар
1559,wohnen::V,чуна пар,парӑнса тӑр
1560,wohnen::V,парӑнса тӑр,чуна пар
1561,wohnen::V,парӑнса тӑр,парӑнса тӑр
1562,arbeiten::V,ӗҫле,ӗҫле
1563,sammeln::V,пух,пух
1564,pflücken::V,тат,тат
1565,jagen::V,сунара ҫӳре,сунара ҫӳре
1566,fischen::V,пулӑ тыт,пулӑ тыт
1567,fassen::V,тыт,тыт
1568,hüten::V,кӗт,кӗт
1569,treiben::V,хӑвала,хӑвала
1570,anbinden::V,кӑкар,кӑкар
1571,füttern::V,ҫитер,ҫитер
1572,melken::V,су,су
1573,hacken::V,вакла,вакла
1574,gießen::V,шӑвар,шӑвар
1575,reifen::V,пиҫ,пиҫ
1576,zubereiten::V,пӗҫер,пӗҫер
1577,kochen::V,пӗҫер,пӗҫер
1578,backen::V,пӗҫер,пӗҫер
1579,braten::V,ӑшала,ӑшала
1580,umrühren::V,хутӑштар,хутӑштар
1581,stricken::V,ҫых,ҫых
1582,nähen::V,ҫӗле,ҫӗле
1583,färben::V,пӗвет,пӗвет
1584,reinigen::V,тасат,тасат
1585,waschen::V,ҫу,ҫу
1586,abwischen::V,шӑл,шӑл
1587,spülen::V,чӳхе,чӳхе
1588,fegen::V,шӑл,шӑл
1589,kehren::V,шӑл,шӑл
1590,baden::V,шыва кӗр,шыва кӗр
1591,sich waschen::V,ҫӑвӑн,ҫӑвӑн
1592,ausziehen::V,салан,салан
1593,anziehen::V,тӑхӑн,тӑхӑн
1594,sich anziehen::V,тӑхӑн,тӑхӑн
1595,kämmen::V,тура,тура
1596,schmücken::V,илемлет,илемлет
1597,sagen::V,те,те
1598,sprechen::V,кала,кала
1599,reden::V,сӑмахла,сӑмахла
1600,reden::V,сӑмахла,калаҫ
1601,reden::V,калаҫ,сӑмахла
1602,reden::V,калаҫ,калаҫ
1603,sich unterhalten::V,пупле,пупле
1604,fragen::V,ыйт,ыйт
1605,bitten::V,ыйт,ыйт
1606,erzählen::V,каласа пар,каласа пар
1607,mitteilen::V,пӗлтер,пӗлтер
1608,mitteilen::V,пӗлтер,хыпарла
1609,mitteilen::V,хыпарла,пӗлтер
1610,mitteilen::V,хыпарла,хыпарла
1611,nennen::V,те,те
1612,nennen::V,те,чӗн
1613,nennen::V,чӗн,те
1614,nennen::V,чӗн,чӗн
1615,rufen::V,чӗн,чӗн
1616,prahlen::V,мухтан,мухтан
1617,prahlen::V,мухтан,вӗҫкӗнлен
1618,prahlen::V,вӗҫкӗнлен,мухтан
1619,prahlen::V,вӗҫкӗнлен,вӗҫкӗнлен
1620,übersetzen::V,куҫар,куҫар
1621,denken::V,шухӑшла,шухӑшла
1622,glauben::V,ӗнен,ӗнен
1623,bemerken::V,асӑрха,асӑрха
1624,erkennen::V,палла,палла
1625,begreifen::V,ӑнлан,ӑнлан
1626,verstehen::V,пӗл,пӗл
1627,lernen::V,вӗрен,вӗрен
1628,wissen::V,пӗл,пӗл
1629,wissen::V,пӗл,ӑнкар
1630,wissen::V,ӑнкар,пӗл
1631,wissen::V,ӑнкар,ӑнкар
1632,sich erinnern an::V,аса ил,аса ил
1633,vergessen::V,ман,ман
1634,vergessen::V,ман,манса кай
1635,vergessen::V,манса кай,ман
1636,vergessen::V,манса кай,манса кай
1637,messen::V,виҫ,виҫ
1638,zählen::V,шутла,шутла
1639,rechnen::V,шутла,шутла
1640,lesen::V,вула,вула
1641,malen::V,ӳкер,ӳкер
1642,zeichnen::V,ӳкер,ӳкер
1643,schreiben::V,ҫыр,ҫыр
1644,besitzen::V,тыт,тыт
1645,kaufen::V,ил,ил
1646,kaufen::V,ил,туян
1647,kaufen::V,туян,ил
1648,kaufen::V,туян,туян
1649,verkaufen::V,сут,сут
1650,bezahlen::V,тӳле,тӳле
1651,zahlen::V,тӳле,тӳле
1652,beherrschen::V,тыт,тыт
1653,ertragen::V,тӳс,тӳс
