,Concept_ID,hr,pl
835,später::ADV,kasnije,później
836,jetzt::ADV,sad,teraz
837,jetzt::ADV,sad,obecnie
838,jetzt::ADV,sada,teraz
839,jetzt::ADV,sada,obecnie
840,heute::ADV,danas,dziś
841,heute::ADV,danas,dzisiaj
842,morgen::ADV,sutra,jutro
843,bald::ADV,skoro,wkrótce
844,bald::ADV,doskora,wkrótce
845,dann::ADV,zatim,potem
846,gestern::ADV,juče,wczoraj
847,gestern::ADV,jučer,wczoraj
848,einst::ADV,negda,kiedyś
849,einst::ADV,negda,niegdyś
850,einst::ADV,nekada,kiedyś
851,einst::ADV,nekada,niegdyś
852,damals::ADV,tada,wtedy
853,damals::ADV,tada,wówczas
854,damals::ADV,onda,wtedy
855,damals::ADV,onda,wówczas
856,danach::ADV,poslije,następnie
857,danach::ADV,nakon toga,następnie
858,vorher::ADV,prije,przedtem
859,vorher::ADV,prije toga,przedtem
860,zuerst::ADV,prvo,naprzód
861,zuerst::ADV,prvo,najpierw
862,zuerst::ADV,najprije,naprzód
863,zuerst::ADV,najprije,najpierw
864,einmal::ADV,jednom,raz
865,einmal::ADV,jedanput,raz
866,manchmal::ADV,katkad,czasem
867,manchmal::ADV,katkada,czasem
868,oft::ADV,često,często
869,immer::ADV,vazda,zawsze
870,immer::ADV,uvijek,zawsze
871,niemals::ADV,nikad,nigdy
872,niemals::ADV,nikada,nigdy
873,hier::ADV,tu,tu
874,hier::ADV,tu,tutaj
875,hier::ADV,ovdje,tu
876,hier::ADV,ovdje,tutaj
877,hierhin::ADV,amo,tu
878,hierhin::ADV,ovamo,tu
879,von hier::ADV,odavde,stąd
880,dort::ADV,ondje,tam
881,dorthin::ADV,onamo,tam
882,geradeaus::ADV,ravno,prosto
883,vorwärts::ADV,naprijed,naprzód
884,rückwärts::ADV,natrag,wstecz
885,zurück::ADV,nazad,z powrotem
886,zurück::ADV,natrag,z powrotem
887,unten::ADV,dolje,u dołu
888,unten::ADV,dolje,na dole
889,hinab::ADV,nizbrdo,na_dół
890,hinab::ADV,nizbrdo,w_dół
891,oben::ADV,gore,w górze
892,oben::ADV,gore,na górze
893,hinauf::ADV,uzbrdo,w górę
894,hinauf::ADV,uzbrdo,na górę
895,überall::ADV,svuda,wszędzie
896,überall::ADV,svagdje,wszędzie
897,nicht::ADV,ne,nie
898,ein wenig::ADV,malo,trochę
899,kaum::ADV,tek,ledwie
900,kaum::ADV,tek,prawie nie
901,kaum::ADV,jedva,ledwie
902,kaum::ADV,jedva,prawie nie
903,sehr::ADV,jako,bardzo
904,sehr::ADV,veoma,bardzo
905,so::ADV,tako,tak
906,so::ADV,ovako,tak
907,noch::ADV,još,jeszcze
908,nur::ADV,samo,tylko
909,schon::ADV,već,już
910,wieder::ADV,opet,znów
911,wieder::ADV,opet,znowu
912,wieder::ADV,ponovo,znów
913,wieder::ADV,ponovo,znowu
914,vergebens::ADV,uzalud,na próżno
915,vergebens::ADV,zabadava,na próżno
916,vor::PRP,pred,przed
917,vor::PRP,ispred,przed
918,hinter::PRP,za,za
919,hinter::PRP,iza,za
920,unter::PRP,pod,pod
921,unter::PRP,ispod,pod
922,durch::PRP,po,przez
923,durch::PRP,kroz,przez
924,neben::PRP,kraj,obok
925,neben::PRP,pored,obok
926,neben::PRP,pokraj,obok
927,zwischen::PRP,među,między
928,zwischen::PRP,između,między
929,wegen::PRP,radi,z powodu
930,wegen::PRP,zbog,z powodu
931,dies::PRN,ovo,to
932,das::PRN,to,to
933,das::PRN,ono,to
934,alles::PRN,sve,wszystko
935,ich::PRN,ja,ja
936,du::PRN,ti,ty
937,er::PRN,on,on
938,wir::PRN,mi,my
939,ihr::PRN,vi,wy
940,sie::PRN,oni,oni
941,was::FPRN,što,co
942,wer::FPRN,tko,kto
943,wo::FADV,gdje,gdzie
944,wohin::FADV,kuda,dokąd
945,wohin::FADV,kamo,dokąd
946,wie::FADV,kako,jak
947,warum::FADV,zašto,dlaczego
948,wieviel::FNUM,koliko,ile
949,eins::NUM,jedan,jeden
950,zwei::NUM,dva,dwa
951,drei::NUM,tri,trzy
952,vier::NUM,četiri,cztery
953,fünf::NUM,pet,pięć
954,sechs::NUM,šest,sześć
955,sieben::NUM,sedam,siedem
956,acht::NUM,osam,osiem
957,neun::NUM,devet,dziewięć
958,zehn::NUM,deset,dziesięć
959,elf::NUM,jedanaest,jedenaście
960,zwölf::NUM,dvanaest,dwanaście
961,zwanzig::NUM,dvadeset,dwadzieścia
962,dreißig::NUM,trideset,trzydzieści
963,vierzig::NUM,četrdeset,czterdzieści
964,fünfzig::NUM,pedeset,pięćdziesiąt
965,sechzig::NUM,šezdeset,sześćdziesiąt
966,siebzig::NUM,sedamdeset,siedemdziesiąt
967,achtzig::NUM,osamdeset,osiemdziesiąt
968,neunzig::NUM,devetdeset,dziewięćdziesiąt
969,hundert::NUM,sto,sto
970,tausend::NUM,tisuća,tysiąc
971,und::CNJ,i,i
972,und::CNJ,te,i
973,oder::CNJ,ili,lub
974,oder::CNJ,ili,albo
975,stehen::V,stajati,stać
976,sitzen::V,sjediti,siedzieć
977,liegen::V,ležati,leżeć
978,hängen::V,visiti,wisieć
979,werden::V,postati,zostać
980,werden::V,postati,stać się
981,werden::V,činiti se,zostać
982,werden::V,činiti se,stać się
983,passieren::V,desiti se,dziać się
984,passieren::V,desiti se,zdarzyć się
985,passieren::V,dogoditi se,dziać się
986,passieren::V,dogoditi se,zdarzyć się
987,beginnen::V,početi,zacząć się
988,enden::V,prestati,kończyć się
989,enden::V,svršiti se,kończyć się
990,wechseln::V,mijenjati se,zmienić się
991,aufgehen[Sonne]::V,izići,wzejść
992,untergehen[Sonne]::V,zaći,zajść
993,scheinen[Sonne]::V,sijati,świecić
994,donnern::V,grmjeti,grzmieć
995,wehen::V,duhati,wiać
996,strömen::V,strujati,płynąć
997,strömen::V,strujati,lać się
998,fließen::V,teći,ciec
999,fließen::V,teći,płynąć
1000,sich drehen::V,obrtati se,obracać się
1001,sich drehen::V,vrtjeti se,obracać się
1002,schwanken::V,teturati,chwiać się
1003,schwanken::V,kolebati se,chwiać się
1004,schwingen::V,njihati,wahać się
1005,schwingen::V,titrati,wahać się
1006,fallen::V,padati,padać
1007,brennen::V,gorjeti,palić się
1008,rauchen::V,dimiti se,dymić
1009,rauchen::V,dimiti se,dymić się
1010,regnen::V,kišiti,padać
1011,regnen::V,daždjeti,padać
1012,gefrieren::V,smrznuti se,zamarznąć
1013,tauen::V,kopnjeti,tajać
1014,tauen::V,kraviti se,tajać
1015,schmelzen::V,topiti se,topnieć
1016,trocknen::V,sušiti se,schnąć
1017,sieden::V,kipjeti,wrzeć
1018,sieden::V,kipjeti,kipieć
1019,sieden::V,ključati,wrzeć
1020,sieden::V,ključati,kipieć
1021,faulen::V,gnjiti,gnić
1022,verfaulen::V,sagnjiti,zgnić
1023,reißen::V,otrgnuti se,urywać się
1024,versinken::V,tonuti,tonąć
1025,versinken::V,propasti,tonąć
1026,vergehen::V,prolaziti,przechodzić
1027,erscheinen::V,pojaviti se,zjawiać się
1028,verschwinden::V,nestati,zniknąć
1029,verschwinden::V,izgubiti se,zniknąć
1030,sinken::V,trgnuti,spadać
1031,sinken::V,spustiti se,spadać
1032,abnehmen::V,opasti,spadać
1033,zunehmen::V,povećati se,wzrosnąć
1034,steigen::V,uzići,wzrastać
1035,steigen::V,nadoći,wzrastać
1036,wachsen::V,rasti,rosnąć
1037,glänzen::V,blistati,błyszczeć
1038,glänzen::V,sjati se,błyszczeć
1039,funkeln::V,svjetlucati,zabłyszczeć
1040,lärmen::V,bučati,hałasować
1041,lärmen::V,galamiti,hałasować
1042,läuten::V,zvoniti,dzwonić
1043,klingeln::V,zvoniti,dzwonić
1044,klirren::V,zvečati,brzęczeć
1045,brausen::V,hujati,huczeć
1046,rauschen::V,šumiti,szumieć
1047,rauschen::V,šumiti,szeleścić
1048,rauschen::V,šuškati,szumieć
1049,rauschen::V,šuškati,szeleścić
1050,klingen::V,zvučati,brzmieć
1051,klingen::V,zvučati,dźwięczeć
1052,bellen::V,lajati,szczekać
1053,heulen::V,zavijati,wyć
1054,blasen::V,puhati,dmuchnąć
1055,pfeifen::V,fućkati,gwizdać
1056,schreien::V,vikati,krzyczeć
1057,schreien::V,kričati,krzyczeć
1058,stöhnen::V,stenjati,stękać
1059,zittern::V,drhtati,drżeć
1060,zittern::V,trepetati,drżeć
1061,leben::V,živjeti,żyć
1062,geboren werden::V,roditi se,urodzić się
1063,atmen::V,disati,oddychać
1064,trinken::V,piti,pić
1065,essen::V,jesti,jeść
1066,schlucken::V,gutati,połknąć
1067,müde werden::V,umoriti se,zmęczyć się
1068,einschlafen::V,usnuti,zasnąć
1069,einschlafen::V,zaspati,zasnąć
1070,schlafen::V,spati,spać
1071,aufwachen::V,probuditi se,obudzić się
1072,aufstehen::V,ustati,wstać
1073,sich erholen::V,odmoriti se,wypoczywać
1074,krank werden::V,oboljeti se,zachorować
1075,krank werden::V,razboljeti se,zachorować
1076,krank sein::V,bolovati,chorować
1077,schmerzen::V,boljeti,boleć
1078,husten::V,kašljati,kaszlać
1079,genesen::V,ozdraviti,wyzdrowieć
1080,genesen::V,oporaviti se,wyzdrowieć
1081,sterben::V,umrijeti,umrzeć
1082,umkommen::V,skapati,zginąć
1083,sich bewegen::V,gibati se,poruszać się
1084,sich bewegen::V,kretati se,poruszać się
1085,sich rühren::V,maknuti se,ruszyć się
1086,sich erheben::V,dići se,podnieść się
1087,sich setzen::V,sjesti,usiąść
1088,hinfallen::V,pasti,upaść
1089,laufen::V,hodati,chodzić
1090,schreiten::V,stupati,kroczyć
1091,spazierengehen::V,šetati se,iść na spacer
1092,eilen::V,hitati,pospieszać
1093,sich beeilen::V,požuriti se,pospieszyć się
1094,sausen::V,juriti,pędzić
1095,rennen::V,trčati,biec
1096,rennen::V,trčati,biegać
1097,springen::V,skakati,skakać
1098,klettern::V,popeti se,wspinać się
1099,klettern::V,penjati se,wspinać się
1100,schaukeln::V,ljuljati se,huśtać
1101,schaukeln::V,ljuljati se,kołysać
1102,kriechen::V,puzati,pełzać
1103,kriechen::V,puzati,czołgać się
1104,kriechen::V,gmizati,pełzać
1105,kriechen::V,gmizati,czołgać się
1106,schwimmen::V,plivati,pływać
1107,tauchen::V,roniti,zanurzać się
1108,tauchen::V,gnjuriti,zanurzać się
1109,rudern::V,veslati,wiosłować
1110,fahren::V,voziti se,jechać
1111,fliegen::V,letjeti,latać
1112,fliegen::V,letjeti,lecieć
1113,fliegen::V,lijetati,latać
1114,fliegen::V,lijetati,lecieć
1115,gehen::V,ići,iść
1116,weggehen::V,otići,odejść
1117,abfahren::V,krenuti,odjechać
1118,abfahren::V,otputovati,odjechać
1119,anhalten::V,stati,zatrzymać się
1120,anhalten::V,zaustaviti,zatrzymać się
1121,hineingehen::V,ulaziti,wchodzić
1122,eintreten::V,ući,wejść
1123,eintreten::V,ući,nastąpić
1124,kommen::V,doći,przyjść
1125,ankommen::V,stići,przybyć
1126,zurückkommen::V,vratiti se,wrócić
1127,zurückkommen::V,povratiti se,wrócić
1128,bleiben::V,ostati,zostać
1129,warten::V,čekati,czekać
1130,erwarten::V,očekivati,oczekiwać
1131,suchen::V,tražiti,szukać
1132,finden::V,naći,znaleźć
1133,versuchen::V,pokušati,próbować
1134,vorbereiten::V,spremiti,przygotować
1135,vorbereiten::V,pripremiti,przygotować
1136,lieben::V,voljeti,kochać
1137,mögen::V,voljeti,lubić
1138,lachen::V,smijati se,śmiać się
1139,rühren::V,taknuti,wzruszyć
1140,weinen::V,plakati,płakać
1141,schimpfen::V,psovati,kląć
1142,sich ärgern::V,ljutiti se,gniewać się
1143,sich fürchten::V,bojati se,bać się
1144,fürchten::V,bojati se,bać się
1145,fliehen::V,pobjeći,uciekać
1146,flüchten::V,utjeći,uciec
1147,sehen::V,vidjeti,widzieć
1148,sehen::V,vidjeti,zobaczyć
1149,anschauen::V,ogledati,oglądać
1150,ansehen::V,gledati,popatrzeć na
1151,hören::V,čuti,słyszeć
1152,zuhören::V,slušati,słuchać
1153,probieren::V,probati,kosztować
1154,riechen::V,osjećati miris,wąchać
1155,fühlen::V,osjećati,czuć
1156,fühlen::V,osjećati,odczuwać
1157,scheinen::V,činiti se,wydawać się
1158,zu sehen sein::V,biti vidljiv,widnieć
1159,vernehmen::V,saznati,usłyszeć
1160,frieren::V,zima je,marznąć
1161,tun::V,raditi,czynić
1162,können::V,moći,móc
1163,können::V,moći,umieć
1164,wollen::V,htjeti,chcieć
1165,anfangen::V,početi,zacząć
1166,beenden::V,svršiti,zakończyć
1167,beenden::V,dovršiti,zakończyć
1168,aufhören::V,prestati,przestać
1169,gelingen::V,uspjeti,udać się
1170,geraten::V,desiti se,udać się
1171,öffnen::V,otvoriti,otworzyć
1172,schließen::V,zatvoriti,zamknąć
1173,stellen::V,metnuti,postawić
1174,stellen::V,postaviti,postawić
1175,setzen::V,posaditi,posadzić
1176,legen::V,polagati,kłaść
1177,berühren::V,doticati,dotykać
1178,berühren::V,dodirivati,dotykać
1179,verbinden::V,spojiti,łączyć
1180,verbinden::V,zavezati,łączyć
1181,bedecken::V,pokriti,przykryć
1182,aufhängen::V,objesiti,powiesić
1183,anzünden::V,upaliti,zapalić
1184,anzünden::V,zapaliti,zapalić
1185,aufheben::V,podići,podnieść
1186,aufheben::V,podignuti,podnieść
1187,zurücklassen::V,ostaviti,zostawić
1188,zurücklassen::V,pustiti natrag,zostawić
1189,verlieren::V,izgubiti,zgubić
1190,fallen lassen::V,ispustiti,upuścić
1191,machen::V,uraditi,zrobić
1192,machen::V,načiniti,zrobić
1193,machen::V,napraviti,zrobić
1194,herstellen::V,proizvesti,wytworzyć
1195,bauen::V,graditi,budować
1196,reparieren::V,popraviti,naprawiać
1197,verbessern::V,poboljšati,ulepszyć
1198,ändern::V,promijeniti,zmienić
1199,graben::V,kopati,kopać
1200,graben::V,kopkati,kopać
1201,beugen::V,saviti,zagiąć
1202,biegen::V,saviti,zgiąć
1203,biegen::V,sagnuti,zgiąć
1204,drehen::V,vrtjeti,obracać
1205,wenden::V,obrnuti,obrocić
1206,umdrehen::V,okrenuti,obrocić
1207,umdrehen::V,prevŕnuti,obrocić
1208,heben::V,dizati,podnosić
1209,hochheben::V,dignuti,podnieść
1210,ergreifen::V,uhvatiti,chwycić
1211,ergreifen::V,prihvatiti,chwycić
1212,halten::V,držati,trzymać
1213,drücken::V,pritiskivati,naciskać
1214,schieben::V,gurati,pchać
1215,schieben::V,gurati,posuwać
1216,kratzen::V,česati,drapać
1217,kratzen::V,grepsti,drapać
1218,lecken::V,lizati,lizać
1219,beißen::V,ujesti,kąsać
1220,beißen::V,gristi,kąsać
1221,abreißen::V,otkinuti,oderwać
1222,abschneiden::V,odrezati,odciąć
1223,binden::V,vezati,wiązać
1224,stecken::V,turiti,wetknąć
1225,brechen::V,slomiti,złamać
1226,klopfen::V,lupati,pukać
1227,klopfen::V,lupati,stukać
1228,klopfen::V,kucati,pukać
1229,klopfen::V,kucati,stukać
1230,hauen::V,tući,bić
1231,hauen::V,udarati,bić
1232,kleben::V,lijepiti,kleić
1233,reiben::V,trti,trzeć
1234,streichen::V,namazati,smarować
1235,schleifen::V,brusiti,ostrzyć
1236,schneiden::V,rezati,ciąć
1237,schneiden::V,rezati,krajać
1238,rütteln::V,drmati,trząść
1239,schütteln::V,tresti,trząść
1240,schwenken::V,mahati,machać
1241,schütten::V,sipati,nasypać
1242,schütten::V,lijevati,nasypać
1243,füllen::V,napuniti,napełnić
1244,einwickeln::V,umotati,zawinąć
1245,einwickeln::V,zamotati,zawinąć
1246,tragen::V,nositi,nieść
1247,schleppen::V,tegliti,wlec
1248,ziehen::V,vući,ciągnąć
1249,aufbewahren::V,čuvati,przechowywać
1250,werfen::V,bacati,rzucać
1251,fangen::V,loviti,łowić
1252,fangen::V,hvatati,łowić
1253,packen::V,ščepati,chwycić
1254,packen::V,zgrabiti,chwycić
1255,verstecken::V,sakriti,ukryć
1256,verstecken::V,sakriti,schować
1257,teilen::V,podijeliti,podzielić
1258,schicken::V,slati,posyłać
1259,bringen::V,donijeti,przynieść
1260,hinzufügen::V,dodati,dodać
1261,hinzufügen::V,pridati,dodać
1262,bekommen::V,dobiti,dostać
1263,erhalten::V,primiti,otrzymać
1264,nehmen::V,uzeti,wziąć
1265,wählen::V,izabrati,wybrać
1266,auswählen::V,odabrati,wybrać
1267,bewahren::V,sačuvati,zachować
1268,behindern::V,smetati,utrudnić
1269,behindern::V,smetati,przeszkadzać
1270,verderben::V,pokvariti,zepsuć
1271,beschädigen::V,oštetiti,uszkodzić
1272,zerbrechen::V,razbiti,złamać
1273,zerbrechen::V,prelomiti,złamać
1274,zerreißen::V,poderati,drzeć
1275,zerreißen::V,poderati,rozdzierać
1276,zerreißen::V,rastrgnuti,drzeć
1277,zerreißen::V,rastrgnuti,rozdzierać
1278,zerstören::V,razoriti,zniszczyć
1279,zerstören::V,razrušiti,zniszczyć
1280,verbrennen::V,spaliti,spalić
1281,verbrennen::V,sagorjeti,spalić
1282,geben::V,dati,dać
1283,reichen::V,pružiti,podać
1284,schenken::V,darivati,darować
1285,versprechen::V,obećati,obiecać
1286,wünschen::V,željeti,życzyć
1287,loben::V,hvaliti,chwalić
1288,küssen::V,ljubiti,całować
1289,wiegen::V,njihati,kołysać
1290,wiegen::V,ljuljati,kołysać
1291,zudecken::V,pokriti,przykryć
1292,wecken::V,probuditi,zbudzić
1293,zeigen::V,pokazati,pokazać
1294,führen::V,voditi,wieść
1295,führen::V,voditi,prowadzić
1296,lehren::V,učiti,uczyć
1297,unterrichten::V,poučiti,nauczać
1298,aufziehen::V,uzgajati,wychować
1299,leiten::V,upravljati,kierować
1300,antreiben::V,natjeravati,popędzić
1301,lassen::V,dati,zostawić
1302,einladen::V,pozvati,zaprosić
1303,vereinigen::V,ujediniti,zjednoczyć
1304,besuchen::V,posjetiti,odwiedzić
1305,treffen::V,sresti,trafić
1306,treffen::V,sresti,spotkać
1307,sich versammeln::V,okupiti se,zebrać się
1308,sich versammeln::V,okupiti se,zgromadzić się
1309,spielen::V,igrati se,grać
1310,spielen::V,igrati se,bawić się
1311,singen::V,pjevati,śpiewać
1312,tanzen::V,plesati,pląsać
1313,tanzen::V,plesati,tańczyć
1314,sich trennen::V,razići se,rozstać się
1315,verlassen::V,ostaviti,opuścić
1316,verlassen::V,napustiti,opuścić
1317,retten::V,spasiti,ocalić
1318,retten::V,spasiti,uratować
1319,bewachen::V,čuvati,pilnować
1320,bewachen::V,stražariti,pilnować
1321,schützen::V,čuvati,ochronić
1322,verteidigen::V,obraniti,bronić
1323,sich schlagen::V,biti se,pobić się
1324,sich schlagen::V,udariti se,pobić się
1325,schießen::V,pucati,strzelać
1326,schießen::V,strijeljati,strzelać
1327,siegen::V,pobijediti,zwycziężyć
1328,ärgern::V,ljutiti,gniewać
1329,schlagen::V,biti,bić
1330,schlagen::V,biti,uderzyć
1331,schlagen::V,udariti,bić
1332,schlagen::V,udariti,uderzyć
1333,treten::V,šutnuti,kopnąć
1334,stechen::V,ubosti,ukłuć
1335,stoßen::V,gurnuti,popchnąć
1336,stehlen::V,ukrasti,ukraść
1337,stören::V,smetati,zakłócić
1338,stören::V,smetati,przeszkodzić
1339,belästigen::V,smetati,dokuczać
1340,belästigen::V,dosaditi,dokuczać
1341,verbergen::V,skriti,ukryć
1342,täuschen::V,obmanuti,łudzić
1343,betrügen::V,prevarati,oszukać
1344,töten::V,ubiti,zabić
1345,wohnen::V,stanovati,mieszkać
1346,arbeiten::V,raditi,pracować
1347,sammeln::V,sabrati,zebrać
1348,pflücken::V,ubrati,zerwać
1349,jagen::V,loviti,polować
1350,fischen::V,ribati,łowić ryby
1351,fischen::V,loviti ribu,łowić ryby
1352,fassen::V,uloviti,złapać
1353,hüten::V,pasti,paść
1354,treiben::V,goniti,pędzić
1355,anbinden::V,privezati,przywiązać
1356,füttern::V,hraniti,karmić
1357,melken::V,musti,doić
1358,hacken::V,sjeckati,rąbać
1359,gießen::V,politi,lać
1360,gießen::V,politi,podlać
1361,reifen::V,sazreti,dojrzeć
1362,zubereiten::V,prigotoviti,przyrządzić
1363,kochen::V,kuhati,gotować
1364,backen::V,peći,piec
1365,braten::V,peći,piec
1366,braten::V,peći,smażyć
1367,braten::V,pržiti,piec
1368,braten::V,pržiti,smażyć
1369,umrühren::V,promiješati,przemieszać
1370,stricken::V,plesti,dziać
1371,nähen::V,šiti,szyć
1372,färben::V,obojiti,pofarbować
1373,reinigen::V,očistiti,oczyścić
1374,reinigen::V,počistiti,oczyścić
1375,waschen::V,prati,prać
1376,abwischen::V,otrti,obetrzeć
1377,spülen::V,isprati,płukać
1378,spülen::V,oplakati,płukać
1379,fegen::V,mesti,zamiatać
1380,fegen::V,pomesti,zamiatać
1381,kehren::V,mesti,zamieść
1382,baden::V,kupati se,kąpać się
1383,sich waschen::V,umiti se,myć się
1384,sich waschen::V,prati se,myć się
1385,ausziehen::V,svući,zdjąć
1386,anziehen::V,obući,włożyć
1387,sich anziehen::V,obući se,ubrać się
1388,kämmen::V,češljati,uczesać
1389,schmücken::V,uresiti,ozdabiać
1390,schmücken::V,nakititi,ozdabiać
1391,sagen::V,reći,powiedzieć
1392,sagen::V,kazati,powiedzieć
1393,sprechen::V,govoriti,mówić
1394,reden::V,govoriti,mówić
1395,reden::V,besjediti,mówić
1396,sich unterhalten::V,razgovarati se,rozmawiać
1397,fragen::V,pitati,zapytać
1398,bitten::V,moliti,prosić
1399,erzählen::V,ispričati,opowiedzieć
1400,erzählen::V,pripovjediti,opowiedzieć
1401,mitteilen::V,saopćiti,zawiadomić o
1402,nennen::V,nazvati,nazwać
1403,rufen::V,zvati,wołać
1404,rufen::V,dozvati,wołać
1405,prahlen::V,hvalisati se,chełpić się
1406,übersetzen::V,prevesti,tłumaczyć
1407,denken::V,misliti,myśleć
1408,glauben::V,vjerovati,sądzić
1409,glauben::V,vjerovati,wierzyć
1410,bemerken::V,zapaziti,zauważyć
1411,bemerken::V,primijetiti,zauważyć
1412,erkennen::V,prepoznati,poznać
1413,begreifen::V,pojmiti,zrozumieć
1414,begreifen::V,shvatiti,zrozumieć
1415,verstehen::V,razabrati,rozumieć
1416,verstehen::V,razabrati,dosłyszeć
1417,lernen::V,učiti se,uczyć się
1418,wissen::V,znati,wiedzieć
1419,sich erinnern an::V,sjetiti se,przypomnieć sobie
1420,vergessen::V,zaboraviti,zapomnieć
1421,messen::V,mjeriti,mierzyć
1422,zählen::V,brojiti,liczyć
1423,rechnen::V,računati,rachować
1424,lesen::V,čitati,czytać
1425,malen::V,slikati,malować
1426,zeichnen::V,crtati,rysować
1427,schreiben::V,pisati,pisać
1428,besitzen::V,imati,posiadać
1429,besitzen::V,posjedovati,posiadać
1430,kaufen::V,kupiti,kupić
1431,verkaufen::V,prodati,sprzedać
1432,verkaufen::V,raspačati,sprzedać
1433,bezahlen::V,platiti,zapłacić
1434,zahlen::V,plaćati,płacić
1435,beherrschen::V,vladati,opanować
1436,beherrschen::V,gospodariti,opanować
1437,ertragen::V,trpjeti,znieść
1438,ertragen::V,podnijeti,znieść
1439,Gehirn::N,,mózg
