,Concept_ID,hi,ce
743,Unglück::N,विपात्ति,бала
744,Schuld::N,दोष,бехк
745,Schuld::N,क़सूर,бехк
746,Alter::N,आयु,хан
747,Alter::N,उम्र,хан
748,Schluss::N,अंत,чакхе
749,Schluss::N,समाप्ति,чакхе
750,Zeit::N,काल,хан
751,Zeit::N,वक़्त,хан
752,Tag::N,दिन,де
753,Tag::N,रोज़,де
754,Morgen::N,सुबह,ӏуьйре
755,Mittag::N,दोपहर,делкъе
756,Mittag::N,मध्याह्न,делкъе
757,Abend::N,शाम,суьйре
758,Abend::N,संध्या,суьйре
759,Nacht::N,रात,буьйса
760,Nacht::N,रात्रि,буьйса
761,Woche::N,हफ़्ता,кӏира
762,Monat::N,मास,бутт
763,Monat::N,महीना,бутт
764,Jahr::N,बरस,шо
765,Jahr::N,वर्ष,шо
766,Frühling::N,वसंत,бӏаьсте
767,Sommer::N,गरमी,аьхке
768,Sommer::N,ग्रीष्म,аьхке
769,Herbst::N,शरत्,гуьйре
770,Herbst::N,पतझड़,гуьйре
771,Winter::N,जाड़ा,ӏа
772,Winter::N,सर्दियाँ,ӏа
773,Januar::N,जनवरी,январь
774,Februar::N,फ़रवरी,февраль
775,März::N,मार्च,март
776,April::N,अप्रैल,апрель
777,Mai::N,मई,май
778,Juni::N,जून,июнь
779,Juli::N,जुलाई,июль
780,August::N,अगस्त,август
781,September::N,सितंबर,сентябрь
782,Oktober::N,अक्तूबर,октябрь
783,November::N,नवंबर,ноябрь
784,Dezember::N,दिसंबर,декабрь
785,Montag::N,पीर,оршот
786,Montag::N,सोमवार,оршот
787,Dienstag::N,मंगलवार,шинара
788,Mittwoch::N,बुधवार,кхаара
789,Donnerstag::N,गुरुवार,еара
790,Donnerstag::N,बृहस्पतिवार,еара
791,Freitag::N,शुक्रवार,пӏераска
792,Samstag::N,सनीचर,шот
793,Samstag::N,शनिवार,шот
794,Sonntag::N,इतवार,кӏиранде
795,Sonntag::N,रविवार,кӏиранде
796,groß::A,बड़ा,доккха
797,klein::A,कम,кегий
798,klein::A,छोटा,кегий
799,lang::A,लंबा,еха
800,lang::A,दीर्घ,еха
801,kurz::A,लधु,доца
802,kurz::A,छोटा,доца
803,breit::A,चौड़ा,шуьйра
804,schmal::A,तंग,готта
805,schmal::A,सँकरा,готта
806,dicht::A,सघन,луьста
807,dick[Gegenstand]::A,मोटा,стомма
808,dünn::A,महीन,дуткъа
809,dünn::A,बारीक,дуткъа
810,fein::A,कोमल,ховха
811,fein::A,सूक्ष्म,ховха
812,fest::A,दृढ़,чӏогӏа
813,fest::A,मज़बूत,чӏогӏа
814,flach::A,चपटा,чӏапа
815,glatt::A,चौरस,шера
816,glatt::A,चिकना,шера
817,hart::A,कठोर,чӏогӏa
818,hart::A,सख़्त,чӏогӏa
819,weich::A,नरम,кӏеда
820,weich::A,मुलायम,кӏеда
821,rund::A,गोल,горга
822,rund::A,वर्तुल,горга
823,spitz::A,नुकीला,ира
824,scharf::A,पैना,ира
825,stumpf::A,भोथरा,аьртa
826,schwer::A,भारी,деза
827,schwer::A,वज़नी,деза
828,schön::A,सुंदर,хаза
829,heiß::A,उष्ण,довха
830,warm::A,गरम,довха
831,kalt::A,सर्द,шийла
832,kühl::A,ठंडा,шийла
833,frisch::A,तर,керла
834,frisch::A,ताज़ा,керла
835,feucht::A,नम,тӏуьна
836,feucht::A,भीगा,тӏуьна
837,nass::A,गीला,тӏеда
838,trocken::A,सूखा,eкъа
839,trocken::A,ख़ुश्क,eкъа
840,voll::A,भरा,дуьзна
841,voll::A,पूरा,дуьзна
842,leer::A,ख़ाली,яьсса
843,offen::A,खुला,диллина
844,geschlossen::A,बंद,дӏакъевлина
845,geschlossen::A,बंद,дӏачӏагӏдина
846,sauber::A,साफ़,цӏена
847,sauber::A,सुथरा,цӏена
848,schmutzig::A,गंदा,боьха
849,roh::A,कच्चा,буьйда
850,reif::A,पक्व,хилла
851,reif::A,पक्का,хилла
852,lecker::A,मज़ेदार,чоме
853,lecker::A,स्वादिष्ट,чоме
854,süß::A,मीठा,мерза
855,bitter::A,कटु,къаьхьа
856,bitter::A,कड़वा,къаьхьа
857,sauer::A,खट्टा,муьста
858,hell::A,रोशन,сирла
859,dunkel::A,अँधेरा,бодане
860,schwarz::A,काला,ӏаьржа
861,schwarz::A,स्याह,ӏаьржа
862,weiß::A,सफ़ेद,кӏайн
863,rot::A,लाल,цӏен
864,rot::A,सुर्ख़,цӏен
865,gelb::A,पीला,можа
866,gelb::A,ज़र्द,можа
867,blau::A,नीला,сийна
868,blau::A,आसमानी,сийна
869,grün::A,हरा,баьццара
870,grau::A,धूसर,cира
871,grau::A,धूसर,мокха
872,bunt::A,रंगीन,къорза
873,bunt::A,बहुरंगा,къорза
874,billig::A,सस्ता,дораха
875,teuer::A,महँगा,деза
876,wertvoll::A,क़ीमती,мехала
877,wertvoll::A,मूल्यवान्,мехала
878,blind::A,अंधा,бӏаьрзе
879,taub::A,बहरा,къора
880,kräftig::A,ताक़तवर,нуьцкъала
881,kräftig::A,शक्तिशाली,нуьцкъала
882,stark::A,प्रबल,зоьртала
883,stark::A,प्रबल,нуьцкъала
884,stark::A,बलवान्,зоьртала
885,stark::A,बलवान्,нуьцкъала
886,schwach::A,कमज़ोर,гӏорасиза
887,fett::A,मोटा,дерстана
888,fett::A,मांसल,дерстана
889,schlank::A,पतला,куц долу
890,schlank::A,छरहरा,куц долу
891,hübsch::A,सुंदर,хаза
892,hübsch::A,ख़ूबसूरत,хаза
893,böse::A,पापी,вон
894,böse::A,दुष्ट,вон
895,dumm::A,मूर्ख,сонта
896,dumm::A,बुद्धू,сонта
897,faul::A,आलसी,мало ен
898,faul::A,सुस्त,мало ен
899,fleißig::A,मेहनती,тӏера
900,fleißig::A,परिश्रमी,тӏера
901,geizig::A,कृपण,пис
902,geizig::A,कृपण,сутара
903,geizig::A,कंजूस,пис
904,geizig::A,कंजूस,сутара
905,klug::A,समझदार,хьекъале
906,klug::A,होशियार,хьекъале
907,klug::A,अक़्लमंद,хьекъале
908,geschickt::A,किशल,тӏахъаьлла
909,lieb::A,प्रिय,хьоме
910,lieb::A,प्यारा,хьоме
911,lustig::A,हँसमुख,самукъане
912,lustig::A,ख़ुशदिल,самукъане
913,sanft::A,नम्र,кlеда
914,hungrig::A,भूखा,меца
915,krank::A,बीमार,цомгуш долу
916,krank::A,अस्वस्थ,цомгуш долу
917,nackt::A,नग्न,дерзана
918,traurig::A,उदास,самукъане воцу
919,traurig::A,रंजीदा,самукъане воцу
920,lebendig::A,जीता,дийна
921,lebendig::A,ज़िंदा,дийна
922,gut::A,अच्छा,дика
923,schlecht::A,बुरा,вон
924,schlecht::A,ख़राब,вон
925,richtig::A,ठीक,нийса
926,schlimm::A,बुरा,вон
927,schlimm::A,अप्रिय,вон
928,wahr::A,सच,бакъдолу
929,alt::A,पुराना,къена
930,neu::A,नया,керла
931,ehemalig::A,भूतपूर्व,хилла
932,alt[Lebewesen]::A,बूढ़ा,къена
933,alt[Lebewesen]::A,वृद्ध,къена
934,jung::A,जवान,къона
935,arm::A,ग़रीब,къен
936,reich::A,धनी,хьоле
937,reich::A,अमीर,хьоле
938,bekannt::A,मालूम,девзаш долу
939,berühmt::A,मशहूर,цӏеяхана
940,berühmt::A,प्रसिद्ध,цӏеяхана
941,fremd::A,विदेशी,нехан
942,fremd::A,अपरिचित,нехан
943,verschieden::A,अलग,тайп-тайпанара
944,verschieden::A,भिन्न,тайп-тайпанара
945,nah::A,नज़दीकी,гергара
946,fern::A,दूर,гена
947,fern::A,दूर,генара
948,fern::A,दूरस्थ,гена
949,fern::A,दूरस्थ,генара
950,linker::A,बायाँ,аьрру
951,rechter::A,दायाँ,аьтту
952,rechter::A,दाहिना,аьтту
953,anderer::A,अन्य,кхин
954,anderer::A,दूसरा,кхин
955,erster::A,पहला,хьалхара
956,erster::A,प्रथम,хьалхара
957,zweiter::A,दूसरा,шолгIа
958,zweiter::A,द्वितीय,шолгIа
959,dritter::A,तीसरा,кхоалгӏа
960,letzter::A,अंतिम,тӏаьххьара
961,letzter::A,आख़िरी,тӏаьххьара
962,allein::ADV,तनहा,цхьаъ
963,allein::ADV,अकेले,цхьаъ
964,auf einmal::ADV,वक़्त में,цу сохьтта
965,zusammen::ADV,एक साथ,цхьана
966,zusammen::ADV,साथ साथ,цхьана
967,lange::ADV,देर तक,дукха
968,plötzlich::ADV,सहसा,цIеххьана
969,plötzlich::ADV,अचानक,цIеххьана
970,sofort::ADV,तुरंत,цу сохьтта
971,später::ADV,बाद को,тӏаьхьо
972,später::ADV,बाद में,тӏаьхьо
973,jetzt::ADV,अब,хӏинца
974,jetzt::ADV,अभी,хӏинца
975,heute::ADV,आज,тахана
976,morgen::ADV,कल,кхана
977,bald::ADV,जल्दी,кеста
978,dann::ADV,तब,тӏаккха
979,gestern::ADV,कल,селхана
980,einst::ADV,एक दिन,цкъа
981,einst::ADV,पहले कभी,цкъа
982,damals::ADV,उस समय,хӏетахьь
983,damals::ADV,उन दिनों,хӏетахьь
984,danach::ADV,इसके बाद,тӏаккха
985,danach::ADV,इसके पश्चात्,тӏаккха
986,vorher::ADV,पहले,хьалхa
987,vorher::ADV,पेशतर,хьалхa
988,zuerst::ADV,पहले,хьалха
989,einmal::ADV,एक बार,цкъа
990,einmal::ADV,एक दफ़ा,цкъа
991,manchmal::ADV,कभी कभी,цкъаццкъа
992,oft::ADV,अक्सर,кест-кеста
993,immer::ADV,सदा,даим
994,immer::ADV,हमेशा,даим
995,niemals::ADV,कभी नहीं,цкъа а
996,niemals::ADV,कदापि नहीं,цкъа а
997,hier::ADV,इधर,кхузахь
998,hier::ADV,यहाँ,кхузахь
999,hierhin::ADV,इधर को,кхуза
1000,hierhin::ADV,यहाँ को,кхуза
1001,von hier::ADV,यहाँ से,кхузара
1002,dort::ADV,उधर,цигахь
1003,dort::ADV,वहाँ,цигахь
1004,dorthin::ADV,उधर को,цига
1005,dorthin::ADV,वहाँ को,цига
1006,geradeaus::ADV,सीधे,нийса дӏа
1007,vorwärts::ADV,आगे,хьалха
1008,vorwärts::ADV,आगे को,хьалха
1009,rückwärts::ADV,पीछे को,юха
1010,zurück::ADV,वापस,юха
1011,unten::ADV,नीचे,лахахь
1012,hinab::ADV,नीचे को,охьа
1013,oben::ADV,ऊपर,лакхахь
1014,hinauf::ADV,ऊपर को,хьала
1015,überall::ADV,हर जगह,массанхьа
1016,überall::ADV,हर स्थान,массанхьа
1017,nicht::ADV,न,ца
1018,nicht::ADV,नहीं,ца
1019,ein wenig::ADV,कुछ,кӏеззиг
1020,ein wenig::ADV,ज़रा,кӏеззиг
1021,ein wenig::ADV,थोड़ा,кӏеззиг
1022,kaum::ADV,लगभग नहीं,халла
1023,kaum::ADV,बराबर नहीं,халла
1024,sehr::ADV,बहुत,вуно
1025,so::ADV,ऐसा,
1026,noch::ADV,अभी तक,кхин
1027,nur::ADV,केवल,бен ...ца
1028,nur::ADV,सिर्फ़,бен ...ца
1029,schon::ADV,चुकना,хӏинцале
1030,wieder::ADV,फिर,юха а
1031,wieder::ADV,दुबारा,юха а
1032,vergebens::ADV,व्यर्थ,эрна
1033,vor::PRP,के आगे,хьалха
1034,vor::PRP,के सामने,хьалха
1035,hinter::PRP,के पीछे,тӏехьа
1036,unter::PRP,के तले,кIелахь
1037,unter::PRP,के नीचे,кIелахь
1038,durch::PRP,के पार,чекх
1039,neben::PRP,के पास,юххе
1040,neben::PRP,की बग़ल में,юххе
1041,zwischen::PRP,के बीच,юккъехь
1042,wegen::PRP,के कारण,дуьхьа
1043,wegen::PRP,की वजह से,дуьхьа
1044,dies::PRN,यह,и
1045,dies::PRN,यह,иза
1046,das::PRN,वह,и
1047,das::PRN,वह,иза
1048,alles::PRN,सब,дерриг
1049,alles::PRN,सब कुछ,дерриг
1050,ich::PRN,मैं,cо
1051,du::PRN,तू,хьо
1052,er::PRN,यह,и
1053,er::PRN,यह,иза
1054,wir::PRN,हम,тхо
1055,wir::PRN,हम,вай
1056,ihr::PRN,तुम,шу
1057,sie::PRN,ये,уьш
1058,was::FPRN,क्या,хӏун
1059,wer::FPRN,कौन,мила
1060,wo::FADV,किधर,мичaхь
1061,wohin::FADV,किधर,мича
1062,wie::FADV,कैसे,муха
1063,warum::FADV,क्यों,хӏунда
1064,wieviel::FNUM,कितना,мел
1065,wieviel::FNUM,कितना,маса
1066,eins::NUM,एक,цхьаъ
1067,zwei::NUM,दो,шиъ
1068,drei::NUM,तीन,кхоъ
1069,vier::NUM,चार,диъ
1070,fünf::NUM,पाँच,пхиъ
1071,sechs::NUM,छह,ялх
1072,sieben::NUM,सात,ворхӏ
1073,acht::NUM,आठ,бархӏ
1074,neun::NUM,नौ,исс
1075,zehn::NUM,दस,итт
1076,elf::NUM,ग्यारह,цхьайтта
1077,zwölf::NUM,बारह,шийтта
1078,zwanzig::NUM,बीस,ткъа
1079,dreißig::NUM,तीस,ткъе итт
1080,vierzig::NUM,चालीस,шовзткъа
1081,fünfzig::NUM,पचास,шовзткъе итт
1082,sechzig::NUM,साठ,кхузткъа
1083,siebzig::NUM,सत्तर,кхузткъе итт
1084,achtzig::NUM,अस्सी,дезткъа
1085,neunzig::NUM,नव्वे,дезткъе итт
1086,hundert::NUM,सौ,бӏе
1087,tausend::NUM,हज़ार,эзар
1088,und::CNJ,और,a
1089,oder::CNJ,या,я
1090,stehen::V,खड़ा होना,латта
1091,sitzen::V,बैठना,хиъна ӏан
1092,liegen::V,लेटना,ӏилла
1093,hängen::V,लटकना,кхаза
1094,werden::V,बनना,хила
1095,passieren::V,होना,хила
1096,beginnen::V,आरंभ होना,доло
1097,beginnen::V,प्रारंभ होना,доло
1098,enden::V,अंत होना,дӏадерза
1099,enden::V,ख़तम होना,дӏадерза
1100,wechseln::V,बदलना,хийца
1101,aufgehen[Sonne]::V,चढ़ना,кхета
1102,aufgehen[Sonne]::V,उदित होना,кхета
1103,untergehen[Sonne]::V,अस्त हो जाना,чубуза
1104,scheinen[Sonne]::V,रोशनी देना,серло яла
1105,donnern::V,गरजना,къекъа
1106,wehen::V,चलना,хьекха
1107,strömen::V,बहना,эха
1108,strömen::V,प्रवाहित होना,эха
1109,fließen::V,बहना,охьаэха
1110,fließen::V,प्रवाहित होना,охьаэха
1111,sich drehen::V,घूमना,хьийза
1112,schwanken::V,हिलना,леста
1113,schwingen::V,हिलना,лесто
1114,fallen::V,गिरना,охьакхета
1115,brennen::V,जलना,дага
1116,rauchen::V,धुआँ उड़ाना,оза
1117,regnen::V,बरसना,догlа догlу
1118,gefrieren::V,जमना,гӏоро
1119,tauen::V,गलना,даша
1120,tauen::V,पिघलना,даша
1121,schmelzen::V,गलना,лала
1122,schmelzen::V,पिघलना,лала
1123,trocknen::V,सूखना,дакъо
1124,sieden::V,उबलना,кхехка
1125,faulen::V,गलना,дахкадала
1126,faulen::V,सड़ना,дахкадала
1127,verfaulen::V,गलना,дахкадала
1128,verfaulen::V,सड़ना,дахкадала
1129,reißen::V,फटना,хеда
1130,versinken::V,डूबना,хичудаха
1131,vergehen::V,बीतना,дlаэха
1132,vergehen::V,गुज़रना,дlаэха
1133,erscheinen::V,दिखाई देना,схьадала
1134,erscheinen::V,दिखाई देना,ӏоттадала
1135,verschwinden::V,ग़ायब होना,къайладала
1136,sinken::V,घटना,лахдала
1137,sinken::V,उतरना,лахдала
1138,abnehmen::V,घटना,
1139,zunehmen::V,बढ़ना,лакхадала
1140,steigen::V,बढ़ना,хьаладала
1141,wachsen::V,उगना,кхиа
1142,glänzen::V,चमकना,лепа
1143,funkeln::V,जगमगाना,къега
1144,funkeln::V,टिमटिमाना,къега
1145,lärmen::V,शोर मचाना,гӏовгӏаян
1146,läuten::V,बजना,детта
1147,klingeln::V,बजना,дека
1148,klirren::V,झनझनाना,дека
1149,brausen::V,साँय-साँय करना,хьаьдда даха
1150,rauschen::V,सरसराना,леста
1151,klingen::V,बजना,дека
1152,bellen::V,भौंकना,лета
1153,heulen::V,गुर्राना,угӏа
1154,blasen::V,फूँकना,хӏуп баха
1155,pfeifen::V,सीटी देना,шок етта
1156,schreien::V,चिल्लाना,мохь бетта
1157,stöhnen::V,कराहना,узарш дан
1158,stöhnen::V,आहें भरना,узарш дан
1159,zittern::V,काँपना,дега
1160,leben::V,जीना,даха
1161,geboren werden::V,पैदा होना,хила
1162,atmen::V,साँस लेना,садеӏа
1163,trinken::V,पीना,мала
1164,essen::V,खाना,кхалла
1165,schlucken::V,निगलना,къурдбан
1166,müde werden::V,थकना,кӏаддала
1167,müde werden::V,उकताना,кӏаддала
1168,einschlafen::V,सो जाना,наб кхета
1169,schlafen::V,सोना,вижа
1170,schlafen::V,सोना,наб ян
1171,schlafen::V,सोना,дижина хила
1172,aufwachen::V,जागना,самадала
1173,aufstehen::V,उठना,гӏатта
1174,sich erholen::V,सुस्ताना,садаӏа
1175,sich erholen::V,आराम करना,садаӏа
1176,krank werden::V,बीमार पड़ना,цомгуш хила
1177,krank sein::V,बीमार होना,цомгуш хила
1178,schmerzen::V,दुखना,лаза
1179,schmerzen::V,दुखना,ӏийжа
1180,schmerzen::V,दर्द करना,лаза
1181,schmerzen::V,दर्द करना,ӏийжа
1182,husten::V,खाँसना,йовхарш етта
1183,genesen::V,ठीक हो जाना,тадала
1184,genesen::V,स्वस्थ हो जाना,тадала
1185,sterben::V,मरना,дала
1186,umkommen::V,मरना,хӏаллакхила
1187,sich bewegen::V,चलना,лела
1188,sich bewegen::V,हिलना,лела
1189,sich rühren::V,हिलना,меттахъхьен
1190,sich erheben::V,उठना,хьалагlатта
1191,sich setzen::V,बैठना,хаа
1192,hinfallen::V,गिरना,дожа
1193,hinfallen::V,गिरना,охьакхета
1194,laufen::V,चलना,вада
1195,laufen::V,चलना,хьада
1196,schreiten::V,क़दम जाना,болар дан
1197,schreiten::V,क़दम जाना,ког баккха
1198,spazierengehen::V,सैर करना,доладала
1199,eilen::V,तेज़ी से जाना,сихдала
1200,eilen::V,शीघ्रता से चलना,сихдала
1201,sich beeilen::V,जल्दी करना,сихдала
1202,sich beeilen::V,शीघ्रता करना,сихдала
1203,sausen::V,बड़ी तेज़ी से चलना,
1204,rennen::V,भागना,дада
1205,rennen::V,दौड़ना,дада
1206,springen::V,उछलना,ирхкхийсадала
1207,klettern::V,चढ़ना,тӏедийла
1208,schaukeln::V,झूलना,техко
1209,kriechen::V,रेंगना,такха
1210,schwimmen::V,तैरना,некадан
1211,tauchen::V,डूबना,чулелха
1212,rudern::V,खेना,дига лело
1213,rudern::V,खेना,кема лело
1214,rudern::V,चप्पू चलाना,дига лело
1215,rudern::V,चप्पू चलाना,кема лело
1216,fahren::V,चलना,хахка
1217,fahren::V,यात्रा करना,хахка
1218,fliegen::V,उड़ना,тӏемадала
1219,gehen::V,जाना,лeла
1220,weggehen::V,चला जाना,дӏадаха
1221,weggehen::V,बाहर जाना,дӏадаха
1222,abfahren::V,छूटना,дӏадаха
1223,abfahren::V,रवाना होना,дӏадаха
1224,anhalten::V,रुकना,саца
1225,anhalten::V,खड़ा होना,саца
1226,hineingehen::V,घुसना,чудала
1227,hineingehen::V,अंदर जाना,чудала
1228,eintreten::V,प्रवेश करना,чудала
1229,kommen::V,आना,кхача
1230,kommen::V,आना,дӏакхача
1231,kommen::V,आना,схьакхача
1232,ankommen::V,पहुँचना,кхача
1233,ankommen::V,पहुँचना,схьакхача
1234,zurückkommen::V,लौटना,юхада
1235,zurückkommen::V,वापस आना,юхада
1236,bleiben::V,रहना,диса
1237,bleiben::V,रुकना,диса
1238,warten::V,इंतज़ार करना,хьежа
1239,warten::V,इंतज़ार करना,cобар дан
1240,erwarten::V,प्रतीक्षा करना,хьоьжуш ӏан
1241,suchen::V,ढूँढ़ना,леха
1242,finden::V,पाना,каро
1243,finden::V,ढूँढ़ निकालना,каро
1244,versuchen::V,कोशिश करना,дан хьажа
1245,vorbereiten::V,तैयार करना,кечъян
1246,lieben::V,प्यार करना,деза
1247,mögen::V,पसंद होना,безамхила
1248,lachen::V,हँसना,дела
1249,rühren::V,छूना,хьедан
1250,weinen::V,रोना,делха
1251,schimpfen::V,गाली देना,чехо
1252,sich ärgern::V,चिढ़ना,оьгӏазъэха
1253,sich ärgern::V,नाराज़ होना,оьгӏазъэха
1254,sich fürchten::V,डरना,кхера
1255,sich fürchten::V,भय खाना,кхера
1256,fürchten::V,डरना से,кхера
1257,fürchten::V,भय खाना से,кхера
1258,fliehen::V,भागना,дӏадада
1259,flüchten::V,निकल भागना,дӏадада
1260,sehen::V,देखना,ган
1261,anschauen::V,देखना,хьажа
1262,anschauen::V,देखना,хьежа
1263,ansehen::V,दृष्टि डालना पर,хьовса
1264,hören::V,सुनना,хаза
1265,zuhören::V,सुनना,ладогӏа
1266,probieren::V,चखना,хьажа
1267,riechen::V,सूँघना,хьожа яха
1268,fühlen::V,महसूस करना,хаадала
1269,scheinen::V,लगना,мотта
1270,zu sehen sein::V,दिखाई देना,гуш хила
1271,vernehmen::V,सुनना,бартхатта
1272,frieren::V,ठंड लगना,гӏоро
1273,frieren::V,सर्दी लगना,гӏоро
1274,tun::V,करना,дан
1275,können::V,सकना,дадала
1276,können::V,जानना,дадала
1277,wollen::V,चाहना,тӏергӏа
1278,anfangen::V,शुरू करना,доло
1279,beenden::V,ख़त्म करना,довла
1280,beenden::V,समाप्त करना,довла
1281,aufhören::V,बंद जाना,саца
1282,aufhören::V,समाप्त जाना,саца
1283,gelingen::V,बनना,кадала
1284,gelingen::V,अच्छा होना,кадала
1285,geraten::V,बन पड़ना,хила
1286,öffnen::V,खोलना,дӏаделла
1287,öffnen::V,खोलना,схьаделла
1288,schließen::V,बंद करना,къовла
1289,schließen::V,बंद करना,дӏачӏагӏа
1290,stellen::V,रखना,хlотто
1291,setzen::V,रखना,дийгӏа
1292,setzen::V,बिठाना,дийгӏа
1293,legen::V,रखना,охьадилла
1294,legen::V,लिटाना,охьадилла
1295,berühren::V,छूना,хьедан
1296,berühren::V,स्पर्श करना,хьедан
1297,verbinden::V,बाँधना,вовшахтаса
1298,bedecken::V,ढकना,тилла
1299,bedecken::V,ढकना,тӏетаса
1300,aufhängen::V,लटकाना,хьалаолла
1301,anzünden::V,जलाना,лато
1302,aufheben::V,उठाना,айа
1303,zurücklassen::V,पीछे छोड़ना,дита
1304,verlieren::V,खोना,дайа
1305,verlieren::V,गँवाना,дайа
1306,fallen lassen::V,गिराना,охьадожо
1307,machen::V,करना,дан
1308,machen::V,बनाना,дан
1309,herstellen::V,बनाना,дан
1310,herstellen::V,तैयार करना,дан
1311,bauen::V,बनाना,гӏишлоян
1312,bauen::V,निर्माण करना,гӏишлоян
1313,reparieren::V,मरम्मत करना,тадан
1314,verbessern::V,सुधारना,нисдан
1315,ändern::V,बदलना,хийца
1316,ändern::V,परीवर्तन करना,хийца
1317,graben::V,खोदना,ахка
1318,beugen::V,झुकाना,сатто
1319,biegen::V,झुकाना,сатто
1320,drehen::V,फेरना,хьовзо
1321,drehen::V,घुमाना,хьовзо
1322,wenden::V,पलटना,
1323,wenden::V,मोड़ना,
1324,umdrehen::V,घुमाना,хьовзo
1325,heben::V,उठाना,айа
1326,heben::V,उठाना,хьалаайа
1327,heben::V,ऊँचा करना,айа
1328,heben::V,ऊँचा करना,хьалаайа
1329,hochheben::V,उठाना,хьалаайа
1330,hochheben::V,ऊपर को उठाना,хьалаайа
1331,ergreifen::V,पकड़ना,дӏалаца
1332,ergreifen::V,हाथ में लेना,дӏалаца
1333,halten::V,धरना,латто
1334,halten::V,पकड़ना,латто
1335,drücken::V,दबाना,тӏетаӏо
1336,schieben::V,सरकाना,татта
1337,schieben::V,खिसकाना,татта
1338,kratzen::V,खुरचना,мӏараш тийса
1339,kratzen::V,खुजलाना,мӏараш тийса
1340,lecken::V,चाटना,мотт хьекха
1341,beißen::V,काटना,катoха
1342,abreißen::V,तोड़ना,схьадаккха
1343,abschneiden::V,काट करना,кхада
1344,binden::V,बाँधना,дӏадехка
1345,binden::V,बाँधना,вовшахтаса
1346,stecken::V,खोंसना,чудахийта
1347,brechen::V,तोड़ना,кагдан
1348,klopfen::V,खटखटाना,детта
1349,hauen::V,ठोकना,етта
1350,kleben::V,चिपकाना,тӏелато
1351,reiben::V,घिसना,хьекхо
1352,reiben::V,रगड़ना,хьекхо
1353,streichen::V,लगाना,тlехьакха
1354,schleifen::V,तेज़ करना,ирдан
1355,schneiden::V,कतरना,ларга
1356,rütteln::V,झकझोरना,лесто
1357,schütteln::V,हिलाना,лесто
1358,schwenken::V,घुमाना,лесто
1359,schütten::V,उँडेलना,дотта
1360,füllen::V,भरना,дуза
1361,füllen::V,ठूसना,дуза
1362,einwickeln::V,लपेटना,хьарчо
1363,tragen::V,ढोना,дахьа
1364,schleppen::V,घसीटना,ийзо
1365,ziehen::V,खींचना,озо
1366,aufbewahren::V,रखना,ӏалашдан
1367,werfen::V,फेंकना,кхосса
1368,fangen::V,पकड़ना,леца
1369,packen::V,पकड़ना,леца
1370,verstecken::V,छिपाना,къайладаккха
1371,teilen::V,बाँटना,декъа
1372,schicken::V,भेजना,дӏадахьийта
1373,bringen::V,लाना,дан
1374,hinzufügen::V,जोड़ना,тӏетоха
1375,bekommen::V,पाना,даккха
1376,erhalten::V,पाना,даккха
1377,erhalten::V,मिलना,даккха
1378,nehmen::V,लेना,схьаэца
1379,wählen::V,चुनना,харжа
1380,auswählen::V,चुनना,харжа
1381,bewahren::V,बनाए रखना,lалашдан
1382,behindern::V,रोकना,новкъарло ян
1383,verderben::V,ख़राब करना,талхо
1384,beschädigen::V,नुक़सान पहुँचाना,дохо
1385,zerbrechen::V,तोड़ना,дохо
1386,zerbrechen::V,तोड़ना,кагдан
1387,zerreißen::V,तोड़ना,хадо
1388,zerstören::V,नष्ट करना,дохо
1389,zerstören::V,नष्ट करना,кагдан
1390,zerstören::V,बरबाद करना,дохо
1391,zerstören::V,बरबाद करना,кагдан
1392,verbrennen::V,जलाना,даго
1393,geben::V,देना,яла
1394,reichen::V,थमाना,дӏадала
1395,reichen::V,थमाना,дӏакховдо
1396,schenken::V,भेंट देना,совгӏат дан
1397,versprechen::V,वादा करना,ваӏда дан
1398,wünschen::V,कामना करना,лаа
1399,loben::V,तारीफ़ करना,хасто
1400,küssen::V,चूमना,оба яккха
1401,wiegen::V,झुलाना,тахка
1402,zudecken::V,ढकना,тӏетаса
1403,wecken::V,जगाना,самадаккха
1404,zeigen::V,दिखाना,гайта
1405,führen::V,रास्ता दिखाना,дига
1406,lehren::V,पढ़ाना,ӏамо
1407,unterrichten::V,सिखाना,хьеха
1408,aufziehen::V,पालना,кхио
1409,leiten::V,संचालन करना,урхалла дан
1410,antreiben::V,हड़बड़ाना,сихдан
1411,lassen::V,-आना,-йта
1412,lassen::V,कराना,-йта
1413,einladen::V,बुलाना,кхайкха
1414,vereinigen::V,मिलाना,цхьаьнатоха
1415,vereinigen::V,संयुक्त करना,цхьаьнатоха
1416,besuchen::V,मिलना से,хьажахIотта
1417,besuchen::V,मिलने जाना से,хьажахIотта
1418,treffen::V,मिलना,дуьхьалкхета
1419,sich versammeln::V,इकट्ठा होना,гулдан
1420,spielen::V,खेलना,ловза
1421,singen::V,गाना,лакха
1422,tanzen::V,नाचना,хелхадала
1423,sich trennen::V,अलग होना,къаста
1424,verlassen::V,छोड़ना,дита
1425,retten::V,बचाना,кӏелхьардаккха
1426,bewachen::V,आँख रखना पर,ха дан
1427,schützen::V,रक्षा करना,лардан
1428,verteidigen::V,रक्षा करना,лардан
1429,sich schlagen::V,हाथापाई करना,етта
1430,schießen::V,गोली मारना,детта
1431,siegen::V,जीतना,тола
1432,siegen::V,विजय पाना,тола
1433,ärgern::V,चिढ़ाना,оьгӏаздахийта
