,Concept_ID,uz,ps
776,ihr::PRN,siz,تاسې
777,sie::PRN,ular,هغوی
778,was::FPRN,nima,څهٔ
779,wer::FPRN,kim,چا
780,wer::FPRN,kim,څوک
781,wo::FADV,qaerda,چيری
782,wo::FADV,qaerda,چېرته
783,wohin::FADV,qayerga,چېرته
784,wie::FADV,qanday,څنګه
785,warum::FADV,nega,ولې
786,wieviel::FNUM,qancha,څو
787,wieviel::FNUM,qancha,څومره
788,eins::NUM,bir,یو
789,zwei::NUM,ikki,دوه
790,drei::NUM,uch,درې
791,vier::NUM,to'rt,څلور
792,fünf::NUM,besh,پنځه
793,sechs::NUM,olti,شپږ
794,sieben::NUM,etti,اوه
795,acht::NUM,sakkiz,اته
796,neun::NUM,to'qqiz,نهه
797,zehn::NUM,o'n,لس
798,elf::NUM,o'n bir,یوولس
799,zwölf::NUM,o'n ikki,دولس
800,zwanzig::NUM,yigirma,شل
801,dreißig::NUM,o'ttiz,دېرش
802,vierzig::NUM,qirq,څلوېښت
803,fünfzig::NUM,ällik,پنځوس
804,sechzig::NUM,oltmish,شپېته
805,siebzig::NUM,etmish,اویا
806,achtzig::NUM,sakson,اتیا
807,neunzig::NUM,to'qson,نوي
808,hundert::NUM,yuz,سل
809,tausend::NUM,ming,زر
810,und::CNJ,va,او
811,oder::CNJ,yo,ېا
812,stehen::V,turmoq,درېدل
813,sitzen::V,o'tirmoq,کښېنستل
814,liegen::V,yotmoq,ملاستل
815,hängen::V,osilmoq,ځړېدل
816,werden::V,bo'lmoq,کېدل
817,passieren::V,bo'lib o'tmoq,پېښېدل
818,beginnen::V,boshlanmoq,شروع کېدل
819,enden::V,bitmoq,خلاصدل
820,enden::V,bitmoq,تمامېدل
821,wechseln::V,o'zgarmoq,تغییر موندل
822,aufgehen[Sonne]::V,chiqmoq,ختل
823,untergehen[Sonne]::V,botmoq,لوېدل
824,untergehen[Sonne]::V,botmoq,پرېوتل
825,scheinen[Sonne]::V,yaraqlamoq,رڼا کول
826,donnern::V,gulduramoq,تنېدل
827,donnern::V,gulduramoq,غړمبېدل
828,wehen::V,elpimoq,چلېدل
829,strömen::V,oqmoq,بهېدل
830,fließen::V,oqmoq,بهېدل
831,fließen::V,oqmoq,تویېدل
832,sich drehen::V,aylanmoq,ګرځېدل
833,sich drehen::V,aylanmoq,چورلېدل
834,schwanken::V,qoqilmoq,زنګېدل
835,schwingen::V,lopillamoq,زنګېدل
836,fallen::V,tushmoq,ولېدل
837,brennen::V,yonmoq,سوځېدل
838,rauchen::V,tutamoq,لوګی کول
839,regnen::V,yomg'ir yog'moq,باران اورېدل
840,gefrieren::V,muzlamoq,کنګل نيول
841,tauen::V,ärimoq,وېلې کېدل
842,schmelzen::V,ärimoq,وېلې کېدل
843,trocknen::V,qurimoq,وچېدل
844,sieden::V,qaynamoq,اېشېدل
845,faulen::V,chirimoq,خرابېدل
846,verfaulen::V,chirimoq,ورستېدل
847,reißen::V,qayt qilmoq,شلېدل
848,versinken::V,g'arq bo'lmoq,ډوېېدل
849,vergehen::V,o'tmoq,تېرېدل
850,erscheinen::V,zuhur ätmoq,ښکارېدل
851,verschwinden::V,yo'qolmoq,ورکېدل
852,sinken::V,pasaymoq,ښکته کېدل
853,abnehmen::V,kamaymoq,کمېدل
854,zunehmen::V,urchimoq,زیاتېدل
855,steigen::V,oshmoq,جګېدل
856,steigen::V,oshmoq,پورته کېدل
857,wachsen::V,o'smoq,وده کول
858,glänzen::V,porlamoq,ځلېدل
859,funkeln::V,yalt ätmoq,پړکېدل
860,lärmen::V,taraq ätmoq,غال و غول کول
861,läuten::V,jiringlamoq,زنګ وهل
862,klingeln::V,jiringlamoq,زنګ وهل
863,klirren::V,sharaqlamoq,کړنګېدل
864,brausen::V,vag'illamoq,تلاطم کول
865,rauschen::V,shitirlamoq,شڼهار کول
866,klingen::V,yangramoq,آواز کول
867,bellen::V,hurmoq,غپېدل
868,heulen::V,uvlamoq,انګلل
869,blasen::V,puflamoq,پو کول
870,pfeifen::V,xushtak chalmoq ,شپېلک وهل
871,schreien::V,qiyqirmoq,ناره کول
872,stöhnen::V,nola qilmoq,زګېروی کول
873,zittern::V,titramoq,لړزېدل
874,leben::V,yashamoq,ژوند کول
875,geboren werden::V,tug'ilmoq,زېږېدل
876,atmen::V,nafas chiqarmoq,ساه کښل
877,atmen::V,nafas chiqarmoq,تنفس کول
878,trinken::V,ichmoq,څښل
879,essen::V,emoq,خوړل
880,schlucken::V,yutmoq,غړپول
881,müde werden::V,horimoq,ستړی کېدل
882,einschlafen::V,uxlab qolmoq,ویده کېدل
883,schlafen::V,uxlamoq,خوب کول
884,aufwachen::V,uyg'onmoq,ویښېدل
885,aufstehen::V,qo'pmoq,پاڅېدل
886,sich erholen::V,dam olmoq,استراحت کول
887,krank werden::V,kasallanmoq,رنځورېدل
888,krank sein::V,betob yotmoq,ناجوړېدل
889,schmerzen::V,og'rimoq,خوږېدل
890,schmerzen::V,og'rimoq,درد کول
891,husten::V,yo'talmoq,ټوخېدل
892,genesen::V,tuzalmoq,رغېدل
893,sterben::V,o'lmoq,مړل
894,umkommen::V,halok bo'lmoq,تلفېدل
895,sich bewegen::V,harakat qilmoq,چلېدل
896,sich bewegen::V,harakat qilmoq,حرکت کول
897,sich rühren::V,qimirlamoq,ښورېدل
898,sich erheben::V,qo'pmoq,درېدل
899,sich setzen::V,o'tirmoq,کښېنستل
900,hinfallen::V,yiqilmoq,لوېدل
901,laufen::V,yurmoq,منډې وهل
902,schreiten::V,yurmoq,قدم ایښودل
903,spazierengehen::V,sayr ätmoq,چکر وهل
904,eilen::V,tezlamoq,بېړه کول
905,sich beeilen::V,shoshmoq,عجله کول
906,sausen::V,chopqillamoq,ځغستل
907,rennen::V,yugurmoq,زغلېدل
908,springen::V,sakramoq,ټوپ وهل
909,klettern::V,yuqorilamoq,ختل
910,schaukeln::V,irg'amoq,زنګېدل
911,kriechen::V,ämaklamoq,خاپوړی وهل
912,schwimmen::V,suzmoq,لامبو وهل
913,tauchen::V,chu'mmoq,غوټه وهل
914,rudern::V,eshkak eshmoq,پارو وهل
915,fahren::V,haydamoq,تلل
916,fliegen::V,uchmoq,الوتل
917,gehen::V,bormoq,تلل
918,weggehen::V,ketoq,بهر وتل
919,abfahren::V,jo'namoq,تلل
920,anhalten::V,to'xtamoq,ودرېدل
921,hineingehen::V,kirmoq,داخلېدل
922,eintreten::V,kirmoq,ننوتل
923,kommen::V,kelmoq,راتلل
924,ankommen::V,etib kelmoq,رسېدل
925,zurückkommen::V,qaytib kelmoq,بېرته راتلل
926,bleiben::V,qolmoq,پاتې کېدل
927,warten::V,poylamoq,انتظار وېستل
928,erwarten::V,kutmoq,انتظار کول
929,suchen::V,izlamoq,لټول
930,finden::V,topmoq,میندل
931,finden::V,topmoq,پیدا کول
932,versuchen::V,chalishmoq,هڅه کول
933,vorbereiten::V,hozirlamoq,چمتوکول
934,lieben::V,sevmoq,مینه لرل
935,mögen::V,ardoqlamoq,خوښول
936,mögen::V,ardoqlamoq,علاقه لرل
937,lachen::V,kulmoq,خندېدل
938,rühren::V,ta'sirlantirmoq,اغېزه کول
939,weinen::V,yig'lamoq,ژړل
940,schimpfen::V,koyinmoq,ښکنځا کول
941,sich ärgern::V,g'azab qilmoq,قهر راتلل
942,sich fürchten::V,hurkmoq,ډارېدل
943,fürchten::V,qo'rqmoq,ډارېدل
944,fliehen::V,qochmoq,تښتېدل
945,flüchten::V,qochmoq,تښتېدل
946,sehen::V,ko'rmoq,لیدل
947,anschauen::V,razm solmoq,کتل
948,ansehen::V,razm qilmoq,ننداره کول
949,hören::V,äshitmoq,اورېدل
950,zuhören::V,tinglamoq,غوږ نیول
951,probieren::V,tatib ko'rmoq,څکه کول
952,probieren::V,tatib ko'rmoq,چاشنی کول
953,riechen::V,iskamoq,بويول
954,fühlen::V,sezmoq,حسول
955,scheinen::V,tuyilmoq,ښکارېدل
956,zu sehen sein::V,ko'rinmoq,ښکارېدل
957,vernehmen::V,äshitmoq,خبرېدل
958,frieren::V,sovuq qotmoq,ساړه کېتل
959,tun::V,ätmoq,کول
960,können::V,-a olmoq,کولای شول
961,können::V,-a olmoq,د لاسه کېدل
962,können::V,-y olmoq,کولای شول
963,können::V,-y olmoq,د لاسه کېدل
964,wollen::V,istamoq,غوښتل
965,anfangen::V,boshlamoq,شروع کول
966,beenden::V,bitirmoq,ختمول
967,beenden::V,bitirmoq,پای ته رسول
968,aufhören::V,tinmoq,بس کول
969,gelingen::V,muvaffaqiyat qozonmoq,موفق کېدل
970,gelingen::V,muvaffaqiyat qozonmoq,بریالی کېدل
971,geraten::V,bo'lmoq,کېدل
972,öffnen::V,ochmoq,خلاصول
973,öffnen::V,ochmoq,پرانیستل
974,schließen::V,yopmoq,تړل
975,stellen::V,qo'ymoq,ایښودل
976,setzen::V,o'tqazmoq,کښېنول
977,legen::V,yotqizmoq,ایښودل
978,berühren::V,tegmoq,لاس وهل
979,verbinden::V,ulamoq,تړل
980,bedecken::V,bekitmoq,پوښول
981,aufhängen::V,ildirmoq,ځوړندول
982,anzünden::V,yondirmoq,بلول
983,aufheben::V,ko'tarmoq,پورته کول
984,zurücklassen::V,ayrilmoq,پرېښودل
985,verlieren::V,yo'qotmoq,ورکول
986,fallen lassen::V,tushirmoq,له لاسه لوېدل
987,machen::V,qilmoq,کول
988,herstellen::V,chiqarmoq,جوړول
989,herstellen::V,chiqarmoq,توليدول
990,bauen::V,solmoq,جوړول
991,reparieren::V,tuzatmoq,ترمیمول
992,verbessern::V,isloh qilmoq,اصلاح کول
993,ändern::V,o'zgartirmoq,تغیر ورکول
994,graben::V,qazimoq,کيندل
995,beugen::V,bukmoq,ټیټول
996,biegen::V,bukmoq,کږول
997,drehen::V,aylantirmoq,ګرځول
998,wenden::V,burmoq,اړول
999,umdrehen::V,ag'darmoq,اړول
1000,heben::V,yuksaltirmoq,جګول
1001,heben::V,yuksaltirmoq,پورته کول
1002,hochheben::V,ko'tarmoq,جګول
1003,ergreifen::V,tutamlamoq,نیول
1004,halten::V,tutmoq,نیول
1005,drücken::V,bosmoq,کښېکښل
1006,schieben::V,surmoq,پوری وهل
1007,kratzen::V,qashimoq,ګرول
1008,lecken::V,mijimoq,څټل
1009,beißen::V,tishlamoq,چیچل
1010,abreißen::V,emirmoq,شکول
1011,abschneiden::V,cho'rt kesmoq,پرېکول
1012,binden::V,bog'lamoq,تړل
1013,stecken::V,suqmoq,ټومبل
1014,brechen::V,sindirmoq,ماتول
1015,klopfen::V,dukurlamoq,ټکول
1016,hauen::V,urmoq,ټکول
1017,kleben::V,yopishtirmoq,نښلول
1018,kleben::V,yopishtirmoq,سرېښول
1019,reiben::V,surkamoq,مږل
1020,streichen::V,surkamoq,مښل
1021,schleifen::V,qayramoq,تېره کول
1022,schneiden::V,kesmoq,غوڅول
1023,schneiden::V,kesmoq,پرېکول
1024,rütteln::V,chayqamoq,خوڅول
1025,schütteln::V,chayqamoq,ښورول
1026,schwenken::V,chayqatmoq,خوڅول
1027,schütten::V,quymoq,اچول
1028,schütten::V,quymoq,تویول
1029,füllen::V,to'ldirmoq,ډکول
1030,einwickeln::V,chulg'amoq,پېچل
1031,einwickeln::V,chulg'amoq,نغښتل
1032,tragen::V,tashimoq,وړل
1033,schleppen::V,sudramoq,وړل
1034,ziehen::V,tortmoq,کښل
1035,aufbewahren::V,tutmoq,ساتل
1036,werfen::V,tashlamoq,اچول
1037,werfen::V,tashlamoq,غورځول
1038,fangen::V,tutmoq,نیول
1039,fangen::V,tutmoq,ګیرول
1040,packen::V,opqochmoq,نیول
1041,verstecken::V,yashirmoq,پټول
1042,teilen::V,bo'lmoq,وېشل
1043,teilen::V,bo'lmoq,تقسیمول
1044,schicken::V,yubormoq,لېږل
1045,schicken::V,yubormoq,استول
1046,bringen::V,keltirmoq,راوړل
1047,hinzufügen::V,tirkamoq,زیاتول
1048,bekommen::V,olmoq,حاصلول
1049,erhalten::V,olmoq,اخیستل
1050,nehmen::V,olmoq,نیول
1051,nehmen::V,olmoq,اخيستل
1052,wählen::V,saylamoq,خوښول
1053,auswählen::V,saylamoq,چنده کول
1054,bewahren::V,saqlamoq,ساتل
1055,behindern::V,xalal bermoq,مانع کېدل
1056,behindern::V,xalal bermoq,ممانعت کول
1057,verderben::V,xazon qilmoq,خرابېدل
1058,beschädigen::V,buzmoq,ورانول
1059,zerbrechen::V,sindirmoq,ماتول
1060,zerreißen::V,yirtmoq,څیرې کول
1061,zerstören::V,vayron qilmoq,ړنګول
1062,zerstören::V,vayron qilmoq,ورانول
1063,verbrennen::V,kuydirmoq,سوځول
1064,geben::V,bermoq,ورکول
1065,reichen::V,bermoq,ورکول
1066,schenken::V,sovg'a qilmoq,بښل
1067,versprechen::V,va'da bermoq,لوز کول
1068,wünschen::V,orziqmoq,غوښتل
1069,loben::V,maqtamoq,ستایل
1070,loben::V,maqtamoq,تمجید کول
1071,küssen::V,o'pmoq,ښکلول
1072,wiegen::V,tebratmoq,زنګول
1073,zudecken::V,yopmoq,پوښول
1074,wecken::V,uyg'otmoq,ويښول
1075,zeigen::V,ko'rsatmoq,ښودل
1076,führen::V,boshlik bo'lmoq,بیول
1077,lehren::V,o'rgatmoq,درس ورکول
1078,lehren::V,o'rgatmoq,تعلیم ورکول
1079,unterrichten::V,dars bermoq,درس ورکول
1080,aufziehen::V,o'stirmoq,روزل
1081,leiten::V,boshqarmoq,رهبری کول
1082,leiten::V,boshqarmoq,لارښوونه کول
1083,antreiben::V,shoshiltirmoq,چټک کول
1084,lassen::V,ruxsat bermoq,اړکول
1085,einladen::V,taklif kilmoq,بلل
1086,vereinigen::V,qo'shmoq,متحد کول
1087,vereinigen::V,qo'shmoq,یوځای کول
1088,besuchen::V,mehmonga bormoq,کتنه کول
1089,treffen::V,duchor bo'lmoq,ليدل
1090,treffen::V,duchor bo'lmoq,تلقی کول
1091,sich versammeln::V,to'planmoq,راغونډېدل
1092,spielen::V,o'ynamoq,لوبه کول
1093,singen::V,yalla qilmoq,سندرې وېل
1094,tanzen::V,raqs qilmoq,ګډېدل
1095,sich trennen::V,yakkalanmoq,بېلېدل
1096,verlassen::V,qoldirmoq,ترک کول
1097,retten::V,qutqazmoq,نجات ورکول
1098,bewachen::V,qo'rimoq,ساتل
1099,bewachen::V,qo'rimoq,حفاظت کول
1100,schützen::V,yoniga olmoq,ژغورل
1101,verteidigen::V,yoqlamoq,دفاع کول
1102,sich schlagen::V,yoqalashmoq,جنګېدل
1103,schießen::V,otmoq,ویشتل
1104,siegen::V,engmoq,غالبېدل
1105,ärgern::V,jahl chiqarmoq,خپه کول
1106,schlagen::V,urmoq,وهل
1107,treten::V,tepmoq,په لغته وهل
1108,stechen::V,qadamoq,ټومبل
1109,stoßen::V,turtmoq,ټېل وهل
1110,stoßen::V,turtmoq,پوری وهل
1111,stehlen::V,o'g'rilamoq,تښتول
1112,stehlen::V,o'g'rilamoq,غلا کول
1113,stören::V,tebratmoq,ماتول
1114,belästigen::V,g'ashini keltirmoq,ځورول
1115,belästigen::V,g'ashini keltirmoq,تکلیف ورکول
1116,verbergen::V,berkitmoq,پټول
1117,täuschen::V,aldamoq,تېرایستل
1118,täuschen::V,aldamoq,خطا ایستل
1119,betrügen::V,tirriq qilmoq,غولول
1120,töten::V,o'ldirmoq,وژل
1121,töten::V,o'ldirmoq,مړ کول
1122,wohnen::V,istiqomat qilmoq,اوسېدل
1123,arbeiten::V,ishlamoq,کار کول
1124,sammeln::V,yig'moq,راټولول
1125,sammeln::V,yig'moq,راغونډول
1126,pflücken::V,termoq,شکول
1127,jagen::V,ov qilmoq,ښکار کول
1128,fischen::V,baliq ovlamoq,کب نيول
1129,fassen::V,ilinmoq,نیول
1130,fassen::V,ilinmoq,ګیرول
1131,hüten::V,boqtirmoq,پوول
1132,treiben::V,haydamoq,بیول
1133,anbinden::V,bog'lamoq,تړل
1134,füttern::V,edirmoq,خوراک ورکول
1135,melken::V,sog'moq,لوشل
1136,hacken::V,chopmoq,پی کول
1137,gießen::V,oqizmoq,اوبه کول
1138,reifen::V,qizarmoq,رسېدل
1139,zubereiten::V,pishirmoq,تیارول
1140,kochen::V,qaynatmoq,پخول
1141,backen::V,yopmoq,پخول
1142,braten::V,qovurmoq,وريتول
1143,umrühren::V,atalamoq,لړل
1144,stricken::V,to'qimoq,اوبدل
1145,nähen::V,tikmoq,ګنډل
1146,färben::V,bo'yoqlamoq,رنګول
1147,reinigen::V,tozalamoq,صافول
1148,waschen::V,yuvmoq,مینځل
1149,abwischen::V,surkamoq,وچول
1150,spülen::V,chaymoq,کنګالول
1151,fegen::V,cho'tkalamoq,جارو کول
1152,kehren::V,supurmoq,جارو کول
1153,baden::V,cho'milmoq,لمبېدل
1154,sich waschen::V,yuvinmoq,ځان مينځل
1155,ausziehen::V,echintirmoq,کښل
1156,ausziehen::V,echintirmoq,ایستل
1157,anziehen::V,kiymoq,اغوستل
1158,sich anziehen::V,kiyinmoq,کالی اغوستل
1159,kämmen::V,taramoq,ګمنځول
1160,schmücken::V,yasatmoq,ښکلی کول
1161,sagen::V,aytmoq,وېل
1162,sprechen::V,so'zlamoq,وېل
1163,sprechen::V,so'zlamoq,غږېدل
1164,reden::V,gapirmoq,ګړېدل
1165,reden::V,gapirmoq,خبرې کول
1166,sich unterhalten::V,suhbatlashmoq,خبری کول
1167,fragen::V,so'ramoq,پوښتنه کول
1168,bitten::V,iltimos qilmoq,غوښتل
1169,erzählen::V,aytib bermoq,کيسه کول
1170,erzählen::V,aytib bermoq,حکايت کول
1171,mitteilen::V,bildirmoq,خبرول
1172,mitteilen::V,bildirmoq,خبر ورکول
1173,nennen::V,atamoq,نوم ايښودل
1174,rufen::V,chaqirmoq,بلل
1175,prahlen::V,gerdaymoq,لاپې وهل
1176,übersetzen::V,tarjima qilmoq,ژباړل
1177,übersetzen::V,tarjima qilmoq,ترجمه کول
1178,denken::V,o'ylamoq,فکر کول
1179,glauben::V,ishonmoq,باور کول
1180,bemerken::V,payqamoq,لیدل
1181,erkennen::V,tanimoq,پېژندل
1182,begreifen::V,tushunmoq,رسېدل
1183,begreifen::V,tushunmoq,پوهېدل
1184,verstehen::V,anglamoq,پوهېدل
1185,lernen::V,o'qimoq,زده کول
1186,lernen::V,o'qimoq,درس لوستل
1187,wissen::V,bilmoq,پوهېدل
1188,sich erinnern an::V,äsni tanimoq,یادول
1189,sich erinnern an::V,äsni tanimoq,په یاد راوړل
1190,vergessen::V,unutmoq,هېرول
1191,messen::V,o'lchamoq,اندازه کول
1192,zählen::V,raqamlamoq,شمارل
1193,rechnen::V,cho'tlamoq,حسابول
1194,lesen::V,o'qimoq,لوستل
1195,malen::V,rasm solmoq,رسمول
1196,zeichnen::V,chizmoq,رسمول
1197,schreiben::V,yozmoq,لیکل
1198,besitzen::V,ägalamoq,لرل
1199,kaufen::V,olmoq,رانیول
1200,verkaufen::V,sotmoq,خرڅول
1201,bezahlen::V,to'lamoq,تأدیه کول
1202,zahlen::V,to'lamoq,کسات اخيستل
1203,beherrschen::V,ägalamoq,تسلط لرل
1204,ertragen::V,chidamoq,زغمل
