,Concept_ID,hi,tr
766,Tuch::N,वस्त्र,bez
767,Handtuch::N,अँगोछा,havlu
768,Kraft::N,ज़ोर,güç
769,Kraft::N,ज़ोर,kuvvet
770,Kraft::N,शक्ति,güç
771,Kraft::N,शक्ति,kuvvet
772,Stärke::N,बल,kuvvet
773,Stärke::N,ताक़त,kuvvet
774,Gesundheit::N,स्वास्थ्य,sağlık
775,Gesundheit::N,तंदुरुस्ती,sağlık
776,Krankheit::N,रोग,hastalık
777,Krankheit::N,बीमारी,hastalık
778,Schmerz::N,दर्द,ağrı
779,Schmerz::N,दर्द,sancı
780,Schmerz::N,पीड़ा,ağrı
781,Schmerz::N,पीड़ा,sancı
782,Wunde::N,घाव,yara
783,Wunde::N,ज़ख़्म,yara
784,Fieber::N,ज्वर,ateş
785,Fieber::N,बुख़ार,ateş
786,Arznei::N,दवा,ilâç
787,Arznei::N,औषाधि,ilâç
788,Brücke::N,पुल,köprü
789,Brücke::N,सेतु,köprü
790,Brunnen::N,कुआँ,kuyu
791,Brunnen::N,कुआँ,çeşme
792,Weide::N,चरागाह,otlak
793,Pfad::N,पथ,patika
794,Pfad::N,पथ,keçiyolu
795,Pfad::N,पगडंडी,patika
796,Pfad::N,पगडंडी,keçiyolu
797,Weg::N,मार्ग,yol
798,Straße::N,राह,yol
799,Straße::N,राह,cadde
800,Straße::N,रास्ता,yol
801,Straße::N,रास्ता,cadde
802,Dorf::N,गाँव,köy
803,Dorf::N,ग्राम,köy
804,Stadt::N,शहर,kent
805,Stadt::N,शहर,şehir
806,Brief::N,ख़त,mektup
807,Brief::N,पत्र,mektup
808,Brief::N,चिट्ठी,mektup
809,Buch::N,किताब,kitap
810,Buch::N,पुस्तक,kitap
811,Buchstabe::N,अक्षर,harf
812,Zeitung::N,अख़बार,gazete
813,Zeitung::N,समाचार-पत्र,gazete
814,Leben::N,जीवन,hayat
815,Leben::N,ज़िंदगी,hayat
816,Tod::N,मौत,ölüm
817,Tod::N,मृत्यु,ölüm
818,Grab::N,क़ब्र,kabir
819,Kirche::N,चर्च,kilise
820,Kirche::N,गिरजा,kilise
821,Sünde::N,पाप,günah
822,Sünde::N,गुनाह,günah
823,Gott::N,देव,tanrı
824,Gott::N,ईश्वर,tanrı
825,Arbeiter::N,मज़दूर,işçi
826,Chef::N,अध्यक्ष,şef
827,Chef::N,अध्यक्ष,müdür
828,Meister::N,शिल्पज्ञ,usta
829,Arzt::N,वैद्य,hekim
830,Arzt::N,वैद्य,doktor
831,Arzt::N,डॉक्टर,hekim
832,Arzt::N,डॉक्टर,doktor
833,Arzt::N,चिकित्सक,hekim
834,Arzt::N,चिकित्सक,doktor
835,Lehrer::N,शिक्षक,hoca
836,Lehrer::N,शिक्षक,öğretmen
837,Lehrer::N,अध्यापक,hoca
838,Lehrer::N,अध्यापक,öğretmen
839,Geld::N,धन,para
840,Geld::N,पैसा,para
841,Geschäft::N,सौदा,ticaret
842,Geschäft::N,व्यापार,ticaret
843,Laden::N,दुकान,dükkân
844,Preis::N,दाम,fiyat
845,Preis::N,मूल्य,fiyat
846,Ware::N,माल,mal
847,Ware::N,पण्य,mal
848,Nutzen::N,लाभ,fayda
849,Nutzen::N,फ़ायदा,fayda
850,Reichtum::N,धन,servet
851,Reichtum::N,धन,zenginlik
852,Reichtum::N,दौलत,servet
853,Reichtum::N,दौलत,zenginlik
854,Welt::N,विश्व,dünya
855,Welt::N,दुनिया,dünya
856,Land::N,देश,ülke
857,Land::N,मुल्क,ülke
858,Staat::N,राज्य,devlet
859,Staat::N,राष्ट्र,devlet
860,König::N,राजा,kral
861,König::N,बादशाह,kral
862,Macht::N,शासन,kudret
863,Macht::N,शासन,iktidar
864,Macht::N,सत्ता,kudret
865,Macht::N,सत्ता,iktidar
866,Grenze::N,सरहद,had
867,Grenze::N,सरहद,sınır
868,Krieg::N,जंग,savaş
869,Krieg::N,युद्ध,savaş
870,Feind::N,शत्रु,düşman
871,Feind::N,दुश्मन,düşman
872,Gewalt::N,हिंसा,zor
873,Gewalt::N,हिंसा,cebir
874,Kampf::N,लड़ाई,savaş
875,Kampf::N,संघर्ष,savaş
876,Bogen[Waffe]::N,कमान,yay
877,Pfeil::N,बान,ok
878,Gewehr::N,बंदूक़,tüfek
879,Fehler::N,भूल,hata
880,Fehler::N,भूल,yanlış
881,Fehler::N,ग़लती,hata
882,Fehler::N,ग़लती,yanlış
883,Lüge::N,झूठ,yalan
884,Lüge::N,असत्य,yalan
885,Schaden::N,हानि,zarar
886,Schaden::N,नुक़सान,zarar
887,Unglück::N,मुसीबत,felâket
888,Unglück::N,मुसीबत,talihsizlik
889,Unglück::N,विपात्ति,felâket
890,Unglück::N,विपात्ति,talihsizlik
891,Schuld::N,दोष,suç
892,Schuld::N,दोष,kabahat
893,Schuld::N,क़सूर,suç
894,Schuld::N,क़सूर,kabahat
895,Alter::N,आयु,yaş
896,Alter::N,उम्र,yaş
897,Schluss::N,अंत,son
898,Schluss::N,समाप्ति,son
899,Zeit::N,काल,zaman
900,Zeit::N,वक़्त,zaman
901,Tag::N,दिन,gün
902,Tag::N,रोज़,gün
903,Morgen::N,सुबह,sabah
904,Mittag::N,दोपहर,öğle
905,Mittag::N,मध्याह्न,öğle
906,Abend::N,शाम,akşam
907,Abend::N,संध्या,akşam
908,Nacht::N,रात,gece
909,Nacht::N,रात्रि,gece
910,Woche::N,हफ़्ता,hafta
911,Monat::N,मास,ay
912,Monat::N,महीना,ay
913,Jahr::N,बरस,yıl
914,Jahr::N,बरस,sene
915,Jahr::N,वर्ष,yıl
916,Jahr::N,वर्ष,sene
917,Frühling::N,वसंत,ilkbahar
918,Sommer::N,गरमी,yaz
919,Sommer::N,ग्रीष्म,yaz
920,Herbst::N,शरत्,güz
921,Herbst::N,शरत्,sonbahar
922,Herbst::N,पतझड़,güz
923,Herbst::N,पतझड़,sonbahar
924,Winter::N,जाड़ा,kış
925,Winter::N,सर्दियाँ,kış
926,Januar::N,जनवरी,ocak
927,Februar::N,फ़रवरी,şubat
928,März::N,मार्च,mart
929,April::N,अप्रैल,nisan
930,Mai::N,मई,mayıs
931,Juni::N,जून,haziran
932,Juli::N,जुलाई,temmuz
933,August::N,अगस्त,ağustos
934,September::N,सितंबर,eylül
935,Oktober::N,अक्तूबर,ekim
936,November::N,नवंबर,kasım
937,Dezember::N,दिसंबर,aralık
938,Montag::N,पीर,pazartesi
939,Montag::N,सोमवार,pazartesi
940,Dienstag::N,मंगलवार,salı
941,Mittwoch::N,बुधवार,çarşamba
942,Donnerstag::N,गुरुवार,perşembe
943,Donnerstag::N,बृहस्पतिवार,perşembe
944,Freitag::N,शुक्रवार,cuma
945,Samstag::N,सनीचर,cumartesi
946,Samstag::N,शनिवार,cumartesi
947,Sonntag::N,इतवार,pazar
948,Sonntag::N,रविवार,pazar
949,groß::A,बड़ा,büyük
950,klein::A,कम,ufak
951,klein::A,कम,küçük
952,klein::A,छोटा,ufak
953,klein::A,छोटा,küçük
954,lang::A,लंबा,uzun
955,lang::A,दीर्घ,uzun
956,kurz::A,लधु,kısa
957,kurz::A,छोटा,kısa
958,breit::A,चौड़ा,enli
959,breit::A,चौड़ा,geniş
960,schmal::A,तंग,dar
961,schmal::A,सँकरा,dar
962,dicht::A,सघन,sık
963,dicht::A,सघन,yoğun
964,dick[Gegenstand]::A,मोटा,kalın
965,dick[Gegenstand]::A,मोटा,iri
966,dünn::A,महीन,ince
967,dünn::A,बारीक,ince
968,fein::A,कोमल,ince
969,fein::A,कोमल,narin
970,fein::A,सूक्ष्म,ince
971,fein::A,सूक्ष्म,narin
972,fest::A,दृढ़,sabit
973,fest::A,दृढ़,sağlam
974,fest::A,मज़बूत,sabit
975,fest::A,मज़बूत,sağlam
976,flach::A,चपटा,düz
977,flach::A,चपटा,yassı
978,glatt::A,चौरस,düz
979,glatt::A,चिकना,düz
980,hart::A,कठोर,katı
981,hart::A,सख़्त,katı
982,weich::A,नरम,yumuşak
983,weich::A,मुलायम,yumuşak
984,rund::A,गोल,yuvarlak
985,rund::A,वर्तुल,yuvarlak
986,spitz::A,नुकीला,sivri
987,scharf::A,पैना,keskin
988,stumpf::A,भोथरा,kör
989,schwer::A,भारी,ağır
990,schwer::A,वज़नी,ağır
991,schön::A,सुंदर,güzel
992,heiß::A,उष्ण,kızgın
993,warm::A,गरम,sıcak
994,kalt::A,सर्द,soğuk
995,kühl::A,ठंडा,serin
996,frisch::A,तर,taze
997,frisch::A,ताज़ा,taze
998,feucht::A,नम,nemli
999,feucht::A,नम,rutubetli
1000,feucht::A,भीगा,nemli
1001,feucht::A,भीगा,rutubetli
1002,nass::A,गीला,yaş
1003,nass::A,गीला,ıslak
1004,trocken::A,सूखा,kuru
1005,trocken::A,ख़ुश्क,kuru
1006,voll::A,भरा,dolu
1007,voll::A,भरा,dolmuş
1008,voll::A,पूरा,dolu
1009,voll::A,पूरा,dolmuş
1010,leer::A,ख़ाली,boş
1011,offen::A,खुला,açık
1012,geschlossen::A,बंद,kapalı
1013,sauber::A,साफ़,pak
1014,sauber::A,साफ़,temiz
1015,sauber::A,सुथरा,pak
1016,sauber::A,सुथरा,temiz
1017,schmutzig::A,गंदा,pis
1018,schmutzig::A,गंदा,kirli
1019,roh::A,कच्चा,çiğ
1020,reif::A,पक्व,olgun
1021,reif::A,पक्का,olgun
1022,lecker::A,मज़ेदार,lezzetli
1023,lecker::A,स्वादिष्ट,lezzetli
1024,süß::A,मीठा,tatlı
1025,süß::A,मीठा,şekerli
1026,bitter::A,कटु,acı
1027,bitter::A,कड़वा,acı
1028,sauer::A,खट्टा,ekşi
1029,hell::A,रोशन,aydınlık
1030,dunkel::A,अँधेरा,karanlık
1031,schwarz::A,काला,kara
1032,schwarz::A,काला,siyah
1033,schwarz::A,स्याह,kara
1034,schwarz::A,स्याह,siyah
1035,weiß::A,सफ़ेद,ak
1036,weiß::A,सफ़ेद,beyaz
1037,rot::A,लाल,kırmızı
1038,rot::A,सुर्ख़,kırmızı
1039,gelb::A,पीला,sarı
1040,gelb::A,ज़र्द,sarı
1041,blau::A,नीला,mavi
1042,blau::A,आसमानी,mavi
1043,grün::A,हरा,yeşil
1044,grau::A,धूसर,boz
1045,bunt::A,रंगीन,renkli
1046,bunt::A,बहुरंगा,renkli
1047,billig::A,सस्ता,ucuz
1048,teuer::A,महँगा,pahalı
1049,wertvoll::A,क़ीमती,değerli
1050,wertvoll::A,मूल्यवान्,değerli
1051,blind::A,अंधा,kör
1052,taub::A,बहरा,sağır
1053,kräftig::A,ताक़तवर,dinç
1054,kräftig::A,ताक़तवर,kuvvetli
1055,kräftig::A,शक्तिशाली,dinç
1056,kräftig::A,शक्तिशाली,kuvvetli
1057,stark::A,प्रबल,güçlü
1058,stark::A,प्रबल,kuvvetli
1059,stark::A,बलवान्,güçlü
1060,stark::A,बलवान्,kuvvetli
1061,schwach::A,कमज़ोर,zayıf
1062,schwach::A,कमज़ोर,güçsüz
1063,fett::A,मोटा,şişman
1064,fett::A,मांसल,şişman
1065,schlank::A,पतला,narin
1066,schlank::A,छरहरा,narin
1067,hübsch::A,सुंदर,güzel
1068,hübsch::A,सुंदर,sevimli
1069,hübsch::A,ख़ूबसूरत,güzel
1070,hübsch::A,ख़ूबसूरत,sevimli
1071,böse::A,पापी,kötü
1072,böse::A,दुष्ट,kötü
1073,dumm::A,मूर्ख,aptal
1074,dumm::A,बुद्धू,aptal
1075,faul::A,आलसी,tembel
1076,faul::A,सुस्त,tembel
1077,fleißig::A,मेहनती,çalışkan
1078,fleißig::A,परिश्रमी,çalışkan
1079,geizig::A,कृपण,cimri
1080,geizig::A,कंजूस,cimri
1081,klug::A,समझदार,zekî
1082,klug::A,समझदार,akıllı
1083,klug::A,होशियार,zekî
1084,klug::A,होशियार,akıllı
1085,klug::A,अक़्लमंद,zekî
1086,klug::A,अक़्लमंद,akıllı
1087,geschickt::A,किशल,becerikli
1088,lieb::A,प्रिय,sevimli
1089,lieb::A,प्यारा,sevimli
1090,lustig::A,हँसमुख,neşeli
1091,lustig::A,ख़ुशदिल,neşeli
1092,sanft::A,नम्र,nazik
1093,hungrig::A,भूखा,aç
1094,krank::A,बीमार,hasta
1095,krank::A,बीमार,rahatsız
1096,krank::A,अस्वस्थ,hasta
1097,krank::A,अस्वस्थ,rahatsız
1098,nackt::A,नग्न,çıplak
1099,traurig::A,उदास,kederli
1100,traurig::A,उदास,üzüntülü
1101,traurig::A,रंजीदा,kederli
1102,traurig::A,रंजीदा,üzüntülü
1103,lebendig::A,जीता,canlı
1104,lebendig::A,ज़िंदा,canlı
1105,gut::A,अच्छा,iyi
1106,schlecht::A,बुरा,kötü
1107,schlecht::A,ख़राब,kötü
1108,richtig::A,ठीक,doğru
1109,schlimm::A,बुरा,kötü
1110,schlimm::A,अप्रिय,kötü
1111,wahr::A,सच,doğru
1112,wahr::A,सच,gerçek
1113,alt::A,पुराना,eski
1114,neu::A,नया,yeni
1115,ehemalig::A,भूतपूर्व,önceki
1116,alt[Lebewesen]::A,बूढ़ा,yaşlı
1117,alt[Lebewesen]::A,वृद्ध,yaşlı
1118,jung::A,जवान,genç
1119,arm::A,ग़रीब,fakir
1120,reich::A,धनी,zengin
1121,reich::A,अमीर,zengin
1122,bekannt::A,मालूम,bilinen
1123,berühmt::A,मशहूर,ünlü
1124,berühmt::A,मशहूर,meşhur
1125,berühmt::A,प्रसिद्ध,ünlü
1126,berühmt::A,प्रसिद्ध,meşhur
1127,fremd::A,विदेशी,yabancı
1128,fremd::A,अपरिचित,yabancı
1129,verschieden::A,अलग,ayrı
1130,verschieden::A,अलग,farklı
1131,verschieden::A,भिन्न,ayrı
1132,verschieden::A,भिन्न,farklı
1133,nah::A,नज़दीकी,yakın
1134,nah::A,नज़दीकी,bitişik
1135,fern::A,दूर,uzak
1136,fern::A,दूरस्थ,uzak
1137,linker::A,बायाँ,sol
1138,rechter::A,दायाँ,sağ
1139,rechter::A,दाहिना,sağ
1140,anderer::A,अन्य,diğer
1141,anderer::A,दूसरा,diğer
1142,erster::A,पहला,ilk
1143,erster::A,पहला,birinci
1144,erster::A,प्रथम,ilk
1145,erster::A,प्रथम,birinci
1146,zweiter::A,दूसरा,ikinci
1147,zweiter::A,द्वितीय,ikinci
1148,dritter::A,तीसरा,üçüncü
1149,letzter::A,अंतिम,son
1150,letzter::A,अंतिम,sonuncu
1151,letzter::A,आख़िरी,son
1152,letzter::A,आख़िरी,sonuncu
1153,allein::ADV,तनहा,yalnız
1154,allein::ADV,तनहा,tek başına
1155,allein::ADV,अकेले,yalnız
1156,allein::ADV,अकेले,tek başına
1157,auf einmal::ADV,वक़्त में,birden
1158,zusammen::ADV,एक साथ,beraber
1159,zusammen::ADV,एक साथ,birlikte
1160,zusammen::ADV,साथ साथ,beraber
1161,zusammen::ADV,साथ साथ,birlikte
1162,lange::ADV,देर तक,çok
1163,lange::ADV,देर तक,uzun
1164,plötzlich::ADV,सहसा,ansızın
1165,plötzlich::ADV,सहसा,birdenbire
1166,plötzlich::ADV,अचानक,ansızın
1167,plötzlich::ADV,अचानक,birdenbire
1168,sofort::ADV,तुरंत,hemen
1169,sofort::ADV,तुरंत,derhal
1170,später::ADV,बाद को,daha sonra
1171,später::ADV,बाद में,daha sonra
1172,jetzt::ADV,अब,şimdi
1173,jetzt::ADV,अभी,şimdi
1174,heute::ADV,आज,bugün
1175,morgen::ADV,कल,yarın
1176,bald::ADV,जल्दी,yakında
1177,dann::ADV,तब,sonra
1178,gestern::ADV,कल,dün
1179,einst::ADV,एक दिन,eskiden
1180,einst::ADV,पहले कभी,eskiden
1181,damals::ADV,उस समय,o zamanlar
1182,damals::ADV,उन दिनों,o zamanlar
1183,danach::ADV,इसके बाद,sonradan
1184,danach::ADV,इसके बाद,ondan sonra
1185,danach::ADV,इसके पश्चात्,sonradan
1186,danach::ADV,इसके पश्चात्,ondan sonra
1187,vorher::ADV,पहले,önce
1188,vorher::ADV,पहले,önceden
1189,vorher::ADV,पेशतर,önce
1190,vorher::ADV,पेशतर,önceden
1191,zuerst::ADV,पहले,ilk önce
1192,einmal::ADV,एक बार,bir defa
1193,einmal::ADV,एक दफ़ा,bir defa
1194,manchmal::ADV,कभी कभी,bazan
1195,oft::ADV,अक्सर,sık sık
1196,oft::ADV,अक्सर,çok defa
1197,immer::ADV,सदा,daima
1198,immer::ADV,सदा,her zaman
1199,immer::ADV,हमेशा,daima
1200,immer::ADV,हमेशा,her zaman
1201,niemals::ADV,कभी नहीं,asla değil
1202,niemals::ADV,कभी नहीं,hiçbir zaman
1203,niemals::ADV,कदापि नहीं,asla değil
1204,niemals::ADV,कदापि नहीं,hiçbir zaman
1205,hier::ADV,इधर,burada
1206,hier::ADV,यहाँ,burada
1207,hierhin::ADV,इधर को,buraya
1208,hierhin::ADV,यहाँ को,buraya
1209,von hier::ADV,यहाँ से,buradan
1210,dort::ADV,उधर,orada
1211,dort::ADV,उधर,şurada
1212,dort::ADV,वहाँ,orada
1213,dort::ADV,वहाँ,şurada
1214,dorthin::ADV,उधर को,oraya
1215,dorthin::ADV,उधर को,şuraya
1216,dorthin::ADV,वहाँ को,oraya
1217,dorthin::ADV,वहाँ को,şuraya
1218,geradeaus::ADV,सीधे,doğru
1219,vorwärts::ADV,आगे,ileri
1220,vorwärts::ADV,आगे को,ileri
1221,rückwärts::ADV,पीछे को,geri
1222,zurück::ADV,वापस,geriye
1223,unten::ADV,नीचे,aşağıda
1224,hinab::ADV,नीचे को,aşağıya
1225,oben::ADV,ऊपर,yukarıda
1226,hinauf::ADV,ऊपर को,yukarı
1227,hinauf::ADV,ऊपर को,yukarıya
1228,überall::ADV,हर जगह,her yerde
1229,überall::ADV,हर स्थान,her yerde
1230,nicht::ADV,न,-mi-
1231,nicht::ADV,न,değil
1232,nicht::ADV,नहीं,-mi-
1233,nicht::ADV,नहीं,değil
1234,ein wenig::ADV,कुछ,biraz
1235,ein wenig::ADV,ज़रा,biraz
1236,ein wenig::ADV,थोड़ा,biraz
1237,kaum::ADV,लगभग नहीं,dar
1238,kaum::ADV,लगभग नहीं,hemen hemen değil
1239,kaum::ADV,बराबर नहीं,dar
1240,kaum::ADV,बराबर नहीं,hemen hemen değil
1241,sehr::ADV,बहुत,pek
1242,sehr::ADV,बहुत,gayet
1243,so::ADV,ऐसा,öyle
1244,so::ADV,ऐसा,böyle
1245,noch::ADV,अभी तक,hâlâ
1246,noch::ADV,अभी तक,henüz
1247,nur::ADV,केवल,ancak
1248,nur::ADV,केवल,yalnız
1249,nur::ADV,सिर्फ़,ancak
1250,nur::ADV,सिर्फ़,yalnız
1251,schon::ADV,चुकना,çoktan
1252,wieder::ADV,फिर,tekrar
1253,wieder::ADV,फिर,yeniden
1254,wieder::ADV,दुबारा,tekrar
1255,wieder::ADV,दुबारा,yeniden
1256,vergebens::ADV,व्यर्थ,boşuna
1257,vor::PRP,के आगे,önünde
1258,vor::PRP,के सामने,önünde
1259,hinter::PRP,के पीछे,arkasında
1260,unter::PRP,के तले,altında
1261,unter::PRP,के नीचे,altında
1262,durch::PRP,के पार,sayesinde
1263,durch::PRP,के पार,ortasından
1264,neben::PRP,के पास,yanında
1265,neben::PRP,की बग़ल में,yanında
1266,zwischen::PRP,के बीच,arasında
1267,wegen::PRP,के कारण,dolayı
1268,wegen::PRP,की वजह से,dolayı
1269,dies::PRN,यह,bu
1270,das::PRN,वह,o
1271,das::PRN,वह,şu
1272,alles::PRN,सब,hepsi
1273,alles::PRN,सब,her şey
1274,alles::PRN,सब कुछ,hepsi
1275,alles::PRN,सब कुछ,her şey
1276,ich::PRN,मैं,ben
1277,du::PRN,तू,sen
1278,er::PRN,यह,o
1279,wir::PRN,हम,biz
1280,ihr::PRN,तुम,siz
1281,sie::PRN,ये,onlar
1282,was::FPRN,क्या,ne
1283,wer::FPRN,कौन,kim
1284,wo::FADV,किधर,nerede
1285,wohin::FADV,किधर,nereye
1286,wie::FADV,कैसे,nasıl
1287,warum::FADV,क्यों,neden
1288,wieviel::FNUM,कितना,kaç
1289,wieviel::FNUM,कितना,ne kadar
1290,eins::NUM,एक,bir
1291,zwei::NUM,दो,iki
1292,drei::NUM,तीन,üç
1293,vier::NUM,चार,dört
1294,fünf::NUM,पाँच,beş
1295,sechs::NUM,छह,altı
1296,sieben::NUM,सात,yedi
1297,acht::NUM,आठ,sekiz
1298,neun::NUM,नौ,dokuz
1299,zehn::NUM,दस,on
1300,elf::NUM,ग्यारह,on bir
1301,zwölf::NUM,बारह,on iki
1302,zwanzig::NUM,बीस,yirmi
1303,dreißig::NUM,तीस,otuz
1304,vierzig::NUM,चालीस,kırk
1305,fünfzig::NUM,पचास,elli
1306,sechzig::NUM,साठ,altmış
1307,siebzig::NUM,सत्तर,yetmiş
1308,achtzig::NUM,अस्सी,seksen
1309,neunzig::NUM,नव्वे,doksan
1310,hundert::NUM,सौ,yüz
1311,tausend::NUM,हज़ार,bin
1312,und::CNJ,और,ve
1313,und::CNJ,और,ile
1314,oder::CNJ,या,ya
1315,oder::CNJ,या,yahut
1316,stehen::V,खड़ा होना,durmak
1317,sitzen::V,बैठना,oturmak
1318,liegen::V,लेटना,yatmak
1319,hängen::V,लटकना,asılı olmak
1320,werden::V,बनना,olmak
1321,werden::V,बनना,olunmak
1322,passieren::V,होना,olmak
1323,beginnen::V,आरंभ होना,başlamak
1324,beginnen::V,प्रारंभ होना,başlamak
1325,enden::V,अंत होना,bitmek
1326,enden::V,अंत होना,sona ermek
1327,enden::V,ख़तम होना,bitmek
1328,enden::V,ख़तम होना,sona ermek
1329,wechseln::V,बदलना,değişmek
1330,aufgehen[Sonne]::V,चढ़ना,doğmak
1331,aufgehen[Sonne]::V,उदित होना,doğmak
1332,untergehen[Sonne]::V,अस्त हो जाना,batmak
1333,scheinen[Sonne]::V,रोशनी देना,parlamak
1334,donnern::V,गरजना,gök gürlemek
1335,wehen::V,चलना,esmek
1336,strömen::V,बहना,akmak
1337,strömen::V,प्रवाहित होना,akmak
1338,fließen::V,बहना,akmak
1339,fließen::V,प्रवाहित होना,akmak
1340,sich drehen::V,घूमना,dönmek
1341,schwanken::V,हिलना,sallanmak
1342,schwingen::V,हिलना,titremek
1343,fallen::V,गिरना,düşmek
1344,brennen::V,जलना,yanmak
1345,rauchen::V,धुआँ उड़ाना,tütmek
1346,regnen::V,बरसना,yağmak
1347,gefrieren::V,जमना,donmak
1348,tauen::V,गलना,erimek
1349,tauen::V,पिघलना,erimek
1350,schmelzen::V,गलना,erimek
1351,schmelzen::V,पिघलना,erimek
1352,trocknen::V,सूखना,kurumak
1353,sieden::V,उबलना,kaynamak
1354,faulen::V,गलना,çürümek
1355,faulen::V,सड़ना,çürümek
1356,verfaulen::V,गलना,çürümek
1357,verfaulen::V,सड़ना,çürümek
1358,reißen::V,फटना,yırtılmak
1359,versinken::V,डूबना,batmak
1360,vergehen::V,बीतना,geçmek
1361,vergehen::V,गुज़रना,geçmek
1362,erscheinen::V,दिखाई देना,görünmek
1363,verschwinden::V,ग़ायब होना,kaybolmak
1364,sinken::V,घटना,inmek
1365,sinken::V,उतरना,inmek
1366,abnehmen::V,घटना,azalmak
1367,zunehmen::V,बढ़ना,artmak
1368,zunehmen::V,बढ़ना,çoğalmak
1369,steigen::V,बढ़ना,artmak
1370,steigen::V,बढ़ना,yükselmek
1371,wachsen::V,उगना,büyümek
1372,wachsen::V,उगना,gelişmek
1373,glänzen::V,चमकना,parlamak
1374,funkeln::V,जगमगाना,parıldamak
1375,funkeln::V,टिमटिमाना,parıldamak
1376,lärmen::V,शोर मचाना,gürültü yapmak
1377,läuten::V,बजना,çalmak
1378,klingeln::V,बजना,zil çalmak
1379,klirren::V,झनझनाना,şakırdamak
1380,klirren::V,झनझनाना,zangırdamak
1381,brausen::V,साँय-साँय करना,köpürmek
1382,brausen::V,साँय-साँय करना,kükremek
1383,rauschen::V,सरसराना,fışırdamak
1384,klingen::V,बजना,tınlamak
1385,bellen::V,भौंकना,havlamak
1386,heulen::V,गुर्राना,ulumak
1387,blasen::V,फूँकना,üflemek
1388,pfeifen::V,सीटी देना,düdük çalmak
1389,schreien::V,चिल्लाना,bağırmak
1390,schreien::V,चिल्लाना,haykırmak
1391,stöhnen::V,कराहना,inlemek
1392,stöhnen::V,आहें भरना,inlemek
1393,zittern::V,काँपना,titremek
1394,leben::V,जीना,yaşamak
1395,leben::V,जीना,hayatta olmak
1396,geboren werden::V,पैदा होना,doğmak
1397,atmen::V,साँस लेना,solunmak
1398,atmen::V,साँस लेना,nefes almak
1399,trinken::V,पीना,içmek
1400,essen::V,खाना,yemek
1401,schlucken::V,निगलना,yutmak
1402,müde werden::V,थकना,yorulmak
1403,müde werden::V,उकताना,yorulmak
1404,einschlafen::V,सो जाना,uykuya dalmak
1405,schlafen::V,सोना,uyumak
1406,aufwachen::V,जागना,uyanmak
1407,aufstehen::V,उठना,kalkmak
1408,aufstehen::V,उठना,yataktan kalkmak
1409,sich erholen::V,सुस्ताना,dinlenmek
1410,sich erholen::V,आराम करना,dinlenmek
1411,krank werden::V,बीमार पड़ना,hastalanmak
1412,krank sein::V,बीमार होना,hasta olmak
1413,schmerzen::V,दुखना,ağrımak
1414,schmerzen::V,दर्द करना,ağrımak
1415,husten::V,खाँसना,öksürmek
1416,genesen::V,ठीक हो जाना,şifa bulmak
1417,genesen::V,स्वस्थ हो जाना,şifa bulmak
1418,sterben::V,मरना,ölmek
1419,sterben::V,मरना,vefat etmek
1420,umkommen::V,मरना,ölmek
1421,sich bewegen::V,चलना,hareket etmek
1422,sich bewegen::V,हिलना,hareket etmek
1423,sich rühren::V,हिलना,kımıldanmak
1424,sich erheben::V,उठना,kalkmak
1425,sich erheben::V,उठना,ayağa kalkmak
1426,sich setzen::V,बैठना,oturmak
1427,hinfallen::V,गिरना,yere düşmek
1428,laufen::V,चलना,yürümek
1429,schreiten::V,क़दम जाना,yürümek
1430,schreiten::V,क़दम जाना,adım atmak
1431,spazierengehen::V,सैर करना,gezmek
1432,spazierengehen::V,सैर करना,dolaşmak
1433,eilen::V,तेज़ी से जाना,seğirtmek
1434,eilen::V,शीघ्रता से चलना,seğirtmek
1435,sich beeilen::V,जल्दी करना,acele etmek
1436,sich beeilen::V,शीघ्रता करना,acele etmek
1437,sausen::V,बड़ी तेज़ी से चलना,hızla gitmek
1438,rennen::V,भागना,koşmak
1439,rennen::V,दौड़ना,koşmak
1440,springen::V,उछलना,atlamak
1441,springen::V,उछलना,sıçramak
1442,klettern::V,चढ़ना,tırmanmak
1443,schaukeln::V,झूलना,sallanmak
1444,kriechen::V,रेंगना,sürünmek
1445,schwimmen::V,तैरना,yüzmek
1446,tauchen::V,डूबना,dalmak
1447,rudern::V,खेना,kürek çekmek
1448,rudern::V,चप्पू चलाना,kürek çekmek
1449,fahren::V,चलना,gitmek
1450,fahren::V,यात्रा करना,gitmek
1451,fliegen::V,उड़ना,uçmak
1452,gehen::V,जाना,gitmek
1453,weggehen::V,चला जाना,gitmek
1454,weggehen::V,बाहर जाना,gitmek
1455,abfahren::V,छूटना,kalkmak
1456,abfahren::V,रवाना होना,kalkmak
1457,anhalten::V,रुकना,durmak
1458,anhalten::V,खड़ा होना,durmak
1459,hineingehen::V,घुसना,içeri girmek
1460,hineingehen::V,अंदर जाना,içeri girmek
1461,eintreten::V,प्रवेश करना,girmek
1462,kommen::V,आना,gelmek
1463,ankommen::V,पहुँचना,varmak
1464,zurückkommen::V,लौटना,dönmek
1465,zurückkommen::V,वापस आना,dönmek
1466,bleiben::V,रहना,kalmak
1467,bleiben::V,रुकना,kalmak
1468,warten::V,इंतज़ार करना,beklemek
1469,erwarten::V,प्रतीक्षा करना,beklemek
1470,suchen::V,ढूँढ़ना,aramak
1471,finden::V,पाना,bulmak
