,Concept_ID,nl,os
769,verschieden::A,verscheiden,алыхуызон
770,verschieden::A,verschillend,æндæр æмæ æндæр
771,verschieden::A,verschillend,алы
772,verschieden::A,verschillend,алыхуызон
773,nah::A,nabij,хӕстӕг
774,nah::A,nabijgelegen,хӕстӕг
775,fern::A,ver,дард
776,fern::A,ver,дӕрддаг
777,linker::A,linker,галиу
778,rechter::A,rechter,рахиз
779,anderer::A,andere,иннӕ
780,anderer::A,andere,ӕндӕр
781,erster::A,eerste,фыццаг
782,erster::A,eerste,фыццӕгӕм
783,zweiter::A,tweede,дыккаг
784,zweiter::A,tweede,дыккæгæм
785,dritter::A,derde,æртыккаг
786,dritter::A,derde,æртыккæгæм
787,letzter::A,laatste,фӕстаг
788,allein::ADV,alleen,иунæг
789,auf einmal::ADV,ineens,уайтагъд
790,auf einmal::ADV,ineens,æвиппайды
791,auf einmal::ADV,ineens,æваст
792,auf einmal::ADV,tegelijk,уайтагъд
793,auf einmal::ADV,tegelijk,æвиппайды
794,auf einmal::ADV,tegelijk,æваст
795,zusammen::ADV,samen,иумӕ
796,zusammen::ADV,bijeen,иумӕ
797,lange::ADV,lang,бирæ рæстæг
798,plötzlich::ADV,eensklaps,æвиппайды
799,plötzlich::ADV,eensklaps,æваст
800,plötzlich::ADV,plotsklaps,æвиппайды
801,plötzlich::ADV,plotsklaps,æваст
802,sofort::ADV,terstond,уыцы сахат
803,sofort::ADV,terstond,уайтагъд
804,sofort::ADV,aanstonds,уыцы сахат
805,sofort::ADV,aanstonds,уайтагъд
806,sofort::ADV,onmiddelijk,уыцы сахат
807,sofort::ADV,onmiddelijk,уайтагъд
808,später::ADV,later,фæстæдæр
809,jetzt::ADV,nu,ныр
810,jetzt::ADV,nou,ныр
811,jetzt::ADV,thans,ныр
812,heute::ADV,heden,абон
813,heute::ADV,vandaag,абон
814,morgen::ADV,morgen,райсом
815,bald::ADV,gauw,тагъд
816,bald::ADV,gauw,рæхджы
817,bald::ADV,weldra,тагъд
818,bald::ADV,weldra,рæхджы
819,dann::ADV,dan,стæй
820,dann::ADV,toen,стæй
821,gestern::ADV,gisteren,знон
822,einst::ADV,eens,кӕддӕр
823,damals::ADV,toen,уæд
824,damals::ADV,destijds,уæд
825,danach::ADV,daarna,стæй
826,danach::ADV,daarna,уый фæстæ
827,vorher::ADV,vooraf,раздæр
828,vorher::ADV,van tevoren,раздæр
829,zuerst::ADV,eerst,фыццаг
830,zuerst::ADV,het eerst,фыццаг
831,einmal::ADV,eens,иу хатт
832,einmal::ADV,eenmaal,иу хатт
833,manchmal::ADV,soms,хатт
834,oft::ADV,vaak,арæх
835,oft::ADV,dikwijls,арæх
836,immer::ADV,altijd,ӕдзух
837,niemals::ADV,nooit,никуы
838,niemals::ADV,nooit,никæд
839,hier::ADV,hier,ам
840,hierhin::ADV,hierheen,ардӕм
841,von hier::ADV,van hier,ардыгæй
842,von hier::ADV,hiervandaan,ардыгæй
843,dort::ADV,daar,уым
844,dort::ADV,ginds,уым
845,dorthin::ADV,daarheen,уырдӕм
846,geradeaus::ADV,rechtuit,æргом
847,geradeaus::ADV,rechtdoor,æргом
848,vorwärts::ADV,vooruit,размӕ
849,vorwärts::ADV,voorwaarts,размӕ
850,rückwärts::ADV,achteruit,фӕстӕмӕ
851,rückwärts::ADV,achterwaarts,фӕстӕмӕ
852,zurück::ADV,terug,фӕстӕмӕ
853,unten::ADV,beneden,дæлæ
854,unten::ADV,beneden,дæлейы
855,unten::ADV,beneden,бынæй
856,unten::ADV,onderaan,дæлæ
857,unten::ADV,onderaan,дæлейы
858,unten::ADV,onderaan,бынæй
859,hinab::ADV,omlaag,дӕлӕмӕ
860,hinab::ADV,omlaag,уырдыгмӕ
861,hinab::ADV,naar beneden,дӕлӕмӕ
862,hinab::ADV,naar beneden,уырдыгмӕ
863,oben::ADV,boven,уӕле
864,hinauf::ADV,omhoog,уӕлӕмӕ
865,hinauf::ADV,naar boven,уӕлӕмӕ
866,überall::ADV,alom,алыран
867,überall::ADV,alom,алкæм
868,überall::ADV,alom,кæмдæриддæр
869,überall::ADV,overal,алыран
870,überall::ADV,overal,алкæм
871,überall::ADV,overal,кæмдæриддæр
872,nicht::ADV,niet,нӕ
873,ein wenig::ADV,wat,чысыл
874,kaum::ADV,amper,цъус
875,kaum::ADV,nauwelijks,цъус
876,sehr::ADV,erg,тынг
877,sehr::ADV,erg,иттӕг
878,sehr::ADV,zeer,тынг
879,sehr::ADV,zeer,иттӕг
880,so::ADV,zo,афтӕ
881,noch::ADV,nog,ма
882,nur::ADV,maar,канд
883,nur::ADV,maar,ӕрмӕст
884,nur::ADV,alleen,канд
885,nur::ADV,alleen,ӕрмӕст
886,schon::ADV,al,нырид
887,schon::ADV,reeds,нырид
888,wieder::ADV,weer,ногӕй
889,wieder::ADV,terug,ногӕй
890,vergebens::ADV,vergeefs,дзæгъæлы
891,vergebens::ADV,vergeefs,уæгъды
892,vergebens::ADV,vergeefs,æнæхъуаджы
893,vergebens::ADV,tevergeefs,дзæгъæлы
894,vergebens::ADV,tevergeefs,уæгъды
895,vergebens::ADV,tevergeefs,æнæхъуаджы
896,vor::PRP,voor,разы
897,hinter::PRP,achter,фӕстӕ
898,unter::PRP,onder,бын
899,unter::PRP,beneden,бын
900,durch::PRP,door,æхсæнты
901,neben::PRP,naast,цур
902,zwischen::PRP,tussen,астӕу
903,wegen::PRP,wegens,тыххай
904,wegen::PRP,vanwege,тыххай
905,dies::PRN,dit,ай
906,das::PRN,dat,уый
907,alles::PRN,alles,алцы
908,alles::PRN,alles,æппæтдæр
909,alles::PRN,alles,иууылдӕр
910,ich::PRN,ik,æз
911,du::PRN,je,ды
912,du::PRN,jij,ды
913,er::PRN,hij,уый
914,wir::PRN,we,мах
915,wir::PRN,wij,мах
916,ihr::PRN,jullie,сымах
917,sie::PRN,ze,уыдон
918,sie::PRN,zij,уыдон
919,was::FPRN,wat,цы
920,wer::FPRN,wie,чи
921,wo::FADV,waar,кӕм
922,wohin::FADV,waarheen,кӕдӕм
923,wie::FADV,hoe,куыд
924,warum::FADV,waarom,цӕмӕн
925,wieviel::FNUM,hoeveel,цал
926,eins::NUM,één,иу
927,zwei::NUM,twee,дыууӕ
928,drei::NUM,drie,ӕртӕ
929,vier::NUM,vier,цыппар
930,fünf::NUM,vijf,фондз
931,sechs::NUM,zes,ӕхсӕз
932,sieben::NUM,zeven,авд
933,acht::NUM,acht,аст
934,neun::NUM,negen,фараст
935,zehn::NUM,tien,дӕс
936,elf::NUM,elf,иуæндæс
937,zwölf::NUM,twaalf,дыууадæс
938,zwanzig::NUM,twintig,дыууын
939,dreißig::NUM,dertig,æртын
940,dreißig::NUM,dertig,дæсæмæссæдз
941,vierzig::NUM,veertig,цыппор
942,vierzig::NUM,veertig,цыппур
943,vierzig::NUM,veertig,дыууиссæдзы
944,fünfzig::NUM,vijftig,фӕндзай
945,sechzig::NUM,zestig,æхсай
946,sechzig::NUM,zestig,æртиссæдзы
947,siebzig::NUM,zeventig,æвдай
948,siebzig::NUM,zeventig,дæс æмæ æртиссæдзы
949,achtzig::NUM,tachtig,цыппарыссæдзы
950,achtzig::NUM,tachtig,æстай
951,neunzig::NUM,negentig,нæуæдз
952,neunzig::NUM,negentig,дæс æмæ цыппарыссæдзы
953,hundert::NUM,honderd,сӕдӕ
954,tausend::NUM,duizend,мин
955,und::CNJ,en,ӕмӕ
956,oder::CNJ,of,кӕнӕ
957,stehen::V,staan,лӕууын
958,sitzen::V,zitten,бадын
959,liegen::V,liggen,хуыссын
960,hängen::V,hangen,ауыгъд уын
961,werden::V,worden,суӕвын
962,passieren::V,gebeuren,æрцæуын
963,beginnen::V,beginnen,райдайын
964,enden::V,eindigen,фæуын
965,wechseln::V,wijzigen,ивын
966,wechseln::V,veranderen,ивын
967,aufgehen[Sonne]::V,opgaan,скæсын
968,untergehen[Sonne]::V,ondergaan, аныгуылын
969,scheinen[Sonne]::V,schijnen,рухс кӕнын
970,donnern::V,donderen,нæрын
971,wehen::V,waaien,дымын
972,strömen::V,stromen,кӕлын
973,fließen::V,vloeien,цæуын
974,fließen::V,vloeien,уайын
975,fließen::V,vloeien,кæлын
976,sich drehen::V,draaien,зилын
977,sich drehen::V,zich draaien,зилын
978,schwanken::V,wankelen,æнкъуысын
979,schwingen::V,zwieren,æнкъуысын
980,schwingen::V,zwieren,змæлын
981,fallen::V,vallen,хауын
982,brennen::V,branden,судзын
983,rauchen::V,roken,фæздæг кæнын
984,regnen::V,regenen,уарын
985,gefrieren::V,bevriezen,сӕлын
986,tauen::V,dooien,стайын
987,schmelzen::V,smelten,тайын
988,trocknen::V,drogen,хус кæнын
989,sieden::V,koken,фыцын
990,sieden::V,zieden,фыцын
991,faulen::V,rotten,ӕмбийын
992,verfaulen::V,verrotten,бамбийын
993,reißen::V,scheuren,скъуийын
994,versinken::V,verzinken,дӕлдон_кӕнын
995,vergehen::V,vergaan,аивгъуийын
996,erscheinen::V,opdagen,разынын
997,erscheinen::V,verschijnen,разынын
998,verschwinden::V,verdwijnen,фæтары уын
999,verschwinden::V,verdwijnen,фæдæлдзæх уын
1000,verschwinden::V,verdwijnen,фесæфын
1001,verschwinden::V,verdwijnen,æрбайсæфын
1002,sinken::V,zinken,дæлæмæ æрхауын
1003,abnehmen::V,afnemen,фæкъаддæр уын
1004,abnehmen::V,afnemen,фæцух уын
1005,abnehmen::V,verminderen,фæкъаддæр уын
1006,abnehmen::V,verminderen,фæцух уын
1007,zunehmen::V,toenemen,фæфылдæр уын
1008,zunehmen::V,toenemen,сбирæ уын
1009,zunehmen::V,toenemen,сахадын
1010,steigen::V,stijgen,сыстын
1011,steigen::V,omhooggaan,сыстын
1012,wachsen::V,groeien,рӕзын
1013,glänzen::V,glanzen,ӕрттивын
1014,glänzen::V,schitteren,ӕрттивын
1015,funkeln::V,fonkelen,тыбар-тыбур_кӕнын
1016,lärmen::V,lawaai maken,хъæлæба кæнын
1017,läuten::V,luiden,цæгъдын
1018,klingeln::V,bellen,цæгъдын
1019,klirren::V,rinkelen,дзыгъал-мыгъул кæнын
1020,klirren::V,rinkelen,дзæгъ-дзæгъ кæнын
1021,brausen::V,bruisen,абухын
1022,rauschen::V,ruisen,
1023,klingen::V,klinken,зæлын
1024,klingen::V,klinken,азæлын
1025,klingen::V,klinken,хъуысын
1026,bellen::V,blaffen,рæйын
1027,heulen::V,huilen,ниуын
1028,blasen::V,blazen,фу кӕнын
1029,pfeifen::V,fluiten,æхситт кæнын
1030,pfeifen::V,fluiten,къуыззитт кæнын
1031,schreien::V,gillen,хъӕр кӕнын
1032,schreien::V,schreeuwen,хъӕр кӕнын
1033,stöhnen::V,steunen,хъæрзын
1034,stöhnen::V,steunen,дзыназын
1035,zittern::V,beven,ризын
1036,zittern::V,sidderen,ризын
1037,leben::V,leven,цӕрын
1038,geboren werden::V,geboren worden,райгуырын
1039,atmen::V,ademen,улӕфын
1040,trinken::V,drinken,нуазын
1041,essen::V,eten,хӕрын
1042,schlucken::V,slikken,ныхъуырын
1043,müde werden::V,moe worden,бафæллайын
1044,müde werden::V,moe worden,бафæлмæцын
1045,müde werden::V,moe worden,сфæлмæцын
1046,einschlafen::V,inslapen,бафынæй уын
1047,schlafen::V,slapen,хуыссын
1048,schlafen::V,slapen,фынӕй кӕнын
1049,aufwachen::V,ontwaken,райхъал уын
1050,aufwachen::V,wakker worden,райхъал уын
1051,aufstehen::V,opstaan,стын
1052,sich erholen::V,zich ontspannen,фæллад уадзын
1053,sich erholen::V,zich ontspannen,улæфын
1054,krank werden::V,ziek worden,фӕрынчын уын
1055,krank sein::V,ziek zijn,сӕйын
1056,schmerzen::V,pijn doen,риссын
1057,husten::V,hoesten,хуыфын
1058,genesen::V,genezen,сдзæбæх уын
1059,genesen::V,genezen,рандидзын
1060,genesen::V,genezen,сæндидзын
1061,sterben::V,sterven,мӕлын
1062,sterben::V,overlijden,мӕлын
1063,umkommen::V,omkomen,фесæфын
1064,umkommen::V,omkomen,байсæфын
1065,umkommen::V,omkomen,бабын уын
1066,umkommen::V,omkomen,мард фæуын
1067,sich bewegen::V,zich bewegen,тæлфын
1068,sich bewegen::V,zich bewegen,цæуын
1069,sich rühren::V,zich verroeren,змӕлын
1070,sich erheben::V,oprijzen,стын
1071,sich erheben::V,verrijzen,стын
1072,sich setzen::V,gaan zitten,сбадын
1073,hinfallen::V,vallen,ӕрхауын
1074,hinfallen::V,neervallen,ӕрхауын
1075,laufen::V,lopen,цӕуын
1076,laufen::V,lopen,рацу-бацу_кӕнын
1077,schreiten::V,stappen,къахдзæф кæнын
1078,schreiten::V,stappen,санчъех кæнын
1079,schreiten::V,stappen,цæуын
1080,schreiten::V,schrijden,къахдзæф кæнын
1081,schreiten::V,schrijden,санчъех кæнын
1082,schreiten::V,schrijden,цæуын
1083,spazierengehen::V,gaan wandelen,озер кæнын
1084,spazierengehen::V,gaan wandelen,тезгъо кæнын
1085,eilen::V,ijlen,тагъд кæнын
1086,eilen::V,ijlen,тындзын
1087,eilen::V,haasten,тагъд кæнын
1088,eilen::V,haasten,тындзын
1089,sich beeilen::V,zich haasten,тагъд кæнын
1090,sich beeilen::V,zich haasten,тындзын
1091,sausen::V,stuiven,уайын
1092,sausen::V,stuiven,тæхын
1093,rennen::V,rennen,згъорын
1094,springen::V,springen,гæпп кæнын
1095,springen::V,springen,сæррæтт кæнын
1096,springen::V,springen,лиуырын
1097,klettern::V,klimmen,хилын
1098,klettern::V,klauteren,хилын
1099,schaukeln::V,schommelen,хецъро кæнын
1100,schaukeln::V,schommelen,херыйыл бадын
1101,kriechen::V,kruipen,бырын
1102,schwimmen::V,zwemmen,ленк кӕнын
1103,tauchen::V,duiken,ныгъуылын
1104,rudern::V,roeien,бæлæгъ тæрын
1105,rudern::V,roeien,чема тæрын
1106,fahren::V,rijden,цӕуын
1107,fliegen::V,vliegen,тӕхын
1108,gehen::V,gaan,цӕуын
1109,weggehen::V,weggaan,ацӕуын
1110,abfahren::V,vertrekken,араст уын
1111,anhalten::V,stoppen,æрлæууын
1112,anhalten::V,stilhouden,æрлæууын
1113,hineingehen::V,ingaan,мидæмæ цæуын
1114,hineingehen::V,binnengaan,мидæмæ цæуын
1115,eintreten::V,binnenkomen,бацӕуын
1116,kommen::V,komen,æрцæуын
1117,ankommen::V,aankomen,æрцæуын
1118,zurückkommen::V,terugkomen,раздæхын
1119,zurückkommen::V,terugkomen,фæстæмæ_раздæхын
1120,zurückkommen::V,terugkomen,æрбаздæхын
1121,zurückkommen::V,terugkomen,аздæхын
1122,bleiben::V,blijven,лӕууын
1123,warten::V,wachten,ӕнхъӕлмӕ кӕсын
1124,erwarten::V,verwachten,ӕнхъӕлмӕ кӕсын
1125,suchen::V,zoeken,агурын
1126,finden::V,vinden,ссарын
1127,versuchen::V,proberen,фӕлварын
1128,versuchen::V,beproeven,фӕлварын
1129,vorbereiten::V,voorbereiden,бацаттæ кæнын
1130,vorbereiten::V,voorbereiden,æрæввонг кæнын
1131,lieben::V,houden van,уарзын
1132,mögen::V,lusten,зæрдæмæ цæуын
1133,mögen::V,houden van,зæрдæмæ цæуын
1134,lachen::V,lachen,худын
1135,rühren::V,roeren,зæрдæ суынгæг кæнын
1136,weinen::V,huilen,кӕуын
1137,weinen::V,schreien,кӕуын
1138,schimpfen::V,kijven,æлгъитын
1139,schimpfen::V,schelden,æлгъитын
1140,sich ärgern::V,zich ergeren,мæсты кæнын
1141,sich fürchten::V,bang zijn,тæрсын
1142,fürchten::V,vrezen,тæрсын
1143,fliehen::V,vluchten,лидзын
1144,flüchten::V,ontsnappen,алидзын
1145,flüchten::V,ontkomen,алидзын
1146,sehen::V,zien,уынын
1147,anschauen::V,aankijken,акӕсын
1148,ansehen::V,aanzien,кӕсын
1149,ansehen::V,bekijken,кӕсын
1150,hören::V,horen,хъусын
1151,zuhören::V,luisteren,хъусын
1152,probieren::V,proeven,уынын
1153,probieren::V,proeven,аходын
1154,riechen::V,ruiken,смудын
1155,fühlen::V,voelen,ӕнкъарын
1156,scheinen::V,lijken,зынын
1157,zu sehen sein::V,te zien zijn,зынын
1158,vernehmen::V,vernemen,фехъусын
1159,frieren::V,het koud hebben,сийын
1160,tun::V,doen,кӕнын
1161,können::V,kunnen,фӕразын
1162,wollen::V,willen,фӕндын
1163,anfangen::V,beginnen,райдайын
1164,anfangen::V,aanvangen,райдайын
1165,beenden::V,beëindigen,фӕуын
1166,aufhören::V,ophouden,банцайын
1167,aufhören::V,ophouden,фенцайын
1168,gelingen::V,lukken,бантысын
1169,gelingen::V,gelukken,бантысын
1170,geraten::V,uitvallen,разынын
1171,öffnen::V,openen,гом кӕнын
1172,öffnen::V,opendoen,гом кӕнын
1173,schließen::V,sluiten,ӕхгӕнын
1174,schließen::V,dichtdoen,ӕхгӕнын
1175,stellen::V,stellen,ӕвӕрын
1176,stellen::V,plaatsen,ӕвӕрын
1177,setzen::V,zetten,сбадын кӕнын
1178,setzen::V,plaatsen,сбадын кӕнын
1179,legen::V,leggen,ӕрӕвӕрын
1180,berühren::V,aanraken,агайын
1181,verbinden::V,verbinden,бӕттын
1182,bedecken::V,bedekken,ӕмбӕрзын
1183,aufhängen::V,ophangen,ауындзын
1184,anzünden::V,aansteken,ссудзын
1185,aufheben::V,oprapen,сисын
1186,zurücklassen::V,achterlaten,ныууадзын
1187,verlieren::V,verliezen,фесафын
1188,fallen lassen::V,laten vallen,ӕрӕппарын
1189,fallen lassen::V,laten vallen,къухтӕй феуӕгъд кӕнын
1190,machen::V,maken,саразын
1191,herstellen::V,produceren,сцæттæ кæнын
1192,herstellen::V,produceren,саразын
1193,herstellen::V,voortbrengen,сцæттæ кæнын
1194,herstellen::V,voortbrengen,саразын
1195,bauen::V,bouwen,амайын
1196,reparieren::V,repareren,æмпъузын
1197,reparieren::V,repareren,цалцæг кæнын
1198,reparieren::V,herstellen,æмпъузын
1199,reparieren::V,herstellen,цалцæг кæнын
1200,verbessern::V,verbeteren,фæхуыздæр кæнын
1201,ändern::V,wijzigen,аивын
1202,ändern::V,veranderen,аивын
1203,graben::V,graven,къахын
1204,beugen::V,buigen,æркъæдз кæнын
1205,beugen::V,buigen,æртасын кæнын
1206,biegen::V,buigen,тасын кӕнын
1207,drehen::V,draaien,здухын
1208,wenden::V,keren,афæлдахын
1209,wenden::V,keren,рафæлдахын
1210,wenden::V,wenden,афæлдахын
1211,wenden::V,wenden,рафæлдахын
1212,umdrehen::V,omdraaien,афæлдахын
1213,heben::V,heffen,сдарын
1214,heben::V,heffen,схæцын
1215,heben::V,optillen,сдарын
1216,heben::V,optillen,схæцын
1217,hochheben::V,tillen,уæлæмæ хæцын
1218,ergreifen::V,pakken,фӕлӕбурын
1219,ergreifen::V,grijpen,фӕлӕбурын
1220,halten::V,houden,дарын
1221,drücken::V,drukken,æлхъивын
1222,drücken::V,drukken,хæцын
1223,schieben::V,duwen,схойын
1224,schieben::V,schuiven,схойын
1225,kratzen::V,krassen,хафын
1226,lecken::V,likken,сдæрын
1227,beißen::V,bijten,хæцын
1228,abreißen::V,afrukken,ратонын
1229,abreißen::V,afscheuren,ратонын
1230,abschneiden::V,afsnijden,ралыг кӕнын
1231,binden::V,binden,бабӕттын
1232,stecken::V,steken,ныссадзын
1233,brechen::V,breken,асæттын
1234,brechen::V,breken,басæттын
1235,brechen::V,breken,ныссæттын
1236,klopfen::V,kloppen,хойын
1237,klopfen::V,kloppen,гуыпп-гуыпп кæнын
1238,klopfen::V,kloppen,къуырцц-къуырцц кæнын
1239,hauen::V,houwen,цӕвын
1240,hauen::V,houwen,нӕмын
1241,kleben::V,plakken,ныхасын
1242,kleben::V,plakken,æндадзын
1243,reiben::V,wrijven,сӕрфын
1244,reiben::V,wrijven,хафын
1245,streichen::V,smeren,байсæрдын
1246,streichen::V,smeren,сахорын
1247,schleifen::V,slijpen,ссын
1248,schleifen::V,slijpen,цыргъ кӕнын
1249,schneiden::V,snijden,кӕрдын
1250,rütteln::V,schudden,æнкъусын
1251,schütteln::V,schudden,уигъын
1252,schwenken::V,wuiven,тилын
1253,schwenken::V,wuiven,уигъын
1254,schwenken::V,zwaaien,тилын
1255,schwenken::V,zwaaien,уигъын
1256,schütten::V,gieten,ныккӕнын
1257,schütten::V,storten,ныккӕнын
1258,füllen::V,vullen,байдзаг кæнын
1259,einwickeln::V,inwikkelen,батухын
1260,tragen::V,dragen,хӕссын
1261,schleppen::V,slepen,ласын
1262,ziehen::V,trekken,ласын
1263,aufbewahren::V,bewaren,æвæрын
1264,werfen::V,gooien,зыввытт кӕнын
1265,fangen::V,vangen,ӕрцахсын
1266,packen::V,pakken,рацахсын
1267,packen::V,vastpakken,рацахсын
1268,verstecken::V,verstoppen,æмбæхсын
1269,verstecken::V,verstoppen,нымæхсын
1270,teilen::V,delen,уарын
1271,schicken::V,sturen,ӕрвитын
1272,bringen::V,brengen,æрхæссын
1273,bringen::V,brengen,æрбахæссын
1274,hinzufügen::V,toevoegen,ӕфтауын
1275,bekommen::V,verkrijgen,ссарын
1276,bekommen::V,verkrijgen,сфæрæз кæнын
1277,bekommen::V,verkrijgen,самал кæнын
1278,erhalten::V,krijgen,райсын
1279,nehmen::V,nemen,райсын
1280,wählen::V,kiezen,равзарын
1281,wählen::V,verkiezen,равзарын
1282,auswählen::V,uitkiezen,авзарын
1283,bewahren::V,bewaren,бавæрын
1284,bewahren::V,bewaren,нывæрын
1285,behindern::V,hinderen,цæлхдур æвæрын
1286,behindern::V,hinderen,ныхдур æвæрын
1287,behindern::V,hinderen,къуылымпы кæнын
1288,behindern::V,hinderen,хъыг дарын
1289,verderben::V,bederven,фесафын
1290,beschädigen::V,beschadigen,халын
1291,zerbrechen::V,breken,асӕттын
1292,zerbrechen::V,stukbreken,асӕттын
1293,zerreißen::V,scheuren,аскъуынын
1294,zerreißen::V,verscheuren,аскъуынын
1295,zerstören::V,vernielen,фехалын
1296,verbrennen::V,branden,басудзын
1297,verbrennen::V,verbranden,басудзын
1298,geben::V,geven,дӕттын
1299,reichen::V,reiken,адæттын
1300,reichen::V,aanreiken,адæттын
1301,schenken::V,schenken,лæвар кæнын
1302,versprechen::V,beloven,дзырд раттын
1303,versprechen::V,beloven,зӕрдӕ бавӕрын
1304,wünschen::V,wensen,зæрдæ зæгъы
1305,loben::V,loven,раппӕлын
1306,loben::V,prijzen,раппӕлын
1307,küssen::V,kussen,пъа кæнын
1308,küssen::V,kussen,ба кæнын
1309,wiegen::V,wiegen,узын
1310,zudecken::V,toedekken,бамбӕрзын
1311,wecken::V,wekken,райхъал кӕнын
1312,zeigen::V,tonen,амонын
1313,zeigen::V,wijzen,амонын
1314,führen::V,voeren,кӕнын
1315,führen::V,voeren,фæкæнын
1316,lehren::V,leren,ахуыр кæнын
1317,unterrichten::V,onderwijzen,ахуыр кæнын
1318,aufziehen::V,grootbrengen,хъомыл кӕнын
1319,leiten::V,leiden,разамынд дӕттын
1320,antreiben::V,aandrijven,тагъд кæнын
1321,antreiben::V,aandrijven,рог кæнын
1322,lassen::V,laten,кæнын
1323,einladen::V,uitnodigen,ӕрхонын
1324,einladen::V,uitnodigen,ӕрбахонын
1325,vereinigen::V,verenigen,баиу кӕнын
1326,besuchen::V,bezoeken,абæрæг кæнын
1327,besuchen::V,bezoeken,бабæрæг кæнын
1328,besuchen::V,bezoeken,бауайын
1329,treffen::V,treffen,фембæлын
1330,treffen::V,ontmoeten,фембæлын
1331,sich versammeln::V,zich verzamelen,æрæмбырд уын
1332,spielen::V,spelen,хъазын
1333,singen::V,zingen,зарын
1334,tanzen::V,dansen,кафын
1335,sich trennen::V,van elkaar gaan,фæйнæрдæм фæцæуын айхæлын
1336,verlassen::V,verlaten,ныууадзын
1337,retten::V,redden,фервӕзын кӕнын
1338,bewachen::V,bewaken,хъахъхъӕнын
1339,schützen::V,beschermen,хъахъхъӕнын
1340,verteidigen::V,verdedigen,бахизын
1341,sich schlagen::V,knokken,хыл кæнын
1342,schießen::V,schieten,ӕхсын
1343,siegen::V,overwinnen,басӕттын
1344,siegen::V,overwinnen,фӕуӕлахиз уӕвын
1345,ärgern::V,ergeren,мӕсты кӕнын
1346,schlagen::V,slaan,ныццæвын
1347,treten::V,trappen,
1348,treten::V,schoppen,
1349,stechen::V,steken,фæрæхойын
1350,stechen::V,prikken,фæрæхойын
1351,stoßen::V,stoten,риуыгъын
1352,stehlen::V,stelen,давын
1353,stören::V,storen,хъыгдарын
1354,stören::V,verstoren,хъыгдарын
1355,belästigen::V,lastig vallen,хъыгдарын
1356,verbergen::V,verbergen,бамбӕхсын
1357,verbergen::V,verbergen,басусӕг кӕнын
1358,täuschen::V,misleiden,фӕливын
1359,täuschen::V,misleiden,асайын
1360,betrügen::V,bedriegen,асайын
1361,töten::V,doden,амарын
1362,wohnen::V,wonen,цӕрын
1363,arbeiten::V,werken,кусын
1364,sammeln::V,inzamelen,æртонын
1365,sammeln::V,verzamelen,æртонын
1366,pflücken::V,plukken,тонын
1367,jagen::V,jagen,цуан кæнын
1368,fischen::V,vissen,кæсаг ахсын æнгуырæй
1369,fischen::V,vissen,æнгуыр дарын
1370,fassen::V,vangen,ӕрцахсын
1371,hüten::V,hoeden,хизын
1372,treiben::V,drijven,скъӕрын
1373,anbinden::V,vastbinden,бабæттын
1374,anbinden::V,vastbinden,æрбæттын
1375,füttern::V,voeren,холлаг дæттын
1376,füttern::V,voeren,холлаг æвæрын
1377,füttern::V,voeren,дарын
1378,melken::V,melken,дуцын
1379,hacken::V,hakken,кæрдын
1380,hacken::V,hakken,лыгтæ кæнын
1381,gießen::V,gieten,бакалын
1382,reifen::V,rijpen,срæгъæд уын
1383,reifen::V,rijpen,сцæттæ уын
1384,zubereiten::V,klaarmaken,сцӕттӕ кӕнын
1385,zubereiten::V,toebereiden,сцӕттӕ кӕнын
1386,kochen::V,koken,фыцын
1387,backen::V,bakken,фыцын
1388,braten::V,braden,цурын
1389,umrühren::V,omroeren,ахæццæ кæнын
1390,umrühren::V,omroeren,азмæнтын
1391,umrühren::V,omroeren,астауын
1392,stricken::V,breien,кæнын
1393,stricken::V,breien,бийын
1394,nähen::V,naaien,хуыйын
1395,färben::V,verven,ахорын
1396,färben::V,kleuren,ахорын
1397,reinigen::V,reinigen,ссыгъдæг кæнын
1398,reinigen::V,reinigen,ныссыгъдæг кæнын
1399,reinigen::V,reinigen,ныссæрфын
1400,waschen::V,wassen,ӕхсын
1401,abwischen::V,afvegen,сӕрфын
1402,spülen::V,spoelen,æнхъæвзын
1403,spülen::V,afwassen,æнхъæвзын
1404,fegen::V,vegen,мӕрзын
1405,kehren::V,vegen,мӕрзын
1406,baden::V,baden,хи найын
1407,sich waschen::V,zich wassen,хи æхсын
1408,ausziehen::V,uittrekken,ласын
1409,anziehen::V,aantrekken,скæнын
1410,sich anziehen::V,zich aankleden,дзаума скæнын
1411,sich anziehen::V,zich aankleden,дарæс скæнын
1412,kämmen::V,kammen,ныффасын
1413,kämmen::V,kammen,æрфасын
1414,schmücken::V,tooien,фӕлындын
1415,sagen::V,zeggen,зæгъын
1416,sprechen::V,spreken,дзурын
1417,reden::V,praten,ныхас кӕнын
1418,sich unterhalten::V,zich onderhouden,ныхас кæнын
1419,fragen::V,vragen,фӕрсын
1420,bitten::V,vragen,курын
1421,bitten::V,verzoeken,курын
1422,erzählen::V,vertellen,радзурын
1423,erzählen::V,vertellen,ратаурæгъ кæнын
1424,mitteilen::V,meedelen,фехъусын кæнын
1425,nennen::V,noemen,хонын
1426,rufen::V,roepen,сидын
1427,prahlen::V,pralen,ӕппӕлын
1428,übersetzen::V,vertalen,ратæлмац кæнын
1429,denken::V,denken,ӕнхъӕлын
1430,denken::V,denken,хъуыды кӕнын
1431,glauben::V,geloven,уырнын
