,Concept_ID,ce,mdf
774,zwölf::NUM,шийтта,кемгафтува
775,zwanzig::NUM,ткъа,комсь
776,dreißig::NUM,ткъе итт,колмогемонь
777,vierzig::NUM,шовзткъа,нильге́монь
778,fünfzig::NUM,шовзткъе итт,ве́дьгемонь
779,sechzig::NUM,кхузткъа,ко́дгемонь
780,siebzig::NUM,кхузткъе итт,сизьге́монь
781,achtzig::NUM,дезткъа,ка́фксогемонь
782,neunzig::NUM,дезткъе итт,ве́йхксогемонь
783,hundert::NUM,бӏе,сяда
784,tausend::NUM,эзар,тёжянь
785,und::CNJ,a,и
786,und::CNJ,a,дъ
787,oder::CNJ,я,или
788,oder::CNJ,я,али
789,stehen::V,латта,а́щемс стя́да
790,sitzen::V,хиъна ӏан,ащемс озада
791,liegen::V,ӏилла,ма́дозь а́щемс
792,hängen::V,кхаза,нюрьгомс
793,werden::V,хила,арамс
794,werden::V,хила,тиевомс
795,passieren::V,хила,лисэмс
796,passieren::V,хила,эвондамс
797,beginnen::V,доло,ушедомс
798,enden::V,дӏадерза,лоткамс
799,wechseln::V,хийца,по́лафнемс
800,aufgehen[Sonne]::V,кхета,стямс
801,aufgehen[Sonne]::V,кхета,лисемс
802,untergehen[Sonne]::V,чубуза,валгомс
803,scheinen[Sonne]::V,серло яла,ва́лдоптомс
804,donnern::V,къекъа,торамс
805,wehen::V,хьекха,уфа́мс
806,strömen::V,эха,шудемс
807,fließen::V,охьаэха,шудемс
808,sich drehen::V,хьийза,шаромс
809,schwanken::V,леста,якамс
810,schwingen::V,лесто,люксемс
811,schwingen::V,лесто,нюрьсемс
812,fallen::V,охьакхета,прамс
813,fallen::V,охьакхета,прашендомс
814,brennen::V,дага,паломс
815,rauchen::V,оза,качадомс
816,regnen::V,догlа догlу,пиземс
817,gefrieren::V,гӏоро,эйндамс
818,gefrieren::V,гӏоро,кельмомс
819,tauen::V,даша,соламс
820,schmelzen::V,лала,соламс
821,trocknen::V,дакъо,коськомс
822,sieden::V,кхехка,лакамс
823,faulen::V,дахкадала,наксадомс
824,verfaulen::V,дахкадала,наксадомс
825,reißen::V,хеда,сязевомс
826,versinken::V,хичудаха,ваямс
827,vergehen::V,дlаэха,ётамс
828,erscheinen::V,схьадала,эвондамс
829,erscheinen::V,ӏоттадала,эвондамс
830,verschwinden::V,къайладала,юма́мс
831,sinken::V,лахдала,валгомс
832,zunehmen::V,лакхадала,ламокстомс
833,zunehmen::V,лакхадала,рашнемс
834,steigen::V,хьаладала,кеподемс
835,wachsen::V,кхиа,касомс
836,glänzen::V,лепа,цинзелдомс
837,glänzen::V,лепа,цифордомс
838,funkeln::V,къега,ци́фтордомс
839,lärmen::V,гӏовгӏаян,жалнамс
840,läuten::V,детта,гайфтемс
841,klingeln::V,дека,гайфтемс
842,klirren::V,дека,ка́нзеркшнемс
843,brausen::V,хьаьдда даха,жоледемс
844,rauschen::V,леста,вжнамс
845,rauschen::V,леста,гамнамс
846,klingen::V,дека,кайгомс
847,bellen::V,лета,ува́мс
848,heulen::V,угӏа,сувомс
849,heulen::V,угӏа,урнамс
850,blasen::V,хӏуп баха,уфа́мс
851,pfeifen::V,шок етта,вяшкомс
852,schreien::V,мохь бетта,пешкодомс
853,stöhnen::V,узарш дан,куфцемс
854,zittern::V,дега,таромс
855,leben::V,даха,эрямс
856,geboren werden::V,хила,шачемс
857,atmen::V,садеӏа,ажнамс
858,trinken::V,мала,симомс
859,essen::V,кхалла,ярхцамс
860,schlucken::V,къурдбан,нилемс
861,müde werden::V,кӏаддала,сиземс
862,einschlafen::V,наб кхета,матодовомс
863,schlafen::V,вижа,удомс
864,schlafen::V,наб ян,удомс
865,schlafen::V,дижина хила,удомс
866,aufwachen::V,самадала,съргоземс
867,aufstehen::V,гӏатта,стямс
868,sich erholen::V,садаӏа,ваймосемс
869,krank werden::V,цомгуш хила,сярядькстомс
870,krank sein::V,цомгуш хила,сярядемс
871,schmerzen::V,лаза,сярядемс
872,schmerzen::V,ӏийжа,сярядемс
873,husten::V,йовхарш етта,козомс
874,genesen::V,тадала,пъ́чкамс
875,sterben::V,дала,куломс
876,umkommen::V,хӏаллакхила,юма́мс
877,sich bewegen::V,лела,шаштомс
878,sich rühren::V,меттахъхьен,сърхка́мс
879,sich erheben::V,хьалагlатта,стямс
880,sich setzen::V,хаа,озамс
881,hinfallen::V,дожа,прамс
882,hinfallen::V,дожа,сяворемс
883,hinfallen::V,охьакхета,прамс
884,hinfallen::V,охьакхета,сяворемс
885,laufen::V,вада,якамс
886,laufen::V,хьада,якамс
887,schreiten::V,болар дан,молемс
888,schreiten::V,болар дан,аськолямс
889,schreiten::V,ког баккха,молемс
890,schreiten::V,ког баккха,аськолямс
891,spazierengehen::V,доладала,якамс
892,eilen::V,сихдала,эряскодомс
893,sich beeilen::V,сихдала,эряскодомс
894,rennen::V,дада,арнемс
895,springen::V,ирхкхийсадала,комотнемс
896,klettern::V,тӏедийла,ку́цемс
897,schaukeln::V,техко,нюрямс
898,kriechen::V,такха,шаштомс комада
899,schwimmen::V,некадан,уемс
900,tauchen::V,чулелха,юпиемс
901,tauchen::V,чулелха,чёпафнемс
902,rudern::V,дига лело,па́немс ве́неж
903,rudern::V,кема лело,па́немс ве́неж
904,fahren::V,хахка,ардомс
905,fliegen::V,тӏемадала,лиемс
906,gehen::V,лeла,молемс
907,weggehen::V,дӏадаха,тумс
908,abfahren::V,дӏадаха,тумс
909,anhalten::V,саца,лоткамс
910,hineingehen::V,чудала,сува́мс
911,eintreten::V,чудала,сува́мс
912,kommen::V,кхача,самс
913,kommen::V,дӏакхача,самс
914,kommen::V,схьакхача,самс
915,ankommen::V,кхача,самс
916,ankommen::V,кхача,пачкодемс
917,ankommen::V,схьакхача,самс
918,ankommen::V,схьакхача,пачкодемс
919,zurückkommen::V,юхада,мърдамс
920,bleiben::V,диса,иля́домс
921,warten::V,хьежа,учемс
922,warten::V,cобар дан,учемс
923,erwarten::V,хьоьжуш ӏан,учемс
924,suchen::V,леха,вешемс
925,finden::V,каро,мумс
926,versuchen::V,дан хьажа,варчсемс
927,vorbereiten::V,кечъян,анокламс
928,lieben::V,деза,кельгомс
929,mögen::V,безамхила,кельгомс
930,lachen::V,дела,рахамс
931,lachen::V,дела,рахсемс
932,rühren::V,хьедан,токамс седи
933,weinen::V,делха,авардемс
934,schimpfen::V,чехо,сюцемс
935,sich ärgern::V,оьгӏазъэха,кяжиямс
936,sich fürchten::V,кхера,пелемс
937,fürchten::V,кхера,пелемс
938,fliehen::V,дӏадада,ворьгодемс
939,flüchten::V,дӏадада,ша́домс
940,flüchten::V,дӏадада,во́рьгодемс
941,sehen::V,ган,няемс
942,anschauen::V,хьажа,ваномс
943,anschauen::V,хьежа,ваномс
944,ansehen::V,хьовса,ваномс
945,hören::V,хаза,марямс
946,zuhören::V,ладогӏа,ку́лхдоньомс
947,probieren::V,хьажа,варжамс
948,riechen::V,хьожа яха,никса́мс
949,fühlen::V,хаадала,марямс
950,scheinen::V,мотта,ня́евомс
951,zu sehen sein::V,гуш хила,ня́евомс
952,vernehmen::V,бартхатта,марямс
953,frieren::V,гӏоро,паломс
954,frieren::V,гӏоро,кельмомс
955,tun::V,дан,тиемс
956,können::V,дадала,маштомс
957,wollen::V,тӏергӏа,-не-
958,anfangen::V,доло,ушедомс
959,beenden::V,довла,аде́ламс
960,aufhören::V,саца,лоткамс
961,gelingen::V,кадала,удалакшнемс
962,geraten::V,хила,лисемс
963,öffnen::V,дӏаделла,панжемс
964,öffnen::V,схьаделла,панжемс
965,schließen::V,къовла,сёлгомс
966,schließen::V,дӏачӏагӏа,сёлгомс
967,stellen::V,хlотто,путомс
968,setzen::V,дийгӏа,озафнемс
969,setzen::V,дийгӏа,озавтнемс
970,legen::V,охьадилла,путомс
971,berühren::V,хьедан,токамс
972,verbinden::V,вовшахтаса,сотомс
973,bedecken::V,тилла,комачамс
974,bedecken::V,тилла,вельхтямс
975,bedecken::V,тӏетаса,комачамс
976,bedecken::V,тӏетаса,вельхтямс
977,aufhängen::V,хьалаолла,повфтамс
978,anzünden::V,лато,крьвя́стемс
979,aufheben::V,айа,кеподемс
980,aufheben::V,айа,касфтомс
981,zurücklassen::V,дита,ка́домс
982,verlieren::V,дайа,юма́фтомс
983,fallen lassen::V,охьадожо,прафтомс
984,machen::V,дан,тиемс
985,herstellen::V,дан,анокламс
986,bauen::V,гӏишлоян,путомс
987,reparieren::V,тадан,петемс
988,verbessern::V,нисдан,цебярьгофтомс
989,ändern::V,хийца,полафтомс
990,graben::V,ахка,шу́вомс
991,graben::V,ахка,та́ргамс
992,beugen::V,сатто,мяндемс
993,biegen::V,сатто,комафтомс
994,drehen::V,хьовзо,шо́вамс
995,drehen::V,хьовзо,ша́рфнемс
996,umdrehen::V,хьовзo,шарфтомс
997,heben::V,айа,ке́подемс
998,heben::V,хьалаайа,ке́подемс
999,hochheben::V,хьалаайа,ке́подемс
1000,hochheben::V,хьалаайа,ка́сфтомс
1001,ergreifen::V,дӏалаца,фатямс
1002,halten::V,латто,кирдемс
1003,drücken::V,тӏетаӏо,люпшта́мс
1004,schieben::V,татта,шашфтомс
1005,kratzen::V,мӏараш тийса,а́нгорямс
1006,kratzen::V,мӏараш тийса,киськоря́мс
1007,lecken::V,мотт хьекха,нолсемс
1008,beißen::V,катoха,сускомс
1009,abreißen::V,схьадаккха,сяземс
1010,abschneiden::V,кхада,керомс
1011,binden::V,дӏадехка,сотомс
1012,binden::V,вовшахтаса,сотомс
1013,stecken::V,чудахийта,сялгомс
1014,brechen::V,кагдан,си́ннемс
1015,brechen::V,кагдан,ка́лафтомс
1016,klopfen::V,детта,чакамс
1017,klopfen::V,детта,чакиемс
1018,hauen::V,етта,шавомс
1019,hauen::V,етта,пиксомс
1020,kleben::V,тӏелато,пе́тфнемс
1021,reiben::V,хьекхо,шо́вамс
1022,streichen::V,тlехьакха,вадемс
1023,schleifen::V,ирдан,шо́вамс
1024,schneiden::V,ларга,керомс
1025,rütteln::V,лесто,та́рфтомс
1026,schütteln::V,лесто,шука́демс
1027,schwenken::V,лесто,яфодемс
1028,schütten::V,дотта,каямс
1029,schütten::V,дотта,нюрьхтя́мс
1030,füllen::V,дуза,пяшкодемс
1031,einwickeln::V,хьарчо,тапардамс
1032,tragen::V,дахьа,кандомс
1033,schleppen::V,ийзо,ускомс
1034,ziehen::V,озо,ускомс
1035,aufbewahren::V,ӏалашдан,ванфтомс
1036,werfen::V,кхосса,ёрямс
1037,fangen::V,леца,кунда́мс
1038,packen::V,леца,фатямс
1039,verstecken::V,къайладаккха,кяшемс
1040,teilen::V,декъа,явомс
1041,schicken::V,дӏадахьийта,кучемс
1042,bringen::V,дан,кандомс
1043,bringen::V,дан,пачфтемс
1044,hinzufügen::V,тӏетоха,пу́томс та́га
1045,hinzufügen::V,тӏетоха,ма́ксомс та́га
1046,bekommen::V,даккха,сявомс
1047,erhalten::V,даккха,сявомс
1048,nehmen::V,схьаэца,сявомс
1049,wählen::V,харжа,ко́чкамс
1050,auswählen::V,харжа,кочкамс
1051,bewahren::V,lалашдан,ванфтомс
1052,behindern::V,новкъарло ян,шорямс
1053,verderben::V,талхо,коламс
1054,verderben::V,талхо,гастямс
1055,beschädigen::V,дохо,тиендемс зиян
1056,zerbrechen::V,дохо,тапамс
1057,zerbrechen::V,кагдан,тапамс
1058,zerreißen::V,хадо,сяземс
1059,zerstören::V,дохо,ка́лафтомс
1060,zerstören::V,кагдан,ка́лафтомс
1061,verbrennen::V,даго,пълхта́мс
1062,geben::V,яла,ма́ксомс
1063,reichen::V,дӏадала,максомс
1064,reichen::V,дӏакховдо,максомс
1065,schenken::V,совгӏат дан,каземс
1066,versprechen::V,ваӏда дан,ма́ксомс вал
1067,wünschen::V,лаа,арьсемс
1068,loben::V,хасто,шна́мс
1069,küssen::V,оба яккха,палсемс
1070,wiegen::V,тахка,нюря́фтомс
1071,zudecken::V,тӏетаса,вельхтямс
1072,wecken::V,самадаккха,стя́фтомс
1073,wecken::V,самадаккха,съ́ргозьфтемс
1074,zeigen::V,гайта,няфтемс
1075,führen::V,дига,вятемс
1076,lehren::V,ӏамо,тонафтомс
1077,unterrichten::V,хьеха,тонафтомс
1078,aufziehen::V,кхио,касфтомс
1079,leiten::V,урхалла дан,вятемс
1080,antreiben::V,сихдан,вятемс
1081,lassen::V,-йта,кошардомс
1082,einladen::V,кхайкха,тердемс
1083,einladen::V,кхайкха,серьгядемс
1084,vereinigen::V,цхьаьнатоха,пуроптомс
1085,vereinigen::V,цхьаьнатоха,кочкамс марса
1086,besuchen::V,хьажахIотта,варжамс
1087,treffen::V,дуьхьалкхета,васьфтомс
1088,sich versammeln::V,гулдан,кочкавомс
1089,spielen::V,ловза,налхксемс
1090,singen::V,лакха,морамс
1091,tanzen::V,хелхадала,кштимс
1092,sich trennen::V,къаста,явомс
1093,verlassen::V,дита,кадондомс
1094,retten::V,кӏелхьардаккха,идемс
1095,retten::V,кӏелхьардаккха,араламс
1096,bewachen::V,ха дан,ваномс
1097,schützen::V,лардан,а́раламс
1098,verteidigen::V,лардан,а́раламс
1099,sich schlagen::V,етта,тюремс
1100,schießen::V,детта,ляцемс
1101,siegen::V,тола,сяськомс
1102,ärgern::V,оьгӏаздахийта,кяжияфтомс
1103,schlagen::V,тоха,токамс
1104,treten::V,мийра тоха,тапамс
1105,stechen::V,ӏотта,пупамс
1106,stechen::V,ӏотта,сялгомс
1107,stechen::V,къовзо,пупамс
1108,stechen::V,къовзо,сялгомс
1109,stoßen::V,татта,тостядемс
1110,stehlen::V,лачкъо,саламс
1111,stören::V,новкъарло ян,шорсемс
1112,belästigen::V,сагатдан,токсамс
1113,belästigen::V,сагатдан,аф кадомс ваймама
1114,verbergen::V,къайладаккха,кяшемс
1115,täuschen::V,ӏexo,васькафтомс
1116,täuschen::V,ӏexo,кяльготнемс
1117,betrügen::V,ледан,васькафнемс
1118,töten::V,ден,шавомс
1119,töten::V,ден,аде́ламс
1120,wohnen::V,даха,эрямс
1121,arbeiten::V,къахьега,покодемс
1122,sammeln::V,гулдан,кочкамс
1123,sammeln::V,гулдан,пу́роптомс
1124,pflücken::V,даха,фатнемс
1125,pflücken::V,даха,нотфнемс
1126,jagen::V,талла,кунда́мс
1127,fischen::V,чӏерий леца,калонь кунда́мс
1128,fassen::V,лаца,кунда́мс
1129,fassen::V,схьалаца,кунда́мс
1130,hüten::V,лардан,ваномс
1131,treiben::V,лахка,панемс
1132,anbinden::V,дӏадехка,сотомс
1133,füttern::V,хӏума яла,трямс
1134,füttern::V,хӏума яла,а́ндомс
1135,melken::V,оза,потямс
1136,gießen::V,хи тоха,валомс
1137,reifen::V,хьекъа,кенеремс
1138,zubereiten::V,кечъян,анокламс
1139,zubereiten::V,кхача бан,анокламс
1140,kochen::V,кхача бан,пидемс
1141,backen::V,датта,пидемс
1142,braten::V,кхарза,пуштомс
1143,umrühren::V,кего,шорямс
1144,nähen::V,тега,стамс
1145,färben::V,басардан,а́рхтомс
1146,reinigen::V,цӏандан,ва́ткамс
1147,reinigen::V,цӏандан,а́роптомс
1148,waschen::V,йила,муськомс
1149,waschen::V,йитта,муськомс
1150,waschen::V,дӏадайа,муськомс
1151,abwischen::V,дӏадайа,нардамс
1152,spülen::V,хи кхарза,оргалдомс
1153,fegen::V,нуй хьакха,тяемс
1154,kehren::V,нуй хьакха,тяемс
1155,baden::V,лийча,э́шелямс
1156,sich waschen::V,юьхь йила,штамс
1157,ausziehen::V,духар дӏадаккха,кайсефтемс
1158,sich anziehen::V,духа,щамс
1159,kämmen::V,ехк хьакха,се́ендемс
1160,schmücken::V,хаздан,на́ряжамс
1161,schmücken::V,хаздан,ма́зоптомс
1162,sagen::V,ала,азомс
1163,sagen::V,ала,мярьгомс
1164,sprechen::V,баха,корхтамс
1165,sprechen::V,мотт бийца,корхтамс
1166,reden::V,къамел дан,корхнемс
1167,sich unterhalten::V,къамел дан,корхнемс
1168,fragen::V,хатта,ки́зефтемс
1169,bitten::V,деха,а́намс
1170,bitten::V,деха,ве́шемс
1171,erzählen::V,дийца,а́зондомс
1172,mitteilen::V,хаам бан,азомс
1173,nennen::V,цӏе яккха,лемдемс
1174,nennen::V,цӏе яккха,путомс лем
1175,rufen::V,кхайкха,серьгядемс
1176,prahlen::V,куралла ян,шна́фтомс пря́
1177,prahlen::V,дозалла дан,шна́фтомс пря́
1178,übersetzen::V,гоч дан,ётафтомс
1179,denken::V,ойла ян,арьсемс
1180,glauben::V,теша,кемамс
1181,bemerken::V,ган,ня́емс
1182,erkennen::V,довза,содамс
1183,begreifen::V,кхета,сатомс
1184,verstehen::V,кхета,шарьхкодемс
1185,lernen::V,деша,тонафнемс
1186,wissen::V,хаа,со́дамс
1187,sich erinnern an::V,дагадан,лятфтамс
1188,vergessen::V,дицдала,юкстамс
1189,messen::V,дуста,ункснемс
1190,zählen::V,дагардан,лу́вомс
1191,zählen::V,дагардан,а́рьсемс
1192,rechnen::V,лара,лувомс
1193,lesen::V,еша,лувомс
1194,lesen::V,еша,морафтомс
1195,malen::V,сурт дилла,рисова́ндамс
1196,zeichnen::V,сурт дилла,рисова́ндамс
1197,schreiben::V,яздан,сёрмадомс
1198,besitzen::V,доладан,улемс азоркс
1199,kaufen::V,эца,рамамс
1200,verkaufen::V,дохка,мимс
1201,bezahlen::V,мах бала,пандомс
1202,zahlen::V,мах бала,па́ндомс
1203,beherrschen::V,собаре хила,азорондамс
1204,ertragen::V,лан,кирдемс
1205,ertragen::V,сатоха,кирдемс
1206,ertragen::V,садетта,кирдемс
1207,Schwarm::N,,ко́вол
1208,Schwarm::N,,ме́швеле
1209,Schlinge::N,,килькш
1210,Art::N,,вид
1211,Entfernung::N,,ётка
1212,Griff::N,,недь
1213,Griff::N,,кунда́мка
1214,Figur::N,,ронга-понда
1215,Bogen[Waffe]::N,,нал
1216,so::ADV,,ста́не
1217,abnehmen::V,,киремс
1218,sausen::V,,лиемс
1219,wenden::V,,ша́рфтомс
1220,hacken::V,,лазондомс
1221,stricken::V,,кодамс
1222,anziehen::V,,ща́фтомс
