,Concept_ID,sk,az
810,oft::ADV,často,çox vaxt
811,immer::ADV,vždy,daimi
812,immer::ADV,vždy,həmişə
813,immer::ADV,ustavične,daimi
814,immer::ADV,ustavične,həmişə
815,niemals::ADV,nikdy,əsla
816,niemals::ADV,nikdy,heç bir zaman
817,hier::ADV,tu,bura
818,hier::ADV,tu,burada
819,hierhin::ADV,sem,buraya
820,hierhin::ADV,tade,buraya
821,von hier::ADV,odtiaľto,buradan
822,dort::ADV,tam,ora
823,dort::ADV,tam,orada
824,dorthin::ADV,ta,oraya
825,dorthin::ADV,tam,oraya
826,geradeaus::ADV,rovno,düz
827,geradeaus::ADV,priamo,düz
828,vorwärts::ADV,napred,irəli
829,rückwärts::ADV,nazad,geri
830,zurück::ADV,späť,geriyə
831,zurück::ADV,naspäť,geriyə
832,unten::ADV,dolu,aşağıda
833,unten::ADV,naspodku,aşağıda
834,hinab::ADV,dolu,aşağı
835,oben::ADV,hore,yuxarıda
836,oben::ADV,navrchu,yuxarıda
837,hinauf::ADV,hore,yuxarı
838,hinauf::ADV,navrch,yuxarı
839,überall::ADV,všade,hər yerdə
840,nicht::ADV,nie,-ma-
841,ein wenig::ADV,trocha,bir az
842,kaum::ADV,ledva,güclə
843,sehr::ADV,veľmi,çox
844,so::ADV,tak,belə
845,so::ADV,takto,belə
846,noch::ADV,ešte,hələ
847,nur::ADV,len,yalnız
848,schon::ADV,už,artıq
849,wieder::ADV,zasa,yenə
850,vergebens::ADV,márne,boş yerə
851,vergebens::ADV,nadarmo,boş yerə
852,vor::PRP,pred,önündə
853,hinter::PRP,za,arxasında
854,unter::PRP,pod,altında
855,durch::PRP,cez,içindən
856,neben::PRP,pri,yanında
857,neben::PRP,vedľa,yanında
858,zwischen::PRP,medzi,arasında
859,wegen::PRP,pre,üçün
860,wegen::PRP,pre,ötəri
861,wegen::PRP,kvôli,üçün
862,wegen::PRP,kvôli,ötəri
863,dies::PRN,to,bu
864,dies::PRN,táto,bu
865,das::PRN,to,o
866,alles::PRN,všetko,hər şey
867,ich::PRN,ja,mən
868,du::PRN,ty,sən
869,er::PRN,on,o
870,wir::PRN,my,biz
871,ihr::PRN,vy,siz
872,sie::PRN,oni,onlar
873,was::FPRN,čo,nə
874,wer::FPRN,kto,kim
875,wo::FADV,kde,harada
876,wohin::FADV,kam,haraya
877,wie::FADV,ako,necə
878,warum::FADV,prečo,niyə
879,warum::FADV,prečo,nə üçün
880,wieviel::FNUM,koľko,neçə
881,wieviel::FNUM,koľko,nə qədər
882,eins::NUM,jeden,bir
883,zwei::NUM,dva,iki
884,drei::NUM,tri,üç
885,vier::NUM,štyri,dörd
886,fünf::NUM,päť,beş
887,sechs::NUM,šesť,altı
888,sieben::NUM,sedem,yeddi
889,acht::NUM,osem,səkkiz
890,neun::NUM,deväť,doqquz
891,zehn::NUM,desať,on
892,elf::NUM,jedenásť,on bir
893,zwölf::NUM,dvanásť,on iki
894,zwanzig::NUM,dvadsať,iyirmi
895,dreißig::NUM,tridsať,otuz
896,vierzig::NUM,štyridsať,qırx
897,fünfzig::NUM,päťdesiat,əlli
898,sechzig::NUM,šesťdesiat,altmış
899,siebzig::NUM,sedemdesiat,yetmiş
900,achtzig::NUM,osemdesiat,səksən
901,neunzig::NUM,deväťdesiat,doxsan
902,hundert::NUM,sto,yüz
903,tausend::NUM,tisíc,min
904,und::CNJ,i,və
905,oder::CNJ,alebo,ya
906,stehen::V,stáť,durmaq
907,sitzen::V,sedieť,oturmaq
908,liegen::V,ležať,uzanmaq
909,hängen::V,visieť,asılmaq
910,werden::V,stať sa,olmaq
911,passieren::V,stať sa,olmaq
912,passieren::V,stať sa,baş vermək
913,beginnen::V,začať sa,başlamaq
914,enden::V,končiť sa,bitmək
915,wechseln::V,meniť sa,dəyişmək
916,aufgehen[Sonne]::V,vychádzať,doğmaq
917,untergehen[Sonne]::V,zapadnúť,batmaq
918,scheinen[Sonne]::V,svietiť,parlamaq
919,donnern::V,hrmieť,guruldamaq
920,wehen::V,viať,əsmək
921,strömen::V,prúdiť,axmaq
922,fließen::V,tiecť,axmaq
923,sich drehen::V,točiť sa,dönmək
924,sich drehen::V,krútiť sa,dönmək
925,schwanken::V,kolísať,yellənmək
926,schwanken::V,klátiť sa,yellənmək
927,schwingen::V,kývať sa,yellənmək
928,schwingen::V,chvieť sa,yellənmək
929,fallen::V,padať,düşmek
930,brennen::V,páliť,yanmaq
931,brennen::V,horieť,yanmaq
932,rauchen::V,dymiť sa,tüstüləmək
933,regnen::V,pršať,yağmaq
934,gefrieren::V,zamrznút,donmaq
935,tauen::V,taviť sa,ərimək
936,schmelzen::V,taviť sa,ərimək
937,trocknen::V,schnúť,qurumaq
938,sieden::V,vrieť,qaynamaq
939,faulen::V,hniť,çürümək
940,verfaulen::V,zhniť,çürümək
941,reißen::V,pretrhnúť sa,yırtılmaq
942,versinken::V,zapadnúť,batmaq
943,versinken::V,potopiť sa,batmaq
944,vergehen::V,plynúť,ötmək
945,erscheinen::V,objaviť sa,görünmək
946,verschwinden::V,zmiznúť,yox olmaq
947,sinken::V,klesať,enmək
948,abnehmen::V,ubúdať,azalmaq
949,zunehmen::V,pribúdať,artmaq
950,steigen::V,stúpať,yüksəlmək
951,wachsen::V,rásť,böyümək
952,glänzen::V,jagať sa,parlamaq
953,glänzen::V,lesknúť sa,parlamaq
954,funkeln::V,iskriť sa,parıldamaq
955,lärmen::V,lomoziť,səs-küy etmək
956,läuten::V,cengať,çalmaq
957,klingeln::V,zvoniť,zəng etmək
958,klirren::V,rinčať,cingildəmək
959,brausen::V,hučať,gurlamaq
960,rauschen::V,šumieť,xışıldamaq
961,klingen::V,znieť,səslənmək
962,klingen::V,zvoniť,səslənmək
963,bellen::V,štekať,hürmək
964,bellen::V,brechať,hürmək
965,heulen::V,vyť,ulamaq
966,blasen::V,duť,üfləmək
967,blasen::V,fúkať,üfləmək
968,pfeifen::V,pískať,fit vermek
969,pfeifen::V,hvízdať,fit vermek
970,schreien::V,kričať,bağırmaq
971,schreien::V,kričať,qışqırmaq
972,stöhnen::V,stenať,inləmək
973,zittern::V,triasť sa,titrəmək
974,leben::V,žiť,yaşamaq
975,geboren werden::V,narodiť sa,doğmaq
976,atmen::V,dýchať,nəfəs almaq
977,trinken::V,piť,içmek
978,essen::V,jesť,yemək
979,schlucken::V,zhltnuť,udmaq
980,müde werden::V,unaviť sa,yorulmaq
981,einschlafen::V,usnúť,yuxuya getmək
982,einschlafen::V,zaspať,yuxuya getmək
983,schlafen::V,spať,uyumaq
984,aufwachen::V,zobudiť sa,oyanmaq
985,aufstehen::V,vstať,yuxudan durmaq
986,sich erholen::V,zotavovať sa,dincəlmək
987,sich erholen::V,oddýchovať si,dincəlmək
988,krank werden::V,ochorieť,xəstə olmaq
989,krank sein::V,chorieť,azarlanmaq
990,krank sein::V,chorieť,xəstələnmək
991,krank sein::V,byť chorý,azarlanmaq
992,krank sein::V,byť chorý,xəstələnmək
993,schmerzen::V,bolieť,ağrimaq
994,husten::V,kašľať,öksürmək
995,genesen::V,uzdraviť sa,sağalmaq
996,sterben::V,umrieť,ölmək
997,sterben::V,umrieť,vəfat etmək
998,sterben::V,zomrieť,ölmək
999,sterben::V,zomrieť,vəfat etmək
1000,umkommen::V,zahynúť,həlak olmaq
1001,sich bewegen::V,pohybovať sa,hərəkət etmək
1002,sich rühren::V,hnúť sa,tərpənmək
1003,sich erheben::V,zdvihnúť sa,qalxmaq
1004,sich setzen::V,sadnúť si,oturmaq
1005,hinfallen::V,spadnúť,yıxılmaq
1006,laufen::V,bežať,yerimək
1007,schreiten::V,kráčať,addım atmaq
1008,spazierengehen::V,prechádzať sa,gəzmək
1009,eilen::V,súriť,atılmaq
1010,sich beeilen::V,ponáhľať sa,tələsmək
1011,sausen::V,hučať,çırpmaq
1012,rennen::V,bežať,qaçmaq
1013,springen::V,skákať,sıçramaq
1014,klettern::V,liezť,dırmanmaq
1015,schaukeln::V,húpať,sallanmaq
1016,schaukeln::V,hojdať,sallanmaq
1017,kriechen::V,liezť,sürünmək
1018,kriechen::V,plaziť sa,sürünmək
1019,schwimmen::V,plávať,üzmek
1020,tauchen::V,ponoriť sa,dalmaq
1021,rudern::V,veslovať,avarlamaq
1022,fahren::V,ísť,sürmək
1023,fahren::V,jazdiť,sürmək
1024,fliegen::V,letieť,uçmaq
1025,gehen::V,ísť,getmək
1026,weggehen::V,odísť,getmək
1027,weggehen::V,odchádzať,getmək
1028,abfahren::V,odcestovať,yola düşmək
1029,anhalten::V,zadržať sa,saxlamaq
1030,anhalten::V,zastaviť sa,saxlamaq
1031,hineingehen::V,vchádzať,girmək
1032,eintreten::V,vojsť,girmək
1033,eintreten::V,vojsť,daxil olmaq
1034,eintreten::V,vstúpiť,girmək
1035,eintreten::V,vstúpiť,daxil olmaq
1036,kommen::V,prísť,gəlmək
1037,ankommen::V,prísť,gəlib çatmaq
1038,ankommen::V,doraziť,gəlib çatmaq
1039,zurückkommen::V,vrátiť sa,qayıtmaq
1040,bleiben::V,ostať,qalmaq
1041,bleiben::V,zostať,qalmaq
1042,warten::V,čakať,gözləmək
1043,erwarten::V,očakávať,bəkləmək
1044,suchen::V,hľadať,aramaq
1045,suchen::V,hľadať,axtarmaq
1046,finden::V,nájsť,tapmaq
1047,versuchen::V,skúsiť,çalışmaq
1048,versuchen::V,pokúsiť sa,çalışmaq
1049,vorbereiten::V,pripraviť,hazırlamaq
1050,lieben::V,ľúbiť,sevmək
1051,lieben::V,milovať,sevmək
1052,mögen::V,mať rád,xoşlamaq
1053,lachen::V,smiať sa,gülmək
1054,rühren::V,dojať,həyəcanlandırmaq
1055,weinen::V,plakať,ağlamaq
1056,schimpfen::V,nadávať,küfr etmək
1057,sich ärgern::V,hnevať sa,acıqlanmaq
1058,sich ärgern::V,zlostiť sa,acıqlanmaq
1059,sich fürchten::V,báť sa,qorxmaq
1060,fürchten::V,báť sa,qorxmaq
1061,fliehen::V,utekať,qaçmaq
1062,flüchten::V,utiecť,qaçmaq
1063,sehen::V,vidieť,görmək
1064,anschauen::V,pozrieť sa na,baxmaq
1065,ansehen::V,pozrieť,baxmaq
1066,hören::V,počúvať,duymaq
1067,hören::V,počúvať,eşitmək
1068,zuhören::V,počúvať,dinləmək
1069,probieren::V,ochutnať,dadına baxmaq
1070,riechen::V,ňuchať,qoxlamaq
1071,fühlen::V,cítiť,duymaq
1072,fühlen::V,pociťovať,duymaq
1073,scheinen::V,zdať sa,görünmək
1074,zu sehen sein::V,byť vidieť,görünmək
1075,vernehmen::V,počuť,eşitmək
1076,frieren::V,mrznúť,üşümək
1077,frieren::V,oziabať,üşümək
1078,tun::V,robiť,etmək
1079,können::V,môcť,bilmək
1080,können::V,môcť,bacarmaq
1081,wollen::V,chcieť,istəmək
1082,anfangen::V,začať,başlamaq
1083,beenden::V,skončiť,bitirmək
1084,aufhören::V,prestať,bitmək
1085,aufhören::V,prestať,qurtarmaq
1086,gelingen::V,podariť sa,müvəffəq olmaq
1087,geraten::V,dariť sa,düşmək
1088,öffnen::V,otvoriť,açmaq
1089,schließen::V,zavrieť,qapamaq
1090,stellen::V,postaviť,qoymaq
1091,setzen::V,posadiť,oturtmaq
1092,legen::V,klásť,qoymaq
1093,legen::V,položiť,qoymaq
1094,berühren::V,dotykať sa,toxunmaq
1095,verbinden::V,spojiť,bağlamaq
1096,bedecken::V,pokryť,örtmək
1097,aufhängen::V,zavesiť,asmaq
1098,anzünden::V,zapáliť,yandırmaq
1099,aufheben::V,zdvihnúť,qaldırmaq
1100,zurücklassen::V,zanechať,buraxmaq
1101,verlieren::V,stratiť,itirmək
1102,fallen lassen::V,pustiť,düşürmək
1103,machen::V,robiť,etmək
1104,herstellen::V,vyrobiť,istehsal etmək
1105,bauen::V,stavať,tikmək
1106,bauen::V,budovať,tikmək
1107,reparieren::V,opraviť,təmir etmək
1108,verbessern::V,zlepšiť,düzəltmək
1109,ändern::V,zmeniť,dəyişdirmək
1110,ändern::V,preinačiť,dəyişdirmək
1111,graben::V,ryť,qazımaq
1112,graben::V,kopať,qazımaq
1113,beugen::V,ohnúť,əymək
1114,biegen::V,ohnúť,bükmək
1115,drehen::V,točiť,döndərmək
1116,drehen::V,krútiť,döndərmək
1117,wenden::V,obrátiť,çevirmək
1118,wenden::V,prevrátiť,çevirmək
1119,umdrehen::V,otočiť,çevirmək
1120,umdrehen::V,obrátiť,çevirmək
1121,heben::V,dvíhať,qaldırmaq
1122,heben::V,povzniesť,qaldırmaq
1123,hochheben::V,zdvihnúť,qaldırmaq
1124,ergreifen::V,uchopiť sa,tutmaq
1125,halten::V,držať,saxlamaq
1126,drücken::V,tisnúť,sıxmaq
1127,schieben::V,posunovať,sürmək
1128,kratzen::V,škrabať,qaşımaq
1129,lecken::V,lízať,yalamaq
1130,beißen::V,kúsať,dişləmək
1131,abreißen::V,odtrhnúť,qoparmaq
1132,abschneiden::V,odrezať,ayırmaq
1133,abschneiden::V,odkrojiť,ayırmaq
1134,binden::V,zaviazať,bağlamaq
1135,binden::V,priviazať,bağlamaq
1136,stecken::V,strčiť,soxmaq
1137,brechen::V,zlomiť,qırmaq
1138,klopfen::V,tĺcť,sındırmaq
1139,klopfen::V,klopať,sındırmaq
1140,hauen::V,nabiť,vurmaq
1141,kleben::V,lepiť,apışdırmaq
1142,kleben::V,nalepiť,apışdırmaq
1143,reiben::V,trieť,ovmaq
1144,streichen::V,namazať,sürtmək
1145,schleifen::V,ostríť,bülövləmək
1146,schneiden::V,rezať,kəsmək
1147,schneiden::V,strihať,kəsmək
1148,rütteln::V,triasť,sirkələmək
1149,rütteln::V,lomcovať,sirkələmək
1150,schütteln::V,triasť,çalxalamaq
1151,schütteln::V,potriasť,çalxalamaq
1152,schwenken::V,mávať,yelləmək
1153,schütten::V,sypať,tökmək
1154,füllen::V,plniť,doldurmaq
1155,einwickeln::V,zabaliť,sarımaq
1156,tragen::V,niesť,daşımaq
1157,schleppen::V,vliecť,sürükləmək
1158,ziehen::V,ťahať,çəkmək
1159,aufbewahren::V,uložiť,gizlətmək
1160,aufbewahren::V,uschovať,gizlətmək
1161,werfen::V,hodiť,atmaq
1162,werfen::V,vrhnúť,atmaq
1163,fangen::V,chytať,tutmaq
1164,packen::V,baliť,yaxalamaq
1165,packen::V,chytiť,yaxalamaq
1166,verstecken::V,skryť,gizlətmək
1167,verstecken::V,schovať,gizlətmək
1168,teilen::V,podeliť,bölmək
1169,teilen::V,rozdeliť,bölmək
1170,schicken::V,posielať,yollamaq
1171,schicken::V,posielať,göndərmək
1172,bringen::V,priniesť,gətirmək
1173,hinzufügen::V,pripojiť,əlavə etmək
1174,bekommen::V,dostať,almaq
1175,bekommen::V,dostať,əldə etmək
1176,erhalten::V,prijať,almaq
1177,nehmen::V,vziať,almaq
1178,wählen::V,voliť,seçmək
1179,auswählen::V,vybrať,arımaq
1180,auswählen::V,vyvoliť,arımaq
1181,bewahren::V,zachovať,qorumaq
1182,behindern::V,zavadzať,mane olmaq
1183,behindern::V,byť v ceste,mane olmaq
1184,verderben::V,skaziť,pozmaq
1185,beschädigen::V,ublížiť,zədələmək
1186,beschädigen::V,poškodiť,zədələmək
1187,zerbrechen::V,rozbiť,qırmaq
1188,zerbrechen::V,rozbiť,sındırmaq
1189,zerbrechen::V,prelomiť,qırmaq
1190,zerbrechen::V,prelomiť,sındırmaq
1191,zerreißen::V,pretrhnúť,yırtmaq
1192,zerstören::V,zničiť,dağıtmaq
1193,verbrennen::V,spáliť,yandırmaq
1194,geben::V,dať,vermək
1195,reichen::V,podať,uzatmaq
1196,schenken::V,darovať,vermək
1197,versprechen::V,sľúbiť,vəd vermək
1198,wünschen::V,želať,arzulamaq
1199,loben::V,chváliť,tərifləmək
1200,küssen::V,bozkať,öpmək
1201,wiegen::V,kolísať,tərpətmək
1202,zudecken::V,prikryť,örtmək
1203,wecken::V,zobudiť,oyatmaq
1204,zeigen::V,ukázať,göstərmək
1205,führen::V,viesť,rəhbərlik etmək
1206,lehren::V,učiť,öyrətmək
1207,unterrichten::V,vyučovať,öyrətmək
1208,unterrichten::V,vyučovať,dərs vermək
1209,aufziehen::V,vychovať,tərbiyə etmək
1210,leiten::V,viesť,idarə etmək
1211,antreiben::V,popudiť,bizləmək
1212,lassen::V,dať,-tırmaq
1213,einladen::V,pozvať,dəvət etmək
1214,einladen::V,povolať,dəvət etmək
1215,vereinigen::V,spojiť,birləşdirmək
1216,vereinigen::V,zjednotiť,birləşdirmək
1217,besuchen::V,navštíviť,baş çəkmək
1218,besuchen::V,navštíviť,ziyarət etmək
1219,treffen::V,stretnúť,rastlaşmaq
1220,treffen::V,stretnúť,rast gəlmək
1221,sich versammeln::V,zhromaždiť sa,toplanmaq
1222,spielen::V,hrať,oynamaq
1223,singen::V,spievať,oxumaq
1224,tanzen::V,tancovať,oynamaq
1225,tanzen::V,tancovať,rəqs etmək
1226,sich trennen::V,rozísť sa,ayrılmaq
1227,verlassen::V,opustiť,tərk etmək
1228,retten::V,zachrániť,xilas etmək
1229,bewachen::V,strážiť,gözətmək
1230,schützen::V,chrániť,qorumaq
1231,verteidigen::V,brániť,qorumaq
1232,sich schlagen::V,biť sa,döyüşmək
1233,schießen::V,streliť,atmaq
1234,schießen::V,streliť,atəş açmaq
1235,schießen::V,strieľať,atmaq
1236,schießen::V,strieľať,atəş açmaq
1237,siegen::V,zvíťaziť,yenmək
1238,ärgern::V,hnevať,acışdırmaq
1239,ärgern::V,zlostiť,acışdırmaq
1240,schlagen::V,biť,döymək
1241,schlagen::V,udrieť,döymək
1242,treten::V,kopnúť,təpmək
1243,stechen::V,bodnúť,soxmaq
1244,stechen::V,pichnúť,soxmaq
1245,stoßen::V,udrieť,itələmək
1246,stehlen::V,kradnúť,çalmaq
1247,stehlen::V,kradnúť,oğurlamaq
1248,stören::V,vyrušiť,pozmaq
1249,belästigen::V,obťažovať,narahat etmək
1250,verbergen::V,skryť,gizləmək
1251,täuschen::V,sklamať,aldatmaq
1252,betrügen::V,klamať,aldatmaq
1253,betrügen::V,podvádzať,aldatmaq
1254,töten::V,zabiť,öldürmək
1255,töten::V,usmrtiť,öldürmək
1256,wohnen::V,bývať,yaşamaq
1257,arbeiten::V,pracovať,işləmək
1258,arbeiten::V,pracovať,çalışmaq
1259,sammeln::V,zbierať,yığmaq
1260,sammeln::V,zbierať,toplamaq
1261,pflücken::V,trhať,qoparmaq
1262,pflücken::V,oberať,qoparmaq
1263,jagen::V,poľovať,ovlamaq
1264,fischen::V,loviť ryby,balıq tutmaq
1265,fischen::V,chytať ryby,balıq tutmaq
1266,fassen::V,uloviť,tutmaq
1267,hüten::V,pásť,güdmək
1268,treiben::V,hnať,haylamaq
1269,anbinden::V,priviazať,bağlamaq
1270,füttern::V,kŕmiť,bəsləmək
1271,melken::V,dojiť,sağmaq
1272,hacken::V,seknúť,yarmaq
1273,gießen::V,polievať,sulamaq
1274,reifen::V,dozrieť,dəymək
1275,zubereiten::V,pripraviť,bişirmək
1276,kochen::V,variť,qaynatmaq
1277,backen::V,piecť,bişirmək
1278,backen::V,smažiť,bişirmək
1279,braten::V,piecť,qızartmaq
1280,braten::V,pražiť,qızartmaq
1281,umrühren::V,pomiešať,qarışdırmaq
1282,stricken::V,pliesť,hörmək
1283,nähen::V,šiť,tikmək
1284,färben::V,zafarbiť,boyamaq
1285,reinigen::V,čistiť,təmizləmək
1286,waschen::V,myť,yumaq
1287,abwischen::V,utrieť,silmək
1288,spülen::V,vyplachovať,çalxamaq
1289,fegen::V,zametať,süpürmək
1290,kehren::V,zametať,süpürmək
1291,baden::V,kúpať sa,çimmək
1292,sich waschen::V,umývať sa,yuyunmaq
1293,ausziehen::V,zobliecť,soyunmaq
1294,anziehen::V,obliecť,geymək
1295,sich anziehen::V,obliecť sa,geyinmək
1296,kämmen::V,česať,daramaq
1297,schmücken::V,ozdobiť,bəzəmək
1298,sagen::V,povedať,demək
1299,sagen::V,povedať,söymek
1300,sprechen::V,hovoriť,danışmaq
1301,reden::V,rozprávať,danışmaq
1302,sich unterhalten::V,rozprávať sa,söhbət etmək
1303,fragen::V,spýtať sa,soruşmaq
1304,bitten::V,prosiť,diləmək
1305,bitten::V,prosiť,xahiş etmək
1306,erzählen::V,rozprávať,bəhs etmək
1307,mitteilen::V,oznámiť,bildirmək
1308,nennen::V,nazvať,adlandırmaq
1309,nennen::V,menovať,adlandırmaq
1310,rufen::V,volať,çağırmaq
1311,rufen::V,zavolať,çağırmaq
1312,prahlen::V,vystatovať sa,öyünmək
1313,übersetzen::V,preložiť,tərcümə etmək
1314,denken::V,myslieť,düşünmək
1315,denken::V,myslieť,fikirləşmək
1316,glauben::V,veriť,inanmaq
1317,bemerken::V,podotknuť,qeyd etmək
1318,bemerken::V,spozorovať,qeyd etmək
1319,erkennen::V,poznať,tanımaq
1320,begreifen::V,pochopiť,anlamaq
1321,begreifen::V,porozumieť,anlamaq
1322,verstehen::V,rozumieť,duymaq
1323,lernen::V,učiť sa,öyrənmək
1324,wissen::V,vedieť,bilmək
1325,sich erinnern an::V,pamätať si na,xatırlamaq
1326,vergessen::V,zabudnuť,unutmaq
1327,messen::V,merať,ölçmək
1328,zählen::V,počítať,saymaq
1329,rechnen::V,rátať,hesablamaq
1330,rechnen::V,počítať,hesablamaq
1331,lesen::V,čítať,oxumaq
1332,malen::V,maľovať,şəkil çəkmək
1333,zeichnen::V,kresliť,cızmaq
1334,schreiben::V,písať,yazmaq
1335,besitzen::V,mať,yiyələnmək
1336,besitzen::V,mať,malik olmaq
1337,besitzen::V,vlastniť,yiyələnmək
1338,besitzen::V,vlastniť,malik olmaq
1339,kaufen::V,kúpiť,satın almaq
1340,verkaufen::V,predať,satmaq
1341,bezahlen::V,zaplatiť,ödəmək
1342,zahlen::V,platiť,ödəmək
1343,beherrschen::V,ovládať,idarə etmək
1344,ertragen::V,znášať,dözmək
1345,ertragen::V,vydržať,dözmək
